# 	聲韻 	聲調 	字元 	字數 #http://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=Q
1 	iɔŋ3 	上聲21 	嘗		1
134 	pu 	上聲21 	補, 譜, 脯, 葡		4
135 	pu 	陰去33 	佈, 怖, 布		3
136 	pu 	陽去44 	斧, 埠, 步, 縛		4
137 	pu 	陰入24 	腹, 剝, 不		3
138 	pu 	陽入42 	部, 簿		2
139 	py 	上聲21 	脯, 匏, 瓠		3
140 	py 	陰去33 	肥, 疿		2
141 	py 	陽去44 	吠		1
142 	py 	陽入42 	婦		1
143 	pa 	平聲54 	巴, 疤, 芭, 笆		4
144 	pa 	上聲21 	巴, 靶, 把		3
145 	pa 	陰去33 	爬, 扒, 叭, 耙, 垻, 欛, 霸, 壩		8
146 	pa 	陽去44 	罷, 爸		2
147 	pa 	陰入24 	百, 柏, 拔, 擘, 伯		5
148 	pa 	陽入42 	吧		1
149 	pia 	陰入24 	壁		1
150 	pɛ 	陰去33 	閉		1
151 	pɛ 	陽去44 	苩, 蔔, 卜		3
152 	pɛ 	陰入24 	北		1
153 	pɛ 	陽入42 	白		1
154 	piɛ 	上聲21 	必		1
155 	piɛ 	陽去44 	別, 別		2
156 	piɛ 	陰入24 	鼈, 屄		2
157 	puɛ 	上聲21 	發		1
158 	puɛ 	陰去33 	垻, 簸, 壩		3
159 	puɛ 	陰入24 	潑, 菝, 鉢, 拔, 髮		5
160 	puɛ 	陽入42 	鈸		1
161 	pyɛ 	陰入24 	髮		1
162 	pɔ 	平聲54 	褒, 波, 播, 玻, 菠		5
163 	pɔ 	上聲21 	播, 婆		2
164 	pɔ 	陰去33 	婆		1
165 	pɔ 	陽去44 	舶, 泊		2
166 	pɔ 	陰入24 	溥, 剝, 博, 勃, 搏, 脖, 駁		7
167 	pɔ 	陽入42 	薄, 箔		2
168 	piɔ 	上聲21 	補		1
169 	piɔ 	陰去33 	布		1
170 	piɔ 	陽去44 	哺, 嚼		2
171 	po 	平聲54 	杯, 悲, 卑		3
172 	po 	上聲21 	陪, 培		2
173 	po 	陰去33 	裴, 褙, 狽, 賠, 貝, 背, 輩		7
174 	po 	陽去44 	焙		1
175 	po 	陽入42 	倍, 背		2
176 	pai 	平聲54 	簰, 拔, 排		3
177 	pai 	上聲21 	排, 牌, 棑, 擺		4
178 	pai 	陰去33 	排, 湃, 擺, 拜		4
179 	pai 	陽去44 	罷, 敗		2
180 	pai 	陰入24 	撥, 扒, 八		3
181 	pau 	平聲54 	胞, 包		2
182 	pau 	上聲21 	袍, 保, 跑, 皰, 褓, 飽, 寶, 煲, 庖, 堡, 鴇		11
183 	pau 	陰去33 	豹, 爆, 報, 暴		4
184 	pau 	陽去44 	刨		1
185 	pau 	陽入42 	爆		1
186 	piau 	平聲54 	表, 錶, 標, 臕, 飊, 彪, 驫		7
187 	piau 	上聲21 	婊, 表, 錶, 裱		4
188 	piau 	陰去33 	㧼		1
189 	piu 	平聲54 	彪		1
190 	piŋ 	平聲54 	邊, 編, 鞭		3
191 	piŋ 	上聲21 	編, 扁, 匱, 貶		4
192 	piŋ 	陰去33 	變		1
193 	piŋ 	陽去44 	便		1
194 	piŋ 	陽入42 	卞, 汴, 范, 辮, 辨, 辯		6
195 	puiŋ 	平聲54 	般, 分, 搬		3
196 	puiŋ 	上聲21 	盤		1
197 	puiŋ 	陰去33 	半, 盤		2
198 	puiŋ 	陽去44 	飯		1
199 	puiŋ 	陽入42 	拌		1
200 	pyiŋ 	平聲54 	分		1
201 	pyiŋ 	陽去44 	飯		1
202 	paŋ 	上聲21 	棚, 龐		2
203 	paŋ 	陰去33 	柄, 繃		2
204 	paŋ 	陽去44 	病		1
205 	piaŋ 	上聲21 	餅		1
206 	piaŋ 	陰去33 	平, 坪		2
207 	pɔŋ 	平聲54 	梆, 幫, 邦		3
208 	pɔŋ 	上聲21 	彷, 盆, 本, 榜, 馮, 傍, 膀, 房, 綁, 防		10
209 	pɔŋ 	陰去33 	傍, 放		2
210 	pɔŋ 	陽去44 	謗, 磅, 棒, 笨, 蚌		5
211 	pɔŋ 	陽入42 	謗		1
212 	paiŋ 	平聲54 	頒, 逩, 板, 冰, 犇, 奔, 斑, 班, 瘢		9
213 	paiŋ 	上聲21 	版, 硼, 板, 瓶, 朋, 崩		6
214 	paiŋ 	陽去44 	辦, 扮		2
215 	paiŋ 	陽入42 	斑, 癍		2
216 	peiŋ 	平聲54 	賓, 冰, 繽, 濱, 斌, 彬, 檳, 逩, 奔, 兵		10
217 	peiŋ 	上聲21 	便, 平, 憑, 貧, 評, 駢, 屏, 丙, 扁, 炳, 秉, 稟		12
218 	peiŋ 	陰去33 	畚, 擯, 柄, 殯, 鬢		5
219 	peiŋ 	陽入42 	併, 並, 迸		3
220 	pœyŋ 	陰去33 	糞		1
221 	pʰi 	平聲54 	批, 砒, 披		3
222 	pʰi 	上聲21 	否, 痞, 丕		3
223 	pʰi 	陰去33 	疲		1
224 	pʰi 	陽去44 	譬, 避, 鼻		3
225 	pʰi 	陰入24 	霹, 闢, 匹, 癖, 臂, 僻, 脾, 劈		8
226 	pʰi 	陽入42 	呸		1
227 	pʰu 	平聲54 	鋪		1
228 	pʰu 	上聲21 	普, 譜, 莆, 捕, 浦, 蒲, 輔, 甫, 菩, 哺		10
229 	pʰu 	陽去44 	曝		1
230 	pʰu 	陰入24 	卜, 璞, 赴, 伏, 僕, 勃, 仆		7
231 	pʰy 	平聲54 	麩, 鋪		2
232 	pʰy 	上聲21 	醭, 醅		2
233 	pʰy 	陰去33 	扶, 屁		2
234 	pʰy 	陽去44 	湢		1
235 	pʰa 	平聲54 	扒		1
236 	pʰa 	陰去33 	帕, 脬, 怕		3
237 	pʰa 	陰入24 	拍		1
238 	pʰɛ 	陰入24 	魄, 珀, 迫		3
239 	pʰiɛ 	陰去33 	劈, 㓟		2
240 	pʰiɛ 	陽入42 	別, 撇		2
241 	pʰuɛ 	陰去33 	破		1
242 	pʰuɛ 	陽去44 	被		1
243 	pʰuɛ 	陰入24 	潑		1
244 	pʰyɛ 	陰去33 	皮		1
245 	pʰyɛ 	陽去44 	被		1
246 	pʰɔ 	平聲54 	坡		1
247 	pʰɔ 	上聲21 	頗		1
248 	pʰɔ 	陰去33 	破		1
249 	pʰɔ 	陰入24 	璞, 撲, 拍, 粕		4
250 	pʰo 	平聲54 	坯		1
251 	pʰo 	陰去33 	沛, 配, 佩		3
252 	pʰo 	陽去44 	破		1
253 	pʰe 	上聲21 	剖, 否		2
254 	pʰai 	上聲21 	䫌		1
255 	pʰai 	陰去33 	派		1
256 	pʰai 	陽去44 	稗		1
257 	pʰau 	平聲54 	拋, 枹		2
258 	pʰau 	陰去33 	泡, 爆, 炮		3
259 	pʰau 	陽去44 	枹, 雹, 抱, 泡, 咆, 鮑		6
260 	pʰiau 	平聲54 	漂, 飄		2
261 	pʰiau 	上聲21 	瞟, 嫖, 殍		3
262 	pʰiau 	陰去33 	薸, 瓢, 漂		3
263 	pʰiau 	陽去44 	票		1
264 	pʰiŋ 	平聲54 	遍, 偏, 篇, 編, 翩		5
265 	pʰiŋ 	陰去33 	騙, 遍, 片		3
266 	pʰuiŋ 	平聲54 	潘		1
267 	pʰuiŋ 	陰去33 	盤		1
268 	pʰuiŋ 	陽去44 	畔, 伴, 泮, 絆, 拌		5
269 	pʰaŋ 	平聲54 	拼		1
270 	pʰaŋ 	上聲21 	朋		1
271 	pʰaŋ 	陰去33 	膨, 甏, 螃, 彭		4
272 	pʰaŋ 	陽去44 	乓		1
273 	pʰiaŋ 	平聲54 	栟		1
274 	pʰiaŋ 	陰去33 	拚		1
275 	pʰiaŋ 	陽去44 	拼		1
276 	pʰɔŋ 	平聲54 	蜂		1
277 	pʰɔŋ 	上聲21 	滂, 捧		2
278 	pʰɔŋ 	陰去33 	膀, 篷, 肨, 冇, 蓬, 帆		6
279 	pʰɔŋ 	陽去44 	縫, 碰		2
280 	pʰaiŋ 	平聲54 	烹, 攀		2
281 	pʰaiŋ 	陰去33 	襻		1
282 	pʰaiŋ 	陽去44 	瓣		1
283 	pʰeiŋ 	平聲54 	乒		1
284 	pʰeiŋ 	上聲21 	蘋, 品, 評, 頻, 萍		5
285 	pʰeiŋ 	陽去44 	姘, 騁, 聘, 烹, 娉		5
286 	pʰœyŋ 	陰去33 	噴		1
287 	mi 	上聲21 	媄, 鎂, 美, 米		4
288 	mi 	陰去33 	眉, 微, 瞇, 尼, 楣, 迷, 彌, 媚		8
289 	mi 	陽去44 	未, 謎, 味		3
290 	mi 	陰入24 	吻, 覓, 蜜, 祕, 密		5
291 	mi 	陽入42 	米, 日		2
292 	mu 	上聲21 	母, 姆, 姥		3
293 	mu 	陰去33 	摹, 媒, 姆, 模		4
294 	mu 	陽去44 	募, 霧, 慕, 暮, 墓, 戊		6
295 	mu 	陰入24 	秫, 沐, 牧, 睦		4
296 	mu 	陽入42 	夫, 目, 木		3
297 	ma 	上聲21 	馬, 碼, 嫲		3
298 	ma 	陰去33 	栂, 拇, 麻, 媽, 姆, 痳		6
299 	ma 	陽去44 	罵, 媽		2
300 	ma 	陽入42 	麥		1
301 	mɛ 	上聲21 	彌, 魘		2
302 	mɛ 	陽去44 	妹		1
303 	mɛ 	陰入24 	默, 陌		2
304 	mɛ 	陽入42 	脈, 墨, 密		3
305 	miɛ 	陰入24 	蔑		1
306 	miɛ 	陽入42 	蔑, 滅		2
307 	muɛ 	陰去33 	麻, 蔴, 磨		3
308 	muɛ 	陰入24 	抹		1
309 	muɛ 	陽入42 	襪, 沫, 末		3
310 	myɛ 	上聲21 	尾		1
311 	myɛ 	陽去44 	妹		1
312 	mɔ 	平聲54 	瘼, 摸		2
313 	mɔ 	上聲21 	魔, 摩		2
314 	mɔ 	陰去33 	磨		1
315 	mɔ 	陽去44 	磨		1
316 	mɔ 	陰入24 	冪, 幕, 莫, 膜		4
317 	mɔ 	陽入42 	沒		1
318 	mo 	上聲21 	每		1
319 	mo 	陰去33 	黴, 勿, 枚, 梅, 媒, 煤		6
320 	mo 	陽去44 	魅, 昧, 寐		3
321 	mo 	陽入42 	歿, 沒		2
322 	me 	上聲21 	某, 牡, 謀, 畝		4
323 	me 	陰去33 	矛, 茅, 貓		3
324 	me 	陽去44 	茂, 貿		2
325 	mai 	上聲21 	買		1
326 	mai 	陰去33 	埋		1
327 	mai 	陽去44 	賣, 邁		2
328 	mau 	上聲21 	毛, 沒		2
329 	mau 	陰去33 	毛		1
330 	mau 	陽去44 	冒, 鉚, 瑁, 耄, 貌, 帽		6
331 	mau 	陽入42 	卯		1
332 	miau 	上聲21 	渺, 藐, 淼, 秒, 杳		5
333 	miau 	陰去33 	描, 苗, 錨, 瞄, 貓		5
334 	miau 	陽去44 	謬, 繆, 廟, 妙		4
335 	miŋ 	上聲21 	勉, 冕, 娩, 免		4
336 	miŋ 	陰去33 	綿, 棉		2
337 	miŋ 	陽去44 	面, 麵, 緬		3
338 	muiŋ 	上聲21 	滿		1
339 	muiŋ 	陰去33 	瞞, 饅, 鰻		3
340 	muiŋ 	陽去44 	蔓, 漫		2
341 	maŋ 	上聲21 	盲, 莽		2
342 	maŋ 	陰去33 	芒, 明, 暝		3
343 	maŋ 	陽去44 	漫, 曼		2
344 	miaŋ 	陰去33 	名		1
345 	miaŋ 	陽去44 	命		1
346 	mɔŋ 	平聲54 	凸		1
347 	mɔŋ 	上聲21 	朦, 蒙, 懞, 濛, 忙, 莽		6
348 	mɔŋ 	陰去33 	芒, 門		2
349 	mɔŋ 	陽去44 	問, 夢, 燜, 望, 悶		5
350 	mɔŋ 	陽入42 	網		1
351 	maiŋ 	陰去33 	猛, 閩, 蠻		3
352 	maiŋ 	陽去44 	慢, 漫, 孟, 蔓, 曼		5
353 	meiŋ 	上聲21 	閩, 敏, 茗, 民, 憫, 銘, 盟, 酩, 鳴, 閔, 暝, 明, 冥, 萌, 皿		15
354 	meiŋ 	陰去33 	眠, 明		2
355 	meiŋ 	陽去44 	燜, 命		2
356 	meiŋ 	陽入42 	呡		1
357 	ti 	平聲54 	知, 弟, 蜘		3
358 	ti 	上聲21 	弛, 扯, 砥, 低, 馳, 墀, 池, 裏, 牴, 遲		10
359 	ti 	陰去33 	帝, 致, 治, 置, 地, 智, 蒂, 締		8
360 	ti 	陽去44 	遞, 事, 地, 弟		4
361 	ti 	陰入24 	姪, 痔, 滌, 秩, 笛, 滴, 敵, 狄, 嫡, 鏑, 適, 的		12
362 	ti 	陽入42 	第, 悌, 蟄, 值, 弟, 鯉, 雉, 治		8
363 	tu 	平聲54 	都		1
364 	tu 	上聲21 	塗, 睹, 貯, 刴, 賭, 堵, 圖, 屠, 斫, 徒		10
365 	tu 	陽去44 	踱, 渡, 杜, 肚, 度, 鍍		6
366 	tu 	陰入24 	獨, 篤, 贖, 犢, 讀, 牘, 督		7
367 	tu 	陽入42 	蠹, 妬, 毒		3
368 	ty 	平聲54 	蛛, 追, 珠		3
369 	ty 	上聲21 	躱, 除		2
370 	ty 	陰去33 	廚, 著, 櫥		3
371 	ty 	陽去44 	垂, 贅, 隊, 隧, 墜, 軸, 箸		7
372 	ty 	陰入24 	築, 竺, 竹		3
373 	ty 	陽入42 	苎, 軸		2
374 	ta 	平聲54 	爹		1
375 	ta 	上聲21 	打		1
376 	ta 	陰去33 	茶		1
377 	ta 	陽去44 	碟, 踏		2
378 	ta 	陰入24 	䋎, 搭, 答, 劄		4
379 	tia 	平聲54 	地		1
380 	tia 	陽去44 	糴		1
381 	tia 	陰入24 	摘		1
382 	tɛ 	平聲54 	胝		1
383 	tɛ 	上聲21 	挃		1
384 	tɛ 	陽去44 	直		1
385 	tɛ 	陰入24 	德, 得		2
386 	tɛ 	陽入42 	凹, 塌		2
387 	tiɛ 	平聲54 	爹		1
388 	tiɛ 	陰入24 	跌, 疊		2
389 	tiɛ 	陽入42 	諜, 牒, 蝶		3
390 	tuɛ 	平聲54 	多		1
391 	tuɛ 	上聲21 	戴		1
392 	tuɛ 	陰去33 	戴, 帶		2
393 	tuɛ 	陽去44 	大		1
394 	tuɛ 	陰入24 	達		1
395 	tuɛ 	陽入42 	舵, 待		2
396 	tɔ 	平聲54 	多		1
397 	tɔ 	上聲21 	朶, 陀, 駝, 島, 馱, 掏		6
398 	tɔ 	陽去44 	擇, 惰		2
399 	tɔ 	陰入24 	琢, 桌, 卓, 奪, 啄		5
400 	tiɔ 	陽去44 	朝, 着, 路, 墿		4
401 	tiɔ 	陽入42 	着		1
402 	to 	平聲54 	堆		1
403 	to 	上聲21 	苔, 台, 臺, 短		4
404 	to 	陰去33 	多, 碓, 隊, 兌, 對		5
405 	to 	陽去44 	貸, 黛, 代, 袋, 岱		5
406 	to 	陰入24 	奪, 笜		2
407 	te 	平聲54 	兜, 㨮		2
408 	te 	上聲21 	蚪, 抖, 骰, 陡, 投, 斗		6
409 	te 	陰去33 	晝, 鬥		2
410 	te 	陽去44 	豆, 荳, 逗		3
411 	te 	陰入24 	脰		1
412 	tai 	平聲54 	獃, 歹		2
413 	tai 	上聲21 	抵, 底, 抬		3
414 	tai 	陰去33 	蹄		1
415 	tai 	陽去44 	逐		1
416 	tau 	平聲54 	刀		1
417 	tau 	上聲21 	萄, 淘, 掏, 桃, 逃, 陶, 禱, 島, 搗, 濤, 倒		11
418 	tau 	陰去33 	到, 倒		2
419 	tau 	陽入42 	道, 導, 盜		3
420 	tiau 	平聲54 	雕, 貂, 鵰, 刁, 朝, 凋		6
421 	tiau 	上聲21 	潮, 凋, 嘲, 跳, 朝		5
422 	tiau 	陰去33 	調, 釣, 弔, 條		4
423 	tiau 	陽去44 	調, 掉, 召		3
424 	tiau 	陽入42 	趙, 兆, 肇		3
425 	tiu 	平聲54 	丟		1
426 	tiu 	上聲21 	酬, 肘, 拄, 稠		4
427 	tiu 	陰去33 	綢		1
428 	tiu 	陽去44 	住		1
429 	tiu 	陽入42 	宙, 晝, 紂		3
430 	tiŋ 	平聲54 	癲, 顛		2
431 	tiŋ 	上聲21 	鈿, 典, 佃, 纏, 碘		5
432 	tiŋ 	陰去33 	纏, 田		2
433 	tiŋ 	陽去44 	墊, 纏, 甸, 奠, 電		5
434 	tiŋ 	陽入42 	佃		1
435 	tuiŋ 	平聲54 	敦, 丹, 端, 單		4
436 	tuiŋ 	上聲21 	傳, 糰, 單, 壇, 枟		5
437 	tuiŋ 	陰去33 	旦, 嬗		2
438 	tuiŋ 	陽去44 	鍛, 彈, 篆, 傳		4
439 	tuiŋ 	陽入42 	憚		1
440 	tyiŋ 	上聲21 	傳, 轉		2
441 	tyiŋ 	陽去44 	篆, 傳		2
442 	tyiŋ 	陽入42 	憚, 堟		2
443 	taŋ 	平聲54 	擔		1
444 	taŋ 	上聲21 	痰, 膽, 點, 甜		4
445 	taŋ 	陰去33 	炶, 店		2
446 	taŋ 	陽入42 	但, 擔, 耽, 淡		4
447 	tiaŋ 	平聲54 	肘		1
448 	tiaŋ 	上聲21 	程, 呈, 鐤		3
449 	tiaŋ 	陽去44 	定		1
450 	tiaŋ 	陰入24 	坍, 擲		2
451 	tɔŋ 	平聲54 	當, 東, 冬, 墩, 劏		5
452 	tɔŋ 	上聲21 	董, 僮, 撞, 同, 壋, 長, 童, 膛, 屯, 銅, 塘, 搪, 擋, 堂, 棠, 瞳, 懂, 斷, 唐		19
453 	tɔŋ 	陰去33 	筒, 鈍, 斷, 當, 凍		5
454 	tɔŋ 	陽去44 	蕩, 頓, 盾, 洞, 鍛, 噸, 緞, 重, 遁, 斷		10
455 	tɔŋ 	陽入42 	動		1
456 	tiɔŋ 	平聲54 	張		1
457 	tiɔŋ 	上聲21 	場, 腸, 長		3
458 	tiɔŋ 	陰去33 	漲, 仗, 帳, 賬		4
459 	tiɔŋ 	陽去44 	丈		1
460 	taiŋ 	平聲54 	叮, 登, 酊, 燈, 丁, 釘		6
461 	taiŋ 	上聲21 	頂, 滕, 亭, 等, 戥		5
462 	taiŋ 	陰去33 	釘, 藤, 瞪, 塡, 凳, 謄, 訂		7
463 	taiŋ 	陽去44 	靛, 殿, 鄧		3
464 	teiŋ 	平聲54 	懲, 楨, 疹, 叮, 禎, 珍, 診, 貞, 偵, 砧		10
465 	teiŋ 	上聲21 	陳, 艇, 頂, 鼎, 廷, 停, 蜓, 庭		8
466 	teiŋ 	陰去33 	沉, 塵, 鎮		3
467 	teiŋ 	陽去44 	燉, 陣, 鎮		3
468 	tœyŋ 	平聲54 	中, 忠		2
469 	tœyŋ 	上聲21 	重, 塚, 鈍		3
470 	tœyŋ 	陰去33 	中		1
471 	tœyŋ 	陽去44 	仲		1
472 	tʰi 	平聲54 	梯		1
473 	tʰi 	上聲21 	體		1
474 	tʰi 	陰去33 	締, 啼, 刣, 涕, 剃		5
475 	tʰi 	陽去44 	滯, 塊		2
