#ɿ		
l	②雷蕾擂{~钵} ③垒屡儡磊累{积~}馁 ⑤内类泪累{劳~}擂{~台}	
ts	①追₁锥₁ ③嘴₁ ⑤最₁罪₁醉₁	
tsʰ	①崔₁催₁摧₁吹₁炊₁ ②垂₁锤₁ ⑤脆₁翠₁粹₁碎₁	
s	①虽₁ ②谁₁随₁ ③水₁ ⑤岁₁税₁睡₁	
z	⑤锐₁	
#uei		
k	①龟圭闺归规窥 ③鬼诡轨 ⑤贵柜桂跪瑰癸	
kʰ	①亏盔魁 ②葵奎逵 ⑤愧	
ts	①追₂锥₂ ③嘴₂ ⑤最₂罪₂醉₂	
tsʰ	①崔₂催₂摧₂吹₂炊₂ ②垂₂锤₂ ⑤脆₂翠₂粹₂碎₂	
s	①虽₂ ②谁₂随₂ ③水₂ ⑤岁₂税₂睡₂絮	
z	⑤锐₂	
Ø	①威煨 ②为{作~}危桅唯惟维帷违苇围微薇 ③委萎尾伟 ⑤卫为{∽什么}伪位魏畏喂尉慰未味胃谓猬	
#au		
p	①包胞苞 ③保堡饱宝 ⑤抱刨{推~}雹报豹暴爆	
pʰ	①抛泡{灯~}②袍刨③跑 ⑤炮泡{浸~}	
m	①猫 ②毛矛茅锚 ③卯牡 ⑤冒帽貌	
t	①刀叨 ③岛捣祷倒{打~}⑤到倒{~水}道导盗稻	
tʰ	①滔掏 ②桃逃淘陶萄涛 ③讨 ⑤套	
n	③恼脑	
I	①捞 ②劳牢 ③老 ⑤闹	
k	①膏羔糕 ③搞稿 ⑤告窖	
kʰ	①敲 ③考拷烤 ⑤靠铐	
x	①蒿薅 ②毫豪号{~叫} ③好 ⑤号浩耗好{爱~}	
ŋ	①熬{俗，~油} ②熬 ③袄咬 ⑤傲奥懊澳坳	
s	①烧梢稍搔骚 ②韶苕 ③少{多~}扫嫂 ⑤绍邵少{~年}扫{~把}潲{~水}肇	
ts	①召招昭朝{~气}糟遭 ②着{~打} ③早枣蚤澡找爪沼 ⑤灶皂诏照兆赵罩	
tsʰ	①操抄钞超 ②朝{∽代}潮巢曹槽 ③草吵炒 ⑤躁燥造糙	
z	②饶挠{阻∽} ③挠{~乱}绕{围~}  ⑤绕{~线}	
#iau		
p	①标彪 ③表裱	
pʰ	①漂{~流}飘 ②瓢嫖 ⑤票漂{~白}	
m	②苗描瞄 ③秒渺藐 ⑤庙妙	
t	①刁叼凋雕貂 ③屌 ⑤吊钓掉调{~查}	
tʰ	①挑 ②条调{~和} ⑤跳调{∽皮}	
l	③了 ⑤料	
ȵ	③鸟 ⑤尿	
tɕ	①交郊胶教焦蕉椒浇娇骄 ③绞狡饺矫搅缴剿 ⑤叫较轿校{~对}教{~导}觉{睡∽}	
tɕʰ	①悄锹跷 ②乔侨桥荞瞧樵 ③巧 ⑤窍俏翘	
ɕ	①消销宵霄萧箫 ②肴淆 ③小晓 ⑤孝酵效校笑啸	
Ø	①夭妖要{~求}腰幺邀 ②摇谣遥窑姚尧 ③舀咬 ⑤要耀跃	
#ou		
m	②谋 ③某亩 ⑤茂贸	
t	①兜都 ②独₂读₂毒₂督₂牍₂  ③斗陡堵₂睹₂赌₂ ⑤肚₂豆斗{~争}豆逗痘就{白}度₂杜₂	
tʰ	①偷 ②头秃₂突₂途₂图₂徒₂屠₂ ③土₂吐₂抖 ⑤兔₂透	
l	②炉₂卢₂ ③鲁₂搂 ⑤路₂	
n	②奴₂ ③努₂ ⑤怒₂	
ts	①朱₂珠₂猪₂租₁周州舟 ②竹₁筑₁祝₁逐₁烛₁足₁ ③主₂煮₂祖₁组₁走 ⑤住₂助₁做₁咒	
tsʰ	①初₂粗₂抽 ②出₁除₁锄₂厨₂族 ③楚₁础₁处{∽理}丑 ⑤醋₁处₂臭	
s	①书₁舒₁输₁梳₂疏₂蔬₂殊₁苏₂酥₂收搜 ②术₂叔₂熟₂续₂赎₂蜀₂属₂俗₂肃₂宿₂束₂速₂ ③鼠₂数{∽钱}手首守  ⑤树₂竖₂数{∽学}素₂诉₂塑₂漱₂受瘦兽	
z	②如₂肉₂入₂柔	
ɣ	②如肉入柔	
k	①勾钩沟 ③苟狗 ⑤构购够垢	
kʰ	①抠 ③口 ⑤扣叩寇	
ŋ	①欧 ③偶藕 ⑤怄{~气}	
x	①呴 ②侯喉猴 ③吼 ⑤后厚候	
#iəu		
t	①丢	
l	①溜 ②刘硫留流 ③柳	
ȵ	②牛 ③扭纽	
tɕ	①纠赳揪鸠阉 ②揪{白} ③九久灸韭酒 ⑤就救究臼舅旧柩咎	
tɕʰ	①秋丘 ②求球裘囚	
ɕ	①修休羞 ②蓄畜{~牧} ③朽 ⑤秀锈袖嗅{~觉}宿{星~}	
Ø	①优忧幽悠 ②由油尤犹游育欲浴郁域狱疫役 ③有友酉 ⑤又右佑釉幼诱	
#an		
t	①丹单担{~任}耽 ③胆 ⑤旦但蛋弹{炸~}淡诞担{~子}	
tʰ	①贪摊滩 ②谈痰坛檀弹{~指}潭谭 ③坦毯 ⑤叹炭	
n	②南男难	
I	②蓝兰 ③懒 ⑤烂	
ts	①沾粘毡 ③展斩盏 ⑤占战站赞暂蘸绽栈颤	
tsʰ	①餐参{∽加}搀 ②蚕惭残馋谗 ③产惨 ⑤忏灿	
s	①三山衫扇{~风}膻 ②蝉 ③伞闪陕散{松~} ⑤善缮鳝膳扇{~子}擅散{发~}	
z	②然₁燃 ③染	
ɣ	②然₂燃 ③染	
k	①甘柑泔干{~燥}肝竿间{中∽、房∽} ③敢橄秆捍赶擀感 ⑤干{~部}	
kʰ	①刊堪勘嵌 ③坎砍 ⑤看	
ŋ	①安淹鞍 ②谙{估量} ⑤暗按案岸晏雁	
x	①憨 ②含函寒韩衔咸 ③喊罕酣 ⑤汉汗旱憾撼翰	
p	①班斑扳颁般₂搬₂ ③板版 ⑤办扮瓣半₂伴₂	
pʰ	①攀潘₂ ②盘₂ ⑤盼判₂叛₂	
m	②蛮馒₂ ③满₂ ⑤慢漫	
f	①番翻欢 ②凡帆矾烦蕃繁环还{归~}桓 ③反缓 ⑤犯范饭贩泛唤换涣焕幻患宦	
v	①豌弯湾 ②丸玩顽 ③晚挽惋婉腕 ⑤万	
#oɐn		
p	①搬₁般₁ ⑤半₁伴₁	
pʰ	①潘₁ ②盘₁ ⑤判₁叛₁	
m	②馒₁ ③满₁	
t	①端 ③短 ⑤段缎锻断	
tʰ	②团	
n	③暖 ⑤乱	
l	③卵	
ts	①钻{~研}专砖 ③转{~弯} ⑤撰篆传{自~}转{~圈}赚	
tsʰ	①川穿 ②船传{~达} ⑤串	
s	①酸 ⑤算蒜	
z	③软	
k	①官观{参~}冠{衣~} ③管馆 ⑤灌罐冠{~军}观	
kʰ	①宽 ③款	
x	①欢 ②环还桓 ③缓 ⑤唤换涣焕幻患	
Ø	①豌 ②完 ③碗	
#ɛn		
ɣ	②然₃	
#iɛn		
p	①边编鞭 ③扁匾蝙贬 ⑤变便{方~}辩辨辫	
pʰ	①篇偏 ②便{~宜}骈 ③片{竹~} ⑤片骗遍	
m	②棉绵眠 ③免娩勉缅 ⑤面	
t	①颠 ③点典碘 ⑤店惦电佃垫殿奠淀	
tʰ	①天添 ②田甜填 ③舔	
l	②连 ③脸 ⑤练	
tɕ	①尖奸肩坚监兼艰间{时~}煎 ③减俭检捡拣柬剪茧碱简 ⑤件见建健键贱溅践渐剑舰箭荐间{~接}	
tɕʰ	①千歼签纤迁牵笺谦铅 ②全₁前钳钱乾{~坤}虔潜 ③浅遣 ⑤欠歉	
ɕ	①先仙 ②全₂闲贤嫌咸 ③险 ⑤现宪县献限陷馅线羡	
ȵ	②年严阎 ③撵 ⑤念验	
Ø	①烟咽{~喉}淹腌炎焉蔫 ②言盐檐延颜 ③眼演掩 ⑤厌艳焰燕咽{吞~}筵宴	
#uan		
t	①端₂ ③短₂ ⑤段₂缎₂锻₂断₂	
tʰ	②团₂	
l	③暖₂ ⑤乱₂	
n	③卵₂	
k	①官₂观{参~}冠{衣~}关 ②□{自己} ③管₂馆₂ ⑤灌₂罐₂冠{~军}观₂	
kʰ	①宽₂ ③侃款₂	
ts	①钻{~研}专₂砖₂ ③转{~弯} ⑤撰传{自~}转{~圈}赚₂	
tsʰ	①川₂穿₂ ②船₂传{~达} ③铲 ⑤串₂	
s	①删酸₂ ⑤算₂蒜₂	
z	③软₂	
Ø	①豌₂弯湾 ②丸玩顽 ③晚挽碗₂ ⑤万	
#yɛn		
tɕ	①捐娟 ③卷{席~} ⑤卷{书~}倦券眷圈{牛~}	
tɕʰ	①圈{圆~}②全₂痊权泉拳颧 ③犬 ⑤劝	
ɕ	①宣喧鲜掀 ②玄弦眩旋{凯~} ③选癣显 ⑤旋{~风}	
Ø	①渊冤 ②元原源员圆园袁猿辕援沿 ③远 ⑤院怨愿	
#ən		
p	①奔崩绷 ③本□{程度副词，很、极：～好，～呆。} ⑤笨	
pʰ	①烹 ②盆彭膨	
m	①焖们 ②门 ⑤闷焖	
f	①分纷芬昏婚荤 ②坟焚浑魂横 ③粉 ⑤奋粪愤喷份忿混	
v	①温瘟 ②文纹蚊闻 ③稳吻 ⑤问	
t	①灯蹬敦墩蹲 ③等 ⑤邓凳瞪盾遁钝炖顿囤	
tʰ	①吞饨 ②腾誊藤疼屯囤臀	
n	②能 ⑤嫩	
l	②轮伦 ⑤论	
k	①根跟更{~改}耕羹庚 ③哽埂梗粳耿整{训读} ⑤更	
kʰ	①坑 ③肯啃垦恳	
ŋ	①恩樱{~桃}鹦{白} ⑤硬	
x	①亨哼 ②痕恒衡茎 ③很狠 ⑤恨	
ts	①正{~月}征贞侦争睁筝蒸针珍真斟曾增憎尊遵谆今{白，∽天} ③准枕振整拯{~救} ⑤正政证症阵震镇郑赠	
tsʰ	①春参{~差}称{名~}伸撑村皴 ②丞承乘呈程成城诚澄橙沉尘陈臣曾{~经}存层 ③惩 ⑤趁衬称{相~}秤寸慎	
s	①晨{早∽}申伸身升深胜{任~}生牲笙甥声参{人~}孙森 ②神辰晨 ③审婶沈省损笋⑤顺甚肾胜剩圣盛{兴~}	
z	②人 ③忍 ⑤认任	
ɣ	②人 ③忍 ⑤认任	
#in		
p	①宾槟殡鬓彬兵冰 ③丙炳柄秉禀饼 ⑤并病	
pʰ	①拼拼 ②贫频凭平评萍坪屏瓶 ③品 ⑤聘	
m	②民泯明鸣名铭③敏皿闽悯 ⑤命	
t	①丁钉叮疗 ②盯{白} ③顶鼎 ⑤定锭订钉{~扣子}	
tʰ	①厅听 ②亭停廷庭蜓 ③挺艇 ⑤听	
l	①拎 ②林淋临邻鳞铃零伶玲灵陵菱凌 ③领岭凛 ⑤另吝令	
ȵ	②宁凝	
tɕ	①今金斤巾禁{~不起}襟津京荆鲸惊睛精晶旌经筋兢 ③仅谨紧锦尽{~管}井景境警 ⑤进尽{~力}禁{~止}晋劲近竞镜竞径净静	
tɕʰ	①亲钦青清晴卿轻蜻 ②琴禽擒芹秦勤情晴 ③请寝 ⑤浸庆磬侵	
ɕ	①心辛新薪欣兴星腥馨 ②行{~走}形刑型 ③醒{省~}反 ⑤信衅兴{高~}幸姓性杏	
Ø	①姻音阴荫殷英蝇鹰莺婴樱{~花}鹦 ②吟银淫寅迎盈赢 ③引饮隐瘾影颖 ⑤印映应	
#uən		
k	③滚 ⑤棍	
kʰ	①昆坤 ②馄{~饨}③捆 ⑤困	
ts	③准	
tsʰ	①春 ③蠢	
s	①春 ②纯 ⑤顺舜	
Ø	①温瘟 ②文纹蚊闻 ③稳吻 ⑤问	
#yn		
tɕ	①君军均钧 ③窘 ⑤郡俊骏竣菌	
tɕʰ	①春{老} ②群裙	
ɕ	①勋熏 ②寻旬荀循巡 ⑤训迅逊殉	
Ø	①晕 ②云纭耘匀营 ③允永尹 ⑤闰运韵熨泳咏	
#aŋ		
p	①邦帮 ②□{满∽∽} ③榜膀绑 ⑤棒蚌谤	
pʰ	②旁傍{~晚}庞彷⑤胖	
m	①胧{胖} ②忙芒茫盲 ③莽蟒	
f	①方芳荒慌 ②房防妨黄皇蝗凰徨煌 ③仿访纺谎恍幌 ⑤放晃	
v	①汪 ②王亡忘 ③往枉网 ⑤旺望	
t	①当{应~} ③党挡档 ⑤当{典~}荡	
tʰ	①汤 ②堂螳膛唐塘搪糖 ③倘躺 ⑤烫趟	
n	②囊 ⑤酿{地名，高∽}	
l	②狼 ③郎 ⑤浪	
k	①冈岗钢刚缸肛豇罡 ③港 ⑤杠虹	
kʰ	①康糠慷 ②扛 ③慷 ⑤抗炕	
ŋ	②昂 ⑤□{笨、傻}	
x	①夯 ②行{银~}杭航 ⑤项巷	
ts	①庄装妆赃脏{肮~}张章樟 ③长{生~}涨掌 ⑤葬藏{西~}脏{内~}丈仗杖怅帐胀障瘴状	
tsʰ	①疮窗仓苍昌倡娼 ②床藏{收~}长{~短}肠场 ③闯厂敞场{赶∽} ⑤唱畅创	
s	①双霜裳{衣∽}商伤丧{婚~}②常尝裳 ③嗓赏偿 ⑤上尚丧{~失}	
z	③壤 ⑤让	
#iaŋ		
t	①拎{白}	
l	③两 ⑤谅量亮	
ȵ	①孃 ②娘 ③仰 ⑤酿	
tɕ	①江刚{白，∽才}江豇将{~来}浆姜僵疆 ③颈{白，∽根}讲奖桨蒋 ⑤将{大~}降{下~}匠酱	
tɕʰ	①枪腔 ②墙强祥详翔 ③抢强{勉~}⑤呛像	
ɕ	①香乡相{互~}湘厢箱镶 ②降{投~}③想响饷 ⑤向相{~貌}象橡	
Ø	①央秧殃 ②羊洋阳扬杨 ③养痒 ⑤样恙漾	
#uaŋ		
k	①光 ③广 ⑤逛	
kʰ	①匡筐框 ②狂 ⑤况矿旷	
ts	①庄₂桩₂装₂妆₂ ⑤壮₂状₂撞₂	
tsʰ	①疮₂ ②床₂ ③闯₂撞₂ ⑤创₂	
s	①双₂霜₂ ③爽₂	
Ø	①汪 ②王亡忘 ③往枉网 ⑤旺望	
#oŋ		
p	①蹦 ⑤蹦	
pʰ	②朋棚蓬篷 ③棒 ⑤碰	
m	②蒙{~古}朦朦檬萌盟 ③猛 ⑤孟梦	
t	①冬东 ②□{量词：你这（音"自")∽人！那∽猪。} ③董懂 ⑤动洞冻栋	
tʰ	①通 ②同桐铜筒童瞳 ③桶统 ⑤痛	
n	②农浓	
l	①聋 ②龙笼 ③拢	
k	①工功攻公弓躬宫供{~给}恭 ②拱{白} ③拱巩汞 ⑤共供{~养}贡拱{钻}	
kʰ	①空 ③恐孔 ⑤空{~白}控	
x	①烘轰风枫疯丰封峰蜂锋 ②红虹{彩~}鸿宏洪冯逢缝{~衣} ③哄讽 ⑤凤奉缝{门∽}	
ts	①中盅忠钟宗综棕踪鬃终 ③总肿种{~类}⑤中{打~}仲众纵重{轻~}种{~田}	
tsʰ	①匆葱囱聪充冲 ②从丛崇重{~复}虫③宠⑤冲	
s	①松嵩 ③耸 ⑤送宋颂诵讼	
z	②戎绒茸	
Ø	①翁 ⑤瓮	
#ioŋ		
tɕ	①龚	
tɕʰ	②穹穷	
ɕ	①凶胸匈兄 ②雄熊 ⑤嗅{白}	
Ø	②容榕荣融 ③勇拥 ⑤用	
