多	t	o	45	
拖	tʰ	o	45	
大	t	ɑ	213	
锣	n	o	31	
左	ts	o	42	
歌	k	o	45	
个	k	o	213	
可	kʰ	o	42	
鹅	Ǿ	o	31	
饿	Ǿ	o	213	
河	x	o	31	
茄	tɕʰ	i	31	
破	pʰ	o	213	
婆	pʰ	o	31	
磨	m	o	31	
磨	m	o	213	
躲	t	o	42	
螺	n	o	31	
坐	ts	o	213	
锁	s	o	42	
果	k	o	42	
过	k	o	213	
课	kʰ	o	213	
火	x	o	42	
货	x	o	213	
祸	x	o	213	
靴	ɕ	y	45	
把	p	ɑ	42	
爬	pʰ	ɑ	31	
马	m	ɑ	42	
骂	m	ɑ	213	
茶	tsʰ	ɑ	31	
沙	s	ɑ	45	
假	tɕ	i	42	
嫁	tɕ	i	213	
牙	Ǿ	i	31	
虾	ɕ	iɑ	45	
下	ɕ	iɑ	213	
下	x	ɑ	213	白，一~
夏	ɕ	iɑ	213	
哑	Ǿ	iɑ	42	
姐	tɕ	i	42	
借	tɕ	i	213	
写	ɕ	i	42	
斜	ɕ	iɑ	31	白
斜	ɕ	i	31	文
谢	ɕ	i	213	
车	tsʰ	ei	45	
蛇	s	ei	31	
射	s	ei	213	
爷	Ǿ	i	31	
野	Ǿ	i	42	
夜	Ǿ	i	213	
瓜	k	uɑ	45	
瓦	Ǿ	uɑ	42	
花	x	uɑ	45	
化	x	uɑ	213	
华	x	uɑ	31	
谱	pʰ	uᶹ	42	
布	p	uᶹ	213	
铺	pʰ	uᶹ	45	
簿	p	uᶹ	213	
步	p	uᶹ	213	
赌	t	uᶹ	42	
土	tʰ	uᶹ	42	
图	tʰ	uᶹ	31	
杜	t	uᶹ	213	
奴	n	uᶹ	31	
路	n	uᶹ	213	
租	ts	uᶹ	45	
做	ts	uᶹ	213	
错	tsʰ	o	213	
箍	kʰ	uᶹ	45	
古	k	uᶹ	42	
苦	kʰ	uᶹ	42	
裤	kʰ	uᶹ	213	
吴	v	uᶹ	31	
五	v	uᶹ	42	
虎	f	uᶹ	42	
壶	f	uᶹ	31	
户	f	uᶹ	213	
乌	v	uᶹ	45	
女	n	y	42	
吕	n	y	42	
徐	ɕ	y	31	
猪	ts	uᶹ	45	
除	tsʰ	uᶹ	31	
初	tsʰ	uᶹ	45	
锄	tsʰ	uᶹ	31	
所	s	o	42	
书	s	uᶹ	45	
鼠	s	uᶹ	42	
如	z	uᶹ	31	
举	tɕ	y	42	
锯	tɕ	y	213	
去	tɕʰ	y	213	
去	kʰ	e	33	白
渠	tɕʰ	y	31	
鱼	Ǿ	y	31	
许	ɕ	y	42	
余	Ǿ	y	31	
府	f	uᶹ	42	
付	f	uᶹ	213	
父	f	uᶹ	213	
武	v	uᶹ	42	
雾	v	uᶹ	213	
取	tɕʰ	y	42	
柱	ts	uᶹ	213	
住	ts	uᶹ	213	
数	s	uᶹ	42	
数	s	uᶹ	213	
主	ts	uᶹ	42	
输	s	uᶹ	45	
竖	s	uᶹ	213	
树	s	uᶹ	213	
句	tɕ	y	213	
区	tɕʰ	y	45	
遇	Ǿ	y	213	
雨	Ǿ	y	42	
芋	Ǿ	y	213	
裕	Ǿ	y	213	
胎	tʰ	ai	45	
台	tʰ	ai	31	
袋	t	ai	213	
来	n	ai	31	
菜	tsʰ	ai	213	
财	tsʰ	ai	31	
该	k	ai	45	
改	k	ai	42	
开	kʰ	ai	45	
海	x	ai	42	
爱	ŋ	ai	213	
贝	p	ei	213	
带	t	ai	213	
盖	k	ai	213	
害	x	ai	213	
拜	p	ai	213	
排	pʰ	ai	31	
埋	m	ai	31	
戒	tɕ	iɛⁿ	213	
摆	p	ai	42	
派	pʰ	ai	213	
牌	pʰ	ai	31	
买	m	ai	42	
卖	m	ai	213	
柴	tsʰ	ai	31	
晒	s	ai	213	
街	k	ai	45	
解	k	ai	42	
鞋	x	ai	31	
蟹	ɕ	iɛⁿ	31	
矮	ŋ	ai	42	
败	p	ai	213	
币	p	i	213	
制	ts	ɿ	213	
世	s	ɿ	213	
米	m	i	42	
低	t	i	45	
梯	tʰ	i	45	
剃	tʰ	i	213	
弟	t	i	213	
递	t	i	213	
泥	n	i	31	
犁	n	i	31	
西	ɕ	i	45	
洗	ɕ	i	42	
鸡	tɕ	i	45	
溪	tɕʰ	i	45	
契	tɕʰ	i	213	
系	ɕ	i	213	
杯	p	ei	45	
配	pʰ	ei	213	
赔	pʰ	ei	31	
背	p	ei	213	
煤	m	ei	31	
妹	m	ei	213	
对	t	uei	213	
雷	n	uei	31	
罪	ts	uei	213	
碎	tsʰ	uei	213	
灰	x	uei	45	
回	x	uei	31	
外	Ǿ	uai	213	
会	x	uei	213	
怪	k	uai	213	
块	kʰ	uai	42	
怀	x	uai	31	
坏	x	uai	213	
拐	k	uai	42	
挂	k	uɑ	213	
歪	Ǿ	uai	42	又
歪	Ǿ	uai	45	
画	x	uɑ	213	
快	kʰ	uai	213	
话	x	uɑ	213	
岁	s	uei	213	
卫	Ǿ	uei	213	
肺	f	ei	213	
桂	k	uei	213	
碑	p	ei	45	
皮	pʰ	i	31	
被	p	i	213	白
被	p	ei	213	文
紫	ts	ɿ	42	
刺	tsʰ	ɿ	213	
知	ts	ɿ	45	
池	tsʰ	ɿ	31	
纸	ts	ɿ	42	
儿	Ǿ	ər	31	
寄	tɕ	i	33	
骑	tɕʰ	i	31	
蚁	Ǿ	i	213	
义	Ǿ	i	213	
戏	ɕ	i	213	
移	Ǿ	i	31	
比	p	i	42	
屁	pʰ	i	213	
鼻	p	ie	33	
眉	m	ei	31	
地	t	i	213	
梨	n	i	31	
资	ts	ɿ	45	
死	s	ɿ	42	
四	s	ɿ	213	
迟	tsʰ	ɿ	31	
师	s	ɿ	45	
指	ts	ɿ	42	
二	Ǿ	ər	213	
饥	tɕ	i	45	
器	tɕʰ	i	213	
姨	Ǿ	i	31	
李	n	i	42	
子	ts	ɿ	42	
字	ts	ɿ	213	
丝	s	ɿ	45	
祠	tsʰ	ɿ	31	
寺	s	ɿ	213	
治	ts	ɿ	213	
柿	s	ɿ	213	
事	s	ɿ	213	
