			肛		kœŋ453
			扛		kʰœŋ453
			控		hʊŋ523
			腔		hœŋ453
			缸		kœŋ453
			降	投降	ʔœŋ231
			降	降落	kœŋ523
			邦		ɓœŋ453
			龐		pœŋ231
			講		kœŋ44
			港		kœŋ44
			項		ʔœŋ24
			棒		pʰaŋ24
			蚌		pœŋ24
			巷		ʔœŋ24
			桌		tʃʰœk523
			琢		tʃœk523
			卓		tʃʰœk523
			擢		tʃœk212
			濁		tʃœk212
			捉		tʃœk523
			浞		tʃœk212
			朔		ʃœk523
			確		kʰœk523
			嶽		ŋœk212
			岳		ŋœk212
			學		hœk212
			握		ʔɐk45
			渥		ʔɐk45
			喔	喔喔叫	
			喔	嘆詞	
			剝		mʊk45
			駁		ɓœk523
			雹		pʰau453
			雹		pʰœk523
			雹		pœk212
			璞		pʰœk523
			罹		li231
			鸝		lɛ231
			離		li231
			驪		lɛ231
			麗		lɛ212
			璃	琉璃	li231
			璃	玻璃	li453
			漓		li231
			籬		li231
			劑		tɛ453
			雌		tʰi453
			疵		tʰi453
			斯		ɬi453
			廝		ɬi453
			隨		ɬø231
			隋		ɬø231
			肢		tʃi453
			支		tʃi453
			只		tʃi44
			枝		tʃi453
			氏	姓氏	ʃi212
			氏	月氏	tʃi453
			炊		tʃʰø453
			吹		tʃʰø453
			提		tɛ231
			垂		ʃø231
			匙	鑰匙	ʃi231
			匙	茶匙，湯匙，一本作「瓷」	ʃi231
			堤		tɛ231
			施		ʃi453
			兒	词缀	ȵi453
			兒	~子	ȵi231
			規		kʷʰɛ453
			窺		kʷʰɛ453
			墮		to212
			蛇	委蛇	ji231
			蛇	毒蛇	ʃie231
			蠵		kʷɛ231
			移		ji231
			卑		ɓi453
			脾		pi231
			瀰		mi231
			獼		mi231
			彌		mi231
			歧		ki231
			祇	神祇	ki231
			祇	同「只有」的「只」	tʃi453
			示		ʃi212
			累	累積	lø24
			累	受累；連累	lø212
			累	果實累累，同「纍」	lø231
			邐		lɛ24
			紫		ti44
			此		tʰi44
			髓		ɬø24
			徙		ɬæ44
			紙		tʃi44
			咫		tʃi44
			枳		tʃi44
			侈		tʃʰi44
			是		ʃi24
			弛		ʃi231
			舐		ʃai24
			蕊		ȵø24
			爾		ȵi24
			邇		ȵi24
			企		ki24
			婢		pi24
			積		ti453
			刺		tʰi523
			漬		ti523
			賜		tʰi523
			惴		tʃi44
			睡		ʃø212
			瑞		ʃø212
			翅		ʃi523
			吱		tʃi453
			縊		ʔɛ523
			易	容易	ji212
			易	交易	jɪk212
			臂		ɓi523
			避		pi212
			譬		pʰɪk45
			知	知道	tʃi453
			知	知識	tʃi523
			蜘		tʃi453
			池		ʃi231
			錘	鐵錘，稱錘	ʃø231
			馳		ʃi231
			差	差別	tʃʰa453
			差	出差	tʃʰæ453
			差	參差	tʃʰi453
			衰	衰老	ʃø453
			衰	齊衰	
			妓		ki212
			畸		ki453
			崎	崎嶇	ki231
			崎	長崎	ki231
			虧		kʷʰɛ453
			崖		ŋæ231
			儀		ȵi231
			宜		ȵi231
			涯		ŋæ231
			危		ŋɛ231
			犧		hi453
			羲		hi453
			曦		hi453
			戲		hi523
			犄		ki453
			逶		wɛ453
			椅		ji44
			漪		ji453
			萎	枯萎	wɛ44
			委	虛與委蛇，委委佗佗	wɛ453
			委	委託	wɛ44
			爲	人爲	wɛ231
			爲	爲了	wɛ212
			襬		ɓæ44
			碑		ɓi453
			疲		pi231
			罷		pa212
			皮		pi231
			糜		mi231
			披		pʰi453
			奇	奇怪	ki231
			奇	奇數	ki453
			琦		ki231
			騎	騎馬	ki231
			騎	鐵騎	ki523
			揣		tʃʰø44
			灑		ʃa44
			詭		kʷɛ44
			跪		kʷɛ212
			綺		ji44
			蟻		ŋɛ24
			毀		wø44
			倚		ji44
			彼		ɓi44
			被	棉被	pi24
			被	被動	pi212
			靡		mi24
			靡		
			技		ki212
			智		tʃi523
			寄		ki523
			誼		ȵi212
			義		ȵi212
			議		ȵi212
			纍		li231
			梨		li231
			諮		ti453
			資		ti453
			姿		ti453
			瓷		tʰi231
			茨		tʰi231
			雖		ɬø453
			私		ɬi453
			脂		tʃi453
			錐		tʃø453
			推		tʰø453
			誰		jø231
			屍		ʃi453
			屎		ʃi44
			咦		ji231
			伊		ji453
			黝		jɐɔ44
			胰		ji231
			夷		ji231
			惟		wɛ231
			羨		ɬin523
			寅		jɐn231
			唯	唯一	wɛ231
			遺	贈遺	wɛ212
			維		wɛ231
			姨		ji453
			琵		pi231
			比	比較	ɓi44
			比	比鄰	ɓi44
			枇		pi231
			鰭		ki231
			葵		kʷɛ231
			壘	堡壘	lø24
			壘	神荼鬱壘	
			履		ly24
			耒		lø212
			姊		ti44
			死		ɬi44
			指		tʃi44
			旨		tʃi44
			視		ʃi212
			矢		ʃi44
			水		ʃø44
			癸		kʷɛ523
			妣		ɓi44
			揆		kʷɛ231
			地		ti212
			淚		lø212
			利		li212
			類		lø212
			痢		li212
			恣	恣意	ti523
			恣	恣睢	ti453
			醉		tø523
			翠		tʰø523
			次		tʰi523
			悴		tʰø523
			自		ɬi212
			嫉		ɬɐt212
			萃		tʰø523
			邃		ɬø212
			粹		ɬø523
			四		ɬi523
			肆	肆意	ɬi523
			肆	四的大寫	ɬi523
			祟		ɬø523
			駟		ɬi523
			遂		ɬø212
			穗		ɬø212
			彗		wø212
			隧		ɬø212
			摯		tʃɐt523
			至		tʃi523
			出		tʃʰɐt45
			嗜		ʃi523
			二		ȵi212
			貳		ȵi212
			季		kʷɛ523
			棄		hi523
			庇		ɓi523
			鼻		pi212
			寐		mi212
			屁		pʰi523
			悸		kʷɛ523
			尼		ni231
			呢	呢喃	ni231
			呢	語氣助詞	nie453
			胝		tʃi453
			追		tʃø453
			遲		ʃi231
			槌		ʃø231
			椎	鐵椎	ʃø231
			椎	脊椎	tʃø453
			鎚		ʃø231
			莉		li212
			師		ʃi453
			篩		ʃɛ453
			獅		ʃi453
			肌		ki453
			龜		kʷɛ453
			龜		
			龜		
			飢		ki453
			帷		wɛ231
			悲		ɓi453
			邳		pi231
			麋		mi231
			薇		mi231
			黴		mø231
			楣		mi231
			眉		ni231
			逵		kʷɛ231
			軌		kʷɛ44
			几		ki44
			晷		kʷɛ44
			鄙		ɓi44
			圮		pʰi44
			否	否定	fɐɔ44
			否	否極泰來	
			美		mi24
			膩		ni212
			致		tʃi523
			質	物質	tʃɐt45
			質	人質	tʃi523
			墜		tʃø212
			稚		tʃi212
			緻		tʃi523
			帥		ʃø523
			率	率領	ʃɐt45
			率	效率	lɐt212
			冀		ki523
			愧		kʷʰɛ523
			器		hi523
			喟		
			懿		ji523
			位		wɛ212
			祕		ɓi523
			費		fi523
			泌		ɓi523
			備		pi212
			魅		mi212
			媚		mi212
			餽		kʷɛ212
			櫃		kʷɛ212
			饋		kʷɛ212
			暨		ki523
			匱		kʷɛ212
			釐	釐定	li231
			釐	恭賀新釐	
			狸		li231
			仔	仔細	ti44
			仔	豬仔	tɛ44
			滋		ti453
			孜		ti453
			慈		ɬi231
			思	思想	ɬi453
			思	意思	ɬi453
			絲		ɬi453
			伺	伺候	ɬi212
			司		ɬi453
			詞		ɬi231
			辭		ɬi231
			祠		ɬi231
			痴		tʃʰi453
			持		ʃi231
			治		tʃi212
			芝		tʃi453
			之		tʃi453
			嗤		tʃʰi453
			時		ʃi231
			詩		ʃi453
			而		ȵi231
			居		ky453
			基		ki453
			箕		ki453
			欺		hi453
			疑		ȵi231
			熙		hi453
			熹		hi453
			嘻		hi453
			嬉		hi453
			禧		hi453
			醫		ji453
			姬		ki453
			怡		ji231
			台	古代第一人稱	ji231
			台	天台。地名	tɵa231
			貽		ji231
			飴		ji231
			頤		ji231
			期	日期	ki231
			期	期年	ki453
			淇		ki231
			琪		ki231
			其		ki231
			旗		ki231
			里		li24
			李		li24
			理		li24
			鯉		li24
			子		ti44
			梓		ti44
			巳		ɬi24
			似		tʰi24
			祀		ɬi24
			耜		ɬi24
			姒		ɬi24
			恥		tʃʰi44
			祉		tʃi44
			峙		tʃi24
			仕		ʃi24
			士		ʃi24
			史		ʃi44
			使	使用	ʃɛ44
			使	使者	ʃi44
			駛		ʃɛ44
			止		tʃi44
			趾		tʃi44
			址		tʃi44
			齒		tʃʰi44
			市		ʃi24
			恃		ʃi24
			始		tʃʰi44
			耳		ȵi24
			己		ki44
			紀		ki44
			杞		ki44
			起		hi44
			擬		ȵi24
			喜		hi44
			矣		ji24
			已		ji24
			以		ji24
			吏		li212
			字		ɬi212
			嗣		ɬi212
			寺		ɬi212
			飼		ɬi212
			置		tʃi523
			植		tʃɪk212
			值		tʃɪk212
			事		ʃi212
			廁		tʃʰi523
			織		tʃɪk45
			誌		tʃi523
			識	認識	ʃɪk45
			識	默而識之	tʃi523
			志		tʃi523
			熾		tʃɪk45
			侍		ʃi212
			試		ʃi523
			幟		tʃɪk45
			餌		ȵi24
			記		ki523
			亟	亟請	ki523
			亟	亟需	kɪk45
			意		ji523
			食		ʃɪk212
			異		ji212
			忌		ki212
			歸		kʷɛ453
			嘰		ki453
			饑		ki453
			譏		ki453
			機		ki453
			磯		ki453
			巍		ŋɛ231
			揮		wɛ453
			輝		wɛ453
			希		hi453
			徽		fø453
			暉		wɛ453
			稀		hi453
			依		ji453
			衣		ji453
			衣	动词	
			威		wɛ453
			圍		wɛ231
			違		wɛ231
			韋		wɛ24
			飛		fi453
			非		fi453
			扉		fi453
			肥		pi231
			微		mi231
			妃		fi453
			菲	芳菲	fi453
			菲	菲薄	fi44
			祈		ki231
			幾		ki44
			幾		ki453
			鬼		kʷɛ44
			豈		hi44
			卉		wɛ44
			偉		wɛ24
			瑋		wɛ24
			葦		wɛ24
			煒		wɛ24
			匪		fi44
			尾		mi24
			娓		mi24
			悱		fi44
			斐		fi44
			溉		kʰɵa523
			既		ki523
			貴		kʷɛ523
			氣		hi523
			魏		ŋɛ212
			毅		ŋɛ212
			諱		wɛ24
			愾		kʰɵa523
			蔚		wɛ523
			慰		wɛ44
			熨		wɐn212
			尉		wɛ523
			尉		wɐt45
			畏		wɛ523
			胃		wɛ24
			渭		wɛ212
			謂		wɛ212
			彙		wø212
			蝟		wɛ212
			緯		wɛ24
			芾	蔽芾	
			芾	芾芾	
			沸		fɐt45
			翡		fi44
			未		mi212
			味		mi212
			廬		lu231
			蘆		lu231
			櫚		ly24
			驢		ly231
			且		tʰie44
			蛆		tʰy453
			沮		ty44
			沮		
			沮		
			徐		ɬy231
			豬		tʃy453
			涂		tu231
			躇		ʃy231
			除		ʃy231
			儲		tʃʰy44
			屠		tu231
			著		tʃy523
			著		tʃiɐk45
			著		ʃiɐk212
			初		tʃʰo453
			鋤		ʃo231
			疏		ʃo453
			蔬		ʃo453
			梳		ʃo453
			諸		tʃy453
			藷	藷蕷	
			藷	藷蔗	
			舒		ʃy453
			紓		ʃy453
			書		ʃy453
			如		ȵy231
			茹		ȵy231
			車		ky453
			車		tʃʰie453
			据		ky523
			墟		hy453
			魚		ȵy231
			漁		ȵy231
			衙		ŋa231
			虛		hy453
			噓		hy453
			噓		ʃy231
			於		jy453
			予		jy231
			予		jy24
			餘		jy231
			輿		jy231
			與		jy231
			與		jy24
			與		jy212
			譽		jy212
			余		jy231
			蜍		jy231
			渠		ky231
			女		ny24
			旅		ly24
			侶		ly24
			呂		ly24
			咀		ty44
			嶼		jy24
			嶼		
			序		ɬy24
			敘		ɬy24
			緒		ɬy24
			抒		ʃy453
			貯		ʃy24
			杼		ʃy24
			佇		ʃy24
			阻		tʃo44
			俎		tʃo44
			楚		tʃʰo44
			礎		tʃʰo44
			所		ʃo44
			杵		tʃʰu44
			處		tʃʰy44
			處		tʃʰy523
			墅		ʃy24
			野		jie24
			鼠		ʃy44
			暑		ʃy44
			黍		ʃy44
			汝		ȵy24
			莒		ky44
			舉		ky44
			櫸		hy44
			去		hy523
			禦		ȵy212
			語		ȵy24
			語		ȵy212
			許		hy44
			距		ky24
			巨		ky24
			炬		ky24
			鉅		ky24
			拒		ky24
			慮		ly212
			絮		ɬy523
			助		ʃo212
			署		ʃy44
			曙		ʃy44
			薯		ʃy44
			恕		ʃy523
			庶		ʃy523
			踞		ky523
			據		ky523
			鋸		ky523
			御		ȵy212
			馭		ȵy212
			菸		jin453
			豫		jy212
			預		jy212
			遽		ky212
			都		ɗu453
			圖		tu231
			途		tu231
			塗		tu231
			徒		tu231
			荼	如火如荼	tu231
			鍍		tu212
			菟		tʰu523
			奴		nu231
			盧		lu231
			顱		lu231
			爐		lu231
			租		tu453
			蘇		ɬu453
			酥		ɬu453
			穌		ɬu453
			辜		ku453
			箍		kʰu453
			孤		ku453
			呱		kʷa453
			呱		ku453
			沽		ku453
			姑		ku453
			枯		fu453
			蜈		ŋ231
			梧		ŋ231
			吾		ŋ231
			吳		ŋ231
			呼		fu453
			糊		wu231
			瑚		wu231
			胡		wu231
			瓠		wu231
			壺		wu231
			湖		wu231
			弧		wu231
			葫		wu231
			狐		wu231
			乎		fu231
			嗚		wu453
			烏		wu453
			惡		ʔœk523
			惡		wu523
			惡		wu453
			樸		pʰœk523
			菩		pu231
			匍		pu231
			蒲		pu231
			模		mu453
			摸		mo453
			膜		mœk523
			膜		mo212
			睹		ɗu44
			堵		ɗu44
			賭		ɗu44
			土		tʰu44
			吐		tʰu523
			肚		tu24
			杜		tu212
			努		nu24
			怒		nu212
			弩		nu24
			擄		lu24
			虜		lu24
			滷		lu24
			魯		lu24
			櫓		lu24
			組		tu44
			祖		tu44
			粗		tʰu453
			詁		ku44
			鼓		ku44
			估		ku453
			古		ku44
			股		ku44
			賈	商賈	ku44
			賈	姓	ka44
			苦		fu44
			午		ŋ24
			五		ŋ24
			伍		ŋ24
			琥		fu44
			虎		fu44
			滸		hu44
			雇		ku523
			滬		wu24
			扈		wu24
			戶		wu24
			塢	山塢	wu44
			塢	船塢	ʔɔ523
			圃		pʰu44
			譜		pʰu44
			補		ɓu44
			簿		pu24
			部		pu212
			媽		ma453
			莽		mœŋ24
			浦		pʰu44
			普		pʰu44
			妒		tu212
			兔		tʰu523
			渡		tu212
			度		tu212
			度		tœk212
			路		lu212
			鷺		lu212
			露		lu212
			賂		lu212
			作		tœk523
			措		tʰu523
			醋		tʰu523
			厝		tʰu523
			錯		tʰo523
			錯		tʰo523
			錯		tʰu523
			訴		ɬu523
			塑		ʃœk523
			素		ɬu523
			固		ku523
			鯝		ku523
			故		ku523
			顧		ku523
			錮		ku523
			庫		fu523
			悟		ŋ212
			寤		ŋ212
			誤		ŋ212
			晤		ŋ212
			互		wu212
			護		wu212
			布		ɓu523
			佈		ɓu523
			步		pu212
			捕		pʰu453
			哺		ɓu44
			慕		mu212
			墓		mu212
			暮		mu212
			募		mu212
			怖		pu523
			摟		lɐɔ231
			鏤		lɐɔ212
			趨		tʰy453
			鬚		ɬu453
			需		ɬy453
			須		ɬy453
			娶		tʰy44
			株		tʃy453
			列		lit212
			蛛		tʃy453
			廚		ʃy231
			雛		tʃʰo453
			朱		tʃy453
			珠		tʃy453
			侏		tʃy453
			樞		ʃy453
			殊		ʃy231
			茱		tʃy453
			輸		ʃy453
			嚅		
			儒		ȵy231
			懦		no212
			俱		ky212
			拘		ky453
			嶇		kʰy453
			軀		kʰy453
			驅		kʰy453
			摳		kʰɐɔ453
			區	區別	kʰy453
			區	區姓	ʔɐɔ453
			隅		ȵy231
			虞		ȵy231
			愚		ȵy231
			娛		jy231
			吁		hy453
			于		jy453
			汙		wu453
			迂		jy453
			芋		wu212
			盂		jy231
			萸		jy231
			逾		jy231
			瑜		jy231
			榆		jy231
			諛		jy231
			舀		jiu24
			渝		jy231
			愉		jy231
			膚		ju453
			夫	農夫	fu453
			夫	古代指示詞、代詞、助詞	fu231
			符		fu231
			芙		fu231
			苻		fu231
			扶		pu231
			蕪		mu231
			無		mu231
			巫		mu453
			誣		mu453
			毋		mu231
			鋪	鋪張	pʰu453
			鋪	店鋪	pʰu523
			孵		fu453
			敷		fu453
			俘		fu453
			瞿	瞿塘峽	ky231
			瞿	瞿然一驚	ky523
			句		ky523
			縷		ly24
			取		tʰy44
			聚		ɬy24
			拄		tʃy44
			柱		ʃy24
			數	數一下	ʃy44
			數	數字	ʃy523
			數	數見不鮮	ʃœk523
			主		tʃy44
			樹		ʃy212
			豎		ʃy212
			乳		ȵø24
			矩		ky44
			煦		hy44
			噢		
			栩		hy44
			雨	落雨	jy24
			雨	雨我公田	jy212
			羽		jy24
			宇		jy24
			禹		jy24
			愈		jy212
			斧		pu44
			脯	肉脯	pʰu44
			脯	胸脯	pu231
			俯		fu44
			父		fu24
			府		fu44
			甫	台甫	pʰu44
			甫	十八甫	pʰu44
			腐	腐竹	pu212
			輔		pu44
			輔		pʰu44
			武		mu24
			侮		mu24
			鵡		mu24
			舞		mu24
			撫		fu44
			剖		pʰɐɔ44
			屢		ly24
			足	足跡	tʊk45
			足	足恭	
			駐		tʃy523
			逗		tɐɔ212
			住		tʃy212
			註		tʃy523
			蛀		tʃy523
			鑄		tʃy523
			注		tʃy523
			孺		ȵy231
			遇		ȵy212
			寓		ȵy212
			嫗		ɐɔ453
			喻		jy212
			諭		jy212
			籲		jy212
			裕		jy212
			付		fu212
			搏		ɓœk523
			傅	師傅	fu24
			賦		fu523
			附		fu212
			駙		fu212
			務		mu212
			霧		mu212
			婺		mu212
			仆		pʰʊk45
			赴		fu212
			具		ky212
			懼		ky212
			帶		ɗæ523
			汰		tʰæ523
			太		tʰæ523
			泰		tʰæ523
			大		tæ212
			兌		ɗø523
			奈		nɵa212
			籟		læ212
			賴		læ212
			癩		læ523
			最		tø523
			蔡		tʰɵa523
			蓋	杯蓋	kɵa523
			蓋	覆蓋	kɵa523
			膾		kʷʰɛ523
			檜		kʰø523
			丐		kɵa523
			磕		hɐp212
			轄		hɐt212
			外		ŋø212
			艾		ŋæ212
			渙		wun212
			會	會面	wø212
			會	會計	wø212
			會	會游泳	wø24
			繪		wø212
			害		ʔɵa212
			藹		ʔɵa44
			貝		ɓø523
			沛		pʰø523
			狽		ɓø523
			沫		mut212
			喙		fø523
			穢		wɛ523
			廢		fi523
			吠		pø212
			肺		fi523
			寨		tʃæ523
			快		fæ523
			話		wa212
			喝		hɔᵃt523
			敗		pæ212
			邁		mæ212
			叉		tʃʰa453
			查	檢查	ʃa231
			查	查姓	tʃa453
			柴		ʃæ231
			蝸		wo453
			佳		kæ453
			街		kæ453
			媧		wo453
			鞋		ʔæ231
			蛙		wa453
			哇		wa453
			娃		wa453
			牌		pæ231
			枴		kʷæ44
			夥		lo44
			解	解決	kæ44
			解	解款	kæ523
			解	解姓	ʔæ212
			蟹		ʔæ24
			矮		ʔai44
			擺		ɓæ44
			買		mæ24
			拐		kʷæ44
			債		tʃæ523
			掛		kʷa523
			懈		ʔæ24
			卦		kʷa523
			邂		ʔæ24
			畫	圖畫	wa212
			畫	畫圖	wɐk212
			賣		mæ212
			派		pʰæ523
			齋		tʃæ453
			階		kæ453
			楷	楷書	kʰæ453
			楷	楷樹	kæ453
			偕		kæ453
			皆		kæ453
			乖		kʷæ453
			匯		wø212
			骸		ʔɵa231
			淮		wæ231
			槐		wæ231
			懷		wæ231
			諧		ʔæ24
			排		pæ231
			霾		mæ231
			埋		mæ231
			駭		ʔæ24
			挨		ʔai453
			殺	殺敵	ʃat523
			介		kæ523
			誡		kæ523
			壞		wæ212
			怪		kʷæ523
			屆		kæ523
			芥		kæ523
			尬		kæ523
			界		kæ523
			戒		kæ523
			劾		hɐt212
			械		ʔæ24
			拜		ɓæ523
			扒	扒飯	pa231
			扒	扒皮	
			憊		pi212
			湃		pʰæ523
			厲		lɛ212
			例		lɛ212
			蠣		lɛ212
			勵		tɛ212
			際		tɛ523
			祭		tɛ523
			脆		tʰø523
			歲		ɬø523
			制		tʃɛ523
			贅		tʃø212
			製		tʃɛ523
			掣		tʃɛ523
			逝		ʃɛ212
			噬		ʃɛ212
			誓		ʃɛ212
			說		ʃut45
			說		
			說		jut212
			世		ʃɛ523
			蛻		tʰø523
			稅		ʃø523
			勢		ʃɛ523
			鈉		nap212
			藝		ŋɛ212
			洩	排洩	
			洩	洩洩	jɛ212
			銳		jø212
			曳		jɛ212
			泄		ɬit45
			裔		jø212
			蔽		ɓɛ523
			彆		ɓit45
			敝		pɛ212
			斃		pɛ212
			弊		pɛ212
			幣		pɛ212
			輟		tʃut45
			啜		tʃut45
			綴	點綴	tʃø212
			綴	綴足	tʃut45
			滯		tʃɛ523
			鱖		kʷɛ523
			憩		hi523
			揭		kʰit45
			衛		wɛ212
			柢		ɗɛ44
			低		ɗɛ453
