
音节	ɿ
音节	阴平33	阳平13	上声31	阴去45	次阴去24	阳去11	阴入53	阳入22
ʦ	知蜘支枝栀资姿咨脂之芝		紫纸只{(~有)}姊旨指子梓滓止趾址	制智翅致至字置志痣
ʣ	雌痴茈{(~mi45:茨菇)}	池驰瓷糍迟兹滋慈磁辞词祠饲持	此侈耻齿□{(理睬)}		刺赐次嗣	自稚字寺痔治恃侍巳	吃=
s	斯厮撕施私师狮尸司丝思伺诗□{(茅~：厕所)}		豕{(十二生肖中指猪)}死矢屎使史驶始	世势四肆试			识=式=饰=
z		匙时				誓逝是示视嗜似祀士仕柿事市

音节	y
音节	阴平33	阳平13	上声31	阴去45	次阴去24	阳去11	阴入53	阳入22
f	书舒圩虚嘘输殊吁		暑鼠黍署薯许水□{(ɣɑ̃ 13：~小病)}	庶恕戍{(守~边疆)}
v		谁				竖树
ȵ		鱼{(鲶鱼肚：小腿肚子)}渔愚	女汝语			御遇寓
k	猪诸居车{(~马炮)}诛蛛株朱硃珠拘驹俱□{(~人:蜂蜇人)}		煮举拄主矩	著据锯=驻注蛀铸句剧局			橘=
g	枢区驱吹炊	除储渠厨瞿垂槌	褚处{(相~)}杵		处{(~所)}去=	苎巨拒距柱住具惧柜
Ǿ	淤	如于余儒虞娱迂盂榆逾愉	吕与乳孺雨宇禹羽	玉□{(喂饭)}		誉预豫愈芋喻裕

音节	i
音节	阴平33	阳平13	上声31	阴去45	次阴去24	阳去11	阴入53	阳入22
p	碑卑悲痹		彼比	贝蔽闭辈背臂秘			憋笔逼碧璧壁=□{(mɑu~:跳蚤)}
b	蓖批胚坯披丕	培陪赔裴皮疲脾琵枇秕篦			配譬庇屁	敝弊币毙陛箅倍佩焙俾被婢避鄙备	匹弼僻辟劈=	鼻
m		梅枚媒煤糜弥眉楣霉媚迷	米每美□{(ʣɿ33~：茡荠)}			谜妹寐		密蜜觅秘泌
f	灰麾非飞妃挥恢辉徽□{(~毛崽:毛毛虫)}		贿悔毁匪榧翡	戍{(~时)}沛废肺锐睡痱费税
v		回茴谁肥□{(红薯)}				汇会{(开~)}绘惠慧瑞
t	爹{(指父亲)}低堆		底抵	帝对碓{(~子米:糙米)}队兑			的{(目~)}滴嫡
d	梯推	堤题提=蹄啼□{(这么)}	体腿		替剃屉退褪	弟涕第递地	踢=剔笛	粒敌狄籴
l		驴-犁黎雷离篱璃梨厘	旅礼履李里理鲤累{(~积)}垒狸			虑滤例厉励丽内荔利痢吏累{(劳~,连)}类泪		立笠栗力历隶□{(ʣəu22~:用力打)}律率{(速~)}
ʨ	鸡饥肌几{(茶~)}基机讥蜘{(~蛛)}		挤己纪几{(~乎，~个)}嘴	济剂稽最□{(油~~：菜放油放多了，吃起来腻)}寄冀记既醉季祭际计继系{(~鞋带)}髻□{(kæ53~鞋:旧时要裹脚妇女穿的鞋)}			急吸即戟迹绩缉级吉鲫积脊击激□{(~ʦɑ̃:机灵)}
ɕ	需栖溪兮嬉希虽须西犀奚牺熙稀肴		洗玺徙喜嬉□{(~瓜：丝瓜)}	絮细婿岁戏□{(~ŋɑu13:内行)}			悉息袭膝媳昔熄惜锡夕谦戌恤析□{(~涕：哭泣)}
ɕ	需栖溪兮嬉希虽须西犀奚牺熙稀肴		洗玺徙喜嬉□{(~瓜：丝瓜)}	絮细婿岁戏□{(~ŋɑu13:内行)}
ȵ		泥=倪宜仪谊尼疑凝	你拟			蚁=义议艺	逆	日-
ʥ	蛆趋妻催崔欺	齐脐奇骑祁鳍其棋期旗祈	取启起杞岂		娶趣砌契碎脆器弃气汽翠粹契	罪岐企倚技妓忌坠	七讫籍戚集泣漆乞藉寂□{(~~地做，偷偷做某事)}	极疾
ʑ		徐携畦随				序叙绪聚系{(联~)}係髓遂隧穗		习席
Ǿ	伊医衣依	移夷姨遗□{(~个：这个)}	倚椅矣已以	缢意翼		易肄异	乙逸亿益译掖易{(姓)}揖一忆抑亦液驿□{(sə53~:打嗝)}

音节	ui
音节	阴平33	阳平13	上声31	阴去45	次阴去24	阳去11	阴入53	阳入22
k	圭闺奎规窥追龟归		诡轨鬼	赘桂癸贵


g	盔魁亏	锤逵葵			愧	溃跪
Ǿ	威	危微桅为维惟违围	萎唯苇伪委伟	煨喂讳畏慰		卫位未味魏胃谓猬

音节	u
