cid	character	initial	final	tone	note
1	多	t	uə	214	
2	拖	th	uə	214	
3	大	t	ᴀ	42	
4	锣	l	uə	214	
5	左	ts	uə	42	
6	歌	k	uə	214	白
6	歌	k	ə	214	文
7	个	k	uə	42	白
7	个	k	ə	42	文
8	可	kh	uə	55	白
8	可	kh	ə	55	文
9	鹅	∅	uə	214	白
9	鹅	∅	ə	214	文
10	饿	∅	uə	42	白
10	饿	∅	ə	42	文
11	河	x	uə	42	白
11	河	x	ə	42	文
12	茄	ch	iə	42	
13	破	ph	ə	42	
14	婆	ph	ə	42	
15	磨	m	ə	214	
16	磨	m	ə	42	
17	躲	t	uə	55	
18	螺	l	uə	214	
19	坐	ts	uə	42	
20	锁	s	uə	55	
21	果	k	uə	55	
22	过	k	uə	42	
23	课	kh	ə	42	
24	火	x	uə	55	
25	货	x	uə	42	
26	祸	x	uə	42	
27	靴	ç	yə	214	
28	把	p	ᴀ	55	
29	爬	ph	ᴀ	42	
30	马	m	ᴀ	55	
31	骂	m	ᴀ	42	
32	茶	tsh	ᴀ	42	
33	沙	s	ᴀ	214	
34	假	c	iᴀ	55	
35	嫁	c	iᴀ	42	
36	牙	∅	iᴀ	214	
37	虾	ç	iᴀ	214	
38	下	ç	iᴀ	42	
39	夏	ç	iᴀ	42	
40	哑	∅	iᴀ	55	
41	姐	tʃ	iə	55	
42	借	tʃ	iə	42	
43	写	ʃ	iə	55	
44	斜	ʃ	iə	42	
45	谢	ʃ	iə	42	
46	车	tʃh	iə	214	
47	蛇	ʃ	iə	42	
48	射	ʃ	iə	42	
49	爷	∅	iə	214	
50	野	∅	iə	55	
51	夜	∅	iə	42	
52	瓜	k	uᴀ	214	
53	瓦	∅	uᴀ	55	
54	花	x	uᴀ	214	
55	化	x	uᴀ	42	
56	华	x	uᴀ	214	
57	谱	ph	u	55	
58	布	p	u	42	
59	铺	ph	u	214	
60	簿	p	u	42	
61	步	p	u	42	
62	赌	t	u	55	
63	土	th	u	55	
64	图	th	u	42	
65	杜	t	u	42	
66	奴	n	oŋ	42	
67	路	l	u	42	
68	租	ts	u	214	
69	做	ts	ou	42	又
69	做	ts	uə	42	又
70	错	tsh	uə	42	
71	箍	k	u	214	
72	古	k	u	55	
73	苦	kh	u	55	
74	裤	kh	u	42	
75	吴	∅	u	42	
76	五	∅	u	55	
77	虎	x	u	55	
78	壶	x	u	42	
79	户	x	u	42	
80	乌	∅	u	55	
81	女	ȵ	y	55	
82	吕	l	y	55	
83	徐	ʃ	y	42	
84	猪	tʃ	u	214	
85	除	tʃh	u	42	
86	初	tsh	u	214	
87	锄	tsh	u	42	
88	所	s	uə	55	
89	书	ʃ	u	214	
90	鼠	ʃ	u	55	
91	如	∅	y	42	
92	举	c	y	55	
93	锯	c	y	42	
94	去	ch	y	42	
95	渠	ch	y	42	
96	鱼	∅	y	214	
97	许	ç	y	55	
98	余	∅	y	42	
99	府	f	u	55	
100	付	f	u	42	
101	父	f	u	42	
102	武	∅	u	55	
103	雾	∅	u	42	
104	取	tʃh	y	55	
105	柱	tʃ	u	42	
106	住	tʃ	u	42	
107	数	s	u	55	
108	数	s	u	42	
109	主	tʃ	u	55	
110	输	ʃ	u	55	
111	竖	ʃ	u	42	
112	树	ʃ	u	42	
113	句	c	y	42	
114	区	ch	y	214	
115	遇	∅	y	42	
116	雨	∅	y	55	
117	芋	∅	y	42	
118	裕	∅	y	42	
119	胎	th	ɛ	214	
120	台	th	ɛ	42	
121	袋	t	ɛ	42	
122	来	l	ɛ	214	
123	菜	tsh	ɛ	42	
124	财	tsh	ɛ	42	
125	该	k	ɛ	214	
126	改	k	ɛ	55	
127	开	kh	ɛ	214	
128	海	x	ɛ	55	
129	爱	∅	ɛ	42	
130	贝	p	ei	42	
131	带	t	ɛ	42	
132	盖	k	ɛ	42	
133	害	x	ɛ	42	
134	拜	p	ɛ	42	
135	排	ph	ɛ	42	
136	埋	m	ɛ	214	
137	戒	c	i	42	白
137	戒	c	iɛ	42	文
138	摆	p	ɛ	55	
139	派	ph	ɛ	42	
140	牌	ph	ɛ	42	
141	买	m	ɛ	55	
142	卖	m	ɛ	42	
143	柴	tsh	ɛ	42	
144	晒	s	ɛ	42	
145	街	c	iɛ	214	
146	解	c	iɛ	55	
147	鞋	ç	iɛ	42	
148	蟹	ç	iɛ	42	
149	矮	∅	iɛ	55	白
149	矮	∅	ɛ	55	文
150	败	p	ɛ	42	
151	币	p	i	42	
152	制	tʃ	ɿ	42	
153	世	ʃ	ɿ	42	
154	艺	∅	i	42	
155	米	m	i	55	
156	低	t	i	214	
157	梯	th	i	214	
158	剃	th	i	214	
159	弟	t	i	42	
160	递	t	i	42	
161	泥	m	i	214	白
161	泥	ȵ	i	214	文
162	犁	l	i	214	
163	西	ʃ	ɿ	214	
