ɑ
p[1]包胞[3]保宝堡饱[5]报抱暴菢豹爆鲍雹曝
pʰ[1]抛[2]袍刨[3]跑[5]泡炮
m[1]猫[2]毛茅锚矛[3]卯[5]冒帽貌藐
t[1]刀[3]倒岛祷捣[5]倒到稻道盗蹈
tʰ[1]叨滔掏涛[2]桃逃淘陶萄[3]讨[5]套导
l[2]劳捞牢唠痨涝[3]脑恼老姥[5]閙
ʦ[1]糟遭[3]早枣蚤澡[5]竈皂
ʦʰ[1]操[2]窠曹槽[3]草[5]躁糙造燥
s[1]骚[3]嫂扫[5]臊扫潲
tʂ[1]招沼朝[3]爪找[5]罩召照诏赵兆
tʂʰ[1]抄钞缲超[2]巢潮朝[3]炒吵
ʂ[1]梢筲捎稍烧[2]韶[3]少[5]哨昭少绍邵
ʐ[2]挠饶[3]扰绕
k[1]高膏糕羔[3]稿搞[5]告窖
kʰ[3]考烤拷[5]靠犒铐
ŋ[2]熬[3]袄[5]傲懊奥澳坳拗撬
x[1]蒿薅[2]毫豪壕[3]好号郝[5]好耗浩号

e
p[2]北柏伯白帛
pʰ[2]迫拍珀魄
m[2]墨默脉麦
t[2]得德
tʰ[2]特
l[2]勒肋
ʦ[2]则窄摘责贼
ʦʰ[2]侧恻测拆坼宅择泽册策栅[3]厠
s[2]塞色
tʂ[1]遮[2]摺哲折浙甑[3]者[5]蔗仄
tʂʰ[1]车[2]撤彻辙澈[3]扯
ʂ[1]赊奢[2]蛇佘涉舌设折[3]舍[5]射麝赦舍社瑟射
ʐ[2]热[3]惹
k[2]格骼革隔[3]嗝
kʰ[2]克刻
ŋ[2]额
x[2]核黑[3]骇

ɚ
∅[2]儿而[3]尔耳饵扔[5]二贰

ʅ
tʂ[1]知蜘支枝肢栀之芝峙只[2]滓置执汁直值织职植殖侄质[3]纸只脂指旨止址趾[5]智翅制致致稚至痣志痔治蛰掷炙
tʂʰ[1]痴[2]池驰侈迟持吃尺斥赤[3]齿耻
ʂ[1]施匙豉师狮尸诗[2]时湿十什拾食蚀识实失室适石[3]屎史使驶始[5]是氏世势誓逝示视嗜士仕柿事试市侍式饰释
ʐ[2]日

ei
p[1]悲杯碑卑婢[5]被辈倍背臂被贝狈
pʰ[1]批披[2]培陪赔裴[3]丕胚坯[5]配佩沛
m[2]楣霉媚梅枚媒煤玫莓[3]美每[5]寐妹昧
f[1]飞非妃[2]肥[3]匪菲翡[5]疿费废肺

en
p[1]崩奔绷[3]本[5]笨
pʰ[1]烹[2]彭膨盆
m[2]门[5]闷
f[1]分吩芬纷[2]焚坟[3]粉忿[5]粪奋愤份喷
t[1]登灯敦[3]等墩[5]凳邓饨沌钝遁顿扽屯肫盾
tʰ[2]藤腾誊豚臀
l[2]能棱论仑伦沦轮[3]冷[5]嫩论
ʦ[1]曾憎僧臻尊撙蹲争筝睁遵[3]怎[5]增赠
ʦʰ[1]村[2]层曾存[5]蹭衬忖寸
s[1]森生牲娠孙甥笙[3]参损笋省
tʂ[1]针斟征蒸珍榛真诊疹正征贞侦[3]枕拯振整[5]澄证症镇阵震正政
tʂʰ[1]称撑伸[2]沉岑澄橙称承丞陈尘辰晨臣橙程成城诚盛呈[3]惩逞[5]秤趁慎郑
ʂ[1]深升身申声[2]乘神[3]沈婶审[5]甚剩胜肾圣盛
ʐ[2]壬仍人仁[3]紝忍刃韧[5]任认
k[1]跟根更庚羹梗耕[3]哽耿[5]更
k{ʰ}[1]坑[3]恳垦啃肯
ŋ[1]恩[2]捻[5]硬
x[1]亨哼[2]痕恒衡[3]很[5]恨杏

əŋ
p{ʰ}[2]篷蓬瀑棚[3]捧[5]碰喷
m[1]懵[2]蒙蠓萌[5]孟
f[1]风疯枫丰封蜂峰锋[2]冯逢缝[3]讽[5]凤奉缝俸
tʰ[1]吞

əu
t[1]都兜[3]斗陡[5]斗豆痘逗
tʰ[1]偷[2]头投[3]抖[5]透
l[1]咙[2]楼[3]缕屡搂篓搂[5]漏陋
ʦ[1]邹[3]走帚[5]奏
ʦʰ[2]愁[5]凑骤
s[1]搜飕馊搜[3]叟[5]嗽瘦
tʂ[1]宙周舟州洲周粥[3]肘[5]昼纣咒
tʂʰ[1]抽[2]绸稠筹酬仇[3]丑[5]臭
ʂ[1]收[3]手首守[5]兽受寿授售
ʐ[2]柔揉[5]肉
tʃ[1]绉
tɕʰ[5]嗅
k[1]勾钩沟[3]狗[5]苟垢够彀构购
kʰ[1]抠眍[3]口[5]叩扣寇
ŋ[1]欧[3]藕偶呕殴哕[5]怄
x[2]侯喉猴[3]吼[5]后厚候

ɤ
k[1]歌哥戈[2]鸽割葛郭角各阁胳[5]个
kʰ[1]科[2]磕渴[3]可
ŋ[2]俄讹恶腭愕恶粤鄂鳄厄扼
x[1]喝
∅[2]鹅

i
ȵ[2]宜仪蚁谊义议倪尼呢腻泥疑逆[3]你[5]艺拟匿
p[2]陛[5]屏
pʰ[2]擘霹[3]鄙
t[1]低[2]渧涕的滴嫡狄笛敌[3]底抵[5]地逮帝蒂弟第递
tʰ[1]梯[2]堤屉题提蹄啼踢[3]体[5]替剃隷剔
l[2]离篱璃离梨犂黎厘立笠粒栗力历[3]礼貍李里理鲤[5]荔例厉励利痢丽莉吏溺砾
tʃ[2]脐剂缉集辑疾即鲫绩寂脊迹积籍[3]挤[5]际
tʃʰ[1]妻凄凄[2]齐七
ʃ[1]犀[2]玺习析悉昔惜夕席蓆[3]袭[5]婿
tɕ[1]飢肌基姬鷄稽机讥饥戟[2]急级给及吸极激击吉屐[3]几己纪虮[5]寄技妓继系祭冀记杞季济计忌既
tɕʰ[1]溪奚欺期[2]奇骑棋旗其岂祈泣乞[3]啓起[5]企契器弃气汽
ɕ[1]牺兮熙希稀[3]嬉嘻禧喜[5]戏系携
∅[1]伊医衣依[2]移姨夷怡揖乙一壹益译[3]已以[5]易懿意异邑逸抑忆亿翼亦

iɑ
t[1]提{拎}
tɕ[1]家加痂嘉家稼佳[2]夹裌狭厣甲胛挟荚[3]贾假[5]架驾嫁价
tɕʰ[2]掐恰洽
ɕ[1]虾[2]霞瑕暇峡匣侠瞎辖[5]厦下夏吓
∅[1]丫桠鸦[2]牙衙鸭押涯芽[3]哑雅[5]亚压

iai
tɕ[1]皆阶街[3]解[5]介界芥疥届戒械解
ɕ[2]谐[3]偕[5]懈鞋

iaŋ
ȵ[1]娘
l[1]良凉粮梁[2]粱[3]楝两辆[5]亮谅量
tʃ[1]将浆[2]桨[3]蒋奬[5]酱将匠
tʃʰ[1]枪羌[2]墙[3]抢[5]呛
ʃ[1]相箱厢湘襄镶[2]详祥翔[3]想[5]相象像
tɕ[1]疆僵姜繮姜江豇[3]讲[5]降
tɕʰ[1]眶腔[2]强
ɕ[1]香乡[2]降[3]饷享响[5]向
ø[1]央秧殃[2]羊洋杨阳扬疡[3]仰养痒[5]样

iau
ȵ[2]肴[3]咬鸟[5]尿
ʨ[3]矫
p[1]臕标彪[3]表婊
pʰ[1]飘[2]瓢嫖[3]燎[5]票漂薸
m[2]苗描[3]秒渺寥杳[5]庙妙廖谬
t[1]刁雕貂凋[5]吊钓掉调
tʰ[1]挑[2]条调涤[5]跳
l[2]燎疗辽聊撩僚镣[3]了了[5]廖料
tʃ[1]焦蕉椒樵[3]剿[5]嚼
tʃʰ[1]悄[5]俏
ʃ[1]消宵霄硝销逍肖萧箫[3]小[5]笑
tɕ[1]交胶郊教茭骄娇浇[3]绞狡铰搅缴饺[5]教较觉叫
tɕʰ[1]敲[2]荞侨桥乔瞧[3]巧[5]翘轿窍
ɕ[1]嚣[3]侥晓[5]酵校哮孝淆校效
∅[1]妖邀腰要夭幺吆[2]摇谣姚窑遥尧[3]舀[5]要耀跃

ie
ȵ[1]揿噎[2]摄孽捏聂镊业
p[1]憋鳖[2]别[3]瘪
pʰ[2]别[3]撇蹩
m[2]篾蔑灭
t[1]爹[2]迭跌帖叠碟牒蝶谍
tʰ[2]铁贴[3]腆
l[2]猎劣列烈裂
tʃ[2]接节[3]姐[5]借藉
tʃʰ[2]妾捷切窃截[3]且
ʃ[1]些[2]邪斜楔[3]写橛[5]泻卸谢泄
tɕ[2]茄杰揭竭结洁
ɕ[2]歇胁协隙
∅[2]爷叶页[3]耶椰也野[5]夜液腋

iɛn
ȵ[1]阉研拈搛[2]阎年严俨[3]砑碾辇[5]验念廿砚
p[1]边鞭编[3]蝙扁匾贬[5]辫变辩辨便
pʰ[1]篇偏[2]便[5]遍片骗
m[2]眠绵棉[3]免勉缅[5]面
t[1]颠癫[3]典佃点[5]电殿奠垫淀踮店
tʰ[1]天添忝[2]田填甜[3]舐舔
l[2]镰帘怜莲廉连联[3]脸[5]敛殓练炼链鍊恋
tʃ[1]尖煎[3]剪践[5]渐荐箭贱
tʃʰ[1]歼签扦纤纤迁[2]潜笺千前钱[3]浅
ʃ[1]先仙[5]线羡
tɕ[1]肩坚监兼艰间奸[2]间[3]减硷检俭茧趼简柬拣锏[5]犍件建毽键健腱见鉴舰剑涧
tɕʰ[1]牵谦[2]钳干虔[3]遣[5]欠歉瀙{水冷}
ɕ[2]衔嫌闲贤[3]险显[5]馅宪献限县现
∅[1]炎腌颜焉腌蔫焰烟胭咽[2]盐延言蜒涎檐[3]掩魇眼演衍[5]蚜厌艳雁晏谚筵燕宴堰

iəu
ȵ[2]牛[3]纽扭
t[1]丢
l[1]溜[2]流留刘琉硫馏[3]榴柳
tʃ[1]揪矁[3]酒[5]就
tʃʰ[1]锹秋鳅
ʃ[1]修羞[5]秀绣锈袖
tɕ[1]鸠阄纠灸究咎柩纠[2]囚[3]九久韭[5]救舅旧
tɕʰ[1]丘[2]求球
ɕ[1]休[3]臼朽[5]嗅
∅[1]优忧悠幽[2]尤邮由油游犹[3]有友酉[5]又右诱柚釉幼佑

in
ȵ[2]凝[5]毅
p[1]彬宾槟滨殡冰兵[3]禀丙秉柄饼[5]鬓迸病并
pʰ[1]拼拚姘[2]贫频苹凭平评坪瓶萍[3]品[5]聘
m[2]民泯铭暝明鸣名[3]闽悯敏抿皿[5]命
t[1]丁钉疔叮[2]钉[3]顶鼎[5]订锭定
tʰ[1]听厅汀听庭廷[2]亭停蜓[3]挺艇
l[2]沂林淋临鳞磷邻凌陵菱宁宁灵零铃伶龄[3]凛领岭[5]赁吝佞另令
tʃ[1]津精晶睛[3]井[5]进尽静靖净
tʃʰ[1]亲青蜻清[2]秦勤情晴[3]请[5]浸侵寝
ʃ[1]心芯辛星腥猩馨薪新[3]醒[5]信
tɕ[1]金絜今金经巾粳茎京荆惊鲸[2]禁襟斤筋[3]锦境景警颈紧仅谨[5]禁径敬竟镜竞劲劲近
tɕʰ[1]钦卿轻[2]琴禽擒擎[5]庆
ɕ[1]兴[2]形刑型行欣[5]兴幸性姓
∅[1]音阴因姻殷鹰蝇英婴缨[2]吟淫银寅莺樱鹦迎盈赢萤[3]饮引隐瘾尹影颖[5]印应映

io
l[2]劫
ʃ[2]肃
tɕ[2]脚觉
tɕʰ[2]怯却确
ɕ[2]学
∅[2]虐疟约药钥乐岳

ioŋ
tɕ[3]迥
tɕʰ[2]穷
ɕ[1]兄胸凶匈[2]熊雄
∅[1]雍臃庸[2]容溶蓉熔[3]拥勇涌恿甬[5]用

o
p[1]波菠玻[2]剥驳鉢拨钹脖博泊泊薄[3]簸跛簸畚[5]播薄
pʰ[1]颇坡[2]婆泼[3]剖[5]破
m[1]摩摹摸[2]魔末沫没莫膜寞[3]陌[5]磨磨
t[1]多[3]朵躲[5]舵剁惰
tʰ[1]拖[2]驼驮唾蜕夺脱托拓[3]妥椭
l[1]挪囉[2]罗锣箩萝骡螺脶略落烙酪洛骆乐络[3]裸[5]糯诺
ʦ[2]撮作昨[3]左[5]佐坐座
ʦʰ[1]搓[2]凿[5]锉措错错
s[1]蓑梭唆[2]索蟀[3]锁琐所
tʂ[2]着着酌卓桌琢捉镯
tʂʰ[2]矬拙绰戳浊
ʂ[2]说勺芍硕
ʐ[2]若弱
k[1]锅[3]果裹[5]过
kʰ[1]搁[2]壳[3]棵颗[5]课
ŋ[3]我
x[1]豁喝[2]何河和禾合盒活藿获赫[3]火伙伙[5]荷贺货祸鹤霍
∅[1]倭莴蜗凹[2]握蛾[5]饿卧

oŋ
pʰ[2]朋
m[2]盟谋[3]猛蜢某亩[5]茂贸
f[3]否
t[1]冬[2]东[3]董懂[5]冻栋动洞
tʰ[1]通捅[2]同铜桐筒童瞳[3]桶统[5]痛
l[1]聋[2]笼砻胧农脓侬隆窿浓龙陇[3]拢垄[5]弄
ʦ[1]鬃棕宗综踪[3]总[5]皱粽纵纵
ʦʰ[1]葱聪[2]丛崇从从
s[1]松嵩松[3]怂[5]送宋诵颂讼
tʂ[1]中忠衷终钟锺盅[3]冢种肿种[5]中仲衆重
tʂʰ[1]囱充冲舂[2]虫宠重[5]铳
ʐ[2]绒戎融茸[3]宂
tɕʰ[1]怱
k[1]公工功攻蚣弓躬宫恭龚[3]汞拱巩凸[5]贡供共
kʰ[1]空[3]孔恐[5]空控
x[1]轰烘鬨[2]弘宏红洪鸿[3]哄
∅[1]翁[5]瓮齆

zɿ
p[1]蓖[2]鼻蔽笔滗毕必逼壁璧[3]比秕彼碧[5]避庇备篦闭弊币毙
pʰ[2]琵枇痞皮疲脾匹劈癖僻辟[3]痹弼[5]屁
m[2]弥秘泌眉迷密蜜觅[3]米

ɿ
ʦ[1]资姿咨兹滋[3]紫姊子[5]自字巳
ʦʰ[2]雌瓷餈慈磁辞祠词漆戚膝秩[3]此[5]刺赐次伺
s[1]斯厮撕私蛳西思丝司思[2]息熄媳锡蟋[3]死洗[5]四肆细似寺饲

ʊ
p[1]卜[2]不[3]补[5]布怖部簿步
pʰ[1]铺[2]浦蒲菩葡讣朴扑仆勃[3]谱普捕脯仆
m[2]模木沐[3]牡母拇[5]暮慕墓募幕
f[1]夫肤敷俘孵麸袱[2]沸脬咐符扶芙复浮幅福蝠腹辐覆伏服弗彿佛[3]府腑俯甫斧抚釜腐辅[5]互付赋傅赴父附负妇富副
t[1]都[2]爊独读牍犊笃毒[3]堵赌肚督[5]妒杜肚度渡镀踱度
tʰ[2]途屠徒涂图頽秃突[3]土吐[5]兔
l[2]奴卢炉芦庐鹿禄六陆録緑率[3]努鲁橹虏卤履[5]怒路赂露鹭
ʦ[1]租[3]祖组阻[5]做助
ʦʰ[1]粗初[2]促[3]楚础[5]醋
s[1]苏酥梳疏蔬[2]缩[3]数[5]素诉塑数漱朔淑粟
tʂ[1]猪诸诛蛛株朱硃珠[2]竹筑逐轴祝烛触[3]煮主[5]着驻注柱住注蛀铸
tʂʰ[2]除储锄厨橱族畜朮出[3]处杵处拄猝
ʂ[1]书舒输输殊[2]黍叔熟嘱赎束属[3]鼠暑墅署薯蜀[5]庶恕戍竖树述术
ʐ[2]如儒擩入[3]乳辱褥
k[1]姑孤辜跔[2]谷骨[3]古估牯股鼓蛊[5]故固锢雇顾
kʰ[1]箍枯[2]哭窟[3]苦[5]库裤酷
x[1]呼糊乎[2]胡湖狐壶葫瓠胡瓠斛忽[3]虎浒蝴[5]户沪护
∅[1]乌污巫诬[2]吴蜈吾梧无物屋[3]五武侮鹉舞午伍[5]误悟务雾戊勿沃

uɑ
tʂ[1]揢抓[2]啄
ʂ[2]刷[3]厦耍
k[1]瓜[2]刮[3]寡[5]挂卦褂
kʰ[1]夸侉[3]剐垮擖[5]跨
x[1]花[2]华铧划华桦滑猾[5]化画话划
∅[1]蛙洼挖[2]娃袜[3]瓦

uai
tʂ[5]拽
tʂʰ[3]揣喘
ʂ[1]衰摔摔[5]帅率
k[1]乖[3]柺[5]怪
kʰ[3]块块[5]快筷会刽
x[2]淮徊怀槐[5]坏
∅[1]歪[5]外

uan
t[1]端掇[3]短[5]段缎椴断锻断
tʰ[2]团
l[2]鸾[3]暖卵[5]乱
ʦ[1]钻[5]钻篆
ʦʰ[5]纂蹿窜篡撰s[1]酸[5]算蒜
tʂ[1]专砖[3]转[5]赚传
tʂʰ[1]川穿[2]传椽船[3]铲[5]串
ʂ[2]闩拴[3]删[5]涮疝
ʐ[3]软阮
k[1]官棺观冠观鳏[2]关[3]管馆[5]贯灌罐冠惯掼
kʰ[1]宽[3]款
x[1]欢[2]桓还环[3]缓[5]唤焕换幻患宦
∅[1]弯湾[2]完豌剜顽[3]娩皖碗腕晚挽宛[5]玩万

uaŋ
tʂ[1]茬庄装妆桩[5]壮状
tʂʰ[1]疮窗[2]牀[3]闯撞[5]创
ʂ[1]霜孀双[3]爽
k[1]光[3]广
kʰ[1]筐框匡[2]狂[5]旷况矿
x[1]荒慌[2]黄簧皇蝗蟥凰[3]谎晃
∅[1]汪枉[2]亡王[3]网往[5]望妄忘旺

ue
k[2]国虢
kʰ[2]括阔
x[2]或惑

uei
t[1]堆[5]对碓队兑
tʰ[1]推[2]忒[3]腿[5]退褪
l[2]雷擂[3]摞垒馁儡累[5]类泪内累
ʦ[1]锥蜇[3]嘴[5]脆醉罪最
ʦʰ[1]催崔摧[5]翠悴粹碎
s[1]虽[2]绥髓随[5]絮岁
tʂ[1]追[5]堕赘坠
tʂʰ[1]吹炊[2]锤槌垂
ʂ[2]谁[3]水[5]税睡
ʐ[5]鋭瑞蕊
k[1]归闺规龟[3]鬼诡窥轨[5]贵桂跪柜瑰
kʰ[1]亏盔[2]奎癸逵葵魁廓扩[3]傀[5]愧溃
x[1]挥辉徽讳恢灰[2]回茴[3]毁悔[5]卉汇秽惠慧穗贿晦汇桧会绘
∅[1]煨危巍威[2]桅为维惟唯微薇围违[3]麾委尾伟纬苇萎[5]卫伪喂为位帷未味魏畏胃猬谓慰

uən
tʂ[3]准准
tʂʰ[1]春[3]椿蠢
ʂ[2]绳榫驯脣纯醇[3]吮[5]顺舜
ʐ[5]孕闰润
k[3]滚[5]棍
kʰ[1]昆坤[3]綑[5]困睏
x[1]昏婚浑荤[2]横魂[5]馄混
∅[1]温瘟[2]文纹蚊闻刎稳吻[5]问

y
ȵ[3]女
l[1]捋[2]驴律[3]吕旅[5]虑滤
tʃ[2]掬足[3]聚
tʃʰ[3]取娶掫[5]趣砌
ʃ[1]须需[2]遂宿[5]隧续戌
tɕ[1]居拘驹卒[2]菊鞠局橘[3]举矩[5]据锯拒距具惧俱句剧
tɕʰ[1]蛆趋区驱躯岖区[2]渠曲屈[3]曲[5]去
ɕ[1]墟虚嘘[2]徐速宿蓄畜俗[3]许[5]序叙绪续
∅[1]淤[2]鱼渔于余予誉愚娱迂盂宇榆愉俞喻裕域役疫郁育狱欲浴[3]屿语与于羽禹雨[5]御预豫遇芋逾玉愈寓

ye
l[2]掠
tʃ[2]絶爵
tʃʰ[2]雀鹊
ʃ[2]薛屑雪
tɕ[2]厥掘决诀掘[5]蕨憠倔
tɕʰ[2]瘸锨缺
ɕ[1]靴蝎[2]削血穴衅恤
∅[1]曰[2]悦阅月越

yɛn
tʃʰ[2]全泉
ʃ[1]宣鲜鲜喧[2]旋[3]癣选[5]旋楦
tɕ[1]绢捐[3]卷[5]卷眷倦券
tɕʰ[1]圈[2]权拳[3]犬[5]劝
ɕ[1]掀轩[2]玄悬眩弦
∅[1]冤渊[2]圆员沿铅元原源缘袁辕园援猿[3]院愿怨远

yn
tʃ[5]俊
ʃ[2]旬循巡殉[5]迅
tɕ[1]君军钧均[5]晋郡菌
tɕʰ[1]倾顷[2]琼羣裙
ɕ[1]熏勋薰燻[2]寻荀询[5]讯逊训
∅[1]晕[2]匀云荣营耘[3]允永[5]熨韵运泳咏
