片	区	小片	方言点	声母	韵母	调值	调类	备注
仪	客語方言島		中山(南蓢合水)	ɲ	i	21	陽平	
仰	客语方言岛		中山(南蓢合水)	0	iɔŋ	52	上声	
仲	客语方言岛		中山(南蓢合水)	ts	uŋ	55	去声	
件	客语方言岛		中山(南蓢合水)	kʰ	ɛn	52	上声	
任	客语方言岛		中山(南蓢合水)	ɲ	im	55	去声	责任。
仿	客语方言岛		中山(南蓢合水)	f	ɔŋ	52	上声	相似。
企	客语方言岛		中山(南蓢合水)	kʰ	i	21	阳平	
伊	客语方言岛		中山(南蓢合水)	0	i	33	阴平	
伍	客语方言岛		中山(南蓢合水)	0	ŋ̩	52	上声	
伏	客语方言岛		中山(南蓢合水)	f	uk	55	阳入	
伐	客语方言岛		中山(南蓢合水)	f	at	33	阴入	
休	客语方言岛		中山(南蓢合水)	0	iau	33	阴平	
会	客语方言岛		中山(南蓢合水)	f	ui	55	去声	会计。
伞	客语方言岛		中山(南蓢合水)	s	an	55	去声	
伟	客语方言岛		中山(南蓢合水)	v	ui	52	上声	
传	客语方言岛		中山(南蓢合水)	ts	ɔn	55	去声	传记。
伤	客语方言岛		中山(南蓢合水)	s	ɔŋ	33	阴平	
伦	客语方言岛		中山(南蓢合水)	l	un	21	阳平	
伪	客语方言岛		中山(南蓢合水)	ŋ	ai	55	去声	
伯	客语方言岛		中山(南蓢合水)	p	ak	33	阴入	
估	客语方言岛		中山(南蓢合水)	k	u	52	上声	估计。
伱	客语方言岛		中山(南蓢合水)	ɲ	i	21	阳平	
伴	客语方言岛		中山(南蓢合水)	pʰ	un	55	去声	
伶	客語方言島		中山(南蓢合水)	l	in	21	陽平	
伸	客语方言岛		中山(南蓢合水)	s	in	33	阴平	
似	客語方言島		中山(南蓢合水)	tsʰ	i	52	上聲	
佀	客语方言岛		中山(南蓢合水)	tsʰ	i	52	上声	
佈	客语方言岛		中山(南蓢合水)	p	u	55	去声	
位	客语方言岛		中山(南蓢合水)	v	ui	55	去声	
低	客语方言岛		中山(南蓢合水)	t	ai	33	阴平	
住	客语方言岛		中山(南蓢合水)	tsʰ	u	55	去声	
佐	客语方言岛		中山(南蓢合水)	ts	ɔ	52	上声	
余	客語方言島		中山(南蓢合水)	0	i	21	陽平	
佛	客语方言岛		中山(南蓢合水)	f	ut	55	阳入	
作	客語方言島		中山(南蓢合水)	ts	ɔ	55	去聲	《廣韻》「作」同「做」。
你	客语方言岛		中山(南蓢合水)	ɲ	i	21	阳平	
佩	客语方言岛		中山(南蓢合水)	pʰ	ui	55	去声	
佳	客语方言岛		中山(南蓢合水)	k	ai	33	阴平	
使	客语方言岛		中山(南蓢合水)	s	ɿ	21	阳平	
來	客语方言岛		中山(南蓢合水)	l	ɔi	21	阳平	
侈	客语方言岛		中山(南蓢合水)	tsʰ	ɿ	52	上声	奢侈。
例	客语方言岛		中山(南蓢合水)	l	ai	55	去声	
侍	客语方言岛		中山(南蓢合水)	s	ɿ	55	去声	
供	客语方言岛		中山(南蓢合水)	k	iuŋ	33	阴平	供养。
依	客语方言岛		中山(南蓢合水)	0	i	33	阴平	
侦	客语方言岛		中山(南蓢合水)	ts	in	33	阴平	
侧	客语方言岛		中山(南蓢合水)	ts	iɛt	33	阴入	
侨	客语方言岛		中山(南蓢合水)	kʰ	iau	21	阳平	
侬	客语方言岛		中山(南蓢合水)	n	uŋ	21	阳平	我、你。
侮	客语方言岛		中山(南蓢合水)	m	u	52	上声	
侯	客语方言岛		中山(南蓢合水)	h	eu	21	阳平	
侵	客语方言岛		中山(南蓢合水)	tsʰ	im	33	阴平	
便	客语方言岛		中山(南蓢合水)	pʰ	ɛn	21	阳平	便宜。
係	客语方言岛		中山(南蓢合水)	h	ɛ	55	去声	
促	客語方言島		中山(南蓢合水)	tsʰ	uk	33	陰入	
俄	客语方言岛		中山(南蓢合水)	ŋ	ɔ	21	阳平	
俊	客语方言岛		中山(南蓢合水)	ts	un	55	去声	
俏	客语方言岛		中山(南蓢合水)	tsʰ	iau	55	去声	
俗	客语方言岛		中山(南蓢合水)	s	uk	55	阳入	
俘	客语方言岛		中山(南蓢合水)	f	u	33	阴平	俘虏。
保	客语方言岛		中山(南蓢合水)	p	au	52	上声	
俟	客语方言岛		中山(南蓢合水)	tsʰ	i	52	上声	
信	客语方言岛		中山(南蓢合水)	s	in	55	去声	
俨	客语方言岛		中山(南蓢合水)	ɲ	iam	52	上声	俨然。
俭	客语方言岛		中山(南蓢合水)	k	iam	55	去声	
修	客语方言岛		中山(南蓢合水)	s	iu	33	阴平	
俯	客语方言岛		中山(南蓢合水)	f	u	52	上声	
俱	客语方言岛		中山(南蓢合水)	kʰ	i	33	阴平	
俸	客语方言岛		中山(南蓢合水)	f	uŋ	55	去声	
俻	客语方言岛		中山(南蓢合水)	p	i	55	去声	
俾	客语方言岛		中山(南蓢合水)	p	i	52	上声	
倉	客语方言岛		中山(南蓢合水)	tsʰ	ɔŋ	33	阴平	
個	客语方言岛		中山(南蓢合水)	k	ɔ	55	去声	个人。
倒	客语方言岛		中山(南蓢合水)	t	au	52	上声	打倒。
倔	客语方言岛		中山(南蓢合水)	k	ut	55	阳入	倔强。
候	客语方言岛		中山(南蓢合水)	h	eu	55	去声	
倚	客語方言島		中山(南蓢合水)	0	i	52	上聲	
借	客语方言岛		中山(南蓢合水)	ts	ia	55	去声	
倣	客语方言岛		中山(南蓢合水)	f	ɔŋ	52	上声	倣效。
倦	客语方言岛		中山(南蓢合水)	k	ɛn	55	去声	
倪	客语方言岛		中山(南蓢合水)	ŋ	ai	21	阳平	
倫	客语方言岛		中山(南蓢合水)	l	un	21	阳平	
债	客语方言岛		中山(南蓢合水)	ts	ai	55	去声	
值	客语方言岛		中山(南蓢合水)	tsʰ	it	55	阳入	
倾	客语方言岛		中山(南蓢合水)	kʰ	in	33	阴平	
假	客語方言島		中山(南蓢合水)	k	a	52	上聲	真假。
偉	客语方言岛		中山(南蓢合水)	v	ui	52	上声	
偏	客语方言岛		中山(南蓢合水)	pʰ	ɛn	33	阴平	
停	客语方言岛		中山(南蓢合水)	tʰ	in	21	阳平	
健	客语方言岛		中山(南蓢合水)	k	ɛn	55	去声	
偪	客语方言岛		中山(南蓢合水)	p	it	33	阴入	
側	客语方言岛		中山(南蓢合水)	ts	iɛt	33	阴入	
偵	客语方言岛		中山(南蓢合水)	ts	in	33	阴平	
偶	客语方言岛		中山(南蓢合水)	ŋ	eu	52	上声	配偶。
偷	客语方言岛		中山(南蓢合水)	tʰ	eu	33	阴平	
偿	客语方言岛		中山(南蓢合水)	s	ɔŋ	21	阳平	
傅	客语方言岛		中山(南蓢合水)	f	u	55	去声	
傍	客语方言岛		中山(南蓢合水)	pʰ	ɔŋ	21	阳平	
傑	客语方言岛		中山(南蓢合水)	k	ɛt	33	阴入	
傘	客语方言岛		中山(南蓢合水)	s	an	55	去声	
備	客语方言岛		中山(南蓢合水)	p	i	55	去声	
储	客语方言岛		中山(南蓢合水)	tsʰ	iu	52	上声	储蓄。
催	客語方言島		中山(南蓢合水)	tsʰ	ui	33	陰平	
傲	客语方言岛		中山(南蓢合水)	ŋ	au	55	去声	
傳	客语方言岛		中山(南蓢合水)	ts	ɔn	55	去声	传记。
債	客语方言岛		中山(南蓢合水)	ts	ai	55	去声	
傷	客语方言岛		中山(南蓢合水)	s	ɔŋ	33	阴平	
傻	客语方言岛		中山(南蓢合水)	s	ɔ	21	阳平	
傾	客語方言島		中山(南蓢合水)	kʰ	in	33	陰平	
僅	客语方言岛		中山(南蓢合水)	k	in	52	上声	
僊	客语方言岛		中山(南蓢合水)	s	ɛn	33	阴平	
像	客语方言岛		中山(南蓢合水)	s	iɔŋ	55	去声	
僑	客语方言岛		中山(南蓢合水)	kʰ	iau	21	阳平	
僒	客语方言岛		中山(南蓢合水)	kʰ	un	55	去声	
僕	客语方言岛		中山(南蓢合水)	pʰ	ɔk	55/33	阳入/阴入	
僞	客语方言岛		中山(南蓢合水)	ŋ	ai	55	去声	
僧	客语方言岛		中山(南蓢合水)	ts	iɛn	33	阴平	
僵	客语方言岛		中山(南蓢合水)	k	iɔŋ	33	阴平	
價	客语方言岛		中山(南蓢合水)	k	a	55	去声	
僻	客语方言岛		中山(南蓢合水)	pʰ	it	33	阴入	
儀	客语方言岛		中山(南蓢合水)	ɲ	i	21	阳平	
儁	客语方言岛		中山(南蓢合水)	ts	un	55	去声	
儂	客语方言岛		中山(南蓢合水)	n	uŋ	21	阳平	我、你。
億	客语方言岛		中山(南蓢合水)	0	it	55	阳入	
儆	客语方言岛		中山(南蓢合水)	k	in	52	上声	
儉	客语方言岛		中山(南蓢合水)	k	iam	55	去声	
儒	客语方言岛		中山(南蓢合水)	0	i	21	阳平	
儛	客语方言岛		中山(南蓢合水)	m	u	52	上声	
償	客语方言岛		中山(南蓢合水)	s	ɔŋ	21	阳平	
儧	客语方言岛		中山(南蓢合水)	ts	an	55	去声	积攒。
優	客语方言岛		中山(南蓢合水)	0	iau	33	阴平	
儲	客语方言岛		中山(南蓢合水)	tsʰ	iu	52	上声	储蓄。
儹	客语方言岛		中山(南蓢合水)	ts	an	55	去声	积攒。
儼	客语方言岛		中山(南蓢合水)	ɲ	iam	52	上声	俨然。
允	客语方言岛		中山(南蓢合水)	v	un	52	上声	
兂	客语方言岛		中山(南蓢合水)	ts	am	33	阴平	
元	客语方言岛		中山(南蓢合水)	0	iɛn	21	阳平	
兄	客语方言岛		中山(南蓢合水)	h	iuŋ	33	阴平	
充	客语方言岛		中山(南蓢合水)	tsʰ	uŋ	33	阴平	
兆	客語方言島		中山(南蓢合水)	tsʰ	iau	55	去聲	
兇	客语方言岛		中山(南蓢合水)	f	uŋ	33	阴平	凶恶。
先	客语方言岛		中山(南蓢合水)	s	iɛn	33	阴平	
光	客语方言岛		中山(南蓢合水)	k	ɔŋ	33	阴平	
克	客语方言岛		中山(南蓢合水)	h	ak	55	阳入	
兌	客语方言岛		中山(南蓢合水)	t	ui	55	去声	
免	客語方言島		中山(南蓢合水)	m	ɛn	52	上聲	
兒	客语方言岛		中山(南蓢合水)	ɲ	i	21	阳平	
兔	客语方言岛		中山(南蓢合水)	tʰ	u	55	去声	
兜	客语方言岛		中山(南蓢合水)	t	eu	33	阴平	
入	客语方言岛		中山(南蓢合水)	ɲ	ip	55	阳入	
內	客语方言岛		中山(南蓢合水)	n	ɔi	55	去声	
全	客語方言島		中山(南蓢合水)	tsʰ	iɛn	21	陽平	
兩	客語方言島		中山(南蓢合水)	l	iɔŋ	33/52	陰平/上聲	兩個，幾兩幾錢。
八	客语方言岛		中山(南蓢合水)	p	at	33	阴入	
公	客语方言岛		中山(南蓢合水)	k	uŋ	33	阴平	
六	客语方言岛		中山(南蓢合水)	l	uk	55	阳入	
兮	客语方言岛		中山(南蓢合水)	h	ai	21	阳平	
兰	客语方言岛		中山(南蓢合水)	l	an	21	阳平	
共	客语方言岛		中山(南蓢合水)	kʰ	iuŋ	55	去声	
关	客语方言岛		中山(南蓢合水)	k	an	33	阴平	
兴	客语方言岛		中山(南蓢合水)	h	in	33	阴平	兴旺。
兵	客语方言岛		中山(南蓢合水)	p	in	33	阴平	
具	客语方言岛		中山(南蓢合水)	k	i	55	去声	
典	客语方言岛		中山(南蓢合水)	t	ɛn	52	上声	
兹	客語方言島		中山(南蓢合水)	ts	ɿ	33	陰平	
兼	客语方言岛		中山(南蓢合水)	k	iam	33	阴平	
兽	客语方言岛		中山(南蓢合水)	s	iu	55	去声	
兾	客语方言岛		中山(南蓢合水)	kʰ	i	55	去声	
冀	客语方言岛		中山(南蓢合水)	kʰ	i	55	去声	
内	客语方言岛		中山(南蓢合水)	n	ɔi	55	去声	
冈	客语方言岛		中山(南蓢合水)	k	ɔŋ	33	阴平	
冊	客语方言岛		中山(南蓢合水)	tsʰ	ak	33	阴入	
册	客语方言岛		中山(南蓢合水)	tsʰ	ak	33	阴入	
再	客语方言岛		中山(南蓢合水)	ts	ɔi	55	去声	
冒	客语方言岛		中山(南蓢合水)	m	au	55	去声	
冗	客语方言岛		中山(南蓢合水)	0	iuŋ	52	上声	拨冗。
写	客语方言岛		中山(南蓢合水)	s	ia	52	上声	
军	客语方言岛		中山(南蓢合水)	k	iun	33	阴平	
农	客语方言岛		中山(南蓢合水)	n	uŋ	21	阳平	
冠	客語方言島		中山(南蓢合水)	k	ɔn	33	陰平	衣冠。
冢	客语方言岛		中山(南蓢合水)	tsʰ	uŋ	52	上声	
冤	客语方言岛		中山(南蓢合水)	0	iɛn	33	阴平	
冫	客語方言島		中山(南蓢合水)	p	ɛn	33	陰平	
冬	客语方言岛		中山(南蓢合水)	t	uŋ	33	阴平	
冰	客语方言岛		中山(南蓢合水)	p	ɛn	33	阴平	
冲	客语方言岛		中山(南蓢合水)	tsʰ	uŋ	33	阴平	
况	客语方言岛		中山(南蓢合水)	f	ɔŋ	55	去声	
冷	客语方言岛		中山(南蓢合水)	l	aŋ	33	阴平	
准	客语方言岛		中山(南蓢合水)	ts	un	52	上声	
凉	客语方言岛		中山(南蓢合水)	l	iɔŋ	21	阳平	
凌	客语方言岛		中山(南蓢合水)	l	in	21	阳平	
凝	客语方言岛		中山(南蓢合水)	0	iaŋ	21	阳平	
几	客语方言岛		中山(南蓢合水)	k	i	33	阴平	茶几。
凡	客语方言岛		中山(南蓢合水)	f	an	21	阳平	
凤	客语方言岛		中山(南蓢合水)	f	uŋ	55	去声	
凯	客語方言島		中山(南蓢合水)	0	ɔi	55	去聲	
凱	客语方言岛		中山(南蓢合水)	0	ɔi	55	去声	
凳	客语方言岛		中山(南蓢合水)	t	iɛn	55	去声	
凶	客语方言岛		中山(南蓢合水)	f	uŋ	33	阴平	吉凶。
凷	客语方言岛		中山(南蓢合水)	kʰ	ai	55	去声	
击	客語方言島		中山(南蓢合水)	k	it	33	陰入	
函	客语方言岛		中山(南蓢合水)	h	am	21	阳平	
凿	客语方言岛		中山(南蓢合水)	tsʰ	ɔk	55	阳入	
刀	客语方言岛		中山(南蓢合水)	t	au	33	阴平	
刁	客语方言岛		中山(南蓢合水)	t	iau	33	阴平	
刃	客语方言岛		中山(南蓢合水)	0	in	55	去声	
分	客语方言岛		中山(南蓢合水)	f	un	33	阴平	分开。
切	客语方言岛		中山(南蓢合水)	tsʰ	iɛt	33	阴入	切开。
刈	客语方言岛		中山(南蓢合水)	ŋ	ai	55	去声	
刊	客语方言岛		中山(南蓢合水)	h	ɔn	33	阴平	
刎	客语方言岛		中山(南蓢合水)	m	un	52	上声	
刑	客语方言岛		中山(南蓢合水)	h	in	21	阳平	
刘	客语方言岛		中山(南蓢合水)	l	iu	21	阳平	
则	客语方言岛		中山(南蓢合水)	ts	iɛk	33	阴入	
刚	客语方言岛		中山(南蓢合水)	k	ɔŋ	33	阴平	
创	客语方言岛		中山(南蓢合水)	tsʰ	ɔŋ	33	阴平	
初	客语方言岛		中山(南蓢合水)	tsʰ	ɔ	33	阴平	
删	客语方言岛		中山(南蓢合水)	s	an	33	阴平	
判	客語方言島		中山(南蓢合水)	pʰ	un	55	去聲	
別	客语方言岛		中山(南蓢合水)	pʰ	ɛt	55	阳入	离别。
利	客語方言島		中山(南蓢合水)	l	i	55	去聲	
刪	客语方言岛		中山(南蓢合水)	s	an	33	阴平	
刮	客语方言岛		中山(南蓢合水)	k	at	33	阴入	
到	客语方言岛		中山(南蓢合水)	t	au	55	去声	
刱	客语方言岛		中山(南蓢合水)	tsʰ	ɔŋ	52	上声	
刴	客语方言岛		中山(南蓢合水)	t	ɔ	52	上声	
制	客语方言岛		中山(南蓢合水)	ts	ai	55	去声	
刷	客语方言岛		中山(南蓢合水)	tsʰ	at	33	阴入	
券	客语方言岛		中山(南蓢合水)	h	ɛn	55	去声	
刺	客语方言岛		中山(南蓢合水)	tsʰ	i	55	去声	
刻	客语方言岛		中山(南蓢合水)	h	ak	55	阳入	时刻、用刀刻读音亦同。
刽	客语方言岛		中山(南蓢合水)	kʰ	ui	55	去声	
刾	客语方言岛		中山(南蓢合水)	tsʰ	i	55	去声	
剁	客语方言岛		中山(南蓢合水)	t	ɔ	52	上声	
剃	客语方言岛		中山(南蓢合水)	tʰ	ai	55	去声	
則	客语方言岛		中山(南蓢合水)	ts	iɛk	33	阴入	
削	客语方言岛		中山(南蓢合水)	s	iɔk	33	阴入	
前	客语方言岛		中山(南蓢合水)	tsʰ	iɛn	21	阳平	
剐	客语方言岛		中山(南蓢合水)	k	a	52	上声	
剔	客语方言岛		中山(南蓢合水)	tʰ	it	33	阴入	
剛	客语方言岛		中山(南蓢合水)	k	ɔŋ	33	阴平	
剜	客语方言岛		中山(南蓢合水)	v	ɔn	52	上声	
剝	客语方言岛		中山(南蓢合水)	m	ɔk	33	阴入	
剧	客语方言岛		中山(南蓢合水)	kʰ	iak	33	阴入	剧烈。
剩	客语方言岛		中山(南蓢合水)	s	in	55	去声	
剪	客语方言岛		中山(南蓢合水)	ts	iɛn	52	上声	
剮	客语方言岛		中山(南蓢合水)	k	a	52	上声	
割	客语方言岛		中山(南蓢合水)	k	ɔt	33	阴入	
創	客语方言岛		中山(南蓢合水)	tsʰ	ɔŋ	33	阴平	
劃	客语方言岛		中山(南蓢合水)	v	ak	55	阳入	
劇	客语方言岛		中山(南蓢合水)	kʰ	iak	33	阴入	剧烈。
劈	客语方言岛		中山(南蓢合水)	pʰ	iak	33	阴入	
劉	客语方言岛		中山(南蓢合水)	l	iu	21	阳平	
劊	客语方言岛		中山(南蓢合水)	kʰ	ui	55	去声	
劍	客语方言岛		中山(南蓢合水)	k	iam	55	去声	
劒	客语方言岛		中山(南蓢合水)	k	iam	55	去声	
劔	客语方言岛		中山(南蓢合水)	k	iam	55	去声	
力	客语方言岛		中山(南蓢合水)	l	it	55	阳入	
劝	客语方言岛		中山(南蓢合水)	h	ɛn	55	去声	
办	客语方言岛		中山(南蓢合水)	p	an	55	去声	
功	客语方言岛		中山(南蓢合水)	k	uŋ	33	阴平	
加	客语方言岛		中山(南蓢合水)	k	a	33	阴平	
务	客語方言島		中山(南蓢合水)	m	u	55	去聲	
劣	客语方言岛		中山(南蓢合水)	l	ɛt	55	阳入	
劤	客语方言岛		中山(南蓢合水)	k	in	55	去声	有劲。
动	客语方言岛		中山(南蓢合水)	t	uŋ	55	去声	
助	客语方言岛		中山(南蓢合水)	ts	ɔ	55	去声	
努	客语方言岛		中山(南蓢合水)	n	u	52	上声	
劫	客语方言岛		中山(南蓢合水)	k	iap	33	阴入	
励	客语方言岛		中山(南蓢合水)	l	ai	55	去声	
劲	客语方言岛		中山(南蓢合水)	k	in	55	去声	劲敌。
劳	客语方言岛		中山(南蓢合水)	l	au	21	阳平	
効	客语方言岛		中山(南蓢合水)	h	au	55	去声	
势	客语方言岛		中山(南蓢合水)	s	ɛ	55	去声	
勁	客语方言岛		中山(南蓢合水)	k	in	55	去声	劲敌。
勃	客语方言岛		中山(南蓢合水)	p	ut	33	阴入	
勇	客语方言岛		中山(南蓢合水)	0	iuŋ	52	上声	
勉	客语方言岛		中山(南蓢合水)	m	ɛn	21	阳平	
勋	客语方言岛		中山(南蓢合水)	f	un	33	阴平	
勒	客语方言岛		中山(南蓢合水)	l	iɛt	55	阳入	勒索、勒紧。
動	客语方言岛		中山(南蓢合水)	t	uŋ	55	去声	
勘	客语方言岛		中山(南蓢合水)	h	am	55	去声	勘误、勘探。
務	客语方言岛		中山(南蓢合水)	m	u	55	去声	
勛	客语方言岛		中山(南蓢合水)	f	un	33	阴平	
勝	客语方言岛		中山(南蓢合水)	s	in	55	去声	胜任。
勞	客语方言岛		中山(南蓢合水)	l	au	21	阳平	
募	客语方言岛		中山(南蓢合水)	m	u	55	去声	
勢	客语方言岛		中山(南蓢合水)	s	ɛ	55	去声	
勤	客语方言岛		中山(南蓢合水)	kʰ	in	21	阳平	
勦	客语方言岛		中山(南蓢合水)	ts	iau	52	上声	
勳	客语方言岛		中山(南蓢合水)	f	un	33	阴平	
勵	客语方言岛		中山(南蓢合水)	l	ai	55	去声	
勸	客语方言岛		中山(南蓢合水)	h	ɛn	55	去声	
勺	客语方言岛		中山(南蓢合水)	tsʰ	iɔk	33	阴入	勺子。
