cid	character	initial	final	tone	note
1	多	t	uə	213	
2	拖	th	uə	213	
3	大	t	a	31	
4	锣	l	uə	43	
5	左	ts	uə	31	
6	歌	k	ə	213	
7	个	k	ə	31	
8	可	kh	ə	55	
9	鹅	ŋ	ə	43	
10	饿	∅	uə	31	
11	河	x	ə	43	
12	茄	tɕh	iə	43	
13	破	ph	ə	31	
14	婆	ph	ə	43	
15	磨	m	ə	43	
16	磨	m	ə	31	
17	躲	t	uə	55	
18	螺	l	uə	43	
19	坐	ts	uə	31	
20	锁	s	uə	55	
21	果	k	uə	55	
22	过	k	uə	31	
23	课	kh	ə	31	
24	火	x	uə	55	
25	货	x	uə	31	
26	祸	x	uə	31	
27	靴	ɕ	yə	213	
28	把	p	a	55	
29	爬	ph	a	43	
30	马	m	a	55	
31	骂	m	a	31	
32	茶	tʂh	a	43	
33	沙	ʂ	a	213	
34	假	tɕ	ia	55	
35	嫁	tɕ	ia	31	
36	牙	∅	ia	43	
37	虾	ɕ	ia	213	
38	下	ɕ	ia	31	
39	夏	ɕ	ia	31	
40	哑	∅	ia	55	
41	姐	tɕ	iə	55	
42	借	tɕ	iə	31	
43	写	ɕ	iə	55	
44	斜	ɕ	iə	43	
45	谢	ɕ	iə	31	
46	车	tʂh	ə	213	
47	蛇	ʂ	a	43	白
47	蛇	ʂ	ə	43	文
48	射	ʂ	ə	31	
49	爷	∅	iə	43	
50	野	∅	iə	55	
51	夜	∅	iə	31	
52	瓜	k	ua	213	
53	瓦	∅	ua	55	
54	花	x	ua	213	
55	化	x	ua	31	
56	华	x	ua	43	
57	谱	ph	u	55	
58	布	p	u	31	
59	铺	ph	u	213	
60	簿	p	u	31	
61	步	p	u	31	
62	赌	t	u	55	
63	土	th	u	55	
64	图	th	u	43	
65	杜	t	u	31	
66	奴	n	u	43	
67	路	l	u	31	
68	租	ts	u	213	
69	做	ts	ou	31	又
69	做	ts	uə	31	又
70	错	tsh	uə	31	
71	箍	k	u	213	
72	古	k	u	55	
73	苦	kh	u	55	
74	裤	kh	u	31	
75	吴	∅	u	43	
76	五	∅	u	55	
77	虎	x	u	55	
78	壶	x	u	43	
79	户	x	u	31	
80	乌	∅	u	213	
81	女	ȵ	y	55	
82	吕	l	y	55	
83	徐	ɕ	y	43	
84	猪	tʂ	u	213	
85	除	tʂh	u	43	
86	初	tʂh	u	213	
87	锄	tʂh	u	43	
88	所	ʂ	uə	55	
89	书	ʂ	u	213	
90	鼠	ʂ	u	55	
91	如	l	u	31	
92	举	tɕ	y	55	
93	锯	tɕ	y	31	
94	去	tɕh	i	31	
95	渠	tɕh	y	55	
96	鱼	∅	y	43	
97	许	ɕ	y	55	
98	余	∅	y	43	
99	府	f	u	55	
100	付	f	u	31	
101	父	f	u	31	
102	武	∅	u	55	
103	雾	∅	u	31	
104	取	tɕh	y	55	
105	柱	tʂ	u	31	
106	住	tʂ	u	31	
107	数	ʂ	u	55	
108	数	ʂ	u	31	
109	主	tʂ	u	55	
110	输	ʂ	u	213	
111	竖	ʂ	u	31	
112	树	ʂ	u	31	
113	句	tɕ	y	31	
114	区	tɕh	y	213	
115	遇	∅	y	31	
116	雨	∅	y	55	
117	芋	∅	y	31	
118	裕	∅	y	31	
119	胎	th	ɛ	213	
120	台	th	ɛ	43	
121	袋	t	ɛ	31	
122	来	l	ɛ	43	
123	菜	tsh	ɛ	31	
124	财	tsh	ɛ	43	
125	该	k	ɛ	213	
126	改	k	ɛ	55	
127	开	kh	ɛ	213	
128	海	x	ɛ	55	
129	爱	ŋ	ɛ	31	
130	贝	p	ei	31	
131	带	t	ɛ	31	
132	盖	k	ɛ	31	
133	害	x	ɛ	31	
134	拜	p	ɛ	31	
135	排	ph	ɛ	43	
136	埋	m	ɛ	43	
137	戒	tɕ	iɛ	31	
138	摆	p	ɛ	55	
139	派	ph	ɛ	31	
140	牌	ph	ɛ	43	
141	买	m	ɛ	55	
142	卖	m	ɛ	31	
143	柴	tʂh	ɛ	43	
144	晒	ʂ	ɛ	31	
145	街	tɕ	iɛ	213	
146	解	tɕ	iɛ	55	
147	鞋	ɕ	iɛ	43	
148	蟹	ɕ	iɛ	31	
149	矮	∅	iɛ	55	
150	败	p	ɛ	31	
151	币	p	i	31	
152	制	tʂ	ʅ	31	
153	世	ʂ	ʅ	31	
154	艺	∅	i	31	
155	米	m	i	55	
156	低	t	i	213	
157	梯	th	i	213	
158	剃	th	i	31	
159	弟	t	i	31	
160	递	t	i	31	
161	泥	ȵ	i	43	
162	犁	l	i	43	
163	西	s	i	213	
164	洗	s	i	55	
165	鸡	tɕ	i	213	
166	溪	ɕ	i	213	
167	契	tɕh	i	213	
168	系	ɕ	i	31	
169	杯	p	ei	213	
170	配	ph	ei	31	
171	赔	ph	ei	43	
172	背	p	ei	31	
173	煤	m	ei	43	
174	妹	m	ei	31	
175	对	t	uei	31	
176	雷	l	uei	43	
177	罪	ts	uei	31	
178	碎	s	uei	31	
179	灰	x	uei	213	
180	回	x	uei	43	
181	外	∅	uɛ	31	
182	会	x	uei	31	
183	怪	k	uɛ	31	
184	块	kh	uɛ	31	
185	怀	x	uɛ	43	
186	坏	x	uɛ	31	
187	拐	k	uɛ	55	
188	挂	k	ua	31	
189	歪	∅	uɛ	213	
190	画	x	ua	31	
191	快	kh	uɛ	31	
192	话	x	ua	31	
193	岁	s	uei	31	
194	卫	∅	uei	43	
195	肺	f	ei	31	
196	桂	k	uei	31	
197	碑	p	ei	213	
198	皮	ph	i	43	
199	被	p	ei	31	
200	紫	ts	ɿ	55	
201	刺	tsh	ɿ	31	
202	知	tʂ	ʅ	213	
203	池	tʂh	ʅ	43	
204	纸	tʂ	ʅ	55	
205	儿	∅	ər	43	
206	寄	tɕ	i	213	
207	骑	tɕh	i	43	
208	蚁	∅	i	43	
209	义	∅	i	31	
210	戏	ɕ	i	31	
211	移	∅	i	43	
212	比	p	i	55	
213	屁	ph	i	31	
214	鼻	p	i	43	
215	眉	m	ei	43	
216	地	t	i	31	
217	梨	l	i	43	
218	资	ts	ɿ	213	
219	死	s	ɿ	55	
220	四	s	ɿ	31	
221	迟	tʂh	ʅ	43	
222	师	ʂ	ʅ	213	
223	指	tʂ	ʅ	55	
224	二	∅	ər	31	
225	饥	tɕ	i	213	
226	器	tɕh	i	31	
227	姨	∅	i	43	
228	李	l	i	55	
229	子	ts	ɿ	55	
230	字	ts	ɿ	31	
231	丝	s	ɿ	213	
232	祠	tsh	ɿ	43	
233	寺	s	ɿ	31	
234	治	tʂ	ʅ	31	
235	柿	ʂ	ʅ	31	
236	事	ʂ	ʅ	31	
237	使	s	ʅ	55	
238	试	ʂ	ʅ	31	
239	时	ʂ	ʅ	43	
240	市	ʂ	ʅ	31	
241	耳	∅	ər	55	
242	记	tɕ	i	31	
243	棋	tɕh	i	43	
244	喜	ɕ	i	55	
245	意	∅	i	31	
246	几	tɕ	i	55	
247	气	tɕh	i	31	
248	希	ɕ	i	55	
249	衣	∅	i	213	
250	嘴	ts	uei	55	
251	随	s	uei	43	
252	吹	tʂh	uei	213	
253	垂	tʂh	uei	43	
254	规	k	uei	213	
255	亏	kh	uei	213	
256	跪	k	uei	31	
257	危	∅	uei	55	
258	类	l	uei	31	
259	醉	ts	uei	31	
260	追	tʂ	uei	213	
261	锤	tʂh	uei	43	
262	水	ʂ	uei	55	
263	龟	k	uei	213	
264	季	tɕ	i	31	
265	柜	k	uei	31	
266	位	∅	uei	31	
267	飞	f	ei	213	
268	费	f	ei	31	
269	肥	f	ei	43	
270	尾	∅	i	55	又
270	尾	∅	uei	55	又
271	味	∅	uei	31	
272	鬼	k	uei	55	
273	贵	k	uei	31	
274	围	∅	uei	43	
275	胃	∅	uei	31	
276	宝	p	ɔ	55	
277	抱	p	ɔ	31	
278	毛	m	ɔ	43	
279	帽	m	ɔ	31	
280	刀	t	ɔ	213	
281	讨	th	ɔ	213	～论
281	讨	th	ɔ	43	～饭
282	桃	th	ɔ	43	
283	道	t	ɔ	31	
284	脑	n	ɔ	55	
285	老	l	ɔ	55	
286	早	ts	ɔ	55	
287	灶	ts	ɔ	31	
288	草	tsh	ɔ	55	
289	糙	tsh	ɔ	31	
290	造	ts	ɔ	31	
291	嫂	s	ɔ	55	
292	高	k	ɔ	213	
293	靠	kh	ɔ	31	
294	熬	ŋ	ɔ	43	
295	好	x	ɔ	55	
296	号	x	ɔ	31	
297	包	p	ɔ	213	
298	饱	p	ɔ	55	
299	炮	ph	ɔ	31	
300	猫	m	ɔ	43	
301	闹	n	ɔ	31	
302	罩	tʂ	ɔ	31	
303	抓	tʂ	ua	213	
304	找	tʂ	ɔ	55	
305	抄	tʂh	ɔ	213	
306	交	tɕ	iɔ	213	
307	敲	tɕh	iɔ	213	
308	孝	ɕ	iɔ	31	
309	校	ɕ	iɔ	43	
310	表	p	iɔ	55	
311	票	ph	iɔ	31	
312	庙	m	iɔ	31	
313	焦	tɕ	iɔ	213	
314	小	ɕ	iɔ	55	
315	笑	ɕ	iɔ	31	
316	朝	tʂh	ɔ	43	
317	照	tʂ	ɔ	31	
318	烧	ʂ	ɔ	213	
319	绕	ʐ	ɔ	55	
320	桥	tɕh	iɔ	43	
321	轿	tɕ	iɔ	31	
322	腰	∅	iɔ	213	
323	要	∅	iɔ	31	
324	摇	∅	iɔ	43	
325	鸟	ȵ	iɔ	55	
326	钓	t	iɔ	31	
327	条	th	iɔ	43	
328	料	l	iɔ	31	
329	箫	ɕ	iɔ	213	
330	叫	tɕ	iɔ	31	
331	母	m	u	55	
332	抖	t	ou	55	
333	偷	th	ou	213	
334	头	th	ou	43	
335	豆	t	ou	31	
336	楼	l	ou	43	
337	走	ts	ou	55	
338	凑	tsh	ou	31	
339	钩	k	ou	213	
340	狗	k	ou	55	
341	够	k	ou	31	
342	口	kh	ou	55	
343	藕	ŋ	ou	55	
344	后	x	ou	31	
345	厚	x	ou	31	
346	富	f	u	31	
347	副	f	u	31	
348	浮	f	u	43	
349	妇	f	u	31	
350	流	l	iou	43	
351	酒	tɕ	iou	55	
352	修	ɕ	iou	213	
353	袖	ɕ	iou	31	
354	抽	tʂh	ou	213	
355	绸	tʂh	ou	43	
356	愁	tʂh	ou	43	
357	瘦	ʂ	ou	31	
358	州	tʂ	ou	213	
359	臭	tʂh	ou	31	
360	手	ʂ	ou	55	
361	寿	ʂ	ou	31	
362	九	tɕ	iou	55	
363	球	tɕh	iou	43	
364	舅	tɕ	iou	31	
365	旧	tɕ	iou	31	
366	牛	ȵ	iou	43	
367	休	ɕ	iou	213	
368	优	∅	iou	213	
369	有	∅	iou	55	
370	右	∅	iou	31	
371	油	∅	iou	43	
372	丢	t	iou	213	
373	幼	∅	iou	31	
374	贪	th	ã	213	
375	潭	th	ã	43	
376	南	n	ã	43	
377	蚕	tsh	ã	43	
378	感	k	ã	55	
379	含	x	ə̃	43	
380	暗	ŋ	ã	31	
381	搭	t	a	213	
382	踏	th	a	213	
383	拉	l	a	213	～起来
383	拉	l	a	43	～锯
384	杂	ts	a	43	
385	鸽	k	ə	213	
386	盒	x	ə	43	
387	胆	t	ã	55	
388	毯	th	ã	55	
389	淡	t	ã	31	
390	蓝	l	ã	43	
391	三	s	ã	213	
392	甘	k	ã	213	
393	敢	k	ã	55	
394	喊	x	ã	55	
395	塔	th	a	213	
396	蜡	l	a	31	
397	赚	tʂ	uã	31	
398	杉	ʂ	ã	213	
399	减	tɕ	iã	55	
400	咸	ɕ	iã	43	
401	插	tʂh	a	213	
402	闸	tʂ	a	55	
403	夹	tɕ	ia	213	
404	衫	ʂ	ã	213	
405	监	tɕ	iã	213	
406	岩	∅	iã	31	
407	甲	tɕ	ia	213	
408	鸭	∅	ia	213	
409	黏	ȵ	iã	43	
410	尖	tɕ	iã	213	
411	签	tɕh	iã	213	
412	占	tʂ	ã	31	
413	染	ʐ	ã	55	
414	钳	tɕh	iã	43	
415	验	∅	iã	31	
416	险	ɕ	iã	55	
417	厌	∅	iã	31	
418	炎	∅	iã	43	
419	盐	∅	iã	43	
420	接	tɕ	iə	213	
421	折	tʂ	ə	213	
422	叶	∅	iə	31	
423	剑	tɕ	iã	31	
424	欠	tɕh	iã	31	
425	严	∅	iã	43	
426	业	∅	iə	31	
427	点	t	iã	55	
428	店	t	iã	31	
429	添	th	iã	213	
430	甜	th	iã	43	
431	念	ȵ	iã	31	
432	嫌	ɕ	iã	43	
433	跌	t	iə	213	
434	贴	th	iə	213	
435	碟	t	iə	43	
436	协	ɕ	iə	43	
437	犯	f	ã	31	
438	法	f	a	213	
439	品	ph	iə̃	55	
440	林	l	iə̃	43	
441	浸	tɕh	iə̃	213	
442	心	ɕ	iə̃	213	
443	寻	ɕ	yə̃	43	～找
443	寻	ɕ	iə̃	43	～思
444	沉	tʂh	ə̃	31	～底儿
444	沉	tʂh	ə̃	43	捞么～
445	参	ʂ	ə̃	213	
446	针	tʂ	ə̃	213	
447	深	ʂ	ə̃	213	
448	任	ʐ	ə̃	31	
449	金	tɕ	iə̃	213	
450	琴	tɕh	iə̃	43	
451	音	∅	iə̃	213	
452	立	l	i	31	
453	集	tɕ	i	43	
454	习	ɕ	i	55	
455	汁	tʂ	ʅ	213	
456	十	ʂ	ʅ	43	
457	入	l	u	31	
458	急	tɕ	i	43	着～
458	急	tɕ	i	213	很～
459	及	tɕ	i	213	
460	吸	ɕ	i	213	
461	单	t	ã	31	
462	炭	th	ã	31	
463	弹	th	ã	43	
464	难	n	ã	43	
465	兰	l	ã	43	
466	懒	l	ã	55	
467	烂	l	ã	31	
468	伞	s	ã	55	
469	肝	k	ã	213	
470	看	kh	ã	31	
471	岸	ŋ	ã	31	
472	汉	x	ã	31	
473	汗	x	ã	31	
474	安	ŋ	ã	213	
475	达	t	a	43	
476	辣	l	a	31	
477	擦	tsh	a	213	
478	割	k	uə	213	
479	渴	kh	ə	213	
480	扮	p	ã	31	
481	办	p	ã	31	
482	铲	tʂh	ã	55	
483	山	ʂ	ã	213	
484	产	tʂh	ã	55	
485	间	tɕ	iã	213	
486	眼	∅	iã	55	
487	限	ɕ	iã	31	
488	八	p	a	213	
489	扎	tʂ	a	213	
490	杀	ʂ	a	213	
491	班	p	ã	213	
492	板	p	ã	55	
493	慢	m	ã	31	
494	奸	tɕ	iã	213	
495	颜	∅	iã	43	
496	瞎	ɕ	ia	213	
497	变	p	iã	31	
498	骗	ph	iã	31	
499	便	p	iã	31	
500	棉	m	iã	43	～衣
500	棉	ȵ	iɑŋ	43	～花
501	面	m	iã	31	
502	连	l	iã	43	
503	剪	tɕ	iã	55	
504	浅	tɕh	iã	55	
505	钱	tɕh	iã	43	
506	鲜	ɕ	iã	213	
507	线	ɕ	iã	31	
508	缠	tʂh	ã	43	
509	战	tʂ	ã	31	
510	扇	ʂ	ã	31	
511	善	ʂ	ã	31	
512	件	tɕ	iã	31	
513	延	∅	iã	55	
514	别	p	iə	43	
515	灭	m	iə	31	
516	列	l	iə	31	
517	撤	tʂh	ə	31	
518	舌	ʂ	ə	43	
519	设	ʂ	ə	55	
520	热	ʐ	ə	31	
521	杰	tɕ	iə	43	
522	孽	ȵ	iə	213	
523	建	tɕ	iã	31	
524	健	tɕ	iã	31	
525	言	∅	iã	43	
526	歇	ɕ	iə	213	
527	扁	p	iã	55	
528	片	ph	iã	31	
529	面	m	iã	31	
530	典	t	iã	55	
531	天	th	iã	213	
532	田	th	iã	43	
533	垫	t	iã	31	
534	年	ȵ	iã	43	
535	莲	l	iã	43	
536	前	tɕh	iã	43	
537	先	ɕ	iã	213	
538	肩	tɕ	iã	213	
539	见	tɕ	iã	31	
540	牵	tɕh	iã	213	
541	显	ɕ	iã	55	
542	现	ɕ	iã	31	
543	烟	∅	iã	213	
544	憋	p	iə	213	
545	篾	m	i	43	
546	铁	th	iə	213	
547	捏	ȵ	iə	31	
548	节	tɕ	iə	213	
549	切	tɕh	iə	213	
550	截	tɕ	iə	43	
551	结	tɕ	iə	213	
552	搬	p	ã	213	
553	半	p	ã	31	
554	判	ph	ã	31	
555	盘	ph	ã	43	
556	满	m	ã	55	
557	端	t	ã	213	
558	短	t	uã	43	
559	断	t	uã	31	
560	暖	n	ɑŋ	55	～和
560	暖	n	ã	55	～壶
560	暖	n	uã	55	温～
561	乱	l	uã	31	
562	酸	s	uã	213	
563	算	s	uã	31	
564	官	k	uã	213	
565	宽	kh	uã	213	
566	欢	x	uã	213	
567	完	∅	uã	43	
568	换	x	uã	31	
569	碗	∅	uã	55	
570	拨	p	ə	213	
571	泼	ph	ə	213	
572	末	m	ə	31	
573	脱	th	uə	213	
574	夺	t	uə	43	
575	阔	kh	ə	31	很～
575	阔	kh	ə	213	广～
576	活	x	uə	43	
577	顽	∅	uã	43	
578	滑	x	ua	43	
579	挖	∅	ua	55	
580	闩	ʂ	uã	213	
581	关	k	uã	213	
582	惯	k	uã	31	
583	还	x	uã	43	
584	还	x	ã	43	
585	弯	∅	uã	213	
586	刷	ʂ	ua	213	
587	刮	k	ua	213	
588	全	tɕh	yã	43	
589	选	ɕ	yã	55	
590	转	tʂ	uã	55	
591	传	tʂh	uã	43	
592	传	tʂ	uã	31	
593	砖	tʂ	uã	213	
594	船	tʂh	uã	43	
595	软	∅	yã	55	
596	卷	tɕ	yã	55	
597	圈	tɕh	yã	213	
598	权	tɕh	yã	43	
599	圆	∅	yã	43	
600	院	∅	yã	31	
601	铅	tɕh	iã	213	
602	绝	tɕ	yə	43	
603	雪	ɕ	yə	213	
604	反	f	ã	55	
605	翻	f	ã	213	
606	饭	f	ã	31	
607	晚	∅	uã	55	
608	万	∅	uã	31	
609	劝	tɕh	yã	31	
610	原	∅	yã	43	
611	冤	∅	yã	213	
612	园	∅	yã	43	
613	远	∅	yã	55	
614	发	f	a	213	
615	罚	f	a	43	
616	袜	∅	ua	31	
617	月	∅	yə	31	
618	越	∅	yə	31	
619	县	ɕ	iã	31	
620	决	tɕ	yə	213	
621	缺	tɕh	yə	213	
622	血	ɕ	iə	213	
623	吞	th	uə̃	213	
624	根	k	ə̃	213	
625	恨	x	ə̃	31	
626	恩	ŋ	ə̃	213	
627	贫	ph	iə̃	43	
628	民	m	iə̃	43	
629	邻	l	iə̃	43	
630	进	tɕ	iə̃	31	
631	亲	tɕh	iə̃	213	
632	新	ɕ	iə̃	213	
633	镇	tʂ	ə̃	31	
634	陈	tʂh	ə̃	43	
635	震	tʂ	ə̃	31	
636	神	ʂ	ə̃	43	
637	身	ʂ	ə̃	213	
638	辰	tʂh	ə̃	43	
639	人	ʐ	ə̃	43	
640	认	ʐ	ə̃	31	
641	紧	tɕ	iə̃	55	
642	银	∅	iə̃	43	
643	印	∅	iə̃	31	
644	引	∅	iə̃	55	
645	笔	p	ei	213	
646	匹	ph	i	213	
647	密	m	i	31	
648	栗	l	i	31	
649	七	tɕh	i	213	
650	侄	tʂ	ʅ	43	
651	虱	ʂ	ʅ	213	
652	实	ʂ	ʅ	43	
653	失	ʂ	ʅ	213	
654	日	ʐ	ʅ	31	
655	吉	tɕ	i	213	
656	一	∅	i	213	
657	筋	tɕ	iə̃	213	
658	劲	tɕ	iə̃	31	
659	勤	tɕh	iə̃	43	
660	近	tɕ	iə̃	31	
661	隐	∅	iə̃	55	
662	本	p	ə̃	55	
663	盆	ph	ə̃	43	
664	门	m	ə̃	43	
665	墩	t	uə̃	213	
666	嫩	l	uə̃	31	
667	村	tsh	uə̃	213	
668	寸	tsh	uə̃	31	
669	蹲	t	uə̃	213	
670	孙	s	uə̃	213	
671	滚	k	uə̃	55	
672	困	kh	uə̃	31	
673	婚	x	uə̃	213	
