"哥"		"gu"	"ku"	1	55	"gu"	"ku"	1	55	"gu"	"ku"	1	55	"gu"	"ku"	1	44	"geu"	"kəw"	1	55	"gu"	"ku"	1	45
"鵝"		"ngui"	"ŋwi"	1	55	"ngu"	"ŋu"	1	55	"u"	"u"	1	55	"ngu"	"ŋu"	1	44	"ngeu"	"ŋəw"	1	55	"ngew"	"ŋəɰ"	1	45
"饿"		"ngew"	"ŋəɰ"	5	22	"ngw"	"ŋɯ"	5	22	"ngew"	"ŋəɰ"	5	33	"ngew"	"ŋəɰ"	5	55	"ngew"	"ŋɤɰ"	5	22	"ngei"	"ŋej"	5	35
"何"		"uae"	"wæ"	2	13	"u"	"u"	2	23	"u"	"u"	2	13	"ffu"	"vu"	2	23	"uai"	"waj"	2	24	"uea"	"wɛ"	2	13
"茄"		"zzhyea"	"dʑɥɛ"	2	13	"zzhyea"	"dʑɥɛ"	2	23	"zzhye"	"dʑɥɛ"	2	13	"zzhye"	"dʑɥɛ"	2	23	"zzhye"	"dʑɥɛ"	2	24	"zzhyea"	"dʑɥɛ"	2	13
"簸"		"bei"	"pej"	3	35	"beh"	"pə"	3	35	"be"	"pə"	3	35	"beh"	"pə"	3	35	"bei"	"pej"	3	54	"bei"	"pej"	3	54
"坡"		"bbei"	"bej"	7	53	"bbu"	"bu"	7	53	"bbu"	"bu"	7	53	"bbu"	"bu"	7	53					"bbe"	"bə"	3	54
"破"		"pei"	"pʰej"	5	22	"peo"	"pʰɤ"	5	22	"pe"	"pʰə"	5	33	"peh"	"pʰə"	5	55	"pei"	"pʰej"	5	22	"pe"	"pʰə"	5	35
"磨"		"mei"	"mej"	1	55	"mu"	"mu"	1	55	"mu"	"mu"	1	55	"meh"	"mə"	1	44	"meu"	"məw"	1	55	"me"	"mə"	1	45
"坐"		"zzhiea"	"dʑjɛ"	5	22	"zhiea"	"tɕjɛ"	5	22	"zhie"	"tɕjɛ"	5	33	"zhie"	"tɕjɛ"	5	55	"zai"	"tsaj"	5	22	"ziai"	"tsjaj"	5	35
"座"		"zzhiea"	"dʑjɛ"	5	22	"zhiea"	"tɕjɛ"	5	22	"zhie"	"tɕjɛ"	5	33	"zhie"	"tɕjɛ"	5	55	"zai"	"tsaj"	5	22	"ziai"	"tsjaj"	5	35
"蓑"		"sui"	"swi"	1	55	"su"	"su"	1	55	"su"	"su"	1	55	"su"	"su"	1	44	"su"	"su"	1	55	"suea"	"swɛ"	1	45
"梭"	"织布～"	"sui"	"swi"	1	55	"su"	"su"	1	55	"so"	"so"	1	55	"so"	"so"	1	44	"seu"	"səw"	1	55	"se"	"sə"	1	45
"锁"		"shyea"	"ɕɥɛ"	3	35	"su"	"su"	3	35	"su"	"su"	3	35	"su"	"su"	3	35	"seu"	"səw"	3	54	"seu"	"səw"	3	54
"过"		"gui"	"kwi"	5	22	"gu"	"ku"	5	22	"gu"	"ku"	5	33	"gu"	"ku"	5	55	"geu"	"kəw"	5	22	"guea"	"kwɛ"	5	35
"窠"		"kui"	"kʰwi"	1	55	"ku"	"kʰu"	1	55					"ku"	"kʰu"	1	44	"keu"	"kʰəw"	1	55	"kuea"	"kʰwɛ"	1	45
"火"		"fo"	"fo"	3	35	"fa"	"fa"	3	35	"fa"	"fa"	3	35	"fa"	"fa"	3	35	"fo"	"fo"	3	54	"fo"	"fo"	3	54
"货"		"xuea"	"xwɛ"	5	22	"xu"	"xu"	5	22	"xu"	"xu"	5	33	"xu"	"xu"	5	55	"xeu"	"xəw"	5	22	"xuea"	"xwɛ"	5	35
"祸"		"uea"	"wɛ"	3	35	"u"	"u"	1	55	"eu"	"əw"	3	35	"u"	"u"	3	35	"eu"	"əw"	3	54	"uea"	"wɛ"	3	54
"和"		"uae"	"wæ"	5	22	"u"	"u"	5	22	"eu"	"əw"	1	55	"u"	"u"	5	55	"eu"	"əw"	5	22	"uea"	"wɛ"	5	35
"和"																									
"瘸"		"zzhiɔ"	"dʑjɔ"	2	13	"zzhio"	"dʑjo"	2	23	"zzhio"	"dʑjo"	2	13	"zzhio"	"dʑjo"	2	23	"zzhio"	"dʑjo"	2	24	"zzhio"	"dʑjo"	2	13
"巴"		"bo"	"po"	1	55	"bo"	"po"	1	55	"bo"	"po"	1	55	"bo"	"po"	1	44	"be"	"pɤ"	1	55	"bo"	"po"	1	45
"把"	"～守"	"bo"	"po"	3	35	"bo"	"po"	3	35	"bu"	"pu"	3	35	"bo"	"po"	3	35	"be"	"pɤ"	3	54	"bo"	"po"	3	54
"坝"		"bo"	"po"	5	22	"bo"	"po"	5	22	"bo"	"po"	5	33	"bo"	"po"	5	55	"be"	"pɤ"	5	22	"bo"	"po"	5	35
"帕"		"po"	"pʰo"	5	22	"po"	"pʰo"	5	22	"po"	"pʰo"	5	33	"po"	"pʰo"	5	55	"pe"	"pʰɤ"	5	22	"po"	"pʰo"	5	35
"耙"		"bbo"	"bo"	2	13	"bo"	"po"	5	22	"bo"	"po"	1	55	"bo"	"po"	5	55	"be"	"pɤ"	5	22	"bo"	"po"	5	35
"麻"		"mo"	"mo"	1	55	"mo"	"mo"	1	55	"mo"	"mo"	1	55	"mo"	"mo"	1	44	"me"	"mɤ"	1	55	"mo"	"mo"	1	45
"马"		"mo"	"mo"	3	35	"mo"	"mo"	3	35	"mo"	"mo"	3	35	"mo"	"mo"	3	35	"me"	"mɤ"	3	54	"mo"	"mo"	3	54
"渣"		"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	44	"ze"	"tsɤ"	1	55	"zo"	"tso"	1	45
"差"		"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	44	"ce"	"tsʰɤ"	1	55	"co"	"tsʰo"	1	45
"查"	"調～"	"zzo"	"dzo"	2	13	"zzo"	"dzo"	2	23	"zzo"	"dzo"	2	13	"zzo"	"dzo"	2	23	"zze"	"dzɤ"	1	55	"zzo"	"dzo"	1	45
"沙"		"so"	"so"	1	55	"so"	"so"	1	55	"so"	"so"	1	55	"so"	"so"	1	44	"se"	"sɤ"	1	55	"so"	"so"	1	45
"家"		"go"	"ko"	1	55	"go"	"ko"	1	55	"go"	"ko"	1	55	"go"	"ko"	1	44	"ge"	"kɤ"	1	55	"go"	"ko"	1	45
"假"		"go"	"ko"	3	35	"go"	"ko"	3	35	"go"	"ko"	3	35	"go"	"ko"	3	35	"go"	"ko"	3	54	"go"	"ko"	3	54
"架"		"go"	"ko"	5	22	"go"	"ko"	5	22	"go"	"ko"	5	33	"go"	"ko"	5	55	"ge"	"kɤ"	5	22	"go"	"ko"	5	35
"嫁"		"go"	"ko"	5	22	"go"	"ko"	5	22	"go"	"ko"	5	33	"go"	"ko"	5	55	"ge"	"kɤ"	5	22	"go"	"ko"	5	35
"牙"		"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	44	"nge"	"ŋɤ"	1	55	"ngo"	"ŋo"	1	45
"伢"	"小～子"	"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	55	"ngo"	"ŋo"	1	44	"nge"	"ŋɤ"	1	55	"ngo"	"ŋo"	1	45
"虾"		"xo"	"xo"	1	55	"xo"	"xo"	1	55	"xo"	"xo"	1	55	"xo"	"xo"	1	44	"xo"	"xo"	1	55	"xo"	"xo"	1	45
"哑"		"o"	"o"	3	35	"o"	"o"	3	35	"o"	"o"	3	35	"o"	"o"	3	35	"e"	"ɤ"	3	54	"o"	"o"	3	54
"写"		"shio"	"ɕjo"	3	35	"shio"	"ɕjo"	3	35	"shio"	"ɕjo"	3	35	"shio"	"ɕjo"	3	35	"shio"	"ɕjo"	3	54	"sio"	"sjo"	3	54
"斜"		"zzhio"	"dʑjo"	2	13	"zzhio"	"dʑjo"	2	23	"zzhio"	"dʑjo"	2	13	"zzhio"	"dʑjo"	2	23	"zzhio"	"dʑjo"	2	24	"zzhiea"	"dʑjɛ"	2	13
"爹"		"dia"	"tja"	1	55	"dia"	"tja"	1	55	"dia"	"tja"	1	55	"di"	"ti"	1	44	"da"	"ta"	2	24	"dio"	"tjo"	1	45
"遮"		"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	44	"zhio"	"tɕjo"	1	55	"zhio"	"tɕjo"	1	45
"车"	"～马"	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	44	"ce"	"tsʰɤ"	1	55	"chio"	"tɕʰjo"	1	45
"赊"		"so"	"so"	1	55	"so"	"so"	1	55	"so"	"so"	1	55	"so"	"so"	1	44	"se"	"sɤ"	1	55	"shio"	"ɕjo"	1	45
"舍"		"so"	"so"	3	35	"so"	"so"	3	35	"so"	"so"	3	35	"so"	"so"	3	35	"se"	"sɤ"	3	54	"shio"	"ɕjo"	3	54
"惹"		"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sse"	"zɤ"	5	22	"sshio"	"ʑjo"	3	54
"野"		"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sso"	"zo"	3	35	"sse"	"zɤ"	3	54	"sshio"	"ʑjo"	3	54
"夜"		"sso"	"zo"	5	22	"sso"	"zo"	5	22	"sso"	"zo"	5	33	"sso"	"zo"	5	55	"sse"	"zɤ"	5	22	"sshio"	"ʑjo"	5	35
"寡"		"gua"	"kwa"	3	35	"gua"	"kwa"	3	35	"gua"	"kwa"	3	35	"gua"	"kwa"	3	35	"gua"	"kwa"	3	54	"gua"	"kwa"	3	54
"瓦"		"ua"	"wa"	3	35	"ua"	"wa"	3	35	"ua"	"wa"	3	35	"ua"	"wa"	3	35	"o"	"o"	3	54	"ua"	"wa"	3	54
"补"		"bu"	"pu"	3	35	"bu"	"pu"	3	35	"bu"	"pu"	3	35	"bu"	"pu"	3	35	"bu"	"pu"	3	54	"bu"	"pu"	3	54
"布"		"bu"	"pu"	5	22	"bu"	"pu"	5	22	"bu"	"pu"	5	33	"bu"	"pu"	5	55	"bu"	"pu"	5	22	"bu"	"pu"	5	35
"铺"		"pu"	"pʰu"	5	22	"pu"	"pʰu"	5	22	"pu"	"pʰu"	5	33	"pu"	"pʰu"	5	55	"pu"	"pʰu"	5	22	"pu"	"pʰu"	5	35
"菩"		"bbu"	"bu"	2	13	"bbu"	"bu"	2	23	"bbu"	"bu"	2	13	"bbu"	"bu"	2	23	"bbu"	"bu"	2	24	"bbu"	"bu"	2	13
"模"		"mu"	"mu"	1	55	"mu"	"mu"	1	55	"mo"	"mo"	1	55	"meh"	"mə"	1	44	"mu"	"mu"	1	55	"mong"	"moŋ"	2	13
"土"		"tea"	"tʰɛ"	3	35	"tiea"	"tʰjɛ"	3	35	"te"	"tʰə"	3	35	"teu"	"tʰəw"	3	35	"tei"	"tʰej"	3	54	"tei"	"tʰej"	3	54
"兔"		"tu"	"tʰu"	5	22	"tew"	"tʰɤɰ"	5	22	"tew"	"tʰəɰ"	5	33	"tew"	"tʰəɰ"	5	55	"tu"	"tʰu"	5	22	"tei"	"tʰej"	3	54
"徒"		"ddu"	"du"	2	13	"ddew"	"dɤɰ"	2	23	"ddeu"	"dəw"	2	13	"ddeu"	"dəw"	2	23	"ddu"	"du"	2	24	"ddei"	"dej"	2	13
"屠"		"ddu"	"du"	2	13	"dieu"	"tjɤw"	2	23	"ddeu"	"dəw"	2	13	"ddeu"	"dəw"	2	23	"du"	"tu"	2	24	"ddeu"	"dəw"	2	13
"肚"		"deu"	"təw"	3	35	"deu"	"tɤw"	3	35	"deu"	"təw"	3	35	"dei"	"tej"	3	35	"du"	"tu"	3	54	"dei"	"tej"	3	54
"肚"		"dei"	"tej"	3	35																				
"炉"		"lu"	"lu"	1	55	"lu"	"lu"	1	55	"lu"	"lu"	1	55	"lu"	"lu"	1	44	"lu"	"lu"	1	55	"lei"	"lej"	1	45
"芦"		"leu"	"ləw"	1	55	"leu"	"lɤw"	1	55	"lu"	"lu"	1	55	"lu"	"lu"	1	44	"lu"	"lu"	1	55	"lei"	"lej"	1	45
"露"		"lu"	"lu"	5	22	"lew"	"lɤɰ"	5	22	"leu"	"ləw"	5	33	"lew"	"ləɰ"	5	55	"lu"	"lu"	5	22	"lei"	"lej"	5	35
"做"		"zei"	"tsej"	5	22	"ze"	"tse"	5	22	"ze"	"tsə"	5	33	"zew"	"tsəɰ"	5	55	"zei"	"tsej"	5	22	"ze"	"tsə"	5	35
"粗"		"cei"	"tsʰej"	1	55	"ce"	"tsʰe"	1	55	"ce"	"tsʰə"	1	55	"cew"	"tsʰəɰ"	1	44	"cei"	"tsʰej"	1	55	"ce"	"tsʰə"	1	45
"错"		"cu"	"tsʰu"	5	22	"cu"	"tsʰu"	5	22	"co"	"tsʰo"	5	33	"cu"	"tsʰu"	5	55	"cu"	"tsʰu"	5	22	"cuea"	"tsʰwɛ"	5	35
"箍"		"gu"	"ku"	1	55	"gu"	"ku"	1	55	"gu"	"ku"	1	55	"gu"	"ku"	1	44	"gu"	"ku"	1	55	"gu"	"ku"	1	45
"古"		"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	54	"gu"	"ku"	3	54
"鼓"		"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	35	"gu"	"ku"	3	54	"gu"	"ku"	3	54
"苦"		"ku"	"kʰu"	3	35	"ku"	"kʰu"	3	35	"ku"	"kʰu"	3	35	"ku"	"kʰu"	3	35	"ku"	"kʰu"	3	54	"ku"	"kʰu"	3	54
"吾"		"u"	"u"	3	35	"u"	"u"	3	35	"u"	"u"	3	35	"ffu"	"vu"	3	35					"ffu"	"vu"	5	35
"五"		"ng"	"ŋ̍"	3	35	"ng"	"ŋ̍"	3	35	"ng"	"ŋ̍"	3	35	"ng"	"ŋ̍"	3	35	"ng"	"ŋ̍"	3	54	"ng"	"ŋ̍"	5	35
"湖"		"u"	"u"	2	13	"u"	"u"	2	23	"u"	"u"	2	13	"u"	"u"	2	23	"u"	"u"	2	24	"ffu"	"vu"	2	13
"壶"		"ffu"	"vu"	2	13	"ffu"	"vu"	2	23	"ffu"	"vu"	2	13	"ffu"	"vu"	2	23	"u"	"u"	2	24	"ffu"	"vu"	2	13
"女"		"gnieu"	"ȵjəw"	3	35	"gniew"	"ȵjɤɰ"	3	35	"gnieu"	"ȵjəw"	3	35	"gnieu"	"ȵjəw"	3	35	"gnieu"	"ȵjəw"	3	54	"gnieu"	"ȵjəw"	3	54
"驴"		"lu"	"lu"	1	55	"lu"	"lu"	1	55	"lu"	"lu"	1	55	"lu"	"lu"	1	44	"luei"	"lwej"	1	55	"ly"	"ly"	2	13
"蛆"	"～虫"	"chiew"	"tɕʰjəɰ"	1	55	"chiew"	"tɕʰjɤɰ"	1	55	"chiew"	"tɕʰjəɰ"	1	55	"chiew"	"tɕʰjəɰ"	1	44	"chiew"	"tɕʰjɤɰ"	1	55	"cuei"	"tsʰwej"	1	45
"猪"		"diew"	"tjəɰ"	1	55	"diew"	"tjɤɰ"	1	55	"dieu"	"tjəw"	1	55	"dieu"	"tjəw"	1	44	"dieu"	"tjəw"	1	55	"dieu"	"tjəw"	1	45
"箸"	"筷子"	"ddiew"	"djəɰ"	5	22	"ddiew"	"djɤɰ"	5	22	"dieu"	"tjəw"	5	33	"dieu"	"tjəw"	5	55					"diew"	"tjəɰ"	5	35
"初"		"cei"	"tsʰej"	1	55	"ceo"	"tsʰɤ"	1	55	"ce"	"tsʰə"	1	55	"ceh"	"tsʰə"	1	44	"cei"	"tsʰej"	1	55	"ce"	"tsʰə"	1	45
"梳"	"～头"	"sei"	"sej"	1	55	"seo"	"sɤ"	1	55	"se"	"sə"	1	55	"seh"	"sə"	1	44	"sen"	"sẽ"	1	55	"se"	"sə"	1	45
"煮"		"zew"	"tsəɰ"	3	35	"zew"	"tsɤɰ"	3	35	"zeu"	"tsəw"	3	35	"zeu"	"tsəw"	3	35	"zeu"	"tsəw"	3	54	"zhiew"	"tɕjəɰ"	3	54
"煮"						"chiew"	"tɕʰjɤɰ"	3	35																
"书"		"zew"	"tsəɰ"	1	55	"zew"	"tsɤɰ"	1	55	"zhiew"	"tɕjəɰ"	1	55	"zhiew"	"tɕjəɰ"	1	44	"zhieu"	"tɕjəw"	1	55	"zhieu"	"tɕjəw"	1	45
"书"						"chiew"	"tɕʰjɤɰ"	1	55																
"鼠"		"su"	"su"	3	35	"su"	"su"	3	35	"su"	"su"	5	33	"su"	"su"	5	55	"su"	"su"	5	22	"sru"	"ʂu"	3	54
"锯"																		"ggew"	"ɡɤɰ"	5	22	"gei"	"kej"	5	35
"锯"	"名"	"gew"	"kəɰ"	5	22	"gew"	"kɤɰ"	5	22	"gew"	"kəɰ"	5	33	"gew"	"kəɰ"	5	55								
"锯"	"动"	"ggew"	"ɡəɰ"	5	22					"ga"	"ka"	5	33	"ga"	"ka"	5	55								
"锯"	"动文"					"ggew"	"ɡɤɰ"	5	22																
"锯"	"动白"					"gga"	"ɡa"	5	22																
"去"		"kew"	"kʰəɰ"	5	22	"kew"	"kʰɤɰ"	5	22	"kew"	"kʰəɰ"	5	33	"kew"	"kʰəɰ"	5	55	"kew"	"kʰɤɰ"	5	22	"kei"	"kʰej"	5	35
"鱼"		"gniew"	"ȵjəɰ"	1	55	"gniew"	"ȵjɤɰ"	1	55	"gnieu"	"ȵjəw"	1	55	"gnieu"	"ȵjəw"	1	44	"gnieu"	"ȵjəw"	1	55	"gnieu"	"ȵjəw"	1	45
"许"		"xew"	"xəɰ"	3	35	"xew"	"xɤɰ"	3	35	"xeu"	"xəw"	3	35	"shy"	"ɕy"	3	35	"xeu"	"xəw"	3	54	"xei"	"xej"	3	54
"许"		"shy"	"ɕy"	3	35																				
"肤"		"fo"	"fo"	2	13	"fa"	"fa"	2	23	"fa"	"fa"	2	13	"fa"	"fa"	2	23	"fo"	"fo"	2	24	"fo"	"fo"	2	13
"斧"		"fu"	"fu"	3	35	"fu"	"fu"	3	35	"fu"	"fu"	3	35	"fu"	"fu"	3	35	"fu"	"fu"	3	54	"fu"	"fu"	3	54
"傅"		"fu"	"fu"	5	22	"fu"	"fu"	1	55	"fu"	"fu"	5	33	"fu"	"fu"	1	44	"fu"	"fu"	5	22	"fu"	"fu"	3	54
"麸"		"fei"	"fej"	1	55	"fea"	"fɛ"	1	55	"fe"	"fə"	1	55	"feh"	"fə"	1	44	"fei"	"fej"	1	55	"fu"	"fu"	1	45
"腐"		"fea"	"fɛ"	3	35	"feo"	"fɤ"	3	35	"fe"	"fə"	3	35	"feu"	"fəw"	3	35	"fei"	"fej"	3	54	"fei"	"fej"	3	54
"巫"		"u"	"u"	1	55	"u"	"u"	1	55	"ffu"	"vu"	1	55	"ffu"	"vu"	1	44	"ffu"	"vu"	1	55	"ffu"	"vu"	1	45
"武"		"ffu"	"vu"	3	35	"ffu"	"vu"	3	35	"ffu"	"vu"	3	35	"ffu"	"vu"	3	35	"ffu"	"vu"	3	54	"ffu"	"vu"	3	54
"取"		"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	54	"ca"	"tsʰa"	3	54
"娶"		"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	35	"ca"	"tsʰa"	3	54	"ca"	"tsʰa"	3	54
"蛛"		"diew"	"tjəɰ"	1	55	"dieu"	"tjɤw"	1	55	"dieu"	"tjəw"	1	55	"dieu"	"tjəw"	1	44	"dy"	"ty"	1	55	"dieu"	"tjəw"	1	45
"株"		"da"	"ta"	1	55	"da"	"ta"	1	55	"da"	"ta"	1	55	"da"	"ta"	1	44	"da"	"ta"	1	55	"da"	"ta"	1	45
"厨"		"ddiew"	"djəɰ"	2	13	"ddieu"	"djɤw"	2	23	"ddieu"	"djəw"	2	13	"ddieu"	"djəw"	2	23	"dieu"	"tiəw"	2	24	"dieu"	"tjəw"	2	13
"柱"		"tia"	"tʰja"	3	35	"tia"	"tʰja"	3	35	"tia"	"tʰja"	3	35	"tia"	"tʰja"	3	35	"tia"	"tʰja"	3	54	"tia"	"tʰja"	3	54
"住"		"ddiew"	"djəɰ"	5	22	"ddiew"	"djɤɰ"	5	22	"dieu"	"tjəw"	5	33	"dieu"	"tjəw"	5	55	"diew"	"tjɤɰ"	5	22	"diew"	"tjəɰ"	5	35
"数"		"sa"	"sa"	3	35	"sa"	"sa"	3	35	"sa"	"sa"	3	35	"sa"	"sa"	3	35	"sa"	"sa"	3	54	"sa"	"sa"	3	54
"数"	"名"	"sa"	"sa"	5	22	"sa"	"sa"	5	22	"sa"	"sa"	5	33	"sa"	"sa"	5	55	"sa"	"sa"	5	22	"sa"	"sa"	5	35
"珠"		"zew"	"tsəɰ"	1	55	"zu"	"tsu"	1	55	"zu"	"tsu"	1	55	"zu"	"tsu"	1	44	"zu"	"tsu"	1	55	"zru"	"tʂu"	1	45
"主"		"za"	"tsa"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	54	"zhia"	"tɕja"	3	54
"输"		"su"	"su"	1	55	"so"	"so"	1	55	"shy"	"ɕy"	1	55	"su"	"su"	1	44	"shieu"	"ɕjəw"	1	55	"sru"	"ʂu"	1	45
"竖"		"zza"	"dza"	5	22	"zza"	"dza"	5	22	"zza"	"dza"	5	33	"zza"	"dza"	5	55	"zza"	"dza"	5	22	"zza"	"dza"	5	35
"树"		"za"	"tsa"	5	22	"za"	"tsa"	5	22	"za"	"tsa"	5	33	"za"	"tsa"	5	55	"za"	"tsa"	5	22	"zhia"	"tɕja"	5	35
"瞿"		"ggew"	"ɡəɰ"	2	13	"ggew"	"ɡɤɰ"	2	23	"ggew"	"ɡəɰ"	2	13	"geh"	"kə"	2	23	"zzhy"	"dʑy"	2	24	"zzhy"	"dʑy"	2	13
"雨"		"ffa"	"va"	3	35	"ffa"	"va"	3	35	"ffa"	"va"	3	35	"ffa"	"va"	3	35	"ffa"	"va"	3	54	"ffa"	"va"	3	54
"芋"		"u"	"u"	5	22	"u"	"u"	5	22	"ffu"	"vu"	5	33	"ffu"	"vu"	5	55	"ffu"	"vu"	5	22	"ffu"	"vu"	5	35
"戴"		"dui"	"twi"	5	22	"diea"	"tjɛ"	5	22	"de"	"tə"	5	33	"deh"	"tə"	5	55	"dei"	"tej"	5	22	"de"	"tə"	5	35
"胎"		"tua"	"tʰwa"	1	55	"tao"	"tʰɑ"	1	55	"ta"	"tʰa"	1	55	"ta"	"tʰa"	1	44	"to"	"tʰo"	1	55	"to"	"tʰo"	1	45
"抬"		"ddo"	"do"	2	13	"dao"	"tɑ"	2	23	"da"	"ta"	2	13	"da"	"ta"	2	23	"do"	"to"	2	24	"do"	"to"	2	13
"代"		"tua"	"tʰwa"	1	55	"to"	"tʰo"	1	55	"ta"	"tʰa"	1	55	"ta"	"tʰa"	1	44	"to"	"tʰo"	1	55	"to"	"tʰo"	1	45
"来"		"ssea"	"zɛ"	2	13	"ssea"	"zɛ"	2	23	"sse"	"zə"	2	13	"sseh"	"zə"	2	23	"ssai"	"zaj"	2	24	"ssea"	"zɛ"	2	13
"灾"		"zua"	"tswa"	1	55	"zao"	"tsɑ"	1	55	"za"	"tsa"	1	55	"za"	"tsa"	1	44	"zo"	"tso"	1	55	"zo"	"tso"	1	45
"栽"		"zua"	"tswa"	1	55	"zao"	"tsɑ"	1	55	"za"	"tsa"	1	55	"za"	"tsa"	1	44	"zo"	"tso"	1	55	"zo"	"tso"	1	45
"再"		"za"	"tsa"	5	22	"zea"	"tsɛ"	3	35	"zai"	"tsaj"	5	33	"zai"	"tsaj"	5	55	"zai"	"tsaj"	5	22	"zai"	"tsaj"	5	35
"猜"		"cua"	"tsʰwa"	1	55	"cao"	"tsʰɑ"	1	55	"ca"	"tsʰa"	1	55	"ca"	"tsʰa"	1	44	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	45
"菜"		"cei"	"tsʰej"	5	22	"ceo"	"tsʰɤ"	5	22	"ce"	"tsʰə"	5	33	"ceh"	"tsʰə"	5	55	"cei"	"tsʰej"	5	22	"ce"	"tsʰə"	5	35
"才"		"zzea"	"dzɛ"	2	13	"zzea"	"dzɛ"	2	23	"zze"	"dzɛ"	2	13	"zzai"	"dzaj"	2	23	"zze"	"dzɛ"	2	24	"zzai"	"dzaj"	2	13
"财"		"zzo"	"dzo"	2	13	"zao"	"tsɑ"	2	23	"za"	"tsa"	2	13	"za"	"tsa"	2	23	"zo"	"tso"	2	24	"zo"	"tso"	2	13
"裁"		"zzea"	"dzɛ"	2	13	"zzea"	"dzɛ"	2	23	"zze"	"dzə"	2	13	"zzeh"	"dzə"	2	23	"zzai"	"dzaj"	2	24	"zze"	"dzə"	2	13
"在"		"cea"	"tsʰɛ"	3	35	"ceo"	"tsʰɤ"	3	35	"ce"	"tsʰə"	3	35	"ceu"	"tsʰəw"	3	35	"chi"	"tɕʰi"	3	54	"chi"	"tɕʰi"	3	54
"鳃"		"xo"	"xo"	1	55	"xo"	"xo"	1	55	"xo"	"xo"	1	55	"xo"	"xo"	1	44	"xo"	"xo"	1	55	"xo"	"xo"	1	45
