nia	1	黏(白)							
nia	2	捩(表示脱落)							
nia	7	捩(连读有)							
mia	2	□(休息、睡)							
ua	1	挖							
ua	2	娃襪							
ua	3	瓦							
ua	7	襪(连读有)							
sua	2	刷							
sua	3	耍廈							
sua	7	刷							
tsua	1	抓							
tsua	2	啄							
tsua	3	爪							
tsua	7	啄(连读有)							
zua	2	挼							
kua	1	瓜							
kua	2	刮							
kua	3	寡剮							
kua	5	掛卦							
kua	7	刮(连读有)							
kʰua	1	誇							
kʰua	3	垮							
kʰua	5	褂(口語)							
xua	1	花							
xua	2	華滑							
xua	5	話畫化劃(計∽)							
xua	7	滑(连读有)							
o	1	窩萵撾(老∽)							
o	2	鵝俄握							
o	5	餓臥							
o	7	握(连读有)							
ŋo	2	俄							
ŋo	3	我							
ko	1	哥歌鍋							
ko	2	角各閣割鸽							
ko	3	果裹							
ko	5	個過							
ko	7	角(连读有)各(连读有)閣(连读有)割(连读有)鸽(连读有)郭(连读有)							
kʰo	1	科							
kʰo	2	殼							
kʰo	3	可顆棵							
kʰo	5	課擱							
kʰo	7	殼(连读有)							
xo	1	喝							
xo	2	河何和荷活合盒阖							
xo	3	火伙夥							
xo	5	貨賀荷(～蘭)禍							
xo	7	活(连读有)合(连读有)盒(连读有)阖(连读有)鶴(连读有)							
to	1	多朵(耳∽)							
to	3	朵躲							
to	5	剁垛							
tʰo	1	拖							
tʰo	2	陀坨駝馱脫							
tʰo	3	妥橢軃(∽舌條，伸)							
tʰo	7	脫(连读有)							
no	1	啰							
no	2	羅蘿樂落洛							
no	3	裸							
no	5	糯							
no	7	樂(连读有)落(连读有)洛(连读有)							
po	1	波玻菠							
po	2	博剝							
po	3	簸(∽箕)							
po	5	播							
po	7	博(连读有)剝(连读有)							
pʰo	1	坡							
pʰo	2	婆							
pʰo	3	颇							
pʰo	5	破剖							
mo	1	摸摩模(∽擬，∽仿)摹							
mo	2	磨末莫魔沫							
mo	3	抹							
mo	5	磨							
mo	7	末(连读有)莫(连读有)沫(连读有)							
tso	2	昨桌鐲捉着凿							
tso	3	左							
tso	5	坐座住(在xx∽，白)							
tso	7	昨(连读有)桌(连读有)鐲(连读有)捉(连读有)着(连读有)凿(连读有)							
tsʰo	1	蹉搓							
tsʰo	5	錯							
tsʰo	7	濁(昏∽∽)							
so	1	梭趖(滑，∽下來)							
so	2	说索缩							
so	3	鎖所							
so	7	说(连读有)索(连读有)缩(连读有)							
zo	2	弱							
zo	7	弱(连读有)							
io	2	藥約鑰							
io	7	藥(连读有)約(连读有)鑰(连读有)							
tɕio	2	腳角覺							
tɕio	7	腳(连读有)角(壹∽錢‚见于连调)覺(∽得‚见于连调)							
tɕʰio	2	雀鵲確							
tɕʰio	7	雀(连读有)鵲(连读有)確(连读有)							
ɕio	2	學							
ɕio	7	學(连读有)							
ie	3	也							
pæ̞	2	白百伯北柏							
pæ̞	7	白(连读有)百(连读有)伯(连读有)北(连读有)柏(连读有)							
pʰæ̞	2	拍							
pʰæ̞	7	拍(连读有)							
mæ̞	2	麥墨陌							
mæ̞	7	麥(连读有)墨(连读有)陌(连读有)脉(连读有)							
tæ̞	2	得德							
tæ̞	7	得(连读有)德(连读有)							
tʰæ̞	2	特							
tʰæ̞	7	特(连读有)							
næ̞	7	勒							
næ̞	7	勒							
kæ̞	2	格隔革							
kæ̞	7	格(连读有)隔(连读有)革(连读有)							
kʰæ̞	2	刻咳客克							
kʰæ̞	7	刻(连读有)咳(连读有)客(连读有)克(连读有)							
ŋæ̞	2	额							
ŋæ̞	7	额(连读有)							
xæ̞	2	黑核嚇							
xæ̞	7	黑(连读有)核(连读有)嚇(连读有)							
tsæ̞	2	責摺摘窄浙							
tsæ̞	7	責(连读有)摺(连读有)摘(连读有)窄(连读有)浙(连读有)							
tsʰæ̞	2	廁侧泽							
tsʰæ̞	7	廁(连读有)侧(连读有)泽(连读有)							
sæ̞	2	舌色設							
sæ̞	7	舌(连读有)色(连读有)設(连读有)折(∽本‚见于连调)							
zæ̞	2	熱							
zæ̞	7	熱(连读有)							
kuæ̞	2	國							
kuæ̞	7	國括(包∽‚见于连调)							
xuæ̞	2	或							
xuæ̞	7	或(连读有)							
ɚ	2	兒而							
ɚ	3	耳爾							
ɚ	5	二							
pai	1	跛							
pai	3	擺							
pai	5	敗拜							
pʰai	2	牌排							
pʰai	3	㧳(張開距離，腳∽開)							
pʰai	5	派							
mai	2	埋							
mai	3	買							
mai	5	賣							
tai	1	呆							
tai	3	逮歹							
tai	5	代帶戴待貸袋							
tʰai	1	胎							
tʰai	2	臺檯颱擡							
tʰai	5	太態泰							
nai	1	奶(吃∽)							
nai	2	來							
nai	3	乃奶(牛∽)							
nai	5	賴耐奈							
tsai	1	災栽							
tsai	3	仔宰崽者							
tsai	5	在再寨債寨							
tsʰai	1	差(出∽)猜							
tsʰai	2	才纔材財柴豺裁							
tsʰai	3	采彩踩							
tsʰai	5	菜蔡							
sai	1	腮篩							
sai	5	賽							
kai	1	該街階皆							
kai	3	改解							
kai	5	蓋介屆界(白)丐鈣戒械							
kʰai	1	開揩							
kʰai	3	凱楷個(白讀，壹∽)							
kʰai	5	概(∽率)							
xai	1	嗨							
xai	2	還鞋孩							
xai	3	海蟹							
xai	5	害							
ŋai	1	挨							
ŋai	2	挨巖崖癌呆(∽板)							
ŋai	3	矮							
ŋai	5	愛							
suai	1	摔衰							
suai	3	甩							
suai	5	帥							
tsʰuai	1	揣							
tsʰuai	3	喘(∽气)							
tsuai	1	跩(表示摔倒，壹說摔，又說蹟)							
tsuai	5	拽							
kuai	1	乖							
kuai	3	拐							
kuai	5	怪							
kʰuai	3	塊							
kʰuai	5	快筷							
xuai	1	歡(白，∽喜，待考)							
xuai	2	淮							
xuai	5	壞							
uai	1	歪							
uai	3	崴							
uai	5	外							
tɕiai	1	皆階(文，臺∽)							
tɕiai	3	解							
tɕiai	5	界介(文，中∽)屆(文)械(文)							
iai	3	也							
ɕiai	2	諧							
ɕiai	3	蟹(文)							
ɕiai	5	懈解(姓)蟹(文)							
pei	1	背杯卑碑悲							
pei	5	背秘(∽密)被(∽條)貝倍輩							
pʰei	1	批披坯丕胚							
pʰei	2	陪賠培							
pʰei	5	配							
fei	1	飛非啡妃							
fei	2	肥							
fei	3	匪菲(∽律賓)							
fei	5	廢肺費							
tei	1	在(白讀)都(白讀，∽不行)							
tei	2	得							
nei	1	的(少用)							
nei	3	的							
mei	1	沒							
mei	2	梅煤媒莓黴玫							
mei	3	每美沒							
mei	5	妹							
tsʰei	1	車							
tsʰei	3	扯							
sei	1	賒奢							
sei	2	蛇							
sei	3	捨(∽得)							
sei	5	射社舍(宿∽)							
tsei	1	遮							
tsei	5	這(文讀)							
zei	3	惹							
kei	1	给							
kei	3	给							
xei	3	許(白，∽實，用力)							
tuei	1	堆							
tuei	5	對隊							
tʰuei	1	推							
tʰuei	3	腿							
tʰuei	5	退褪							
nuei	1	追(白)							
nuei	2	雷							
nuei	3	纍壘磊呂鋁旅							
nuei	5	內淚類累慮濾							
tsuei	1	追							
tsuei	3	嘴							
tsuei	5	最罪醉墜							
tsʰuei	1	吹							
tsʰuei	2	錘垂							
tsʰuei	5	脆翠粹碎							
suei	2	隨誰							
suei	3	水							
suei	5	歲睡瑞稅絮(棉∽)碎							
kuei	1	歸規龜閨							
kuei	3	鬼軌詭							
kuei	5	貴桂櫃跪							
kʰuei	1	虧魁							
kʰuei	2	葵							
kʰuei	3	跪(白讀)/傀							
kʰuei	5	潰愧							
xuei	1	灰恢徽揮							
xuei	2	回							
xuei	3	悔毀							
xuei	5	會繪燴匯彙惠慧							
uei	1	威煨							
uei	2	圍危微為(作∽)違圍唯維葦							
uei	3	偉萎尾							
uei	5	胃謂為(因∽)偽位未味衛畏餵魏							
zuei	5	銳							
paʊ	1	包胞孢							
paʊ	3	寶飽							
paʊ	5	報抱雹							
pʰaʊ	1	泡拋							
pʰaʊ	2	袍刨							
pʰaʊ	3	跑							
pʰaʊ	5	泡炮雹							
maʊ	1	貓							
maʊ	2	毛矛茅							
maʊ	3	牡卯(∽运)							
maʊ	5	冒帽貌							
taʊ	1	刀							
taʊ	3	倒島							
taʊ	5	倒到道導盜							
tʰaʊ	1	掏							
tʰaʊ	2	桃淘萄							
tʰaʊ	3	討							
tʰaʊ	5	套							
naʊ	1	撈							
naʊ	2	撈牢							
naʊ	3	惱老腦							
naʊ	5	鬧							
kaʊ	1	高膏糕							
kaʊ	3	搞							
kaʊ	5	告窖覺(得壹∽)校(嘗試，∽下，或作(㩭))							
kʰaʊ	1	敲							
kʰaʊ	3	考烤							
kʰaʊ	5	靠							
xaʊ	1	薅							
xaʊ	2	毫							
xaʊ	3	好							
xaʊ	5	號耗							
ŋaʊ	2	熬							
ŋaʊ	3	咬							
ŋaʊ	5	奧澳傲							
saʊ	1	燒稍騷							
saʊ	2	苕							
saʊ	3	少(很∽)掃							
saʊ	5	少(老∽)臊邵掃(∽把)							
tsaʊ	1	朝招糟							
tsaʊ	2	著							
tsaʊ	3	找早爪							
tsaʊ	5	照趙皂造(∽孽)							
tsʰaʊ	1	抄超							
tsʰaʊ	2	曹槽朝							
tsʰaʊ	3	吵草							
tsʰaʊ	5	造躁糙							
zaʊ	2	饒							
zaʊ	3	繞							
zaʊ	5	繞							
tiaʊ	1	刁叼雕							
tiaʊ	5	掉調吊							
tʰiaʊ	1	挑							
tʰiaʊ	2	條迢調(空∽) □(跑、逃之意)							
tʰiaʊ	3	斛(表示換之意)							
tʰiaʊ	5	跳							
niaʊ	2	聊遼							
niaʊ	3	瞭(∽解)鳥							
niaʊ	5	尿料							
piaʊ	1	標彪鏢							
piaʊ	3	表錶							
pʰiaʊ	1	飄							
pʰiaʊ	2	瓢嫖							
pʰiaʊ	3	瞟							
pʰiaʊ	5	票							
miaʊ	1	喵							
miaʊ	2	苗描瞄							
miaʊ	3	秒							
miaʊ	5	妙							
tɕiaʊ	1	交澆膠教(∽書)焦礁驕嬌椒							
tɕiaʊ	2	狡(白，形容聰明狡黠)							
tɕiaʊ	3	剿絞狡							
tɕiaʊ	5	覺叫較教(∽育)嚼							
tɕʰiaʊ	1	悄							
tɕʰiaʊ	2	橋喬蕎瞧							
tɕʰiaʊ	3	巧							
tɕʰiaʊ	5	撬翹							
ɕiaʊ	1	肖消蕭宵销							
ɕiaʊ	2	淆							
ɕiaʊ	3	小							
ɕiaʊ	5	校笑孝酵(發∽)							
iaʊ	1	幺妖邀腰要(∽求)							
iaʊ	2	姚搖遥							
iaʊ	3	舀							
iaʊ	5	要躍耀							
təu	1	都兜篼丟							
təu	3	陡							
təu	5	豆湊(白)							
tʰəu	1	偷							
tʰəu	2	頭投							
tʰəu	3	抖							
tʰəu	5	透							
nəu	1	簍							
nəu	2	樓婁							
nəu	3	摟							
nəu	5	漏							
məu	3	卯(榫∽)牡							
tsəu	1	州洲周							
tsəu	3	走							
tsəu	5	咒							
tsʰəu	1	抽							
tsʰəu	2	愁							
tsʰəu	3	醜							
tsʰəu	5	湊臭驟(步∽)							
səu	1	收搜							
səu	3	手首守							
səu	5	廋							
zəu	2	柔揉							
xəu	1	齁							
xəu	2	猴							
xəu	3	吼							
xəu	5	後后候厚							
fəu	3	否							
pʰəu	3	剖							
kiəu	1	勾鉤							
kiəu	3	狗							
kiəu	5	夠							
kʰiəu	1	摳							
kʰiəu	3	口							
kʰiəu	5	扣							
ŋiəu	1	歐							
ŋiəu	3	嘔藕							
ŋiəu	5	慪							
tiəu	1	丟(新/老文读)							
tʰiəu	2	头							
niəu	1	溜							
niəu	2	劉牛							
niəu	3	柳							
niəu	5	扭(動)							
tɕiəu	1	糾揪灸							
tɕiəu	3	久九酒							
tɕiəu	5	舊舅就							
tɕʰiəu	1	秋							
tɕʰiəu	2	求球							
ɕiəu	1	修							
ɕiəu	2	汓(臉皮厚，粘人)							
ɕiəu	3	朽							
ɕiəu	5	秀袖							
iəu	1	優憂悠							
iəu	2	由郵油遊柔揉							
iəu	3	有友							
iəu	5	幼又右							
tan	1	擔(∽心)丹單							
tan	3	膽							
tan	5	蛋但旦淡彈(炸∽)							
tʰan	1	灘探							
tʰan	2	潭譚談壇罎							
tʰan	3	毯坦							
tʰan	5	炭							
nan	2	南難男							
nan	3	懶							
nan	5	爛							
tsan	1	詹粘							
tsan	3	展斬搌(移動，∽桌子)							
tsan	5	占站戰蘸鉆(白，∽石)							
tsʰan	1	參(∽加)餐							
tsʰan	2	殘蠶纏							
tsʰan	3	產慘摻							
tsʰan	5	燦							
san	1	三山							
san	2	禪嬋							
san	3	閃傘陜散							
san	5	扇散							
zan	2	然燃							
zan	3	染冉							
kan	1	乾(曬∽)甘柑間(白讀)							
kan	3	敢橄感趕搟							
kan	5	幹(∽部)							
kʰan	1	刊堪嵌(∽進去)							
kʰan	3	砍坎檻							
kʰan	5	看							
ŋan	1	安淹庵							
ŋan	2	諳(想到)							
ŋan	5	按岸暗							
xan	1	憨							
xan	2	韓含鹹函涵							
xan	3	喊							
xan	5	漢旱焊陷(白讀)汗							
pan	1	般搬班斑							
pan	3	板闆							
pan	5	辦半伴拌(文)蚌							
pʰan	1	潘攀							
pʰan	2	盤螃							
pʰan	5	盼判絆(∽著腳了)							
man	2	蠻饅瞞							
man	3	滿晚(白讀，口語，表示較小的，比如∽孃)							
man	5	慢漫							
fan	1	番翻							
fan	2	凡帆煩繁							
fan	3	反返							
fan	5	飯犯範范							
tuan	1	端							
tuan	3	短							
tuan	5	段鍛斷							
tʰuan	2	團糰							
nuan	3	卵暖							
nuan	5	亂							
tsuan	1	鉆(∽研)專							
tsuan	3	轉(∽車)							
tsuan	5	賺傳(∽記)鉆(電∽)轉							
tsʰuan	1	穿川							
tsʰuan	2	船傳(∽單)							
tsʰuan	3	鏟							
tsʰuan	5	串竄							
suan	1	酸刪珊							
suan	5	算蒜							
zuan	3	軟							
kuan	1	觀官關							
kuan	2	阮(替，“各人”合音，自己)							
kuan	3	管							
kuan	5	慣罐灌							
kʰuan	1	寬							
kʰuan	3	款							
xuan	1	歡							
xuan	2	環還橫(白，∽著走)							
xuan	3	緩							
xuan	5	換喚							
uan	1	彎灣豌							
uan	2	完玩頑							
uan	3	晚碗							
uan	5	萬							
taŋ	1	當							
taŋ	3	擋檔黨							
taŋ	5	當(上∽)							
tʰaŋ	1	湯							
tʰaŋ	2	唐糖塘堂							
tʰaŋ	3	淌倘							
tʰaŋ	5	趟燙							
naŋ	1	躴(形容瘦、细)							
naŋ	2	狼朗廊囊							
naŋ	3	朗(∽讀)							
naŋ	5	浪㫰(晾，∽衣服)							
tsaŋ	1	張章							
tsaŋ	3	漲長(∽大)							
tsaŋ	5	賬帳丈髒							
tsʰaŋ	1	倉艙昌倡							
tsʰaŋ	2	長(∽江)場							
tsʰaŋ	3	廠							
tsʰaŋ	5	唱暢							
saŋ	1	傷							
saŋ	2	常嘗償							
saŋ	3	賞							
saŋ	5	上							
zaŋ	3	壤							
zaŋ	5	讓							
kaŋ	1	鋼剛缸豇杠							
kaŋ	3	港							
kaŋ	5	杠虹(白讀)							
kʰaŋ	1	康							
kʰaŋ	2	扛							
kʰaŋ	3	冚(覆蓋，把鍋蓋∽起，俗字)							
kʰaŋ	5	抗亢							
xaŋ	1	夯							
xaŋ	2	行(銀∽)航杭							
xaŋ	5	項巷							
ŋaŋ	1	咉(聲音響)							
ŋaŋ	2	昂							
paŋ	1	邦幫							
paŋ	3	榜膀							
paŋ	5	棒							
pʰaŋ	1	胮(∽臭)							
pʰaŋ	2	旁							
pʰaŋ	3	掽(碰，白讀)							
pʰaŋ	5	胖							
maŋ	1	䏵(形容胖)							
maŋ	2	忙盲							
maŋ	3	莽							
faŋ	1	方芳							
faŋ	2	房防							
faŋ	3	訪仿							
faŋ	5	放							
uaŋ	1	汪							
uaŋ	2	王亡忘							
uaŋ	3	網							
uaŋ	5	旺望忘							
tsuaŋ	1	裝莊							
tsuaŋ	3	奘(添加使數量足夠)							
tsuaŋ	5	壯狀							
suaŋ	1	雙霜							
suaŋ	3	爽							
tsʰuaŋ	1	瘡							
tsʰuaŋ	2	床							
tsʰuaŋ	3	闖							
tsʰuaŋ	5	創							
kuaŋ	1	光							
kuaŋ	3	廣							
kuaŋ	5	逛							
kʰuaŋ	1	框誆							
kʰuaŋ	2	狂							
kʰuaŋ	5	礦曠況							
xuaŋ	1	荒慌							
xuaŋ	2	黃皇							
xuaŋ	3	謊晃							
xuaŋ	5	晃							
iaŋ	1	央秧							
iaŋ	2	陽楊揚洋羊							
iaŋ	3	養							
iaŋ	5	樣							
niaŋ	1	娘( 嬢嬢∽∽，姑∽)							
niaŋ	2	糧娘良涼量(∽尺寸)梁粱							
niaŋ	3	兩輛仰							
niaŋ	5	量(數∽)							
tɕiaŋ	1	江姜薑豇疆剛(白)將(∽軍，∽來)漿							
tɕiaŋ	3	講蔣獎頸(白)							
tɕiaŋ	5	醬犟降將(上∽)							
tɕʰiaŋ	1	槍腔							
tɕʰiaŋ	2	墻強							
tɕʰiaŋ	3	搶							
tɕʰiaŋ	5	像(∽哪樣)							
ɕiaŋ	1	香相湘鄉							
ɕiaŋ	2	降祥							
ɕiaŋ	3	想響享							
ɕiaŋ	5	相像(人∽)象向							
ŋən	1	恩							
ŋən	3	哽							
ŋən	5	硬							
kən	1	跟根更(深∽半夜)							
kən	3	梗							
kən	5	更							
kʰən	1	坑							
kʰən	3	肯啃							
xən	1	哼亨							
xən	2	衡							
xən	3	很							
xən	5	恨							
tən	1	燈墩蹲							
tən	3	等							
tən	5	凳頓(一∽)噸							
tʰən	1	吞							
tʰən	2	藤							
tʰən	3	□(停頓，說話打∽)							
tʰən	5	□(等，∽下再去)							
nən	1	撚(∽頭發)							
nən	2	能							
nən	3	冷							
nən	5	嫩							
tsən	1	真珍針甄診(門∽，急∽)征徵							
tsən	3	整枕振							
