"p"	"［7］钵拨"	""	""	""	""	""	""
"pʰ"	"［7］泼［8］钹"	""	""	""	""	""	""
"m"	"［7］末=沫抹［8］末{粉末或碎块：锯～哩，柴～哩}"	""	""	""	""	""	""
"t"	"［7］掇端"	""	""	""	""	""	""
"tʰ"	"［7］脱［8］夺"	""	""	""	""	""	""
"l"	"［7］纳□{～走：偷偷地走}"	""	""	""	""	""	""
"ts"	"［7］撮{一～米}"	""	""	""	""	""	""
"tsʰ"	"［7］撮{～箕}［8］杂"	""	""	""	""	""	""
"s"	"［7］刷［8］窣?{窸窸～～：磨磨蹭蹭}"	""	""	""	""	""	""
"k"	"［7］鸽合{十～一升}割葛佮{～得：合得来}［8］□{油～～：十分油腻}"	""	""	""	""	""	""
"kʰ"	"［7］渴"	""	""	""	""	""	""
"ŋ"	"［7］□{①放在瓦罐中，在灶膛中煨：～鸡，～肉。②捂住使保持一定温度：～豆豉，～酒}［8］□{～～哩：密密麻麻的，数量很多}"	""	""	""	""	""	""
"h"	"［7］喝{～酒，～采}［8］合{～伙}盒"	""	""	""	""	""	""
"#uɔn"	""	""	""	""	""	""	""
"ɸ"	"［1］欢［2］桓完=［3］皖［5］唤焕［6］缓浣{上～：上旬}换="	""	""	""	""	""	""
"k"	"［1］官棺观{参～}冠{衣～}［3］管馆［5］贯灌罐冠{～军}观{寺～}"	""	""	""	""	""	""
"kʰ"	"［1］宽［3］款"	""	""	""	""	""	""
"∅"	"［1］□{～桩：弯曲矩木，犁的附加零件}［2］完［3］碗豌腕宛婉［6］换"	""	""	""	""	""	""
"#uɔtn̍"	""	""	""	""	""	""	""
"ɸ"	"［8］活="	""	""	""	""	""	""
"k"	"［6］括"	""	""	""	""	""	""
"kʰ"	"［7］阔"	""	""	""	""	""	""
"∅"	"［7］□{～手：手有残疾不能伸直的人}［8］活{~个}"	""	""	""	""	""	""
"#ɛn"	""	""	""	""	""	""	""
"ts"	"［1］衬"	""	""	""	""	""	""
"s"	"［1］参{人～}森［5］渗{～透}"	""	""	""	""	""	""
"tʃ"	"［1］瞻毡专砖［2］展转{～眼}［5］占佔战颤转{打～～}"	""	""	""	""	""	""
"tʃʰ"	"［1］川穿［2］缠{传～达}［3］喘［5］串［6］篆传{～记}"	""	""	""	""	""	""
"ʃ"	"［1］膻苫{草帘子}［2］禅{坐～}蝉船［3］陕闪［5］扇搧［6］善膳"	""	""	""	""	""	""
"k"	"［1］跟根"	""	""	""	""	""	""
"kʰ"	"［3］垦恳□{单脚跳：～房子}"	""	""	""	""	""	""
"ŋ"	"［1］恩［3］眼［6］眼{～～哩：一丁点儿}"	""	""	""	""	""	""
"h"	"［1］□{瞪：～到人家哩}［2］痕［3］很□{～脑：揪住人家拼命}［6］恨狠"	""	""	""	""	""	""
"#ɛtn̍"	""	""	""	""	""	""	""
"s"	"［7］涩塞瑟虱膝"	""	""	""	""	""	""
"tʃ"	"［7］摺褶哲蜇浙折{～断}"	""	""	""	""	""	""
"tʃʰ"	"［7］□扯住或扯开［8］彻撤辙"	""	""	""	""	""	""
"ʃ"	"［7］设说［8］舌涉摄蚀"	""	""	""	""	""	""
"h"	"［7］核"	""	""	""	""	""	""
"#iɛn"	""	""	""	""	""	""	""
"p"	"［1］鞭边编［3］扁匾蝙［5］变遍"	""	""	""	""	""	""
"pʰ"	"［1］篇偏［2］便{～宜}［5］骗片［6］辨辩辫汴便{方～}"	""	""	""	""	""	""
"m"	"［2］棉绵眠［3］免勉娩缅渑{～池}［6］面{脸}麵麪"	""	""	""	""	""	""
"t"	"［1］颠［3］典点［5］店掂{～掇}□{～种：套种}"	""	""	""	""	""	""
"tʰ"	"［1］天添［2］田填甜［3］□{～粘哩：像蝉而小的昆虫，学名叫浮尘子}［5］舔掭{～笔}［6］电殿佃奠垫簟{～席}靛{～桶}"	""	""	""	""	""	""
"l"	"［2］莲怜连联廉镰簾［3］脸［6］练炼楝恋敛殓"	""	""	""	""	""	""
"ts"	"［1］尖笺煎［3］剪［5］荐箭□{用脚掌使劲前击：～渠一脚}"	""	""	""	""	""	""
"tsʰ"	"［1］笺{又}千迁签求{～，～名}歼［2］前钱潛全泉挦{～毛：拔毛}［3］浅［5］践溅［6］贱饯{～行}渐"	""	""	""	""	""	""
"s"	"［1］先仙鲜{新～}宣［2］涎旋［3］选癣鲜{～少}筅{～帚。广韵苏典切：“洗帚饭具。”}［5］线鏾{～鸡：阉鸡；又指去势的公鸡}□{～前年：大前年}［6］羡"	""	""	""	""	""	""
"tɕ"	"［1］肩坚兼［3］茧检［5］见剑建"	""	""	""	""	""	""
"tɕʰ"	"［1］牵谦［2］乾{～坤}虔钳搛{小量挟菜}［3］遣［5］欠歉牵{～到：十分惦念}縴{拉～}［6］件=健键俭倦"	""	""	""	""	""	""
"ȵ"	"［1］粘拈［2］年言严元原源研鲇［3］撚撵碾俨阮染［6］砚谚念验酽愿"	""	""	""	""	""	""
"ɕ"	"［1］喧轩掀［2］贤嫌舷弦眩悬玄［3］显险［5］宪献楦［6］现县"	""	""	""	""	""	""
"k"	"［1］捐［3］捲卷［5］眷卷券绢"	""	""	""	""	""	""
"kʰ"	"［1］圈［2］拳权［3］犬［5］劝"	""	""	""	""	""	""
"∅"	"［1］烟焉渊淹醃冤燕{姓}［2］延炎盐袁辕园援员圆缘閻簷沿铅［3］掩演远筵［5］堰厌宴怨□{踢～子：踢毽子}燕{～子}［6］艳焰院"	""	""	""	""	""	""
"#iɛtn̍"	""	""	""	""	""	""	""
"p"	"［7］屄{女阴}"	""	""	""	""	""	""
"pʰ"	"［7］憋撇鳖［8］别"	""	""	""	""	""	""
"m"	"［7］蔑灭［8］篾"	""	""	""	""	""	""
"t"	"［7］跌"	""	""	""	""	""	""
"tʰ"	"［7］铁贴帖［8］叠碟牒蝶谍"	""	""	""	""	""	""
"l"	"［7］列烈劣裂［8］猎捩{拧：～洗面巾哩}戾{歪：窗安～哩}"	""	""	""	""	""	""
"ts"	"［7］节接［8］□{～淡：很谈}□{一～～：一点儿，用于数量}"	""	""	""	""	""	""
"tsʰ"	"［7］切妾［8］捷绝截"	""	""	""	""	""	""
"s"	"［7］屑薛泄雪［8］□{一～～：一点儿，用于数量}"	""	""	""	""	""	""
"tɕ"	"［7］结洁规倔{脾气～}［8］挟{～菜}"	""	""	""	""	""	""
"tɕʰ"	"［7］怯［8］傑揭杰"	""	""	""	""	""	""
"ȵ"	"［7］捏聂镊蹑业孽［8］月"	""	""	""	""	""	""
"ɕ"	"［7］歇蝎血［8］协胁穴"	""	""	""	""	""	""
"k"	"［7］决诀"	""	""	""	""	""	""
"kʰ"	"［7］缺"	""	""	""	""	""	""
"∅"	"［7］拽𥣘{～谷：无子实的稻谷}［8］页叶"	""	""	""	""	""	""
"#uɛn"	""	""	""	""	""	""	""
"ɸ"	"［1］轩{又}掀{又}喧{又}［2］玄{又}弦{又}眩{又}悬{又}［3］县{又}□{吹：等风～掉}"	""	""	""	""	""	""
"k"	"［1］捐{又}［3］捲{又}卷{又}［5］眷{又}卷{又}券{又}绢{又}桊{牛～}"	""	""	""	""	""	""
"kʰ"	"［1］圈{又}［2］权{又}拳{又}［3］犬{又}［5］劝{又}［6］件{又}"	""	""	""	""	""	""
"#uɛtn̍"	""	""	""	""	""	""	""
"k"	"［7］决{又}诀{又}"	""	""	""	""	""	""
"kʰ"	"［7］缺{又}"	""	""	""	""	""	""
"∅"	"［7］阅粤悦曰越"	""	""	""	""	""	""
"#ən"	""	""	""	""	""	""	""
"p"	"［1］彬宾槟奔［3］本禀［5］蹦"	""	""	""	""	""	""
"pʰ"	"［1］拼［2］贫频盆［3］品［5］喷{～香}［6］笨"	""	""	""	""	""	""
"m"	"［2］民抿门［3］闽悯敏皿［6］闷问"	""	""	""	""	""	""
"t"	"［1］敦墩［3］□{～到：截住}□{如～协：门上上锁的固定部分}［5］顿炖敦{把筷子～齐}"	""	""	""	""	""	""
"tʰ"	"［2］豚饨臀囤{～积}屯［3］囤?{滞销：货～得很}［6］囤{米～}沌盾钝遁"	""	""	""	""	""	""
"l"	"［2］轮沦林淋临邻鳞燐［3］檩［6］吝嫩论"	""	""	""	""	""	""
"ts"	"［1］津尊遵怎［5］浸进晋"	""	""	""	""	""	""
"tsʰ"	"［1］侵亲村［2］寻存秦□{～：劫纱车上的小零件，可使棉花变成纱}［3］寢忖［5］寸［6］尽"	""	""	""	""	""	""
"s"	"［1］心辛新薪孙［2］寻=荀旬循巡［3］损简榫［5］信讯迅逊"	""	""	""	""	""	""
"tʃ"	"［1］针斟今金珍真巾斤筋襟［3］锦枕{~头}紧诊疹仅谨准準［5］禁枕{动词}镇振震"	""	""	""	""	""	""
"tʃʰ"	"［1］钦春椿［2］琴禽擒陈尘臣勤芹［3］蠢［5］趁［6］近阵妗{～～：舅妈}"	""	""	""	""	""	""
"ɳ"	"［2］人银［3］㜃{方言字，女孩子}［6］韧"	""	""	""	""	""	""
"ʃ"	"［1］深申身伸抻［2］神辰晨唇纯［3］沈婶审［5］衅［6］甚肾慎顺"	""	""	""	""	""	""
"#ətn̍"	""	""	""	""	""	""	""
"p"	"［7］笔不"	""	""	""	""	""	""
"pʰ"	"［7］匹［8］勃"	""	""	""	""	""	""
"m"	"［7］蜜没{～有}觅［8］密没{沉～}"	""	""	""	""	""	""
"tʰ"	"［7］突"	""	""	""	""	""	""
"l"	"［7］立笠律［8］粒栗"	""	""	""	""	""	""
"ts"	"［7］卒"	""	""	""	""	""	""
"tsʰ"	"［7］七漆猝［8］集辑疾"	""	""	""	""	""	""
"s"	"［7］蟋［8］习悉蟀术述袭"	""	""	""	""	""	""
"tʃ"	"［7］急执汁级给质吉橘"	""	""	""	""	""	""
"tʃʰ"	"［7］出喫=吃=［］秩及侄"	""	""	""	""	""	""
"ɳ"	"［8］日"	""	""	""	""	""	""
"ʃ"	"［7］吸失湿［8］实十"	""	""	""	""	""	""
"#in"	""	""	""	""	""	""	""
"ȵ"	"［2］吟"	""	""	""	""	""	""
"∅"	"［1］音阴因洇姻殷［2］淫人=仁寅匀云雲［3］饮{～食}饮{米汤}忍引隐允尹［4］荫印［5］任闰纴{缝～}刃润运孕韵"	""	""	""	""	""	""
"#itn̍"	""	""	""	""	""	""	""
"pʰ"	"［8］鼻"	""	""	""	""	""	""
"ȵ"	"［8］日="	""	""	""	""	""	""
"∅"	"［7］一乙壹揖"	""	""	""	""	""	""
"#un"	""	""	""	""	""	""	""
"ɸ"	"［1］昏婚分芬纷荤熏薰勳［2］魂浑焚坟［3］粉［5］喷{～水}愤忿粪奋［6］混份"	""	""	""	""	""	""
"k"	"［1］君军均钧皲{开～}［3］滚［5］棍"	""	""	""	""	""	""
"kʰ"	"［1］昆坤崑［2］群裙［3］捆［5］困睏［6］郡菌"	""	""	""	""	""	""
"∅"	"［1］温瘟［2］文纹蚊闻［3］稳吻刎［6］问="	""	""	""	""	""	""
"#utn̍"	""	""	""	""	""	""	""
"ɸ"	"［7］忽□{掷}［8］勿佛佛㧾{打}"	""	""	""	""	""	""
"k"	"［7］骨"	""	""	""	""	""	""
"kʰ"	"［7］窟屈"	""	""	""	""	""	""
"∅"	"［7］屋物疫域□{用筷子拨：把桌上的饭～到碗里}［8］□{～哩：小硬块，比喻为思想上的疙瘩}"	""	""	""	""	""	""
"#aŋ"	""	""	""	""	""	""	""
"p"	"［1］绷{裤子～开了}"	""	""	""	""	""	""
"pʰ"	"［1］㧸{轰走：～鸡，～狗}□{～壶：烧开水的陶壶}［2］彭膨棚{瓜～}［5］□{～壶哩：烤火用的陶钵}□{～哩：鱼飘}［6］甏{萝～：大米缸}□{～开：用力使分开}"	""	""	""	""	""	""
"m"	"［1］蒙?{～到：蒙住}［2］□{没放油或少了油的菜的口感}□{～瓜：丝瓜}［3］猛{～子：高个子}"	""	""	""	""	""	""
"t"	"［3］□{～先哩：游手好闲的人瘦高个子}［6］□{叮叮～～：长条物垂下飘动的样子}"	""	""	""	""	""	""
"tʰ"	"［5］□{～把哩：一种晒谷工具}"	""	""	""	""	""	""
"l"	"［3］冷［5］□{～子：比同龄人矮小的人}"	""	""	""	""	""	""
"ts"	"［1］争{莫～}［5］挣"	""	""	""	""	""	""
"tsʰ"	"［1］撑［2］橙{～哩}［5］牚{门～：顶住门的棍棒}［6］□{攀比：小李等小王～得下来}撑?{用言语顶撞}"	""	""	""	""	""	""
"s"	"［1］生{～崽}甥{外～}［3］省{真～}［5］□{捅：～炉子}"	""	""	""	""	""	""
"tʃ"	"［1］正{～月}［3］颈整［5］正{坐～来}踭{脚～：脚后跟}"	""	""	""	""	""	""
"tʃʰ"	"［1］轻［2］程-{姓}［6］郑-{姓}"	""	""	""	""	""	""
"ʃ"	"［1］兄［2］成{几～}［3］□{坏：渠～得很}［5］□{～起个头：倔强的样子}"	""	""	""	""	""	""
"k"	"［1］更{过～：过了半夜子时}［3］□{闹：崽㜃哩莫乱～}［5］□{用力往前推：车再～一下就上了墈（高坡）}"	""	""	""	""	""	""
"kʰ"	"［1］坑［5］□{拱：猪～泥}［6］□{用肩撞人}"	""	""	""	""	""	""
"ŋ"	"［6］硬"	""	""	""	""	""	""
"h"	"［2］行{走}"	""	""	""	""	""	""
"#akŋ̍"	""	""	""	""	""	""	""
"p"	"［7］百伯擘{裂开：手冻～来（手冻裂了）}"	""	""	""	""	""	""
"pʰ"	"［7］拍［8］白"	""	""	""	""	""	""
"m"	"［8］麦"	""	""	""	""	""	""
"ts"	"［7］摘"	""	""	""	""	""	""
"tsʰ"	"［7］坼㿭［8］择{～菜}"	""	""	""	""	""	""
"s"	"［7］栅{～栏}䅴{出～：抽穗。《集韵》入声陌韵色窄切：“禾穗”}"	""	""	""	""	""	""
"tʃ"	"［7］隻炙{～火}"	""	""	""	""	""	""
"tʃʰ"	"［7］尺吃喫赤［8］屐{～哩}剧{戏～}"	""	""	""	""	""	""
"ʃ"	"［8］石"	""	""	""	""	""	""
"k"	"［7］格隔"	""	""	""	""	""	""
"kʰ"	"［7］客𩮝{～痢子：瘌痢头}"	""	""	""	""	""	""
"h"	"［7］吓{着～}"	""	""	""	""	""	""
"#iaŋ"	""	""	""	""	""	""	""
"∅"	"［1］萦{俗语：日子萦萦势哩（日子过得似萦线得快）}［2］赢□{举：同意的～手}［3］影［5］映{～光：锃亮}"	""	""	""	""	""	""
"#uaŋ"	""	""	""	""	""	""	""
"k"	"［3］梗{菜～}［5］□{很：泉水～清}"	""	""	""	""	""	""
"kʰ"	"［5］□{～光：很亮，指光线}"	""	""	""	""	""	""
"∅"	"［2］横{一～一竖。蛮～}［6］□{扔：～不去（扔掉）}"	""	""	""	""	""	""
"#uakŋ̍"	""	""	""	""	""	""	""
"kʰ"	"［7］桄{一～钱}［8］□{～门：反复地开门关门}"	""	""	""	""	""	""
"∅"	"［8］划{～破，～一下}"	""	""	""	""	""	""
"#ɔŋ"	""	""	""	""	""	""	""
"p"	"［1］帮邦浜{沙家～}［3］绑榜［5］谤"	""	""	""	""	""	""
"pʰ"	"［1］□{拼：用命～}［2］庞旁螃［5］胖［6］蚌棒傍"	""	""	""	""	""	""
"m"	"［2］忙芒茫［3］网莽蟒［6］望"	""	""	""	""	""	""
"t"	"［1］当［3］党挡［5］当{典～}垱{河～}［6］宕{拖延：叮叮～～}"	""	""	""	""	""	""
"tʰ"	"［1］汤［2］唐糖塘堂棠［3］躺倘［5］烫趟□{连～：打豆子的工具}［6］荡盪凼{小水～：小水坑}"	""	""	""	""	""	""
"l"	"［1］□{～稀：疏，不密}盪{粗略地清洗：把碗～一下}［2］郎廊狼螂良凉量{～长短}粮梁梁瓤［3］两{几～}辆［6］浪亮量{数～}谅䣼{～桶哩：送饭用的小木桶。集韵力讓切}"	""	""	""	""	""	""
"ts"	"［1］桩脏{肮～}将{～来}浆庄装［3］蒋奖桨［4］葬酱将{大～}壮□{践踏：牛～马躏}"	""	""	""	""	""	""
"tsʰ"	"［1］窗仓苍枪疮［2］藏墙［3］抢［5］创［6］撞状藏{西～}脏{内～}匠"	""	""	""	""	""	""
"s"	"［1］双霜孀桑丧{婚～}相箱厢湘襄［2］详祥床［3］磉嗓想爽［5］丧{～失}［6］象像橡"	""	""	""	""	""	""
"tʃ"	"［1］张章樟疆僵缰姜［3］长{生～}涨掌［5］仗帐账胀障瘴"	""	""	""	""	""	""
"tʃʰ"	"［1］昌菖腔羌匡筐眶［2］长{～短}肠场强［3］厂闯强{勉～}［5］畅唱倡［6］丈杖"	""	""	""	""	""	""
"ʃ"	"［1］商伤香乡［2］常尝裳［3］享响饷赏［5］向［6］尚上"	""	""	""	""	""	""
"k"	"［1］江扛豇冈刚钢缸［3］讲港［5］杠虹降{下～}钢{～锄头：煅补锄头的缺刃}［6］□{打～：打金属类器物（大多是一段旧铁轨）作为上下工信号}"	""	""	""	""	""	""
"kʰ"	"［1］康糠［2］扛?{～到：顶着}□{～狗哩：蜻蜓}［3］慷［5］抗炕囥{藏}旷［6］□{撞，碰：渠特意～我}"	""	""	""	""	""	""
"ŋ"	"［1］肮［2］昂"	""	""	""	""	""	""
"h"	"［2］行{银～，～列}降{投～}航杭绗{～被子}［6］项巷"	""	""	""	""	""	""
"#ɔkŋ̍"	""	""	""	""	""	""	""
"p"	"［7］剥驳博［8］□{～头：用指头或小棍儿击头部}"	""	""	""	""	""	""
"pʰ"	"［7］□{～哩：三十斤以上百斤以下的猪}［8］薄泊{梁山～}"	""	""	""	""	""	""
"m"	"［7］膜幕寞摸［8］莫"	""	""	""	""	""	""
"t"	"［7］涿{淋：～一身雨（原文作沰）}［8］□{颠簸：～得要死}"	""	""	""	""	""	""
"tʰ"	"［7］託托铎"	""	""	""	""	""	""
"l"	"［7］乐{快～}洛烙骆络酪略掠［8］落"	""	""	""	""	""	""
"ts"	"［7］桌卓琢啄捉作斫{砍：～草，～柴}嚼"	""	""	""	""	""	""
"tsʰ"	"［7］戳［8］镯浊凿昨□{骗：渠～了我}"	""	""	""	""	""	""
"s"	"［7］朔索削缩［8］□{～～子颤：发抖的样子}"	""	""	""	""	""	""
"tʃ"	"［7］脚酌着{～衣裳}"	""	""	""	""	""	""
"tʃʰ"	"［7］却勺{一～}绰{～号}焯{在锅里～一下}［8］着{～火}"	""	""	""	""	""	""
"ʃ"	"［7］芍［8］勺{～子}"	""	""	""	""	""	""
"k"	"［7］角觉各阁搁"	""	""	""	""	""	""
"kʰ"	"［7］壳确搉"	""	""	""	""	""	""
"ŋ"	"［7］乐{音～}恶{善～}"	""	""	""	""	""	""
"h"	"［8］学鹤郝{姓}"	""	""	""	""	""	""
"#iɔŋ"	""	""	""	""	""	""	""
"ȵ"	"［1］□{～乖哩：举止轻佻的人，用于女性}［2］孃娘［6］让酿{～酒}"	""	""	""	""	""	""
"∅"	"［1］央秧殃［2］羊洋烊杨阳扬疡［3］两{～个}养痒［5］样?{～法哩：怎么样}［6］样让=酿{又}旺{～象：热闹，兴隆（《赣方言概要》作“炀”）}"	""	""	""	""	""	""
"#uɔŋ"	""	""	""	""	""	""	""
"ɸ"	"［1］方芳荒慌［2］黄=簧皇蝗房防妨［3］谎仿纺访晃彷［5］放"	""	""	""	""	""	""
"k"	"［1］光［3］广［5］□{红肿的样子：疖子～～哩}"	""	""	""	""	""	""
"kʰ"	"［1］□{～到：衣物狭小时的感觉}［2］狂"	""	""	""	""	""	""
"∅"	"［1］汪［2］黄王亡忘［3］往枉［6］旺妄望="	""	""	""	""	""	""
"#iɔkŋ̍"	""	""	""	""	""	""	""
"∅"	"［7］诺约药钥跃若弱虐疟箬［8］籰{～哩：纺织用具}"	""	""	""	""	""	""
"#uɔkŋ̍"	""	""	""	""	""	""	""
"ɸ"	"［7］霍藿缚=［8］缚{对禽畜叫捆，对人叫缚}"	""	""	""	""	""	""
"k"	"［7］郭廓"	""	""	""	""	""	""
"kʰ"	"［7］扩"	""	""	""	""	""	""
"∅"	"［8］□{一口又一口地呕吐：～酸水}"	""	""	""	""	""	""
"#ɛŋ"	""	""	""	""	""	""	""
"p"	"［1］冰崩［3］饼併［5］柄"	""	""	""	""	""	""
"pʰ"	"［1］烹［2］朋坪平{～整，地很～}［6］病"	""	""	""	""	""	""
"m"	"［2］名明萌［3］猛=［6］孟命"	""	""	""	""	""	""
"t"	"［1］灯登镫{鞍～}□{～抻：扯直，拉平}□{拖，扯：把渠～过来}钉{铁～}疔{～疮}瞪［3］戥等［5］凳钉{～铁钉}"	""	""	""	""	""	""
"tʰ"	"［1］听{～话}听{嗅，闻：～到好香}［2］腾謄藤橙{～色}［3］挺［5］□{抬：～石头}［6］邓澄{～清}"	""	""	""	""	""	""
"l"	"［2］零能［3］领{衣～}岭"	""	""	""	""	""	""
"ts"	"［1］曾{姓}增僧争=筝睁睛［3］井［5］憎甑"	""	""	""	""	""	""
"tsʰ"	"［1］清青{～鱼，～溪}［2］曾{～经}层晴［3］请［5］倩请?{雇：～人}［6］赠"	""	""	""	""	""	""
"s"	"［1］生={～产}牲笙甥=星腥［3］省={～长}醒［5］姓性{发～：发脾气}"	""	""	""	""	""	""
"k"	"［1］更={～换，～次}庚羹耕［3］哽耿□{整：～日，～年}［5］更={～加}"	""	""	""	""	""	""
"kʰ"	"［1］坑=［3］肯啃"	""	""	""	""	""	""
"ŋ"	"［2］戆{发～：发愣}"	""	""	""	""	""	""
"h"	"［1］亨［2］恒行={～为，品～}衡［6］杏幸"	""	""	""	""	""	""
"#ɛkŋ̍"	""	""	""	""	""	""	""
"p"	"［7］北百=伯=柏迫壁"	""	""	""	""	""	""
"pʰ"	"［7］劈［8］白=魄帛"	""	""	""	""	""	""
"m"	"［7］默脉［8］墨"	""	""	""	""	""	""
"t"	"［7］得德滴□{～毛：拔细毛}"	""	""	""	""	""	""
"tʰ"	"［7］忒［8］特笛"	""	""	""	""	""	""
"l"	"［8］肋勒"	""	""	""	""	""	""
"ts"	"［7］则鲫侧责脊□{～谷：子实不饱满的稻谷}"	""	""	""	""	""	""
"tsʰ"	"［7］测拆策册［8］贼泽宅"	""	""	""	""	""	""
"s"	"［7］色锡啬{吝～}"	""	""	""	""	""	""
"k"	"［7］格=革隔="	""	""	""	""	""	""
"kʰ"	"［7］刻克客=剋"	""	""	""	""	""	""
"h"	"［7］额扼轭{牛～}［8］□{满，无空隙：装得～～哩}"	""	""	""	""	""	""
"#uɛŋ"	""	""	""	""	""	""	""
"ɸ"	"［2］横={～直}弘宏［6］横={发～财}"	""	""	""	""	""	""
"k"	"［1］轰{～～烈烈}"	""	""	""	""	""	""
"#uɛkŋ̍"	""	""	""	""	""	""	""
"ɸ"	"［8］或惑获"	""	""	""	""	""	""
"k"	"［7］国"	""	""	""	""	""	""
"#iŋ"	""	""	""	""	""	""	""
"p"	"［1］冰=兵［3］丙秉饼=併=［5］柄="	""	""	""	""	""	""
"pʰ"	"［1］抨［2］凭平=评瓶萍［5］聘［6］病=並"	""	""	""	""	""	""
"m"	"［2］鸣明=盟名=铭［6］命="	""	""	""	""	""	""
"t"	"［1］丁钉=叮［3］顶鼎［5］订□{拎：～得去}［6］□{～～taŋ˨˩˧ taŋ˨˩˧：游手好闲的样子}"	""	""	""	""	""	""
"tʰ"	"［1］听=汀厅［2］停亭廷庭蜓［3］挺=艇［5］听={～其自然}［6］定"	""	""	""	""	""	""
"l"	"［2］陵凌菱宁灵零=铃伶翎［3］领=岭=冷=［5］铃{～～：小铃铛}［6］令另"	""	""	""	""	""	""
"ts"	"［1］精晶睛=［3］井"	""	""	""	""	""	""
"tsʰ"	"［1］清=青=蜻［2］情晴=［3］请=［6］静靖净"	""	""	""	""	""	""
"s"	"［1］星=腥=［3］醒=省={反～}［5］姓=性="	""	""	""	""	""	""
"tɕ"	"［1］经征{出~，～求}蒸茎贞京荆鲸［3］拯整={～齐}景警颈=［5］证症正={～确}政劲敬竟境镜径"	""	""	""	""	""	""
"tɕʰ"	"［1］轻=卿擎称{～呼，相～}［2］程={～度}呈逞成={收～}［5］秤庆磬［6］竞逞"	""	""	""	""	""	""
"ȵ"	"［2］仍盈迎［3］颖［6］认扔"	""	""	""	""	""	""
"ɕ"	"［1］升兴{～旺}声馨［2］绳塍{田～}乘{～凉}承丞成={增产几～}城诚盛{～饭}形刑型［5］舜胜{～利，～任}兴{高～}圣［6］乘{～法}盛{兴～}"	""	""	""	""	""	""
"∅"	"［1］应{～当}鹰营鹦樱婴英［2］蝇赢=［3］影=［5］映=应{响～，～用}［6］賸{剩余：～饭～菜。《广韵》以證切}"	""	""	""	""	""	""
"#ikŋ̍"	""	""	""	""	""	""	""
"p"	"［7］逼碧壁=毕必"	""	""	""	""	""	""
"pʰ"	"［7］僻闢辟劈="	""	""	""	""	""	""
"t"	"［7］的滴=嫡"	""	""	""	""	""	""
"tʰ"	"［7］踢剔［8］敌狄籴"	""	""	""	""	""	""
"l"	"［7］匿溺［8］力"	""	""	""	""	""	""
"ts"	"［7］积迹即绩"	""	""	""	""	""	""
"tsʰ"	"［7］寂［8］籍{户～}藉席蓆戚"	""	""	""	""	""	""
"s"	"［7］昔息熄媳惜夕析锡=戌恤"	""	""	""	""	""	""
"tɕ"	"［7］织职击戟激［8］□{～隻：过分敏感}"	""	""	""	""	""	""
"tɕʰ"	"［7］赤=斥乞［8］直值殖植极剧{～烈}"	""	""	""	""	""	""
"ȵ"	"［7］抑逆"	""	""	""	""	""	""
"ɕ"	"［7］式识适［8］食蚀=饰石="	""	""	""	""	""	""
"∅"	"［7］噎易{交～}译驿益亦［8］翼液腋"	""	""	""	""	""	""
"#uŋ"	""	""	""	""	""	""	""
"p"	"［1］绷={～子床}［5］蹦{～得老高}"	""	""	""	""	""	""
"pʰ"	"［1］蓬{～松}竼{～～船：帆船}［2］蓬{～勃}篷{瓜～}［3］捧［6］碰"	""	""	""	""	""	""
"m"	"［1］蒙［2］蒙［3］懵濛{雾：下～：起大雾。农谚：“冬濛晴一七，春濛晴一日}［6］梦"	""	""	""	""	""	""
"t"	"［1］冬东咚［3］董懂［5］冻栋"	""	""	""	""	""	""
"tʰ"	"［1］通［2］同铜筒桐童瞳［3］桶捅统［5］痛［6］动洞"	""	""	""	""	""	""
"l"	"［2］聋笼龙农脓隆戎［3］拢陇垅冗［5］齈［6］弄"	""	""	""	""	""	""
"ts"	"［1］宗棕鬃［3］总［5］粽综{织布机上的零件}蹤纵{放～，～横}纵{～上屋}"	""	""	""	""	""	""
"tsʰ"	"［1］聪匆葱囱从{～容}［2］崇从{跟～}丛"	""	""	""	""	""	""
"s"	"［1］松鬆嵩［2］㞞{坏，差：长得～，脾气好～}［3］怂{～恿}［5］送宋［6］讼诵颂"	""	""	""	""	""	""
"tʃ"	"［1］中{～心}忠弓躬终钟舂恭供{～神，～桌，～爷～娘}［3］冢种{品～}肿拱巩［5］中{射～}众种{～树}"	""	""	""	""	""	""
"tʃʰ"	"［1］倾充冲顷［2］虫重{～复}穷琼䓖{川～：芹菜}［3］宠恐［5］铳［6］重{轻～}共仲"	""	""	""	""	""	""
"ʃ"	"［1］匈胸凶汹芎{川～：芹菜}［2］熊雄［5］嗅"	""	""	""	""	""	""
"#ukŋ̍"	""	""	""	""	""	""	""
"pʰ"	"［7］瀑曝扑仆{～人}仆{前～后继}醭{酒～：酒上白毛}［8］伏-{～到：卧倒}"	""	""	""	""	""	""
"m"	"［7］木目穆牧"	""	""	""	""	""	""
"ɸ"	"［7］福幅蝠覆［8］斛複腹服伏復"	""	""	""	""	""	""
"t"	"［7］督㞘{碗～，床～}厾{针～到手}笃"	""	""	""	""	""	""
"tʰ"	"［7］秃［8］读独牍犊毒"	""	""	""	""	""	""
"l"	"［7］鹿禄绿录辱褥［8］六陆"	""	""	""	""	""	""
"ts"	"［7］足"	""	""	""	""	""	""
"tsʰ"	"［7］促［8］族簇镞触?{～水：呛水}"	""	""	""	""	""	""
