#a
p [1]□{~脊tsiaʔ7：背部}巴芭笆爸{1}疤吧□{一~面：一块面饼}[2]爸{2,口语小称变调，面称父亲}□{背重物}[3]把={2}飽[4]罷[5]霸豹壩
pʰ [1]脬{卵laŋ4~：阴囊}[4]泡
b [5]□{趴在某个平面}齙{~牙}[6]□{扑倒}
m [1]媽{2,~~：母亲}馬{2,~虎hu1：马虎；~~虎：马马虎虎，还可以}嗎[2]媽{2,口语小称变调，面称母亲}[3]媽{1,祖母；~祖：妈祖}馬{3,~上}瑪螞[5]□{~起：明天。可能是“明旦”合音}
t [1]焦{2,干燥}灱{干燥}[2]禾{读字音}[3]打{2,~扰}[5]罩{1,蠓maŋ53~：蚊帐}
tʰ [1]他
l [1]拉{1}[2]朥{猪油}膋{猪油}哪-{2,又，~吒}拉{2,~屎}□{~□ia2：高脚蜘蛛}□{~□ŋia2：行动迟缓}[4]□{足够}□{搅拌}[5]□{去}[9]□{□hŋ9□koi9~□heʔ7：乱七八糟}
n [1]□{语气词}[2]林-{2,地名用音，华e4~、树~：村庄名，都在普宁}藍{2,姓}籃{1}□{□nŋ2：温热}[3]哪{1}那{1,~里，姓}拿-欖[4]□{用火苗灼烧}□{保留，停留，~块ko0：人留下来，或者物品暂时不丢弃。也说na6}[5]那{2,~哥，一种多刺的鱼}□{2,□ni5~：精神抖擞}[6]□{2,同na4：~块ko0，留下}[9]若{3,~是：如果}
ts [1]楂渣吒[3]早昔{训}□{~囝：女儿。应为□tsa1母bou3合音。~孙：孙女}[5]榨炸乍詐={1}怎{俗音读半边}[6]□{1,~~叫：被冷水冲过的寒意}
tsʰ [1]差{1,~评，~绌：差距}[2]柴樵[3]炒
s [1]沙{2,译音，~茶}□{一把抓起，常用于指抓起长柄状物体}[4]傻={2}啥[5]灑{又}
k [1]□{~□ki6：自己}□{~嗽sau5：咳嗽}□{~留lau2：掉落}交{2,地名音，~丙坛uŋ2}膠橄鉸{~刀：剪刀}囫{2,训,~囵nŋ6，整个}[3]絞{卷入；~糜mi2：切碎}校{3,调整，~微bi2：调小（火力等）}攪[4]咬{1,叮咬；啃咬}[5]教滘窖較{1}校{1}
kʰ [1]尻{~穿：屁股}骹{脚，可以指整条腿}[3]巧卡[5]敲扣{2,~掉}
ŋ [5]□{呆傻}
h [2]□-{2,~腰带：系腰带}[5]孝{2,~衫：孝衣}
∅ [1]阿亞婭鴉{1,乌~}啊-[3]拗-{~折，~断}[5]詏{争吵}[9]□-{也，~是}
#ia
m [2]名-{1}[6]命-{1,生~，拼~}
t [1]爹
n [1]令{2,你的，指对方亲属}[3]令{2,你的，指对方亲属，语气与nia1不同}領嶺[4]□{背，~来，引申为担责}[5]令{2,你的，指对方亲属，脏话常用}
ts [1]嗟遮[3]姐{1,翁aŋ1~：公婆俩}者{1}[4]借{2,同“藉”}藉{~口}籍[5]蔗[6]謝{姓}
tsʰ [1]奢賒車{1}
dz [3]惹-
s [1]斜{2,倾kʰaŋ3~：将碗或盆的一端拿起，成一个角度}[2]邪斜{1,~纹，~视}社{2,地名音，西~，西社，占陇的一个大乡}佘{姓}[3]寫[4]社{1}[5]卸□{崎kia4~：陡峭}舍{放弃，丢弃}舍瀉{1}笡{崎kia4~：陡峭}[6]射射{跳}謝={1,感~，tsoi6谢：多谢}
k [1]加{2}佳嘉[3]假={2,假如}賈[4]崎{1,~笡sia5：陡峭}[5]寄
kʰ [1]□-{私(sai1)~：私房}[2]擎{1,手持，~笔：提笔}騎-[4]企{~业}徛{站立；住}
ŋ [2]□{la2~：行动迟缓}[3]雅
h [1]靴[2]霞遐瑕[4]下={3,~载，~降}瓦-{1}蟻
∅ [1]丫[2]蚜耶椰爺訝蜈{~蚣}[3]野[5]厭{2,满足，腻；食𠁞~，吃不腻}[6]也亦

#ua
pf [5]簸播
pfʰ [2]婆{2}[5]破
bv [2]磨-{1}
ɱ [1]鞔{遮住}[2]麻瞞[3]滿
t [4]舵[5]戴{2,~目镜：戴眼镜}帶-[6]大-{1}
tʰ [1]拖[2]跎{□ua2□ua2~~：拖时间}
l [2]籮-[6]賴-{2,~我：怨我}
n [3]捼{揉搓}[4]涎[6]爛{1}
ts [1]抓{2}[2]蛇[3]紙[6]誓-{1}□{次}
tsʰ [3]笡{2,歪}歪{1}[6]娶{1,训}□-{带领}
s [1]沙-{1}砂鯊[3]耍{2}徙[5]世{2,~落来：接下来}
k [1]歌{2}柯{1,姓}[3]寡果{2,~然，如~}幾{1,若干，可能是“几何”合音。也读kuã3}[5]□{含有}□{下~：下午}
kʰ [1]跨誇挎[5]掛{1}掛{1,倚靠；躺着}
g [6]外
h [1]花={2,~费}華{1}[2]和{1}劃{1,~算：计划}[4]禍
∅ [1]娃瓦={2}蛙蝸窪[2]□{磨时间，~~跎跎：浪费时间}[3]我倚[4]□{语气词，表失望}
#e
p [2]爬琶杷[3]把-{1}[4]父{2,~：父亲}[5]把-{3}
