鴉a44/ŋa44
蝸wɔ44
禾wɔ21
禍wɔ21
耶jɛ21
椰jɛ21
爺jɛ21
夜jɛ21
惹jɛ24
野jɛ24
騎kʰɛ21
茄kʰɛ21
靴hɛ44
佘sɛ21
蛇sɛ21
射sɛ21
瀉sɛ23
捨sɛ24
社sɛ24
麝sɛ24
寫sɛ24
舍sɛ33
赦sɛ33
卸sɛ33
賒sɛ44
些sɛ44
爹tɛ44
謝ʦɛ21
姐ʦɛ24
者ʦɛ24
借ʦɛ33
蔗ʦɛ33
遮ʦɛ44
笡ʦʰɛ21
邪ʦʰɛ21
斜ʦʰɛ21
扯ʦʰɛ24
且ʦʰɛ24
車ʦʰɛ44
而ji21
兒ji21
二ji21
貳ji21
如ji21
儒ji21
吁ji21
夷ji21
宜ji21
移ji21
疑ji21
儀ji21
易ji21
異ji21
義ji21
誼ji21
議ji21
余ji21
榆ji21
愚ji21
漁ji21
餘ji21
遇ji21
喻ji21
御ji21
寓ji21
裕ji21
愈ji21
預ji21
豫ji21
禦ji21
譽ji21
虞ji21
耳ji24
爾ji24
擬ji24
已ji24
以ji24
倚ji24
椅ji24
魚ji24
逾ji24
愉ji24
予ji24
宇ji24
羽ji24
雨ji24
禹ji24
與ji24
語ji24
意ji33
懿ji33
伊ji44
衣ji44
依ji44
醫ji44
姨ji44
於ji44
淤ji44
于ji44
彌{阿~陀佛}li44
豉si21
時si21
士si21
氏si21
示si21
仕si21
事si21
侍si21
柿si21
是si21
視si21
嗜si21
匙si21
殊si21
薯si21
豎si21
樹si21
伺si21
竪si21
史si24
屎si24
市si24
暑si24
鼠si24
試si33
署si33
恕si33
庶si33
施si44
屍si44
師si44
獅si44
詩si44
書si44
舒si44
樞si44
輸si44
司si44
私si44
思si44
斯si44
絲si44
池ʦʰi21
持ʦʰi21
馳ʦʰi21
遲ʦʰi21
厨ʦʰi21
祠ʦʰi21
瓷ʦʰi21
詞ʦʰi21
慈ʦʰi21
磁ʦʰi21
餈ʦʰi21
辭ʦʰi21
臍ʦʰi21
寺ʦʰi21
飼ʦʰi21
痔ʦʰi21
耻ʦʰi24
齒ʦʰi24
杵ʦʰi24
此ʦʰi24
始ʦʰi24
柱ʦʰi24
紫ʦi24
厠ʦʰi33
翅ʦʰi33
處ʦʰi33
次ʦʰi33
刺ʦʰi33
賜ʦʰi33
似ʦʰi33
儲ʦʰi33/ʦʰi24
撕ʦʰi44
癡ʦʰi44/ʦi44
巳ʦi21
治ʦi21
住ʦi21
箸ʦi21
自ʦi21
字ʦi21
只ʦi24
址ʦi24
指ʦi24
紙ʦi24
趾ʦi24
主ʦi24
煮ʦi24
梓ʦi24
姊ʦi24
處ʦi33
至ʦi33
志ʦi33
致ʦi33
智ʦi33
痣ʦi33
置ʦi33
稚ʦi33
誌ʦi33
緻ʦi33
苧ʦi33
注ʦi33
著ʦi33
蛆ʦi44
之ʦi44
支ʦi44
芝ʦi44
枝ʦi44
知ʦi44
肢ʦi44
脂ʦi44
蜘ʦi44
止ʦi44
旨ʦi44
朱ʦi44
珠ʦi44
株ʦi44
硃ʦi44
蛛ʦi44
誅ʦi44
豬ʦi44
諸ʦi44
滋ʦi44
咨ʦi44
資ʦi44
扶fu21
芙fu21
符fu21
輔fu21
腐fu21
父fu21
付fu21
附fu21
負fu21
傅fu21
賦fu21
狐fu21
胡fu21
葫fu21
蝴fu21
鬍fu21
互fu21
瓠fu21/pʰou21
芋fu21/wu21
府fu24
俯fu24
腑fu24
撫fu24
虎fu24
滸fu24
苦fu24
婦fu24/fu21
咐fu33
赴fu33
副fu33
富fu33
戽fu33
褲fu33
夫fu44
麩fu44
敷fu44
膚fu44
俘fu44
乎fu44
呼fu44
古ku24
股ku24
牯ku24
鼓ku24
固ku33
故ku33
雇ku33
錮ku33
顧ku33
估ku44
孤ku44
姑ku44
辜ku44
盧lu21
蘆lu21
廬lu21
爐lu21
鸕lu21
路lu21
露lu21
驢lu21
魯lu24
櫓lu24
霧mu21
母mu24
拇mu24
侮mu24
舞mu24
鵡mu24
摹mu44
模mu44
巫mu44
誣mu44
漱su33
訴su33
嗉su33
蘇su44
徒tʰu21
途tʰu21
屠tʰu21
圖tʰu21
肚tʰu24/tʰou24
吐tʰu33
兔tʰu33
唾tʰu33
礎ʦʰu24
醋ʦʰu33
粗ʦʰu44
組ʦu24
祖ʦu24
租ʦu44/ʦou44
庫fu33
箍kʰu44
枯kʰu44
募mou21/mu21
務mou21/mu21
武mou24/mu24
捕pʰu24
浦pʰu24/pʰou24
杜tu21
度tu21
鍍tu21
堵tu24
都tu44
都{~市}tu44
壺wu21
湖wu21
護wu21
污wu21
户wu21/fu21
惡wu33
烏wu44
塢wu44
捱ai21
艾ai33
埃ai44
快fai33
塊fai33
筷fai33
解kai24
尬kai33
介kai33
戒kai33
芥kai33
届kai33
界kai33
疥kai33
佳kai44
皆kai44
階kai44
街kai44
柺kwai24
怪kwai33
乖kwai44
孩hai21
鞋hai21
諧hai21
械hai21
懈hai21
蟹hai24
賴lai21
乃lai24
奶lai24
癩lai33
拉lai44
埋mai21
賣mai21
邁mai21
買mai24
崖ŋai21
涯ŋai21
艾ŋai21
挨ŋai44
敗pai21
稗pai21
擺pai24
拜pai33
牌pʰai21
派pʰai33
璽sai24
曬sai33
大tai21
第tai21/tɐi21
帶tai33
戴tai33
獃tai44
貸tʰai33
太tʰai33
泰tʰai33
態tʰai33
梯tʰai44
提tʰai21
寨ʦai21
債ʦai33
齋ʦai44
柴ʦʰai21
猜ʦʰai44
差{出~}ʦʰai44
搓ʦʰai44
歪wai44
淮wai21
槐wai21
懷wai21
壞wai21
廢fɐi33
肺fɐi33
費fɐi33
繫hɐi21
系hɐi21
係hɐi21
計kɐi33
髻kɐi33
繼kɐi33
鷄kɐi44
啓kʰɐi24/kʰai24
契kʰɐi33
稽kʰɐi44
奚kʰɐi44
溪kʰɐi44
癸kwʰɐi21
奎kwʰɐi21
逵kwʰɐi21
葵kwʰɐi21
攜kwʰɐi21
愧kwʰɐi33
潰kwʰɐi33
規kwʰɐi44
盔kwʰɐi44
窺kwʰɐi44
虧kwʰɐi44
跪kwɐi21
櫃kwɐi21
軌kwɐi24
鬼kwɐi24
詭kwɐi24
瑰kwɐi33
桂kwɐi33
貴kwɐi33
季kwɐi33
圭kwɐi44
閨kwɐi44
龜kwɐi44
歸kwɐi44
迷mɐi21
謎mɐi21
米mɐi24
黎lɐi21
例lɐi21
荔lɐi21
勵lɐi21
麗lɐi21
尼lɐi21
泥lɐi21
禮lɐi24
膩lɐi33
陛pɐi21
敝pɐi21
閉pɐi33
蔽pɐi33
憋pɐi33
泌pɐi33
秘pɐi33
跛pɐi44
批pʰɐi44
逝sɐi21
誓sɐi21
駛sɐi24
洗sɐi24
使sɐi24/si24
世sɐi33
勢sɐi33
細sɐi33
婿sɐi33
棲sɐi44
篩sɐi44
犀sɐi44
篩sɐi44
生{孿~}saɐi44
西sɐi44
弟tɐi21
遞tɐi21
隸tɐi21
抵tɐi24
底tɐi24
帝tɐi33
蒂tɐi33
低tɐi44
堤tʰɐi21
啼tʰɐi21
蹄tʰɐi21
題tʰɐi21
體tʰɐi24
剃tʰɐi33
涕tʰɐi33
屜tʰɐi33
替tʰɐi33
滯ʦɐi21
擠ʦɐi33
祭ʦɐi33
際ʦɐi33
濟ʦɐi33
制ʦɐi33
製ʦɐi33
劑ʦɐi44
齊ʦʰɐi21
砌ʦʰɐi33
妻ʦʰɐi44
凄ʦʰɐi44
惠wɐi21
桅wɐi21
唯wɐi21
帷wɐi21
惟wɐi21
圍wɐi21
爲{作~}wɐi21
爲{因~}wɐi21
違wɐi21
維wɐi21
位wɐi21
胃wɐi21
衛wɐi21
謂wɐi21
遺wɐi21
毁wɐi24
委wɐi24
偉wɐi24
葦wɐi24
緯wɐi24
慧wɐi33
諱wɐi33
穢wɐi33
畏wɐi33
慰wɐi33
餧wɐi33
威wɐi44
危ŋɐi21
魏ŋɐi21
藝ŋɐi21
毅ŋɐi21/ɐi21
僞ŋɐi21/wɐi21
矮ŋɐi24
蟻ŋɐi24
萎ŋɐi24/wɐi24
藹ɔi24
愛ɔi33
亥hɔi21
害hɔi21
海hɔi24
凱hɔi24
開hɔi44
改kɔi24
蓋kɔi33
該kɔi44
丐kʰɔi33
溉kʰɔi33
概kʰɔi33
慨kʰɔi33
來lɔi21
奈lɔi21
耐lɔi21
内lɔi21
礙ŋɔi21
外ŋɔi21
哀ŋɔi44
賽sɔi33
代tɔi21
殆tɔi21
待tɔi21
怠tɔi21
袋tɔi21
台tʰɔi21
苔tʰɔi21
臺tʰɔi21
擡tʰɔi21
胎tʰɔi44
在ʦɔi21
宰ʦɔi24
載ʦɔi33
災ʦɔi44
栽ʦɔi44
才ʦʰɔi21
材ʦʰɔi21
財ʦʰɔi21
裁ʦʰɔi21
纔ʦʰɔi21
豺ʦʰɔi21
彩ʦʰɔi24
睬ʦʰɔi24
採ʦʰɔi33
菜ʦʰɔi33
蔡ʦʰɔi33
塞ʦʰɔi33/sɐk5
肥fei21
吠fei21
匪fei24
翡fei24
妃fei44
非fei44
飛fei44
菲fei44
揮fei44
輝fei44
徽fei44
起hei24
豈hei24
喜hei24
汽hei33
氣hei33
棄hei33
器hei33
去hei33
嬉hei33
戲hei33
許hei44
欺hei44
希hei44
稀hei44
熙hei44
犧hei44
虚hei44
墟hei44
技kei21
忌kei21
妓kei21
具kei21
俱kei21
據kei21
懼kei21
己kei24
幾{~个}kei24
幾{~乎}kei24
紀kei24
矩kei24
舉kei24
杞kei24
祀kei24
既kei33
記kei33
寄kei33
句kei33
鋸kei33
車{~马炮}kei44
肌kei44
飢kei44
基kei44
箕kei44
機kei44
譏kei44
饑kei44
几kei44
居kei44
萁kei44
期kʰei21
祁kʰei21
岐kʰei21
其kʰei21
奇kʰei21
祈kʰei21
棋kʰei21
旗kʰei21
鰭kʰei21
渠kʰei21
陡{（训读）}kʰei24
徛kʰei24
拒kʰei24
距kʰei24
企kʰei24
佢kʰei33
拘kʰei44
區kʰei44
軀kʰei44
驅kʰei44
梨lei21
犁lei21
貍lei21
釐lei21
離lei21
籬lei21
吏lei21
利lei21
莉lei21
痢lei21
厲lei21
李lei24
里lei24
理lei24
裏lei24
鯉lei24
履lei24
你lei24
璃lei44
餌lei44
眉mei21
楣mei21
微mei21
薇mei21
未mei21
味mei21
美mei24
尾mei24
斃pei21
鼻pei21
鼻pɐei21
比pei24
俾pei24
被{~打}pei24/pei21
庇pei33
痹pei33
臂pei33
卑pei44
悲pei44
碑pei44
蓖pei44
備peɐi21
箅pei21
弊pei21
幣pei21
篦pei21
避pei21
皮pʰei21
枇pʰei21
疲pʰei21
琵pʰei21
脾pʰei21
被{~子}pʰei24
彼pʰei24
鄙pʰei24
婢pʰei24
屁pʰei33
胚pʰei44
丕pʰei44
坯pʰei44
披pʰei44
死sei24
四sei33
肆sei33
地tei21
賄fui24
悔fui33
灰fui44
恢fui44
鋭jui21
釉jui21
乳jui24
蕊jui24/jui21
錐jui44
劊kʰui24
檜kʰui24
魁kʰui44
玫mui21
莓mui21
梅mui21
媒mui21
煤mui21
妹mui21/mui44
每mui24
枚mui44
殕mui44
雷lui21
累{劳~}lui21
累{积~}lui21
淚lui21
擂lui21
類lui21
慮lui21
濾lui21/lei21
壘lui24
吕lui24
旅lui24
屢lui24
女lui24
陪pʰui21
培pʰui21
裴pʰui21
賠pʰui21
倍pʰui24
沛pʰui33
佩pʰui33
配pʰui33
背pui21
疿pui21/fɐi24
貝pui33
背pui33
狽pui33
輩pui33
杯pui44
垂sui21
瑞sui21
誰sui21
睡sui21
髓sui21
遂sui21
隧sui21
穗sui21
水sui24
粹sui33
帥sui33
税sui33
碎sui33
歲sui33
腮sui44
鰓sui44
衰sui44
雖sui44
須sui44
需sui44
腿tʰui24
退tʰui33
蜕tʰui33
褪tʰui33
推tʰui44
槌ʦʰui21
錘ʦʰui21
隨ʦʰui21
除ʦʰui21/ʦʰi21
徐ʦʰui21/ʦʰi21
揣ʦʰui24
取ʦʰui24
娶ʦʰui24
脆ʦʰui33
翠ʦʰui33
趣ʦʰui33
吹ʦʰui44
炊ʦʰui44
崔ʦʰui44
催ʦʰui44
趨ʦʰui44
聚ʦui21
序ʦui21
叙ʦui21
罪ʦui21
墜ʦui21
贅ʦui21
嘴ʦui24
再ʦui33
醉ʦui33
最ʦui33
追ʦui44
隊tui21
兑tui33
碓tui33
對tui33
堆tui44
徊wui21
回wui21
茴wui21
匯wui21
會{开~}wui21
彙wui21
繪wui21
會{~不~}wui24
煨wui44
茅mau21
卯mau24
貓mau44
孝hau33
校hau21
效hau21
考hau24
巧hau24
烤hau24/hau44
酵hau33
敲hau44
搞kau24
狡kau24
絞kau24
餃kau24
攪kau24
鉸kau33
教kau33
較kau33
臼kau33
覺{睡~}kau33
校{~对}kau33
交kau44
郊kau44
膠kau44
撓lau21
鬧lau21
撈lau44
矛mau21
錨mau21
茂mau21
貌mau21
畝mau24
牡mau24
戊mau24
熬ŋau21
咬ŋau24
坳ŋau33
飽pau24
豹pau33
包pau44
胞pau44
褒pau44
鮑pau44
泡pʰau33
鉋pʰau21
刨pʰau21
跑pʰau24
炮pʰau33
拋pʰau44
泡{~水}pʰau44
雹pʰau44/pɔk21
哨sau33
潲sau33
梢sau44
櫂ʦau21
驟ʦau21
爪ʦau24
找ʦau24
罩ʦau33
吵ʦʰau24
炒ʦʰau24
抄ʦʰau44
鈔ʦʰau44
靠kʰau33
傲aɐu21
埠fɐu21
浮fɐu21
阜fɐu21
否fɐu24
侯hɐu21
喉hɐu21
猴hɐu21
后hɐu21
後hɐu21
候hɐu21
鱟hɐu21
厚hɐu24
口hɐu24
蒿hɐu44
薅hɐu44
柔jɐu21
揉jɐu21
尤jɐu21
由jɐu21
油jɐu21
郵jɐu21
猶jɐu21
游jɐu21
又jɐu21
右jɐu21
柚jɐu21
祐jɐu21
友jɐu24
有jɐu24
酉jɐu24
誘jɐu24
幼jɐu33
丘jɐu44
邱jɐu44
休jɐu44
幽jɐu44
悠jɐu44
憂jɐu44
優jɐu44
舊kɐu21
稿kɐu24
狗kɐu24
九kɐu24
久kɐu24
韭kɐu24
够kɐu33
究kɐu33
灸kɐu33
咎kɐu33
救kɐu33
鳩kɐu44
求kʰɐu21
球kʰɐu21
舅kʰɐu24
構kʰɐu33
購kʰɐu33
叩kʰɐu33
扣kʰɐu33
寇kʰɐu33
溝kʰɐu44
鬮kʰɐu44
摳kʰɐu44
佝kʰɐu44
牢lɐu21
勞lɐu21
澇lɐu21
溜lɐu21
留lɐu21
流lɐu21
琉lɐu21
硫lɐu21
榴lɐu21
劉lɐu21
餾lɐu21
樓lɐu21
摟lɐu21
簍lɐu21
陋lɐu21
漏lɐu21
縷lɐu21
柳lɐu24
扭lɐu24
紐lɐu24
牛ŋɐu21
偶ŋɐu24
嘔ŋɐu24
藕ŋɐu24
漚ŋɐu33/ɐu33
勾ŋɐu44
鈎ŋɐu44
歐ŋɐu44
區ŋɐu44
毆ŋɐu44/ɐu44
仇sɐu21
愁sɐu21
受sɐu21
授sɐu21
售sɐu21
壽sɐu21
稍sau24
抖sɐu24
手sɐu24
守sɐu24
首sɐu24
搜sɐu24
蒐sɐu24
瘦sɐu33
獸sɐu33
嗽sɐu33
秀sɐu33
銹sɐu33
繡sɐu33
收sɐu44
修sɐu44
羞sɐu44
豆tɐu21
島tɐu24
斗tɐu24
逗tɐu33
鬥tɐu33
刀tɐu44
叨tɐu44
兜tɐu44
投tʰɐu21
頭tʰɐu21
㪗tʰɐu24
透tʰɐu33
偷tʰɐu44
就ʦɐu21
袖ʦɐu21
酒ʦɐu24
走ʦɐu24
咒ʦɐu33
紂ʦɐu33
晝ʦɐu33
縐ʦɐu33
奏ʦɐu33
皺ʦɐu33/jɐu33
舟ʦɐu44
州ʦɐu44
周ʦɐu44
洲ʦɐu44
週ʦɐu44
鄒ʦɐu44
酬ʦʰɐu21
綢ʦʰɐu21
籌ʦʰɐu21
囚ʦʰɐu21
丑ʦʰɐu24
醜ʦʰɐu24
臭ʦʰɐu33
湊ʦʰɐu33
嗅ʦʰɐu33
抽ʦʰɐu44
秋ʦʰɐu44
襖ou33
奥ou33
澳ou33
懊ou33
毫hou21
豪hou21
壕hou21
號hou21
酷hou21
好{~坏}hou24
好{爱~}hou33
耗hou33
浩hou33/hou21
告kou33
高kou44
羔kou44
膏kou44
篙kou44
糕kou44
嘮lou21
鷺lou21
奴lou21
怒lou21
老lou24
虜lou24
滷lou24
惱lou24
腦lou24
努lou24
毛mou21
冒mou21
帽mou21
貿mou21
模mou21
墓mou21
慕mou21
暮mou21
無mou21
謀mou21/mau21
某mou21/mau24
蟆mou44
袍pʰou21
葡pʰou21
蒲pʰou21
抱pʰou24
甫pʰou24
脯pʰou24
普pʰou24
譜pʰou24
剖pʰou24/pɐu24
鋪{店~}pʰou33
鋪{~开}pʰou44
暴pou21
步pou21
部pou21
簿pou21
瀑pou21
曝pou21
爆pou21/pau33
菢pou21/pɔ21
保pou24
堡pou24
寶pou24
補pou24
斧pou24/fu24
報pou33
布pou33
佈pou33
怖pou33/pu33
嫂sou24
數sou24/sou33/su24
掃sou33
數sou33/su33
素sou33/su33
緒sou33/su33
騷sou44
臊sou44
酥sou44
鬚sou44
掏tʰou21
逃tʰou21
桃tʰou21
陶tʰou21
萄tʰou21
淘tʰou21
塗tʰou21
濤tʰou21/tʰou44
討tʰou24
土tʰou24
套tʰou33
滔tʰou44
導tou21
盗tou21
道tou21
稻tou21
妒tou21
渡tou21
倒tou24
搗tou24
賭tou24
糾tou24
到tou33
曹ʦʰou21
槽ʦʰou21
巢ʦʰou21
草ʦʰou24
措ʦʰou33
澡ʦʰou33
燥ʦʰou33
躁ʦʰou33
操ʦʰou44
糙ʦʰou44/ʦʰou33
皂ʦou21
造ʦou21
宙ʦou21
做ʦou21
早ʦou24
棗ʦou24
竈ʦou33
遭ʦou44
糟ʦou44
缭lɛu24
繳kɛu24
曉hiu24
僥hiu24/hiu44
囂hiu44
橈jiu21
饒jiu21
姚jiu21
窑jiu21
堯jiu21
摇jiu21
遥jiu21
謡jiu21
耀jiu21
鷂jiu21
澆jiu24
擾jiu24
繞jiu24
舀jiu24
要jiu33
夭jiu44
妖jiu44
腰jiu44
邀jiu44
要jiu44/jiu33
轎kʰiu21
喬kʰiu21
僑kʰiu21
蕎kʰiu21
橋kʰiu21
朽kʰiu24/lɐu24
竅kʰiu33
叫kiu33
嬌kiu44
驕kiu44
聊liu21
寥liu21
撩liu21
遼liu21
療liu21
料liu21
廖liu21
瞭liu21
尿liu21
了liu24
鳥liu24
杳liu24
苗miu21
描miu21
妙miu21
廟miu21
謬miu21
秒miu24
渺miu24
藐miu24
嫖pʰiu21
漂pʰiu33
票pʰiu33
鰾pʰiu44
漂pʰiu44
飄pʰiu44
瓢pʰiu44
表piu24
彪piu44
標piu44
錶piu44
韶siu21
紹siu21
沼siu21
兆siu21/ʦʰiu21
少siu24
小siu24
鞘siu33
少siu33
邵siu33
笑siu33
燒siu44
肖siu44
逍siu44
消siu44
宵siu44
硝siu44
霄siu44
銷siu44
蕭siu44
簫siu44
調tʰiu21
條tʰiu21
跳tʰiu33
鍬tʰiu44
挑tʰiu44
掉tiu21
調tiu21
吊tiu33
釣tiu33
刁tiu44
凋tiu44
彫tiu44
貂tiu44
雕tiu44
丢tiu44
朝ʦʰiu21
潮ʦʰiu21
超ʦʰiu44
焦ʦʰiu44
悄ʦʰiu44
昭ʦʰiu44
詔ʦiu21
趙ʦiu21
剿ʦiu24
照ʦiu33
朝ʦiu44
椒ʦiu44
蕉ʦiu44
樵ʦiu44
瞧ʦiu44
招ʦiu44
召ʦiu44/ʦiu21
晏an33/ŋan33
帆fan21
藩fan21
凡fan21
煩fan21
繁fan21
犯fan21
泛fan21
飯fan21
範fan21
范fan21
反fan24
販fan33
番fan44
翻fan44
藩fan44/fan21
閑han21
柬kan24
揀kan24
繭kan24
簡kan24
鹼kan24
諫kan24
鹻kan24
間kan33
奸kan44
艱kan44
慣kwan33
關kwan44
攔lan21
蘭lan21
欄lan21
濫lan21
爛lan21
難{困~}lan21
難{灾~}lan21
懶lan24
饅man21
鰻man21
蠻man21
蔓man21
幔man21
漫man21
慢man21
頑{~皮}man21
萬man21
晚man24
顔ŋan21
雁ŋan21
諺ŋan21
眼ŋan24
辦pan21
扮pan21/pan33
扳pan24
板pan24
版pan24
襻pan33
班pan44
斑pan44
頒pan44
攀pʰan24
潺san21
饞san21
散{松~}san24
傘san33
散{~发}san33
疝san33
山san44
删san44
珊san44
閂san44
但tan21
蛋tan21
彈tan21
旦tan33
誕tan33
丹tan44
單tan44
彈{~琴}tʰan21
壇tʰan21
檀tʰan21
坦tʰan24
毯tʰan24
炭tʰan33
歎tʰan33
坍tʰan44
攤tʰan44
灘tʰan44
癱tʰan44
棧ʦan21
賺ʦan21
盞ʦan24
贊ʦan33
灒ʦan33
讚ʦan33
殘ʦʰan21
慚ʦʰan21
纏ʦʰan21
産ʦʰan24
鏟ʦʰan24
燦ʦʰan33
餐ʦʰan44
還{~是}wan21
還{歸~}wan21
環wan21
幻wan21
宦wan21
患wan21
挽wan24
彎wan44
灣wan44
焚fɐn21
份fɐn21
忿fɐn21
墳fɐn21
粉fɐn24
憤fɐn24
奮fɐn24
畚fɐn33
糞fɐn33
睏fɐn33
訓fɐn33
分fɐn44
芬fɐn44
吩fɐn44
紛fɐn44
昏fɐn44
婚fɐn44
葷fɐn44
熏fɐn44
勳fɐn44
薰fɐn44
燻fɐn44
痕hɐn21
恨hɐn21
限hɐn21
很hɐn24
狠hɐn24
懇hɐn24
肯hɐn24/hɐŋ24
墾hɐn24/hɐŋ24
人jɐn21
仁jɐn21
刃jɐn21
紝jɐn21
韌jɐn21
閏jɐn21
潤jɐn21
寅jɐn21
孕jɐn21
穎jɐn21/jɐn33
忍jɐn24
引jɐn24
隱jɐn24
癮jɐn24
印jɐn33
釁jɐn33/jɐn24
恩jɐn44
欣jɐn44
因jɐn44
姻jɐn44
殷jɐn44
僅kɐn24
緊kɐn24
儘kɐn24
謹kɐn24
根kɐn44
跟kɐn44
巾kɐn44
斤kɐn44
筋kɐn44
庚kɐn44/kaŋ44
芹kʰɐn21
勤kʰɐn21
近kʰɐn21/kɐn21
裙kwʰɐn21
群kwʰɐn21
綑kwʰɐn24
困kwʰɐn33
坤kwʰɐn44
昆kwʰɐn44
崑kwʰɐn44
郡kwɐn21
滚kwɐn24
棍kwɐn33
君kwɐn44
軍kwɐn44
鈞kwɐn44
菌kwʰɐn24
均kwʰɐn44
銀ŋɐn21
鄰lɐn21
燐lɐn21
磷lɐn21
鱗lɐn21
倫lɐn21
崙lɐn21
淪lɐn21
輪lɐn21
論lɐn21
民mɐn21
文mɐn21
紋mɐn21
聞mɐn21
問mɐn21
敏mɐn24
閩mɐn24
吻mɐn24
蚊mɐn44
笨pɐn21
禀pɐn24
奔pɐn44
彬pɐn44
賓pɐn44
濱pɐn44
殯pɐn44
鬢pɐn44
浜pɐn44/pɔŋ44
貧pʰɐn21
頻pʰɐn21
品pʰɐn24
噴pʰɐn33
辰sɐn21
晨sɐn21
純sɐn21
醇sɐn21
娠sɐn21
神sɐn21
慎sɐn21
順sɐn21
腎sɐn24
筍sɐn24
榫sɐn24
信sɐn33
詢sɐn33
迅sɐn33
訊sɐn33
申sɐn44
伸sɐn44
身sɐn44
辛sɐn44
新sɐn44
薪sɐn44
沌tɐn21
鈍tɐn21
頓tɐn21
盾tɐn24/tɐn21
扽tɐn33
敦tɐn44
墩tɐn44
臀tʰɐn21/tʰɐŋ21
吞tʰɐn44
飩tʰɐn44
盡ʦɐn21
陣ʦɐn21
准ʦɐn24
晋ʦɐn33
進ʦɐn33
俊ʦɐn33
圳ʦɐn33
振ʦɐn33
震ʦɐn33
鎮ʦɐn33
津ʦɐn44
珍ʦɐn44
真ʦɐn44
臻ʦɐn44
曾ʦʰɐn21
層ʦʰɐn21
臣ʦʰɐn21
陳ʦʰɐn21
塵ʦʰɐn21
唇ʦʰɐn21
存ʦʰɐn21
秦ʦʰɐn21
旬ʦʰɐn21
巡ʦʰɐn21
循ʦʰɐn21
蠢ʦʰɐn24
疹ʦʰɐn24
診ʦʰɐn24
趁ʦʰɐn33
襯ʦʰɐn33
櫬ʦʰɐn33
春ʦʰɐn44
親ʦʰɐn44
渾wɐn21
魂wɐn21
暈wɐn21
匀wɐn21
耘wɐn21
云wɐn21
雲wɐn21
運wɐn21
韻wɐn21
混wɐn24
穩wɐn24
尹wɐn24
允wɐn24
温wɐn44
瘟wɐn44
按ɔn33
案ɔn33/ŋɔn33
安ɔn44
鼾hɔn21
寒hɔn21
