cid	character	initial	final	tone	note
1	多	t	uo	24	
2	拖	th	uo	24	
3	大	t	a	41	
4	锣	l	uo	53	
5	左	ts	uo	44	
6	歌	k	ɤ	24	
7	个	k	ɤ	41	
8	可	kh	ɤ	44	
9	鹅	∅	ɤ	53	
10	饿	∅	ɤ	41	
11	河	x	ɤ	53	
12	茄	tɕh	iɛ	53	
13	破	ph	uo	41	
14	婆	ph	uo	53	
15	磨	m	uo	41	～面
15	磨	m	uo	53	～刀
16	磨	m	uo	41	
17	躲	t	uo	44	
18	螺	l	uo	53	
19	坐	ts	uo	41	
20	锁	s	uo	44	
21	果	k	uo	44	
22	过	k	uo	41	
23	课	kh	uo	41	白
23	课	kh	ɤ	41	文
24	火	x	uo	44	
25	货	x	uo	41	
26	祸	x	uo	41	
27	靴	ɕ	yɛ	24	
28	把	p	a	44	
29	爬	ph	a	53	
30	马	m	a	44	
31	骂	m	a	41	
32	茶	tsh	a	53	
33	沙	s	a	24	
34	假	tɕ	ia	44	
35	嫁	tɕ	ia	41	
36	牙	∅	ia	53	
37	虾	ɕ	ia	24	
38	下	ɕ	ia	41	
39	夏	ɕ	ia	41	
40	哑	∅	ia	44	
41	姐	tɕ	iɛ	44	
42	借	tɕ	iɛ	41	
43	写	ɕ	iɛ	44	
44	斜	ɕ	iɛ	53	
45	谢	ɕ	iɛ	41	
46	车	tsh	ɤ	24	
47	蛇	s	a	53	白
47	蛇	s	ɤ		
48	射	s	ɤ	41	
49	爷	∅	iɛ	53	
50	野	∅	iɛ	44	
51	夜	∅	iɛ	41	
52	瓜	k	ua	24	
53	瓦	∅	ua	44	
54	花	x	ua	24	
55	化	x	ua	41	
56	华	x	ua	53	
57	谱	ph	u	44	
58	布	p	u	41	
59	铺	ph	u	24	
60	簿	p	uo	53	
61	步	p	u	41	
62	赌	t	u	44	
63	土	th	u	44	
64	图	th	u	53	
65	杜	t	u	41	
66	奴	n	u	53	
67	路	l	u	41	
68	租	ts	u	44	
69	做	ts	u	41	白
69	做	ts	uo	41	文
70	错	tsh	uo	24	白
70	错	tsh	uo	41	文
71	箍	k	u	24	
72	古	k	u	44	
73	苦	kh	u	44	
74	裤	kh	u	41	
75	吴	∅	u	53	
76	五	∅	u	44	
77	虎	x	u	44	
78	壶	x	u	53	
79	户	x	u	41	
80	乌	∅	u	24	
81	女	ȵ	y	44	
82	吕	l	y	44	
83	徐	ɕ	y	53	
84	猪	ts	u	24	
85	除	tsh	u	53	
86	初	tsh	uo	24	
87	锄	tsh	uo	53	
88	所	s	uo	44	
89	书	s	u	24	
90	鼠	s	u	44	
91	如	z	u	53	
92	举	tɕ	y	44	
93	锯	tɕ	y	41	
94	去	tɕh	y	41	
95	渠	tɕh	y	53	
96	鱼	∅	y	53	
97	许	ɕ	y	53	姓～
97	许	ɕ	y	44	允～
98	余	∅	u	53	
99	府	f	u	44	
100	付	f	u	41	
101	父	f	u	41	
102	武	∅	u	44	
103	雾	∅	u	41	
104	取	tɕh	y	44	
105	柱	ts	u	41	
106	住	ts	u	41	
107	数	s	uo	44	
108	数	s	uo	41	
109	主	ts	u	44	
110	输	z	u	24	～赢
110	输	s	u	24	运～
111	竖	s	u	41	
112	树	s	u	41	
113	句	tɕ	y	41	
114	区	tɕh	y	24	
115	遇	∅	y	41	
116	雨	∅	y	44	
117	芋	∅	y	44	红～
117	芋	∅	y	41	～头
118	裕	∅	y	41	
119	胎	th	ai	24	
120	台	th	ai	53	
121	袋	t	ai	41	
122	来	l	ai	53	
123	菜	tsh	ai	41	
124	财	tsh	ai	53	
125	该	k	ai	24	
126	改	k	ai	44	
127	开	kh	ai	24	
128	海	x	ai	44	
129	爱	∅	ai	41	
130	贝	p	ei	41	
131	带	t	ai	41	
