盆	pie2	~□/lɤ44/：盆子
碗	oŋ3	
筷	kʰui5	~□/lɤ44/：筷子
饭	xuan5	
锹	tsʰi1	饭~公：饭勺
□	tɤ7	~公/kie45/：外公。~婆：外婆
叔	ɕiu7	~婆：祖父往上三辈及以上的女性亲属。。~公：祖父往上三辈及以上的男性亲属。~□/lɤ45/：叔父
婆	pu2	
早	tɕia3	~时：早晨，早上
时	sɿ2	
起	sɿ3	
来	la2	晡~/la33/：中午。黑~：夜晚。
去	xo5	
黑	xɤ7	~边/man33/：夜边，深夜
爹	tie3	~~：父亲
□	mu3	老~□/lɤ44/：老母亲
老	lia4	~~：曾祖父母
有	xu4	
大	tu5	
岁	sui5	
□	nɤ5	你的
钱	tsʰan2	
米	mi4	
鸡	tsɿ1	
兔	tʰo5	~□/lɤ41/肉
猴	xu2	
虎	xo3	
这	kɤ5	（训读）
这	ka5	（训读）这，这些。~□/iɤ114/：这里。~是□/ŋ114/□/kɤ44/：这（些）是什么
世	sɿ5	□/kɤ51/一~人：这一辈子
今	tsən1	~年/nan33/：今年。~工：今天
哥	ko1	面称、背称皆可，哥哥
哥	ku1	两弟~：两兄弟
姊	tsa3	~~：姐姐
□	iɤ7	这/ka51/~：这里
□	nɤ7	那/na51/~：那里
□	ti7	这/ka51/~：这样，这么
□	ma2	~□/kəɯ45/：弟弟
□	kəu2	□/ma45/~：弟弟
细	si5	小，窄，细
舅	tɕiu5	~~：母亲的兄弟
表	pi3	老~：表兄弟姊妹
肺	xui5	
病	piu5	
啜	sui7	喝。~水/汤/酒
水	sua3	
倒	tia5	
倒	tia3	女户讨没/m**ɤ44**/~：娶不到老婆
沸	pa7	~水：开水。~得/lɤ44/紧：很热
天	tʰan1	~老公：老天爷。~螺螺：蜗牛
起	tsɿ3	表状态。沸~一身都出汗：热起全身都出汗。□/liau51/~：看到
身	ɕi1	
出	sua7	~去
汗	xoŋ5	~衣
都	tu1	
橙	tsʰuan2	~□/lɤ45/：橙子，柑橘
摘	tsu7	
橼	uan2	香~
腰	iu1	~骨/kua44/：腰骨，腰
崽	tsɤ3	手骨/kua44/~~：手指
尾	ma5	~手骨/kua44/崽崽：小拇指。~公：尾巴
皮	pa2	~□/lɤ45/：皮子，皮肤
猪	tɕio1	
鞋	ɕi2	~□/lɤ45/：鞋子
套	tʰia5	手~
寒	xoŋ2	天~得紧：天气很冷
要	i5	~没/mɤ51/得：要不得，不行
戴	ti5	~手套
紧	tɕi3	
在	ti5	
在	tsi5	自/tsɿ51/~
旁	poŋ2	
边	man1	旁~
边	pan1	江~
江	tɕioŋ1	~边/pan33/
看	liau5	（训读）看，看守
□	iɤ5	谁，哪
□	lɤ3	□/iɤ51/~：哪里
□	tɤ5	□/iɤ51/~：谁
冷	lu4	
滩	tʰan1	地名，冷水滩
道	tia5	~州
州	tɕiu1	
陵	liu2	零~
零	liu2	
双	soŋ1	
牌	pi2	地名，双牌
讲	ki3	
宁	nu2	地名，宁远
远	uan3	
部	pu5	两~车，一/i51/~床
车	tɕʰiu1	汽~
车	ɕiu1	地名，~岗
煮	tɕio3	
多	lɤ1	好~：多少
升	ɕi1	
是	sɿ5	
窗	tɕʰioŋ1	□/yi51/~窟/xua33/：窗户。
□	yi5	~窗窟/xua33/：窗户。
床	to2	（训读）起~
困	hue5	
觉	ki7	困觉：睡觉
门	mie2	
背	pɤ5	~□/ti44/门：后门。~皮/pa44/：脊背
□	ti3	背~：后面
槛	kʰan3	门~
茅	mia2	
厕	sɿ2	茅~：厕所
屙	u1	~卵：下蛋
屎	sɿ3	
石	ɕiu5	
□	pu3	石~□/tu44/：石头
□	tu3	石□/pu44/~：石头
东	tie1	地名，~源
源	uan2	
走	tsu3	行走。~油菜/肉：扣肉
路	lo5	
跑	tsʰe3	（训读）奔跑
爬	pu2	
滚	kue3	
跳	tʰi5	
灯	tie1	
盞	tsan3	
蹲	tɕyi1	（训读）
久	na5	（训读）
麻	mu2	~□/lɤ45/：①脸上的斑点疤痕；②荸荠
快	kʰui5	
慢	man5	
死	sa3	
相	ɕioŋ5	
茼	tie2	~蒿
蒿	ɕia5	
糜	ma2	粥
卵	loŋ5	蛋
隻	tɕiu7	一隻鸡卵：一个鸡蛋
牙	ŋu2	牙齿疾得/lɤ44/紧：牙齿很疼
齿	sɿ3	
舌	i5	~头公：舌头
喉	xu2	
咙	lu2	喉~骨/kua44/：喉咙
话	xu5	土~，官~
土	tʰo3	
□	ie1	给，被。~钱：给钱。~偷吧去咧：被偷走了
□	ie1	在，位于
南	nu2	
北	pɤ7	
西	si1	~半公：西边
半	poŋ5	
上	ɕioŋ5	
下	xu5	
楼	lu2	
电	tan5	
梯	tʰi1	
听	tʰiu5	~起/tsɿ44/：听到
左	tsu3	
右	iu5	
点	tan3	~灯，几~钟
酒	tsi3	
汤	tʰoŋ1	
坐	tsʰɤ5	
站	tsan5	~起/sɿ44/来
过	ku5	
年	nan2	
端	toŋ1	
午	u4	端~节
节	tsi7	
清	tɕʰiu1	~早
明	miu2	清~节
明	mi2	清~节
□	ua7	~断：折断
断	toŋ5	
打	ta3	~雷
赌	to3	~牌：打麻将，打字牌等
烂	lan5	
□	kʰu1	手~□/lɤ33/：手指甲
日	nu5	~头：太阳
月	ui5	~亮/lioŋ44/
亮	lioŋ5	
落	lɤ5	
雨	u4	
椑	pa1	~□/lɤ33/：柿子
树	ɕio5	~□/lɤ41/：树木，木头
种	tɕi5	~橙□/l**ɤ45**/、~番薯、~树□/lɤ41/
蔸	tu1	量词，同“株”。几~椑□/lɤ33/树：几棵柿子树
妹	mei7	~~
妹	mɤ5	两姊~：姐妹俩。~~：妹妹
姨	i5	姨娘：姨妈
娘	nian7	①姨~：姨妈。②~~/nian21 nian44/：婶娘
萝	lɤ2	
卜	pu2	萝~
白	pu5	
雪	sui7	
青	tɕʰiu1	
甜	tan2	
芹	tɕʰin5	
薯	ɕio2	芋头
□	u2	~□/tu44/薯：槟榔芋
□	tu3	□/u45/~薯：槟榔芋
桃	tia2	
樱	in3	
割	kɤ7	
禾	u2	水稻。割~
谷	ko7	~□/lɤ44/：谷子
草	tɕʰia3	
□	tɕioŋ1	老~谷/ko33/草：打完谷子剩下的稻草
桶	tʰie3	水~
箪	tan1	水~：水瓢
被	pa5	被：被子。
絮	ɕio5	被~：棉絮
盖	kɤ5	
□	kɤ2	头~脑：枕头，枕头边
正	tɕiu1	~月
星	ɕiu1	~□/lɤ33/：星子
□	nu3	烟熏人。~得/tɤ44/紧：（烟）很呛人
香	ɕioŋ1	
□	ti3	□/kɤ51/~：这点，这个。一~：一点，一下，一会儿。
□	ua2	~□/ɕioŋ33/：东西
□	ɕioŋ1	□/ua45/~：东西
没	ma5	~得咧：没有了
咧	lie5	同“了”。~得咧：没有了
得	tɤ7	
得	lɤ7	没/mɤ44/~去：没有去，没去过
愁	tsʰu2	~得/tɤ45/紧：肮脏恶心，使人发愁
□	ma1	~□/xu33/：脏
□	xu1	□/ma33/~：脏
生	san1	
日	i5	生~
日	n5	过~子
柜	kua5	鞋□/lɤ45/~：鞋柜
橱	tsʰo2	~柜：柜子的统称
箱	ɕioŋ1	~□/lɤ33/：箱子
尺	tɕʰiu7	
春	tɕʰyi1	
夏	xu5	
秋	tɕʰiu1	
冬	tie1	
着	tsɤ7	~衣：穿衣服
着	tɕiu5	困~吧咧：睡着了
衣	a1	
褌	kue1	裤子
带	ti5	~帽□/lɤ41/：戴帽子。皮~
帽	mia5	
镜	tɕiu5	眼~
蓝	lu2	
绿	lio5	
黄	xoŋ2	~瓜，~豆
红	xie2	
旗	tsɿ2	红~□/lɤ45/：红旗子
插	tsʰi7	
色	sɤ7	黑~
颜	in5	~色/sɤ51/
花	xu1	
立	la5	~春
工	kie1	今~：今天
小	si3	~麦/mu44/
麦	mu5	
□	tʰan1	~□/koŋ114/：明天
□	koŋ7	□/tʰan33/~：明天
洗	si3	
面	man5	①洗~：洗脸。②小麦制品，~粉。③量词，一~桌：一张桌
学	ɕio5	
坪	piu2	~□/lɤ45/上：坪子上，屋外
里	la7	一~路
寸	tsʰue5	
丈	tsʰoŋ5	一~
丈	tsʰuan1	姑~：姑父
丈	tsʰoŋ1	姑~：姑父
姑	ko1	~婆：父亲的姑姑
娘	nian1	~~：姑母
米	mi2	长度单位，一~
何	xu2	~家/ku45/
家	ku1	
朱	tɕio1	~家/ka33/洞
洞	tie5	
丘	tɕʰi1	七~田
梅	mɤ2	~花
岗	koŋ1	
文	mɤ2	两~洞
松	tɕʰyi2	~树
松	tɕʰiu2	细~~：小松山，地名
雷	lɤ2	~公/kie45/：雷电
湖	xo2	~南
国	ko5	
渡	to5	地名，白马/man44/渡
铺	pʰu5	
芒	man3	地名，白芒铺
桥	tɕiu2	
龙	li2	地名，龙□/tsɿ45/桥/tɕiu33/：龙江桥
丁	tiu1	
塘	toŋ2	
□	xu1	丁塘~：丁塘村，地名
张	tɕioŋ1	~家
张	tsoŋ1	一~像
莲	lan2	地名，莲塘/tan45/□/xu33/：莲塘村
杜	to5	姓~
王	yi2	地名，~家
军	kui1	地名，~洞/tie33/
仙	san1	地名，下仙坝/pa33/
玉	nio5	地名，玉家塘
洲	tɕiu1	地名，五洲
街	ki1	
□	kui7	玩，耍。~□/ti44/：玩一下
蛮	man2	~好：很好
坏	ui5	
恐	ɕi3	害怕。你黑来困觉~没/mɤ51/~：你晚上睡觉怕不怕
喜	ɕi3	
欢	xuan1	喜~：高兴
橼	uan2	香橼：柚子
李	la4	~□/lɤ41/：李子
瓤	ian2	红~瓜：红心西瓜。
籽	tsɿ3	洗~瓜：产出红瓜子的瓜，果肉可以食用
放	poŋ5	
鱼	ŋo2	放~：养鱼
口	kʰu3	两~塘：两个池塘
浴	io5	洗~：洗澡
溪	ɕi1	河。~腹/pu44/子：河里
海	xɤ3	~碗
岭	liu4	山。一座岭：一座山
大	tʰai5	~学/ɕio51/，蛮~
马	mu5	
最	tsui5	
枣	tɕia3	
鬼	kua3	
瓜	ku1	~骨/kua44/：瓜子
买	mi4	
卖	mi5	
风	xue1	吹~
风	xoŋ1	~团□/ma33/：蝗虫。~团：皮肤因为过敏而红肿
□	ma1	风团~：蝗虫
□	tɕia3	~□/ma33/：蝗虫
团	toŋ2	
吹	tsʰua1	~风
□	ku5	冰。起~：结冰
□	kie1	吞咽。~口水：咽口水
痰	toŋ2	
砖	tsuan1	红~，青~
船	tsʰuan2	
胆	tu3	
粉	xue1	米~
油	iu2	
鼠	ɕio3	老~
官	koŋ1	
关	kuan1	
做	tsɤ5	
拿	nɤ2	
嘶	sɿ1	长~：蝉
知	ta1	~得/tɤ33/：知道
□	iu2	动。食没/mɤ44/~：吃不动。坐起/tsɿ44/□/iɤ45/没/mɤ44/~：坐在这别动
□	pu2	~龙/li45/船：划龙舟
果	ku3	
揩	kʰi1	擦。~咀公：擦嘴
熟	ɕiu5	
□	pu5	~~：曾祖父母。
碓	tɤ5	
孔	kʰie3	碓~：舂米、舂糍粑用的石臼
锤	tsʰua2	~□/lɤ45/：锤子
粒	la7	量词。几粒/la44/□/yi51/窗窟：几扇窗户
酿	nioŋ5	~酒
糯	nɤ5	~米
糠	kʰoŋ1	
犁	li2	~田
田	tan2	
挖	ui7	~地
地	ta5	
莳	ɕiɤ5	~田：插秧
糍	tsʰa2	食糍：吃糍粑
薅	ɕia1	~草：除草
腊	lu5	~肉
辣	li5	
□	tɤ5	辣~：辣椒
咸	xu2	
酸	soŋ1	
臭	tɕʰiu5	
房	xoŋ2	
腹	pu7	房屋~：房间里
□	tʰio1	~□/xo33/：客厅
□	xo1	□/tʰio33/~：客厅
媳	sɤ5	~妇：儿子的妻子
妇	pɤ5	
教	ki1	~书
教	tɕiau7	~室
室	sɿ5	教/tɕiau114/~腹/pu44/：教室里
读	to5	~书：上学
沙	su1	
孙	sue1	~崽：孙子
重	tsʰue2	~孙崽
外	uɤ5	
甥	san1	外~：①女儿的儿女；②兄弟姐妹的儿女
侄	tsɿ5	~女
侄	tsɤ5	~女
橘	tɕyi5	~子
蔗	tɕiu1	甘~
甘	koŋ1	
煎	tsan1	
□	to5	砍
豆	tu5	~公：豆角
番	xuan1	~薯/ɕio33/。~瓜：南瓜
粱	lioŋ2	高~
□	mu2	~□/tɤ44/：荞麦，红梗白花
□	tɤ3	□/mu45/~：荞麦，红梗白花
栗	la5	
子	tsɿ3	
板	pan3	~栗
电	tin7	~视
视	sɿ7	
师	sa1	~生：老师、医生。~公：主持丧事法事的人
汽	tsʰɿ5	~车
折	sɿ5	丢失。~吧咧：弄丢了
锁	sɤ3	
匙	sɤ2	锁~：钥匙
偷	tʰu1	
昨	tsʰa2	~夜/iu45/：昨天
昨	tsʰai2	~夜/iu45/：昨天
㞘	to7	~皮：女性生殖器
母	mɤ3	□/m44/母：母亲。舅~：舅妈
□	m3	~母：母亲
□	xoŋ5	应为“后日”合音。~晡/pu41/：后天
涨	tɕioŋ3	~水
广	koŋ3	~东，~西
虫	li2	~婆：虫子。起吧~：生虫
校	ɕiau7	学/ɕio51/~腹/pu44/：学校，学校里
木	n5	~匠
匠	tɕʰioŋ5	
学	ɕiu5	~生。~木匠：学做木匠活
□	liau7	砸，摔，扔
□	tsa3	乱~：丝瓜
苦	xo3	~瓜
苦	kʰo3	~瓜
苦	kʰo3	味觉苦，身体劳累。~得/lɤ44/紧：很苦，很累。
□	liu4	舔
□	tʰi3	交换。~钱：整钱换零钱或者零钱换整钱。
博	pɤ7	交换
醒	ɕiu3	困~吧咧：睡醒了
归	kua1	~来/la44/：回来
开	xɤ1	~门，分~
当	toŋ1	~官
□	xəu5	语气词，表提醒、祈使语气。关起/tsɿ44/门~：（记得）把门关上。归来~：该回来了。
□	man2	~~：年龄最小的叔父
爷	ie1	□/man45/~：年龄最小的叔父
袜	ui5	着~：穿袜子
贝	pɤ5	
□	tɤ3	贝~：棉花
钟	tsoŋ1	几点~
纱	su1	~衣
□	na7	（人或牲畜）壮，胖
瘦	su5	
重	tsʰie5	晓了~：很重
晓	ɕiu3	
了	liu3	晓~：很
轻	tɕʰiu1	
肿	tɕi3	①厚。晓了~：很厚。②肿起，~吧咧：肿了
领	liu3	①量词，□/kɤ51/~衣：这件衣服。②名词，衣~
薄	pu5	与“厚”相对
热	nu5	
阔	xuɤ7	宽
座	tsʰɤ5	一~屋
牛	ŋu2	~婆：母牛。细~：牛犊。
弟	li4	两~哥：两兄弟。屋~哥：兄弟
弟	ti5	表~
碎	suɤ5	
□	tsʰuan2	~毛：拔（鸡鸭鹅等）毛
□	ŋia2	扛
存	tsʰue2	
穷	tɕi2	~鬼
跐	tsʰa3	踩
窝	o1	一~蜜蜂，鸟~
窝	u1	一~蜜蜂，鸟~
蜜	ma5	
蜂	pʰie1	蜜~
鸟	ti3	~□/lɤ44/：鸟儿
裙	ki2	
胗	ki5	鸡~带皮：鸡胗
铛	tsʰan1	炒菜用的锅
灰	xuɤ1	铛~：锅灰
□	ue2	~□/lɤ45/：鼎锅。
拖	tʰɤ1	~地
全	tsʰuan2	~州，地名。~是刺。
泉	tsʰuan2	~水
伯	pɤ1	~爷：伯父
簟	tan5	~□/lɤ41/：垫子
席	tɕʰiu5	~□/lɤ41/：席子
□	tsʰa5	~死：淹死
沉	tsʰie2	~吧咧：沉没了
□	pʰie1	抱
活	xuɤ5	
坼	tsʰu7	开吧~咧：开裂了
□	xu7	同“喊”。你~□/ŋ114/□/kɤ44/名字：你喊什么名字。动物鸣叫。
□	tsʰu1	辱骂。~人：骂人
□	ia5	~起/tsɿ44/□/nɤ51/□/m44/母那㞘：肏你妈的屄
□	n**ɤ5**	□/ia51/~：骂娘
圆	uan2	~台□/lɤ45/：圆桌
入	n5	~来：进来。~气：进气，吸气
□	xan3	干燥
湿	ɕi7	
磨	mɤ5	~菜刀
□	tɤ5	细女~：小女孩
俫	li4	细~□/tɤ41/：小男孩
自	tsɿ5	~家：自己
自	tsu5	~家：自己
□	ko7	垮塌。屋~吧咧：房子塌了
崩	pie1	山~吧咧：山崩了
鉎	ɕiu5	起~：生锈
菌	ki5	~□/lɤ41/：蘑菇
排	pi2	
□	nu2	~年：明年
利	la5	刀子锋利
帕	pʰu5	~□/lɤ41/：毛巾
烟	nin1	~得/tɤ33/紧：烟呛人。食~：抽烟
会	uɤ5	没/mɤ51/~写字：不会写字
写	ɕiu3	~字
字	tsɿ5	
□	ɕi5	盒。烟~□/lɤ41/：烟盒子
盘	poŋ2	~□/lɤ45/：盘子。墨~：砚台
钵	pɤ7	~□/lɤ44/：钵子
紫	tsɿ3	打~吧咧：打肿了，有淤血
识	ɕiɤ7	~字：认字
错	tsʰɤ7	写~吧：写错了
对	tuɤ5	
满	moŋ4	
空	xie1	倒~吧咧
饱	pi3	~吧咧
饿	ŋɤ5	
胀	tsoŋ5	~起/tsɿ44/吧咧：胀到了
吐	tʰo5	呕吐
胃	ua5	~疾：胃痛
付	xu5	豆~：豆腐
□	pa5	油炸。~豆付：炸豆腐，片状豆腐泡拌辣椒粉、白酒、盐制成的食品
馃	ku3	~子：红薯和粘米粉混合制成的油炸食品
馓	san3	排~：一种油炸面食
泡	pʰi5	①食品油炸。~豆付：豆腐泡。②鱼~牯：鱼泡
泡	pʰi1	电灯~~：电灯泡
嗑	kʰu7	~瓜骨：嗑瓜子
跤	kia1	打/ta44/~□/lɤ33/：打架
闹	nau7	~跤□/lɤ33/：吵架
霉	mɤ2	~豆付
敨	tʰu3	~□/ti44/力：休息一下
力	liɤ5	
用	i5	~力
□	tia5	摔倒，跌倒。~吧一/i51/跤：摔了一跤
刷	sui7	~□/lɤ44/：刷子
砧	tsie1	~板
□	tsɤ5	全，都。三十黑来□/kɤ44/砧板~没/mɤ51/空/xie51/：（大年）三十晚上的砧板都没空
空	xie5	
硬	ŋan5	
懒	lan4	
药	iu5	食~：吃药
搞	kau3	
整	tɕiu3	~病：治病
肋	lɤ5	
□	ɕi3	肋~骨/kua44/：肋骨
本	pie3	一~竹：一根竹子。~钱：阴茎的委婉说法
脬	pʰi1	卵~：阴囊
杯	pɤ1	
□	loŋ4	~咀公：用水漱口。~碗：用水冲碗
龙	lie2	水~头
堂	toŋ2	~屋腹：客厅里
昏	xue1	
让	ioŋ5	~他多困□/ti44/：让他多睡会儿
亿	i7	一粒~：一个亿
竹	tsu7	
笋	ɕyi3	食吧~：吃了竹笋
□	mɤ3	一~竹：一根竹子
处	tɕʰio5	用~
系	ɕi7	捆
破	pʰu5	
篾	mi5	
□	pʰa5	破篾~：做篾条
肥	xua2	①肥料。②油多，~肉
晴	tɕʰiu2	天~
□	ua1	猪牛等家禽的粪便
笼	lie2	□/ua33/~：粪箩
称	tɕʰi1	~两斤肉
□	tɤ3	俫~家：小孩子
□	noŋ2	应为“男人”合音。~家：丈夫
户	xo5	女~：妻子
畜	tɕʰiu7	
牲	san1	畜牲：动物的统称
袋	ti5	~牯：口袋，荷包
剪	tsan3	~脑牯、~头发：剪头发
剥	pi7	
梦	mie5	得梦：做梦
想	ɕioŋ3	思考，想到，想念
难	nan2	~受
受	ɕiu5	难~
作	tsɤ7	~难：难受
谢	ɕiu5	~~你
近	tɕi5	
方	xoŋ1	四~：正方形。长~：长方形
少	ɕiu3	与“多”相对
直	tɕiɤ5	与“弯”相对
弯	uan1	
暖	noŋ4	
新	si1	
旧	tɕiu5	~年：去年
味	ua5	~道
块	kʰui5	一~钱
中	tɕioŋ1	~心：中间
翅	tsʰɿ5	
膀	poŋ3	翅~
翼	tɕʰie7	~梗：翅膀
梗	kuan3	翼~：翅膀
虱	sa7	~婆：虱子
蚤	tɕia3	跳狗~：跳蚤
蛇	ɕiu2	一头~
刺	tsʰa5	①荆棘。岭上全是~。②鱼~
□	kʰu3	~□/lɤ44/：树枝
姓	ɕiu5	
刘	li2	
胡	xo2	
文	ue2	姓~
唐	toŋ2	
蒋	tɕioŋ3	
赵	tɕia5	
吴	o7	
周	tɕiu1	姓~
许	ɕio3	~家
□	tɕʰyi5	~雨：淋雨
冠	koŋ1	~□/lɤ33/：鸡冠
事	sɿ5	白喜事：丧事。红喜事：婚礼
□	ŋu2	~家/ku44/：别人
婿	sui1	女~。姊~：姐夫
游	iu2	~水：游泳
浮	pia2	打~游：游泳，浮水
又	i5	来吧~走咧：来过又走了
扫	ɕia5	~地
咳	kʰɤ7	
嗽	su5	咳~
蠢	tɕʰyi3	
□	nie2	蠢，呆
□	pi5	□/nie45/~牯：蠢子，呆子
种	tɕi3	~丸：种子
丸	uan2	~□/lɤ45/：油豆腐、辣椒等内部塞肉制成的食品
叶	i5	~□/lɤ44/：叶子
棍	kue5	菜~□/lɤ33/：菜梗
根	kie1	树~
蟋	ɕi2	~蟀
蟀	so5	
□	po1	~□/sɿ33/：蜘蛛
□	sɿ1	□/po33/~网：蜘蛛网
网	uan3	仅见于“蜘蛛网”
䘆	xuan3	~公/kie21/：蚯蚓
□	tʰui1	~□/la44/婆：蟑螂
□	la3	□/tʰui33/~婆：蟑螂
蛆	tɕʰio1	
□	n**ɤ1**	~过来：拿过来
□	tɕiau2	~过来：拿过来
霜	soŋ1	打~
□	ioŋ2	融化。雪~吧咧：雪融化了
□	ti3	一~裈：一条裤子。一~帽□/l**ɤ****44**/：一顶帽子
还	xan2	~有
完	uan2	用~吧咧
糖	toŋ2	
茨	tsʰɿ2	麻~：荸荠
为	ua5	
问	mie5	
借	tɕiu5	~钱
□	n1	~□/nən33/搞：怎么办
□	nən1	□/n33/~搞：怎么办
讨	tʰia3	女户~没倒/tia44/：娶不到老婆
便	pan5	这/k**ɤ51**/座屋住起/tsɿ44/蛮方便/pan33/
住	tsʰo5	
前	tsʰan2	~晡/pu45/□/l**ɤ41**/工：前天
筋	tɕi1	脚骨扯~：腿抽筋
扯	tɕʰiu3	
雹	pi5	落~：下冰雹
虹	koŋ5	出~：出彩虹
云	uan2	
雾	u7	
钓	ti5	
□	mu2	~□/kui44/：青蛙
□	kui3	□/mu45/~：青蛙。田皮~：田鸡
□	kue7	拟声词，模拟青蛙的叫声
塍	i2	~头：田埂
种	tɕioŋ5	~田，~地
□	u2	~□/tɕiau51/鸟：麻雀
□	tɕiau5	□/u45/~鸟：麻雀
猫	mi2	~娘/nioŋ45/：猫
娘	nioŋ2	猫~：猫
闪	san3	~亮咧：闪电了
闻	mie2	
□	tsʰua2	~□/si33/：肉腐烂之类的臭味
□	si1	□/tsʰua45/~：肉腐烂之类的臭味
屁	pʰa5	放~
礼	la4	讲~：有礼貌
暴	pia5	脾气暴躁。晓了~：很暴躁
离	la2	
婚	xue1	离~
绝	tsʰui5	~根蔸：绝后
法	xui2	做~事
祖	tso3	坟墓
□	pʰi1	一/i51/~祖：一座坟墓
葬	tsoŋ5	下~
棺	koŋ1	
材	tsʰie2	棺~
办	pan5	~酒：做酒席
炮	pʰi5	
□	ɕioŋ5	放炮~：放鞭炮
挂	kui5	~扫：上坟
纸	tsɿ3	钱~
跪	kʰua5	~头：磕头
装	tsoŋ1	~香：插香
拜	pi5	~祖公：拜祖先
耳	ɤ2	~门：侧门
寿	ɕiu5	暖~：过生日前一天办酒席
嫌	ɕian2	讨~
金	tɕi1	
银	ŋi2	
铜	tie2	
担	tu5	
□	mɤ1	担~：扁担
把	pu5	~□/pa41/、~骨/kua41/：柄，把
跟	kie1	脚后~
后	xu5	
□	ŋo2	~头骨/kua33/：膝盖
螺	lɤ2	~□/lɤ45/：螺蛳
□	ɕiu2	螺~骨/kua33/：脚踝
杵	tɕʰio3	~~骨/kua33/：手肘
腕	uan3	手~
腋	ɕiu7	~夹/kie44/窝/o33/：腋下
□	tɕiu1	~□/pan33/：肩膀
□	pan1	□/tɕiu33/~：肩膀
□	ko5	一耳~巴：一巴掌
巴	pa1	
分	pie1	①被。分他打吧一锤：被他打了一拳。②分开。~家
绳	suən2	~子衣：毛衣
血	xui7	
