布	po5	
步	po6	
排	pe2	
边	piŋ2	
北	pak7	
粪	puoŋ5	
斧	po3	
吠	pui6	
孵	pu6	
饭	puẽ6	
皮	phue2	
赔	phue2	
悲	phi1	
片	phɛŋ5	
鼻	phi6	
麸	phou1	
殕	phu3	
否	pheu3	
匪	phi3	
浮	phu2	
骂	mɔ̃6	
梅	mue2	
妹	muẽ5	
毛	mŋ̍2	
慢	mɛŋ5	
马	bɔ3	
无	bo2	
买	be3	
尾	bue3	
袜	bue2	
党	tɔŋ3	
店	tẽ5	
东	taŋ1-	
猪	ty1	
甜	tiŋ1	
大	tua6	
茶	tɔ2	
苧	tø6	
汝	ty3	
尿	tieu6	
锄	thy2	
塔	tha6	
涂	thɔ2	
讨	tho3	
梯	thi1	
头	thau2	
托	thu1	
绸	thiu2	
啼	thi2	
杖	thiɔŋ6	
触	thy2	
天	thiŋ1	
奴	nu2	
女	ny3	
内	nue6	
南	naŋ2	
瓤	nŋ̍2	
让	niẽu6	
年	niŋ2	
日	nik8=	
润	nuoŋ6	
岭	niã3	
螺	1ø2	
利	li6	
粒	lak8	
辣	lua2	
刘	lau2	
莲	lɛŋ2	
论	luoŋ6	
狼	lɔŋ2	
闰	luoŋ6	
桨	tsiẽu3	
字	dzi6	
水	tsui3	
汁	tsɛʔ7	
纸	tsia3	
书	tsy1	
煮	tsy3	
珠	tsou1	
脐	tsai2	
浊	tsɔk8	
草	tshau3	
菜	tshai5	
浅	tshɛŋ3	
笑	tshieu5	
粞	tshe5	
厝	tshou5	
鼠	tshy3	
市	tshi5	
廠	tshieu3	
拭	tshik7	
四	si5	
三	sɔ̃1	
十	sɛ2	
洗	se3	
常	siɔŋ2	
坐	sø6	
蛇	sia2	
薯	sy2	
餈	si2	
痒	siẽu6	
二	dzi6	
嚷	dziɔŋ3	
哥	ko1	
鸡	ke1	
铰	kɔ1	
割	kua6	
肝	kuã1	
茄	kio2	
猴	kau2	
鹹	kiaŋ2	
汗	kuã6	
强	kiɔŋ2	
去	khy5	
齿	khi3	
丘	khiu1	
缺	khieʔ7	
窟	khuok7	
柿	khi6	
臼	khu6	
环	khuaŋ2	
混	khuoŋ6	
菌	khuoŋ3	
五	ŋɔ̃6	
耳	ŋi3=	
聂	ŋiaʔ7	
逆	ŋik7	
验	ŋiaŋ6	
月	gue2	
鹅	gia2	
外	gua6	
牛	gu2	
熬	go2	
海	hai3	
虎	ho3	
岁	hue5	
肺	hi5	
晓	hieu3	
嫌	hiaŋ2	
鱼	hy2	
罚	huak8	
园	huẽ2	
血	he6	
腰	ieu1	
澳	o5	
鸭	ɔʔ7	
爱	ai5	
雨	y3=	
我	ua3	
下	ɔ6	
河	o2	
鞋	e2	
然	ɛŋ2	
家	ka1	
早	tsa3	
百	pa6	
夏	ha6	
坝	pa5	
渣	tsa1	
夜	ia6	
瓦	hia6	
靴	hia1	
姐	tsia3	
食	sia2-	
坪	phia2	
花	hua1	
拖	thua1-	
沙	sua1	
带	tua5	
倚	ua3	
阔	khua6	
歌	kɔ1	
爬	pɔ2	
假	kɔ3	
考	khɔ3	
踏	tɔ6	
薄	pɔ2	
格	kɔ6	
炒	tshɔ3	
饱	pɔ3	
刀	to1	
过	ko5	
锁	so3	
姑	ko1	
祖	tso3	
芋	o6	
赐	so5	
宝	po3	
郭	ko6	
落	lo2-	
借	tsio6	
锐	io6	
西	se1	
初	tshe1	
蔬	se1	
世	se5	
桂	ke5	
狭	e2	
八	pe6	
快	khe5-	
锅	ue1	
火	hue3	
赛	sue5	
贝	pue5	
髻	kue5	
杯	pue1	
吹	tshue1	
飞	pue1-	
米	bi3	
梨	li2=	
味	bi6	
支	ki6	
知	ti1	
废	hi5	
离	li6	
蝶	ti2	
碟	ti2	
鳖	pi6	
舌	si2	
苏	su1	
户	hu6	
次	tshu5	
私	su1	
有	u6-	
箸	ty6	
徐	sy2	
区	khy1	
注	tsy5	
你	ty3	
袋	tø5	
退	thø5	
脆	tshø5	
雪	sø6	
腿	thui3	
雷	lui2	
碎	tshui6	
亏	khui1	
追	tui1	
飞	hui1=	
鬚	tshiu1-	
蛀	tsiu5	
绸	tiu1	
有	iu3=	
留	1iu2=	
否	phai3	
描	meu2	
亩	meu3	
巧	khieu3	
标	pieu1	
条	tieu2	
歇	hieu6	
石	sieu2	
财	tsai2	
筛	thai1	
开	khai1=	
婿	sai5	
狮	sai1	
乖	kuai1	
怀	huai2	
怪	kuai5	
拐	kuai3	
快	khuai5=	
老	lau6-	
爪	tsau3	
偷	thau1	
喉	au2	
臭	tshau5	
贪	thaŋ1	
拦	laŋ2	
房	paŋ2-	
葱	tshaŋ1	
工	kaŋ1	
尖	tsiaŋ1	
针	tsiaŋ1	
煎	tsiaŋ1	
声	siaŋ1-	
言	ŋiaŋ2	
填	tiaŋ2	
欠	khiaŋ5	
凡	huaŋ2	
团	thuaŋ2	
关	kuaŋ1=	
全	tsuaŋ2=	
万	uaŋ6	
限	hɔŋ6	
暖	nɔŋ3	
员	ɔŋ2	
恩	ɔŋ1	
君	kɔŋ1	
帮	pɔŋ1	
亡	ɔŋ2	
江	kɔŋ1	
公	kɔŋ1=	
丰	hɔŋ1	
绢	kiɔŋ1	
