
ɿ
t	丢溜榴□{~子：口小肚大的竹器具}	六陆流刘留馏硫琉瘤浏绿{~豆}□{～豆糕：米豆腐}□{～西咯：迅速的}榴{手~弹}	柳吕旅□{~出来：有选择的把不想吃的东西吐出来}	睩{~眼珠:翻白眼}	流-𡎺{①塞，堵②吃饭，多是骂人的话}竹{~子：搭瓜棚用的长竹条}
n	妞	牛	扭钮纽	扭	肉={～弄子：刺很少的一种小鱼}
ʨ	周州洲舟纠□{呼鸡声}鸠赳究{研~}	球仇求囚稠绸筹□{~青：很绿}梂{做量词，指串}	酒九韭久玖	救究昼宙咒□{物体歪扭不顺}□{拧}□{~嗒：留下}	竹-就旧舅袖祝-筑轴粥
ʨʰ	秋抽丘蚯鳅		丑	臭	束轴畜{~牲}曲-
ɕ	修休羞收	肉-熟	手首守朽	秀绣锈嗅兽	受售授寿粟{~米：高粱属}畜{家养的动物，跟“野”相对}
Ǿ	优忧悠幽流	油游由柔犹尤鱿邮	有友	诱柚幼□{形容东西又细又嫩}	育右佑

ɛn
阴平55	阳平22	上声33	阴去24	阳去213
P	般搬□{(~饭：做饭)}	盘彭蟠磐		半	伴拌□{挨，碰}
pʰ				叛判拚{~命：拼命}
m	□{~门：准备}	瞒	满{①~意②充~}
f	欢	□{~洞子：地下过水的通道}	缓		唤焕换幻患痪宦换{~茶：各种各样的零食}
t	登灯端	藤团腾蹱{小儿学步走不稳的样子}糖{~盒：装零食的器具}	等短□{~路：挡住去路}	凳断{~案：判案}	邓段断缎煅锻凼{较深的水坑}□{悬挂、垂吊}□{~死：故意消磨时间}
tʰ	吞		隥{~子：台阶}□{跛行的样子}□掉	□{~崽几:畜类产子}□{打~:说话不流利}
l	□{含在嘴里吮吸}	能栾銮孪圞{①圆②完整的：～蛋③圆满：讲话不~}□{相当于“揉搓”}	暖卵={扯~谈：说谎}冷=
ʦ	钻{~研}曾{姓}增争筝睁挣{~扎}罾{定～子:捕鱼的一种器具}	曾{~经}层	□{相当于“戳”}	钻{~石}甑	挣赚
ʦʰ	窜汆{~汤}		□{~嗒：时间久}	篡蹭□{揉搓：~面粉}
s	生酸甥森僧牲□{甲~:故意刁难人}参{人~}		省{①~长②节~}	算蒜
k	跟根更{~换}羹耕庚肩{~头}		耿𰃳{盖,罩住:~只盖子}□{~数：整数}	更{~加}	□{按住}
kʰ			啃肯垦恳	去-{~年}
ŋ	恩		嗯{住气用力排便的样子}	□{打~蹭：犹豫不决}	硬
x	哼	衡恒	很={能干厉害，亦可引申指努力}狠		恨哼

iɛn
阴平55	阳平22	上声33	阴去24	阳去213
p	边鞭编辫	便{~宜}	扁贬匾蝙	变	辨辩便{方~}
pʰ			□{~子：尿布}□{显~:气派}	骗片遍□{(~旯：偏僻处)}
m		绵{(~秤：过秤时的秤尾下降)}	免勉软腼娩		面
t	颠癫	甜连联田镰填怜莲帘廉鲢奁	脸点典碘	店惦殿□{(在地上乱滚)}	垫电奠练链炼恋靛{(各种颜色的染料)}
tʰ	天添		腆
n	研	年鲇严阎燃言{(仙~婆：巫婆)}	碾染撵捻撚{(以手指捏紧)}□{(~嗒：非常迫切)}	谚	念验酽{(茶、酒、粥等,}浓、味厚)
ʨʰ	尖煎=歼沾兼间=肩=坚笺粳-{~米}□{(聪明)}□{(~痛：很痛)}	钱前钳乾虔□{(仙~:能说会道)}□{(不停地眨眼)}□{(围~子：围裙)}	减=检俭简柬拣剪茧碱展-碾{(~米)}	占贱战建剑煎谏箭溅见荐渐键□{(绊一~:摔跤)}	件健践
ʨʰ	牵千签谦迁铅=		浅遣欠{(眼~:羡慕)}	欠歉芡倩
ɕ	先仙掀扇{动词}线{(禾～子：谷穗)}□{(~子：利用风力筛选饱满谷粒和秕子的农具)}	嫌闲然-贤弦舷-□{(~闹:热闹)}	险陕{(~西)}闪-显	线扇-现羡宪献馅鏾{(～鸡：阉鸡)}□{(~前日：大前天)}□{(量词)}	县现{(～在)}善鳝
Ǿ	烟阉腌淹咽~喉胭焉研	盐炎延筵然檐芫□{(窗~:窗帘)}	演眼奄衍掩染	厌堰燕雁宴咽	焰艳敥{(撒：~肥料)}

uɛn
阴平55	阳平22	上声33	阴去24	阳去213
k	官倌棺冠{(~子)}□{(拔～:叉柴烧的工具)}		管馆稈{(晒干的稻草)}	灌罐观{(寺~)}冠{(~军)}
kʰ	宽		款窾{(~子：种菜秧子的坑)}□{(长~:享福)}	墈{(~头:很陡的坡)}
Ǿ	□{(把～:有手柄的杯子)}	完	碗

yɛn
阴平55	阳平22	上声33	阴去24	阳去213
n			软=
ʨ	专砖捐娟绢鹃	全泉传船拳权挦{(~毛：去家禽的毛)}	卷转{(打~:返回)}	转={(~圈)}眷	传{(~记)}倦旋{(人畜毛发旋涡状的地方)}贱{(生嗒~:活该)}
ʨʰ	圈川穿串{动词}		犬	劝串券
ɕ	鲜轩宣喧	弦旋玄悬椽	选癣鲜又	炫绚渲揎{(扔)}
Ǿ	冤鸳渊箢{(~箕：用竹篾编成的畚箕)}	元原园缘圆员源丸=沿铅-{(~笔)}袁猿援	远	怨	院愿

in
阴平55	阳平22	上声33	阴去24	阳去213
p	冰兵彬缤宾槟斌	平坪苹萍屏贫频盆瓶凭评	本饼柄丙	并殡	病
pʰ	拼乒		品	聘
m	蚊□{~子戏：皮影戏}	民门鸣名铭明冥	闽悯敏抿皿渳{~一口酒：饮酒少许}		命
t	丁砧{~板}□{~牙：主用嚼东西的磨牙}□{光秃秃、光溜溜的：~光}□{偷偷摸摸地走路}□{~~盘：金龟子}	停亭林龄沉-零=淋临邻鳞陵凌菱灵铃=玲伶廷庭蜓	领={红~巾}顶□{(~手：东西重)}	订钉{(~书针)}	定另令澄吝锭□{(~鱼：把渔网放水里…段时间再取出捞鱼)}
tʰ	厅听{(量词)}抻□{(打~:照顾)}□{(不得一场：不得了)} □{(伸出头：伸颈)}		挺艇	听=
n	□{(看~:看见)}	银迎宁凝□{(我~:我们)}			任认
ʨ	斤针金蒸经精巾筋京真珍惊茎津征粳津正鲸晶贞侦今禁{~不住}荆□{吮吸}	成寻秦陈情城琴承禽擒尘臣呈程诚勤芹惩橙乘{~客}沉	紧景警枕锦诊疹谨拯整尽{没有限制：～你吃}仅颈井	进正{~好}证浸禁{~止}晋镇振震劲症境敬竟镜竞政径郑	近尽{~头}阵静净
ʨʰ	亲称轻=清=青=倾沁{～甜：很甜}郴撑		请逞{~能}寝侵□{动作缓慢、猥琐的样子}噤{颤抖}	庆秤侵靘{黑~:昏暗无光}㵾{水极寒凉}亲{~家}趁称{相~}
ɕ	新心身深兄辛申伸欣升兴星胸猩声□{礼~:礼物}	人仁神晨辰仍行形型刑壬绳乘塍{田~:田埂}	沈婶审省{反~}醒={蠢}	信胜肾性姓幸兴圣杏甚盛囟慎焮{用小火煮或烘}	认幸剩
Ǿ	音阴荫英因姻鹰莺鹦婴□{干燥的食物因受潮而变软}	人{又}吟淫氄{~~毛：鸟兽的细毛}熔-溶-容寅盈莹融-绒-营=	忍引瘾影=饮隐颖	印映应{~当}	用-硬=


yn
阴平55	阳平22	上声33	阴去24	阳去213
ʨ	君军均钧菌{细~}	裙群琼穷=唇	准炅窘迥	郡圳骏俊竣	菌{~子：蘑菇; ~子家禽的胃部}
ʨʰ	春椿		蠢顷
ɕ	凶兄{~弟}熏薰勋	雄熊纯巡=绳{又}旬=询=循=	允	训逊迅殉讯汛	顺舜
Ǿ	晕庸	云荣茸匀营芸熔蓉溶=容=融=绒=□{白~:眼珠中的白色部分}	永尹泳勇涌咏殒	韵熨{~斗}	润闰运孕用=


an
阴平55	阳平22	上声33	阴去24	阳去213
p	帮班斑颁扳邦扮	旁庞	板版榜绑膀□{(把东西用力扔到地上)}	棒谤拌{摔倒}□{举起东西用力往下掉：～砖做土砖}霸-{~蛮}	办瓣傍磅蚌湴{①深泥、烂泥。②陷入深泥}
pʰ	攀潘□{(给母猪配种)}		□{(~实：很严实)}	胖盼□{(一群：一~)}□{(将两东西系在一起)}
m	□{(头往上仰)}	蛮忙芒茫盲	莽蟒网-{(打鱼的网子)}晚{(排行最小的)}	漫慢=	馒望-{(打~)}曼
f	方芳翻藩番慌糠	房防黄(姓)烦妨凡帆矾繁肪皇蝗□(在~:聪明{,反语)}	反纺返仿访谎幌恍	放贩晃范{(~围)}泛	饭范{(模～)}犯□{(~匙：蚌壳)}巷
t	丹单当耽担裆(裤~)觇(抬头)	唐糖塘潭谭谈檀坛弹堂棠□{蹦跳}□{青~蚊：红头绿身大苍蝇}蝉-{秋~子：知了}	胆{热水瓶内部}党档掸	担{(~子)}当{(稳~)}垱旦	淡蛋诞但弹荡燀{(以火焰烧燎)}□{(~板：砌屋时盖预制板)}凼{(小坑)}
tʰ	汤摊滩贪瘫		毯坦躺燀{利用水的热气对食物加温使之熟透}□{①把水放在器物中反复摇动，以使洗清器物内部。②引申指液体因摇晃而溢出}	炭碳叹探烫趟铴{~子：用以使泥灰平滑的工具}□{活~:灵活}
l	篮{(~子)}□{(~稀：很稀)}□{(凹下去的印痕)}□{(嘴稍微触碰物体)}	南男难蓝兰拦狼栏篮{(~球)}郎廊	懒览揽缆朗冷□{(头或手脚轻轻地上下摆动)}	□{(脚尖立着站)}□{(~子：皮肤上的小疙瘩)}	滥烂浪难{(灾~)}□{(泼辣、不讲理)}□{(把东西存放到高处)}
ʦ	装庄桩妆簪争脏{(航~)}	床蚕惭谗馋禅残缠镵{(锐利物穿刺)}	展斩崭盏攒早-{(~上：早晨)}	站撞壮葬占=战=赞□{(~满：把水等加满)}攐{(用针缝补：~扣子)}	暂站栈藏{(西~)}脏{(心~)}赚=挣=□{(碰)}錾{(~子：一种凿东西的铁工具)}
ʦʰ	参搀餐苍掺窗仓舱疮□{(吗~:怎么办)}		铲惨产敞闯撞-{(~嗒：①巧遇②有时候)}	灿创忏粲璨呛橕{(①起支撑作用的柱子②支撑、抵据)}
s	三山叁双霜栓拴桑删衫裳生		伞散嗓爽闪=㼽{(半截砖头，瓦片等：～砖)}馓{(~子：麻花卷)}鏾{(~猪：阉过的猪)}	散丧生{(~蛋：下蛋)}单{(姓)}善=扇=
k	干肝刚纲钢柑甘尴间{(中~)}缸=奸艰-冈		赶感敢岗杆港秆梗{(植物的杆子)}竿	监鉴埂{(田～子)}舰干{(~部)}间{(~断)}杠
kʰ	康龛勘刊勘{(①器物不满：～桶②短缺、缺少)}		砍坎侃□{(指咳嗽)}	看抗炕况-
ŋ	安鞍胺庵	颜严{(~今：正好，多亏)}	眼□{(~咛：喜欢)}掩{(①小土坑②洞穴)}□{(~蛮：超出可承受的范围)}	暗案按腌晏{(晚、迟)}	岸
x	憨夯	含咸行航杭涵函衔寒韩闲□{(~心：心机)}	喊罕	汉撼憾	汗旱焊陷项限苋巷

iaŋ
阴平55	阳平22	上声33	阴去24	阳去213
p		平-坪-	饼-	偋{(藏)}	病
pʰ			片-{(一大片)}
m		名			命
t	钉{(名词：~子)}粘	量{(~筒)}梁良粮凉粱零-{(~钱)}	两{(几斤几~)}辆领岭鼎	钉{(动词:~进去)}□{(相当于“捶”)}倞{(执拗)}	亮晾谅量{(数~)}
tʰ				听
n		娘□{(~山：把死人抬上山下，一般用于骂人语)}□{(形容小孩吵闹或惹事生非)}	两{(~个人)}俩{(小~口)}	酿	让
ʨ	张姜江樟彰装-{(动词)}将浆章疆僵腈{(瘦肉)}	晴-长场墙详-祥-肠强{(~壮)}强{(勉~)}常	井-进=诊-蒋奖桨长涨掌颈	酱镜仗帐账胀障间-{(~接)}降将{(大~)}□{(~今：刚才)}	象像匠丈杖犟尽-{(全部)}□{(防止、隔离：～冷水)} □{(抢～:不分对错肯定白己)}
ʨʰ	枪昌腔青轻清娼倡猖□{(~篾：箩筐等竹器外围用来加固支撑的竹片)}		抢厂请-磢-{(用瓦石磨剪刀：～剪刀)}	畅唱戗{(斜着眼看)}
ɕ	香乡箱相厢湘镶商伤星{(~子)}声{(~音)}	常尝降{(～伏)}祥=详=□{(向人炫耀:一起我)}	想响享赏醒□{(粥等久置后变稀)}	向相{(~貌)}像{(画~)}腥萫{(佐料：~料)}	上=尚
Ǿ	央秧殃鸯	羊洋赢杨阳扬疡萤{(~咪咪：萤火虫)}□{(~起困：仰面躺)}□{(干东西受潮变软)}	养痒氧影{(~子)}		样漾恙

uaŋ
阴平55	阳平22	上声33	阴去24	阳去213
k	光关=观羹{调~:小汤匙}	狂□{~拢：两个合到一起}	广讲-莞       	逛惯贯虹{彩虹}
kʰ	关筐框眶{眼~}撞	□{又：动物咬他物}	□{用力关门}□{碰撞}	旷矿况=抗-
Ǿ	汪湾弯豌	王黄还{~钱}顽忘亡完=丸={~子：药丸}玩	网晚挽婉腕往□{撞}枉□{抵消}		望=旺横{指门、窗、床等器物上的横木，起支撑、平衡的作用}□{拴住}

yaŋ
阴平55	阳平22	上声33	阴去24	阳去213
ʨ	卷-{(~毛：卷的毛发)}蜷
ʨʰ	圈{(圆的空心的东西)}
Ǿ	縈{(把线带收拢成团：~毛线)}			䁐{(放牧：~牛)}	挜{(①摆动手臂或者手里的物品②抛掷：～起好远③丢弃)}

ən
阴平55	阳平22	上声33	阴去24	阳去213
p	崩絣{(从两头拉扯绳子)}绷{(~硬：很硬)}	朋棚=盆膨蓬篷鹏彭={(起～:牛飞快地跑)}□{(用力擂打)}		蹦迸{(~裂)}绷{(~紧)}	湓{(溢出)}
pʰ	烹喷{(~泉)}		捧	碰埲{(粉末类物事四处飘)}喷{(~香)}□{(打~却：打喷嚏)}
m	蒙蚊-	萌盟檬朦蒙{(~古)}	猛懜{(~僮：昏愚不懂事)}	□{(~咕：蠢子)}	孟梦
f	分昏婚=芬纷蜂=丰=枫=峰锋封=疯=	魂坟闻-横-浑{(寡~:很浑浊)}文-纹馄炆{(小火炖食物)}獖{(~猪：未成年的没阉的公猪)}	粉{(①米粉②化妆品③粉刷)}	喷{(~雾器)}粪奋愤	混份问-凤=
t	冬东咚墩礅扽{(猛扯使物体变直)}	同铜桐筒童茼豚囤□{(一~:一节)} □{(用力踩)}□{(骗人)}	懂董□{(~子毛：绒毛)}□{(踩，踏)}僮{(老~:蠢子)}挏{(伸进液体中)}	冻栋炖顿吨盾钝=敦撴{(直立放置)}□{(把物体竖直用力朝地下摔)}□{(~米：爆米花)}	洞动=钝-{(死~:不锋利)}
tʰ	通□{(程度副词，很:～白)}		桶统捅	痛疼
l	聋□{(菜空心)}韧{(~软：很软)}□{(~松咕：怕冷的人)}	农龙脓笼轮浓隆窿伦沦纶垄□{(骗人)}□{(~起：尺码大的衣服穿在身上)}	拢垄笼{(~统)}栊{(放棉被的大木箱)}	动-	嫩弄论□{(~人：骗人、吓人)}
ʦ	中钟忠终尊遵踪宗综衷棕鬃	虫存丛穷-从重{(~复)}崇唇=	肿总种{(~类)}	众种{(～树)}纵粽中仲俊□{(动物跳跃)}	重{(~量)}
ʦʰ	村聪冲充葱匆囱		宠揰{(推)} □{(抖~:神气或强壮)}	寸铳□{(~梦：做梦)}冲{(刺鼻冲,脾气~)}
s	松孙	旬-循-㞞{(丑，丢脸)}	笋损榫耸{(猛推)}㨘{(把鼻涕吸进鼻孔)}	送宋诵颂讼□把鼻涕从鼻孔擤出来
k	公工功弓蚣攻躬宫恭龚供		拱汞巩□{(突出)}	贡供□{(~黄：很黄)}□{(头钻入或钻出)}	共
kʰ	空		孔恐	空{(~缺)}控
x	轰烘风-丰-封枫疯	红洪缝逢虹弘宏鸿冯横□{(憎恨)}□{(应答语)}□{(~脓：化脓)}	哄{(~骗)}		凤-哄{(起～)}缝蕻{(动植物旺盛生长，菜~子：菜苔)}
Ǿ	壅{(蜂涌而来的样子)}□{(小孩哭闹声)}			齆{(~鼻筒：说话鼻音重)}

uən
阴平55	阳平22	上声33	阴去24	阳去213
k			滚磙辊	棍
kʰ	昆坤荤婚		捆	困
Ǿ	翁温瘟𦤨{(~腥：很腥)}	文=闻=雯	稳吻	瓮揾	问=


m
阴平55	阳平22	上声33	阴去24	阳去213
Ǿ			姆{(~妈)}


n
阴平55	阳平22	上声33	阴去24	阳去213
Ǿ	嗯{(应答声或表否定)}			雍{(~菜：空心菜)}
