// HSD Syllabary Data Partition
// 地区：甘肅省-酒泉市-肅州區
// 来源：孫占鰲,劉生平《酒泉方言研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	甘肅省-酒泉市-肅州區
@SRC	孫占鰲,劉生平《酒泉方言研究》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	k	kʰ	x	ɣ
@FIN	a
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	213

// Initial	Final	Tone	CharList (Space separated)
p	a	陰平	巴 疤 扒
p	a	陽平上	爸 拔 把 □
p	a	去聲	耙 把 霸 壩 八 罷
pʰ	a	陰平	帊
pʰ	a	陽平上	爬 鈀 帕
pʰ	a	去聲	怕
m	a	陰平	媽
m	a	陽平上	麻 蟆 馬 碼
m	a	去聲	罵 抹
f	a	陽平上	伐 罰 乏 閥 筏 砝
f	a	去聲	發
v	a	陰平	蛙 挖
v	a	陽平上	娃 瓦 搲
v	a	去聲	襪 凹
t	a	陰平	褡 耷 瘩
t	a	陽平上	打 達
t	a	去聲	大 答 搭 躂
tʰ	a	陰平	他 它 她 趿
tʰ	a	陽平上	踏 踏
tʰ	a	去聲	塔 塌 溻 遢 蹋 榻
n	a	陽平上	拿 吶
n	a	去聲	哪 那 納 捺 衲
l	a	陰平	拉 垃 啦 旯
l	a	去聲	臘 蠟 辣 邋 喇
ts	a	陰平	渣 眨
ts	a	陽平上	雜 咋 砸 咱 榨 閘 □
ts	a	去聲	紮 炸 榨 紮 奓
tsʰ	a	陰平	差 杈 叉
tsʰ	a	陽平上	搽 茶 查 茬
tsʰ	a	去聲	擦 插 岔 衩
s	a	陰平	痧 靸
s	a	陽平上	灑 撒 傻 □
s	a	去聲	殺 沙 啥 剎 薩
k	a	陽平上	尕 玍 嘎
kʰ	a	陰平	喀
kʰ	a	陽平上	卡 □
x	a	陰平	哈
x	a	去聲	哈 下 瞎
ɣ	a	陰平	阿 啊 醃
// HSD Syllabary Data Partition
// 地区：甘肅省-酒泉市-肅州區
// 来源：孫占鰲,劉生平《酒泉方言研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	甘肅省-酒泉市-肅州區
@SRC	孫占鰲,劉生平《酒泉方言研究》

@INI	p	pʰ	m	f	v	ts
@FIN	ei
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	213

