#ɿ	
ts	①知 ②质 ③子纸 ⑤这{口语}
tsʰ	②尺蛰 ③齿
s	①丝师撕施匙私司诗 ②十食时失虱蚀识石 ③死侈豉使始 ⑤世事逝是四视似寺饲柿市式
z	②日
#i	
p	②笔毕逼碧壁 ③比 ⑤币备
pʰ	②脾皮疲琵匹僻劈 ⑤屁
m	②谜密 ③米
v	②鱼
t	①低 ②滴嫡笛敌 ⑤地弟第递
tʰ	①梯 ②题踢剔 ③体 ⑤剃
I	②璃犁梨狸立笠栗力历 ③李旅 ⑤丽荔利
tɕ	①居鸡饥基机 ②橘局菊集及吸急吉鲫极积迹籍绩寂击激 ③举矩挤己几 ⑤锯句祭济具剂寄记季
tɕʰ	①区妻 ②齐旗七渠齐奇骑其棋泣乞戚吃喫曲 ③取娶启 ⑤趣气去砌契器弃
ɕ	①西虚希 ②徐媳褯习恤息媳惜席夕锡 ③许洗徙喜 ⑤细婿系戏
ȵ	②泥尼疑逆溺 ③女你 ⑤腻
Ø	①衣医 ②移姨揖一逸益 ③椅以 ⑤易意异
#u	
p	②不 ⑤布部步薄
pʰ	①铺 ②菩朴瀑 ③普谱
m	②目木模 ③母 ⑤墓
t	①都 ②独读督毒 ③赌肚 ⑤杜
tʰ	②图屠突秃 ③土 ⑤兔
I	②炉鹿六绿 ⑤路露
n	②奴 ③努 ⑤怒
ts	①猪蛛租珠 ②足竹卒祝 ③主祖 ⑤助住柱
tsʰ	①初粗 ②出除锄薯厨雏 ③楚鼠 ⑤醋处
s	①蔬苏书输殊 ②俗速宿叔熟粟属 ③数 ⑤树竖数
z	②如入
k	①姑孤 ②骨谷 ③古估 ⑤估
kʰ	②窟哭酷 ③苦 ⑤裤
Ø	①乌 ②无屋吴蜈勿沃 ③武五午 ⑤务雾
f	②胡福服壶瓠符扶忽佛蝠 ③虎府斧腐辅 ⑤父富妇付附副
#a	
p	①疤 ②八 ③把 ⑤霸把{刀∽}罢
pʰ	②耙爬 ⑤怕
m	①妈 ②麻蟆抹 ③马 ⑤骂
f	①花 ②华法乏滑猾罚 ⑤话划化画
t	②答踏搭达 ③打 ⑤大
tʰ	①它他
l	②辣腊
n	②拿纳 ③哪 ⑤那
ts	②眨闸 ⑤榨
tsʰ	②茶插
