tɕʰyᶨ	蛆趋区躯驱聚穗句-拒-距-具-遂-推-催-摧-梯-	徐渠瞿衢随-	取娶腿-	去趣脆-		
ɕyᶨ	墟虚嘘须需尿穗虽-荽		许栩诩	绪叙序絮祟婿岁-		
yᶨ	淤御愈驭御誉预遇寓媪裕吁玉=	于鱼渔余予虞愚娱隅盂臾腴俞榆圩-围-	语与宇禹羽雨屿予	喂-		
pɐ	巴芭笆吧扒		把靶㞎	罢=爸霸灞		
pʰɐ	趴罢-	爬琶耙扒		怕		
mɐ	妈骂	麻蔴蟆	马码玛吗蚂			
vɐ	蛙划-（~玻璃）	娃划-（~船）	瓦佤搲	洼		
tɐ	大-（~小）		打	大=（老~）		
tʰɐ	他她它					
nɐ		拿	哪=	那=娜		
lɐ	拉垃		喇哪-			
tsɐ	渣查（姓）遮嗻蔗奓拃		砟	诈乍炸榨这-		
tsʰɐ	车叉杈钗-差（差别；出差）䞗蛼	茶查搽	扯衩镲	诧岔汊茬		
sɐ	沙鲨纱裟砂赊	蛇佘	洒傻撒舍（~得）	赦-嗄		
kɐ	家-袈-			尬架-驾-嫁-		
kʰɐ	抲咖		卡			
ŋɐ	鸦-丫-砑挜	牙-芽-伢	哑	垩挜		
xɐ	虾-下-哈	还蛤				
tiɐ	爹		嗲			
tɕiɐ	佳嘉袈加家=葭		假姐-贾（姓）	借-价驾=架=嫁=稼		
tɕʰiɐ	谢	茄邪斜				
ɕiɐ	虾=些-厦下=夏	暇瑕遐霞	写	卸泻		
iɐ	呀鸦=丫=耶夜-	涯芽牙=衙琊爷-	雅也-野-	亚迓讶		
tsuɐ	抓		爪			
suɐ			耍			
ʐuɐ			惹喏			
kuɐ	瓜呱		剐寡	卦挂褂		
kʰuɐ	夸	刳	侉垮	跨		
xuɐ	花画话划-（~分）	划=（~算）华桦铧		化划=（计~）		
tɕʰyɐ		瘸				
ɕyɐ	靴					
yɐ	曰𦚢					
pɛ			摆	拜湃		
pʰɛ	败	排徘牌		派		
mɛ	卖迈	埋	买			
vɛ	歪外	怀-				
tɛ	呆		歹逮	戴贷=怠=黛带大（~王）		
tʰɛ	胎苔（舌~）待态代袋贷-逮（~捕）大（~斧）汰-（~衣服）怠	台抬苔（~藓）	大-	泰太汰=（淘~）		
nɛ	耐奈		乃奶			
lɛ	赖癞籁	来莱				
tsɛ	哉栽灾斋		宰者载（记~）	再载（装~）		
tsʰɛ	猜钗=在	豺侪裁才财材	采彩睬	菜蔡		
sɛ	筛腮鳃奢社射	柴		赛塞晒舍（宿~）赦=		
kɛ	该垓街阶-		改解-	溉慨盖丐钙界-届-戒-械-介-芥-		
kʰɛ	开揩	䬵	凯楷慨			
ŋɛ	哀挨艾碍	挨捱癌	矮蔼霭	爱暧		
xɛ	亥骇害懈	孩鞋骸𠹛谐-	海蟹			
tɕiɛ	皆阶=嗟		解=	届=械=戒=界=芥=介=借=		
tɕʰiɛ			且			
ɕiɛ	些=	谐=偕				
iɛ	夜=	也=冶野=		液腋		
tsuɛ			跩	拽		
tsʰuɛ			揣	踹		
suɛ	衰摔		甩	帅		
kuɛ	乖		拐	怪		
kʰuɛ	挎		㧟	桧会（~计）快块筷		
xuɛ	坏	淮怀=徊槐踝				
pɔ	包胞		宝堡保饱褒	鲍（~鱼）报暴=爆瀑曝豹		
pʰɔ	胞抛抱鲍（~鱼）刨暴-	袍庖跑	卯铆	炮泡疱		
mɔ	冒帽貌毷	毛茅猫锚矛茅髦				
tɔ	刀朝（今~）		倒（打~）捣岛导=	道（~理）倒（~水）到		
tʰɔ	滔韬焘道（~士）稻盗悼	陶啕桃逃涛萄	讨导-	套		
nɔ	闹	挠桡	恼脑瑙			
lɔ	捞=涝	劳捞-痨牢	老佬			
tsɔ	糟遭朝=（~阳）昭招召		藻澡枣早爪沼找	燥肇兆=灶罩照造=		
tsʰɔ	操超抄造-皂赵兆-	曹槽嘈嘲巢晁潮朝（~向）	草炒吵	造-糙		
sɔ	骚搔臊烧梢稍邵	韶绍（介~）	嫂扫（~地）少（多~）	扫（~把）少（~年）绍=（~兴）哨		
ʐɔ	绕（~线）	饶娆	扰绕（围~）			
kɔ	高皋膏（牙~）茭羔糕教-		稿缟镐搞搅-绞-	告诰膏（~油）觉-酵-校-		
kʰɔ	敲-		考拷烤	犒靠铐		
ŋɔ	抝	翱敖熬鳌	袄咬	抝傲奥澳懊		
xɔ	蒿薅号（~码）	豪号（~丧）毫嗥壕嚎濠	好（~坏）郝	皓浩耗好（喜~）孝-		
piɔ	标膘飙镳		表婊裱			
pʰiɔ	漂（~浮）飘	嫖剽瓢	殍	漂（~亮）票		
miɔ	庙妙缪	苗瞄描	藐秒渺淼邈缈			
tiɔ	雕凋貂刁叼		屌	钓掉=调=（~查）吊		
tʰiɔ	挑铫掉-调-	迢笤条调（~和）	挑誂窕	跳粜眺		
niɔ	尿（~素）		鸟袅			
liɔ	料撂廖	寥撩缭瞭辽聊燎	了			
tɕiɔ	浇椒礁蕉焦骄娇交蛟胶郊教=		缴皎剿佼狡侥搅=绞=较-	叫较=教=觉=		
tɕʰiɔ	锹敲=悄跷撬轿	樵憔瞧翘乔荞桥	巧	俏窍翘		
ɕiɔ	枭萧箫宵霄销消嚣潇效校	肴	筱晓小	啸肖笑酵=孝=		
iɔ	幺妖夭腰邀要（~求）	窑尧姚谣摇遥	舀杳窈	要耀		
pʊ	波坡-玻菠播=		簸（颠~）跛播-	簸（~箕）		
pʰʊ	坡=	婆	叵颇	破剖		
mʊ	么暮慕募墓幕磨（~头）	模馍摩魔磨（~刀）	母拇亩=某=牡=沫-			
fʊ			否=缶			
tʊ	多		躲垛	剁惰堕		
tʰʊ	拖舵垛大-（~人）	佗陀驼鸵驮	妥	唾蜕		
nʊ	糯	奴挪	努	怒懦		
lʊ	啰螺-（~儿）	罗箩锣逻螺=（~丝）骡脶	掳虏裸	那-		
tsʊ			左佐	做		
tsʰʊ	搓磋坐座			错（~误）挫锉		
sʊ	娑蓑梭		所锁琐			
kʊ	歌哥戈过-锅		果裹	个过=		
kʰʊ	柯轲苛科窠蝌颗棵		可	课		
ŋʊ	饿	娥鹅蛾讹	我	卧		
xʊ	祸贺	何河荷（~花）禾和䗙（~䘆：蚯蚓）	火伙	荷（负~）货和（应~）		
ʊ	倭阿窝莴			卧		
myʊ				谬		
nyʊ		牛=	扭纽=			
tɕyʊ	纠赳阄鸠究-揪		酒久九韭	就=昝救灸究=廐疚㾭		
tɕʰyʊ	秋丘邱蚯舅就-旧	酋囚仇（姓）求裘	搝			
ɕyʊ	差修休		朽	秀绣袖嗅宿（星~）		
yʊ	攸悠忧优幽右佑又柚	游犹由油尤邮	有友酉	莠诱幼		
ɚ	二	而儿	尔迩耳饵			
pei	卑碑悲杯婢背			陛倍闭-贝狈惫背辈备=悖		
pʰei	备-	培陪赔裴		沛霈配佩		
mei	寐妹=昧茂贸	眉枚梅媒玫煤眸谋霉（发~）	美每亩-某-牡-	媚袂		
fei	飞扉非霏妃	肥淝	匪斐菲诽否	费废肺吠		
vei	威煨为（~什么）位未味魏卫（~生）谓-	为（作~）危帷惟维微薇帷韦违闱围桅圩=	委萎尾伪伟纬	尉慰蔚畏胃谓=卫（防~）喂=		
tei	丢兜		斗抖陡	鬥（~争）读（句~）		
tʰei	偷豆痘逗窦	投头		透		
nei			你纽			
lei	溜陋漏擂	刘留瘤流榴楼偻蝼娄	柳耒篓搂			
tsei	周州洲舟帚		走肘	昼宙皱邹绉骤咒奏		
tsʰei	抽	俦畴绸稠筹愁酬	丑	纣臭胄凑		
sei	收搜-馊受寿		首手守	搜=瘦兽授售嗽		
kei	钩沟勾		苟狗枸给	垢构购媾够		
kʰei	抠		口	叩寇扣		
ŋei	欧鸥殴	牛-	藕偶耦呕	怄		
xei	齁厚后逅候-後	侯喉猴	吼	候=洉		
tuei	堆=			对=队兑=		
tʰuei	推=	颓	腿=	退		
nuei	内					
luei	累类泪=	雷=	累（~计）磊儡垒			
tsuei	追骓锥			赘最醉=		
tsʰuei	吹炊崔催=摧=	锤捶槌随		翠悴瘁粹脆=		
suei	虽=	隋随垂谁	水	瑞睡岁=碎=税遂隧		
ʐuei	锐-睿-	柔揉	蕊	芮锐=睿=		
kuei	规龟归圭闺		诡癸轨鬼	贵桂瑰鳜		
kʰuei	亏盔窥跪柜	馗逵葵奎魁		愧馈溃篑		
xuei	麾徽辉晖挥恢诙灰汇（~集）会（开~）烩	蛔茴回	毁悔诲	讳汇（词~）贿晦慧惠秽喙卉		
piɛ̃	般=瘢班颁斑攀-扳		版板坂	扮办=瓣绊		
pʰiɛ̃	攀=办-	扳		盼		
miɛ̃	蔓曼慢漫=慢谩	蛮=				
fiɛ̃	翻番帆范（姓）犯饭	樊繁烦凡矾蕃藩	反返	范（模~）泛贩㽹		
viɛ̃	弯湾万	顽玩	挽晚			
tiɛ̃	单丹耽担		掸胆	旦但担石诞弹=（子~）		
tʰiɛ̃	滩摊坍-蛋淡弹-（~珠）	弹（~琴）壇（花~）檀覃昙谭潭谈痰	坦袒毯忐	叹炭碳坍=探=		
niɛ̃	难（灾~）	难（~点）南=				
liɛ̃	烂滥	阑拦栏兰岚褴蓝篮	懒览揽两-			
tɕiɛ̃	奸菅艰间（时~）劗		简涧锏碱减斩崭	谏间（~隔）鉴监=盏赞栈暂站绽蘸湛		
tɕʰiɛ̃	餐掺参（~考）搀	残惭馋	产铲惨=	粲灿璨忏刬		
ɕiɛ̃	限=陷=	闲咸=衔=				
siɛ̃	珊删=山三杉衫	涎	散（分~）伞	散（~会）		
kiɛ̃	干（~戈）甘=间-（房~）监-（牢~）		敢=橄赶感=拣碱-竿杆秆	幹（~部）间-（~苗）		
kʰiɛ̃	铅勘看=		舰槛坎=侃=	嵌		
ŋiɛ̃	淹雁	颜-岩-	眼	晏（晚）谚-		
xiɛ̃	鼾憨陷-限-	寒=咸-衔-含=函=鹹	喊=	喊-		
iɛ̃		颜=岩=		宴=谚=彦唁		
tsuɛ̃	跧			馔撰赚		
suɛ̃	闩赸拴栓删-					
kuɛ̃	关			惯		
kʰuɛ̃	掼	寰环				
xuɛ̃	患-	还（~钱）		宦幻患=		
pʊ̃	搬			半		
pʰʊ̃	潘伴拌	蟠盘般-		判叛畔泮		
mʊ̃	漫-	瞒馒鳗鞔蛮-	满			
tʊ̃	端㴷		短			
tʰʊ̃	贪断锻段	团罈（~子）		探-		
nʊ̃		南-楠男	暖			
lʊ̃	乱	峦鸾銮	卵			
tsʊ̃	钻专砖簪		转（~载）	钻转（~动）传（~记）篆		
tsʰʊ̃	穿川汆蹿	传（~说）船蚕椽	喘惨-舛	窜篡纂串		
sʊ̃	酸			算蒜		
ʐʊ̃			阮软			
kʊ̃	乾官棺观（~察）冠（鸡~）泔柑甘-		管馆感-敢-赶-擀	观（灵威~）盥冠（~军）贯灌罐		
kʰʊ̃	看-（~守）宽堪		侃-款砍坎-	看-（~见）		
xʊ̃	旱汗换	寒-韩涵函-含-	缓	翰汉焕唤		
ʊ̃	安按鞍豌庵岸	完丸纨	婉宛蜿碗皖	案黯暗		
tɕyʊ̃	涓娟捐		卷	券-狷绢眷倦		
tɕʰyʊ̃	圈（圆~；猪~）	全泉颧权拳	犬	劝券=		
ɕyʊ̃	轩萱喧宣籼（~稻）	悬玄璇旋	癖选			
yʊ̃	冤鸳渊鸢苑愿院	圆员缘元原源援辕袁猿园茔	远	怨		
pĩ	编=边鞭蝙鳊煸		扁匾贬	遍=变		
pʰĩ	编-翩篇辫辩辨便卞汴遍-			片骗		
mĩ	面麵	眠棉绵	缅勉免冕			
tĩ	颠巅掂		典碘点	殿=电奠=店踮		
tʰĩ	天添垫佃殿-奠-	田填恬甜	殄忝舔腆			
nĩ	砚念	年黏粘拈严（姓）研	捻辇碾			
lĩ	练炼恋炼链	莲联连鲢亷帘	脸敛			
tɕĩ	肩坚煎尖兼搛占（~卜）沾詹		剪翦戬蹇检捡俭茧展辗	建健键荐见箭饯溅渐剑毽战占（~领）		
tɕʰĩ	仟千牵迁骞谦签件贱纤（背~）	前钱乾隆虔潜钳缠婵蝉弹禅	遣浅谴践阐	茜倩歉欠		
ɕĩ	先鲜仙掀纤（~维）县现-（~钱）扇（~风）善	弦贤嫌	显险鲜（~为人知）陕闪	献宪现=（~在）羡线扇（~子）膳缮		
ĩ	胭烟咽腌焉验堰-（丁~）	言沿蜒筵延炎盐严	偃兖演衍掩奄染	燕厌焰宴-谚-堰=（都江~）䞁		
ʐuĩ		然燃	髯冉			
pɐ̃	邦梆帮		榜膀绑	蚌=谤傍磅泵		
pʰɐ̃	乓棒	庞螃彷旁	髈	胖		
mɐ̃		芒茫忙氓盲	莽蟒			
fɐ̃	方坊芳	妨防肪房	纺仿访	放		
vɐ̃	汪忘妄-望旺-	王忘黄-	罔网惘往	妄=旺=		
tɐ̃	裆当（~中）		档党挡	荡=宕当（上~）		
tʰɐ̃	汤荡-砀	棠塘堂螳膛唐糖搪	躺倘淌	趟烫摥场（落~）		
nɐ̃		嚢	攘			
lɐ̃	浪㫰	郎廊螂狼琅	朗			
tsɐ̃	臧张章樟璋彰髒赃		长（成~）掌涨怎-	胀帐怅障葬奘藏（西~）仗臟（内~）		
tsʰɐ̃	昌菖仓苍沧丈杖	长场肠裳常藏嫦	氅敞厂	畅倡唱䢢		
sɐ̃	伤商桑丧（~事）尚-上	偿尝	赏嗓搡晌	丧（~失）尚=		
kɐ̃	扛豇缸纲冈刚钢罡江-		港讲-	杠虹-		
kʰɐ̃	康慷=糠项-（颈~）	扛吭	慷-	亢抗囥炕		
ŋɐ̃	肮	昂		盎		
xɐ̃	夯项-巷	行（银~）航杭				
niɐ̃	酿-	娘	仰-	酿=		
liɐ̃	谅晾亮量	量粱梁粮凉良	两辆			
tɕiɐ̃	江=将浆姜僵缰疆		讲=奖桨	绛降（下~）将酱匠=		
tɕʰiɐ̃	腔枪羌呛炝象-像-匠-謽	樯蔷强（~大）襁降-（投~)	抢强（勉~）	跄戗		
ɕiɐ̃	相（~亲）襄镶湘箱厢乡香项=	降=	想享飨响饷	象=像=橡相（宰~）向		
iɐ̃	鸯央秧殃样漾恙	羊洋佯阳扬杨疡	养痒仰=	怏		
tsuɐ̃	桩妆庄装			壮		
tsʰuɐ̃	窗疮撞状	床噇	闯	创		
suɐ̃	双霜		爽			
ʐuɐ̃	让	瓤穰	壤嚷攘			
kuɐ̃	光		广	逛		
kʰuɐ̃	匡筐眶框	狂		旷况矿		
xuɐ̃	荒慌肓	黄=簧皇凰惶蝗隍	恍谎晃（~眼）幌	晃（摇~）		
pəŋ	奔畚（~斗）贲		本	奔（~头）		
pʰəŋ	喷（~水）笨	盆		喷（~香）笨		
məŋ	闷-（~声）焖	门们明-（~朝）		闷=		
fəŋ	分（~开）芬吩纷份	焚汾坟	粉	愤奋粪忿畚（~箕）分（本~）		
vəŋ	温瘟问	闻纹蚊文	吻刎稳紊			
təŋ	敦吨蹲登灯豚（河~）蹬墩		等	盾顿遁凳炖扽钝=		
tʰəŋ	吞囤-钝-邓	疼臀豚藤腾囤=誊		褪		
nəŋ	嫩	能				
ləŋ	论楞愣	伦轮纶棱	冷			
tsəŋ	珍甄真臻榛争筝贞正征征蒸曾增赠-砧箴针斟谮		朕疹诊整拯枕怎=	赠=振震镇正政证枕症		
tsʰəŋ	膛撑蛏称参（~差）阵郑	晨辰臣陈尘橙呈程成诚城澄乘丞承曾层沉岑忱	惩逞	趁称秤剩		
səŋ	申伸绅身生笙甥声升僧森参（人~）深娠	神绳什盛（~饭）	省沈审婶	胜肾圣盛（~大）甚		
kəŋ	跟根更（三~半夜）庚羹耕今-（~朝）		梗埂粳耿艮	更（~加）亘		
kʰəŋ	坑铿		恳垦肯啃	掯硍		
ŋəŋ	恩硬					
xəŋ	亨恨	痕衡恒横=	很狠	横（蛮~）		
tsuəŋ	尊遵谆肫樽		准			
tsʰuəŋ	皴春椿村	存	蠢忖碜	衬寸谶		
suəŋ	孙顺-	唇纯醇鹑	损	瞬舜逊顺=		
ʐuəŋ	认闰润任赁韧-	人仁壬任	仍忍刃仞纫	韧=		
kuəŋ			滚	棍		
kʰuəŋ	昆坤		捆	困		
xuəŋ	昏婚荤	馄魂浑	混（~合）	混（~日子）溷		
tɕyəŋ	钧均军君			竣晋俊竣隽		
tɕʰyəŋ		秦裙群				
ɕyəŋ	熏醺勋	询驯巡旬殉尊浔寻=	笋榫	迅汛驯训逊		
yəŋ	运（~气）晕韵孕	筠匀芸耘云雲	允永咏泳	蕴陨愠运（~输）熨酝		
piŋ	宾槟傧斌彬滨缤殡兵冰		丙炳秉饼禀	鬓柄並=（~非）併		
pʰiŋ	拼乒姘病並-（~排）	贫苹频评平萍瓶屏凭	品	聘		
miŋ	命	民明=鸣名铭茗	闽悯闵泯敏冥皿			
tiŋ	丁钉（~子）叮盯		鼎顶	订钉定=淀-（~粉）		
tʰiŋ	厅汀听（量词）定-锭	庭廷亭婷	艇挺	听		
niŋ	佞	宁柠狞凝				
liŋ	拎吝蔺躏令另	邻麟鳞翎灵铃龄零陵凌绫菱临霖淋琳林	岭领廪凛	赁		
tɕiŋ	津巾斤筋惊京荆精旌睛经矜兢侵-今=金襟		紧谨仅景警颈井锦儘（~管）	进静=镜境竟敬竞劲净=靖=径浸禁		
tɕʰiŋ	亲（~人）卿清轻青蜻侵=盡（~力）近静-净-靖-（~江）	勤芹情晴琴禽擒寻-	倾顷请寝	亲（~家）沁庆罄		
ɕiŋ	新辛欣馨星猩惺腥兴心鑫薪杏	形刑邢型行（~走）	省醒擤	信幸悻幸姓性衅		
iŋ	因姻茵殷英樱鹦莺婴蝇赝应（~该）音阴	银寅垠迎莹萦赢嬴盈营萤吟淫	引尹隐瘾影颖郢饮	印映应（回~）窨胤瀴		
pɔŋ	绷崩			蹦迸		
pʰɔŋ	烹埄蚌-	蓬篷彭澎膨朋棚鹏	捧	碰		
mɔŋ	懵梦孟	蒙朦萌盟	猛蠓			
fɔŋ	枫风疯丰封奉-缝	冯锋峰逢缝	讽	凤奉=俸		
vɔŋ	翁嗡	横-		瓮齆		
tɔŋ	东冬		董懂	栋冻		
tʰɔŋ	通动洞	童瞳同桐铜佟	统桶	痛恸		
nɔŋ	弄（玩~）	农脓浓				
lɔŋ	弄（~子）	笼聋隆龙咙	陇拢垄			
tsɔŋ	中忠衷终螽宗踪钟综鬃		总冢肿种（~子）踵	纵种（~田）		
tsʰɔŋ	冲匆怱囱聪葱充重（~量）仲	虫丛崇重（~叠）从	宠	冲		
sɔŋ	松松淞	㞞	怂悚耸	送宋诵颂讼		
ʐɔŋ		戎绒茸	冗			
kɔŋ	工公功弓躬宫攻恭		汞巩拱	贡供共=		
kʰɔŋ	空（~的）共-	穹	孔恐	控空（有~）		
xɔŋ	烘轰薨哄	红虹=鸿洪宏弘	哄（~人）	讧哄（起~）		
tɕiɔŋ			窘炯迥			
tɕʰiɔŋ		穷琼穹=				
ɕiɔŋ	凶匈汹胸兄	熊雄=				
iɔŋ	雍庸邕用佣	融荣容熔溶榕雄-	拥涌勇俑甬	壅		
pɐʔ					剥驳博膊搏亳	
pʰɐʔ					帕泊粕舶	箔薄雹-
mɐʔ						莫寞漠膜摸幕陌
fɐʔ					缚	
vɐʔ					沃握龌	霍-
tɐʔ					沰耷	
tʰɐʔ					托拓度铎	踱
nɐʔ						诺搦
lɐʔ					乐（快~）	洛落络骆烙
tsɐʔ					着斫灼酌作	
tsʰɐʔ					绰焯错（内~角）	凿昨着（~火）
sɐʔ					索硕烁	勺杓
kɐʔ					角各阁搁觉-	
kʰɐʔ					壳确-搉	
ŋɐʔ					恶鳄	愕萼鄂
xɐʔ					涸赫貉壑	鹤貉学-
niɐʔ						虐疟
liɐʔ						略掠
tɕiɐʔ					觉脚雀-	
tɕʰiɐʔ					确=爵雀=剧-鹊郄恰怯	嚼
ɕiɐʔ					削	学=
iɐʔ					乐（音~）岳约	药钥
tsuɐʔ					濯啄涿琢卓桌捉	
tsʰuɐʔ					戳	浊镯
suɐʔ					朔嗍	
ʐuɐʔ						若箬弱
kuɐʔ					椁郭廓-	
kʰuɐʔ					扩廓=	
xuɐʔ					豁霍=藿㸌穫（收~）	
pəʔ					不	
pʰəʔ					勃渤	饽荸
məʔ						没殁
fəʔ					拂	佛
vəʔ						物勿杌核-
təʔ					得德跺	
tʰəʔ					忑	忒特突凸
nəʔ						搦
ləʔ						肋勒
tsəʔ					窒质责只炙职织陟仄则执汁指蜇（海~）窄	
tsʰəʔ					秩宅泽择释-策册尺赤斥敕侧测恻	值直殖植贼翟
səʔ					失室瑟虱适释=色穑啬轼识拭饰式塞涩湿	石食蚀实拾十什
kəʔ					格隔=膈疙革	
kʰəʔ					客克刻咳	隔-
ŋəʔ						额轭扼厄
xəʔ					赫吓黑	核=龁
piəʔ					毕必笔滗璧碧壁逼愎	
pʰiəʔ					匹弼癖僻霹枇	
miəʔ						密蜜蔑篾灭觅汨
tiəʔ					的嫡滴摘扚	
tʰiəʔ					惕剔踢涤	倜逖籴翟敌狄荻迪笛
niəʔ						逆昵溺匿
liəʔ						栗律劣列烈裂沥历力立笠猎泪-
tɕiəʔ					吉戟剧=积迹脊绩击激鲫稷棘急	
tɕʰiəʔ					七吃迄讫乞漆戚寂缉辑泣	疾籍藉极集及席-
ɕiəʔ					膝惜昔汐夕锡析蜥晰熄息吸熄	席=习
tsʰuəʔ					出黜	
suəʔ					术=述	术-
ʐuəʔ						入□（性交）
kuəʔ					骨	
kʰuəʔ					窟	
xuəʔ					忽笏惚	
tɕyəʔ					卒倔橘厥蹶橛	
tɕʰyəʔ					屈黢	
ɕyəʔ					恤戍穴率悉	
yəʔ					郁域疫役	
pɔʔ					卜（姓）伯柏百北	
pʰɔʔ					扑仆魄拍粕迫帛蔔（萝~）璞	白
mɔʔ						目睦牧穆木麦脉墨
fɔʔ					福辐蝠幅覆复腹	伏袱服
vɔʔ					屋	
tɔʔ					笃督	
tʰɔʔ					秃	独读犊毒
lɔʔ						鹿麓碌戮六陆绿摝
tsɔʔ					竹筑竺粥祝足烛嘱卒逐=	
tsʰɔʔ					触蹙蹴畜矗促猝	轴逐-族
sɔʔ					速夙宿肃缩谡叔菽淑粟束属	孰熟塾俗蜀
ʐɔʔ						肉辱褥
kɔʔ					谷国	
kʰɔʔ					哭酷	
xɔʔ					獲（~得）㖪	斛或惑
tɕiɔʔ					掬菊	
tɕʰiɔʔ					曲	局
ɕiɔʔ					旭蓄畜	
iɔʔ					郁育玉-狱欲浴	
piɛʔ					八	
pʰiɛʔ						拔跋=
miɛʔ						抹
fiɛʔ					發髮法砝	伐筏罚阀
viɛʔ					挖	袜滑-
tiɛʔ					妲答搭溚沓	
tʰiɛʔ					榻塔塌涾獭挞	闼达踏遢
niɛʔ						呐纳捺
liɛʔ						辣蜡邋腊瘌
tɕiɛʔ					颊甲=扎匝砸杂眨	
tɕʰiɛʔ					察插擦	炸-
ɕiɛʔ					辖=侠峡	挟狭=
siɛʔ					刹杀煞霎萨	闸铡煠
kiɛʔ					夹甲-	
kʰiɛʔ					掐	轧
ŋiɛʔ					鸭压押	轧
xiɛʔ					瞎	狭-匣辖-
kuɛʔ					刮括	
kʰuɛʔ						狭-
xuɛʔ					攉	滑=猾
tɕyɛʔ					咂	
ɕyɛʔ					刷=	刷-
pʊʔ					拨钵	
pʰʊʔ					泼	跋-
mʊʔ						沫=末
tʊʔ					掇𬊯	
tʰʊʔ					脱	夺
nʊʔ						讷衲纳
tsʊʔ					缀辍拙	
tsʰʊʔ					撮	
sʊʔ					说	
kʊʔ					割葛鸽合-（~算）	
kʰʊʔ					渴磕阔瞌	盇
xʊʔ					喝豁	曷活=盒合=（~作）阖荷（薄~）
ʊʔ					遏餲	活-
tɕiʉʔ					诀决	
tɕʰiʉʔ					阙缺	绝掘
ɕiʉʔ					血屑薛	
iʉʔ					悦	月阅越粤
pɪʔ					瘪憋鳖蹩别（动词）	
pʰɪʔ					瞥撇譬	鼻别
tɪʔ					跌迭叠碟嘀	
tʰɪʔ					铁贴帖蝶谍	
nɪʔ						捏啮臬孽聂镊蹑
tɕɪʔ					竭节洁结接睫捷劫揭=哲折浙	
tɕʰɪʔ					切窃妾怯彻撤澈辙	截杰劫侄辄蛰（惊~）
ɕɪʔ					歇亵泄协胁揭-涉设摄	舌折（~本）
ɪʔ					谒噎咽一乙-逸溢佚益驿译绎亦奕易抑翼弋邑挹	叶业页
ʐuɪʔ						日热
ɕyɪʔ					雪	
