cid	character	initial	final	tone	note
1	多	t	uai	24	训侪
2	拖	h	ua	24	
3	大	ɗ	ua	24	
4	锣	l	o	31	
5	左	t	o	435	
6	歌	k	o	24	
7	个	k	ai	31	
8	可	x	o	435	
9	鹅	k	o	31	
10	饿	x	un	35	
11	河	h	o	31	
12	茄	k	io	31	
13	破	f	a	35	
14	婆	f	o	31	
15	磨	v	a	31	
16	磨	m	o	35	
17	躲	m	oi	435	训沕
18	螺	l	e	31	海~
18	螺	l	o	31	~丝
19	坐	ts	e	33	
20	锁	t	o	435	
21	果	k	ui	435	
22	过	k	ui	35	
23	课	x	ua	35	
24	火	∅	ui	435	
25	货	∅	ui	35	
26	祸	∅	ua	33	
27	靴	x	ui	24	
28	把	ɓ	ɛ	435	
29	爬	ɓ	ɛ	31	
30	马	v	ɛ	435	
31	骂	m	ɛ	35	
32	茶	ɗ	ɛ	31	
33	沙	t	ua	24	白读，~土
33	沙	s	a	24	文读，~子
34	假	k	ɛ	435	
35	嫁	k	ɛ	35	
36	牙	ŋ	ɛ	31	~膏
36	牙	x	i	435	训齿，~痛
37	虾	h	ɛ	31	
38	下	∅	ɛ	33	
39	夏	h	ɛ	24	
40	哑	∅	ɛ	435	
41	姐	ts	e	55	白读
41	姐	ts	e	435	文读
42	借	tɕ	io	55	
43	写	t	ia	435	
44	斜	t	ia	31	
45	谢	t	ia	33	
46	车	ɕ	ia	24	
47	蛇	t	ua	31	
48	射	t	ia	24	
49	爷	z	ɛ	435	
50	野	z	ɛ	435	
51	夜	m	ɛ	31	训暝
52	瓜	k	ui	24	
53	瓦	∅	ia	33	
54	花	h	ui	24	训卉
55	化	h	ui	35	
56	华	∅	ua	24	
57	谱	f	u	435	
58	布	ɓ	ɔu	35	
59	铺	f	u	24	
60	簿	f	ɔu	33	
61	步	ɓ	ɔu	24	
62	赌	ɗ	u	31	打~，文读
62	赌	ɓ	ua	33	训读未详，~钱
63	土	h	ɔu	31	训塗
64	图	h	u	31	
65	杜	ɗ	u	55	
66	奴	n	ɔu	31	
67	路	l	ɔu	24	
68	租	t	ɔu	24	
69	做	t	o	33	
70	错	s	o	35	
71	箍	k	u	33	
72	古	k	ɔu	435	
73	苦	x	ɔu	435	
74	裤	x	ɔu	35	
75	吴	ŋ	ɔu	31	
76	五	ŋ	ɔu	33	
77	虎	ŋ	ɔu	435	
78	壶	∅	u	24	
79	户	∅	ɔu	33	
80	乌	∅	u	24	
81	女	n	i	435	
82	吕	l	y	31	
83	徐	ɕ	y	31	
84	猪	ɗ	u	24	
85	除	s	u	31	
86	初	s	o	24	~中
86	初	s	ɔu	24	~一，日期
87	锄	h	u	31	
88	所	t	o	435	
89	书	t	u	24	
90	鼠	ɕ	iu	435	
91	如	ɕ	in	33	训读未详
92	举	k	i	435	
93	锯	k	u	435	
94	去	x	u	35	
95	渠	k	y	33	
96	鱼	∅	u	31	
97	许	x	ɔu	435	姓
97	许	∅	ɔu	435	~多
97	许	∅	u	435	允~
98	余	z	y	31	
99	府	f	u	435	
100	付	f	u	35	一~药
100	付	f	u	33	~钱
101	父	ɓ	ɛ	33	训爸
102	武	v	u	435	
103	雾	m	u	35	
104	取	ɕ	y	435	
105	柱	∅	iɔu	33	
106	住	t	u	35	
106	住	t	oŋ	31	训蹲
107	数	t	iɔu	35	
108	数	t	iɔu	35	
109	主	t	u	435	
110	输	t	u	24	~赢
110	输	z	y	435	运~
111	竖	x	ia	24	训徛
112	树	ɕ	iu	35	白读
112	树	ɕ	y	35	文读，~立
113	句	k	u	435	
114	区	x	i	24	
115	遇	z	i	33	
116	雨	h	ɔu	33	白读
116	雨	z	i	31	文读，~水节气
117	芋	∅	ɔu	24	
118	裕	z	ui	33	
118	裕	z	ui	55	人名中
119	胎	h	ai	24	
120	台	h	ai	31	
121	袋	ɗ	e	24	
122	来	l	ai	31	
123	菜	s	ai	35	
124	财	s	ai	31	
125	该	k	ai	24	
126	改	k	uai	435	
127	开	x	ui	24	白读，~门
127	开	x	ai	24	文读，人名中
127	开	ɓ	oi	24	训沸，水~了
128	海	h	ai	435	
129	爱	h	ai	35	
130	贝	ɓ	oi	35	
131	带	ɗ	ua	35	
132	盖	k	ai	35	~上
132	盖	k	a	33	~被子，特指
133	害	h	ai	33	
134	拜	ɓ	ai	35	
135	排	ɓ	ai	31	~队
135	排	f	ai	31	~水
136	埋	ɗ	ai	31	训坮
137	戒	k	ɛ	33	白读，~烟
137	戒	k	ai	35	文读，~指
138	摆	ɓ	ai	31	
139	派	ph	ai	35	
140	牌	ɓ	ai	31	
