p	a	53	叭(~狗子)疤粑吧(~酒)巴扒芭爸
		45	拔魃爬跋叭
		214	把八靶剥(~皮)疤(~癞癞)蓖(~麻)
		334	耙坝霸罢把(门~儿)鲅
pʰ	a	53	怕(~猫儿)啪葩趴
		45	啪扒(~鸡)爬筢叭岜(~山，山名，今作爬山)
		214	□(长得~拉)
		334	怕
m	a	53	妈麻(~木)
		45	麻蚂(~蛇狗子)
		214	马抹(~布)码蚂(~蚁)玛
		334	骂蟆
f	a	45	乏伐阀罚
		214	发法珐砝
t	a	53	耷哒搭(~理)瘩
		45	打(一~儿)
		214	打达答搭褡鞑
		334	大嗒
tʰ	a	53	他她它
		214	塔塌遢踏(~实)褟(汗~子)拓(~地)鳎(~目)獭榻溻(~湿)
n	a	53	拿纳(~入)呐
		45	哪娜纳(出~)捺钠
		214	搦(~手巾，将水拧干)纳(~鞋底)捺(一~)倷(你们)
l	a	53	拉(~肚子)旮砬
		45	拉(做~)邋瘌
		214	拉喇腊蜡辣鞡邋(~乎)
		334	落(~下)啦
ts	a	53	咂(~摸)
		45	砸咱
		214	咋咂
		334	杂臜(腌~)
tsʰ	a	214	擦
s	a	53	仨
		45	洒
		214	撒靸萨洒(潇~)飒卅
		334	飒(~利)
tʂ	a	53	踏楂渣挓(~挲)喳诈(~唬)
		45	铡炸(~鱼)搽茬碴楂榨□(~□/tʂa45.ku/。治。治疗；惩治。)
		214	扎札眨(~眼)轧(倾~)吒
		334	炸闸栅诈乍扎(~人，水凉刺骨)蚱铡
tʂʰ	a	53	叉杈喳碴(胡子拉~)差(相~)诧姹𤠝(大口~)□(贝类等的壳：海蛎子~，蛤~)
		45	查茶搽碴察嚓楂茬
		214	插衩馇(~粥)锸(咣~儿)
		334	差杈(~树)岔汊喳
ʂ	a	53	沙砂纱鲨杉莎痧裟
		214	杀煞刹(~车)
		334	厦渗(~水)霎(~子)沙(~~响)
k	a	53	鸽(旧，布~)蛤(面~)疙夹(~笼)咯(~~冷：非常冷)
		45	蛤(~儿)夹(鱼~鳃)
		214	割葛轧(~人儿)旮玍尬嘎(~叭)
		334	嘎(不懂~，羊~~)
kʰ	a	53	咯(~痰)
		45	瞌苛(~待)合(~板石，村名)
		214	卡渴磕咔(~嚓)搕(~东西)嗑
		334	□(~拉鲜：酽)
x	a	53	哈呵(~唬：呵斥)閕(塌：房子~了)
		45	蛤(~蟆)合(~起来。趴：~地下。)核(~桃)荷(~包蛋)
		214	喝
		334	□(一~~朝前)
∅	a	53	腌(~臜)阿
		45	啊
		214	啊(~草)□(~烟)
k	o	53	哥歌戈鸽
		45	硌
		214	各果阁搁裹割(收~)郭馃馃括
		334	个
kʰ	o	53	科苛(~求)蝌坷(坎~)柯轲稞
		45	溘
		214	可渴磕嗑嗑颏壳括
		334	课阔窠(~臼)骒(~骡子)扩廓
x	o	53	喝豁
		45	合和河何禾盒荷(~花)菏阖
		214	合
		334	何(姓)鹤荷(~包)褐霍藿藿贺涸貉壑
∅	o	53	俄鹅蛾哦
		45	哦
		214	恶我(旧)哦
		334	饿卧(旧)哦
l	ə	0	暖(东浪~，村名)
m	ɚ	53	明(~儿：明天)
∅	ɚ	53	儿二(~马，村名)
		45	耳(~根)
		214	耳尔迩洏(棒棒面子~)
		334	二贰弍
ts	ɿ	53	资咨姿滋孳渍孜梓字
		45	姊孳(~生)
		214	紫籽子仔滓只止(不~)
		334	字牸自恣渍兹
tsʰ	ɿ	53	呲(~人)雌跐(脚蹬~了)
		45	词祠辞瓷磁慈
		214	此跐(~脚)赐
		334	刺伺次(~序)厕(~所)
s	ɿ	53	司(上~)思撕丝嘶私斯(~文)厮(~杀)饲
		214	死
		334	四肆斯(~大林)寺似巳囟(~门)司(~令)泗祀
tʂ	ʅ	53	支枝之芝肢吱栀窒
		45	指(~头)
		214	指纸止趾址旨脂只咫
		334	志至吱
tʂʰ	ʅ	53	眵嗤(~鼻儿)笞敕
		45	哧(撲~)匙翅(真~)
		214	齿
		334	翅(~膀)
ʂ	ʅ	53	尸诗师狮施峙嗜矢(~志)谥恃噬
		45	时
		214	史使驶始虱屎矢豕
		334	市柿是士仕示视试事氏
p	ɛ	53	拨(~拉)
		45	柏别白(~折)
		214	北伯掰佰百
		334	白
pʰ	ɛ	53	拍
		214	拍迫泼魄
m	ɛ	53	□(~耷眼)
		45	默没(淹)陌脉(~田，村名)
		214	麦脉墨
t	ɛ	53	哆(~嗦)蹀(~躞)
		45	夺
		214	得德掇(~盘子)
		334	蹀(~躞)
