#符号说明	-白=文*俗?待考	
#调值	［1］33［2A］344［2B］214［3］352［5］324［6］31［7A］5［7B］21［8A］2［8B］1	
#ɿ		
ts	［1］资姿咨兹滋［3］滓紫姊子梓	
s	［1］斯撕厮私师狮司丝思［3］死使史驶［5］四肆伺［6］事士似巳仕	
dz	［2B］磁嗣雌瓷慈辞词祠［3］此［6］字次刺赐自柿寺伺牸{黄～：母黄牛}	
#ʅ		
ʈʂ	［1］追知蜘支枝肢之芝栀［3］脂止趾址指旨纸只{～有}［5］置智志痣致至	
ʂ	［1］匙施尸诗［2A］谁时垂鲥莳［3］矢屎氏始豉［5］税试世［6］侍市视示是	
ɖʐ	［1］嗤□{小孩喜欢捣乱}稚{幼～}［2B］池驰迟持［3］侈耻齿［6］痔治	
#i		
p	［1］杯篦碑卑悲［3］比彼鄙［5］背辈臂贝蔽闭	
b	［1］胚丕坯披批［2B］琵枇培陪赔裴皮疲脾［6］配毙沛屁被背{～诵}倍避备币陛鐾弊婢庇痹	
m	［1］咪［2A］弥枚霉楣眉迷梅媒煤［3］每米美靡尾［6］谜妹寐昧	
t	［1］堆低［3］底抵［5］帝对碓队	
l	［1］梯推［2A］厘驴梨狸黎犁雷离璃篱［2B］题提蹄啼堤［3］儡腿履李里理鲤垒蕊礼体缕屡［6］弟第退蜕荔利痢地吏累泪类丽隶替剃屉例厉兑	
ts	［3］挤嘴最［5］剂济祭际醉	
dz	［1］催崔妻趋蛆□{绑紧}［2B］葵齐脐徐祁［3］取娶［6］聚罪趣砌翠脆	
s	［1］虽西须鬚需［2A］绥隋随［3］玺髓洗［5］细絮粹岁碎［6］遂隧序叙绪	
tɕ	［1］机饥讥肌几基溪{地名：周～乡}鸡居车{车马炮}拘驹［3］矩纪己几举［5］妓寄记季计继繫据句冀既	
ȵ	［2A］宜尼疑泥愚娱虞鱼渔倪［3］蚁拟语女［6］腻遇谊义议魏内艺毅寓御	
ɕ	［1］牺嬉熙希稀奚兮溪={小～}虚嘘［3］喜许［5］嬉戏［6］系	
∅	［1］驱伊医欺衣依区盂于吁［2A］移夷姨饴于余榆愉逾［2B］渠={～道}奇祈鳍骑其棋期崎旗歧祺祈淇［3］椅启岂杞已倚以矣禹起与雨宇羽［5］意［6］徛企距巨拒俱技具汽气誉豫预芋喻裕异弃肄易肄妓忌距惧器去=翳	
#u		
p	［3］补捕［5］布怖	
pʰ	［1］敷{～药}铺［2B］菩蒲［3］谱普浦［6］潽?{锅里沸腾的水溢出来}步埠部簿	
m	［2A］模摹［3］母牡［6］慕墓募暮	
ɸ	［1］夫俘肤乎呼傅{师～}［2B］符扶芙胡湖狐壶［3］腑腐釜辅抚府俯斧虎浒［5］戽付赋傅{姓}［6］附赴父户互护	
t	［1］都［3］吐堵赌肚{猪～}［5］妒□{圆形小凸物}	
n	［2A］奴［3］努［6］怒	
