ᴀ
tʂ [1] 遭糟朝{今～}召昭招沼诏 [3] 早枣蚤澡爪{～牙}找 [5] 皂造躁燥灶罩笊照赵肇□{看望，如：去医院～病人}
tʂ' [1] 操抄{～写}钞巢超捎{白}□{盛，如：～饭，～菜。} [2] 曹槽朝潮 [3] 草炒吵 [5] 糙
ʂ [1] 绍稍梢烧捎{文} [3] 扫嫂少{多～} [5] 扫{～帚}韶少{～年}邵骚{～挠}臊
k [1] 高膏篙羔{文}糕 [3] 稿搞 [5] 告膏{～油}
k' [3] 考烤 [5] 靠犒
x [1] 蒿薅 [2] 豪壕毫浩 [3] 好{～坏} [5] 好{喜～}耗号
ɣ [1] 熬{～菜}□{～糟，意指脏} [2] 熬 [3] 袄{文} [5] 傲鏊{文}熬{长期形成某种习惯。如：他～下个开夜车。}
iɑo
p [1] 膘标彪 [3] 表 [5] 鳔□{粘合在一起。如：～起来。}
p' [1] 飘 [2] 嫖瓢 [3] 漂{～白} [5] 票漂{～亮}
m [2] 苗描 [3] 藐渺秒 [5] 庙{文}妙
t [1] 刁貂雕叼 [3] 鸟 [5] 钓吊掉调
t'  [1] 挑{~担}  [2] 条调{~和}笤  [3] 挑{~拨}  [5] 跳粜
n  [3] 鸟  [5] 尿
l  [1] 撩{ᴀ}  [2] 疗聊辽蓼了撩{b}  [3] 燎{~毛}了{~结}  [5] 料尥廖
tɕ  [1] 焦蕉椒浇  [3] 剿  [5] 叫觉{ᴀ}
tɕ'  [1] 锹悄  [2] 瞧樵  [5] 俏鞘{ᴀ}
ɕ  [1] 消宵霄硝销萧箫屑{木~} 鞘{b}  [3] 小  [5] 笑啸
c  [1] 交骄娇矫缴胶郊教{~书} 茭  [3] 绞狡搅铰  [5] 教{~育}校{~对} 较轿{文}酵 觉{b} 窖{文}
c'  [1] 敲  [2] 乔桥侨荞  [3] 巧  [5] 窍
ç  [1] 嚣杳{白}  [2] 肴淆{ᴀ}  [3] 晓  [5] 孝效校{学~}
∅  [1] 夭妖腰邀要{~求}么{~、二、三}吆 杳{文}  [2] 摇谣瑶姚尧淆{b}  [3] 咬舀{~水}  [5] 要{重~}鹞耀{ᴀ} 跃{ᴀ入}
əu
t  [1] 兜{文}都  [3] 斗{升~}抖陡  [5] 斗{~争}逗豆{文}痘{文}
t'  [1] 偷  [2] 头{文}投  [5] 透
l  [1] 柔搂{~取}  [2] 楼揉耧  [3] 篓搂{~抱}  [5] 漏陋露{白}肉{入}
tʂ  [1] 㨄周舟州洲诌  [3] 走肘  [5] 奏纣宙昼皱绉骤咒
tʂ'  [1] 抽挡{搀扶，如：~起来}  [2] 绸稠筹愁仇酬  [3] 丑瞅  [5] 凑臭□  [1] 搜飕馊收  [3] 手首守  [5] 叟嗽瘦受兽寿授售
k  [1] 勾钩沟  [3] 狗  [5] 够构购勾{~当}苟媾
k'  [1] 抠口{量词}  [3] 口{人口}  [5] 叩{~头}扣寇
x  [1] □{可能，如：他~是不来了}  [2] 侯喉猴瘊  [5] 候后厚
ɣ  [1] 欧呕殴讴  [2] 牛  [3] 藕偶  [5] 沤{~麻}怄{~气}
iəu
t  [1] 丢
n  [3] 纽扭谬
l  [1] 溜{ᴀ} 撂{抛、扔，如：~手榴弹}  [2] 流刘留榴硫琉  [3] 柳绺  [5] 馏六遛{~马} 溜{b}
tɕ  [1] 揪{~住}  [3] 酒  [5] 就
tɕ'  [1] 秋  [2] 囚{ᴀ} 泅
ɕ  [1] 修羞  [2] 囚{b}  [5] 秀绣锈袖{文}（"袖"见右栏）
c  [1] 鸠纠灸咎究柩  [3] 九久韭臼  [5] 救舅旧
c'  [1] 丘{文}  [2] 求球仇{姓}
ç  [1] 休  [3] 朽  [5] 嗅
∅  [1] 忧优悠尤邮犹游幽  [2] 由油柚鼬  [3] 有友酉莠{文}  [5] 诱又右祐幼釉
æ
p  [1] 班斑颁扳般搬  [3] 板版  [5] 扮瓣办半绊伴{文}拌（[5]诸字见右栏）
p'  [1] 攀潘  [2] 盘  [5] 盼袢{~}判叛伴{白}
m  [2] 瞒馒蔓{地~菁}  [3] 满  [5] 漫幔谩慢蛮
f  [1] 帆翻番{三~五次}返  [2] 烦藩繁樊矾  [3] 反凡  [5] 犯饭泛范嬎{~旦}梵
t  [1] 耽担{~任}丹单{~独}  [3] 胆掸诞旦{ᴀ}  [5] 但淡担{挑~}弹{子~花~}旦{b}蛋{石头~}
t'  [1] 贪坍滩摊  [2] 谈痰潭谭檀坛弹{~琴}  [3] 毯{文}坦  [5] 探炭叹
n  [2] 南男难{~易}
l  [2] 兰蓝{文}拦栏婪  [3] 漤{~柿子}揽缆榄懒览{ᴀ}  [5] 烂滥览{b}
tʂ  [1] 簪錾{~花} 盏{ᴀ} 瞻毡  [3] 盏{b}展{文}斩  [5] 暂蘸 劄{（入），用针~住} 战{文}颤{文}绽站栈赞
tʂ'  [1] 参搀餐蟾蝉  [2] 蚕惭馋谗残  [3] 铲产惨  [5] 忏{~悔}灿
ʂ  [1] 三杉衫珊山 删栅{入}姗  [3] 伞钐  [5] 扇{文}散{~会}单{姓}禅疝
k  [1] 甘柑尴干肝竿 泔{文}  [3] 感杆秆赶  [5] 干{~部}
k'  [1] 堪龛看{~守}刊  [3] 坎砍勘  [5] 看{~见}
x  [1] 鼾罕憨酣泔{白}  [2] 含{ᴀ} 函寒韩邯  [3] 喊憾撼  [5] 旱汉汗焊翰含{b}
ɣ  [1] 安鞍  [3] 揞  [5] 暗岸按案
iɛ̃
pi  [1] 鞭边{地~}  [5] 辫
ti  [5] 店
n  [3] 碾
l  [2] 帘  [5] 链
tɕ  [3] 剪
∅  [5] 雁焰
uæ
t  [1] 端  [3] 短  [5] 断{~续，决~}锻段缎椴
t'  [2] 团
n  [3] 暖
l  [2] 卵  [3] 阮软  [5] 乱恋
tʂ  [1] 钻{~洞}专砖  [3] 转{~告}攒  [5] 钻{~井}纂{编~}撰篆转{~圈}传{~记}赚{~钱}
tʂ'  [1] 川穿汆{~汤}蹿  [2] 传{~达}椽船  [3] 喘  [5] 窜篡串
ʂ  [1] 酸闩拴栓  [5] 算涮{~洗}蒜
k  [1] 官棺观冠{衣~}鳏{~寡}关  [3] 管馆{文}观{寺~，如：太清观}  [5] 贯灌罐冠{~军}惯
k'  [1] 宽  [3] 款
x  [1] 欢  [2] 桓还{~原}环  [3] 缓幻  [5] 唤焕换患宦
∅  [1] 剜豌{~豆}湾弯  [2] 完丸纨顽{~皮、~固}玩  [3] 皖碗晚 挽腕{ᴀ} 绾{~个扣} 脘  [5] 万腕{b}
ə̃
p  [1] 奔锛  [3] 本  [5] 笨
p'  [1] 喷  [2] 盆  [5] 喷{~口}
m  [1] 闷{不透气}  [2] 门  [5] 闷{烦~}焖
f  [1] 分{~开}芬纷焚  [2] 坟  [3] 粉  [5] 愤粪奋份{两~}忿
t'  [1] □{"他们"的合音}吞{白}
n  [1] □{"你们"的合音}
l  [2] 黏{~米}人仁任{姓}  [3] 忍染冉然燃  [5] 任{~务}认韧纫刃壬
tʂ  [1] 针斟真贞侦砧{~板}粘沾占 珍榛臻诊  [3] 疹展{白}怎  [5] 枕振震镇阵战{白}颤{白}
tʂ'  [1] 深{白}  [2] 沉岑{文}晨{文}忱{热~}辰陈尘臣禅{白}缠  [3] 铲{白}  [5] 趁衬
ʂ  [1] 森参{人~}身申伸深{文}晨{白}  [2] 神  [3] 沈审婶陕闪  [5] 葚甚渗扇{白}膳{白}慎
k  [1] 根跟  [3] 艮
k'  [3] 恳垦啃肯
x  [3] 很  [5] 恨痕
∅  [1] 恩  [5] 摁{~扣}
iə̃
p  [1] 编  [3] 贬扁匾蝙{文}  [5] 变汴便{方~}辨辩遍殡鬓
p'  [1] 篇偏姘  [2] 便{~宜}骈{~体文}贫频  [3] 品拼{~音}  [5] 聘拼{~命}
m  [2] 绵棉眠  [3] 免勉娩渑{~池}闽悯敏抿  [5] 面{~粉，一~}缅
t  [1] 掂颠  [3] 点典奠  [5] 电垫簟殿佃惦
t'  [1] 添天填  [2] 甜田  [3] 舔{以舌取物}撵{白~走了}
n  [1] 蔫  [2] 年  [3] 辇撵{文} 捻{以指~碎}拈  [5] 念
l  [1] 吝{ᴀ} 怜  [2] 廉镰莲连林淋临邻鳞磷  [3] 脸殓檩凛癝  [5] 敛殓练炼 吝{b} 赁{ᴀ租~}
tɕ  [1] 煎尖肩笺津{ᴀ}  [3] 碱拣茧  [5] 践箭溅贱荐渐
tɕ'  [1] 迁千歼签潜鹐{鸡~了一下}牵亲 侵浸  [2] 钱前钳秦  [3] 浅遣  [5] 沁
ɕ  [1] 涎仙先辛心新薪  [2] 咸寻{白}  [5] 信线
c  [1] 监{~视}兼艰间{中~}奸坚鉴涧今金襟巾斤筋  [3] 减检俭捡柬  [5] 舰剑键建健腱见件妗禁
c'  [1] 谦铅钦衾锨  [2] 乾{~伸}虔琴擒禽勤芹  [3] 寝  [5] 欠歉嵌
ç  [1] 掀衔{ᴀ}  [2] 闲贤  [3] 显险  [5] 陷限馅宪献现县嫌
∅  [1] 淹腌阉焉烟湮咽俨缘荫因姻茵殷阴音  [2] 颜延言研盐阎檐沿岩银尹吟淫寅  [3] 眼演衍掩 饮{~酒} 引隐瘾兖  [5] 饮{~马}印焰厌 验艳 谚砚咽堰孕{白}燕
uə̃
t  [1] 敦墩蹲  [3] 盹  [5] 饨{馄~}盾囤顿遁钝
t'  [1] 吞{文}  [2] 屯臀豚{文}
n  [5] 嫩
l  [1] 抡  [2] 仑伦沦轮  [5] 论{结~}
tʂ  [1] 尊遵谆  [3] 准
tʂ'  [1] 椿春  [2] 存唇纯醇 [3] 蠢  [5] 寸忖
ʂ  [1] 孙{文}  [3] 吮  [5] 顺舜瞬
k  [3] 滚  [5] 棍
k'  [1] 昆坤  [3] 捆  [5] 困
x  [1] 昏婚荤辉{b}  [2] 魂馄浑{～浊}横{～竖}  [5] 混
∅  [1] 温瘟  [2] 文纹闻蚊{文}  [3] 稳吻刎  [5] 问
yə̃
l  [1] 联
tɕ  [5] 俊峻竣骏
tɕ'  [2] 全泉
ɕ  [1] 鲜{新～}羡宣  [2] 循巡浚{～河}旋{～转}寻{文}询旬笋  [3] 殉荀鲜{朝～}癣选  [5] 旋{～吃～做}讯迅逊
c  [1] 均钧军君  [3] 卷{～起}  [5] 郡圈{猪～}眷卷倦绢券
c'  [1] 圈{园～}皴  [2] 拳权裙群  [3] 犬颧  [5] 劝
ç  [1] 喧轩熏薰勋  [2] 玄悬弦眩  [3] □{圪～，喘气}  [5] 训楦{鞋～}
∅  [1] 晕匀冤渊鸳援  [2] 云袁园员元原源辕  [3] 允陨远  [5] 熨韵酝运愿怨孕{文}院
ɔ̃
t  [5] 掸{（白）鸡毛～担}
t'  [1] 汤{白}  [3] 毯{白}
n  [1] 恁{b}
l  [2] 篮{白}棱{白}
tʂ'  [1] 铛{（白）铁锅}  [2] 层{白}  [5] 秤{白}
ʂ  [3] 嗓{白}
k  [1] 缸{白}
k'  [1] 筐{白}
iɔ̃
p  [3] 饼{白}
p'  [2] 瓶{白}
t  [2] 钉{白}  [3] 顶{白}
t'  [1] 厅{白}  [2] 亭{白}
l  [2] 铃{白}  [3] 岭{白}
tɕ  [5] 浆{白}
ɕ  [1] 箱{白}
c  [5] 镜{白}
∅  [2] 蝇{白}  [5] 样{白}
uɔ̃
p  [2] 帮{白}
tʂ'  [5] 牚
ʂ  [2] 绳{（白）细小的绳子}
k  [1] 关{白}  [5] 桄{白}
k'  [1] 筐{白}
∅  [2] 王{白}
ɑŋ
p  [1] 帮邦滨傍  [3] 榜绑膀  [5] 磅谤棒蚌
p'  [1] 滂膀{～肿}  [2] 庞旁傍膀{～胱}  [3] 耪  [5] 胖
m  [1] 牤芒{ᴀ}  [2] 芒{b}盲茫  [3] 莽蟒
f  [1] 方肪芳妨{ᴀ}  [2] 房防妨{b}  [3] 纺仿{相～，～佛}访  [5] 放
t  [1] 当{～时，应～}  [3] 党挡{阻～}荡  [5] 当{典～}宕{延～}
t'  [1] 汤螳  [2] 堂棠唐糖塘搪  [3] 倘{～使}躺  [5] 烫趟
n  [1] 囊  [3] 曩攮{～了他一刀}  [5] 齉{～鼻}
l  [1] 郎狼廊壤{土～}穰瓤{禾茎}  [3] 攘嚷  [5] 朗浪让酿{白}
tʂ  [1] 脏赃张章樟  [3] 长{生～}涨{水～}掌  [5] 葬藏{宝～}脏{内～}丈仗杖帐胀障怅{ᴀ}涨
tʂ'  [1] 仓苍昌娼倡  [2] 藏常尝场{打～}  [3] 厂场  [5] 唱畅怅{b}蹭
ʂ  [1] 桑丧{婚～，～失}商伤  [3] 嗓{文}偿赏晌{后～}磉  [5] 裳上尚
k  [1] 冈岗刚纲钢缸  [3] 港{香～}  [5] 钢{～～刀}杠{双～}
k'  [1] 康糠慷  [2] 扛{ᴀ}  [3] 抗  [5] 扛{b}炕□{干渴}
x  [1] 夯  [2] 行{银～}航杭
ŋ  [1] 昂肮
iɑŋ
n  [2] 娘  [5] 酿{文}
l  [1] 两{斤～}  [2] 良凉量粮梁粱  [3] 两{～个}  [5] 亮谅辆量{数～}
tɕ  [1] 将浆  [3] 蒋奖  [5] 酱将{大～}匠浆虹{白}
tɕ'  [1] 枪呛{吃～了}  [2] 墙蔷{～薇}戕  [3] 抢
ɕ  [1] 相{互～}箱{文}厢湘襄镶  [2] 详祥翔  [3] 想  [5] 相{～貌}象像橡
c  [1] 姜江豇{～豆}疆僵缰{～绳}  [3] 讲耩{～地}  [5] 强{倔～}降{下～}
c'  [1] 羌腔  [2] 强{～弱}  [3] 强{勉～}
ç  [1] 香乡  [2] 降{投～}  [3] 享响  [5] 向项巷裳{白}
∅  [1] 央秧殃洋鸯  [2] 羊烊杨阳扬疡  [3] 仰养痒  [5] 样恙
uɑŋ
l  [2] 穰{禾茎}
tʂ  [1] 庄装桩  [5] 壮状撞
tʂ'  [1] 疮{文}双{白}  [2] 床  [3] 闯创{ᴀ}  [5] 创{b}撞
ʂ  [1] 疮{白}霜孀双{文}窗  [3] 爽  [5] 双{～生}
k  [1] 光胱{膀～}  [3] 广  [5] 桄{文}逛
k'  [1] 匡筐眶  [2] 狂  [5] 况矿旷
x  [1] 荒慌  [2] 黄簧皇蝗  [3] 谎恍晃  [5] 晃{摇～}
∅  [1] 汪  [2] 王{姓}亡  [3] 往妄网  [5] 望忘枉旺
əŋ
p  [1] 崩绷迸{～裂}  [5] 蹦
p'  [1] 烹  [2] 朋彭膨棚篷蓬  [3] 捧  [5] 碰
m  [1] 懵{～懂}  [2] 萌盟蒙檬  [3] 猛  [5] 孟梦
f  [1] 峰蜂锋风枫丰疯讽封  [2] 冯逢缝{～衣服}  [5] 凤奉缝{一条～}俸
t  [1] 登灯□{这么，这样}  [3] 等  [5] 凳邓澄瞪镫
t'  [1] 腾  [2] 誊藤疼  [3] □{圪～：台阶}
n  [1] 恁{ᴀ}□{踮起脚，如：圪～住脚，才能够上}  [2] 能
l  [1] 仍扔  [2] 棱{文}  [3] 冷  [5] 楞
tʂ  [1] 曾增憎赠征蒸争睁筝正{～月}承{白}  [3] 整拯{文}  [5] 郑正政掷{白}证
