		六	luɔ21	
		蹙	pʰiʔ3	
		簇	tsʰu33	
		蹴	tsʰu33	
		族	tsu21	
		鑿		
		速	su33	
		肅	su33	
		夙	su33	
		竹	tsuʔ5	
		築	tsuʔ3	
		逐	tsu21	
		軸	tsɔ21	
		筑	tsu33	
		矗		
		縮	suɔ45	
		淑	sy45	
		熟	su21	
		塾	su21	
		孰		
		倏		
		叔	suʔ5	
		肉	ȵiu21	
		穀	ku24	稻谷
		穀	kuʔ5	苞谷
		谷	ku24	
		谷		
		谷		
		掬		
		鞠	ky45	
		菊	ky21	
		哭	fu45	
		麴	tsʰy24	
		蓄	sy33	
		斛		
		屋	wu45	
		郁	ʔy33	
		粥	tsuʔ5	
		鬻		
		育	jy33	
		昱		
		蹼	pʰu33	
		卜	pu24	
		腹	fu33	
		蝠	fu21	
		福	fu21	
		幅	fu33	
		僕	pʰu21	
		服	fu21	
		匐	fu21	
		馥	fu33	
		木	mu21	
		沐	mu21	
		睦	mu21	
		穆	mu33	
		目	mu33	
		牧	mu21	
		撲	pʰu45	
		冬	tʊŋ45	
		疼	tʰəŋ21	
		疼	tʰəŋ21	
		彤	tʰʊŋ45	
		鼕	tʊŋ45	
		農	nʊŋ21	
		膿	nʊŋ21	
		宗	tsʊŋ45	
		淙		
		鬃	tsʊŋ45	
		鬆	tsʰʊŋ21	
		統	tʰʊŋ24	
		綜	tsʊŋ45	
		宋	sʊŋ33	
		篤	tu23	
		督	tu24	
		毒	tuʔ2	
		褥		
		酷	kʰu33	
		沃	jiu45	
		濃	nʊŋ21	
		龍	lʊŋ21	
		縱	tsʊŋ33	
		縱	tsʊŋ33	
		蹤	tsʊŋ45	
		樅		
		從	tsʰʊŋ21	
		從	tsʰʊŋ21	
		從		
		松	sʊŋ45	
		訟	sʊŋ33	
		重	tsʰʊŋ21	
		重	tsʰʊŋ23	
		重	tsʊŋ21	
		鐘	tsʊŋ45	
		忪	sʊŋ23	
		忪	sʊŋ45\55	
		鍾	tsʊŋ45	
		憧		
		衝	tsʰʊŋ45	
		衝	tsʰʊŋ45	
		舂		
		茸	jiʊŋ21	
		共	kʊŋ33	
		恭	kʊŋ45	
		供	kʊŋ33	
		供	kʊŋ21	
		凶	wɔʔ3	训读“恶”
		洶		
		兇	hiʊŋ45	
		匈	hiʊŋ45	
		雍	jiʊŋ45	
		蓉	jiʊŋ21	
		溶	jiʊŋ21	
		容	jiʊŋ21	
		傭	jiʊŋ45	
		鎔		
		頌	sʊŋ33	
		庸	jiʊŋ23	
		封	fʊŋ45	
		逢	fʊŋ21	
		縫	fʊŋ21	
		縫	fʊŋ33	
		鋒	fʊŋ45	
		烽	fʊŋ45	
		丰	fʊŋ45	
		隴	lʊŋ23	
		聳	sʊŋ23	
		悚	sʊŋ23	
		慫	sʊŋ21	
		冢		
		塚		
		寵	tsʰʊŋ24	
		踵	tsʊŋ23	
		腫	tsʊŋ24	
		種	tsʊŋ24	
		種	tsʊŋ33	
		鞏		
		拱	kʊŋ24	
		恐	hʊŋ24	
		擁	jiʊŋ24	
		恿	jiʊŋ23	
		蛹	jiʊŋ23	
		勇	jiʊŋ23	
		奉	fʊŋ21	
		捧	pʰʊŋ23	
		誦	jiʊŋ23	
		用	jiʊŋ21	
		綠	lu21	
		錄	lu21	
		促	tsʰuʔ3	
		粟	suʔ5	
		續	jiʔ3	
		俗	suʔ2	
		燭	tsuʔ5	
		囑	tsy24	
		矚	tsy33	
		屬		
		屬	su23	
		觸	tsʰu33	
		鐲		
		蜀	su23	
		束	suʔ3	
		贖	sy21	
		辱	jy24	
		曲	kʰy45	
		獄	jy21	
		玉	jy33	
		旭	sy33	
		浴	jy33	
		浴	jy21	
		慾	jy33	
		欲	jy33	
		局	ky21	
		樁	tsyin45	
		樁	tsuɔ̃45	
		撞	tsuɔ̃21	
		幢	tʊŋ21	
		幢		
		幢		
		雙	syin45	
		雙	suɔ̃45	
		江	kyɔ̃45	
		肛	kuɔ̃45	
		扛		
		控	kʰʊŋ33	
		腔	tsʰyɔ̃45	
		缸	kuɔ̃45	
		降	syɔ̃21	
		降	kyɔ̃23	
		邦	puɔ̃45	
		龐	pʰuɔ̃21	
		講	kuɔ̃23	
		港	kuɔ̃23	
		項	syɔ̃33	
		棒	pæ̃21	
		蚌	pæ̃21	
		巷	syɔ̃33	
		桌	tsuɔ45	
		琢		
		卓	tsuɔ21	
		擢		
		濁	tsuɔ21	
		捉	tsuɔʔ3	
		浞		
		朔	suɔʔ3	
		確	kʰiɔ33	
		嶽	jy21	
		岳	jy21	
		學	huɔʔ2	
		握	wo33	
		渥		
		喔		
		喔	ʔo21	
		剝	puɔ45	
		駁	puɔ21	
		雹	pɔ21	
		璞	pʰu23	
		罹		
		鸝	li21	
		離	li21	
		驪		
		麗	lei21	
		璃		
		璃	li21	
		漓	lei21	
		籬	lei21	
		劑	tsi33	
		雌	na24	训读“乸”
		疵	tsʰɿ45	
		斯	sɿ45	
		廝	sɿ45	
		隨	tsʰuei21	
		隋	suei21	
		肢	tsɿ45	
		支	tsi45	
		只	tsi45	
		枝	tsi45	
		氏	sɿ33	
		氏		
		炊	tsʰuei45	
		吹	tsʰuei45	
		提	tʰei21	
		垂	tsʰuei21	
		匙	si21	
		匙	tsʰi21	
		堤	tei21	
		施	sɿ45	
		兒	ni45	
		規	kuei45	
		窺	kʰuei45	
		墮	tuɔ33	
		蛇		
		蛇	siɛ21	
		蠵		
		移	ji21	
		卑	pei45	
		脾	pʰi21	
		瀰	mei21	
		獼	mei21	
		彌		
		歧	kʰi21	
		祇		
		祇	tsi24	
		示	sɿ33	
		累		
		累	lei33	
		累	lei33	
		邐		
		紫	tsɿ24	
		此	tsʰɿ24	
		髓	suei23	
		徙		
		紙	tsi24	
		咫		
		枳	kəʔ5	
		侈	tsʰɿ24	
		是	hei21	
		弛	tsʰi21	
		舐	sɛ23	
		蕊	luei23	
		爾	ji24	
		邇		
		企	kʰi24	
		婢	pi33	
		積	ki45	
		刺	tsɿ33	
		漬	tsəʔ5	
		賜	tsʰɿ33	
		惴		
		睡	həŋ33	
		瑞		
		翅	tsi33	
		吱	tsi45	
		吱	tsɿ45	
		縊		
		易	jiʔ3	
		易	ji21	
		臂	pi33	
		避	pi33	
		譬	pi33	
		知	siʔ5	
		知	tsɿ33	
		蜘	tsi45	
		池	tsʰi21	
		錘	tsʰuei21	
		馳	tsʰi21	
		差	tsʰa33	
		差	tsʰɛ45	
		差	tsʰɿ45	
		衰	suɛ45	
		衰		
		妓	ki33	
		畸	kʰi21	
		崎	kʰi21	
		崎	kʰi21	
		虧	kʰuei45	
		崖	ŋa21	
		儀	ji21	
		宜	ji21	
		涯	ŋa21	
		危	wei21	
		犧	si45	
		羲	si45	
		曦	si45	
		戲	hi33	遊戲
		戲	si33	唱戲
		犄	ki45	
		逶		
		椅	ji24	
		漪	ji21	
		萎	wei23	
		委		
		委	wei23	
		爲	wei21	
		爲	wei21	
		襬	pei24	
		碑	pei45	
		疲	pʰi21	
		罷	pa21	
		皮	pʰei21	
		皮	pʰi21	
		糜	mi21	
		披	pʰi45	
		奇	hi21	
		奇	ki45	
		琦		
		騎	kʰi21	
		騎		
		揣	tyin45	
		灑	sa33	
		詭	kuei21	
		跪	kuei33	
		綺		
		蟻	ŋei23	
		毀	hɯei23	西官
		倚	ji21	
		彼	pi23	
		被	pʰi23	
		被	pei33	
		靡	mi21	
		靡	mei21	
		技	ki33	
		智	tsɿ33	
		寄	ki33	
		誼	ji21	
		義	ji21	
		議	ji33	
		纍	kuei21	
		梨	lei21	
		諮	tsʰɿ45	
		資	tsʰi45	
		姿	tsɿ45	
		瓷	tsʰi21	
		茨	tsɿ21	
		雖	suei45	
		私	sɿ45	
		脂	tsi45	
		錐	tsuei45	
		推	tʰuei45	
		誰		
		屍	sɿ45	
		屎	si24	
		咦	jiɛ33	
		伊	ji45	
		黝	jiɔ21	
		胰	ji21	
		夷	ji21	
		惟		
		羨	jiŋ33	
		寅	jiŋ23	
		唯	wei21	
		唯	wei21	
		遺	ji21	
		遺		
		維	wei21	
		姨	ji21	
		琵	pʰi21	
		比	pi24	
		比	pi23	
		枇	pʰi21	
		枇	pʰei21	
		鰭	kʰi21	
		葵	kʰuei21	
		壘	lei23	
		壘		
		履	ly24	
		耒	lei21	
		姊	mei45	训读“妹”
		死	si24	
		指	tsi24	
		旨	tsɿ24	
		視	sɿ33/45	
		矢		
		水	suei24	
		癸		
		妣		
		揆		
		地	tei21	
		淚	lei21	
		利	li21	
		類	lei33	
		痢	ləʔ5	
		恣		
		恣		
		醉	tsuei33	
		翠	tsʰuei33	
		次	tsʰɿ33	
		悴	tsʰuei33	
		自	tsɿ21	
		嫉	kəʔ5	
		萃	tsʰuei33	
		邃	suei33	
		粹	tsʰuei33	
		四	si33	
		肆	sɿ33	
		肆	si33	
		祟	sʊŋ21	
		駟	sɿ33	
		遂	suei33	
		穗	suei33	
		彗	huei33	西官
		隧	suei33	
		摯	tsɿ33	
		至	tsɿ33	
		出	tsʰɐʔ5	
		嗜	sɿ33	
		二	ŋi21	
		貳	ŋi21	
		季	ki33	
		棄	hi33	
		庇	pi33	
		鼻	pi21	
		寐	mei21	
		屁	pʰi33	
		悸		
		尼	ni21	
		呢		
		呢		
		胝		
		追	tsuei45	
		遲	tsʰi21	
		槌	tsuei21	
		椎	tsʰuei45	
		椎	tsuei45	
		鎚	tsuei21	
		莉	lei21	
		師	sɿ45	
		篩	sɛ45	
		獅	sɿ45	
		肌	kei45	
		龜	kuei45\55	
		龜		
		龜	kuei45	
		飢	ki45	
		帷	wei21	
		悲	pei45	
		邳		
		麋	mi21	
		薇	wei45	
		黴	mei45	
		楣	mei21	
		眉	mei21	
		逵	kʰuei21	
		軌	kei24	
		几	ki45	
		晷	kuei21	
		鄙	pi23	
		圮		
		否	fou24	
		否		
		美	mei23	
		膩	ni21	
		致	tsɿ33	
		質	tsɿ21	
		質	tsɿ33	
		墜	suei33	
		稚	tsɿ21	
		緻	tsɿ33	
		帥	suɛ33	
		率	suɛ33	
		率	ly21	
		冀	ki33	
		愧	kʰuei33	
		器	kʰi33	
		喟		
		懿	ji21	
		位	wei21	
		祕	mi33	
		費	fei33	费用
		費	wei21	消费
		泌	mi33	
		備	pi21	
		魅	mei33	
		媚	mei21	
		餽		
		櫃	kuei21	
		饋	kuei33	
		暨		
		匱	kʰuei33	
		釐		
		釐		
		狸	li21	
		仔	tsɿ23	
		仔	tsei24	
		滋	tsɿ45	
		孜	tsɿ23	
		慈	tsʰɿ21	
		思	sɿ45	
		思	sɿ45	
		思	sɿ33	
		絲	sɿ45\55	
		伺	sɿ33	
		伺	sɿ33	
		伺	tsʰɿ33	
		司	sɿ45	
		詞	tsʰɿ33	
		辭	tsʰɿ21	
		祠	tsʰi21	
		痴	tsʰɿ33	
		持	tsʰi21	
		治	tsɿ33	
		芝	tsi45	
		之	tsi45	
		嗤		
		時	si21	
		詩	sɿ45	
		而	ʔə21	
		居	ky45	
		基	ki45	
		箕	ki21	
		欺	tsʰi45	
		疑	ji21	
		熙		
		熹		
		嘻	si45	
		嬉	si33	
		禧		
		醫	ji45	
		姬	ki45	
		怡	ji21	
		台		
		台	tʰɛ21	
		貽		
		飴		
		頤		
		期	tsʰi45	
		期	tsʰi45	
		淇	kʰi21	
		琪	kʰi21	
		其	kʰi21	
		旗	tsʰi21	
		里	ji21	
		李	li21	
		理	li21	
		鯉	li21	
		子	tsɿ21	
		梓		
		巳		
		似	tsʰɿ33	
		祀		
		耜		
		姒		
		恥	tsʰɿ24	
		祉		
		峙		
		仕	sɿ33	
		士	sɿ33	
		史	si21	
		使	sɿ21	
		使		
		駛		
		止	tsi21	
		趾	tsi21	
		址	tsi21	
		齒	tsʰi21	
		市	sɿ33	
		恃		
		始	si21	
		耳	ŋi21	
		己	ki21	
		紀	ki33	
		杞	tsi23	
		起	hi23	
		擬	ni21	
		喜	si23	
		矣		
		已	ji23	
		以	ji23	
		吏		
		字	tsɿ21	
		嗣	sɿ33	
		寺	sɿ33	
		飼	tsʰɿ21	
		置	tsɿ21	
		植	tsɿ21	
		值	tsɿ21	
		事	sɿ21	
		廁	tsʰi33	
		織	tsɿ45	
		誌	tsɿ33	
		識	sɐʔ3	
		識		
		志	tsɿ33	
		熾		
		侍	tsɿ33	
		試	sɿ21	
		幟	tsɿ33	
		餌		
		記	ki33	
		亟		
		亟		
		意	ji33	
		食	səʔ2	看到这里
		異	ji33	
		忌	kəʔ5	
		歸	kuei45	
		嘰	tsi23	
		饑	ki45	
		譏	tsi45	
		機	ki45	
		磯	ki45	
		巍	wei33	
		揮	wei45	
		輝	wei45	
		希	hi45	
		徽	wei45	
		暉	wei45	
		稀	si45	
		依	ji45	
		衣	ji45	
		衣		
		威	wei45	
		圍	wei21	
		違	wei21	
		韋		
		飛	fei45	
		非	fei45	
		扉	fei45	
		肥	fei21	
		微	wei45	
		妃	fei45	
		菲	fei45	
		菲	fei33	
		祈	kʰi23	
		幾	ki23	
		幾	ki45	
		鬼	kuei24	
		豈		
		卉		
		偉	wei23	
		瑋	wei23	
		葦	wei23	
		煒	wei23	
		匪	fei23	
		尾	mi23	
		娓		
		悱		
		斐		
		溉	kei33	
		既		
		貴	kuei33	
		氣	hi33	
		魏	wei33	
		毅	ji33	
		諱	wei23	
		愾		
		蔚	wei33	
		慰	wei21	
		熨	wəŋ33	
		熨	wəŋ33	
		尉		
		尉		
		畏	wei33	
		胃	wei33	
		渭		
		謂	wei21	
		彙		
		蝟	wei21	
		緯	wei23	
		芾		
		芾		
		沸		
		翡	fei23	
		未	wei33	
		味	mi21	
		廬	lu21	
		蘆	lu21	
		櫚	ly23	
		驢	ly21	
		且	tsʰei24	
		蛆	tsʰy45	
		沮	tsy21	
		沮		
		沮		
		徐	sy21	
		豬	tsy45	
		涂	tʰu21	
		躇	tsʰu21	
		除	tsʰy21	
		儲		
		屠	tʰu21	
		著	tsu33	
		著	tsɔʔ3	
		著	tsɔʔ2	
		初	tsuɔ45	
		鋤	tsʰu21	
		疏	sy45	
		疏	sy45	
		蔬	sy45	
		梳	suɔ45	
		諸	tsy45	
		藷		
		藷		
		舒	sy45	
		紓		
		書	sy45	
		如	jy21	
		茹		
		車	tsy23	
		車	tsʰei45	
		据	tsʰy33	
		墟	sy45	
		魚	ɲy21	
		漁	jy21	
		衙	ŋa21	
		虛	sy45	
		噓	sy45	
		噓	sy21	
		於	jy21	
		予		
		予	jy23	
		餘	jy21	
		輿		
		與		
		與		
		與	jy24	
		譽	jy33	
		余	jy21	
		蜍	tsʰy21	
		渠	kʰy21	
		女	ny23	
		旅	ly23	
		侶	ly23	
		呂	ly23	
		咀	tsy23	
		嶼		
		嶼		
		序	sy33	
		敘	sy33	
		緒	sy33	
		抒	sy45	
		貯	tsʰy23	
		杼		
		佇		
		阻	tsy23	
		俎		
		楚	tsʰu23	
		礎		
		所	suɔ23	
		杵	tsʰy23	
		處	tsʰy23	
		處	tsʰu33	
		墅	jie23	
		野	jie23	
		鼠	sy23	
		暑	sy23	
		黍		
		汝		
		莒		
		舉	tsy23	
		櫸		
		去	h y33	
		禦	jy33	
		語	jy23	
		語		
		許	sy24	
		距	ky33	
		巨	tsy33	
		炬	ky21	
		鉅	ky33	
		拒	tsy33	
		慮	ly21	
		絮	sy33	
		助	tsu21	
		署	su23	
		曙	sy23	
		薯	sy21	
		恕	su33	
		庶	su33	
		踞	tsy33	
		據		
		鋸	tsy33	
		御	jy33	
		馭		
		菸		
		豫		
		預	jy33	
		遽		
		都	tou45	
		圖	tʰu21	
		途	tʰu21	
		塗	tʰu21	
		徒	tʰu21	
		荼		
		荼		
		鍍	tu33	
		菟	tʰu33	
		奴	nu21	
		盧	lu21	
		顱	lu21	
		爐	lu21	
		租	tsu45	
		蘇	su45	
		酥	su45	
		穌	su45	
		辜	ku45	
		箍	kʰu45	
		孤	ku45	
		呱	kua45	
		呱		
		沽		
		姑	ku45	
		枯	fu45	
		蜈	wu21	
		梧	wu21	
		吾		
		吳	wu21	
		呼	hu45	
		糊	wu21	
		瑚	wu21	
		胡	wu21	
		瓠		
		壺	wu21	
		湖	hu21	
		弧	hu21	
		葫	hu21	
		狐	hu21	
		乎	hu45	
		嗚	wu45	
		烏	wu45	
		惡	ŋuɔ21	
		惡	wu33	
		惡		
		樸	pʰu23	
		菩	pʰu21	
		匍	pʰu21	
		蒲	pʰu23	
		模	muɔ21	
		摸	muɔ45	
		膜	muɔ21	
		膜	muɔ21	
		睹	tu23	
		堵	tu23	
		賭	tu23	
		土	tʰu23	
		吐	tʰu33	
		肚	tʰu23	
		杜	tu33	
		努	nu23	
		怒	nu21	
		弩	nu23	
		擄	lu23	
		虜	lu21	
		滷	lu23	
		魯	lu23	
		櫓		
		組	tsy23	
		祖	tsu23	
		粗	tsʰu45	
		詁		
		鼓	ku23	
		估	ku45	
		估		
		古	ku23	
		股	ku23	
		賈		
		賈		
		苦	fu23	
		午	wu23	
		五	ʔm23	
		伍	ʔm23	
		琥		
		虎	fu23	
		滸		
		雇	ku33	
		滬	hu33	
		扈	hu33	
		戶	hu33	
		塢		
		塢		
		圃	pʰu24	
		譜	pʰu23	
		補	pʰu33	
		簿	pɔʔ2	
		部	pu33	
		媽	ma45	
		莽	mʊŋ23	
		浦	pʰu33	
		普	pʰu23	
		妒	tu33	
		兔	tʰu33	
		渡	tu33	
		度	tu33	
		度		
		路	lu21	
		鷺	lu33	
		露	lu21	
		賂	lu21	
		作	tsou33	
		措	tsʰuɔ33	
		醋	tsʰu33	
		厝		
		錯	tsʰuɔ33	
		錯	tsʰuɔ33	
		錯	tsʰuɔ33	
		訴	su33	
		塑	su33	
		素	su33	
		固	ku33	
		鯝		
		故	ku33	
		顧	ku33	
		錮	kʰu45	
		庫	kʰu33	
		悟	wu33	
		寤		
		誤	wu21	
		晤		
		互	hu33	
		護	hu33	
		布	pu33	
		佈	pu33	
		步	pu21	
		捕	pu24	
		哺	pu23	
		慕	mu33	
		墓	mu21	
		暮	mu33	
		募	mu33	
		怖	pu21	
		摟	lɔ23	
		鏤		
		趨	tsʰy45	
		鬚	sy45	
		需	sy45	
		須	sy45	
		娶	tsʰy23	
		株	tsy45	
		列		
		蛛	tsy45	
		廚	tsʰy21	
		雛	tsʰy21	
		朱	tsy45	
		珠	tsy45	
		侏	tsy45	
		樞		
		殊	sy45	
		茱		
		輸	sy45	
		嚅		
		儒		
		懦	nuɔ21	
		俱	tsy33	
		拘	ky45	
		嶇	kʰy45	
		軀	kʰy45	
		驅	kʰy45	
		摳	kɔ45	
		區	kʰy45	
		區		
		隅		
		虞	jy21	
		愚	jy21	
		娛	jy21	
		吁	hy55	
		于	jy21	
		汙	wu45	
		迂		
		芋	wu21	
		盂		
		萸		
		逾	jy23	
		瑜		
		榆	jy33	
		諛	jy45	
		舀	jiu23	
		渝		
		愉	jy21	
		膚	fu45	
		夫	fu45	
		夫		
		符	fu21	
		芙	fu21	
		苻		
		扶	fu21	
		蕪		
		無	wu21	
		巫	wu45	
		誣		
		毋		
		鋪	pʰu45	
		鋪	pʰu45	
		孵	fu45	
		敷	fu45	
		俘	fu24	
		瞿		
		瞿		
		句	tsy33	
		縷		
		取	tsʰy23	
		聚	tsy33	
		拄		
		柱	tsu33	
		數	su23	
		數	su33	
		數		
		主	tsu23	
		樹	sy21	
		豎	su33	
		乳		
		矩	tsy21	
		煦		
		噢		
		栩		
		雨	jy23	
		雨		
		羽	jy23	
		宇	jy23	
		禹	jy21	
		愈	jy33	
		斧	fu23	
		脯	fu23	
		脯	pu23	
		俯	fu23	
		父	fu33	
		府	fu24	
		甫		
		甫		
		腐	fu21	
		輔	pu33	
		武	wu23	
		侮	wu45	
		鵡	wu23	
		舞	ʔm23	
		撫	fu21	
		剖	pʰuɔ33	
		屢	ly23	
		足	tsu45	
		足		
		駐	tsu33	
		逗	tɔ21	
		住	tsy21	
		註	tsu33	
		蛀	tsu33	
		鑄	tsu33	
		注	tsu33	
		孺		
		遇	jy33	
		寓	jy33	
		嫗		
		喻	jy21	
		諭	jy33	
		籲		
		裕	jy33	
		付	fu33	
		搏	puɔ23	
		傅	fu21	
		傅		
		賦	fu33	
		附	fu33	
		駙	fu33	
		務	mu21	
		霧		
		婺		
		仆	pʰu21	
		赴	fu33	
		具	ky33	
		懼	ky33	
		帶	tɛ33	
		汰	tʰɛ33	
		太	tʰɛ33	
		泰	tʰɛ33	
		大	tɛ21	
		兌	tuei33	
		奈	nɛ21	
		籟	lɛ21	
		賴	lɛ33	
		癩	lɛ33	
		最	tsuei33	
		蔡	tsʰɛ33	
		蓋	kɛ33	
		蓋	kɛ33	
		膾		
		檜		
		丐	kɛ33	
		磕	kʰuɔ45	
		轄		
		外	wɛ21	
		艾	ʔɛ33	
		渙		
		會	wei21	
		會	kʰuei33	
		會	wei33	
		繪	wei33	
		害	wɛ33	
		藹	ʔɛ23	
		貝	pei33	
		沛	pʰei33	
		狽	pei33	
		沫	muɔ21	
		喙		
		穢		
		廢	fei33	
		吠		
		肺	fei33	
		寨	tsɛ33	
		快	fɛ33	
		話	wa21	
		喝		
		敗	pɛ21	
		邁		
		叉	tsʰa45	
		查	tsʰa21	
		查		
		柴	tsʰɛ21	
		蝸	wo45	
		佳	ka45	
		街	kɛ45	
		媧	wa45	
		鞋	hɛ21	
		蛙	wa45	
		哇	waʔ3	
		娃	wa21	
		牌	pʰɛ21	
		枴	kuei23	
		夥	huɔ23	
		解	kɛ24	
		解		
		解		
		蟹	hɛ45	
		矮	ʔei24	
		擺	pa21	
		買	mɛ23	
		拐	kuei23	
		債	tsɛ33	
		掛	kua33	
		懈		
		卦	kua33	
		邂		
		畫	wə21	
		畫	wə21	
		賣	mɛ21	
		派	pʰɛ33	
		齋	tsɛ45	
		階		
		楷		
		楷		
		偕		
		皆		
		乖	kuɛ23	
		匯	wei33	
		骸		
		淮	wɛ21	
		槐	wɛ21	
		懷	wɛ21	
		諧		
		排	pʰɛ21	
		霾	mɛ21	
		埋	mɛ21	
		駭		
		挨	ŋɛ21	
		殺	sɐʔ3	
		殺		
		介	kɛ33	
		誡	kɛ33	
		壞	wɛ21	
		怪	kuei33	
		屆	kɛ33	
		芥		
		尬	ka33	
		界	kɛ33	
		戒	kɛ33	
		劾		
		械	hi33	
		拜	pɛ33	
		扒	pʰa21	
		扒	pa45	
		憊	pei33	
		湃		
		厲		
		例	li21	
		蠣	li21	
		勵	li21	
		際	tsi33	
		祭	tsi33	
		脆	tsʰuei33	
		歲	suei33	
		制	tsɿ33	
		贅	tsuei33	
		製	tsɿ33	
		掣		
		逝	tsɿ33	
		噬	tsɿ33	
		誓	tsɿ33	
		說		
		說		
		說		
		世	sɿ33	
		蛻	tʰuei33	
		稅	suei33	
		勢	sɿ33	
		鈉	na21	
		藝	ji33	
		洩	siɛ33	
		洩		
		銳		
		曳		
		泄	siɛ33	
		裔	ji33	
		蔽	pi33	
		彆		
		敝		
		斃	pi21	
		弊	pi21	
		幣	pi21	
		輟		
		啜		
		綴		
		綴		
		滯	tsɿ33	
		鱖	kuei33	
		憩		
		揭		
		衛	wei33	
		柢		
		低	tei23	
		梯	tʰei23	
		蹄	tʰei21	
		啼		
		締		
		題	ti21	
		折		
		折		
		泥	nei21	
		泥		
		犁	li21	
		黎	li21	
		擠	tsi23	
		妻	tsʰi45	
		萋		
		淒		
		悽	tsʰi45	
		齊	tsʰi21	
		齊		
		臍	tsʰi23	
		棲		
		犀	sei45	
		撕	sɿ45	
		西	sei45	
		嘶	sɿ21	
		圭		
		雞	kei45	
		閨	kuei45	
		鮭		
		稽		
		稽		
		溪	sei45	
		睽	kʰuei21	
		谿	kei45	
		霓		
		倪		
		奚		
		攜		
		兮		
		畦		
		迷	mi21	
		批	pʰi45	
		抵	ti23	
		牴		
		底	tei23	
		邸		
		涕	tʰi33	
		體	tʰei23	
		遞		
		弟	ti21	
		豊		
		禮	lei23	
		濟		
		濟	tsi33	
		洗	sei24	
		陛	pi33	
		米	mei23	
		帝	ti33	
		帝	tei21	
		嚏	tʰi33	
		諦		
		剃	tʰi33	
		替	tʰi33	
		逮	tɛ23	
		第	tɛ21	
		捩		
		捩		
		隸		
		戾	jiŋ33	
		砌	tsʰiʔ3	
		切	tsʰɛ33	
		切	tsʰiʔ3	
		細	sei33	
		髻		
		桂	kuei33	
		計	tsi33	
		繫	hei21	
		繫		
		繼	ki33	
		係	hei21	
		契	kʰi33	
		契		
		契		
		羿	ji21	
		蕙		
		系	hei21	
		惠	huei33	
		慧	huei33	
		閉	pi33	
		謎	mei21	
		媲	pʰi33	
		胎	tʰɛ45	
		臺	tʰɛ21	
		檯	tʰɛ21	
		苔	tʰɛ21	
		苔	tʰɛ45	
		能		
		來	lei21	
		萊	lɛ21	
		災	tsɛ45	
		哉	tsɛ45	
		栽	tsɛ45	
		猜	tsʰɛ45	
		材	tsʰɛ21	
		財	tsʰɛ21	
		裁	tsʰɛ21	
		才	tsʰɛ21	
