tsɿ	1	知资姿之芝支枝																																															
tsɿ	3	纸只（∽要）子紫止																																															
tsɿ	5	这（白）至致自字治制志智																																															
tsʰɿ	2	词池持驰																																															
tsʰɿ	3	耻此																																															
tsʰɿ	5	次剌																																															
sɿ	1	师施斯诗思司丝																																															
sɿ	2	时匙																																															
sɿ	3	使史死驶始																																															
sɿ	5	是四事市视世试示饲（∽候）																																															
tsɿ∽tsə	7	直质织值职执																																															
tsʰɿ∽tsʰə	7	吃尺																																															
sɿ∽sə	7	十实石食识失室																																															
zɿ∽zə	7	日																																															
pi	3	比																																															
pi	5	备被（老）币闭																																															
pʰi	1	屄（流话）																																															
pʰi	2	皮疲脾																																															
pʰi	3	鄙																																															
pʰi	5	屁																																															
mi	2	湄（地名，∽坨）眉（∽毛）迷																																															
mi	3	米																																															
ti	1	低爹																																															
ti	3	底的（文）																																															
ti	5	弟第地帝递																																															
tʰi	1	梯剔																																															
tʰi	2	题提堤																																															
tʰi	3	体																																															
tʰi	5	剃																																															
ni	2	泥宜（老）疑（老）仪（老）																																															
ni	3	你李里理的（白）																																															
ni	5	利义（老）议（老）艺（老）																																															
tɕi	1	鸡机基肌饥																																															
tɕi	3	姐己起（白）																																															
tɕi	5	记继借计																																															
tɕʰi	1	期溪欺																																															
tɕʰi	2	棋其骑齐																																															
tɕʰi	3	起启且																																															
tɕʰi	5	气汽去（白）企器																																															
ɕi	1	西希稀些																																															
ɕi	3	喜洗写																																															
ɕi	5	细谢戏																																															
i	1	衣依医																																															
i	2	移爷于（白）遗姨																																															
i	3	椅以野也里（白）																																															
i	5	意夜液异																																															
ki	3	给																																															
kʰi	1	吃（白）																																															
puᶹ	3	补																																															
puᶹ	5	部步																																															
pʰuᶹ	2	葡																																															
pʰuᶹ	3	普																																															
muᶹ	2	模（∽范）																																															
muᶹ	3	母姆																																															
muᶹ	5	募																																															
fuᶹ	1	夫																																															
fuᶹ	2	胡湖扶葫																																															
fuᶹ	3	府虎腐																																															
fuᶹ	5	父互户护付富妇副																																															
tsuᶹ	1	猪租朱珠																																															
tsuᶹ	3	祖主煮组																																															
tsuᶹ	5	助（新/文）做注住著																																															
suᶹ	1	书苏舒输																																															
suᶹ	3	数薯署																																															
suᶹ	5	数树素塑竖诉																																															
tsʰuᶹ	1	粗初																																															
tsʰuᶹ	2	除厨锄橱																																															
tsʰuᶹ	3	楚																																															
tsʰuᶹ	5	助措（∽施）																																															
zuᶹ	2	如儒																																															
zuᶹ	3	乳																																															
tuᶹ	1	都																																															
tʰuᶹ	2	涂途徒																																															
tuᶹ	3	堵赌																																															
tuᶹ	5	度肚（∽皮）																																															
tʰuᶹ	2	图涂徒																																															
tʰuᶹ	3	土																																															
tʰuᶹ	5	兔																																															
nuᶹ	2	卢																																															
nuᶹ	3	鲁																																															
nuᶹ	5	路怒露																																															
kuᶹ	1	孤姑																																															
kuᶹ	3	古估鼓股																																															
kuᶹ	5	故顾固雇																																															
kʰuᶹ	3	苦																																															
kʰuᶹ	5	库裤																																															
puᶹ∽puᶹə∽pə	7	不																																															
pʰuᶹ∽pʰuᶹə	7	朴																																															
muᶹ∽muᶹə∽mə	7	木目																																															
fuᶹ∽fuᶹə∽fə	7	服复福																																															
tuᶹ∽tuᶹə	7	读毒																																															
tʰuᶹ∽tʰuᶹə	7	突																																															
nuᶹ∽nuᶹə	7	六陆绿录碌																																															
tsuᶹ∽tsuᶹə	7	祝竹																																															
tsʰuᶹ∽tsʰuᶹə	7	出束																																															
suᶹ∽suᶹə	7	叔续（手∽）属术熟																																															
kuᶹ∽kuᶹə	7	谷骨																																															
kʰuᶹ∽kʰuᶹə	7	哭																																															
vuᶹ∽vuᶹə	7	屋物																																															
zuᶹ∽zuᶹə	7	肉入																																															
vuᶹ	1	乌																																															
vuᶹ	2	无吴																																															
vuᶹ	3	五伍武舞																																															
vuᶹ	5	务																																															
y	2	于余娱愉																																															
y	3	雨与语羽																																															
y	5	玉芋遇预裕喻御																																															
tɕy	1	居																																															
tɕy	3	举																																															
tɕy	5	巨具句聚																																															
tɕʰy	1	区（地∽）																																															
tɕʰy	2	茄																																															
tɕʰy	3	取																																															
tɕʰy	5	去																																															
ɕy	1	需须虽靴																																															
ɕy	2	徐																																															
ɕy	3	许																																															
ɕy	5	序																																															
ny	3	女																																															
pa	1	巴																																															
pa	2	爸																																															
pa	3	□（祖母）																																															
pa	5	坝罢霸																																															
pa	7	八																																															
pʰa	2	爬																																															
pʰa	5	怕																																															
ma	1	妈																																															
ma	2	麻																																															
ma	3	马																																															
ma	5	骂																																															
fa	7	发法																																															
tʰa	1	他																																															
tʰa	7	塔																																															
ta	3	打																																															
ta	5	大																																															
ta	7	达答搭																																															
na	1	拉																																															
na	2	拿																																															
na	5	那																																															
tsa	1	渣																																															
tsa	7	扎杂																																															
sa	1	沙																																															
sa	2	杀																																															
tsʰa	2	茶查																																															
ka	1	家																																															
a	5	那（白）																																															
tsua	1	抓																																															
sua	3	耍厦																																															
sua	7	刷																																															
kua	1	瓜																																															
kua	3	寡																																															
kua	5	挂																																															
kua	7	刮																																															
kʰua	1	夸																																															
kʰua	3	垮																																															
kʰua	5	褂（∽∽）跨																																															
xua	1	花																																															
xua	2	华																																															
xua	5	话化画																																															
ua	1	挖																																															
ua	3	瓦																																															
ua	7	袜																																															
tɕia	1	家加佳嘉稼																																															
tɕia	3	假																																															
tɕia	7	甲																																															
tɕʰia	7	恰																																															
ɕia	2	霞																																															
ɕia	5	夏																																															
ɕia	7	瞎匣																																															
ia	2	牙																																															
ia	3	雅																																															
ia	5	亚																																															
ia	7	鸭																																															
po	1	波玻																																															
po	3	簸（∽箕）																																															
po	5	播																																															
po	7	薄																																															
pʰo	1	坡																																															
pʰo	2	婆																																															
pʰo	3	颇																																															
pʰo	5	破																																															
mo	1	摩																																															
mo	2	魔么																																															
mo	3	抹																																															
mo	5	磨																																															
to	1	多																																															
to	3	朵																																															
to	5	惰																																															
tʰo	1	拖																																															
tʰo	2	驮驼																																															
tʰo	3	妥																																															
tʰo	7	脱托																																															
no	2	罗萝锣																																															
no	7	乐落																																															
tso	3	左																																															
tso	5	坐座																																															
tso	7	作桌捉																																															
tsʰo	1	搓																																															
so	1	梭蓑																																															
so	3	锁琐所																																															
so	7	说索缩																																															
zo	7	弱若诺（承∽）																																															
ŋo	3	我																																															
ko	1	哥锅																																															
ko	3	果裹																																															
ko	5	个过																																															
ko	7	各角鸽																																															
kʰo	1	科																																															
kʰo	3	可颗（一∽）																																															
kʰo	5	课																																															
kʰo	7	壳																																															
xo	1	喝																																															
xo	2	河何和荷禾																																															
xo	3	火伙																																															
xo	5	货贺祸																																															
xo	7	合活																																															
o	1	窝																																															
o	2	娥峨（∽岭，印江之山）俄（∽罗斯）																																															
o	5	卧饿																																															
io	7	药岳约钥																																															
tɕio	7	脚觉																																															
tɕʰio	7	确鹊却																																															
ɕio	7	学																																															
sᴇ	7	十（见于县南或县东，有人入声倾向于33）																																															
tsᴇ	7	直（见于县南或县东，有人入声倾向于33）																																															
tsʰᴇ	7	吃（见于县南或县东，有人入声倾向于33）																																															
zᴇ	7	日（见于县南或县东，有人入声倾向于33）																																															
ie∽iɘ	7	一叶益（公∽）溢逸译亦																																															
ie	3	也																																															
tɕie∽tɕiɘ	7	接节急集圾级极激击积给（供∽）疾																																															
tɕʰie∽tɕʰiɘ	7	切七戚漆																																															
ɕie∽ɕiɘ	7	歇媳习（学∽）息席夕协惜																																															
nie∽ɕiɘ	7	力业历律裂列烈猎立粒粟捏																																															
pʰie∽pʰiɘ	7	劈																																															
pie∽piɘ	7	别毕笔壁璧碧																																															
mie∽miɘ	7	蜜灭																																															
tie∽tiɘ	7	的（目∽）迪敌																																															
tʰie∽tʰiɘ	7	铁贴踢惕																																															
ye∽yɘ	7	月越育浴疫域狱																																															
tɕye∽tɕyɘ	7	决绝局足卒																																															
tɕʰye∽tɕʰyɘ	7	缺曲族屈																																															
ɕye∽ɕyɘ	7	血雪宿速俗续（继∽）																																															
pæ̞	7	白百伯柏北																																															
pʰæ̞	7	拍魄																																															
mæ̞	7	麦墨																																															
tæ̞	7	得德																																															
tʰæ̞	7	特																																															
kæ̞	7	格隔革																																															
kʰæ̞	7	刻客克																																															
xæ̞	7	黑核																																															
tsæ̞	7	责哲折 则																																															
tsʰæ̞	7	拆策泽择厕澈																																															
sæ̞	7	色设塞																																															
zæ̞	7	热																																															
kuæ̞	7	国																																															
xuæ̞	7	或获																																															
ɚ	2	儿耳																																															
ɚ	3	耳尔																																															
ɚ	5	二																																															
pai	3	摆																																															
pai	5	拜败																																															
pʰai	2	排牌																																															
pʰai	5	派																																															
mai	3	买																																															
mai	5	卖																																															
tai	1	呆（∽很久）																																															
tai	3	歹																																															
tai	5	代带戴待																																															
tʰai	2	抬																																															
tʰai	5	太态																																															
nai	2	来																																															
nai	3	奶（∽瓶）																																															
