字	IPA	调值
玻	po	44
牙	ia	42
待	tai	13
牛	niəɯ	42
棉	mii	42
窄	tsɤ	42
令	li	13
確	tɕʰio	42
準	tʂuə	53
棍	kuə	13
音	i	44
衰	ʂuai	44
早	tsau	53
申	ʂə	44
髮	fa	42
該	kai	44
銀	i	42
遇	i	13
緊	tɕi	53
屈	tɕʰiu	42
百	pɤ	42
桃	tʰau	42
紙	tʂʅ	53
毫	xau	42
辰	ʂə	42
經	tɕi	44
楷	kʰai	53
曹	tsʰau	42
體	tʰi	53
實	ʂʅ	42
四	sɿ	13
昨	tso	42
京	tɕi	44
期	tɕʰi	44
權	tɕʰii	42
妹	mei	13
母	mu	53
祭	tɕi	13
酣	xa	44
邑	i	42
宫	koŋ	44
朋	pʰoŋ	42
胸	ɕioŋ	44
是	ʂʅ	13
斷	tua	13
平	pʰi	42
美	mei	53
合	xo	42
别	pi	42
必	pi	42
陷	ɕii	13
溪	ɕi	44
稿	kau	53
棧	tʂa	13
常	tʂʰaŋ	42
凳	tə	13
丈	tʂaŋ	13
蟬	ʂa	42
萬	va	13
衣	i	44
跪	kuei	13
殊	ʂu	44
淆	ɕiau	42
搭	ta	42
弓	koŋ	44
旗	tɕʰi	42
昆	kʰuə	44
國	ko	42
庚	kə	44
棚	pʰoŋ	42
妻	tɕʰi	44
完	ua	42
窮	tɕʰioŋ	42
己	tɕi	53
飾	ʂʅ	13
插	tʂʰa	42
央	iaŋ	44
桌	tʂo	42
求	tɕʰiəɯ	42
初	tsʰu	44
謙	tɕʰii	44
悴	tsʰuei	13
巢	tsʰau	42
運	i	13
同	tʰoŋ	42
鴉	ia	44
擇	tsʰɤ	42
税	ʂuei	13
思	sɿ	44
倦	tɕii	13
鐵	tʰi	42
歲	suei	13
衛	uei	13
前	tɕʰii	42
六	lu	42
培	pʰei	42
熟	ʂu	42
真	tʂə	44
曰	i	44
鄰	li	42
販	fa	13
店	tii	13
廉	lii	42
二	ə˞	13
撑	tsʰə	44
頂	ti	53
篆	tʂua	13
硬	ə	13
凡	fa	42
公	koŋ	44
