i
p  [45]帮邦崩绷 [33]谤迸蹦 [24]榜绑 
pʰ  [31]镑塳 [33]滂旁螃膀傍朋鹏棚蓬篷碰磅硼 [24]捧
m  [45]矇[33]忙芒茫亡萌氓蒙蠓濛朦檬 [24]莽网辋懵罔 [31]忘妄望梦 
f  [45]荒慌方芳风枫疯丰封峰蜂锋烽 [33]肪放妨房防冯凤逢奉俸缝{裂～} [24]谎恍坊纺仿{模～}访讽幌 [31]晃{～眼}
t  [45]东冬彤 [33]冻栋垌 [24]董懂[31]侗 
tʰ  [45]通熥囱 [33]痛同铜桐筒童瞳茼 [24]桶捅统 [31]动洞 
n  [33]农脓浓侬 
ɬ  [45]松{放～}[33]送宋怂 [24]耸
l  [45]窿{窟～} [33]笼{鸟～}聋胧隆龙咙珑 [24]拢笼{～箱}陇垄 [31]弄
tʃ  [45]棕宗综中{当～}忠终踪钟盅鬃{～毛} [33]粽中{打～}仲{伯～}纵诵颂讼种{耕～} [24]总种{品～}肿 [31]撞仲{还/再}
tʃʰ  [45]窗聪匆葱衷冲{～水}充舂 [33]敞丛虫崇从{跟～}松{～树}重{双～}揰 [24]厂宠[31]众重{轻～}
ʃ  [45]双{一～}
k  [45]光公蚣工功攻弓躬宫恭供{～应}龚胱{膀～}桄 [33]贡汞供{上～}赣 [24]广拱巩 
kʰ  [45]匡筐眶框 [33]旷狂穷犷矿[31]逛况共
h  [45]空{天～}烘胸匈凶{吉～}汹 [33]虹{龙～}弘宏控红洪鸿熊雄 [24]孔哄 
ioŋ
∅  [45]痈壅臃拥庸邕佣 [33]荣戎绒融茸容蓉镕溶榕熔 [24]永泳咏勇涌恿踊蛹俑 [31]用
uoŋ
∅  [45]汪嗡 [33]黄簧皇蝗凰隍蟥王磺煌惶 [24]往[31]枉旺瓮{入～} 
ap
t  [3]答{～应}答{回～}搭 [2]踏沓 
tʰ  [24]塔
n  [2]纳
l  [24]腊蜡 
tʃ  [2]闸铡 
tʃʰ  [3]插[2]杂
ȵ  [24]囗{手痒}
k  [3]鸽[24]甲胛 
h  [2]匣
∅  [24]鸭押 
ɐp
n  [3]粒凹
l  [3]笠□{套上}[2]立
tʃ  [3]执汁 
tʃʰ  [3]缉集辑 [2]习袭
ȵ  [3]眨
ʃ  [3]湿[2]十什拾 
k  [3]急
kʰ  [3]级给{供～}吸冚□{盖，动词} [2]及
h  [3]囗{欺负}[2]合{量词(非集～之～)}合{配～}盒阖 
iɐp
∅  [2]入
ip
tʰ  [3]帖{请～}帖{字～}贴 [2]叠碟蝶谍秩 
n  [3]业[2]聂镊蹑孽 
tʃ  [3]接
tʃʰ  [3]妾
ʃ  [3]摄涉 
k  [3]劫囗{涩} [2]夹{～板}怯挟{一～菜}
h  [3]胁协 [2]狭峡 
∅  [3]腌[2]叶页 
at
p  [24]八捌 
pʰ  [2]拔
m  [24]抹{～布}
f  [3]法[24]发{头～}发{启～}阀{军～} [2]乏伐筏罚
t  [2]达
tʰ  [3]榻塌溻遢 
n  [2]捺
ɬ  [3]撒{～种}撒{～手}萨囗{~（蟑螂）}
l  [24]辣[2]邋
tʃ  [3]扎{针～}札扎{捆～} [2]砸
tʃʰ  [3]搽察[24]擦涮刷  
ʃ  [24]杀煞{～车}煞{～费苦心}刹 
h  [2]辖
∅  [3]压[24]轧
uat
k  [3]括 [24]刮
∅ [3]挖[2]滑猾袜 
ɐt
p  [3]笔毕不碧璧壁逼
pʰ  [3]匹辟{复～}僻辟{开～}劈{～柴}霹 
m  [2]密蜜物勿觅 
f  [3]忽沸[2]佛
t  [3]的{目～}滴嫡 [2]迪
tʰ  [3]踢剔惕 [2]笛敌狄籴涤荻 
n  [3]溺[2]逆
ɬ  [3]析息熄媳悉膝蟋戌恤率{～领}蟀惜昔释锡 [2]术述 
l  [2]栗律历{日～}力簕沥{～青}
tʃ[3]绩即鲫质{人～}卒{兵～}卒{生～(年)}织职积迹脊只{一～} [2]疾寂 
tʃʰ  [3]侧{两～}七漆猝出赤斥尺{～寸}戚{姓～}戚{亲～} [2]蛰侄直值殖植籍藉席夕 
ȵ  [2]日
ʃ  [3]虱失室识式饰适 [2]实食蚀石硕 
k  [3]桔吉橘戟击激[24]囗{粥稠}
kʰ  [2]极剧屐 
h  [3]乞吃□{吃}
∅  [3]一益 [2]逸亦译易{交～}驿奕弈 
iɐt
∅  [3]揖忆疫 [2]役翼
uɐt
k  [3]骨
kʰ  [3]掘{挖～}屈 [2]倔
∅  [2]核
ɔt
tʰ  [3]秃
it
p  [3]鳖憋必 [2]别{离～}
pʰ  [3]撇{～开}撇{～捺}
m  [2]䉲灭篾 
t  [3]跌啲{一点儿}
tʰ  [3]铁
n  [3]捻捏 
ɬ  [3]薛泄楔 
l  [2]猎列烈裂劣 
