多	t	o	45	
拖	tʰ	o	45	
大	tʰ	ai	42	白读
大	t	ɑ	14	文读
锣	n	o	31	
左	ts	o	42	
歌	k	o	45	
个	k	o	14	
可	kʰ	o	42	
鹅	Ǿ	o	31	
饿	Ǿ	o	14	
喝	x	o	45	
河	x	o	31	
茄	tɕʰ	y	31	
破	pʰ	o	14	
婆	pʰ	o	31	
磨	m	o	14	
磨	m	o	31	
躲	t	o	42	
螺	n	o	31	
坐	ts	o	14	
锁	s	o	42	
果	k	o	42	
过	k	o	14	
课	kʰ	o	14	
火	x	o	42	
货	x	o	14	
祸	x	o	14	
靴	ɕ	y	45	
虽	ɕ	y	45	
把	p	ɑ	42	
爬	pʰ	ɑ	31	
马	m	ɑ	42	
骂	m	ɑ	14	
茶	tsʰ	ɑ	31	
沙	s	ɑ	45	
假	tɕ	iɑ	42	
嫁	tɕ	iɑ	14	
牙	Ǿ	iɑ	31	
虾	ɕ	iɑ	45	
下	ɕ	iɑ	14	
下	x	ɑ	14	白读，动量
下	x	ɑ	45	白读，动量
夏	ɕ	iɑ	14	
哑	Ǿ	iɑ	42	
姐	tɕ	i	42	
借	tɕ	i	14	
写	ɕ	i	42	
斜	ɕ	i	31	
谢	ɕ	i	14	
车	tsʰ	ei	45	
蛇	s	ei	31	
射	s	ei	14	
爷	Ǿ	i	31	
野	Ǿ	i	42	
夜	Ǿ	i	14	
瓜	k	uɑ	45	
瓦	Ǿ	uɑ	42	
花	x	uɑ	45	
化	x	uɑ	14	
华	x	uɑ	31	
谱	pʰ	uᶹ	42	
布	p	uᶹ	14	
铺	pʰ	uᶹ	45	
簿	p	uᶹ	14	
步	p	uᶹ	14	
赌	t	uᶹ	42	
土	tʰ	uᶹ	42	
图	tʰ	uᶹ	31	
杜	t	uᶹ	14	
奴	n	uᶹ	31	
路	n	uᶹ	14	
租	ts	uᶹ	45	
做	ts	uᶹ	14	
错	tsʰ	o	14	
箍	kʰ	uᶹ	45	
古	k	uᶹ	42	
估	k	uᶹ	42	
苦	kʰ	uᶹ	42	
裤	kʰ	uᶹ	14	
吴	v	uᶹ	31	
五	v	uᶹ	42	
虎	f	uᶹ	42	
壶	f	uᶹ	31	
户	f	uᶹ	14	
乌	v	uᶹ	45	
女	n	y	42	
吕	n	y	42	
徐	ɕ	y	31	
猪	ts	uᶹ	45	
除	tsʰ	uᶹ	31	
初	tsʰ	uᶹ	45	
锄	tsʰ	uᶹ	31	
所	s	o	42	
书	s	uᶹ	45	
鼠	s	uᶹ	42	
如	z	uᶹ	31	
举	tɕ	y	42	
锯	tɕ	y	14	
去	k	i	34	白读
去	tɕʰ	y	14	文读
渠	tɕʰ	y	31	
鱼	Ǿ	y	31	
许	ɕ	y	42	
余	Ǿ	y	31	
府	f	uᶹ	42	
付	f	uᶹ	14	
父	f	uᶹ	14	
武	v	uᶹ	42	
雾	v	uᶹ	14	
取	tɕʰ	y	42	
柱	ts	uᶹ	14	
住	ts	uᶹ	14	
数	s	uᶹ	42	
数	s	uᶹ	14	
主	ts	uᶹ	42	
输	s	uᶹ	45	
竖	s	uᶹ	14	
树	s	uᶹ	14	
句	tɕ	y	14	
区	tɕʰ	y	45	
遇	Ǿ	y	14	
雨	Ǿ	y	42	
芋	Ǿ	y	14	
裕	Ǿ	y	14	
胎	tʰ	ai	45	
台	tʰ	ai	31	
袋	t	ai	14	
来	n	ai	31	
菜	tsʰ	ai	14	
财	tsʰ	ai	31	
该	k	ai	45	
改	k	ai	42	
开	kʰ	ai	45	
海	x	ai	42	
爱	ŋ	ai	14	
贝	p	ei	14	
带	t	ai	14	
盖	k	ai	14	
害	x	ai	14	
拜	p	ai	14	
排	pʰ	ai	31	
埋	m	ai	31	
戒	tɕ	iɛⁿ	14	
戒	tɕ	i	14	
摆	p	ai	42	
派	pʰ	ai	14	
牌	pʰ	ai	31	
买	m	ai	42	
卖	m	ai	14	
柴	tsʰ	ai	31	
晒	s	ai	14	
街	tɕ	iɛⁿ	45	文读
街	k	ai	45	
解	k	ai	42	白读
解	tɕ	iɛⁿ	42	
鞋	x	ai	31	
蟹	x	ai	42	白读
蟹	ɕ	iɛⁿ	31	
矮	ŋ	ai	42	
败	p	ai	14	
币	p	i	14	
制	ts	ɿ	14	
世	s	ɿ	14	
米	m	i	42	
低	t	i	45	
梯	tʰ	i	45	
剃	tʰ	i	14	
弟	t	i	14	
递	t	i	14	
泥	n	i	31	
犁	n	i	31	
宜	n	i	31	
西	ɕ	i	45	
些	ɕ	i	45	
洗	ɕ	i	42	
鸡	tɕ	i	45	
溪	tɕʰ	i	45	
契	tɕʰ	i	14	
系	ɕ	i	14	
杯	p	ei	45	
配	pʰ	ei	14	
赔	pʰ	ei	31	
背	p	ei	14	
煤	m	ei	31	
妹	m	ei	14	
对	t	uei	14	
雷	n	uei	31	
罪	ts	uei	14	
碎	tsʰ	uei	14	白读
碎	s	uei	14	文读
灰	x	uei	45	
回	x	uei	31	
外	Ǿ	uai	14	
会	x	uei	14	
怪	k	uai	14	
块	kʰ	uai	42	
怀	x	uai	31	
坏	x	uai	14	
拐	k	uai	42	
挂	k	uɑ	14	
歪	Ǿ	uai	45	
画	x	uɑ	14	
快	kʰ	uai	14	
话	x	uɑ	14	
岁	s	uei	14	
卫	Ǿ	uei	14	
肺	f	ei	14	
桂	k	uei	14	
碑	p	ei	45	
皮	pʰ	i	31	
被	p	i	14	白读
被	p	ei	14	文读
紫	ts	ɿ	42	
刺	tsʰ	ɿ	14	
知	ts	ɿ	45	
这	tʃ	ʅ	35	白
池	tsʰ	ɿ	31	
纸	ts	ɿ	42	
儿	Ǿ	ɚ	31	
寄	tɕ	i	14	
骑	tɕʰ	i	31	
蚁	Ǿ	i	14	
义	Ǿ	i	14	
戏	ɕ	i	14	
移	Ǿ	i	31	
比	p	i	42	
屁	pʰ	i	14	
鼻	p	i	14	
眉	m	i	31	白读
眉	m	ei	31	文读
地	t	i	14	
梨	n	i	31	
资	ts	ɿ	45	
死	s	ɿ	42	
四	s	ɿ	14	
是	s	ɿ	14	
迟	tsʰ	ɿ	31	
师	s	ɿ	45	
