cid	character	initial	final	tone	note
1	多	t	o	24	
2	拖	th	o	24	
3	大	t	a	35	
4	锣	l	o	21	
5	左	ts	o	42	
6	歌	k	o	24	
7	个	k	o	35	
8	可	kh	o	42	
9	鹅	ŋ	o	21	
10	饿	ŋ	o	35	
11	河	x	o	21	
12	茄	tɕh	iɛ	21	
13	破	ph	o	35	
14	婆	ph	o	21	
15	磨	m	o	21	
16	磨	m	o	35	
17	躲	t	o	42	
18	螺	l	o	21	
19	坐	ts	o	35	
20	锁	s	o	42	
21	果	k	o	42	
22	过	k	o	35	
23	课	kh	o	35	
24	火	x	o	42	
25	货	x	o	35	
26	祸	x	o	35	
27	靴	ɕ	yɛ	24	
28	把	p	a	42	
29	爬	ph	a	21	
30	马	m	a	42	
31	骂	m	a	35	
32	茶	tsh	a	21	
33	沙	s	a	24	
34	假	tɕ	ia	42	
35	嫁	tɕ	ia	35	
36	牙	∅	ia	21	
37	虾	ɕ	ia	24	
38	下	ɕ	ia	35	
39	夏	ɕ	ia	35	
40	哑	ŋ	a	42	
41	姐	tɕ	iɛ	42	
42	借	tɕ	iɛ	35	
43	写	ɕ	iɛ	42	
44	斜	ɕ	iɛ	21	
45	谢	ɕ	iɛ	35	
46	车	tsh	ɛ	24	
47	蛇	s	ɛ	21	
48	射	s	ɛ	35	
49	爷	∅	iɛ	21	
50	野	∅	iɛ	42	
51	夜	∅	iɛ	35	
52	瓜	k	ua	24	
53	瓦	∅	ua	42	
54	花	f	a	24	白
54	花	x	ua	24	文
55	化	f	a	35	
56	华	f	a	21	
57	谱	ph	u	42	
58	布	p	u	35	
59	铺	ph	u	24	
60	簿	p	u	35	
61	步	p	u	35	
62	赌	t	əu	42	
63	土	th	əu	42	
64	图	th	əu	21	
65	杜	t	əu	35	
66	奴	l	əu	21	
67	路	l	əu	35	
68	租	ts	əu	24	
69	做	ts	əu	35	
70	错	tsh	o	35	
71	箍	k	u	24	
72	古	k	u	42	
73	苦	kh	u	42	
74	裤	kh	u	35	
75	吴	v	u	21	
76	五	v	u	42	
77	虎	f	u	42	
78	壶	f	u	21	
79	户	f	u	35	
80	乌	v	u	24	
81	女	l	y	42	
82	吕	l	y	42	
83	徐	ɕ	y	21	
84	猪	tʂ	ʯ	24	
85	除	tʂh	ʯ	21	
86	初	tsh	əu	24	
87	锄	tʂh	ʯ	21	
88	所	s	o	42	
89	书	ʂ	ʯ	24	
90	鼠	tɕh	y	42	
91	如	ʐ	ʯ	21	
92	举	tʂ	ʯ	42	
93	锯	tʂ	ʯ	35	
94	去	tɕh	i	35	白
94	去	tɕh	y	35	文
95	渠	tɕh	y	21	
96	鱼	∅	y	21	
97	许	ɕ	y	42	
98	余	∅	y	21	
99	府	f	u	42	
100	付	f	u	35	
101	父	f	u	35	
102	武	v	u	42	
103	雾	v	u	35	
104	取	tɕh	y	42	
105	柱	tʂ	ʯ	35	
106	住	tʂ	ʯ	35	
107	数	s	əu	42	
108	数	s	əu	35	
109	主	tʂ	ʯ	42	
110	输	ʂ	ʯ	24	
111	竖	ʂ	ʯ	35	
