争	tsen1						
色	sɛ2						
壮	tsuaŋ5						
壮	tsaŋ5	又					
冲	tsʰoŋ1						
妆	tsuaŋ1						
妆	tsaŋ1	又					
冰	pin1						
庄	tsuaŋ1						
庄	tsuaŋ1	又					
庆	tɕʰin5						
亦	i5	非俗传					
刘	liou2						
齐	tɕʰi2						
交	tɕiau1						
衣	i1						
次	tsʰɿ5						
产	tsʰaŋ3						
决	tɕyɛ2						
亥	hai5						
充	tsʰoŋ1						
妄	uaŋ5						
闭	pi5						
问	uen5						
闯	tsʰuaŋ3						
闯	tsʰaŋ3	又					
羊	iaŋ2						
并	pin5						
关	kʰuaŋ1	关门					
关	kʰuaŋ1	关卡					
米	mi3						
灯	ten1						
州	tɕiou1						
汗	haŋ5						
污	u1						
江	kaŋ1	江水					
江	tɕiaŋ1	长江					
汛	ɕyn5						
池	tsʰɿ2						
汝	ȵy3						
汤	tʰaŋ1						
忙	maŋ2						
兴	ɕin1	兴盛					
兴	ɕin5	兴头					
宇	y3						
守	tɕiou3	白					
守	ɕiou3	文					
宅	tsai2	非俗传					
字	tsɿ5						
安	ŋaŋ1						
讲	tɕiaŋ3						
讳	huei5						
军	tɕyn1						
讶	ia2						
许	ɕy3						
讹	ɛ2	白					
讹	ŋo2	文					
论	len5	理论					
论	len2	论语					
讼	soŋ5						
农	loŋ2						
讽	foŋ3						
设	ɕiɛ2						
访	faŋ3						
诀	tɕyɛ2						
寻	tɕʰin2						
那	na5						
迅	ɕyn5						
尽	tɕin5						
导	tau3						
异	i5						
弛	tsʰɿ2						
孙	sen1						
阵	tsen5						
阳	iaŋ2						
收	ɕiou1						
阶	kai1						
阴	in1						
防	faŋ2						
奸	tɕiɛn1						
如	y2						
妇	fu5						
妃	fei1						
好	hau3	好坏					
好	hau5	爱好					
她	tʰa1						
妈	ma1						
戏	tɕʰi5						
羽	y3						
观	kuaŋ1						
欢	huaŋ1						
买	mai3						
红	hoŋ2						
驮	tʰo2						
纤	tɕʰiɛn1						
驯	tsyn5						
约	io2						
级	tɕiɛ2						
纪	tɕi3						
驰	tsʰɿ2						
纫	in5						
巡	suen2						
寿	ɕiou5						
弄	loŋ5						
麦	mɛ2						
玖	tɕiou3						
玛	ma3						
形	ɕin2						
进	tɕin5						
戒	kai5						
吞	tʰen1						
远	yɛn3						
违	uei2						
韧	in5						
运	yn5						
扶	pu2	抱					
扶	fu2	搀扶					
抚	fu3						
坛	tʰaŋ2						
技	tɕʰi5	白					
技	tɕi5	文					
坏	huai5						
抠	kʰøʏ1						
扰	iau3						
扼	ŋɛ2						
拒	tɕy5						
找	tsau3						
批	pʰi1						
址	tsɿ3						
扯	tɕʰiɛ3						
走	tsøʏ3						
抄	tsʰau1						
贡	koŋ5						
汞	koŋ3						
坝	pa5						
攻	koŋ1						
赤	tɕʰi2						
折	tsɛ2						
抓	tsua1						
扳	paŋ1						
扮	paŋ5						
抢	tɕʰiaŋ3						
孝	hau5	白					
孝	ɕiau5	文					
坎	kʰaŋ1	坎坷					
均	tɕyn1						
抑	in5	压抑。读若印					
抛	pʰau1						
投	tʰøʏ2						
坟	fen2						
坑	kʰen1						
抗	kʰaŋ5						
坊	faŋ1						
抖	tøʏ3						
护	fu5						
壳	kʰo2						
志	tsɿ5						
块	kʰuai3						
扭	ȵiou3						
声	ɕin1						
把	pa3						
报	pau5						
拟	ȵi3						
却	tɕʰyɛ2						
抒	ɕy1						
劫	tɕiɛ2						
芙	fu2						
芜	u2						
苇	uei3						
芽	ŋa2	白					
芽	ia2	文					
花	hua1						
芹	tɕʰin2						
芥	kai5						
芬	fen1						
苍	tsʰaŋ1						
芳	faŋ1						
严	ȵiɛn2						
芦	lu2						
芯	ɕin1						
劳	lau2						
克	kʰɛ2						
芭	pa1						
苏	su1						
杆	kaŋ1						
杠	kaŋ5						
杜	tu5						
材	tsʰai2						
村	tsʰen1						
杖	tsaŋ5						
杏	ɕin5						
杉	sa1						
巫	u1						
极	tɕiɛ2						
李	li3						
杨	iaŋ2						
求	tɕʰiou2						
甫	pʰu3						
更	keŋ1	打更					
更	keŋ5	更加					
束	tsʰu2						
吾	u2						
豆	tøʏ5						
两	liaŋ3						
酉	iou3						
丽	li5						
医	i1						
辰	ɕin2						
励	li5						
否	føʏ3						
还	hai2	还有					
还	huaŋ2	归还					
尬	kai5						
歼	tɕʰiɛn1						
来	lai2						
连	liɛn2						
轩	ɕyɛn1						
步	pu5						
卤	lu3						
坚	tɕiɛn1						
肖	ɕiau1	生肖，姓肖					
旱	haŋ5						
盯	tin1						
呈	tsʰen2						
时	sɿ2						
吴	u2						
助	tsʰu5						
县	ɕyɛn5						
里	ti3	里面					
里	ȵi3	那里					
里	li3	里程					
呆	ŋai2						
吱	tsɿ1						
吠	fei5						
呕	øʏ3						
园	yɛn2						
旷	kʰuaŋ5						
围	uei2						
呀	ia1						
吨	ten5						
足	tsu2						
邮	iou2						
男	naŋ2						
困	kʰuen5						
吵	tsʰau3						
串	tɕʰyɛn5						
员	yɛn2						
呐	na2						
听	tʰin1						
吟	in2						
吩	fen1						
呛	tɕʰiaŋ3						
吻	uen3						
吹	tsʰøʏ1						
呜	u1						
吭	kʰen1	吭声					
吧	pa1						
邑	i5	非俗传					
吼	høʏ3						
囤	tʰuen2						
别	piɛ2						
岖	tɕʰy1						
岗	kaŋ3						
帐	tsaŋ5						
财	tsʰai2						
针	tɕin1						
钉	tin1						
牡	møʏ3						
告	kau5						
我	ŋo3						
乱	luaŋ5						
利	li5						
秃	tʰu2						
秀	ɕiou5						
私	sɿ1						
每	mei3						
兵	pin1						
估	ku3						
体	tʰi3						
何	ho2						
佐	tso3						
佑	ioŋ5	白					
佑	iou5	文					
但	taŋ5						
伸	ɕin1						
佃	tiɛn5						
作	tso2						
伯	pɛ2						
伶	lin2						
佣	ioŋ5						
低	ti1						
你	ȵi3						
住	tɕy5						
位	uei5						
伴	paŋ5						
身	ɕin1						
皂	tsau5						
伺	sɿ5						
佛	fu2						
囱	tsʰoŋ1						
近	tɕʰin2						
彻	tsʰɛ2						
役	ye2						
返	faŋ3						
余	y2						
希	ɕi1						
坐	tso5						
谷	ku2						
妥	tʰo3						
含	haŋ2						
邻	lin2						
岔	tsʰa1	岔路口					
岔	tsʰa5	打岔					
肝	kaŋ1						
肛	kaŋ1						
肚	tu5	肚子					
肚	tu3	猪肚					
肘	tsu2	猪肘子					
肠	tsʰaŋ2						
龟	kuei1						
甸	tiɛn5						
免	miɛn3						
狂	kʰuaŋ2						
犹	iou2						
狈	pei5						
角	ko2	牛角					
角	tɕio2	一角钱					
删	suaŋ1						
条	tʰiau2						
彤	tʰoŋ2						
卵	luaŋ3						
灸	tɕiou1						
灸	tɕiou5	补锅时一勺铁水叫一灸					
岛	tau2						
刨	pʰau2						
迎	lin2						
饭	faŋ5						
饮	in3	饮水					
饮	in5	饮田					
系	ɕi5	关系					
系	tɕi5	系上					
言	ȵiɛn2						
冻	toŋ5						
状	tsuaŋ5						
亩	møʏ3						
况	kʰuaŋ5						
床	tsʰaŋ2						
库	kʰu5						
庇	pi5						
疗	liau2						
吝	lin5						
应	in1	应该					
应	in5	应承					
冷	len3						
庐	lu2						
序	ɕy5						
辛	ɕin1						
弃	tɕʰi5						
冶	iɛ3						
忘	uaŋ5						
闰	yn5						
闲	haŋ2	老					
闲	ɕiɛn2	新					
间	kaŋ1	一间					
间	tɕiɛn1	空间					
间	kaŋ5	间苗					
闷	men5						
判	pʰaŋ5						
兑	tøʏ5						
灶	tsau5						
灿	tsʰaŋ5						
灼	tso2						
弟	ti5						
汪	uaŋ1						
沐	mu5						
沛	pʰei5						
汰	tʰai5						
沥	liɛ2						
沙	sa1						
汽	tɕʰi5						
沃	o5						
沦	len2						
汹	ɕioŋ1						
泛	faŋ5						
沧	tsʰaŋ1						
没	mɛ2						
沟	køʏ1						
沪	fu5						
沈	ɕin3						
沉	tɕʰin2						
沁	tɕʰin5						
怀	huai2						
忧	iou1						
忱	tɕin3	热忱。读若枕					
快	kʰuai5						
完	huaŋ2						
宋	soŋ5						
宏	hoŋ2						
牢	lau2						
究	tɕiou5						
穷	tɕʰioŋ2						
灾	tsai1						
良	liaŋ2						
证	tɕin5						
启	tɕʰi3						
评	pʰin2						
补	pu3						
初	tsʰu1						
社	ɕiɛ5						
祀	sɿ5						
识	ɕiɛ2	白					
识	sɿ2	文					
诈	tsa5						
诉	su5						
罕	haŋ3						
诊	tɕin1	诊所。读若珍					
词	tsʰɿ2						
译	iɛ2						
君	tɕyn1						
灵	lin2						
即	tɕiɛ2						
层	tsʰen2						
屁	pʰi5						
尿	ȵiau5						
尾	uei3						
迟	tsʰɿ2						
局	tɕy2						
改	kai3						
张	tsaŋ1						
忌	tɕi5						
际	tɕi5						
陆	lu2						
阿	a1	阿姨					
阿	o1	阿胶					
陈	tɕʰin2						
阻	tsu3						
附	fu5						
坠	tsøʏ5						
妓	tɕi5						
妙	miau5						
妖	iau1						
姊	tsɿ3						
妨	faŋ2						
妒	tu5						
努	lu3						
忍	in3						
劲	tɕin5						
矣	i3						
鸡	tɕi1						
纬	uei2						
驱	tɕʰy1						
纯	ɕyn2						
纱	sa1						
纲	kaŋ1						
纳	na2						
驳	po2						
纵	tsoŋ5						
纷	fen1						
纸	tsɿ3						
纹	uen2						
纺	faŋ3						
驴	lu2						
驴	ly2						
纽	ȵiou3						
奉	foŋ5						
玩	uaŋ2						
环	huaŋ2						
武	u3						
青	tɕʰin1						
责	tsɛ2						
现	ɕiɛn5						
玫	mei2						
表	piau3						
规	kuei1						
抹	mo2						
卦	kua5						
坷	kʰo2	坎坷					
坯	pʰei1						
拓	tʰo2	拓印,开拓					
拢	loŋ3						
拔	pʰa2	白					
拔	pa2	文					
坪	pʰin2						
拣	tɕiɛn3						
坦	tʰaŋ3						
担	taŋ1						
坤	kʰuen1						
押	ia2						
抽	tɕʰiou1						
拐	kuai3						
拖	tʰo1						
者	tɕiɛ3						
拍	pʰɛ2						
顶	tin3						
拆	tsʰɛ2						
拎	lin1						
拥	ioŋ1						
抵	ti3						
拘	tɕy1						
势	sɿ5						
抱	pau5						
拄	tɕy5						
垃	la1						
拉	la1						
拦	laŋ2						
幸	ɕin5						
拌	paŋ5						
拧	ȵin3						
拂	fu2						
拙	tso2						
招	tsau1						
坡	po1						
披	pʰi1						
拨	po2						
择	tsʰɛ2						
抬	tʰai2						
拇	mu3						
拗	au3	从中折断					
其	tɕʰi2						
取	tɕʰy3						
茉	mo2						
苦	fu3	白					
苦	kʰu3	文					
昔	ɕi2						
苛	kʰo1						
若	io2						
茂	møʏ5						
苹	pʰin2						
苗	miau2						
英	in1						
苟	køʏ3						
苑	yɛn2						
苞	pau1						
范	faŋ5						
直	tɕi2						
直	tsɿ2						
茁	tso2						
茄	tɕʰiɛ2	茄子					
茄	tɕia1	雪茄					
茎	tɕin5	根茎					
茎	hen2	量词，一根					
苔	tʰai2	苔藓					
苔	tʰai1	舌苔					
茅	mau2						
枉	uaŋ3						
林	lin2						
枝	tɕi1	kʰua3枝，树枝					
枝	tsɿ1	枝枝茂盛					
杯	pei1						
枢	su1						
柜	kʰuei5						
枚	mei2						
析	ɕi2						
板	paŋ3						
松	soŋ1	松紧					
松	tsʰoŋ2	松树					
枪	tɕʰiaŋ1						
枫	foŋ1						
构	køʏ5						
杭	haŋ2						
杰	tɕiɛ2						
述	su5						
枕	tɕin3						
丧	saŋ1	丧事					
丧	saŋ3	丧志					
或	huɛ2						
画	hua5						
卧	ŋo5						
事	sɿ5						
刺	tsɿ5						
枣	tsau3						
雨	y3						
卖	mai5						
郁	y5						
矾	faŋ2						
矿	kʰuaŋ5						
码	ma3						
厕	tsɛ2	厕所					
厕	sɿ3	茅厕					
奈	nai5						
奔	pen1						
奇	tɕʰi2						
奋	fen5	勤奋					
奋	fen3	扇耳光					
态	tʰai5						
欧	ŋøʏ1						
殴	ŋøʏ1						
垄	loŋ3						
妻	tɕʰi1						
轰	hoŋ1						
顷	tɕʰyn3						
转	tɕyɛn3	转弯					
转	tɕyɛn5	转圈					
斩	tsaŋ3						
轮	len2						
软	ȵyɛn3						
到	tau5						
非	fei1						
叔	su2						
歧	tɕʰi2						
肯	kʰen3						
齿	tsʰɿ3						
些	ɕi1						
卓	tso2						
虎	fu3						
虏	lu3						
肾	ɕin5	肾炎					
肾	tɕʰin5	鸡肾，鸡胗					
贤	ɕiɛn2						
尚	saŋ5						
旺	uaŋ5						
具	tɕy5						
味	uei5						
果	ko3						
昆	kʰuen1						
国	kuɛ2						
哎	ai1						
咕	ku3						
昌	tsʰaŋ1						
呵	ho1						
畅	tsʰaŋ5						
明	mei2	明日					
明	min2	光明					
易	i5	交易，容易					
咙	loŋ2						
昂	aŋ1	昂首挺胸					
迪	ti2						
典	tiɛn3						
固	ku5						
忠	tsoŋ1						
呻	ɕin1						
咒	tsøʏ5						
咋	tsa5						
咐	fu5						
呼	fu1						
鸣	min2						
咏	ioŋ3	非俗传					
呢	ȵi2						
咄	to3						
咖	kʰa1						
岸	ŋaŋ5						
岩	ŋaŋ2						
帖	tʰiɛ2						
罗	lo2						
帜	tsɿ5						
帕	pʰa5						
岭	lin3						
凯	kʰai3						
败	pai5						
账	tsaŋ5						
贩	faŋ5						
贬	piɛn3						
购	køʏ5						
贮	tsʰu2	贮存					
图	tʰu2						
钓	tiau5						
制	tsɿ5						
知	tsɿ1						
迭	tiɛ2						
氛	fen5						
垂	tsʰøʏ2						
牧	mu5						
物	uɛ2	白					
物	u2	文					
物	ma1	什物					
乖	kuai1						
刮	kua2						
秆	kaŋ3						
和	ho2						
季	tɕi5						
委	uei3						
秉	pin3						
佳	tɕia1						
侍	tsʰɿ5						
岳	io2						
供	koŋ1	口供					
供	koŋ5	供奉					
使	sɿ3						
例	li5						
侠	ɕia2						
侥	tɕiau3						
版	paŋ3						
侄	tɕi2						
侦	tɕin1						
侣	ȵy3						
侧	tsɛ2						
凭	pʰin2						
侨	tɕʰiau2						
佩	pʰei5						
货	kʰo5						
侈	tsʰɿ2						
依	i1						
卑	pei1						
的	tiɛ2						
迫	pʰɛ2						
质	tsi2						
欣	ɕin1						
征	tɕin1						
往	uaŋ3						
爬	pʰa2						
彼	pi3						
径	tɕin1	径直。读若经					
所	so3						
舍	ɕiɛ3	舍得					
舍	ɕiɛ5	宿舍					
金	tɕin1						
刹	sa2	刹车					
刹	tsʰa3	刹那					
命	min5						
肴	iau5						
斧	fu3						
爸	pa5						
采	tsʰai3						
觅	mi5	非俗传					
受	ɕiou5						
乳	y3						
贪	tʰaŋ1						
念	ȵiɛn5						
贫	pʰin2						
肤	fu1						
肺	fei5						
肢	tsɿ1						
肿	tsoŋ3						
胀	tsaŋ5						
朋	pʰoŋ2						
股	kʰu3	量词，一片西瓜					
股	ku3	股份					
肮	aŋ1						
肪	faŋ2						
肥	fei2						
服	fu2						
胁	ɕiɛ2						
周	tɕiou1						
昏	huen1						
鱼	y2						
兔	tʰu5						
狐	fu2						
忽	hu2						
狗	køʏ3						
狞	ȵin2						
备	pi5						
饰	sɿ2						
饱	pau3						
饲	tsɿ5						
变	piɛn5						
京	tɕin1						
享	ɕiaŋ3						
庞	pʰaŋ2						
店	tiɛn3	店上，指小卖部					
店	tiɛn5	住店，指旅店					
夜	iɛ2						
庙	miau5						
府	fu3						
底	ti3						
疟	ȵio2						
疚	tɕiou5						
剂	tɕi5						
卒	tsu2						
郊	tɕiau1						
庚	ken1						
废	fei5						
净	tɕʰin5	净是					
净	tɕin5	干净					
盲	maŋ2						
放	faŋ5						
刻	kʰɛ2						
育	iou2						
氓	maŋ2						
闸	tsa2						
闹	nau5						
郑	tsen5						
券	tɕyɛn5						
卷	tɕyɛn3	卷发					
卷	tɕyɛn5	试卷					
单	taŋ1						
炬	tɕy5						
炒	tsʰau3						
炊	tsʰøʏ1						
炕	haŋ5	烘烤					
炕	kʰaŋ5	北方的炕头					
炎	iɛn2						
炉	lu2						
沫	mo2						
浅	tɕʰiɛn3						
法	fa2						
泄	ɕiɛ5						
河	ho2						
沾	tɕiɛn1						
泪	ly5	眼泪淋淋					
泪	løʏ5						
沮	tɕy3						
油	iou2						
泊	pɛ2						
沿	yɛn2						
泡	pʰau5	动词，浸泡					
泡	pʰau1	名词，泡沫					
注	tɕy5						
泣	tɕʰi2						
泞	ȵin2						
泻	ɕiɛ5						
泌	mi5						
泳	ioŋ3						
泥	ȵi2						
沸	fei5						
沼	tsau3	沼泽					
沼	tsau1	沼气					
波	po1						
泼	pʰo2						
泽	tsʰɛ2						
治	tsʰɿ5						
怔	tsen5						
怯	tɕʰiɛ2						
怖	pu5						
性	ɕin5						
怕	pʰa5						
怜	liɛn2						
怪	kuai5						
怡	i2						
学	ɕio2						
宝	pau3						
宗	tsoŋ1						
定	tin5						
宠	tsʰoŋ3						
宜	ȵi2						
审	ɕin3						
宙	tɕiou5						
官	kuaŋ1						
空	kʰoŋ1						
帘	liɛn2						
宛	uaŋ3	非俗传					
实	ɕiɛ2	白					
实	sɿ2	文					
试	sɿ5						
郎	laŋ2						
诗	sɿ1						
肩	kaŋ1						
