汉字	ipa	声母	韵母	声调	
住	tʃy31	tʃ	y	陽去	31
遇	ȵy31	ȵ	y	陽去	31
寓	ȵy31	ȵ	y	陽去	31
具	ky31	k	y	陽去	31
榆	øy31	ø	y	陽去	31
喻	øy31	ø	y	陽去	31
愉	øy31	ø	y	陽去	31
預	øy31	ø	y	陽去	31
裕	øy31	ø	y	陽去	31
譽	øy31	ø	y	陽去	31
敗	pai31	p	ai	陽去	31
稗	pai31	p	ai	陽去	31
賣	mai31	m	ai	陽去	31
壞	wai31	w	ai	陽去	31
大	tai31	t	ai	陽去	31
賴	lai31	l	ai	陽去	31
艾	ŋai31	ŋ	ai	陽去	31
敝	pɐi31	p	ɐi	陽去	31
幣	pɐi31	p	ɐi	陽去	31
弊	pɐi31	p	ɐi	陽去	31
斃	pɐi31	p	ɐi	陽去	31
位	wɐi31	w	ɐi	陽去	31
第	tɐi31	t	ɐi	陽去	31
隸	tɐi31	t	ɐi	陽去	31
遞	tɐi31	t	ɐi	陽去	31
例	lɐi31	l	ɐi	陽去	31
厲	lɐi31	l	ɐi	陽去	31
勵	lɐi31	l	ɐi	陽去	31
麗	lɐi31	l	ɐi	陽去	31
誓	ʃɐi31	ʃ	ɐi	陽去	31
藝	ŋɐi31	ŋ	ɐi	陽去	31
魏	ŋɐi31	ŋ	ɐi	陽去	31
僞	ŋɐi31	ŋ	ɐi	陽去	31
跪	kwɐi31	kw	ɐi	陽去	31
櫃	kwɐi31	kw	ɐi	陽去	31
貌	mao31	m	ao	陽去	31
鬧	nao31	n	ao	陽去	31
驟	tʃao31	tʃ	ao	陽去	31
校	kao31	k	ao	陽去	31
對	kao31	k	ao	陽去	31
效	hao31	h	ao	陽去	31
校	hao31	h	ao	陽去	31
學	hao31	h	ao	陽去	31
某	mɐu31	m	ɐu	陽去	31
茂	mɐu31	m	ɐu	陽去	31
貿	mɐu31	m	ɐu	陽去	31
豆	tɐu31	t	ɐu	陽去	31
痘	tɐu31	t	ɐu	陽去	31
漏	lɐu31	l	ɐu	陽去	31
餾	lɐu31	l	ɐu	陽去	31
袖	θɐu31	θ	ɐu	陽去	31
就	θɐu31	θ	ɐu	陽去	31
售	tʃɐu31	tʃ	ɐu	陽去	31
壽	ʃɐu31	ʃ	ɐu	陽去	31
舊	kɐu31	k	ɐu	陽去	31
后	hɐu31	h	ɐu	陽去	31
候	hɐu31	h	ɐu	陽去	31
後	hɐu31	h	ɐu	陽去	31
右	jɐu31	j	ɐu	陽去	31
又	jɐu31	j	ɐu	陽去	31
祐	jɐu31	j	ɐu	陽去	31
宥	jɐu31	j	ɐu	陽去	31
釉	jɐu31	j	ɐu	陽去	31
柚	jɐu31	j	ɐu	陽去	31
暴	pou31	p	ou	陽去	31
爆	pou31	p	ou	陽去	31
帽	mou31	m	ou	陽去	31
冒	mou31	m	ou	陽去	31
盜	tou31	t	ou	陽去	31
稻	tou31	t	ou	陽去	31
道	tou31	t	ou	陽去	31
澇	lou31	l	ou	陽去	31
皂	θou31	θ	ou	陽去	31
號	hou31	h	ou	陽去	31
疿	pøy31	p	øy	陽去	31
妹	møy31	m	øy	陽去	31
會	wøy31	w	øy	陽去	31
開	wøy31	w	øy	陽去	31
計	wøy31	w	øy	陽去	31
能	wøy31	w	øy	陽去	31
匯	wøy31	w	øy	陽去	31
隊	tøy31	t	øy	陽去	31
兌	tøy31	t	øy	陽去	31
銳	tøy31	t	øy	陽去	31
內	nøy31	n	øy	陽去	31
淚	løy31	l	øy	陽去	31
傫	løy31	l	øy	陽去	31
瑞	θøy31	θ	øy	陽去	31
睡	ʃøy31	ʃ	øy	陽去	31
外	ŋøy31	ŋ	øy	陽去	31
穗	jøy31	j	øy	陽去	31
惠	jøy31	j	øy	陽去	31
慧	jøy31	j	øy	陽去	31
廟	miu31	m	iu	陽去	31
掉	tiu31	t	iu	陽去	31
調	tiu31	t	iu	陽去	31
尿	niu31	n	iu	陽去	31
料	liu31	l	iu	陽去	31
趙	tʃiu31	tʃ	iu	陽去	31
兆	tʃiu31	tʃ	iu	陽去	31
紹	tʃiu31	tʃ	iu	陽去	31
轎	kiu31	k	iu	陽去	31
濫	lam31	l	am	陽去	31
暫	tʃam31	tʃ	am	陽去	31
站	tʃam31	tʃ	am	陽去	31
陷	ham31	h	am	陽去	31
餡	ham31	h	am	陽去	31
莧	ham31	h	am	陽去	31
賃	ȵɐm31	ȵ	ɐm	陽去	31
任	ȵɐm31	ȵ	ɐm	陽去	31
甚	ʃɐm31	ʃ	ɐm	陽去	31
念	nim31	n	im	陽去	31
漸	θim31	θ	im	陽去	31
暫	θim31	θ	im	陽去	31
又	θim31	θ	im	陽去	31
驗	ȵim31	ȵ	im	陽去	31
扮	pan31	p	an	陽去	31
辦	pan31	p	an	陽去	31
萬	man31	m	an	陽去	31
蔓	man31	m	an	陽去	31
漫	man31	m	an	陽去	31
慢	man31	m	an	陽去	31
邁	man31	m	an	陽去	31
范	fan31	f	an	陽去	31
飯	fan31	f	an	陽去	31
患	wan31	w	an	陽去	31
濺	tan31	t	an	陽去	31
但	ɗan31	ɗ	an	陽去	31
彈	ɗan31	ɗ	an	陽去	31
蛋	ɗan31	ɗ	an	陽去	31
難	nan31	n	an	陽去	31
賺	tʃan31	tʃ	an	陽去	31
棧	tʃan31	tʃ	an	陽去	31
雁	ŋan31	ŋ	an	陽去	31
笨	pɐn31	p	ɐn	陽去	31
問	mɐn31	m	ɐn	陽去	31
份	fɐn31	f	ɐn	陽去	31
運	wɐn31	w	ɐn	陽去	31
韻	wɐn31	w	ɐn	陽去	31
渾	wɐn31	w	ɐn	陽去	31
混	wɐn31	w	ɐn	陽去	31
盾	tɐn31	t	ɐn	陽去	31
鈍	tɐn31	t	ɐn	陽去	31
遁	tɐn31	t	ɐn	陽去	31
屯	tɐn31	t	ɐn	陽去	31
豚	tɐn31	t	ɐn	陽去	31
論	lɐn31	l	ɐn	陽去	31
陣	tʃɐn31	tʃ	ɐn	陽去	31
閏	ȵɐn31	ȵ	ɐn	陽去	31
認	ȵɐn31	ȵ	ɐn	陽去	31
潤	ȵɐn31	ȵ	ɐn	陽去	31
順	ʃɐn31	ʃ	ɐn	陽去	31
慎	ʃɐn31	ʃ	ɐn	陽去	31
恨	hɐn31	h	ɐn	陽去	31
孕	jɐn31	j	ɐn	陽去	31
刃	jɐn31	j	ɐn	陽去	31
岸	ŋɔn31	ŋ	ɔn	陽去	31
汗	hɔn31	h	ɔn	陽去	31
辨	pin31	p	in	陽去	31
辯	pin31	p	in	陽去	31
便	pin31	p	in	陽去	31
面	min31	m	in	陽去	31
電	tin31	t	in	陽去	31
殿	tin31	t	in	陽去	31
練	lin31	l	in	陽去	31
煉	lin31	l	in	陽去	31
鍊	lin31	l	in	陽去	31
賤	θin31	θ	in	陽去	31
健	kin31	k	in	陽去	31
腱	kin31	k	in	陽去	31
建	kin31	k	in	陽去	31
件	kin31	k	in	陽去	31
又	kin31	k	in	陽去	31
硯	jin31	j	in	陽去	31
現	jin31	j	in	陽去	31
悶	mun31	m	un	陽去	31
喚	wun31	w	un	陽去	31
煥	wun31	w	un	陽去	31
換	wun31	w	un	陽去	31
鍛	tun31	t	un	陽去	31
段	tun31	t	un	陽去	31
緞	tun31	t	un	陽去	31
嫩	nun31	n	un	陽去	31
亂	lun31	l	un	陽去	31
篆	θun31	θ	un	陽去	31
旋	θun31	θ	un	陽去	31
願	ȵun31	ȵ	un	陽去	31
倦	kun31	k	un	陽去	31
縣	jun31	j	un	陽去	31
院	jun31	j	un	陽去	31
鄧	tɐŋ31	t	ɐŋ	陽去	31
贈	θɐŋ31	θ	ɐŋ	陽去	31
杏	hɐŋ31	h	ɐŋ	陽去	31
望	mɔŋ31	m	ɔŋ	陽去	31
旺	wɔŋ31	w	ɔŋ	陽去	31
浪	lɔŋ31	l	ɔŋ	陽去	31
臟	θɔŋ31	θ	ɔŋ	陽去	31
藏	θɔŋ31	θ	ɔŋ	陽去	31
撞	tʃɔŋ31	tʃ	ɔŋ	陽去	31
狀	tʃɔŋ31	tʃ	ɔŋ	陽去	31
巷	hɔŋ31	h	ɔŋ	陽去	31
巷	øɔŋ31	ø	ɔŋ	陽去	31
夢	moŋ31	m	oŋ	陽去	31
奉	foŋ31	f	oŋ	陽去	31
鳳	foŋ31	f	oŋ	陽去	31
俸	foŋ31	f	oŋ	陽去	31
洞	toŋ31	t	oŋ	陽去	31
弄	loŋ31	l	oŋ	陽去	31
誦	θoŋ31	θ	oŋ	陽去	31
頌	θoŋ31	θ	oŋ	陽去	31
訟	θoŋ31	θ	oŋ	陽去	31
仲	tʃoŋ31	tʃ	oŋ	陽去	31
共	koŋ31	k	oŋ	陽去	31
哄	hoŋ31	h	oŋ	陽去	31
烘	hoŋ31	h	oŋ	陽去	31
用	joŋ31	j	oŋ	陽去	31
病	peŋ31	p	eŋ	陽去	31
命	meŋ31	m	eŋ	陽去	31
定	teŋ31	t	eŋ	陽去	31
令	leŋ31	l	eŋ	陽去	31
另	leŋ31	l	eŋ	陽去	31
鄭	tʃeŋ31	tʃ	eŋ	陽去	31
瞪	tʃeŋ31	tʃ	eŋ	陽去	31
盛	ʃeŋ31	ʃ	eŋ	陽去	31
剩	ʃeŋ31	ʃ	eŋ	陽去	31
競	keŋ31	k	eŋ	陽去	31
勁	keŋ31	k	eŋ	陽去	31
幸	heŋ31	h	eŋ	陽去	31
亮	liaŋ31	l	iaŋ	陽去	31
諒	liaŋ31	l	iaŋ	陽去	31
量	liaŋ31	l	iaŋ	陽去	31
匠	θiaŋ31	θ	iaŋ	陽去	31
讓	ȵiaŋ31	ȵ	iaŋ	陽去	31
上	ʃiaŋ31	ʃ	iaŋ	陽去	31
樣	jiaŋ31	j	iaŋ	陽去	31
恙	jiaŋ31	j	iaŋ	陽去	31
唔	mm.ŋ31	m	m.ŋ	陽去	31
誤	ŋm.ŋ31	ŋ	m.ŋ	陽去	31
悟	ŋm.ŋ31	ŋ	m.ŋ	陽去	31
爬	pʰa231	pʰ	a	陽平231:	
麻	ma231	m	a	陽平231:	
拿	na231	n	a	陽平231:	
挪	na231	n	a	陽平231:	
威	na231	n	a	陽平231:	
查	tʃʰa231	tʃʰ	a	陽平231:	
茶	tʃʰa231	tʃʰ	a	陽平231:	
搽	tʃʰa231	tʃʰ	a	陽平231:	
牙	ŋa231	ŋ	a	陽平231:	
芽	ŋa231	ŋ	a	陽平231:	
霞	ha231	h	a	陽平231:	
婆	pʰo231	pʰ	o	陽平	231
磨	mo231	m	o	陽平	231
和	wo231	w	o	陽平	231
禾	wo231	w	o	陽平	231
駝	tʰo231	tʰ	o	陽平	231
馱	tʰo231	tʰ	o	陽平	231
挪	no231	n	o	陽平	231
羅	lo231	l	o	陽平	231
鑼	lo231	l	o	陽平	231
騾	lo231	l	o	陽平	231
籮	lo231	l	o	陽平	231
鋤	tʃʰo231	tʃʰ	o	陽平	231
訛	ŋo231	ŋ	o	陽平	231
蛾	ŋo231	ŋ	o	陽平	231
鵝	ŋo231	ŋ	o	陽平	231
俄	ŋo231	ŋ	o	陽平	231
河	ho231	h	o	陽平	231
何	ho231	h	o	陽平	231
邪	θɛ231	θ	ɛ	陽平	231
蛇	ʃɛ231	ʃ	ɛ	陽平	231
茄	kʰɛ231	kʰ	ɛ	陽平	231
抬	tʰœ231	tʰ	œ	陽平	231
臺	tʰœ231	tʰ	œ	陽平	231
來	lœ231	l	œ	陽平	231
才	θœ231	θ	œ	陽平	231
財	θœ231	θ	œ	陽平	231
材	θœ231	θ	œ	陽平	231
裁	θœ231	θ	œ	陽平	231
攙	θœ231	θ	œ	陽平	231
孩	hœ231	h	œ	陽平	231
皮	pʰi231	pʰ	i	陽平	231
微	mi231	m	i	陽平	231
眉	mi231	m	i	陽平	231
肥	fi231	f	i	陽平	231
尼	ni231	n	i	陽平	231
離	li231	l	i	陽平	231
籬	li231	l	i	陽平	231
梨	li231	l	i	陽平	231
貍	li231	l	i	陽平	231
飼	θi231	θ	i	陽平	231
瓷	θi231	θ	i	陽平	231
糍	θi231	θ	i	陽平	231
茲	θi231	θ	i	陽平	231
磁	θi231	θ	i	陽平	231
辭	θi231	θ	i	陽平	231
詞	θi231	θ	i	陽平	231
祠	θi231	θ	i	陽平	231
遲	tʃʰi231	tʃʰ	i	陽平	231
池	tʃʰi231	tʃʰ	i	陽平	231
馳	tʃʰi231	tʃʰ	i	陽平	231
而	ȵi231	ȵ	i	陽平	231
兒	ȵi231	ȵ	i	陽平	231
童	ȵi231	ȵ	i	陽平	231
宜	ȵi231	ȵ	i	陽平	231
疑	ȵi231	ȵ	i	陽平	231
時	ʃi231	ʃ	i	陽平	231
匙	ʃi231	ʃ	i	陽平	231
旗	kʰi231	kʰ	i	陽平	231
騎	kʰi231	kʰ	i	陽平	231
其	kʰi231	kʰ	i	陽平	231
期	kʰi231	kʰ	i	陽平	231
棋	kʰi231	kʰ	i	陽平	231
麒	kʰi231	kʰ	i	陽平	231
移	ji231	j	i	陽平	231
夷	ji231	j	i	陽平	231
姨	ji231	j	i	陽平	231
蒲	ɓu231	ɓ	u	陽平	231
葡	ɓu231	ɓ	u	陽平	231
脯	ɓu231	ɓ	u	陽平	231
無	mu231	m	u	陽平	231
扶	fu231	f	u	陽平	231
符	fu231	f	u	陽平	231
孵	fu231	f	u	陽平	231
胡	wu231	w	u	陽平	231
湖	wu231	w	u	陽平	231
糊	wu231	w	u	陽平	231
狐	wu231	w	u	陽平	231
葫	wu231	w	u	陽平	231
壺	wu231	w	u	陽平	231
鬍	wu231	w	u	陽平	231
煳	wu231	w	u	陽平	231
徒	tʰu231	tʰ	u	陽平	231
途	tʰu231	tʰ	u	陽平	231
塗	tʰu231	tʰ	u	陽平	231
圖	tʰu231	tʰ	u	陽平	231
奴	nu231	n	u	陽平	231
驢	lu231	l	u	陽平	231
盧	lu231	l	u	陽平	231
爐	lu231	l	u	陽平	231
蘆	lu231	l	u	陽平	231
徐	θy231	θ	y	陽平	231
除	tʃʰy231	tʃʰ	y	陽平	231
廚	tʃʰy231	tʃʰ	y	陽平	231
魚	ȵy231	ȵ	y	陽平	231
如	ȵy231	ȵ	y	陽平	231
愚	ȵy231	ȵ	y	陽平	231
虞	ȵy231	ȵ	y	陽平	231
娛	ȵy231	ȵ	y	陽平	231
殊	ʃy231	ʃ	y	陽平	231
渠	kʰy231	kʰ	y	陽平	231
余	øy231	ø	y	陽平	231
餘	øy231	ø	y	陽平	231
盂	øy231	ø	y	陽平	231
如	øy231	ø	y	陽平	231
埋	mai231	m	ai	陽平	231
懷	wai231	w	ai	陽平	231
槐	wai231	w	ai	陽平	231
淮	wai231	w	ai	陽平	231
柴	ʃai231	ʃ	ai	陽平	231
捱	ŋai231	ŋ	ai	陽平	231
鞋	hai231	h	ai	陽平	231
矮	øai231	ø	ai	陽平	231
迷	mɐi231	m	ɐi	陽平	231
謎	mɐi231	m	ɐi	陽平	231
圍	wɐi231	w	ɐi	陽平	231
葦	wɐi231	w	ɐi	陽平	231
爲	wɐi231	w	ɐi	陽平	231
何	wɐi231	w	ɐi	陽平	231
作	wɐi231	w	ɐi	陽平	231
違	wɐi231	w	ɐi	陽平	231
維	wɐi231	w	ɐi	陽平	231
惟	wɐi231	w	ɐi	陽平	231
題	tʰɐi231	tʰ	ɐi	陽平	231
提	tʰɐi231	tʰ	ɐi	陽平	231
啼	tʰɐi231	tʰ	ɐi	陽平	231
蹄	tʰɐi231	tʰ	ɐi	陽平	231
堤	tʰɐi231	tʰ	ɐi	陽平	231
泥	nɐi231	n	ɐi	陽平	231
犁	lɐi231	l	ɐi	陽平	231
黎	lɐi231	l	ɐi	陽平	231
齊	θɐi231	θ	ɐi	陽平	231
臍	θɐi231	θ	ɐi	陽平	231
危	ŋɐi231	ŋ	ɐi	陽平	231
葵	kʰwɐi231	kʰw	ɐi	陽平	231
刨	pao231	p	ao	陽平	231
茅	mao231	m	ao	陽平	231
矛	mao231	m	ao	陽平	231
撓	nao231	n	ao	陽平	231
錨	nao231	n	ao	陽平	231
巢	tʃʰao231	tʃʰ	ao	陽平	231
肴	ŋao231	ŋ	ao	陽平	231
淆	ŋao231	ŋ	ao	陽平	231
謀	mɐu231	m	ɐu	陽平	231
浮	fɐu231	f	ɐu	陽平	231
頭	tʰɐu231	tʰ	ɐu	陽平	231
投	tʰɐu231	tʰ	ɐu	陽平	231
流	lɐu231	l	ɐu	陽平	231
劉	lɐu231	l	ɐu	陽平	231
留	lɐu231	l	ɐu	陽平	231
榴	lɐu231	l	ɐu	陽平	231
硫	lɐu231	l	ɐu	陽平	231
琉	lɐu231	l	ɐu	陽平	231
樓	lɐu231	l	ɐu	陽平	231
摟	lɐu231	l	ɐu	陽平	231
溜	lɐu231	l	ɐu	陽平	231
囚	θɐu231	θ	ɐu	陽平	231
綢	tʃʰɐu231	tʃʰ	ɐu	陽平	231
稠	tʃʰɐu231	tʃʰ	ɐu	陽平	231
酬	tʃʰɐu231	tʃʰ	ɐu	陽平	231
籌	tʃʰɐu231	tʃʰ	ɐu	陽平	231
柔	ȵɐu231	ȵ	ɐu	陽平	231
揉	ȵɐu231	ȵ	ɐu	陽平	231
愁	ʃɐu231	ʃ	ɐu	陽平	231
仇	ʃɐu231	ʃ	ɐu	陽平	231
求	kʰɐu231	kʰ	ɐu	陽平	231
球	kʰɐu231	kʰ	ɐu	陽平	231
牛	ŋɐu231	ŋ	ɐu	陽平	231
侯	hɐu231	h	ɐu	陽平	231
喉	hɐu231	h	ɐu	陽平	231
猴	hɐu231	h	ɐu	陽平	231
尤	jɐu231	j	ɐu	陽平	231
郵	jɐu231	j	ɐu	陽平	231
由	jɐu231	j	ɐu	陽平	231
油	jɐu231	j	ɐu	陽平	231
游	jɐu231	j	ɐu	陽平	231
遊	jɐu231	j	ɐu	陽平	231
袍	ɓou231	ɓ	ou	陽平	231
毛	mou231	m	ou	陽平	231
桃	tʰou231	tʰ	ou	陽平	231
掏	tʰou231	tʰ	ou	陽平	231
逃	tʰou231	tʰ	ou	陽平	231
陶	tʰou231	tʰ	ou	陽平	231
勞	lou231	l	ou	陽平	231
牢	lou231	l	ou	陽平	231
槽	θou231	θ	ou	陽平	231
曹	θou231	θ	ou	陽平	231
熬	ŋou231	ŋ	ou	陽平	231
豪	hou231	h	ou	陽平	231
毫	hou231	h	ou	陽平	231
賠	pʰøy231	pʰ	øy	陽平	231
陪	pʰøy231	pʰ	øy	陽平	231
培	pʰøy231	pʰ	øy	陽平	231
霉	møy231	m	øy	陽平	231
梅	møy231	m	øy	陽平	231
枚	møy231	m	øy	陽平	231
媒	møy231	m	øy	陽平	231
回	wøy231	w	øy	陽平	231
雷	løy231	l	øy	陽平	231
擂	løy231	l	øy	陽平	231
隨	θøy231	θ	øy	陽平	231
隋	θøy231	θ	øy	陽平	231
垂	tʃøy231	tʃ	øy	陽平	231
槌	tʃʰøy231	tʃʰ	øy	陽平	231
錘	tʃʰøy231	tʃʰ	øy	陽平	231
誰	ʃøy231	ʃ	øy	陽平	231
瓢	pʰiu231	pʰ	iu	陽平	231
嫖	pʰiu231	pʰ	iu	陽平	231
苗	miu231	m	iu	陽平	231
描	miu231	m	iu	陽平	231
條	tʰiu231	tʰ	iu	陽平	231
聊	liu231	l	iu	陽平	231
遼	liu231	l	iu	陽平	231
療	liu231	l	iu	陽平	231
潮	tʃʰiu231	tʃʰ	iu	陽平	231
朝	tʃʰiu231	tʃʰ	iu	陽平	231
饒	ȵiu231	ȵ	iu	陽平	231
澆	ȵiu231	ȵ	iu	陽平	231
橋	kʰiu231	kʰ	iu	陽平	231
喬	kʰiu231	kʰ	iu	陽平	231
僑	kʰiu231	kʰ	iu	陽平	231
搖	jiu231	j	iu	陽平	231
謠	jiu231	j	iu	陽平	231
窰	jiu231	j	iu	陽平	231
遙	jiu231	j	iu	陽平	231
姚	jiu231	j	iu	陽平	231
譚	tʰam231	tʰ	am	陽平	231
談	tʰam231	tʰ	am	陽平	231
痰	tʰam231	tʰ	am	陽平	231
南	nam231	n	am	陽平	231
男	nam231	n	am	陽平	231
藍	lam231	l	am	陽平	231
饞	θam231	θ	am	陽平	231
蠶	θam231	θ	am	陽平	231
巖	ŋam231	ŋ	am	陽平	231
銜	ham231	h	am	陽平	231
函	ham231	h	am	陽平	231
臨	lɐm231	l	ɐm	陽平	231
淋	lɐm231	l	ɐm	陽平	231
林	lɐm231	l	ɐm	陽平	231
尋	θɐm231	θ	ɐm	陽平	231
沉	tʃʰɐm231	tʃʰ	ɐm	陽平	231
琴	kʰɐm231	kʰ	ɐm	陽平	231
禽	kʰɐm231	kʰ	ɐm	陽平	231
擒	kʰɐm231	kʰ	ɐm	陽平	231
含	hom231	h	om	陽平	231
甜	tʰim231	tʰ	im	陽平	231
鮎	nim231	n	im	陽平	231
廉	lim231	l	im	陽平	231
鐮	lim231	l	im	陽平	231
簾	lim231	l	im	陽平	231
帘	lim231	l	im	陽平	231
閻	ȵim231	ȵ	im	陽平	231
嚴	ȵim231	ȵ	im	陽平	231
蟬	ʃim231	ʃ	im	陽平	231
鹽	jim231	j	im	陽平	231
簷	jim231	j	im	陽平	231
鉗	kiam231	k	iam	陽平	231
蠻	man231	m	an	陽平	231
帆	fan231	f	an	陽平	231
凡	fan231	f	an	陽平	231
煩	fan231	f	an	陽平	231
繁	fan231	f	an	陽平	231
礬	fan231	f	an	陽平	231
還	wan231	w	an	陽平	231
環	wan231	w	an	陽平	231
檀	tʰan231	tʰ	an	陽平	231
彈	tʰan231	tʰ	an	陽平	231
難	nan231	n	an	陽平	231
蘭	lan231	l	an	陽平	231
欄	lan231	l	an	陽平	231
攔	lan231	l	an	陽平	231
殘	θan231	θ	an	陽平	231
頑	ŋan231	ŋ	an	陽平	231
顏	ŋan231	ŋ	an	陽平	231
閑	han231	h	an	陽平	231
閒	han231	h	an	陽平	231
貧	pʰɐn231	pʰ	ɐn	陽平	231
頻	pʰɐn231	pʰ	ɐn	陽平	231
聞	mɐn231	m	ɐn	陽平	231
文	mɐn231	m	ɐn	陽平	231
紋	mɐn231	m	ɐn	陽平	231
民	mɐn231	m	ɐn	陽平	231
墳	fɐn231	f	ɐn	陽平	231
雲	wɐn231	w	ɐn	陽平	231
魂	wɐn231	w	ɐn	陽平	231
暈	wɐn231	w	ɐn	陽平	231
鄰	lɐn231	l	ɐn	陽平	231
崙	lɐn231	l	ɐn	陽平	231
輪	lɐn231	l	ɐn	陽平	231
倫	lɐn231	l	ɐn	陽平	231
鱗	lɐn231	l	ɐn	陽平	231
燐	lɐn231	l	ɐn	陽平	231
吝	lɐn231	l	ɐn	陽平	231
旬	θɐn231	θ	ɐn	陽平	231
循	θɐn231	θ	ɐn	陽平	231
巡	θɐn231	θ	ɐn	陽平	231
秦	θɐn231	θ	ɐn	陽平	231
陳	tʃʰɐn231	tʃʰ	ɐn	陽平	231
塵	tʃʰɐn231	tʃʰ	ɐn	陽平	231
人	ȵɐn231	ȵ	ɐn	陽平	231
仁	ȵɐn231	ȵ	ɐn	陽平	231
醇	ʃɐn231	ʃ	ɐn	陽平	231
脣	ʃɐn231	ʃ	ɐn	陽平	231
神	ʃɐn231	ʃ	ɐn	陽平	231
晨	ʃɐn231	ʃ	ɐn	陽平	231
辰	ʃɐn231	ʃ	ɐn	陽平	231
臣	ʃɐn231	ʃ	ɐn	陽平	231
純	ʃɐn231	ʃ	ɐn	陽平	231
蒓	ʃɐn231	ʃ	ɐn	陽平	231
勤	kɐn231	k	ɐn	陽平	231
芹	kɐn231	k	ɐn	陽平	231
銀	ŋɐn231	ŋ	ɐn	陽平	231
裙	kʰwɐn231	kʰw	ɐn	陽平	231
群	kʰwɐn231	kʰw	ɐn	陽平	231
勻	jɐn231	j	ɐn	陽平	231
寅	jɐn231	j	ɐn	陽平	231
寒	hɔn231	h	ɔn	陽平	231
韓	hɔn231	h	ɔn	陽平	231
便	pʰin231	pʰ	in	陽平	231
綿	min231	m	in	陽平	231
棉	min231	m	in	陽平	231
眠	min231	m	in	陽平	231
田	tʰin231	tʰ	in	陽平	231
填	tʰin231	tʰ	in	陽平	231
佃	tʰin231	tʰ	in	陽平	231
年	nin231	n	in	陽平	231
蓮	lin231	l	in	陽平	231
連	lin231	l	in	陽平	231
憐	lin231	l	in	陽平	231
錢	θin231	θ	in	陽平	231
前	θin231	θ	in	陽平	231
言	ȵin231	ȵ	in	陽平	231
燃	ȵin231	ȵ	in	陽平	231
然	ȵin231	ȵ	in	陽平	231
研	ȵin231	ȵ	in	陽平	231
然	ʃin231	ʃ	in	陽平	231
乾	kin231	k	in	陽平	231
虔	kin231	k	in	陽平	231
賢	jin231	j	in	陽平	231
盤	pʰun231	pʰ	un	陽平	231
盆	pʰun231	pʰ	un	陽平	231
門	mun231	m	un	陽平	231
團	tun231	t	un	陽平	231
聯	lun231	l	un	陽平	231
拴	θun231	θ	un	陽平	231
存	θun231	θ	un	陽平	231
全	θun231	θ	un	陽平	231
泉	θun231	θ	un	陽平	231
傳	tʃʰun231	tʃʰ	un	陽平	231
元	ȵun231	ȵ	un	陽平	231
旦	ȵun231	ȵ	un	陽平	231
原	ȵun231	ȵ	un	陽平	231
源	ȵun231	ȵ	un	陽平	231
玄	ȵun231	ȵ	un	陽平	231
船	ʃun231	ʃ	un	陽平	231
拳	kun231	k	un	陽平	231
權	kun231	k	un	陽平	231
顴	kun231	k	un	陽平	231
員	jun231	j	un	陽平	231
丸	jun231	j	un	陽平	231
椽	jun231	j	un	陽平	231
緣	jun231	j	un	陽平	231
袁	jun231	j	un	陽平	231
園	jun231	j	un	陽平	231
轅	jun231	j	un	陽平	231
元	jun231	j	un	陽平	231
銀	jun231	j	un	陽平	231
圓	jun231	j	un	陽平	231
鉛	jun231	j	un	陽平	231
懸	jun231	j	un	陽平	231
彭	pʰɐŋ231	pʰ	ɐŋ	陽平	231
膨	pʰɐŋ231	pʰ	ɐŋ	陽平	231
朋	pʰɐŋ231	pʰ	ɐŋ	陽平	231
憑	pʰɐŋ231	pʰ	ɐŋ	陽平	231
棚	pʰɐŋ231	pʰ	ɐŋ	陽平	231
盟	mɐŋ231	m	ɐŋ	陽平	231
騰	tɐŋ231	t	ɐŋ	陽平	231
謄	tɐŋ231	t	ɐŋ	陽平	231
藤	tɐŋ231	t	ɐŋ	陽平	231
疼	tɐŋ231	t	ɐŋ	陽平	231
能	nɐŋ231	n	ɐŋ	陽平	231
稜	lɐŋ231	l	ɐŋ	陽平	231
楞	lɐŋ231	l	ɐŋ	陽平	231
曾	θɐŋ231	θ	ɐŋ	陽平	231
層	θɐŋ231	θ	ɐŋ	陽平	231
衡	hɐŋ231	h	ɐŋ	陽平	231
恒	hɐŋ231	h	ɐŋ	陽平	231
旁	pʰɔŋ231	pʰ	ɔŋ	陽平	231
忘	mɔŋ231	m	ɔŋ	陽平	231
亡	mɔŋ231	m	ɔŋ	陽平	231
忙	mɔŋ231	m	ɔŋ	陽平	231
房	fɔŋ231	f	ɔŋ	陽平	231
防	fɔŋ231	f	ɔŋ	陽平	231
妨	fɔŋ231	f	ɔŋ	陽平	231
王	wɔŋ231	w	ɔŋ	陽平	231
黃	wɔŋ231	w	ɔŋ	陽平	231
皇	wɔŋ231	w	ɔŋ	陽平	231
蝗	wɔŋ231	w	ɔŋ	陽平	231
堂	tʰɔŋ231	tʰ	ɔŋ	陽平	231
唐	tʰɔŋ231	tʰ	ɔŋ	陽平	231
糖	tʰɔŋ231	tʰ	ɔŋ	陽平	231
塘	tʰɔŋ231	tʰ	ɔŋ	陽平	231
搪	tʰɔŋ231	tʰ	ɔŋ	陽平	231
囊	nɔŋ231	n	ɔŋ	陽平	231
瓤	nɔŋ231	n	ɔŋ	陽平	231
郎	lɔŋ231	l	ɔŋ	陽平	231
廊	lɔŋ231	l	ɔŋ	陽平	231
