#ɿ	
ts	[53]资滋[22]瓷慈糍词祠[33]子籽仔{～细}紫止[25]做{～事}志痣[21]自字寺痔柿
tsʰ	[33]此[25]刺次
s	[53]斯撕丝司思师狮蛳[33]死使[25]四肆[21]事士侍{服～}
#i	
p	[21]别□{～□pi25：萤火虫}[25]□{□pi21～：萤火虫}
t	[21]碟叠
tɕ	[53]支枝芝基箕机饥{肚～：饿}鸡朱珠[22]池持迟其旗棋奇骑厨除[33]纸指趾几纪杞主煮苣{莴～笋}□{～～娘：蜻蜓}[25]制计继智至寄记忌注蛀[21]集侄绝
tɕʰ	[53]欺[33]齿起启[25]气汽器
ɕ	[53]诗施尸希稀书输[22]时匙薯[33]屎始鼠喜[25]世试戏弃[21]是豉树竖十{～年。又sei21}拾实舌折{～了：丢失了。又tɕiʔ5}
k	[25]锯句
kʰ	[33]□{弄弯、折断}
h	[53]圩{柘木～}虚[33]许
∅	[53]医衣依[22]移于余如[33]椅以已耳□{猫～：猫}雨羽[25]意□{～膀：翅膀}[21]易{容～}二贰遇芋
#u	
p	[22]浮不{否定副词}
m	[21]妹外{～甥。又məŋ21}
ɸ	[53]夫敷呼灰[22]扶符胡湖糊狐葫壶[33]斧府虎腐[25]付富[21]户害妇盒佛
t	[22]台抬[25]带戴[21]代袋夺
tʰ	[53]胎[25]太
l	[22]来[21]耐奈
ts	[53]灾[22]才材财裁[33]崽{儿子；泛指幼年个体}[25]载{～饭：装饭}
tsʰ	[53]猜[33]彩[25]菜蔡
k	[53]孤姑箍[33]古估牯股鼓[25]故固雇顾盖
kʰ	[53]开[33]苦
∅	[53]乌污煨[22]无吴梧回[33]武舞捂[25]喂[21]雾务戊悟艾卫{～家里：地名}
#a	
p	[53]煲包胞苞[22]袍刨[33]爸宝保饱[25]报爆龅豹趵{～水：泉水}[21]抱菢薄白卜{萝～}□{～袋袋：围兜}
pʰ	[53]抛□{空}[25]泡炮雹
m	[22]毛猫茅[33]卯[21]冒帽貌
ɸ	[21]罚阀
t	[53]刀兜蔸逗[22]桃陶绹{捆绑}头[33]倒{～数。又ta33}岛斗{～笠。又ta25}抖陡□{沕～～：游泳}[25]到倒{～过来。又ta33}斗{～鸡。又ta33}[21]道稻豆痘
tʰ	[53]偷[33]讨敨{休息}[25]套透
l	[22]劳捞痨牢楼[33]哪{～角：哪里}奶老佬{妹～：妹妹}脑恼篓[25]□{～□tɕiʔ5儿：蕨菜}[21]闹漏
ts	[53]遭糟[22]曹槽[33]澡早枣爪找走{跑}[25]灶罩赵皱[21]在造凿宅
tsʰ	[53]差操抄钞超[33]草吵炒[25]糙凑
s	[53]臊搔筲馊[22]愁[33]嫂擞[25]扫潲哨嗽瘦[21]□{～粪：浇粪}
k	[53]高篙糕膏交茭跤勾沟钩[33]搞搅狗枸[25]告教觉{睡～}窖较够
kʰ	[53]敲抠[33]考烤口[25]靠铐扣叩
ŋ	[53]欧{～家：地名}[22]熬[33]袄咬藕呕[25]沤
h	[53]蒿[22]豪毫猴喉侯还{～有}□{～基：田埂}[33]好□{～虹：彩虹}[25]孝[21]号后厚候学
#ia	
t	[21]着{睡～}
l	[21]□{第二人称复数}
tɕ	[53]遮[22]斜邪茄[33]姐□{母亲}[25]借蔗柘[21]嚼
tɕʰ	[53]车[33]扯[25]笡{斜着}□{～开：让开}
ȵ	[53]□{黏}[33]惹[21]弱
ɕ	[53]赊[22]蛇[33]写舍□{打～了：打翻了（一壶水）}[25]卸泻谢{姓}[21]射社
∅	[22]爷{～～：伯父}[33]也野[21]夜□{交合}
#ua	
p	[22]排{～起：挨着}牌簰{竹筏}[33]摆[25]拜[21]败稗□{～人：打人}
m	[22]埋[33]买[21]卖
ɸ	[53]花[22]鞋槐怀[25]化[21]画话坏
t	[21]大
tʰ	[33]□{第三人称复数}
l	[22]□{～尿：尿床}[21]赖癞
ts	[53]斋[25]债[21]寨
tsʰ	[53]钗搋[33]踩□{～水：蘸、沾水}
s	[53]筛酾{～茶：斟茶}[22]柴豺[33]洒耍[25]晒帅
k	[53]瓜街乖[33]寡解拐□{癞～：青蛙}[25]挂卦褂界戒芥疥届怪[21]□{用手抓}
kʰ	[53]夸[33]{拔}[25]快筷块
∅	[33]瓦矮□{第一人称复数}[21]划
#o	
p	[53]波菠巴粑芭疤□{涩}[22]婆耙杷□{～锅：炒锅}[33]把[25]簸播霸坝
pʰ	[53]坡[25]破怕
m	[53]摩摸[22]磨麻[33]马码蚂[25]□{背着}[21]骂
ɸ	[53]虾[22]河何荷和[33]火伙□{笨}[25]货[21]贺祸下夏
t	[53]多[22]驮驼坨[33]朵躲打[25]剁[21]垛沓
tʰ	[53]拖他{第三人称单数}[33]妥
l	[22]挪罗箩萝螺骡脶[33]裸□{找}[25]辣[21]糯那{远指代词}□{～日：前天}
