a
p[1]巴疤笆扒叭{～儿狗儿}霸{恶~}壩[2]巴{~金}把{(介词)}爸钯耙拔跋鲅雹-{~子}霸{~道}罢[3]八捌剥把{(量词)、～手}靶芭{~蕉}[0]叭喇{~吧}琶{琵～}膊{胳~}
pʰ[1]怕啪趴{~下}[2]爬耙筢扒{~手}刨{(又)推～(刨子)}
m[1]妈码{～算}麻{~木}抹{～桌子}嬷{(老~子)}[2]骂码{(又,～算)}玛{(~瑙)}麻痳[3]马码蚂[0]吗蟆
f[2]罚乏伐筏垡阀砝发{(～海参)}□{(舂去谷物外皮)}[3]法珐{(~琅)}发垡{(~块,翻耕的土块)}
t[1]大耷{(~拉)}大{(~~,面称伯父)}[2]大{(又)}达鞑答[3]打搭褡沓{(一~子)}[0]嗒瘩
tʰ[1]他她它[3]塔溻褟塌榻蹋鎉鳎{(~目鱼)}獭{(水~)}漯{(~河)}拓踏=[0]遢{(邋~)}
n[1]那纳{(～鞋底子)}[2]拿纳{(交~)}呐钠衲{(老～,老和尚)}捺[3]哪[0]娜{(用于人名,安~)}
l[1]辣蜡{(洋～、蜂~)}拉{(～屎、～下了)}[2]腊蜡{(又,落~下了)}邋{(～遢)}痢{(疤~)}[3]拉垃{(~圾)}剌{(~破了手)}喇{(~叭)}[0]啦鞡{(靰~)}旯{(旮~)}蝲{(蛤~)}
ʦ[1]渣楂喳乍拃蹅{踏}挓[2]炸诈痄柞蚱砸咱杂铡咤奓轧[3]扎絷札咂闸眨咋劄蜡{八~庙}[0]吒馇
ʦʰ[1]叉杈{木~}差{相~}喳{~~话}嚓诧[2]查碴{～儿}差{~不多}茶茬察衩{~裤}杈{树~子}汊{河~子}岔[3]插馇楂{头发～子}搽擦礤{~菜}镲衩{裤～儿}
s[1]仨沙纱痧莎鲨杉砂[2]厦{~棚子、～檐}[3]洒杀刹撒飒萨靸裟煞霎卅
ʂ[2]啥[3]傻
k[1]嘎{～巴}□{(鸭子叫声)}[2]尜[3]割-鸽-{布~}葛玍轧{～伙}戛{小~儿(人名)}[0]嘎{(呢，语气词)}
kʰ[1]咯[2]□{~喇味(油类食物日久变质的味儿)}[3]渴-磕-卡-搕-瞌坷{~拉}咖□{梯子~(斜靠)在墙上}
x[1]哈{棚子~了、～了口气、～下腰}[2]哈{~趴下身子}□{~瓦(把瓦覆盖在房子上)}[3]喝-呵{~牲口}哈{~密瓜}
Ǿ[1]啊阿腌{~臜}[3]□{~了一场大雪}[0]啊

iɑ
n[2]□{~个(那个)}
l[3]俩
ʦ[3]□{~子(詈词)}
ʦʰ[1]□{虫~子(小虫之类)}
ʨ[1]加袈架驾嘉枷家傢嫁{~人}稼佳[2]价架{(又)}嫁{~出去、～妆}颊[3]贾假甲钾胛夹裌浃荚鋏枷{(又)}嘉{(又)}佳{(又)}角-
ʨʰ[1]卡{~子}掐{用手～死}[3]恰卡{～片儿}掐
ɕ[1]吓{害～}虾暇瑕[2]下{上～、～山}霞遐匣{风～(风箱)}辖夏洽侠狭峡[3]瞎匣{～子}
Ǿ[1]丫亚氩[2]牙芽蚜讶鸦压轧{~花机}衙{~门}[3]押鸭哑鸦{~片}雅{文~}[0]呀

uɑ
ʦ[1]抓{~起来}[2]抓{～鸟}爪{(又)～儿}[3]爪{~儿}
ʦʰ[1]□{地～，(地泥泞)}[2]□{~子(量词)打一~苫草}唰{~~地}[3]耍刷
k[1]瓜呱{~~叫、叫~~}卦挂{(单用)}剐{~破了手}[2]褂{~子}挂{～起来}卦{算~}[3]呱{拉~}寡刮{~风}括剐{千刀万~}
kʰ[1]夸跨挎[2]胯跨{(又)横～、～上去}挎{(又)}[3]刮{~脸、～胡子}侉{说话~}垮
x[1]花华哗铧桦{(又)}骅□{~白(训斥、批评)}搳{(又)}化砉{(象声词)～的一声}[2]划滑猾搳桦话画
Ǿ[1]洼哇蛙{(又)}娲凹[2]娃蛙袜瓦{~刀}[3]瓦挖□{~倒(栽倒)}□{~后(用白眼珠狠狠地看一眼，表示不满)}

ə
p[1]波菠玻饽勃渤跛叵[2]薄簸{～箕}脖箔泊钹{(又)}[3]博搏簸{~一~}拨驳播钵钹珀剥={～削}
pʰ[1]坡{上～儿、高~儿}破叵{(又)}颇{(量词)}[2]婆破{～开}脬{(名词)尿~}[3]坡{上～(下地干活)}泼迫-魄粕笸颇{(又)}
m[1]末沫茉没摸摩[2]莫模馍谟摹魔蘑磨{~刀、石~}沫{～儿}陌默=[3]抹
t[3]得=德=的=
tʰ[3]特=
l[3]勒
ʦ[2]泽=择=责=则=谪=宅=[3]摘=
ʦʰ[1]厕[3]册=策=测=侧=
s[2]啬=[3]色=瑟=涩=
tʂ[1]这遮鹧[2]蛰{惊~}辄蜇{海~}浙哲赭蔗[3]折哲{(又)}蜇{~人}䇽{~子}褶者
tʂʰ[1]车撤{(单)}彻奢掣{~回手}[3]扯澈掣{~肘}
ʂ[1]赊[2]蛇舌舍佘设射麝涉赦社折{弄~了}[3]捨设{(又)}
k[1]哥歌旮{～旯儿}个过-{~继}咯嗝[2]阁{(又)～木}个{(又)}[3]果{苹~}各阁搁胳骼格=割=鸽=蛤{~蜊}隔=膈革疙圪虼{~虱}戈郭-裹-
kʰ[1]科蝌苛珂轲棵=颗稞课锞{金～子}骒{~马}扩□{~(剖开)腔}嗑{~瓜子儿}[2]阔{(又)～气、真~}[3]可坷壳克=刻=渴=括=客={~人}咳
x[1]贺豁{~嘴儿}诃荷{电～}鹤{仙~}[2]河=何荷禾和{(又)}核{~桃}合盒颌貉喝{大~一声}褐鞨虾{～蟆}
