ʨʰiɛ 35 欠歉妾嵌
ɕiɛ 32 些仙鲜{新~}掀先写险癣显
ɕiɛ 33 邪斜谐鞋咸衔嫌闲贤弦鲜{朝~}
ɕiɛ 35 泻卸谢械懈解姓蟹陷馅限羨线现县献宪
iɛ 32 淹阉焉烟也野掩眼演
iɛ 33 爷岩颜涎延言研沿严
iɛ 35 耶夜验炎厌叶页雁筵谚堰厌砚煙燕焰炎腋
lyɛ 35 □{~~的：形容人话多}
ʨyɛ 32 捐娟卷{~起}
ʨyɛ 35 圈{猪~}卷{试~}绢倦倔
ʨʰyɛ 32 圈{圆~}犬圈{~住}
ʨʰyɛ 33 全泉拳权颧瘸
ʨʰyɛ 35 劝券
ɕyɛ 32 轩宣喧靴选
ɕyɛ 33 旋镟玄悬
ɕyɛ 35 镟眩
yɛ 32 冤渊远
yɛ 33 圆员缘椽元原源袁辕媛援
yɛ 35 院愿怨
ʦɿ 32 芝知咨蜘枝资滋之支肢茲姿紫栀纸只姊脂旨指子止趾址
ʦɿ 35 滞制智眵自雉致稚至字痔置治志痣□{称：~了二斤菜}
ʦʰɿ 32 疵差{參~}豉龇{~牙}此侈耻齿
ʦʰɿ 33 雌池驰瓷慈磁持辞词祠
ʦʰɿ 35 刺赐翅次侍{~候}嗤
sɿ 32 斯撕私师狮尸屍司丝思诗死厮屎使史驶始峙{繁~地名}
sɿ 33 时食{猪~}
sɿ 35 世势誓逝是氏肆四示视嗜矢似祀巳寺嗣饲士仕杮事市恃试拭
pi 32 □{女阴}□{~斗：耳光}彼俾鄙比
pi 33 鼻
pi 35 蔽敝弊蓖陛闭箅被{~子}婢臂避庇备币毙
pʰi 32 批披丕{曹~}坯{土~}
pʰi 33 皮疲脾琵啤
pʰi 35 譬庇屁
mi 32 米
mi 33 迷谜弥眉楣麾
mi 35 密蜜觅秘
ti 32 低堤底抵砥
ti 35 弟帝第递地
tʰi 32 梯体
tʰi 33 题提蹄啼
tʰi 35 替涕剃屜惕嚏
ni 32 你
ni 33 泥{水~}尼拟霓
ni 35 膩匿泥{~匠}逆昵
li 32 礼李里理鲤
li 33 犂黎离璃梨厘狸
li 35 例厉励丽棣荔利痢吏
tɕi 32 鸡饥稽肌几{~乎}基机高讥挤己几{~个}急
ʨi 35 祭际祭济荠计继髻系技妓寄冀纪记忌既季寂
ʨʰi 32 妻期栖欺杞启企起祈岂
ʨʰi 33 齐脐奇骑岐祁鳍其棋期旗
ʨʰi 35 契器弃气汽
ɕi 32 西犀溪奚嬉熙希稀洗禧喜
ɕi 33 畦{菜~}玺徙
ɕi 35 细系戏
i 32 伊椅医衣依揖倚尾{~巴}已以蚁
i 33 移伊姨夷疑遗宜仪沂怡贻
i 35 艺缢溢宜谊义议肄意异毅译疫役□{~不过:心里过意不去}
pu 32 捕埠{阳名埠地名}哺
pu 35 部布怖步
pʰu 32 铺{~盖}谱普脯
pʰu 33 蒲菩脯{胸~}仆葡
pʰu 35 铺{店~}
mu 32 某亩牡母拇
mu 33 谋{~算}眸模{~型}
mu 35 暮慕墓募牧
fu 32 夫肤敷孵府腑符俘府腑俯甫斧抚腐辅
fu 33 扶芙浮伏{暑~}
fu 35 付赋傅缚赴附妇负阜富副幅{一~画}复父
tu 32 都{~城}堵赌肚{牛~}睹
tu 35 杜肚{~子}度渡镀
tʰu 32 土吐
tʰu 33 徒屠途涂图
tʰu 35 吐{呕~}兔
nu 32 努
nu 33 奴
nu 35 怒
lu 32 □{一嘟~葡萄}鲁卤虏
ku 32 姑孤箍估辜古股鼓
ku 35 故固锢雇顾
kʰu 32 枯苦
kʰu 35 库裤酷
xu 32 呼乎虎浒
xu 33 胡湖狐壶核{果~}和{打麻将赢}蝴糊{饭~了}
xu 35 户互沪护糊{~弄}
ʦu 32 租阻诛诛蛛株朱蛛珠祖组诸煮拄主
ʦu 35 著箸助柱驻注住蛀铸
ʦʰu 32 粗初储褚楚礎处{相~}杵
ʦʰu 33 锄除雏厨
ʦʰu 35 醋处{~所}畜{~牲}
su 32 苏酥梳疏蔬书舒枢输殊暑鼠黍署薯数{动词}
su 35 素诉塑嗉庶恕数{名词}竖戍树漱术述粟
zu 32 汝儒乳擩辱
zu 33 如茹孺濡
u 32 五伍午乌污巫诬武舞侮鹉
u 33 吴蜈吾梧
u 35 误悟恶{可~}务雾
ny 32 女
ly 32 吕旅缕屡履
ly 33 驴
ly 35 虑滤律率绿
ʨy 32 居车{~马炮}拘驹矩举
ʨy 35 巨拒距据锯矩聚句具惧俱
ʨʰy 32 蛆趋区驱取娶
ʨʰy 33 渠瞿
ʨʰy 35 去趣
ɕy 32 虚嘘须需许
ɕy 33 徐
ɕy 35 序敘绪絮续壻
y 32 语雨宇羽
y 33 余鱼渔于於淤愚虞娱迂于盂榆禹芋□{举：把那个家具~起来}
y 35 御誉预豫遇寓逾愉愈喻裕域
ɚ 32 尔耳饵□{丢失：把家具给~了}
ɚ 33 儿而
ɚ 35 二貳
pai 32 摆
pai 35 拜稗败
pʰai 33 排牌
pʰai 35 派
mai 32 买
mai 33 埋
mai 35 卖迈麦脉
vai 32 歪踒
vai 35 外
tai 32 呆歹逮掸{鸡毛~子}
tai 35 待怠殆戴贷代袋帶大{~夫}
tʰai 32 胎苔
tʰai 33 台苔抬
tʰai 35 太泰汰态
nai 32 乃奶
nai 35 耐奈内
lai 33 來
lai 35 赖癞
kai 32 该改
kai 35 概溉盖丐
kʰai 32 开慨楷凯
ŋai 32 挨埃蔼
ŋai 35 艾爱
xai 32 咳{~声叹气}海
xai 33 孩
xai 35 亥害骇
ʦai 32 灾栽斋宰载崽
ʦai 35 在再载{~重}债寨
ʦʰai 32 猜钗差{出~}彩踩采睬
ʦʰai 33 才材财裁豺柴
ʦʰai 35 菜蔡
sai 32 腮鳃筛□{~打：摔东西}
sai 35 赛晒塞
ai 32 哀
ai 35 艾隘
kuai 32 乖柺拐
kuai 35 怪
kʰuai 35 快筷块会{~计}
xuai 33 怀槐淮徊
xuai 35 坏
ʦʰuai 32 揣
ʦʰuai 35 踹□{胆小、窝囊：他那个人挺~}
suai 32 衰摔甩
suai 35 帅
pɒə 32 包胞褒保饱宝堡
pɒə 33 薄
pɒə 35 抱报暴鲍豹爆
pʰɒə 32 拋泡{灯~}跑
pʰɒə 33 袍刨剖
pʰɒə 35 炮泡
mɒə 32 卯铆
mɒə 33 毛茅猫矛
mɒə 35 冒帽貌茂贸
tɒə 32 刀叨岛祷倒{打~}导捣蹈
tɒə 35 道稻到倒{~水}盜
tʰɒə 32 滔掏讨
tʰɒə 33 桃逃淘陶萄涛
tʰɒə 35 套
nɒə 32 脑恼□{扛：~不动}
nɒə 33 挠
nɒə 35 闹
lɒə 32 老姥
lɒə 33 唠劳捞牢
lɒə 35 涝落
kɒə 32 高膏篙羔糕稿搞
kɒə 35 告
kʰɒə 32 考烤
kʰɒə 35 靠犒铐
ŋɒə 32 袄
ŋɒə 33 熬熝{~菜}
ŋɒə 35 傲懊{~恼}
xɒə 32 槁好
xɒə 33 豪壕毫
xɒə 35 号浩好{喜~}耗枵
ʦɒə 32 遭糟朝{今~}昭招沼早枣澡爪
ʦɒə 33 着{~火}
ʦɒə 35 兆蚤灶召造躁笊{~篱}赵照皀诏
ʦʰɒə 32 操抄钞超草炒吵
ʦʰɒə 33 曹嘲巢槽朝□{脏：床单~了}朝{上~}潮
ʦʰɒə 35 糙
sɒə 32 骚臊{尿~气}梢捎稍烧扫嫂少
sɒə 35 扫{~帚}潲{~雨}韶绍少{~年}邵臊{害~}
zɒə 32 扰绕{困~}
zɒə 33 饶娆
zɒə 35 绕{~一圈}
piɒə 32 膘镖标彪表裱婊
pʰiɒə 32 飘漂{~流}
pʰiɒə 33 嫖瓢
pʰiɒə 35 漂{~亮}票
miɒə 32 藐渺秒
miɒə 33 苗描瞄
miɒə 35 庙妙
tiɒə 32 刁貂雕凋碉叼
tiɒə 35 钓掉调{音~}
tʰiɒə 32 挑{~三拣四}
tʰiɒə 33 条调{~节}笤{~帚}
tʰiɒə 35 跳粜
niɒə 32 鸟
niɒə 35 尿
liɒə 32 燎了
liɒə 33 燎聊遼撩辽廖疗
liɒə 35 瞭料寥撂
ʨiɒə 32 交浇教{~孩子}焦骄椒娇郊蕉绞狡铰搅剿缴侥矫
ʨiɒə 35 教{~育}校{~对}较酵窖觉噍{牛倒~}矫叫
ʨʰiɒə 32 敲锹悄巧
ʨʰiɒə 33 樵乔侨桥荞瞧憔
ʨʰiɒə 35 俏窍撬翘峭
ɕiɒə 32 淆消宵霄硝销嚣萧削{刀~面}小晓
ɕiɒə 35 孝效校{学~}笑酵
iɒə 32 妖邀腰要吆幺夭咬舀杳
iɒə 33 摇谣窑姚尧遥肴
iɒə 35 要耀跃
pei 32 杯碑卑悲背{~书包}
pei 35 贝倍辈背
pʰei 32 胚坯
pʰei 33 培陪赔裴
pʰei 35 沛配佩辔
mei 32 每美
mei 33 梅枚媒煤霉莓玫
mei 35 妹昧媚寐
fei 32 非飞妃啡匪翡诽
fei 33 肥
fei 35 废肺吠痱费
vei 32 煨危微威伟委苇纬伪
vei 33 为{作~}维惟唯违围
vei 35 为{~什么}位未味魏畏慰胃谓猬喂尉
tuei 32 堆
tuei 35 对队兑
tʰuei 32 推腿
tʰuei 33 颓
tʰuei 35 退褪蜕
luei 32 儡累{积~}垒
luei 33 雷
luei 35 累{连~}类泪
kuei 32 圭闺规癸归龟诡轨鬼
kuei 35 鳜柜桂贵
kʰuei 32 亏窥盔魁傀葵□{~类：一种饭食}
kʰuei 33 逵奎魁
kʰuei 35 溃跪愧
xuei 32 恢诙灰麾挥毀辉徽悔诲毁
xuei 33 回茴蛔
xuei 35 贿汇晦会{开~}绘惠慧讳卉
ʦuei 32 追锥嘴
ʦuei 35 罪最缀赘醉坠
ʦʰuei 32 催崔吹炊
ʦʰuei 33 垂槌锤捶
ʦʰuei 35 脆翠粹
suei 32 水
suei 33 随髓谁隨遂虽绥
suei 35 碎岁税睡隧穗
zuei 32 蕊
zuei 35 芮锐瑞
məu 33 谋
təu 32 兜抖蚪陡
təu 35 豆斗逗痘窦
tʰəu 32 偷
tʰəu 33 投头㪗{洗、涮：你把这米再~一次}
tʰəu 35 透
ləu 32 鲁櫓卤搂篓
ləu 33 炉楼耧
ləu 35 路赂露漏
kəu 32 勾钩沟狗茍
kəu 35 够构购
kʰəu 32 口
kʰəu 35 叩扣寇
ŋəu 32 偶欧呕藕偶
ŋəu 35 怄
xəu 32 吼
xəu 33 侯喉猴瘊
xəu 35 后厚候
ʦəu 32 肘周舟州洲走肘
ʦəu 33 帚轴
ʦəu 35 纣宙皱骤咒奏揍昼
ʦʰəu 32 抽□{提：~起裤子}丑瞅
ʦʰəu 33 愁仇瞅稠筹酬畴踌
ʦʰəu 35 凑臭
səu 32 搜收飕手首守擞艘
səu 35 嗽瘦受兽寿授售
zəu 33 柔揉蹂
zəu 35 肉
piəu 32 □{象声词：~的一声子弹就过来了}
miəu 35 谬
tiəu 32 丟
niəu 32 纽扭钮
niəu 33 牛
niəu 35 拗
liəu 32 溜柳
liəu 33 流刘留榴硫琉瘤
ʨiəu 32 揪蹴{圪~}纠咎纠酒九久韭灸
ʨiəu 35 臼舅救究旧柩
ʨʰiəu 32 秋丘蚯
ʨʰiəu 33 囚泅球求仇{姓}
ɕiəu 32 修羞休朽□{凋谢：你看这花圪~的}
ɕiəu 35 嗅秀绣宿{星~}袖
iəu 32 优忧悠幽有友酉
iəu 33 尤由油游犹悠莜
iəu 35 莠诱又右祐柚幼
pæ̃ 32 班斑颁扳般搬板坂版
pæ̃ 35 扮瓣瓣伴半绊
pʰæ̃ 32 攀潘
pʰæ̃ 33 盘
pʰæ̃ 35 盼盤判叛
mæ̃ 32 满
mæ̃ 33 瞒馒蛮□{扔：把垃圾~了}
mæ̃ 35 慢漫幔蔓曼
fæ̃ 32 翻番帆藩幡反返
fæ̃ 33 凡帆烦繁矾樊
fæ̃ 35 范犯泛贩饭
væ̃ 32 弯湾豌剜皖碗晚挽宛
væ̃ 33 完丸玩顽
væ̃ 35 腕万
tæ̃ 32 耽担{~心}丹单掸郸胆
tæ̃ 35 淡担{~子}诞旦但弹{子~}蛋
tʰæ̃ 32 贪毯滩摊坦毯潭谭
tʰæ̃ 33 谈痰檀壇弹{~琴}坛
tʰæ̃ 35 探炭叹碳
næ̃ 33 南男难囡
næ̃ 35 难{患~}
læ̃ 32 览揽榄缆懒婪
læ̃ 33 拦栏兰澜蓝篮□{~花生：把花生~一下}
læ̃ 35 滥烂
kæ̃ 32 甘尴竿泔橄干{~净}肝柑杆{旗~}感擀杆{一~笔}赶敢
kæ̃ 35 干{~部}
kʰæ̃ 32 堪勘砍看{~守}刊坎砍
kʰæ̃ 35 看
ŋæ̃ 32 庵安鞍
ŋæ̃ 35 揞{~住}暗岸按案
xæ̃ 32 憨鼾罕喊
xæ̃ 33 含函寒韩还{~有}邯涵
xæ̃ 35 撼憾酣旱汉汗焊翰
ʦæ̃ 32 簪詹沾粘瞻盏斩展咱崭攒
ʦæ̃ 35 暂站蘸占佔绽栈战赞
ʦʰæ̃ 32 参餐蟾铲惨铲产
ʦʰæ̃ 33 缠蝉禅惭残蚕谗馋蟾
ʦʰæ̃ 35 灿顫忏□{弄开：~开线了}
sæ̃ 32 三衫杉珊散{~开}山刪陕伞闪
sæ̃ 35 散扇膳单{姓}禅{~让}善
zæ̃ 32 染
zæ̃ 33 然冉燃
tuæ̃ 32 端短
tuæ̃ 35 断锻段缎椴□{追：~上来了}
tʰuæ̃ 33 团
nuæ̃ 32 暖
luæ̃ 32 卵
luæ̃ 33 峦銮孪
luæ̃ 35 乱
kuæ̃ 32 官棺观{参~}冠{衣~}关鳏管馆
kuæ̃ 35 贯灌罐观{寺~}冠{~军}惯
kʰuæ̃ 32 宽款
xuæ̃ 32 欢缓
xuæ̃ 33 桓还{~原}环
xuæ̃ 35 唤焕换幻患宦痪
ʦuæ̃ 32 专砖钻{~出去}转{~眼}
ʦuæ̃ 35 赚{动词}纂钻{~子：木工用具}撰篆转{~动}传{~记}攥
ʦʰuæ̃ 32 川穿喘
ʦʰuæ̃ 33 传船
ʦʰuæ̃ 35 篡串纂
suæ̃ 32 酸閂栓拴
suæ̃ 35 算涮蒜
zuæ̃ 32 阮软
vɒ̃ 32 网枉往
vɒ̃ 33 亡王
vɒ̃ 35 汪忘妄望旺
niɒ̃ 33 娘
niɒ̃ 35 酿
liɒ̃ 32 两
liɒ̃ 33 良涼量{~长短}粮梁粱
liɒ̃ 35 亮谅辆量{数~}晾
ʨiɒ̃ 32 将{~来}浆{豆~}疆僵缰姜讲江蒋奖桨讲
ʨiɒ̃ 35 强{倔~}降{~落}将{上~}匠浆{~糊}酱
ʨʰiɒ̃ 32 枪羌腔戗{~风}抢强{勉~}
ʨʰiɒ̃ 33 墙强
ʨʰiɒ̃ 35 呛{可~了：人坏}
ɕiɒ̃ 32 相{~同}箱厢湘襄镶香乡想享响饷
ɕiɒ̃ 33 详祥降{~伏}翔
ɕiɒ̃ 35 相{~貌}向项巷象像橡
iɒ̃ 32 央秧殃仰养痒
iɒ̃ 33 羊洋烊杨阳扬疡
iɒ̃ 35 样恙漾
puɒ̃ 32 帮邦绑榜
puɒ̃ 35 棒蚌傍
pʰuɒ̃ 33 庞滂旁螃
pʰuɒ̃ 35 胖
muɒ̃ 32 莽蟒
muɒ̃ 33 忙芒茫
fuɒ̃ 32 方芳仿纺访
fuɒ̃ 33 肪防房
fuɒ̃ 35 放
tuɒ̃ 32 当
tuɒ̃ 35 荡宕
tʰuɒ̃ 32 汤倘躺
tʰuɒ̃ 33 堂棠螳唐糖塘
tʰuɒ̃ 35 烫趟
nuɒ̃ 33 囊
luɒ̃ 32 朗
luɒ̃ 33 郎廊狼蜋
luɒ̃ 35 浪
kuɒ̃ 32 刚岗冈纲钢缸杠光广桄
kuɒ̃ 35 逛
kʰuɒ̃ 32 康糠慷匡筐眶扛
kʰuɒ̃ 33 狂
kʰuɒ̃ 35 抗炕囥旷況
ŋuɒ̃ 33 昂
xuɒ̃ 32 荒慌言谎
xuɒ̃ 33 行航杭黄簧皇蝗
xuɒ̃ 35 晃
ʦuɒ̃ 32 髒张长装章樟掌涨
ʦuɒ̃ 35 葬藏臓丈仗杖荘帐账胀壮状障瘴撞
ʦʰuɒ̃ 32 仓苍疮昌菖窗闯敞场
ʦʰuɒ̃ 33 藏长{~短}肠牀常尝偿
ʦʰuɒ̃ 35 畅创唱倡
suɒ̃ 32 桑丧霜孀商伤赏双爽晌
suɒ̃ 35 丧{~失}裳上尚
zuɒ̃ 32 瓤穰嚷攘嚷
zuɒ̃ 35 让
pəŋ 32 崩奔绷{~带}本绷{~个脸}
pəŋ 35 笨蚌迸蹦泵
pʰəŋ 32 喷捧
pʰəŋ 33 盆朋蓬篷彭膨棚鹏喷{嚏~}
pʰəŋ 35 碰
məŋ 32 焖{~面}蒙{打~了}猛蒙{内~}
məŋ 33 门萌盟懵蒙{~住}
məŋ 35 闷孟梦
fəŋ 32 分芬纷风枫疯丰封蜂锋峰吩讽粉
fəŋ 33 焚坟冯逢缝{~衣服}汾
fəŋ 35 愤忿粪奋份凤奉俸缝{一条~}
vəŋ 32 温瘟吻翁稳刎
vəŋ 33 文纹蚊闻
vəŋ 35 问瓮
təŋ 32 登灯等□{用尽~：用脚后跟使尽往下踩}
təŋ 35 凳镫邓登澄瞪
tʰəŋ 33 腾謄藤疼
nəŋ 33 能齈{鼻涕}
nəŋ 35 嫩
ləŋ 32 冷
ləŋ 33 棱
ləŋ 35 楞愣
kəŋ 32 跟根更{~换}庚羮哽耕羹耿埂梗
kəŋ 35 更{~加}
kʰəŋ 32 铿坑垦恳肯
ŋəŋ 32 恩
xəŋ 32 很狠
xəŋ 33 痕橫{~竖}亨恒
xəŋ 35 恨橫{蛮~}哼
ʦəŋ 32 针斟珍真曾{姓}增蒸锃争筝贞侦正{~月}征诊疹拯整
ʦəŋ 35 枕政镇臻证赠振憎阵症郑正挣震
ʦʰəŋ 32 参{~差}撑称{~东西}惩逞
ʦʰəŋ 33 沉陈尘辰晨臣曾乘丞承澄橙呈程成城诚成盛{~满}碜{沙~}
ʦʰəŋ 35 趁蹭称相{~秤}衬
səŋ 32 森参{~汤}深申甥升牲升伸娠憎生笙升牲声身沈审婶省
səŋ 33 神绳
səŋ 35 葚甚渗肾胜剩圣盛{~大}慎
zəŋ 32 仍扔忍
zəŋ 33 壬任姓人仁
zəŋ 35 任妊认刃纫韧
piəŋ 32 彬宾滨槟缤冰兵斌稟丙秉饼
piəŋ 35 殡鬓病并柄
pʰiəŋ 32 拼姘品
pʰiəŋ 33 频萍凭评屏苹贫平坪瓶
pʰiəŋ 35 聘娉
miəŋ 32 闽悯敏抿皿冥
miəŋ 33 民鸣明名铭
miəŋ 35 命
tiəŋ 32 丁钉{~子}叮盯疔顶鼎
tiəŋ 35 锭钉{~住}订定
tʰiəŋ 32 听{~话}厅汀艇挺
tʰiəŋ 33 亭停庭蜒廷婷
tʰiəŋ 35 听{~下：打麻将~下了}
niəŋ 33 凝宁{安~}拧{~干}
niəŋ 35 硬宁{~可}
liəŋ 32 拎檩岭领
liəŋ 33 淋临邻鳞铃磷凌灵伶棂翎龄林陵零铃
liəŋ 35 赁吝令另蔺躏
ʨiəŋ 32 今金襟津斤筋茎巾京荆擎鲸精晶睛颈经径矜耕{~地}系{~裤带}锦紧仅景警谨井
ʨiəŋ 35 浸禁{~止}妗尽近劲境敬竟镜竞静靖净晋近
ʨʰiəŋ 32 侵钦亲卿清轻青蜻倾寝请顷
ʨʰiəŋ 33 琴禽擒秦勤芹情晴
ʨʰiəŋ 35 吣亲{~家}庆罄
ɕiəŋ 32 馨辛新心腥锌薪欣兴{~盛}星醒省{反~}
ɕiəŋ 33 行形型刑陉邢
ɕiəŋ 35 杏幸性兴{高~}
iəŋ 32 吟音阴饮荫因姻引尹鹰鹦樱英影婴缨饮寅引尹影颖隐瘾蚓
iəŋ 33 淫银寅蝇迎盈贏萤营莹颖
iəŋ 35 窨印应映
tuəŋ 32 敦墩蹲东冬董懂盹
tuəŋ 35 饨囤沌盾顿扽钝遁动冻栋洞
tʰuəŋ 32 通桶捅统筒
tʰuəŋ 33 屯豚臀同铜桐筒童瞳囤
tʰuəŋ 35 痛裉{~下衣袖来}
nuəŋ 33 农脓浓
nuəŋ 35 弄
luəŋ 32 拢陇垅
luəŋ 33 笼聋隆龙陇垅论{~语}伦沦轮
luəŋ 35 论{讨~}
kuəŋ 32 公蚣工功攻弓躬恭供{~书}宫滚汞拱巩
kuəŋ 35 棍贡供{上~}共
kʰuəŋ 32 昆坤空{~气}捆孔恐啃
kʰuəŋ 35 困控空{~缺}
xuəŋ 32 昏婚轰烘哄荤哄{~孩子}
xuəŋ 33 魂馄浑弘宏红洪鸿虹
xuəŋ 35 混哄{起~}
ʦuəŋ 32 尊撙遵准鬃总宗踪综忠中{当~}终钟盅衷准总种{~类}肿
ʦuəŋ 35 粽中{射~}仲众纵重种{~树}
ʦʰuəŋ 32 村忖椿春聪怱葱囱充冲{~出去}蠢宠
ʦʰuəŋ 33 存唇纯醇丛虫崇从重{~复}淳
ʦʰuəŋ 35 寸冲{说话~}
suəŋ 32 孙嵩松
suəŋ 33 □{：指人不紧干}
suəŋ 35 顺舜送宋诵颂讼瞬
zuəŋ 33 荣绒戎融茸冗容蓉镕熔
zuəŋ 35 润闰
lyəŋ 33 {：}龙{老派}
ʨyəŋ 32 君军均钧窘菌迥炯
ʨyəŋ 35 郡竣
ʨʰyəŋ 33 群裙琼穷
ɕyəŋ 32 熏勋薰兄胸凶匈
ɕyəŋ 33 寻荀旬循巡熊雄
ɕyəŋ 35 逊训
yəŋ 32 晕雍庸拥允永泳咏甬勇涌
yəŋ 33 匀云
yəŋ 35 熨韵运孕用
pəʔ 12 不勃
pʰəʔ 12 扑仆曝瀑
məʔ 12 没木目穆牧
fəʔ 12 佛缚福幅蝠腹覆服伏
vəʔ 12 物尾
təʔ 12 □{脑：}脑袋
tʰəʔ 12 特
kəʔ 12 核
kʰəʔ 12 刻克
xəʔ 12 黑
ʦəʔ 12 执汁秩质植直值只
ʦʰəʔ 12 尺赤吃
səʔ 12 湿十实失室适释石食
zəʔ 12 日子{：桌~}
piəʔ 12 笔毕必北逼碧壁璧
pʰiəʔ 12 擘劈僻劈
miəʔ 12 密蜜墨觅
tiəʔ 12 得德的滴嫡笛敌狄
tʰiəʔ 12 踢提
niəʔ 12 匿逆
liəʔ 12 立笠粒栗肋力厉
ʨiəʔ 12 急级及疾吉脚{~板}极积迹脊籍绩击激家{亲~}稽棘集辑
ʨʰiəʔ 12 七漆乞戚砌
ɕiəʔ 12 析媳习袭悉膝熄惜吸昔席锡息
iəʔ 12 揖已一逸亦
uəʔ
tuəʔ 12 独读牍督毒
tuəʔ 12 秃突
luəʔ 12 鹿禄陆
kuəʔ 12 骨谷
kʰuəʔ 12 窟突酷
xuəʔ 12 或忽霍喉
ʦuəʔ 12 卒族竹筑逐足烛嘱
ʦʰuəʔ 12 出促
suəʔ 12 术述速肃叔俗束
zuəʔ 12 入褥
lyəʔ 12 律率
ʨyəʔ 12 桔菊掬局
ʨʰyəʔ 12 屈曲
ɕyəʔ 12 戌恤削宿畜蓄
yəʔ 12 育狱欲浴
