// HSD Syllabary Data Partition
// 地区：戲曲-秦腔-敏派-李正敏
// 来源：何怡嘉《敏派秦腔舞台語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	戲曲-秦腔-敏派-李正敏
@SRC	何怡嘉《敏派秦腔舞台語音研究》

@INI	p	pʰ	m	f	v	t	l	ts	s	tʂ	ʂ	k	kʰ	x	Ø
@FIN	ei
@TON	陰平	21
@TON	陽平	24
@TON	上聲	52
@TON	去聲	55

// Initial	Final	Tone	CharList (Space separated)
p	ei	陰平	白 百 杯
p	ei	陽平	白 百 壁
p	ei	上聲	悲 被
p	ei	去聲	悲 輩
pʰ	ei	陰平	拍
pʰ	ei	陽平	批
pʰ	ei	去聲	配
m	ei	陽平	眉 煤
m	ei	上聲	每
m	ei	去聲	妹
f	ei	陰平	飛 非 妃
f	ei	去聲	飛 非
v	ei	陰平	尉
v	ei	陽平	唯 為
v	ei	上聲	為 未 位 尉 魏
v	ei	去聲	為 未 位 魏
t	ei	陰平	得 德 的
t	ei	陽平	得
t	ei	上聲	得
t	ei	去聲	對
l	ei	去聲	淚
ts	ei	陰平	則
ts	ei	陽平	賊 擇
s	ei	陰平	色
s	ei	陽平	誰
tʂ	ei	陰平	這
ʂ	ei	陽平	誰
k	ei	陰平	給
k	ei	陽平	隔
k	ei	上聲	給 隔
kʰ	ei	陰平	刻
x	ei	陰平	黑
Ø	ei	陰平	唉
Ø	ei	陽平	唉
Ø	ei	上聲	唉
Ø	ei	去聲	唉
// HSD Syllabary Data Partition
// 地区：戲曲-秦腔-敏派-李正敏
// 来源：何怡嘉《敏派秦腔舞台語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	戲曲-秦腔-敏派-李正敏
@SRC	何怡嘉《敏派秦腔舞台語音研究》

@INI	p	pʰ	m	f	t	tʰ	n	l	tɕ	tɕʰ	ɕ	Ø
@FIN	i
@TON	陰平	21
@TON	陽平	24
@TON	上聲	52
@TON	去聲	55

// Initial	Final	Tone	CharList (Space separated)
p	i	陰平	必 逼
p	i	上聲	被 比 筆 必
p	i	去聲	必
pʰ	i	陽平	皮 琵
pʰ	i	去聲	劈
m	i	陽平	眉
m	i	上聲	米 蜜
f	i	陰平	飛 妃 非
f	i	去聲	飛 妃 非
t	i	陰平	的 得 地 低
t	i	陽平	的 得 敵
t	i	上聲	的 底 帝 遞
t	i	去聲	地 的 弟 遞 第
tʰ	i	陰平	的 踢
tʰ	i	陽平	提 啼 題
tʰ	i	上聲	地 起 體
tʰ	i	去聲	提
n	i	陰平	呢 你
n	i	陽平	你
n	i	上聲	你
n	i	去聲	呢 你
l	i	陰平	哩 李 里 立 吏
l	i	陽平	離
l	i	上聲	禮 李 里 理 立 吏
l	i	去聲	離 力 立 利 笠
tɕ	i	陰平	擊 唧 基 稽 即 急 幾 紀 稷
tɕ	i	陽平	唧 極 疾
tɕ	i	上聲	唧 急 幾
tɕ	i	去聲	的 擊 嫉 計 記 既
tɕʰ	i	陰平	七 妻 淒 欺 齊 乞 啟 去 膝
tɕʰ	i	陽平	七 淒 欺 齊 其 騎 麒 提
tɕʰ	i	上聲	妻 乞 豈 起 氣 去
tɕʰ	i	去聲	七 妻 起 氣 去
ɕ	i	陰平	祈 西 息 奚 璽 喜
ɕ	i	陽平	席 昔
ɕ	i	上聲	西 洗 喜 細
ɕ	i	去聲	昔 系 細 隙 像
Ø	i	陰平	也 一 衣 依 移 以 役 易
Ø	i	陽平	一 移 依 意
Ø	i	上聲	一 衣 已 以 義 意
Ø	i	去聲	一 衣 已 義 議 意
// HSD Syllabary Data Partition
// 地区：戲曲-秦腔-敏派-李正敏
// 来源：何怡嘉《敏派秦腔舞台語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	戲曲-秦腔-敏派-李正敏
@SRC	何怡嘉《敏派秦腔舞台語音研究》

@INI	t	n	l	s	tɕ	tɕʰ	ɕ	Ø
@FIN	iou
@TON	陰平	21
@TON	陽平	24
@TON	上聲	52
@TON	去聲	55

// Initial	Final	Tone	CharList (Space separated)
t	iou	陰平	丟
t	iou	上聲	丟
n	iou	陰平	拗
n	iou	上聲	扭
l	iou	陰平	六
l	iou	陽平	留
l	iou	上聲	柳
s	iou	陰平	休 修 羞
s	iou	上聲	繡
s	iou	去聲	繡
tɕ	iou	陰平	就
tɕ	iou	上聲	九 就
tɕ	iou	去聲	舊 救 就
tɕʰ	iou	陰平	球
tɕʰ	iou	陽平	球
tɕʰ	iou	去聲	球
ɕ	iou	陰平	休
ɕ	iou	陽平	休 修
ɕ	iou	上聲	繡
ɕ	iou	去聲	袖 繡
Ø	iou	陰平	幽 有
Ø	iou	陽平	由 有
Ø	iou	上聲	有 又
Ø	iou	去聲	有 又 幼
// HSD Syllabary Data Partition
// 地区：戲曲-秦腔-敏派-李正敏
// 来源：何怡嘉《敏派秦腔舞台語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	戲曲-秦腔-敏派-李正敏
@SRC	何怡嘉《敏派秦腔舞台語音研究》

@INI	p	pʰ	m	t	tʰ	ȶ	ȶʰ	n	ȵ	l	s	tɕ	tɕʰ	ɕ	Ø
@FIN	iæ̃
@TON	陰平	21
@TON	陽平	24
@TON	上聲	52
@TON	去聲	55

// Initial	Final	Tone	CharList (Space separated)
p	iæ̃	陰平	邊 鞭
p	iæ̃	上聲	邊
p	iæ̃	去聲	邊 變 便 遍
pʰ	iæ̃	去聲	騙
m	iæ̃	上聲	免 面
m	iæ̃	去聲	面
t	iæ̃	陰平	掂 點 殿
t	iæ̃	上聲	典 殿
tʰ	iæ̃	陰平	天
tʰ	iæ̃	陽平	田
tʰ	iæ̃	上聲	天
tʰ	iæ̃	去聲	天
ȶ	iæ̃	去聲	殿
ȶʰ	iæ̃	陰平	天
ȶʰ	iæ̃	上聲	天
n	iæ̃	陰平	念
n	iæ̃	陽平	年
n	iæ̃	上聲	念
n	iæ̃	去聲	年 念
ȵ	iæ̃	陽平	年 言
ȵ	iæ̃	上聲	眼
l	iæ̃	陰平	憐 簾 戀
l	iæ̃	陽平	連 憐 簾 蓮
l	iæ̃	上聲	臉 戀
l	iæ̃	去聲	煉 戀
s	iæ̃	陰平	先
tɕ	iæ̃	陰平	尖 堅 間 艱 監 見 件
tɕ	iæ̃	陽平	奸
tɕ	iæ̃	上聲	鈿 儉 見 諫
tɕ	iæ̃	去聲	殿 間 見 件 賤 劍
tɕʰ	iæ̃	陰平	奸 千 牽 前
tɕʰ	iæ̃	陽平	前 錢
tɕʰ	iæ̃	上聲	淺
tɕʰ	iæ̃	去聲	千
ɕ	iæ̃	陰平	先 鮮 賢 顯 險
ɕ	iæ̃	陽平	千 閒 賢 嫌
ɕ	iæ̃	上聲	仙 先 顯
ɕ	iæ̃	去聲	縣 現 線
Ø	iæ̃	陰平	焉 言
Ø	iæ̃	陽平	言
Ø	iæ̃	上聲	延 衍 眼 驗 雁
Ø	iæ̃	去聲	艷 晏 雁 院
// HSD Syllabary Data Partition
// 地区：戲曲-秦腔-敏派-李正敏
// 来源：何怡嘉《敏派秦腔舞台語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	戲曲-秦腔-敏派-李正敏
@SRC	何怡嘉《敏派秦腔舞台語音研究》

@INI	ȵ	tɕ	ɕ	Ø
@FIN	ia
@TON	陰平	21
@TON	陽平	24
