a
p[1]巴疤[2]爸八[3]把[5]欛坝坝霸摆耙耙罢
pʰ[1]琶杷[2]爬拔[5]怕帕
m[1]妈[2]麻[3]马码[5]骂
f[1]花[2]法发发乏罚伐筏滑猾华华[5]化划画话划
t[2]答搭达[3]打[5]大大
tʰ[1]他[2]踏搨塔塌榻[5]沓
l[1]挪拉[2]纳捺蜡腊辣[3]哪[5]那
ts[1]楂渣[2]杂眨札扎查闸煠铡[5]诈榨炸栅
tsʰ[1]叉差[2]擦茶搽插察查[3]叉[5]岔
s[1]萨沙纱痧[2]杀煞[3]撒洒傻洒
ɕ[5]下
x[1]呵

ai
p[1]跛[5]拜稗败
pʰ[2]牌簰排[5]派
m[2]埋[3]买[5]卖迈
f[2]淮怀槐[5]坏
t[1]呆呆[5]带戴贷待殆怠代袋
tʰ[1]胎[2]台苔抬台[5]太泰态
l[2]来[3]乃奶[5]獭奈耐赖癞癞
ts[1]灾栽斋[3]宰[5]载再载在载债寨
tsʰ[1]猜差[2]才材财裁豺柴[3]踩彩采睬踩[5]菜蔡
s[1]鳃筛[5]赛晒
k[1]该皆阶阶街[3]改[5]盖丐
kʰ[1]开揩[3]凯楷[5]溉概慨
ŋ[1]哀埃[2]挨硙崖捱岩[3]蔼矮[5]爱碍艾
x[2]孩鞋[3]海[5]害

an
p[1]班斑扳颁搬般擘[3]板版[5]扮半办瓣伴拌畔蚌
pʰ[1]攀襻潘[2]盘[5]绊盼判叛
m[2]蛮瞒[3]满[5]慢馒鳗漫蔓
f[1]翻番欢[2]泛凡帆烦矾繁还还环恒[3]反缓[5]贩范犯饭唤焕换幻患宦
t[1]耽担担单丹掸[3]胆疸[5]旦淡诞弹但蛋
tʰ[1]贪坍滩摊[2]潭谭痰谈弹坛檀[3]毯坦[5]探叹炭
l[2]南男难难漤蓝篮兰拦栏[3]览揽榄缆懒[5]滥烂
ts[1]粘黏粘簪簪瞻毡[3]展斩盏[5]站沾佔赞灒溅攒攒錾暂站蘸栈占战颤
tsʰ[1]参餐搀参渗[2]蚕惭残缠馋[3]惨产[5]灿
s[1]三杉衫山扇[2]蝉禅禅[3]散伞散闪陕[5]扇善鳝膳
z[2]然燃[3]染冉
k[1]甘柑尴干竿肝间[2]杆[3]感敢橄秆擀赶[5]干干
kʰ[1]堪龛勘刊[3]坎砍[5]看
