#i
pʰ [54]痹
t [45]长{～短}肠[231]常[54]胀
n [45]娘[33]两{～个}
l [45]良凉量{～长短}粮梁粱[33]两{几～几钱}量{数～ }[22]亮谅[54]辆
ts [45]蕉椒吝将[231]墙详祥强{～大}[33]蒋奖桨[22]济[54]借浆酱[21]谢匠嚼
tsʰ [45]枪[33]抢
s [45]箱厢[33]写想[54]邪斜泄相{互～}湘象像橡相{～貌}
tʃ [45]遮张章樟[231]茄掘倔强{勉～， 倔～}[33]展长{生～}涨掌[22]现[54]蔗债帐向[21]丈仗杖脚
tʃʰ [45]车{马～}昌菖[33]扯厂[54]唱倡
ȵ [231]燃[33]惹[21]遇寓酿让
ʃ [45]奢赊商伤香乡[231]尝裳偿[33]舍社麝赦舍騇享响饷[54]蛇[21]射
k [45]骑岐姜[33]举
kʰ [231]其棋期旗
∅ [45]儒[231]移倚遗[22]雨宇禹羽[21]汝议易{难～}二贰冀夷姨矣意异毅忆亿抑翼玉狱浴

#u
p[231]爬杷鈀排牌[33]摆[54]拜朴卜{姓氏}[21]耙稗败仆
m [231]麻痲埋蛮[33]码[22]马拇[21]卖
f [45]花解{姓}翻[231]咸烦繁[54]护快矾[21]法饭发发罚
t [231]谈痰弹[22]淡[54]战颤[21]大大{～夫，～黄，药名}
n [45]奴南男[231]难{～ 易}[33]奶[22]懒[54]难
l [231]兰{颜色}拦栏[33]卤榄[22]揽滥缆[54]橹览[21]赖癞
tʃ [45]斋[231]茶查涂才材财豺蚕残
tʃʰ [45]差{出～}[33]揣喘[54]柴
ʃ [231]筛[33]衰摔[54]晒寨帅
k [45]瓜街关[54]挂卦刮
∅ [45]吴蜈[231]禾[33]矮[21]雾

#y
l[231]庐驴[54]履
tʃ [231]徐
∅ [45]迂于[231]愚虞娱盂[54]乳[21]芋喻裕

#a
p [45]包胞[33]饱别[54]豹爆[21]鼻笔剥驳百曝瀑
pʰ [45]泡抛[54]炮[21]拍魄
m [231]猫[21]麦
f [21]画话
t [45]蔸胎[54]台{天～，～州}台苔抬[21]姐斗抖陡斗豆逗斛
tʰ [45]他偷[54]透
n [22]哪那[54]□{皱}□{绉}[21]闹
l [21]漏陋栗
ts [231]昨[33]□{跑}参{～差}
tsʰ [45]抄[231]超[54]奏凑[21]七漆
tʃ [21]侄秩泽择{～菜}择{选～}宅窄摘
tʃʰ [45]差{参～}操{～心}[33]钞炒吵撑[54]衬衬[21]□{列}皲出拆
ʃ [45]搜飕馊搜{～集}生牲笙甥[33]森参{人～}[54]稍潲{猪食}潲{～雨}叟瘦什[21]饮湿十拾实
k [45]交郊胶勾钩沟勾[33]搞狗购[22]勺芍[54]教{～书}教{～育，～他去}窖觉{睡～}够构
kʰ [45]枢敲抠[33]眍[22]考烤[54]扣寇
ŋ [54]更{～加}[21]硬额
h [231]虾[33]□{呆}口[21]吓{～一跳}后后{皇～}候客吓{恐～}
∅ [21]坳扼轭

#ia
