pa	3	31	擺
pʰa	2	2131	排牌
ta	1	44	帶
tʰa	2	2131	台
sa	1	44	曬
tsʰa	2	2131	財柴
ka	3	31	改解
kʰa	1	44	開
xa	2	2131	鞋蟹還
ma	2	2131	埋
ŋa	2	2131	岩
la	2	2131	來
pa	1	44	拜
pʰa	1	44	派敗
tʰa	1	44	胎袋
tsʰa	1	44	菜
ka	1	44	該蓋戒街
xa	3	31	海
ma	3	31	買
ŋa	3	31	矮
xa	1	44	害
ma	1	44	賣
ŋa	1	44	愛
po	7	25	撥剝
pʰo	2	2131	婆
to	3	31	躲
tʰo	7	25	脫奪托
tso	7	25	作著桌鐲
so	7	25	索
tsʰo	1	44	坐錯
ko	7	25	鴿各郭角
kʰo	7	25	渴闊殼
xo	2	2131	河
mo	2	2131	磨
ŋo	2	2131	鵝
lo	2	2131	鑼螺
pʰo	7	25	潑薄
to	1	44	多
tʰo	1	44	拖
tso	3	31	左
so	3	31	鎖所
ko	3	31	果
kʰo	3	31	可
xo	7	25	盒活鶴霍
mo	7	25	末摸木目
ŋo	7	25	惡
lo	7	25	落
pʰo	1	44	破
ko	1	44	歌個過
kʰo	1	44	課
xo	3	31	火
mo	1	44	磨
ŋo	1	44	餓
xo	1	44	貨禍
pu	1	44	布
pʰu	3	31	譜
fu	2	2131	浮
ku	7	25	骨穀
kʰu	7	25	哭
xu	2	2131	壺
Ǿu	2	2131	吳
pʰu	1	44	鋪簿步
fu	7	25	佛福服
ku	3	31	古
kʰu	3	31	苦
xu	3	31	虎
Ǿu	7	25	物握屋
fu	3	31	府
kʰu	1	44	箍褲
xu	1	44	戶
Ǿu	3	31	五武
fu	1	44	付父富副婦縛
Ǿu	1	44	烏霧
pi	3	31	表
pʰi	7	25	別憋
ti	1	44	釣
tʰi	2	2131	條
tsi	7	25	接節
si	7	25	雪
tsʰi	7	25	切截絕
tɕi	7	25	急吸擊
ɕi	3	31	喜
tɕʰi	2	2131	騎棋
mi	7	25	滅篾
ȵi	2	2131	泥
li	7	25	列
Ǿi	2	2131	爺移姨
pʰi	1	44	票
tʰi	7	25	貼碟鐵
tsi	1	44	焦
si	3	31	小
tɕi	3	31	幾
ɕi	1	44	系戲希
tɕʰi	7	25	及極
mi	1	44	廟
ȵi	3	31	蟻
li	1	44	料
Ǿi	7	25	一益
si	1	44	謝笑簫
tɕi	1	44	雞寄饑記季
tɕʰi	1	44	去溪契器氣
ȵi	1	44	藝義
Ǿi	1	44	意衣
tɕy	7	25	橘局
ɕy	3	31	鼠許水
tɕʰy	2	2131	除渠錘
ȵy	3	31	女
Ǿy	2	2131	如魚余
tɕy	3	31	舉主
ɕy	1	44	書輸豎樹
tɕʰy	7	25	出
Ǿy	7	25	玉
tɕy	1	44	豬句劇
tɕʰy	1	44	柱住區吹
Ǿy	3	31	呂雨
Ǿy	1	44	遇芋裕
pai	7	25	筆逼壁
pʰai	2	2131	賠皮
fai	2	2131	肥
tai	1	44	低對
tʰai	7	25	踢笛
tsai	7	25	積
sai	2	2131	徐隨
tsʰai	7	25	集七
mai	2	2131	煤眉
lai	2	2131	犁雷梨
pai	3	31	比
pʰai	7	25	鼻匹劈
fai	1	44	肺飛費
tʰai	1	44	梯剃弟遞地
tsai	3	31	嘴
sai	7	25	習息惜席錫
tsʰai	3	31	取
mai	7	25	密
lai	7	25	立栗律力曆
pai	1	44	貝杯碑
pʰai	1	44	幣配背被屁
tsai	1	44	醉
sai	3	31	洗
tsʰai	1	44	罪碎
mai	3	31	米
lai	3	31	李
sai	1	44	西歲
mai	1	44	妹
lai	1	44	類
tau	3	31	賭
tʰau	2	2131	圖
tsau	7	25	卒竹粥足燭
sau	2	2131	勺
zau	7	25	肉褥
tsʰau	2	2131	鋤綢
lau	2	2131	奴
tʰau	7	25	讀毒
tsau	1	44	租做州
sau	7	25	宿縮叔熟贖屬
tsʰau	7	25	族畜
lau	7	25	鹿六綠
tʰau	3	31	土
sau	3	31	數手
tsʰau	1	44	初抽臭
lau	1	44	路
tʰau	1	44	杜
sau	1	44	數壽
pɒ	7	25	八
pʰɒ	2	2131	爬
fɒ	7	25	法發罰
tɒ	7	25	搭跌達
tʰɒ	7	25	踏塔
tsɒ	7	25	雜閘紮摘
sɒ	2	2131	蛇
tsʰɒ	2	2131	茶
kɒ	7	25	夾甲
xɒ	7	25	瞎
mɒ	7	25	麥
ŋɒ	2	2131	牙
lɒ	7	25	蠟辣
pɒ	3	31	把
tɒ	3	31	打
sɒ	7	25	殺
tsʰɒ	7	25	插擦
kɒ	1	44	嫁
xɒ	1	44	蝦下
mɒ	3	31	馬
ŋɒ	7	25	鴨
lɒ	1	44	拉
tɒ	1	44	大
sɒ	1	44	沙射杉
mɒ	1	44	罵
ŋɒ	3	31	啞
pɔ	3	31	寶飽
pʰɔ	1	44	抱炮
tɔ	1	44	刀
tʰɔ	2	2131	桃
tsɔ	3	31	早找
sɔ	3	31	嫂
tsʰɔ	3	31	草
kɔ	1	44	高
kʰɔ	1	44	靠敲
xɔ	3	31	好
mɔ	2	2131	毛
ŋɔ	2	2131	熬
lɔ	3	31	腦老
pɔ	1	44	包
tʰɔ	3	31	討
tsɔ	1	44	灶罩
tsʰɔ	1	44	糙造抄
xɔ	1	44	號
mɔ	1	44	帽貓
lɔ	1	44	鬧
tʰɔ	1	44	道
pɛ	7	25	北百
pʰɛ	7	25	拍白
tɛ	7	25	得
tʰɛ	2	2131	頭
tsɛ	7	25	折側窄
sɛ	7	25	舌設虱塞色
zɛ	7	25	熱
tsʰɛ	2	2131	朝愁
kɛ	7	25	割格隔
kʰɛ	7	25	刻客
xɛ	7	25	黑
mɛ	7	25	墨
ŋɛ	7	25	額
lɛ	2	2131	樓
tɛ	3	31	抖
tʰɛ	7	25	特
tsɛ	3	31	走
sɛ	1	44	燒瘦
zɛ	3	31	繞
tsʰɛ	7	25	撤賊測拆擇策
kɛ	3	31	狗
kʰɛ	3	31	口
xɛ	1	44	後厚
ŋɛ	3	31	藕
tʰɛ	1	44	偷豆
tsɛ	1	44	照
tsʰɛ	1	44	車湊
kɛ	1	44	鋸鉤夠
tsɿ	7	25	汁織
sɿ	2	2131	時十
zɿ	2	2131	兒
tsʰɿ	2	2131	池遲祠
tsɿ	3	31	紫紙指子
sɿ	7	25	實失食石
zɿ	7	25	入日
tsʰɿ	7	25	侄直尺
tsɿ	1	44	制知資
sɿ	3	31	死使
zɿ	3	31	耳
tsʰɿ	1	44	刺字治柿
sɿ	1	44	世四師絲寺事試市式
zɿ	1	44	二
mǾ	3	31	母
tɕio	7	25	腳
ɕio	7	25	學
tɕʰio	7	25	雀
ȵio	7	25	弱
Ǿio	7	25	約藥
tiu	1	44	丟
tsiu	3	31	酒
siu	7	25	削
tsʰiu	1	44	袖
liu	2	2131	流
siu	1	44	修
tɕiau	7	25	菊
ɕiau	1	44	休
tɕʰiau	2	2131	球
ȵiau	2	2131	牛
Ǿiau	2	2131	油
tɕiau	3	31	九
tɕʰiau	7	25	曲
Ǿiau	7	25	育浴
tɕʰiau	1	44	舅舊
Ǿiau	3	31	有
Ǿiau	1	44	優右幼
tsiɒ	3	31	姐
siɒ	2	2131	斜
tɕiɒ	3	31	假
ɕiɒ	1	44	夏
tɕʰiɒ	7	25	吃
Ǿiɒ	3	31	野
tsiɒ	1	44	借
siɒ	3	31	寫
Ǿiɒ	1	44	夜
tɕiɔ	1	44	交
ɕiɔ	1	44	孝校
tɕiɛ	7	25	結吉
ɕiɛ	7	25	協歇血
tɕʰiɛ	2	2131	茄橋
ȵiɛ	7	25	業孽捏
Ǿiɛ	2	2131	搖
tɕiɛ	1	44	叫
tɕʰiɛ	7	25	傑
ȵiɛ	3	31	鳥
Ǿiɛ	7	25	葉
tɕʰiɛ	1	44	轎
Ǿiɛ	1	44	腰要
kua	3	31	拐
kʰua	3	31	塊
xua	2	2131	懷
Ǿua	1	44	外歪
kua	1	44	怪
kʰua	1	44	快
xua	1	44	壞
kuai	3	31	鬼
kʰuai	3	31	跪
xuai	2	2131	回
Ǿuai	2	2131	危圍
kuai	1	44	桂規龜貴
kʰuai	1	44	虧櫃
xuai	1	44	灰會
Ǿuai	3	31	尾
Ǿuai	1	44	衛位味胃
suɒ	7	25	刷
kuɒ	7	25	刮
xuɒ	2	2131	華
Ǿuɒ	7	25	挖襪
kuɒ	1	44	瓜掛
xuɒ	7	25	滑
Ǿuɒ	3	31	瓦
xuɒ	1	44	花化畫話劃
kuɛ	7	25	國
xuɛ	7	25	或
tɕyai	1	44	追
tɕʰyai	2	2131	垂
tɕyɒ	1	44	抓
tɕyɛ	7	25	決
ɕyɛ	1	44	靴
tɕʰyɛ	7	25	缺
Ǿyɛ	7	25	月越
pan	3	31	本
pʰan	2	2131	盆
fan	2	2131	墳
tan	3	31	等
tʰan	2	2131	藤
tsan	3	31	整
san	2	2131	神辰繩
zan	2	2131	人
tsʰan	2	2131	沉陳層程城
kan	3	31	梗
kʰan	3	31	肯
xan	1	44	恨
man	2	2131	門
ŋan	1	44	恩硬
lan	2	2131	輪能
fan	3	31	粉
tan	1	44	墩蹲燈凳
tʰan	1	44	吞
tsan	1	44	針鎮震僧證爭貞正
san	3	31	筍省
zan	1	44	任認
tsʰan	1	44	村寸秤
kan	1	44	根更耕
kʰan	1	44	坑
lan	3	31	冷
fan	1	44	分糞
san	1	44	參深身孫剩升生聲
lan	1	44	嫩
pin	2	2131	平
pʰin	2	2131	貧瓶
tin	3	31	頂
tʰin	2	2131	停
tsin	3	31	井
sin	2	2131	尋
tsʰin	1	44	浸親清靜青
min	2	2131	民明名
lin	2	2131	林鄰零
pin	3	31	餅
pʰin	3	31	品
tin	1	44	釘
tʰin	3	31	挺
tsin	1	44	進俊
sin	1	44	心新姓星
min	1	44	命
lin	3	31	領
pin	1	44	冰兵柄病
tʰin	1	44	廳聽定
tɕian	3	31	緊
ɕian	2	2131	行形
tɕʰian	2	2131	琴勤
ȵian	2	2131	銀迎
Ǿian	2	2131	蠅贏營
tɕian	1	44	金筋勁鏡經
ɕian	1	44	興
tɕʰian	1	44	近慶輕
Ǿian	3	31	引隱影
Ǿian	1	44	音印
kuan	3	31	滾
kʰuan	1	44	困
xuan	2	2131	魂橫
Ǿuan	2	2131	蚊
xuan	1	44	婚
Ǿuan	1	44	溫問
tɕyan	3	31	准
ɕyan	2	2131	純
tɕʰyan	2	2131	唇裙
Ǿyan	2	2131	勻雲
tɕyan	1	44	均軍
ɕyan	1	44	順熏
tɕʰyan	1	44	春
Ǿyan	1	44	閏運
pʰaŋ	2	2131	朋棚蓬
faŋ	1	44	風豐鳳封蜂縫
taŋ	3	31	懂
tʰaŋ	2	2131	銅
tsaŋ	3	31	腫
saŋ	1	44	送松宋
tsʰaŋ	2	2131	蟲松
kaŋ	1	44	公宮恭
kʰaŋ	3	31	孔
xaŋ	2	2131	紅
maŋ	3	31	猛
laŋ	2	2131	聾膿濃龍
taŋ	1	44	東凍冬
tʰaŋ	3	31	桶統
tsaŋ	1	44	粽中終種
tsʰaŋ	1	44	蔥充重沖
kʰaŋ	1	44	共
xaŋ	1	44	烘
maŋ	1	44	夢
laŋ	1	44	弄
tʰaŋ	1	44	通痛動洞
ɕiaŋ	2	2131	熊雄
tɕʰiaŋ	2	2131	窮
Ǿiaŋ	2	2131	榮容
ɕiaŋ	1	44	兄兇
Ǿiaŋ	3	31	永擁
Ǿiaŋ	1	44	用
Ǿuaŋ	1	44	翁
pã	3	31	板
fã	3	31	反
tã	3	31	膽
tʰã	2	2131	彈
sã	3	31	傘
tsʰã	3	31	鏟產
kã	1	44	間
xã	2	2131	鹹
mã	1	44	慢
ŋã	3	31	眼
lã	2	2131	藍難蘭
pã	1	44	扮辦班
fã	1	44	犯翻飯
tã	1	44	單
tʰã	3	31	毯
sã	1	44	三衫山
xã	3	31	喊
lã	3	31	懶
tʰã	1	44	淡炭
lã	1	44	爛
põ	1	44	搬半幫
pʰõ	2	2131	盤
tõ	3	31	短
tʰõ	2	2131	潭
tsõ	1	44	占戰
sõ	1	44	扇善酸算閂
zõ	3	31	染
tsʰõ	2	2131	蠶纏
kõ	3	31	感敢
kʰõ	1	44	看
xõ	2	2131	含
mõ	3	31	滿
ŋõ	1	44	暗岸安
lõ	2	2131	南
pʰõ	1	44	判
tʰõ	1	44	貪斷
kõ	1	44	甘肝
xõ	1	44	漢汗
lõ	3	31	暖
lõ	1	44	亂
pĩ	3	31	扁
pʰĩ	1	44	片
tĩ	3	31	點典
tʰĩ	2	2131	甜田
tsĩ	3	31	剪
sĩ	3	31	選
tsʰĩ	2	2131	錢前全
mĩ	2	2131	棉
lĩ	2	2131	連蓮
pĩ	1	44	變騙便
tĩ	1	44	店
tʰĩ	1	44	添天墊
tsĩ	1	44	尖
sĩ	1	44	鮮線先
tsʰĩ	3	31	淺
mĩ	1	44	面
tsʰĩ	1	44	簽
pɔ̃	3	31	綁
pʰɔ̃	7	25	胖
fɔ̃	2	2131	房防
tɔ̃	3	31	黨
tʰɔ̃	2	2131	糖
tsɔ̃	1	44	張裝壯章樁
sɔ̃	2	2131	嘗
zɔ̃	1	44	讓
tsʰɔ̃	2	2131	長床
kɔ̃	1	44	鋼
kʰɔ̃	1	44	糠
xɔ̃	1	44	項
mɔ̃	2	2131	忙
lɔ̃	1	44	浪
pɔ̃	1	44	棒
fɔ̃	3	31	紡
tɔ̃	1	44	端
tʰɔ̃	1	44	湯
sɔ̃	1	44	霜傷上雙
tsʰɔ̃	3	31	廠
fɔ̃	1	44	方放
tsʰɔ̃	1	44	倉瘡唱撞窗
tɕiã	3	31	減
ɕiã	1	44	限
tɕiã	1	44	監奸
tɕiɔ̃	3	31	講
ɕiɔ̃	3	31	想響
tɕʰiɔ̃	2	2131	降
ȵiɔ̃	2	2131	娘
liɔ̃	3	31	兩
Ǿiɔ̃	3	31	癢
tɕiɔ̃	1	44	漿薑江
ɕiɔ̃	1	44	向
tɕʰiɔ̃	3	31	搶
liɔ̃	1	44	亮
Ǿiɔ̃	1	44	秧樣
tɕʰiɔ̃	1	44	匠像
tɕiɛ̃	1	44	劍建健肩見
ɕiɛ̃	2	2131	嫌
tɕʰiɛ̃	2	2131	鉗
ȵiɛ̃	2	2131	黏嚴言年
Ǿiɛ̃	2	2131	炎鹽顏延鉛
ɕiɛ̃	3	31	險顯
tɕʰiɛ̃	1	44	欠件牽
ȵiɛ̃	1	44	驗念
