cid	character	initial	final	tone	note
1	多	t	o	44	
2	拖	th	o	44	
3	大	t	a	24	
4	锣	l	o	31	
5	左	ts	o	53	
6	歌	k	o	44	
7	个	k	o	24	
8	可	kh	o	53	
9	鹅	ŋ	o	31	
10	饿	ŋ	o	24	
11	河	x	o	31	
12	茄	tɕh	yɛ	31	
13	破	ph	o	24	
14	婆	ph	o	31	
15	磨	m	o	31	
16	磨	m	o	24	
17	躲	t	o	53	
18	螺	l	o	31	
19	坐	ts	o	24	
20	锁	s	o	53	
21	果	k	o	53	
22	过	k	o	24	
23	课	k	o	24	
24	火	x	o	53	
25	货	x	o	24	
26	祸	x	o	24	
27	靴	ɕ	yɛ	44	
28	把	p	a	53	
29	爬	ph	a	31	
30	马	m	a	53	
31	骂	m	a	24	
32	茶	tsh	a	31	
33	沙	s	a	44	
34	假	tɕ	ia	53	
35	嫁	tɕ	ia	24	
36	牙	∅	ia	31	
37	虾	ɕ	ia	44	
38	下	ɕ	ia	24	
39	夏	ɕ	ia	24	
40	哑	∅	ia	53	
41	姐	tɕ	iɛ	53	
42	借	tɕ	iɛ	24	
43	写	ɕ	iɛ	53	
44	斜	ɕ	iɛ	31	
45	谢	ɕ	iɛ	24	
46	车	tɕh	iɛ	44	
47	蛇	ɕ	iɛ	31	
48	射	ɕ	iɛ	24	
49	爷	∅	iɛ	31	
50	野	∅	iɛ	53	
51	夜	∅	iɛ	24	
52	瓜	k	ua	44	
53	瓦	∅	ua	53	
54	花	x	ua	44	
55	化	x	ua	24	
56	华	x	ua	31	
57	谱	ph	u	53	
58	布	p	u	24	
59	铺	ph	u	44	
60	簿	p	u	24	
61	步	p	u	24	
62	赌	t	u	53	
63	土	th	u	53	
64	图	th	u	31	
65	杜	t	u	24	
66	奴	l	u	31	
67	路	l	u	24	
68	租	ts	u	44	
69	做	ts	ɐu	24	
70	错	tsh	o	24	
71	箍	k	u	44	
72	古	k	u	53	
73	苦	kh	u	53	
74	裤	kh	u	24	
75	吴	∅	u	31	
76	五	∅	u	53	
77	虎	f	u	53	
78	壶	f	u	31	
79	户	f	u	24	
80	乌	∅	u	44	
81	女	n	y	53	
82	吕	l	y	53	
83	徐	tɕh	y	31	
84	猪	tɕ	y	44	
85	除	tɕh	y	31	
86	初	tsh	u	44	
87	锄	tsh	u	31	
88	所	s	o	53	
89	书	ɕ	y	44	
90	鼠	tɕh	y	53	
91	如	∅	y	31	
92	举	tɕ	y	53	
93	锯	tɕ	y	24	
94	去	kh	ə	24	
95	渠	tɕh	y	31	
96	鱼	∅	y	31	
97	许	ɕ	y	53	
98	余	∅	y	31	
99	府	f	u	53	
100	付	f	u	24	
101	父	f	u	24	
102	武	∅	u	53	
103	雾	∅	u	24	
104	取	tɕh	y	53	
