	115	赌	tou35	
	116	土	tʰou35	
	117	兔	tʰou23	
	118	图	tʰou22	
	119	度	tou53	
	120	肚	tou35	
	121	奴	lou22	
	122	努	lou23	
	123	怒	lou53	
	124	炉	lou22	
	125	鲁	lou23	
	126	卤	lou23	
	127	路	lou53	
	128	租	tsou55	
	129	祖	tsou35	
	130	做	tsou23	
	131	粗	tsʰou55	
	132	醋	tsʰou23	
	133	错	tsʰɔ23	
	134	苏	sou55	
	135	素	sou23	
	136	塑	sɔk23	
	137	姑	ku55	
	138	鼓	ku35	
	139	故	ku23	
	140	苦	fu35	
	141	苦	fu35	
	142	裤	fu23	
	143	吴	m22	
	144	五	m33	
	145	伍	m23	
	146	午	m23	
	147	误	m53	
	148	悟	m22	
	149	呼	fu55	
	150	虎	fu35	
	151	胡	wu22	
	152	湖	wu22	
	153	糊	wu22	
	154	狐	wu22	
	155	壶	wu22	
	156	户	wu53	
	157	乌	wu55	
	158	女	lœy23	
	159	吕	lœy23	
	160	旅	lœy23	
	161	虑	lœy53	
	162	徐	tsʰœy22	
	163	序	tsœy53	
	164	楚	tsʰɔ35	
	165	猪	tsy55	
	166	除	tsʰy22	
	167	储	tsʰy23	
		阻	tsɔ35	
	169	初	tsʰɔ55	
	170	锄	tsʰɔ22	
	171	助	tsɔ53	
	172	梳	sɔ55	
	173	所	sɔ35	
	174	煮	tsy35	
	175	处	tsʰy35	
	176	书	sy55	
	177	鼠	sy35	
	178	墅	sœy53	
	179	薯	sy22	
	180	如	jy22	
	181	汝	jy23	
	182	居	ky55	
	183	举	ky35	
	184	据	ky23	
	185	锯	ky23	
	186	墟	hy55	
	187	去	hœy23	
	188	渠	kʰy22	
	189	佢	kʰy22	
	190	巨	ky53	
	191	拒	kʰy23	
	192	鱼	jy22	
	193	渔	jy23	
	194	语	jy23	
	195	御	jy53	
	196	虚	hy55	
	197	许	hy35	
	198	余	jy22	
	199	预	jy53	
	200	与	jy23	
	201	夫	fu55	
	202	府	fu35	
	203	斧	fu35	
	204	甫	pʰou35	
	205	赋	fu53	
	206	敷	fu55	
	207	抚	fu35	
	208	赴	fu53	
	209	符	fu22	
	210	扶	fu22	
	211	父	fu53	
	212	腐	fu53	
	213	辅	fu53	
	214	附	fu53	
	215	无	mou22	
	216	武	mou23	
	217	舞	mou23	
	218	务	mou53	
	219	取	tsʰœy35	文读
	220	取	tsʰou35	白读
	221	娶	tsʰœy35	
	222	趣	tsʰœy23	
	223	聚	tsœy53	
	224	需	sœy55	
	225	续	tsuk53	
	226	厨	tsʰy22	
	227	柱	tsʰy23	
	228	住	tsy53	
	229	数	sou35	
	230	数	sou23	
	231	朱	tsy55	
	232	主	tsy35	
	233	注	tsy23	
	234	枢	kʰy55	
	235	殊	sy22	
	236	树	sy53	
	237	区	kʰy55	
	238	俱	ky53	
	239	句	ky23	
	240	具	ky53	
	241	娱	jy22	
	242	遇	jy53	
	243	雨	jy23	
	244	裕	jy53	
	245	戴	tai23	
	246	胎	tʰɔi55	
	247	态	tʰai23	
	248	台	tʰɔi22	
	249	苔	tʰɔi22	
	250	代	tɔi53	
	251	袋	tɔi53	
	252	耐	lɔi53	
	253	来	lɔi22	
	254	灾	tsɔi55	
	255	再	tsɔi23	
	256	猜	tsʰai55	
	257	彩	tsʰɔi35	
	258	菜	tsʰɔi23	
	259	才	tsʰɔi22	
	260	在	tsɔi53	
	261	赛	sɔi23	
	262	该	kɔi55	
	263	改	kɔi35	
	264	开	hɔi55	
	265	海	hɔi35	
	266	哀	ɔi55	
	267	爱	ɔi23	
	268	贝	pui23	
	269	沛	pʰui23	
	270	带	tai23	
	271	太	tʰai23	
	272	泰	tʰai23	
	273	大	tai53	
	274	奈	lɔi53	
	275	赖	lai53	
	276	蔡	tsʰɔi23	
	277	盖	kɔi23	
	278	艾	ŋai53	
	279	害	hɔi53	
	280	拜	pai23	
	281	排	pʰai22	
	282	埋	mai22	
	283	斋	tsai55	
	284	阶	kai55	
	285	介	kai23	
	286	械	hai23	
	287	摆	pai35	
	288	派	pʰai23	
	289	买	mai22	
	290	卖	mai53	
	291	奶	lai23	
	292	债	tsai23	
	293	差	tsʰai55	
	294	柴	tsʰai22	
	295	街	kai55	
	296	解	kai35	
	297	涯	ŋai22	
	298	捱	ŋai22	
	299	鞋	hai22	
	300	蟹	hai23	
	301	矮	ai35	
	302	败	pai53	
	303	寨	tsai53	
	304	蔽	pei53	
	305	弊	pei53	
	306	币	pei53	
	307	例	lei53	
	308	祭	tsɐi23	
	309	制	tsɐi23	
	310	世	sɐi23	
	311	誓	sɐi23	
	312	艺	ŋɐi53	
	313	批	pʰei55	
	314	迷	mei22	
	315	米	mei35	
	316	低	tɐi55	
	317	底	tɐi35	
	318	梯	tʰɐi55	
	319	体	tʰɐi35	
	320	题	tʰɐi22	
	321	涕	tʰɐi23	
	322	剃	tʰɐi23	
	323	蹄	tʰɐi22	
	324	弟	tɐi53	
	325	弟	tɐi53	
	326	泥	lei22	
	327	犁	lei22	
	328	黎	lei22	
	329	礼	lei23	
	330	丽	lei53	
	331	齐	tsʰei22	
	332	脐	tsʰɐi22	
	333	西	sɐi55	
	334	洗	sai35	
	335	细	sɐi23	
	336	鸡	kɐi55	
	337	计	kɐi23	
	338	溪	kʰɐi55	
	339	启	kʰei35	
	340	契	kʰei23	
	341	系	hai53	
	342	杯	pui55	
	351	每	mui23	
	352	妹	mui35	
	353	堆	tœy23	
	354	对	tœy23	
	355	推	tʰœy55	
	356	退	tʰœy23	
	357	队	tœy53	
	358	内	lɔi53	
	359	雷	lœy22	
	360	催	tsʰœy55	
	361	罪	tsœy53	
	362	碎	sœy23	
	363	盔	kʰwɐi55	
	364	恢	fui55	
	365	块	fai23	
	366	灰	fui55	
	367	回	wui23	
	368	汇	wui53	
	369	溃	kui35	
	370	煨	wui55	
	371	最	tsœy23	
	372	外	ŋɔi53	
	373	会	wui23	开会
	374	会	wui23	会不会
	375	乖	kai55	
	376	怪	kai23	
	377	怀	wai22	
	378	坏	wai53	
	379	拐	kai35	
	380	挂	ka23	
	381	歪	wai55	
	382	快	fai23	
	383	筷	fai23	
	384	话	wa53	笑话
	385	话	wa53	说
	386	脆	tsʰœy23	
	387	岁	sœy23	
	388	赘	tsœy53	
	389	税	sœy23	
	390	卫	wɐi53	
	391	锐	jœy53	
	392	废	fei23	
	393	肺	fei23	
	394	吠	fei53	
	395	闺	kɐi55	
	396	桂	kei23	
	397	惠	wɐi53	
	398	慧	wɐi23	
	399	卑	pei55	
	400	彼	pei35	
	401	臂	pei23	
	402	皮	pʰei22	皮肤
	403	皮	pʰei23	真皮
	404	脾	pʰei22	
	405	被收	pʰei23	棉被
	406	被	pei53	被迫
	407	避	pei53	
	408	弥	lei22	
	409	离	lei22	
	410	璃	lei55	
	411	荔	lei22	
	412	紫	tsi35	
	413	此	tsʰi35	
	414	刺	tsʰi23	
	415	斯	si55	
	416	撕	si55	
	417	赐	tsʰi23	
	418	知	tsi55	
	419	知	tsi55	
	420	智	tsi23	
	421	池	tsʰi22	
	422	支	tsi55	
	423	纸	tsi35	
	424	翅	tsʰi23	
	425	施	si55	
	426	匙	si22	
	427	豉	si53	
	428	儿	ji22	
	429	尔	ji23	
	430	寄	ki23	
	431	企	kʰi23	
	432	奇	kʰi22	
	433	骑	kʰɛ22	
	434	徛	kʰi23	
	435	技	ki53	
	436	仪	ji22	
	437	蚁	ŋɐi35	
	438	谊	ji22	
	439	义	ji53	
	440	戏	hi23	
	441	椅	ji35	
	442	易	ji53	
	443	悲	pei55	
	444	鄙	pʰei35	
	445	比	pei35	
	446	秘	pei23	
	447	屁	pʰei23	
	448	鼻	pei53	
	449	眉	mei22	
	450	美	mei23	
	451	地	tɐi53	
	452	尼	lei22	
	453	腻	lei53	
	454	梨	lei22	
	455	利	lei53	
	456	资	tsi55	
	457	姊	tsi35	
	458	次	tsʰi22	
	459	瓷	tsʰi22	
	460	自	tsi53	
	461	死	sɐi35	
	462	四	sei23	
	463	肆	si23	
	464	致	tsi23	
	465	迟	tsʰi22	
	466	师	si55	
	467	狮	si55	
	468	指	tsi35	
	469	脂	tsi55	
	470	至	tsi23	
	471	示	si53	
	472	尸	si55	
	473	屎	si35	
	474	视	si53	
	475	二	ji53	
	476	肌	ki55	
	477	几	ki55	
	478	器	hi23	
	479	姨	ji55	
	480	你	ji23	
	481	李	lei35	
	482	理	lei23	
	483	滋	tsi55	
	484	子	tsi35	
	485	字	tsi53	
	486	丝	si55	
	487	思	si55	
	488	司	si55	
	489	词	tsʰi22	
	490	辞	tsʰi22	
	491	似	tsʰi23	
	492	寺	tsi53	
	493	饲	tsʰi22	
	494	置	tsi23	
	495	痴	tsʰi55	
	496	持	tsʰi55	
	497	痔	tsi23	
	498	治	tsi53	
	499	厕	tsʰi23	
	500	士	si53	
	501	柿	tsʰi23	
	502	事	si53	
	503	史	si35	
	504	使	si35	
	505	之	tsi55	
	506	芝	tsi55	
	507	止	tsi35	
	508	志	tsi23	
	509	痣	tsi23	
	510	齿	tsʰi35	
	511	诗	si55	
	512	时	si22	
	513	市	si23	
	514	而	ji22	
	515	耳	ŋi35	
	516	基	ki55	
	517	己	ki35	
	518	记	ki23	
	519	欺	hi55	
	520	起	hi35	
	521	杞	ki35	
	522	棋	kʰi22	
	523	旗	kʰi22	
	524	其	kʰi22	
	525	期	kʰi22	
	526	忌	ki53	
	527	疑	ji22	
	528	嘻	hi55	
	529	喜	hi35	
	530	医	ji55	
	531	意	ji23	
	532	以	ji23	
	533	已	ji23	
	534	机	ki55	
	535	几	ki35	
	536	气	hi23	
	537	希	hi55	
	538	沂	ji22	
	539	毅	ŋɔi53	
	540	依	ji55	
	541	累	lœy53	
	542	嘴	tsœy35	
	543	髓	sœy23	
	544	随	tsʰœy22	
	545	吹	tsʰœy55	
	546	垂	tsʰœy22	
	547	睡	sœy53	
	548	瑞	sœy53	
	549	规	kʰɐi55	
	550	窥	kʰɐi55	
	551	跪	kɔi53	
	552	危	ŋɐi22	
	553	委	wɐi35	
	554	喂	wɐi23	
	555	为	wɐi22	
	556	为	wɐi22	
	557	泪	lœy53	
	558	类	lœy53	
	559	醉	tsœy23	
	560	翠	tsʰœy23	
	561	虽	sœy55	
	562	遂	sœy53	
	563	隧	sœy53	
	564	追	tsʰœy55	
	565	锤	tsʰœy22	
	566	衰	sœy55	
	567	帅	sœy23	
	568	水	sœy35	
	569	龟	kɐi55	
	570	轨	kwɐi35	
	571	季	kɐi23	
	572	葵	kʰwɐi22	
	573	柜	kwɐi53	
	574	位	wɐi53	
	575	维	wɐi22	
	576	飞	fei55	
	577	非	fei55	
	578	匪	fei35	
	579	痱	fei35	
	580	妃	fei55	
	581	费	fei23	
	582	肥	fei22	
	583	翡	fei35	
	584	微	mei22	
	585	尾	mei23	
	586	味	mei53	
	587	归	kwɐi55	
	588	鬼	kwɐi35	
	589	贵	kɐi23	
	590	魏	ŋɐi53	
	591	辉	fei55	
	592	威	wɐi55	
	593	畏	wɐi23	
	594	慰	wɐi23	
	595	伟	wɐi23	
	596	胃	wɐi53	
	597	宝	pɔ35	
	598	报	pɔ23	
	599	袍	pʰɔ22	
	600	暴	pou53	
	601	毛	mɔ22	
	602	冒	mɔ53	
	603	帽	mɔ53	
	604	刀	tɔ55	
	605	到	tɔ23	
	606	滔	tʰou55	
	607	讨	tʰou35	
	608	套	tʰou23	
	609	桃	tʰou22	
	610	稻	tou53	
	611	导	tou53	
	612	恼	lou23	
	613	脑	lou23	
	614	劳	lou22	
	615	老	lou23	
	616	糟	tsʰou22	
	617	早	tsɔ35	
	618	竈	tsou23	
	619	躁	tsʰou23	
	620	草	tsʰɔ35	
	621	糙	tsʰou23	
	622	造	tsou53	
	623	臊	sɔ55	
	624	扫	sɔ23	
	625	嫂	sɔ35	
	626	高	ko55	
	627	稿	kɔ35	
	628	告	kɔ23	
	629	考	hau35	
	630	靠	kʰau23	
	631	傲	ŋɔ53	
	632	蒿	hau55	
	633	好	hou35	
	634	好	hou23	
	635	号	hɔ53	
	636	奥	ou23	
	637	包	pɛu55	
	638	饱	pau35	
	639	豹	pʰau23	
	640	爆	pɔ53	
	622	造	tsou53	
	623	臊	sɔ55	
	624	扫	sɔ23	
	625	嫂	sɔ35	
	626	高	kɔ55	
	627	稿	kɔ35	
	628	告	kɔ23	
	629	考	hau35	
	630	靠	kʰau23	
	631	傲	ŋɔ53	
		蒿	hau55	
		好	hou35	好坏
		好	hou23	爱好
		号	hɔ53	
		奥	ou23	
		包	pɛu55	
		饱	pau35	
		豹	pʰau23	
		爆	pɔ23	
		泡	pʰɛu55	
		炮	pʰɛu23	
		跑	pʰɛu35	
		茅	mɛu22	
		猫	mɛu55	
		貌	mɛu55	
		闹	lɛu53	
		罩	tsɛu23	
		爪	tsɛu35	
		抄	tsʰɛu55	
		炒	tsʰɛu35	
		吵	tsʰou22	
		交	kɛu55	
		胶	kʰɛu55	
		绞	kɛu23	
		教	kɛu23	
		酵	hɛu55	
		觉	kɛu23	
		敲	hɛu55	
		巧	hɛu35	
		咬	ŋɛu35	
		孝	hɛu23	
		淆	ŋɛu22	
		校	hɛu53	
		效	hɛu53	
		标	piu55	
		表	piu55	手表
		表	piu35	表面
		票	pʰiu23	
		苗	miu22	
		秒	miu23	
		庙	miu53	
		妙	miu53	
		疗	liu22	
	675	椒	tsiu55	
	676	消	siu55	
	677	小	siu35	
	678	笑	siu23	
	679	朝	tsiu55	
	680	朝	tsʰiu22	
	681	超	tsʰiu55	
	682	潮	tsʰiu22	
	683	赵	tsiu53	
	684	兆	siu53	
	685	召	tsiu53	
	686	昭	tsʰiu55	
	687	招	tsiu55	
		照	tsiu23	
	689	烧	siu55	
	690	少	siu35	
	691	少	siu23	
	692	韶	siu22	
	693	绍	siu53	
	694	饶	jiu35	
	695	绕	jiu35	
	696	娇	kiu55	
	697	矫	kiu35	
	698	桥	kʰiu22	
	699	轿	kʰiu23	
	700	嚣	hiu55	
	701	要	jiu55	要求
	702	要	jiu23	重要
	703	摇	jiu22	
	704	舀	jiu35	
	705	耀	jiu53	
	706	吊	tiu23	
	707	挑	tʰiu23	
	708	跳	tʰiu23	
	709	条	tʰiu22	
	710	调	tʰiu22	
	711	调	tʰiu22	
	712	尿	liu53	
	713	了	liu23	
	714	料	liu23	
	715	萧	siu55	
	716	缴	kiu35	
	717	侥	hiu35	
	718	叫	kiu23	
	719	窍	kʰiu23	
	720	晓	hiu35	
	721	剖	fɔ35	
	722	亩	mou23	
	723	母	mou23	
	724	贸	mou53	
	725	兜	tɐu55	
	726	斗	tɐu35	
	727	斗	tɐu23	斗争
	728	偷	tʰɐu55	
	729	透	tʰɐu23	
	730	头	tʰɐu22	
	731	豆	tɐu23	
	732	楼	lɐu23	
	733	漏	lɐu53	
	734	走	tsɐu35	
	735	奏	tsɐu23	
	736	凑	tsʰɐu23	
	737	钩	ŋɐu55	
	738	沟	kʰɐu55	
	739	狗	kɐu25	
	740	够	kɐu23	
	741	口	hɐu35	
	742	扣	kʰɐu23	
	743	藕	ŋɐu23	
	744	喉	hɐu22	
	745	后	hɐu53	皇后
	746	后	hɐu53	后果
	747	欧	ɐu55	
	748	呕	ŋɐu35	
	749	沤	ɐu23	
	750	否	fɐu35	
	751	富	fu23	
	752	浮	fu22	
	753	妇	fu23	
	754	谋	mou22	
	755	纽	lɐu35	
	756	刘	Iou22	
	757	柳	lɐu23	
	758	酒	tsɐu23	
	759	秋	tsʰɐu55	
	760	就	tsɐu53	
	761	修	sɐu55	
	762	秀	sɐu23	
	763	袖	tsɐu53	
	764	昼	tsɐu23	
	765	抽	tsʰɐu55	
	766	绸	tsʰɐu22	
	767	宙	tsɐu53	
	768	邹	tsɐu55	
	769	皱	tsɐu23	
	770	愁	sɐu22	
	771	骤	tsɐu53	
	772	搜	sɐu35	
	773	瘦	sɐu23	
	774	周	tsɐu55	
	775	丑	tsʰɐu35	
	776	臭	tsʰɐu23	
	777	收	sɐu55	
	778	手	sɐu35	
	779	兽	sɐu23	
	780	仇	sɐu22	
	781	寿	sɐu53	
	782	九	kɐu35	
	783	救	kɐu23	
	784	求	kʰɐu22	
	785	臼	kau23	
	786	舅	kʰɐu23	
	787	旧	kɐu53	
	788	牛	ŋɐu22	
	789	休	jɐu55	
	790	有	jɐu23	
	791	右	jɐu53	
	792	油	jɐu22	
	793	柚	jɐu23	
	794	彪	piu55	
	795	纠	tɐu35	
	796	幼	jɐu23	
	797	答	tap23	
	798	贪	tʰam55	
	799	探	tʰam23	
	800	踏	tap53	
	801	潭	tam22	
	802	谭	tʰam22	
	803	沓	tap53	
	804	南	lam22	
	805	男	lam22	
	806	纳	lap53	
	807	拉	lai55	
	808	垃	lap53	
	809	参	tsʰam55	
	810	惨	tsʰam35	
	811	蚕	tsʰam22	
	812	杂	tsap53	
	813	感	kɐm35	
	814	鸽	kɐp53	
	815	砍	tsam35	训读“斩
	816	含	hɐm22	
	817	含	hɐm22	
	818	合	hɐp53	
	819	合	hɐp53	
	820	盒	hɐp53	
	821	庵	ɐm55	
	822	揞	ɐm35	
	823	暗	ɐm23	
	824	担	tam55	
	825	担	tam55	
	826	胆	tam35	
	827	塔	tʰap33	
	828	痰	tʰam22	
	829	淡	tam53	
	830	淡	tʰam35	
	831	篮	lam22	
	832	览	lam23	
	833	缆	lam53	
	834	榄	lam35	
	835	腊	lap53	
	836	暂	tsam53	
	837	三	sam55	
	838	甘	kɐm55	
	839	敢	kɐm35	
	840	站	tsam53	
	841	赚	tsim53	
	842	斩	tsam35	
	843	蘸	tsim35	
	844	插	tsʰap33	
	845	闸	tsap53	
	846	杉	tsʰam23	
	847	减	kam35	
	848	夹	kap53	
	849	恰	hɐp55	
	850	咸	ham22	
	851	陷	ham53	
	852	馅	hɐm35	
	853	峡	hɐp53	
	854	衫	sam55	
	855	鉴	kam23	
	856	甲	kap23	
	857	岩	ŋam22	
	858	鸭	ap23	
	859	压	at23	
	860	镰	lim22	
	861	帘	lim22	
	862	猎	lit53	
	863	尖	tsim55	
	864	接	tsip23	
	865	签	tsʰim55	
	866	潜	tsʰim22	
	867	渐	tsim53	
	868	捷	tsit23	
	869	沾	tsim23	
	870	占	tsim23	
	871	折	tsit23	折扣
	872	闪	sim35	
	873	摄	sip23	
	874	涉	sip23	
	875	染	jim23	
	876	检	kim35	
	877	钳	kʰim22	
	878	验	jim53	
	879	险	him35	
	880	掩	jim35	
	881	厌	jim23	
	882	盐	jim22	
	883	艳	jim53	
	884	叶	jip53	
	885	剑	kim23	
	886	劫	kip23	
	887	欠	him23	
	888	严	jim22	
	889	业	jip53	
	890	腌	jip23	
	891	点	tim35	
	892	店	tim23	
	893	跌	tit23	
	894	添	tʰim55	
	895	贴	tʰip23	
	896	贴	tʰip23	
	897	甜	tʰim22	
	898	碟	tip53	
	899	念	lim53	
	900	廿	ja53	
	901	兼	kim55	
	902	谦	him55	
	903	嫌	him22	
	904	协	hip23	
	905	法	fat23	
	906	凡	fan22	
	907	犯	fan53	
	908	乏	fat53	
	909	品	pɐn35	
	910	林	lɐm22	
	911	立	lɐp53	
	912	粒	lɐp55	
	913	浸	tsɐm23	
	914	侵	tsʰɐn55	
	915	集	tsɐp53	
	916	心	sɐm55	
	917	习	tsɐp53	
	918	沉	tsʰɐm22	
	919	森	sɐm55	
	920	参	sɐm55	
	921	针	tsɐm55	
	922	枕	tsɐm35	
	923	汁	tsɐp55	
	924	深	sɐm55	
	925	沈	sɐm35	
	926	婶	sɐm35	
	927	湿	sɐp55	
	928	十	sɐp53	
	929	任	jɐm53	
	930	入	jɐp53	
	931	金	kɐm55	
	932	锦	kɐm35	
	933	禁	kɐm23	
	934	急	kɐp55	
	935	级	kʰɐp55	
	936	钦	jɐm55	
	937	琴	kɐm22	
	938	及	kʰɐp53	
	939	吸	kʰɐp55	
	940	阴	jɐm55	
	941	饮	jɐm35	
	942	单	tan55	
	943	旦	tan23	
	944	摊	tʰan55	
	945	炭	tʰan23	
	946	弹	tʰan22	
	947	弹	tan23	
	948	蛋	tan23	
	949	达	tat53	
	950	难	lan22	
	951	兰	lan22	
	952	懒	lan23	
	953	烂	lan53	
	954	辣	lat53	
	955	赞	tsan23	
	956	餐	tsʰan55	
	957	残	tsʰan22	
	958	散	san23	
	959	散	san23	
	960	撒	sat53	
	961	干	kɔn55	干湿
	962	赶	kɔn35	
	963	干	kun23	干部
	964	竿	kɔn55	
	965	割	kut23	
	966	看	hɔn55	
	967	渴	hut23	
	968	岸	ŋɔn53	
	969	寒	hɔn22	
	970	罕	hɔn35	
	971	汉	hun23	
	972	旱	hun23	
	973	汗	hɔn53	
	974	安	ɔn55	
	975	案	ɔn23	
	976	扮	pan53	
	977	八	pat23	
	978	办	pan53	
	979	拔	pat53	
	980	抹	mat23	
	981	盏	tsan35	
	982	扎	tsat23	
	983	铲	tsʰan35	
	984	察	tsʰat23	
	985	山	san55	
	986	产	tsʰan35	
	987	杀	sat23	
	988	间	kan55	
	989	拣	kan35	
	990	眼	ŋan35	
	991	闲	han22	
	992	限	han53	
	993	班	pan55	
	994	板	pan35	
	995	攀	pʰan55	
	996	蛮	man22	
	997	慢	man53	
	998	颜	ŋan22	
	999	雁	ŋan53	
	1000	辖	hɐt53	
	1001	晏	an23	
	1002	变	pin23	
	1003	鞭	pin55	
	1004	篇	pʰin55	
	1005	便	pʰin23	
	1006	辨	pin53	
	1007	便	pin53	
	1008	别	pit53	
	1009	棉	min22	
	1010	免	min23	
	1011	面	min53	
	1012	灭	mit53	
	1	联	Iyn22	
	1014	烈	lit53	
	1015	裂	lit53	
	1016	煎	tsin55	
	1017	剪	tsin35	
	1	箭	tsin23	
	1019	浅	tsʰin35	
	1	钱	tsʰin22	
	1021	贱	tsin53	
	1022	仙	sin55	
	1023	癣	sin23	
	1024	线	sin23	
	1025	薛	sit23	
	1026	泄	sit23	
	1027	展	tsin35	
	1028	哲	tsit23	
	1029	撤	tsʰit23	
	1030	缠	tsʰin22	
	1031	毡	tsin55	
	1032	战	tsin23	
	1033	折	tsit23	
	1034	折折本	sit53	折本
	1035	舌	sek55	
	1036	设	tsʰit23	
	1037	善	sin53	
	1038	然	jin22	
	1	热	jit53	
	1040	乾	kʰin22	
	1041	件	kin53	
	1042	杰	kit53	
	1043	延	jin22	
	1	演	jin35	
	1045	建	kin23	
	1046	揭	kʰit23	
	1047	言	jin22	
	1	献	hin23	
	1	边	pin55	
	1050	扁	pin35	
	1051	片	pʰin23	
	1052	撇	pʰit23	
	1053	蔑	mɛt53	
	1054	颠	tin55	
	1055	典	tin35	
	1056	天	tʰin55	
	1057	铁	tʰit23	
	1058	田	tʰin22	
	1059	电	tin53	
	1	垫	tin23	
	1061	年	lin22	
	1062	怜	lin22	
	1063	练	lin53	
	1064	荐	tsin23	
	1065	节	tsit23	
	1066	千	tsʰin55	
	1067	切	tsʰin23	
	1068	前	tsʰin22	
	1069	截	tsit23	
	1070	先	sin55	
	1071	肩	kin55	
	1072	见	kin23	
	1073	洁	kit23	
	1074	牵	hin55	
	1075	研	jin22	
	1076	显	hin35	
	1077	贤	jin22	
	1078	现	jin53	
	1079	烟	jin55	
	1080	燕	jin23	
	1081	搬	pun55	
	1082	半	pun23	
	1083	拨	put53	
	1084	潘	pʰun55	
	1085	判	pʰun23	
	1086	泼	pʰut23	
	1087	盘	pʰun22	
	1088	叛	pun53	
	1089	满	mun35	
	1090	馒	man53	
	1091	末	mut53	
	1092	端	tyn55	
	1093	短	tyn35	
	1094	脱	tʰyt23	
	1095	团	tʰyn22	
	1096	断	tʰyn23	
	1097	段	tyn53	
	1098	夺	tyt53	
	1099	暖	lyn23	
	1100	卵	lœn23	
	1101	乱	Iyn53	
	1102	捋	Iy23	
	1	钻	tsyn23	
	1104	酸	syn55	
	1	蒜	syn23	
	1	算	syn23	
	1	官	kun55	
	1108	管	kun35	
	1109	灌	kun23	
	1	括	kʰut23	
	1	宽	fun55	
	1	款	fun35	
	1	阔	fut23	
	1	玩	wan35	
	1	欢	fun55	
	1116	完	jyn22	
	1117	丸	jyn23	
	1118	换	wun53	
	1	活	wut53	
	1120	碗	wun35	
	1121	顽	wan22	
	1122	幻	wan53	
	1	滑	wɐt53	
	1124	挖	wat23	
	1125	关	kan55	
	1	惯	kan23	
	1127	刮	kat23	
	1	还	wan22	
	1129	环	wan22	
	1	患	wan53	
	1131	弯	wan55	
	1132	恋	lyn23	
	1	劣	lyt23	
	1134	全	tsʰyn22	
	1	绝	tsyt53	
	1136	宣	syn55	
	1137	选	syn35	
	1138	雪	syt23	
	1139	旋	syn22	
	1140	转	tsyn35	
	1	传	tsʰyn22	
	1	专	tsyn55	
	1143	穿	tsʰyn55	
	1144	串	tsʰyn23	
	1145	船	syn22	
	1146	说	syt23	
	1147	软	jyn23	
	1148	卷	kyn35	
	1149	圈	hyn55	
	1150	拳	kʰyn22	
	1151	圆	jyn22	
	1152	缘	jyn22	
	1153	院	jyn23	
	1154	捐	kyn55	
