				單字	註	
				罷		pa21
				爸		pa453
				巴		pa453
				笆		pa453
				芭		pa453
				吧	酒吧	pa453
				把		pa33
				霸		pa52
				靶		pa33
				疤		pa453
				粑		pa453
				壩		pa52
				垻		pa52
				差	差別	tsʰa453
				叉		tsʰa453
				查	檢查	tsʰa232
				茶		tsʰa232
				槎		tsʰa232
				詫		tsʰa52
				岔		tsʰa52
				搽		tsʰa232
				打		ta33
				呱	頂呱呱	ka453
				賈	賈姓	ka33
				掛		ka52
				卦		ka52
				迦		ka453
				伽	瑜伽	ka453
				茄	雪茄	ka453
				枷		ka453
				加		ka453
				瓜		ka453
				嘉		ka453
				家	家人	ka453
				寡		ka33
				假	假如	ka33
				價		ka52
				嫁		ka52
				駕		ka52
				架		ka52
				褂		ka52
				傢		ka453
				遐		ha232
				瑕		ha232
				蝦	蝦仁	ha453
				霞		ha232
				夏		ha21
				廈		ha21
				下	下面	ha21
				下	白讀	ha23
				唬		ha453
				暇		ha232
				哈		ha453
				呀		ja453
				跨		kʰa52
				夸		kʰa453
				誇		kʰa453
				咖		kʰa453
				卡		kʰa453
				垮		kʰa453
				媽		ma453
				麻		ma232
				痲		ma232
				罵		ma21
				碼		ma23
				馬		ma23
				瑪		ma23
				螞	螞蟻	ma23
				螞	螞蝗	ma21
				那	那個	na21
				娜	安娜	na21
				拿		na232
				衙		ŋa232
				芽		ŋa232
				牙		ŋa232
				雅		ŋa23
				瓦		ŋa23
				訝		ŋa21
				廿		ȵa21
				扒	扒飯	pʰa232
				杷		pʰa232
				琶		pʰa232
				爬		pʰa232
				怕		pʰa52
				耙		pʰa232
				趴		pʰa453
				灑		sa33
				莎	人名及音译用字	sa453
				鯊		sa453
				砂		sa453
				紗		sa453
				沙		sa453
				耍		sa33
				卅		ɬa453
				他		tʰa453
				它		tʰa453
				她		tʰa453
				祂		tʰa453
				話		wa21
				蛙		wa453
				哇		wa453
				娃		wa232
				畫	圖畫	wa21
				譁		wa453
				花		wa453
				樺		wa232
				華	中華	wa232
				窪		wa453
				化		wa52
				嘩		wa232
				踝		wa23
				抓		tsa453
				渣		tsa453
				吒	哪吒	tsa453
				詐		tsa52
				榨		tsa52
				乍		tsa52
				炸		tsa52
				阿	阿伯	a33
				鴉		a453
				丫		a453
				啞	聾啞	a33
				亞		a33
				襬		pai33
				敗		pai21
				擺		pai33
				拜		pai52
				湃		pai52
				差	出差	tsʰai453
				猜		tsʰai453
				踩		tsʰai33
				帶		tai52
				大		tai21
				戴		tai52
				歹		tai33
				佳		kai453
				街		kai453
				枴		kai33
				解	解決	kai33
				拐		kai33
				階		kai453
				楷	楷樹	kai453
				偕		kai453
				皆		kai453
				乖		kai453
				介		kai52
				誡		kai52
				怪		kai52
				屆		kai52
				芥		kai52
				尬		kai52
				界		kai52
				戒		kai52
				鞋		hai232
				蟹		hai23
				懈		hai23
				邂		hai23
				諧		hai232
				械		hai23
				籟		lai21
				賴		lai21
				癩		lai52
				拉		lai453
				瀨		lai21
				邁		mai21
				買		mai21
				賣		mai21
				霾		mai232
				埋		mai232
				乃		nai23
				奶		nai23
				崖		ŋai232
				涯		ŋai232
				捱		ŋai232
				踩		ȵai33
				牌		pʰai232
				派		pʰai52
				排		pʰai232
				舐		sai23
				寨		sai21
				柴		sai232
				晒		sai52
				曬		sai52
				徙		ɬai33
				汰		tʰai52
				太		tʰai52
				泰		tʰai52
				態		tʰai52
				快		wai52
				淮		wai232
				槐		wai232
				懷		wai232
				壞		wai21
				塊		wai52
				筷		wai52
				債		tsai52
				齋		tsai453
				矮		ai33
				挨		ai453
				唉		ai453
				隘		ai52
				嚇		hak33
				赫		hak33
				畫		wak21
				窄		tsak33
				攙		tsʰam453
				杉		tsʰam52
				摻		tsʰam453
				擔	擔水	tam453
				擔	重擔	tam52
				膽		tam33
				耽		tam453
				眈		tam453
				監	監獄	kam453
				監	太監	kam52
				鑑		kam52
				鑒		kam52
				緘		kam453
				減		kam33
				鹼		kam33
				尷		kam453
				喊		ham52
				鹹		ham232
				咸		ham232
				陷		ham21
				函		ham232
				涵		ham232
				餡		ham21
				銜		ham232
				藍		lam232
				籃		lam232
				攬		lam33
				覽		lam33
				欖		lam33
				艦		lam21
				濫		lam21
				嵐		lam232
				婪		lam232
				纜		lam21
				喃		nam453
				南		nam232
				楠		nam232
				男		nam232
				巖		ŋam232
				岩		ŋam232
				癌		ŋam232
				衫		sam453
				饞		sam232
				參	三的大寫	ɬam453
				三		ɬam453
				叄		ɬam453
				慚		tʰam232
				參	參加	tʰam453
				淡	白讀	tʰam23
				談		tʰam232
				痰		tʰam232
				探		tʰam52
				貪		tʰam453
				譚		tʰam232
				潭		tʰam232
				蠶		tʰam232
				慘		tʰam33
				罈		tʰam232
				湛		tsam52
				暫		tsam21
				斬		tsam33
				站		tsam21
				蘸		tsam52
				嶄		tsam33
				扮		pan21
				頒		pan453
				阪		pan33
				斑		pan453
				班		pan453
				板		pan33
				版		pan33
				瓣		pan21
				辦		pan21
				闆		pan33
				扳	扳手	pan33
				扳		pan453
				鏟		tsʰan33
				剷		tsʰan33
				單	單純	tan453
				丹		tan453
				彈	彈丸	tan21
				但		tan21
				誕		tan52
				旦	元旦	tan52
				憚		tan21
				讚		tan52
				贊		tan52
				蛋		tan21
				梵		fan21
				藩		fan232
				樊		fan232
				繁		fan232
				番		fan453
				蕃	蕃盛	fan232
				蕃	吐蕃	fan453
				煩		fan232
				反		fan33
				翻		fan453
				返		fan33
				飯		fan21
				販		fan52
				帆		fan232
				凡		fan232
				氾	氾濫	fan52
				氾	氾姓	fan232
				犯		fan21
				範		fan52
				范		fan21
				泛		fan52
				奸		kan453
				關		kan453
				姦		kan453
				慣		kan52
				澗		kan52
				諫		kan52
				艱		kan453
				揀		kan33
				簡		kan33
				繭		kan33
				間	空間	kan453
				間	間接	kan52
				柬		kan33
				閒		han232
				限		han23
				嫻		han232
				閑		han232
				闌		lan232
				蘭		lan232
				瀾		lan232
				攔		lan232
				欄		lan232
				懶		lan23
				爛		lan21
				斕		lan232
				饅		man21
				蔓	藤蔓	man21
				鰻		man21
				曼		man21
				漫		man21
				晚		man23
				萬		man21
				蠻		man232
				慢		man21
				難	困難	nan232
				難	難民	nan21
				頑		ŋan232
				顏		ŋan232
				雁		ŋan21
				眼		ŋan23
				研		ŋan232
				攀		pʰan453
				盼		pʰan52
				跚		san453
				珊		san453
				訕		san52
				刪		san453
				柵	柵極	san453
				山		san453
				產		san33
				拴		san453
				栓		san453
				閂		san453
				散	散文	ɬan33
				散	散步	ɬan52
				傘		ɬan52
				嘆		tʰan52
				攤		tʰan453
				灘		tʰan453
				壇		tʰan232
				檀		tʰan232
				彈	彈劾	tʰan232
				餐		tʰan453
				殘		tʰan232
				坦		tʰan33
				袒		tʰan33
				歎		tʰan52
				炭		tʰan52
				璨		tʰan52
				燦		tʰan52
				顫		tʰan232
				毯		tʰan33
				碳		tʰan52
				癱		tʰan453
