to	1	多
do	1	拖
dai	6	大袋
no	2	锣螺
tso	3	左
kuo	1	歌
ko	5	个
ho	3	可
ŋo	2	鹅
ŋo	6	饿
ho	2	河
ue	2	茄
bo	5	破
bo	2	婆
mo	2	磨
mo	6	磨
to	3	躲
dzo	6	坐
so	3	锁所
kuo	3	果
kuo	5	过
uo	5	课
fo	3	火
fo	5	货
fo	6	祸
fie	1	靴
pa	3	把
na	2	爬
ba	2	爬
ma	3	马
ma	6	骂
dza	2	茶
sa	1	沙杉衫
ka	3	假
ka	5	嫁
ŋa	2	牙
ha	1	虾
ha	6	下
ɕia	6	夏
ŋa	3	哑瓦
tɕia	3	姐
tɕia	5	借
ɕia	3	写
dʑia	2	斜
dʑia	6	谢
dza	1	车
sa	2	蛇
sa	6	射
ia	2	爷
ia	3	野
ia	6	夜
kua	1	瓜
fa	1	花
fa	5	化
fa	2	华滑
bu	3	谱
pu	5	布
bu	1	铺
bu	6	簿步
tou	3	赌
dou	3	土
dou	2	图
dou	6	杜
nou	2	奴
nou	6	路
tsɿ	1	租知资
tsou	1	租州
tsɿ	5	做制
dzo	5	错
u	1	箍乌
ku	3	古
u	3	苦武
u	5	裤
ŋ	2	吴
u	2	吴
ŋ	3	五
fu	3	虎府
fu	2	壶
fu	6	户父妇
nʮ	3	女
di	3	吕李
y	3	吕雨耳
dʑi	2	徐骑棋
tʮ	1	猪
dʮ	2	除锤
dzɿ	1	初
dzɿ	2	锄池迟祠
fʮ	1	书输
fʮ	6	鼠竖树
fʮ	3	鼠许水
ʮ	2	如
tʮ	3	举主
ke	5	锯
dʑie	5	去
dʮ	1	渠区吹
nʮ	2	鱼
y	2	余儿
fu	5	付富副
u	6	雾
dʑi	3	取
dʮ	6	柱住柜
son	5	数算
sou	5	数
tʮ	5	句
nʮ	6	遇
y	6	芋裕二
dai	1	胎
dai	2	台
di	6	袋弟递地类
nai	2	来
dzai	5	菜
dzai	2	财柴
kai	1	该街
kai	5	改盖戒
hai	1	开
hai	3	海蟹
ŋai	5	爱
pi	5	贝
tai	5	带
hai	6	害
pai	5	拜
bai	2	排牌
mai	2	埋
pai	3	摆
bai	5	派
mai	3	买
mai	6	卖
sa	5	晒
kai	3	解
hai	2	鞋还
ŋai	3	矮
bai	6	败
bi	6	币背被
sɿ	5	世四试式
ŋi	6	艺义
mi	3	米
ti	1	低
di	1	梯
di	5	剃
ti	5	递对
ŋi	2	泥
di	2	犁雷梨
ɕi	1	西希
ɕi	3	洗喜
tɕi	1	鸡饥
dʑi	1	溪
dʑi	5	契器气
ɕi	6	系
pai	1	杯
bi	5	配屁
bi	2	赔皮
mi	2	煤眉
mi	6	妹
dʑi	6	罪
fi	1	灰飞
fi	2	回肥
ŋai	6	外
ai	6	外
fi	6	会
kuai	5	怪
huai	3	块
uai	5	块快
fai	2	怀
fai	6	坏
kuai	3	拐
kua	5	挂
uai	1	歪
fa	6	画话划
ɕi	5	岁戏
ui	6	卫柜位味胃
fi	5	肺费
kui	5	桂贵
pi	1	碑
tsɿ	3	紫纸指子
dzɿ	5	刺
tɕi	5	寄记醉季
ŋi	3	蚁尾
i	2	移姨
pi	3	比
biʔ	7	鼻
sɿ	3	死使
sɿ	1	师丝
dzɿ	6	字寺治
sɿ	6	柿事市
sɿ	2	时
i	5	意
tɕi	3	几嘴
i	1	衣
ɕi	2	随
ui	2	垂危围
kui	1	规追龟
hui	1	亏
hui	3	跪
ui	3	尾
kui	3	鬼
pau	3	宝饱
bau	6	抱
mau	2	毛
mau	6	帽
tau	1	刀
dau	3	讨
dau	2	桃
dau	6	道
nau	3	脑老
tsau	3	早找
tsau	5	灶罩照
dzau	3	草
dzau	5	糙造
sau	3	嫂
kau	1	高交
hau	5	靠敲
ŋau	2	熬
hau	3	好
hau	6	号
pau	1	包
bau	5	炮
miau	1	猫
nau	6	闹
tsa	1	抓
dzau	1	抄
tɕiau	1	交焦
ɕiau	5	孝笑瘦
ɕiau	6	校
piau	3	表
biau	5	票
miau	6	庙
ɕiau	3	小
dzau	2	朝
sau	1	烧
uaŋ	1	绕
dʑiau	2	桥愁
dʑiau	6	轿
iau	1	腰
iau	5	要
iau	2	摇
tiau	3	鸟抖
tiau	5	钓
diau	2	条头
niau	6	料
ɕiau	1	箫
tɕiau	5	叫
mo	3	母
nau	1	偷
diau	6	豆
niau	2	楼
tɕiau	3	走
dʑiau	5	凑
kiau	1	钩
kiau	3	狗
kiau	5	够
dʑiau	3	口
ŋiau	3	藕
hiau	6	后厚
fiau	2	浮
diou	2	流
tɕiou	3	酒九
ɕiou	1	修休
dzou	6	袖
dʑiou	1	袖
dzou	1	抽
dzou	2	绸
dzou	5	臭
sou	3	手
sou	6	寿
dʑiou	2	球
dʑiou	6	舅旧
ȵiou	2	牛
iou	1	优
iou	3	有
iou	6	右
iou	2	油
tiou	1	丢
iou	5	幼
don	1	贪
don	2	潭
non	2	南
dzon	2	蚕
kon	3	感敢
hon	2	含
ŋon	5	暗
tanʔ	7	搭跌
danʔ	7	踏塔达
dzonʔ	7	杂
konʔ	7	鸽割
honʔ	7	盒
tan	3	胆
dan	3	毯
dan	6	淡
nan	2	蓝难兰
san	1	三山
kon	1	甘肝
han	3	喊
nanʔ	7	蜡辣
dzon	6	赚
kan	3	减
han	2	咸
dzanʔ	7	插擦
tsa	5	闸
tsaʔ	7	闸摘
kanʔ	7	夹甲
tɕiɛn	5	监剑建见
ŋai	2	岩
tɕiaʔ	7	甲
ŋanʔ	7	鸭
ȵiɛn	2	黏严年原
tɕiɛn	1	尖间奸肩
dʑiɛn	1	签牵铅
tsɛn	5	占战
ȵiɛn	3	染软
dʑiɛn	2	钳钱前全
ȵiɛn	6	验念
ɕiɛn	3	险显选
iɛn	5	厌
iɛn	2	炎盐颜延言
tɕiɛnʔ	7	接节截结
tsɛnʔ	7	折决
iɛnʔ	7	叶
dʑiɛn	5	欠
ȵiɛnʔ	7	业热孽捏
tiɛn	3	点典等
tiɛn	5	店垫凳
diɛn	1	添天吞
diɛn	2	甜连田莲藤
ɕiɛn	2	嫌
tiɛnʔ	7	跌
diɛnʔ	7	贴碟列铁特
ɕiɛnʔ	7	协歇雪
fan	6	犯饭
fanʔ	7	法发罚
bin	3	品
din	2	林邻停龙
tɕin	5	浸进劲俊镜
ɕin	1	心新
dʑin	2	寻琴勤
dzən	2	沉陈裙城
sɛn	1	参僧生
tsən	1	针均军贞
sən	1	深身孙熏升声
yn	6	任闰运
tɕin	1	金筋经
in	1	音
dinʔ	7	立力
dʑiʔ	7	集及七极
ɕiʔ	7	习息惜席锡
tsənʔ	7	汁卒橘
sənʔ	7	十实失食
ynʔ	7	入
tɕinʔ	7	急吉
tɕiʔ	7	吸积击
tan	1	单
dan	5	炭
dan	2	弹
nan	3	懒
nan	6	烂
san	3	伞
han	5	看
ŋon	6	岸
hon	5	汉
hon	6	汗
ŋon	1	安
pan	5	扮办
dzan	3	铲产
kan	1	间奸
ŋan	3	眼孔
han	6	限
ɕiɛn	6	限现县
panʔ	7	八
tsanʔ	7	扎窄
sanʔ	7	杀
pan	1	班
pan	3	板
man	6	慢
ŋan	2	颜
hanʔ	7	瞎
piɛn	5	变
biɛn	5	骗片
biɛn	6	便
miɛn	2	棉
miɛn	6	面面
tɕiɛn	3	剪
dʑiɛn	3	浅
ɕiɛn	1	鲜先
ɕiɛn	5	线
dzɛn	2	缠传船权层
sɛn	5	扇
sɛn	6	善
dʑiɛn	6	件健
biɛnʔ	7	别
miɛnʔ	7	灭篾
dzɛnʔ	7	撤缺
seʔ	7	舌设虱塞色
dʑiɛnʔ	7	杰切绝
pe	3	扁
piɛn	3	扁
biɛn	3	片
diɛn	6	垫
niɛn	2	莲
iɛn	1	烟
piʔ	7	憋逼
pon	1	搬
pon	5	半
bon	5	判
bon	2	盘
mon	3	满
ton	1	端
ton	3	短
don	6	断
non	3	暖
non	6	乱
son	1	酸闩
kuon	1	官
uon	1	宽
fon	1	欢
uon	2	完
uon	6	换
uon	3	碗
ponʔ	7	拨
bonʔ	7	泼
monʔ	7	末
donʔ	7	脱夺
uonʔ	7	阔
uanʔ	7	阔活袜
fonʔ	7	活
uan	2	顽还
uaiʔ	7	挖
kuan	1	关
kuan	5	惯
uan	1	弯
sonʔ	7	刷
kuanʔ	7	刮
tsɛn	3	转卷
dzɛn	6	传
tsɛn	1	砖
dzɛn	1	圈
yɛn	2	圆园
yɛn	6	院
fan	3	反
fan	1	翻
uan	6	万
dzɛn	5	劝
yɛn	1	冤
yɛn	3	远
nɛnʔ	7	月
yɛnʔ	7	越
sɛnʔ	7	血
kiɛn	1	根更
hiɛn	6	恨
ŋiɛn	1	恩
bin	2	贫瓶
min	2	民明
dʑin	1	亲清轻
tsən	5	镇震证正
sən	2	神辰纯
ȵin	2	人银迎
ȵin	6	认
tɕin	3	紧井
in	5	印拥
in	3	引隐影
pinʔ	7	笔
binʔ	7	匹
minʔ	7	密
diʔ	7	栗律笛历
dʑinʔ	7	七
dzɿʔ	7	侄直
ȵinʔ	7	日
inʔ	7	一
iʔ	7	一益
dʑin	6	近静
pən	3	本
bən	2	盆
mən	2	门
tən	3	墩
nən	6	嫩
dzən	1	村春秤
dzən	5	寸秤
tən	1	蹲
kun	3	滚
un	5	困
fən	1	婚分
fən	2	魂坟
un	1	温
kunʔ	7	骨
nən	2	轮
ɕin	3	笋
tsən	3	准整
sən	6	顺剩
sɛn	2	纯
yn	2	匀云
dzənʔ	7	出
fən	3	粉
fən	5	粪
un	2	蚊
un	6	问
fənʔ	7	佛
unʔ	7	物
poŋ	1	帮
moŋ	2	忙
toŋ	3	党
doŋ	1	汤
doŋ	2	糖
noŋ	6	浪
dzoŋ	1	仓疮窗
koŋ	1	钢
hoŋ	1	糠
boʔ	7	薄
mo	1	摸
moʔ	7	摸木目
doʔ	7	托
noʔ	7	落
tsoʔ	7	作桌
soʔ	7	索勺缩
koʔ	7	各郭角
hoʔ	7	鹤壳学
ŋoʔ	7	恶
ȵioŋ	2	娘
dioŋ	3	两
ioŋ	3	两痒
dioŋ	6	亮
tɕioŋ	1	浆姜江
dʑioŋ	3	抢
dʑioŋ	2	匠
ɕioŋ	3	想响
dʑioŋ	6	像
ɕioŋ	5	像向
tsoŋ	1	张装桩
dzoŋ	2	长床
tsoŋ	5	壮章
soŋ	1	霜伤双
dzoŋ	3	厂撞
dzoŋ	5	唱
soŋ	3	尝
soŋ	6	上
ȵioŋ	6	让
ioŋ	1	秧
ioŋ	6	样
dʑioʔ	7	雀
ɕioʔ	7	削
ȵioʔ	7	弱
tɕioʔ	7	脚角
ioʔ	7	约药
kuoŋ	1	光
foŋ	1	慌方
uoŋ	2	黄狂王
foŋ	2	黄房防
foʔ	7	霍缚
fəŋ	5	放
foŋ	5	放
foŋ	3	纺
uoŋ	3	网
dʑioŋ	1	筐
uoŋ	6	旺
poŋ	3	绑
boŋ	5	胖
poŋ	5	棒
koŋ	3	讲
tɕioŋ	3	讲
ɕioŋ	2	降
hoŋ	6	项
poʔ	7	剥
dzoʔ	7	镯
uoʔ	7	握
bəŋ	2	朋棚蓬
tiɛn	1	灯
nɛn	2	能
hiɛn	3	肯
peʔ	7	北
meʔ	7	墨
teʔ	7	得
dzeʔ	7	贼测策
heʔ	7	刻黑
pin	1	冰兵
ɕin	5	兴
iŋ	2	蝇荣营容
tseʔ	7	侧窄
tsɿʔ	7	织
kueʔ	7	国
feʔ	7	或
məŋ	3	猛
ta	3	打
naŋ	3	冷
saŋ	1	生声兄
sɛn	3	省
kiɛn	3	梗
haŋ	1	坑
ŋaŋ	6	硬
ɕin	2	行形
paʔ	7	百
baʔ	7	拍白
dzaʔ	7	拆择尺
keʔ	7	格
haʔ	7	客
ŋaʔ	7	额
ŋeʔ	7	额
tsaŋ	1	争
tsaŋ	3	耕整
maʔ	7	麦
kaʔ	7	隔
biaŋ	2	平
biŋ	2	平
biaŋ	6	病
miaŋ	2	明名
miaŋ	6	命
min	6	命
tɕiaŋ	5	镜
dʑin	5	庆
iaŋ	3	影
tɕʮ	5	剧
piaŋ	3	饼
pin	3	饼
diaŋ	3	领
din	3	领挺
tɕiaŋ	3	井
dʑiaŋ	1	清轻青
ɕiaŋ	5	姓
dzaŋ	2	程
iaŋ	2	赢
ɕiaʔ	7	惜锡
saʔ	7	石
tiaŋ	1	钉
tin	3	顶
din	1	厅
diaŋ	5	听
diaŋ	6	定
din	6	定
diaŋ	2	零
ɕiaŋ	1	星
piaʔ	7	壁
biaʔ	7	劈
diaʔ	7	踢笛
dʑiaʔ	7	吃
uaŋ	2	横
ɕiŋ	1	兄
yn	3	永
təŋ	1	东冬
təŋ	3	懂
təŋ	5	冻
dəŋ	1	通
dəŋ	3	桶统
dəŋ	5	痛
dəŋ	2	铜
dəŋ	6	动洞
nəŋ	1	聋
tsəŋ	5	粽种
dzəŋ	1	葱充冲
səŋ	5	送宋
kəŋ	1	公宫恭
həŋ	3	孔
fəŋ	2	红
həŋ	1	翁
douʔ	7	读毒
nouʔ	7	鹿绿
dzouʔ	7	族
kuʔ	7	谷
uʔ	7	哭屋
nəŋ	2	脓龙
səŋ	1	松
fəŋ	1	风丰封蜂
fəŋ	6	凤缝
məŋ	6	梦
tsəŋ	1	中终
dzəŋ	2	虫松
dʑiŋ	2	穷
ɕiŋ	2	熊雄
fuʔ	7	福服
diouʔ	7	六绿
ɕiouʔ	7	宿赎
tʮʔ	7	竹粥烛
dʮʔ	7	畜
fʮʔ	7	叔熟属
ȵiouʔ	7	肉
tɕiouʔ	7	菊足
iouʔ	7	育浴
dzəŋ	6	重共
tsəŋ	3	肿
khəŋ	6	共
ɕioŋ	1	凶
iŋ	6	用
dʑiouʔ	7	曲局
yʔ	7	玉
