ɿ
p	[1]屄[3]比譬[4]鄙臂毙
pʰ	[1]批胚坯痱披被-[2]陪赔裴琵便{~宜}皮疲脾[3]丕痞[4]配-庇痹{麻~}屁
m	[1]妹-媚[2]迷谜媒煤眉楣弥糜靡[3]米美
n	[1]痢[2]泥犁黎倪尼梨狸离篱璃[3]礼李里理鲤[4]例厉励丽隶腻利吏
ts	[1]低鸡资姿咨饥肌兹滋之芝基几{~乎}机讥知蜘智支枝肢栀[3]底抵挤姊智指几{茶~}子梓止趾址己纪几{~个}紫纸[4]第帝弟=祭际济滞制计继系{~鞋带}致稚至翼置瞖字治志誌痣记既季妓寄
tsʰ	[1]梯妻溪地自维痴嗤{~笑}欺痔字-忌期雌差{参~}弟-[2]堤题提蹄啼齐脐荠瓷餈迟祁鳍慈磁辞词祠持其祺棋旗祈池驰奇骑歧[3]体砌启耻齿起岂此匙侈企[4]替涕剃屉递次器弃厕气汽疵刺赐翅
s	[1]西私师狮尸死屍丝思诗嬉熙柿市恃寺事希稀撕施是氏司[2]鲥[3]洗死屎使史驶始喜[4]细世势誓逝系四肆矢示视嗜似祀巳士仕伺饲试侍斯戏
0	[1]伊医衣依[2]夷姨疑饴沂遗宜仪移[3]已以蚁倚椅[4]艺肄拟意异毅忆乙谊义议易

u
p	[3]脯补[4]部布怖
pʰ	[1]辅薄步孵[2]蒲菩[3]谱普浦捕脯辅[4]铺{店~}
f	[1]呼夫狐敷麩{麦~子}父釜[2]胡湖狐壶符铁芙巫诬俘荷{薄~}浮[3]虎浒戽{~水}府[4]乎户护互付赋傅赴讣附妇负阜富副
t	[1]都{~城}[3]都{~是}赌堵肚{~子}[4]杜炉度渡镀
tʰ	[1]肚{~里}[2]徒屠途塗图[3]土吐[4]唾兔
n	[1]路露[2]庐炉芦[3]鲁橹虏卤努[4]赂
k	[1]姑孤箍估{~计}[3]古股鼓[4]故固锢雇顾
kʰ	[1]枯[3]苦[4]库裤
ts	[1]租猪诸诛株朱硃珠[3]祖组阻煮拄主[4]著助柱驻注住=注蛀铸
tsʰ	[1]粗初住-[2]除储锄厨雏殊[3]楚处{相~}暑鼠[4]醋处
s	[1]苏梳书舒枢输竖树[3]薯数{动词}[4]素诉塑蔬署数{名词}漱
ʐ	[2]如儒[3]汝乳
0	[2]吴蜈梧无[3]五伍午武舞侮鹉[4]误悟务雾戊

y
t	[1]堆[4]对队
tʰ	[1]推[3]腿[4]退
n	[2]驴雷[3]女吕旅缕儡{傀~}屡[4]虑滤内累类
tɕ	[1]居车{~马炮}拘駒矩追锥堆{又}[3]举嘴[4]巨拒距据锅具聚俱惧罪最缀醉句=坠队{又}
tɕʰ	[1]蛆趋聚区驱句-催崔吹炊[2]徐渠瞿随槌[3]取娶腿{又}[4]去趣脆翠退{又}
ɕ	[1]墟虚嘘须需虽尿[2]髓垂谁[3]许水[4]序叙绪婿碎岁税睡递隧穗
