字	片	区	小片	方言点	声母	韵母	调值	调类	备注
喪	莆仙区			莆田	ɬ	ɒŋ	42	阴去	
喫	莆仙区			莆田	kʰ	e	42	阴去	啃、嗑。
喬	莆仙區			莆田	k	iau	13	陽平	
單	莆仙区			莆田	t	ua/aŋ	533	阴平	
喻	莆仙区			莆田	ts	ɔu/y	11	阳去	文读，姓。
嗣	莆仙区			莆田	ɬ	o	11	阳去	
嘉	莆仙区			莆田	k	a	533	阴平	
嘗	莆仙区			莆田	ɬ	yɒŋ	13	阳平	
嘲	莆仙区			莆田	t	iau	533	阴平	
嘶	莆仙区			莆田	ɬ	o	533	阴平	
噇	莆仙区			莆田	tsʰ	œŋ	13	阳平	暴食。
噓	莆仙区			莆田	h	y	533	阴平	
器	莆仙区			莆田	kʰ	i	42	阴去	
噩	莆仙区			莆田	k	ɒʔ	4	阳入	
嚴	莆仙区			莆田	ŋ	iaŋ	13	阳平	
嚻	莆仙区			莆田	h	iau	533	阴平	
囂	莆仙区			莆田	h	iau	533	阴平	
囊	莆仙区			莆田	n	aŋ/ɒŋ	13	阳平	
囚	莆仙区			莆田	ɬ	iu	13	阳平	
四	莆仙区			莆田	ɬ	i/o	42	阴去	
回	莆仙区			莆田	h	ue	13	阳平	
因	莆仙区			莆田	0	iŋ	533	阴平	
团	莆仙区			莆田	t	uaŋ	13	阳平	
囤	莆仙区			莆田	t	ɔŋ	453	上声	
困	莆仙区			莆田	kʰ	ɔŋ	42	阴去	
围	莆仙區			莆田	0	ui	13	陽平	
固	莆仙区			莆田	k	ɔu	42	阴去	
国	莆仙区			莆田	k	ɒʔ	21	阴入	
图	莆仙区			莆田	t	ɔu	13	阳平	
圃	莆仙区			莆田	pʰ	ɔu	453	上声	
圆	莆仙区			莆田	0	iŋ/œŋ	13	阳平	
國	莆仙区			莆田	k	ɒʔ	21	阴入	
圍	莆仙区			莆田	0	ui	13	阳平	
園	莆仙区			莆田	0/h	œŋ/ue	13	阳平	文读，菜园。
圓	莆仙區			莆田	0	iŋ/œŋ	13	陽平	
圖	莆仙区			莆田	t	ɔu	13	阳平	
團	莆仙区			莆田	t	uaŋ	13	阳平	
土	莆仙区			莆田	tʰ	ɔu	453	上声	
在	莆仙区			莆田	ts	ai	11	阳去	
地	莆仙區			莆田	t	e	11	陽去	
圹	莆仙区			莆田	kʰ	uŋ	453	上声	墓穴。
场	莆仙区			莆田	t	iau/yɒŋ	13	阳平	
址	莆仙区			莆田	ts	i	453	上声	
均	莆仙区			莆田	k	yŋ	533	阴平	
坊	莆仙区			莆田	h	ŋ	533	阴平	
坎	莆仙区			莆田	kʰ	aŋ	453	上声	
坏	莆仙区			莆田	pʰ	ue	533	阴平	
坐	莆仙区			莆田	ɬ/ts	ø/ɒʔ	11/21	阳去/阴入	
坑	莆仙区			莆田	kʰ	ɛŋ	533	阴平	
坚	莆仙区			莆田	k	ɛŋ	533	阴平	
坛	莆仙区			莆田	tʰ	aŋ	13	阳平	
坠	莆仙區			莆田	t/tʰ	ui	11	陽去	單字讀，耳墜。
坡	莆仙区			莆田	p	ɔu/ɒ	533	阴平	
坤	莆仙区			莆田	kʰ	ɔŋ	533	阴平	
坦	莆仙区			莆田	tʰ	aŋ	453	上声	
坩	莆仙区			莆田	kʰ	ɒ	533	阴平	潘坩。
坪	莆仙区			莆田	p/pʰ	a/iŋ	13	阳平	
坯	莆仙区			莆田	pʰ	ue	533	阴平	
坳	莆仙区			莆田	0	o	42	阴去	
坼	莆仙区			莆田	tʰ/tsʰ	ia/ɛʔ	11/21	阳去/阴入	
垂	莆仙区			莆田	ɬ	ui	13	阳平	
型	莆仙区			莆田	h	iŋ	13	阳平	
垦	莆仙区			莆田	kʰ	yŋ	453	上声	
垻	莆仙区			莆田	p	a	42	阴去	
埃	莆仙区			莆田	0	ai	533	阴平	
埋	莆仙区			莆田	p/t	ai	13	阳平	文读，原作本字不明。
城	莆仙区			莆田	ɬ	ia/iŋ	13	阳平	
域	莆仙区			莆田	0	yʔ	4	阳入	领域。
埭	莆仙区			莆田	t	ui/ø	11	阳去	埭头：地名，埭里：地名。
埲	莆仙区			莆田	pʰ	ɔŋ	453	上声	
執	莆仙区			莆田	ts	iʔ	21	阴入	
培	莆仙区			莆田	p	ue	13	阳平	
基	莆仙区			莆田	k	i	533	阴平	
堂	莆仙区			莆田	t	uŋ/ɒŋ	13	阳平	文读，祠堂。
堅	莆仙区			莆田	k	ɛŋ	533	阴平	
堆	莆仙区			莆田	t	ui	533	阴平	
堡	莆仙区			莆田	p	ɒ	453	上声	
堪	莆仙区			莆田	kʰ	aŋ	533	阴平	
堯	莆仙区			莆田	k	iau	13	阳平	
報	莆仙区			莆田	p	o/ɒ	42	阴去	
場	莆仙区			莆田	t	iau/yɒŋ	13	阳平	
堵	莆仙區			莆田	t	ɔu	453	上聲	
塍	莆仙区			莆田	tsʰ	ɛŋ/iŋ	13	阳平	田埂，田。
塔	莆仙区			莆田	tʰ	ɒ/aʔ	11/21	阳去/阴入	
塕	莆仙区			莆田	0	ɒŋ	533	阴平	尘起。
塗	莆仙区			莆田	t	ɔu	13	阳平	
塘	莆仙区			莆田	t	uŋ/ɒŋ	13	阳平	
塞	莆仙区			莆田	ɬ	ɛʔ	21	阴入	
塵	莆仙区			莆田	t	iŋ	13	阳平	
塾	莆仙区			莆田	ɬ	ɔu/œʔ	11/4	阳去/阳入	
境	莆仙区			莆田	k	iŋ	453	上声	
墓	莆仙区			莆田	m	ɔu	42	阴去	
墜	莆仙区			莆田	t/tʰ	ui	11	阳去	单字读，耳坠。
增	莆仙区			莆田	ts	ɛŋ	533	阴平	
墟	莆仙区			莆田	h	y	533	阴平	
墨	莆仙区			莆田	p	aʔ/ɛʔ	4	阳入	墨西哥，白读。
墩	莆仙区			莆田	t	ɔŋ	533	阴平	
墾	莆仙区			莆田	kʰ	yŋ	453	上声	
壁	莆仙区			莆田	p	ia/iʔ	11/21	阳去/阴入	
壇	莆仙区			莆田	tʰ	aŋ	13	阳平	
壓	莆仙区			莆田	0	aʔ	21	阴入	
壕	莆仙区			莆田	h	ɒ	13	阳平	
壘	莆仙区			莆田	l	ui	453	上声	
壙	莆仙区			莆田	kʰ	uŋ	453	上声	墓穴。
壤	莆仙区			莆田	ts	yɒŋ	453	上声	
士	莆仙区			莆田	ɬ	ai/o	11	阳去	
壬	莆仙區			莆田	ts	iŋ	13	陽平	
壮	莆仙区			莆田	ts	ɒŋ	42	阴去	
壯	莆仙区			莆田	ts	ɒŋ	42	阴去	
声	莆仙區			莆田	ɬ	ia/iŋ	533	陰平	
壶	莆仙区			莆田	0/h	ɔu	13	阳平	文读，弧形。
壺	莆仙区			莆田	0/h	ɔu	13	阳平	文读，弧形。
壻	莆仙区			莆田	tsʰ	ai	42	阴去	囝婿。
备	莆仙区			莆田	p	i	11	阳去	
夕	莆仙区			莆田	ɬ	iʔ	4	阳入	
外	莆仙区			莆田	k	ua/ue	11	阳去	
多	莆仙区			莆田	t	ɒ	533	阴平	
夜	莆仙区			莆田	0	ia	11	阳去	
大	莆仙区			莆田	t	ai	11	阳去	
天	莆仙區			莆田	tʰ	iŋ/ɛŋ	533	陰平	
太	莆仙区			莆田	tʰ	ai	42	阴去	
夫	莆仙區			莆田	h/p	u/ɔu	533	陰平	
夭	莆仙区			莆田	0	iau	533	阴平	
央	莆仙区			莆田	0	ŋ/yɒŋ	533	阴平	文读，中央。
失	莆仙区			莆田	ɬ	iʔ	21	阴入	
头	莆仙区			莆田	tʰ	au/iau	13	阳平	
夷	莆仙区			莆田	0/tʰ	i/ai	13	阳平	文读，杀。
夸	莆仙区			莆田	kʰ	ua	533	阴平	
夹	莆仙区			莆田	k	e/iaʔ	11/21	阳去/阴入	
夺	莆仙区			莆田	t	uaʔ	4	阳入	
夾	莆仙区			莆田	k	e/iaʔ	11/21	阳去/阴入	
奇	莆仙区			莆田	kʰ	yɒ	13	阳平	奇数。
奈	莆仙區			莆田	n	ai	11	陽去	
奉	莆仙区			莆田	h	ɒŋ	11	阳去	
奋	莆仙区			莆田	h	ɔŋ	42	阴去	
奎	莆仙区			莆田	k	e	533	阴平	
奏	莆仙区			莆田	ts	au/iau	42	阴去	
契	莆仙区			莆田	kʰ	e	42	阴去	
奔	莆仙区			莆田	p	ɔŋ	533	阴平	
奕	莆仙区			莆田	0	iʔ	4	阳入	
奖	莆仙区			莆田	ts	yɒŋ	453	上声	
套	莆仙区			莆田	tʰ	o/ɒ	42	阴去	
奠	莆仙区			莆田	t	ɛŋ	11	阳去	
奢	莆仙区			莆田	ɬ	ia	533	阴平	
奧	莆仙区			莆田	0	ɒ	42	阴去	
奪	莆仙区			莆田	t	uaʔ	4	阳入	
奮	莆仙区			莆田	h	ɔŋ	42	阴去	
女	莆仙区			莆田	t	y	453	上声	
奴	莆仙区			莆田	n	ɔu/u	13	阳平	
好	莆仙区			莆田	h	o/ɒ	453	上声	好人，白读。
如	莆仙区			莆田	ts	y	13	阳平	
妃	莆仙区			莆田	h	i	533	阴平	
妄	莆仙区			莆田	m	ɒŋ	42	阴去	
妇	莆仙区			莆田	h/p	u	11	阳去	文读，新妇。
妓	莆仙区			莆田	k	i	11	阳去	
妖	莆仙区			莆田	0	iau	533	阴平	
妙	莆仙区			莆田	p	iau	11	阳去	
妥	莆仙区			莆田	tʰ	ɒ	453	上声	
妬	莆仙区			莆田	t	ɔu	42	阴去	
妹	莆仙区			莆田	m	ue	42	阴去	
妻	莆仙区			莆田	tsʰ	e	533	阴平	
妾	莆仙区			莆田	tsʰ	iaʔ	21	阴入	
姆	莆仙区			莆田	m	o	453	上声	
姊	莆仙区			莆田	ts	i	453	上声	
始	莆仙区			莆田	ɬ	i	453	上声	
姐	莆仙区			莆田	ts	ia	453	上声	
姑	莆仙區			莆田	k	ɔu	533	陰平	
姓	莆仙区			莆田	ɬ	a/iŋ	42	阴去	
委	莆仙区			莆田	0	ui	453	上声	
姚	莆仙區			莆田	0	iau	13	陽平	
姜	莆仙区			莆田	k	iau/yɒŋ	533	阴平	
姝	莆仙区			莆田	n	ɔu	533	阴平	珠音转。
姢	莆仙区			莆田	k	œŋ	533	阴平	
姨	莆仙区			莆田	0	i	13	阳平	
姪	莆仙区			莆田	t	iʔ	4	阳入	
姻	莆仙区			莆田	0	iŋ	533	阴平	
姿	莆仙区			莆田	ts	o	533	阴平	
威	莆仙區			莆田	0	ui	533	陰平	
娇	莆仙区			莆田	k	iau	533	阴平	
娘	莆仙区			莆田	n	iau	13	阳平	
娛	莆仙区			莆田	k	y	13	阳平	
娜	莆仙区			莆田	n	a	453	上声	
娟	莆仙区			莆田	k	œŋ	533	阴平	
娩	莆仙区			莆田	m	ɛŋ	453	上声	
婆	莆仙區			莆田	p	o	13	陽平	
婉	莆仙区			莆田	0	œŋ	453	上声	
婕	莆仙区			莆田	ts	iaʔ	4	阳入	
婚	莆仙区			莆田	h	ɔŋ	533	阴平	
婦	莆仙区			莆田	h/p	u	11	阳去	文读，新妇。
婪	莆仙区			莆田	l	aŋ	13	阳平	
婴	莆仙区			莆田	0	iŋ	533	阴平	
媒	莆仙区			莆田	p	ue	13	阳平	
嫁	莆仙区			莆田	k	ɒ	42	阴去	
嫂	莆仙区			莆田	ɬ	o/ɒ	453	上声	
嫌	莆仙区			莆田	h	iaŋ	13	阳平	
嫩	莆仙区			莆田	n	œŋ/ɔŋ	453/11	上声/阳去	
嬉	莆仙区			莆田	h	i	533	阴平	
嬌	莆仙区			莆田	k	iau	533	阴平	
嬰	莆仙区			莆田	0	iŋ	533	阴平	
子	莆仙区			莆田	ts	i/o	453	上声	文读，果子、籽读音亦同。
孔	莆仙区			莆田	kʰ	ɒŋ	453	上声	
孕	莆仙区			莆田	0	iŋ	11	阳去	
字	莆仙区			莆田	ts	i/o	11	阳去	
存	莆仙区			莆田	ts	ɔŋ	13	阳平	
孙	莆仙区			莆田	ɬ	ɔŋ	533	阴平	
孜	莆仙区			莆田	ts	o	533	阴平	
孝	莆仙区			莆田	h	ɒ/au	42	阴去	
孟	莆仙区			莆田	m	ɛŋ	11	阳去	
季	莆仙区			莆田	k	ui/i	42	阴去	文读，下季。
孤	莆仙区			莆田	k	ɔu	533	阴平	
学	莆仙区			莆田	0/h	o/aʔ	13/4	阳平/阳入	
孩	莆仙区			莆田	h	ai	13	阳平	
孫	莆仙区			莆田	ɬ	ɔŋ	533	阴平	
學	莆仙区			莆田	0/h	o/aʔ	13/4	阳平/阳入	
孼	莆仙区			莆田	k	iaʔ/ɛʔ	4	阳入	
孽	莆仙区			莆田	k	iaʔ/ɛʔ	4	阳入	
宅	莆仙区			莆田	t/ts	a/ɛʔ	13/4	阳平/阳入	
宇	莆仙区			莆田	0	y	453	上声	
守	莆仙区			莆田	ɬ/ts	iu	453	上声	
安	莆仙区			莆田	0	ua/aŋ	533	阴平	文读，南安。
宋	莆仙区			莆田	ɬ	aŋ/ɒŋ	42	阴去	文读，姓。
完	莆仙区			莆田	0	œŋ	13	阳平	
宏	莆仙区			莆田	h	ua/œŋ	13	阳平	单字读，宏路。
宗	莆仙区			莆田	ts	ɒŋ	533	阴平	
官	莆仙区			莆田	k	ua/uaŋ	533	阴平	
宙	莆仙区			莆田	ts	iu	42	阴去	
定	莆仙区			莆田	t	ia/ɛŋ	11	阳去	
宛	莆仙区			莆田	0	œŋ	453	上声	
宜	莆仙區			莆田	k	i	13	陽平	
宝	莆仙区			莆田	p	o/ɒ	453	上声	
实	莆仙区			莆田	ɬ	ɛʔ/iʔ	4	阳入	
宠	莆仙區			莆田	tʰ	œŋ	453	上聲	
审	莆仙区			莆田	ɬ	iŋ	453	上声	
客	莆仙区			莆田	kʰ	a/ɛʔ	11/21	阳去/阴入	
宣	莆仙区			莆田	ɬ	œŋ	533	阴平	
室	莆仙区			莆田	ɬ	iʔ	21	阴入	
宦	莆仙区			莆田	h	uaŋ	11	阳去	
宪	莆仙区			莆田	h	œŋ	42	阴去	
宮	莆仙区			莆田	k	œŋ	533	阴平	
宰	莆仙区			莆田	ts	ai	453	上声	
害	莆仙区			莆田	h	ai	11	阳去	
宵	莆仙区			莆田	ɬ	iau	533	阴平	
家	莆仙区			莆田	k	a	533	阴平	
容	莆仙区			莆田	0	œŋ	13	阳平	
宽	莆仙区			莆田	kʰ	ua/uaŋ	533	阴平	文读，慢。
宾	莆仙区			莆田	p	iŋ	533	阴平	
宿	莆仙区			莆田	ɬ	œʔ	21	阴入	
寂	莆仙区			莆田	ts	iʔ	21/4	阴入/阳入	
寄	莆仙區			莆田	k	yɒ/i	42	陰去	
密	莆仙区			莆田	p	ɛʔ/iʔ	4	阳入	
寇	莆仙区			莆田	kʰ	iau	42	阴去	
富	莆仙区			莆田	h/p	u	42	阴去	
寐	莆仙区			莆田	p	i	11	阳去	
寒	莆仙区			莆田	h/k	aŋ/ua	13	阳平	
寝	莆仙区			莆田	tsʰ	iŋ	453	上声	
寞	莆仙区			莆田	p	ɔu/ɒʔ	13/4	阳平/阳入	
察	莆仙区			莆田	tsʰ	aʔ	21	阴入	
寡	莆仙区			莆田	k	ua	453	上声	
寢	莆仙区			莆田	tsʰ	iŋ	453	上声	
寤	莆仙区			莆田	k	ɔu	11	阳去	
寥	莆仙区			莆田	l	iau	13	阳平	
實	莆仙区			莆田	ɬ	ɛʔ/iʔ	4	阳入	
寧	莆仙区			莆田	n	ɛŋ	13	阳平	
寨	莆仙区			莆田	ts	ai	11	阳去	
審	莆仙区			莆田	ɬ	iŋ	453	上声	
寫	莆仙区			莆田	ɬ	ia	453	上声	
寬	莆仙区			莆田	kʰ	ua/uaŋ	533	阴平	文读，慢。
寵	莆仙区			莆田	tʰ	œŋ	453	上声	
寶	莆仙区			莆田	p	o/ɒ	453	上声	
寸	莆仙区			莆田	tsʰ	ɔŋ	42	阴去	
对	莆仙区			莆田	t	ui/ue	42	阴去	
寺	莆仙区			莆田	ɬ	i	11	阳去	
寻	莆仙区			莆田	ɬ/tsʰ	iŋ	13	阳平	
导	莆仙区			莆田	t	ɒ	11	阳去	
封	莆仙区			莆田	h	ɒŋ	533	阴平	
射	莆仙区			莆田	ɬ	ia	11	阳去	
将	莆仙区			莆田	ts	yɒŋ	42	阴去	大将。
將	莆仙区			莆田	ts	yɒŋ	42	阴去	大将。
專	莆仙区			莆田	ts	œŋ	533	阴平	
尉	莆仙区			莆田	h	ui	42	阴去	
尊	莆仙区			莆田	ts	ɔŋ	533	阴平	
尋	莆仙区			莆田	ɬ/tsʰ	iŋ	13	阳平	
對	莆仙区			莆田	t	ui/ue	42	阴去	
導	莆仙区			莆田	t	ɒ	11	阳去	
小	莆仙区			莆田	ɬ	iau	453	上声	
尔	莆仙区			莆田	ts	i	453	上声	
尖	莆仙区			莆田	ts	iaŋ	533	阴平	
尘	莆仙区			莆田	t	iŋ	13	阳平	
尚	莆仙区			莆田	ɬ	iau/yɒŋ	11	阳去	
尝	莆仙区			莆田	ɬ	yɒŋ	13	阳平	
尤	莆仙区			莆田	0	iu	13	阳平	
尧	莆仙区			莆田	k	iau	13	阳平	
就	莆仙区			莆田	ts	iu	11	阳去	
尸	莆仙区			莆田	ɬ	i	533	阴平	
尺	莆仙区			莆田	tsʰ	iʔ	21	阴入	
尼	莆仙区			莆田	n	e/i	13	阳平	
尽	莆仙区			莆田	ts	iŋ	11	阳去	
尾	莆仙區			莆田	p	ue/i	453	上聲	
尿	莆仙區			莆田	t	iau	11	陽去	
局	莆仙区			莆田	k	œʔ	21	阴入	
屁	莆仙区			莆田	pʰ	ui/i	42	阴去	
层	莆仙区			莆田	ts	ɛŋ	13	阳平	
居	莆仙区			莆田	k	y	533	阴平	
屆	莆仙区			莆田	k	a	42	阴去	
届	莆仙区			莆田	k	a	42	阴去	
屋	莆仙区			莆田	0	ɒʔ	21	阴入	
屍	莆仙区			莆田	ɬ	i	533	阴平	
屎	莆仙区			莆田	ɬ	ai/i	453	上声	
屏	莆仙区			莆田	pʰ	ia	13	阳平	山崖。
展	莆仙区			莆田	tʰ	yɒ/ɛŋ	453	上声	文读，平展。
屡	莆仙区			莆田	l	y	11	阳去	
屢	莆仙区			莆田	l	y	11	阳去	
層	莆仙区			莆田	ts	ɛŋ	13	阳平	
屪	莆仙区			莆田	l	iau	533	阴平	
山	莆仙区			莆田	ɬ	ua/aŋ	533	阴平	
屿	莆仙区			莆田	ɬ	y	11	阳去	
岁	莆仙区			莆田	h/ɬ	ue	42	阴去	
岂	莆仙区			莆田	kʰ	i	453	上声	
岔	莆仙区			莆田	tsʰ	ɒ	533	阴平	
岗	莆仙区			莆田	k	ɒŋ	533	阴平	
岡	莆仙区			莆田	k	ɒŋ	533	阴平	
岱	莆仙区			莆田	t	ai	11	阳去	
岳	莆仙区			莆田	k	aʔ	4	阳入	
岸	莆仙区			莆田	ŋ	yɒ/aŋ	11	阳去	
峙	莆仙区			莆田	t	i	453	上声	
峡	莆仙区			莆田	h	iaʔ	4	阳入	
峦	莆仙区			莆田	l	uaŋ	13	阳平	
峯	莆仙區			莆田	0/h	ŋ/ɒŋ	533	陰平	文讀，厚峰：地名。
峰	莆仙區			莆田	0/h	ŋ/ɒŋ	533	陰平	文讀，厚峰：地名。
峽	莆仙区			莆田	h	iaʔ	4	阳入	
崇	莆仙区			莆田	ts	ɒŋ	13	阳平	
崔	莆仙区			莆田	tsʰ	ue/ui	533	阴平	单字读，姓。
崗	莆仙区			莆田	k	ɒŋ	533	阴平	
嵇	莆仙区			莆田	kʰ	e	533	阴平	
嵌	莆仙区			莆田	kʰ	aŋ	42	阴去	
嵘	莆仙区			莆田	0	yŋ	13	阳平	
嵩	莆仙区			莆田	ɬ	œŋ	533	阴平	
嶂	莆仙区			莆田	ts	yɒŋ	42	阴去	
嶸	莆仙区			莆田	0	yŋ	13	阳平	
嶺	莆仙区			莆田	l/n	iŋ/ia	453	上声	
嶼	莆仙区			莆田	ɬ	y	11	阳去	
巍	莆仙区			莆田	k	ui	13	阳平	
巒	莆仙区			莆田	l	uaŋ	13	阳平	
巖	莆仙區			莆田	ŋ	aŋ	13	陽平	
川	莆仙区			莆田	tsʰ	œŋ	533	阴平	
州	莆仙区			莆田	ts	iu	533	阴平	
巡	莆仙区			莆田	ɬ	ɔŋ	13	阳平	
巢	莆仙区			莆田	ts	au	13	阳平	
工	莆仙區			莆田	k	aŋ/ɒŋ	533	陰平	
左	莆仙區			莆田	ts	ɒ	453	上聲	
巧	莆仙区			莆田	kʰ	iau/au	453	上声	
巨	莆仙区			莆田	k	y	11	阳去	
巫	莆仙區			莆田	p	o/u	13	陽平	文讀，巫姐。
差	莆仙区			莆田	tsʰ	a	533	阴平	
己	莆仙區			莆田	k	i	453	上聲	
已	莆仙区			莆田	0	i	11	阳去	
巴	莆仙区			莆田	p	a	533	阴平	
巷	莆仙区			莆田	h	aŋ	42	阴去	
巾	莆仙区			莆田	k	yŋ	533	阴平	
币	莆仙区			莆田	p	e	11	阳去	
市	莆仙区			莆田	tsʰ	i	11	阳去	
布	莆仙區			莆田	p	ɔu	42	陰去	
帅	莆仙区			莆田	ɬ	ue	42	阴去	
帆	莆仙区			莆田	pʰ	aŋ	13	阳平	
师	莆仙区			莆田	ɬ	ai/o	533	阴平	文读，师父。
帊	莆仙区			莆田	pʰ	ɒ/a	42	阴去	文读，口袋。
希	莆仙区			莆田	h	i	533	阴平	
帖	莆仙区			莆田	tʰ	e/iaʔ	11/21	阳去/阴入	
帚	莆仙区			莆田	ɬ	iu	453	上声	
帜	莆仙区			莆田	tsʰ	i	42	阴去	
帝	莆仙区			莆田	t	e	42	阴去	
帥	莆仙区			莆田	ɬ	ue	42	阴去	
带	莆仙区			莆田	t	ua/ai	42	阴去	
師	莆仙区			莆田	ɬ	ai/o	533	阴平	文读，师父。
帬	莆仙区			莆田	k	ɔŋ	13	阳平	
席	莆仙区			莆田	ɬ/tsʰ	iʔ/iau	4/13	阳入/阳平	
帮	莆仙区			莆田	p	aŋ	533	阴平	
帶	莆仙区			莆田	t	ua/ai	42	阴去	
常	莆仙区			莆田	ɬ	yɒŋ	13	阳平	
帽	莆仙区			莆田	p	o	11	阳去	
幅	莆仙区			莆田	h/p	ɒʔ/aʔ	21	阴入	
幟	莆仙区			莆田	tsʰ	i	42	阴去	
幣	莆仙区			莆田	p	e	11	阳去	
幫	莆仙区			莆田	p	aŋ	533	阴平	
干	莆仙区			莆田	k	ua/ɒ	533	阴平	干支，白读。
平	莆仙區			莆田	p	a/ia/iŋ	13	陽平	文讀，平仄，白讀。
年	莆仙区			莆田	n	iŋ/ɛŋ	13	阳平	
幸	莆仙区			莆田	h	ɛŋ	11	阳去	
幹	莆仙区			莆田	k	aŋ	42	阴去	
幻	莆仙区			莆田	h	uaŋ	11	阳去	
幼	莆仙區			莆田	0	iu	42	陰去	
幽	莆仙区			莆田	0	iu	533	阴平	
幾	莆仙区			莆田	k	i	533	阴平	
庆	莆仙区			莆田	kʰ	iŋ	42	阴去	
庇	莆仙区			莆田	p	i	42	阴去	
床	莆仙区			莆田	tsʰ	uŋ/ɒŋ	13	阳平	单字读，桌子。
序	莆仙区			莆田	ɬ	y	11	阳去	
庐	莆仙区			莆田	l	ɔu	13	阳平	
库	莆仙区			莆田	kʰ	ɔu	42	阴去	
应	莆仙区			莆田	0	iŋ	533	阴平	应该。
底	莆仙区			莆田	t	e	453	上声	
店	莆仙区			莆田	t	e/iaŋ	42	阴去	
庙	莆仙区			莆田	p	iau	11	阳去	
府	莆仙区			莆田	h	u	453	上声	
庞	莆仙区			莆田	pʰ	aŋ	11/13	阳去/阳平	
废	莆仙區			莆田	h	e	42	陰去	
度	莆仙区			莆田	t	ɔu	11	阳去	
座	莆仙区			莆田	ts	o/ɒʔ	21	阴入	
庫	莆仙区			莆田	kʰ	ɔu	42	阴去	
庭	莆仙區			莆田	t	ia/ɛŋ	13	陽平	
庵	莆仙区			莆田	0	aŋ	533	阴平	
康	莆仙區			莆田	kʰ	uŋ/ɒŋ	533	陰平	
廂	莆仙区			莆田	ɬ	iau/yɒŋ	533	阴平	
廈	莆仙区			莆田	0/h	ɒ/a	11	阳去	文读，厦门。
廉	莆仙区			莆田	l	iaŋ	13	阳平	
廊	莆仙区			莆田	l	ɒŋ	13	阳平	
廚	莆仙区			莆田	t/tsʰ	iu/y	13	阳平	
廝	莆仙區			莆田	ɬ	o	533	陰平	
廟	莆仙区			莆田	p	iau	11	阳去	
廠	莆仙区			莆田	tsʰ	iau/yɒŋ	453	上声	
廢	莆仙区			莆田	h	e	42	阴去	
廣	莆仙区			莆田	k	uŋ/ɒŋ	453	上声	文读，广东。
廬	莆仙区			莆田	l	ɔu	13	阳平	
廳	莆仙区			莆田	tʰ	ia	533	阴平	
延	莆仙区			莆田	0	iŋ/ɛŋ	13	阳平	文读，延寿。
廷	莆仙区			莆田	t	ɛŋ	13	阳平	
建	莆仙区			莆田	k	œŋ	42	阴去	
开	莆仙區			莆田	kʰ	ui/ai	533	陰平	
弄	莆仙区			莆田	l	aŋ/ɒŋ	11	阳去	
弊	莆仙区			莆田	p	e	11	阳去	
式	莆仙区			莆田	ɬ	iʔ	21	阴入	
弓	莆仙区			莆田	k	œŋ	533	阴平	
引	莆仙区			莆田	0	iŋ	453	上声	
弟	莆仙区			莆田	t	i/e	11	阳去	
张	莆仙区			莆田	t	iau/uŋ/yɒŋ	533	阴平	文读，白读，诱捕。
弥	莆仙区			莆田	p	i	13	阳平	
弦	莆仙區			莆田	h	œŋ	13	陽平	
弧	莆仙区			莆田	h	ɔu	13	阳平	
弯	莆仙区			莆田	0	uaŋ	533	阴平	
弱	莆仙区			莆田	ts	yɒʔ	4	阳入	
張	莆仙区			莆田	t	iau/uŋ/yɒŋ	533	阴平	文读，白读，诱捕。
強	莆仙区			莆田	k	iau/yɒŋ	13	阳平	
强	莆仙区			莆田	k	iau/yɒŋ	13	阳平	
彀	莆仙区			莆田	k	au	42	阴去	
彌	莆仙区			莆田	p	i	13	阳平	
彎	莆仙区			莆田	0	uaŋ	533	阴平	
归	莆仙区			莆田	k	ui	533	阴平	
当	莆仙區			莆田	t	a/uŋ/ɒŋ	533	陰平	文讀，白讀，現在（原書作「丁」）。
录	莆仙区			莆田	l	œʔ	4	阳入	录音。
形	莆仙区			莆田	h	iŋ	13	阳平	
彥	莆仙区			莆田	ŋ	ɛŋ	11	阳去	
彩	莆仙区			莆田	tsʰ	ai	453	上声	
彪	莆仙区			莆田	p	iu	533	阴平	
彬	莆仙区			莆田	p	iŋ	533	阴平	
彭	莆仙区			莆田	pʰ	a	13	阳平	
彰	莆仙区			莆田	ts	yɒŋ	533	阴平	
影	莆仙区			莆田	0	ŋ/iŋ	453	上声	文读，人影。
役	莆仙区			莆田	0	yʔ	4	阳入	
彼	莆仙区			莆田	p	i	453	上声	
往	莆仙區			莆田	0	ɒŋ	453	上聲	
徂	莆仙区			莆田	ts	ɔu	13	阳平	
待	莆仙区			莆田	t	ai	11	阳去	
很	莆仙區			莆田	h	yŋ	453	上聲	忙。
律	莆仙区			莆田	l	ɔʔ	4	阳入	
後	莆仙区			莆田	0	au	11	阳去	
徐	莆仙区			莆田	ɬ	y	13	阳平	
徒	莆仙区			莆田	t	ɔu	13	阳平	
得	莆仙区			莆田	t	ɛʔ	21	阴入	
徙	莆仙区			莆田	ɬ	yɒ	453	上声	移。
徛	莆仙区			莆田	kʰ	yɒ	11	阳去	站立。
從	莆仙区			莆田	ɬ/ts	aŋ/ɒŋ/œŋ	13	阳平	
御	莆仙区			莆田	k	y	11	阳去	
循	莆仙区			莆田	ɬ	ɔŋ	13	阳平	
微	莆仙区			莆田	p	i	13	阳平	
徵	莆仙区			莆田	t	iŋ	533	阴平	
德	莆仙区			莆田	t	ɛʔ	21	阴入	
徽	莆仙区			莆田	h	ui	533	阴平	
