片	区	小片	方言点	声母	韵母	调值	调类	备注
尺	于信片		大余(江西)	tsʰ	a	5	入声	
尽	于信片		大余(江西)	tɕʰ	iəŋ	33	陰平	
尾	于信片		大余(江西)	m	i	33	陰平	
尿	于信片		大余(江西)	l	iɔ	33	阴平	
局	于信片		大余(江西)	tɕ	y	33	阴平	
层	于信片		大余(江西)	tsʰ	ɛ̃	11	阳平	
屋	于信片		大余(江西)	v	u	5	入声	
屍	于信片		大余(江西)	s	ɿ	33	阴平	
屎	于信片		大余(江西)	s	ɿ	42	上声	
展	于信片		大余(江西)	ts	ã	42	上声	
層	于信片		大余(江西)	tsʰ	ɛ̃	11	阳平	
山	于信片		大余(江西)	s	ã	33	陰平	
岁	于信片		大余(江西)	s	ø	24	去声	
岔	于信片		大余(江西)	tsʰ	a	33	阴平	
岸	于信片		大余(江西)	ŋ	ɔ̃	24	去声	
峕	于信片		大余(江西)	s	ɿ	11	阳平	
嶺	于信片		大余(江西)	t/t	iã/iəŋ	24/42	去声/上声	白读<br>文读
州	于信片		大余(江西)	tɕ	iu	33	阴平	
巢	于信片		大余(江西)	tsʰ	ɔ	11	阳平	
工	于信片		大余(江西)	k	əŋ	33	阴平	
左	于信片		大余(江西)	ts	o	42	上聲	
巷	于信片		大余(江西)	h	ɔ̃	33	阴平	
巾	于信片		大余(江西)	tɕ	iəŋ	33	阴平	
市	于信片		大余(江西)	s	ɿ	33	阴平	
布	于信片		大余(江西)	p	u	24	去声	
帅	于信片		大余(江西)	s	æ	24	去声	
师	于信片		大余(江西)	s	ɿ	33	阴平	
帋	于信片		大余(江西)	ts	ɿ	42	上声	
帐	于信片		大余(江西)	ts	ɔ̃	24	去聲	
帒	于信片		大余(江西)	tʰ	ø	33	阴平	
帚	于信片		大余(江西)	tɕ	iu	24	去声	
帥	于信片		大余(江西)	s	æ	24	去声	
带	于信片		大余(江西)	t/t	æ/æ	24/42	去声/上声	文读<br>白读
師	于信片		大余(江西)	s	ɿ	33	阴平	
帬	于信片		大余(江西)	tɕʰ	iəŋ	11	阳平	
帮	于信片		大余(江西)	p	ɔ̃	33	阴平	
帳	于信片		大余(江西)	ts	ɔ̃	24	去声	
帶	于信片		大余(江西)	t/t	æ/æ	24/42	去声/上声	文读<br>白读
常	于信片		大余(江西)	s	ɔ̃	33	阴平	
帽	于信片		大余(江西)	m	ɔ	42	上声	
幫	于信片		大余(江西)	p	ɔ̃	33	阴平	
平	于信片		大余(江西)	pʰ	iã	11	阳平	
年	于信片		大余(江西)	l	iɛ̃	11	阳平	
幹	于信片		大余(江西)	k	ɔ̃	24	去声	干活
幼	于信片		大余(江西)	0	iu	24	去聲	
床	于信片		大余(江西)	tsʰ	ɔ̃	11	阳平	
应	于信片		大余(江西)	0	iəŋ	33	阴平	应当
店	于信片		大余(江西)	t	iɛ̃	24	去声	
庙	于信片		大余(江西)	m	iɔ	33	阴平	
度	于信片		大余(江西)	tʰ	u	33	阴平	
座	于信片		大余(江西)	tsʰ	o	24	去声	
庿	于信片		大余(江西)	m	iɔ	33	阴平	
廚	于信片		大余(江西)	tɕʰ	y	11	阳平	
廟	于信片		大余(江西)	m	iɔ	33	阴平	
廠	于信片		大余(江西)	tsʰ	ɔ̃	42	上声	
廧	于信片		大余(江西)	tɕʰ	iɔ̃	11	阳平	
延	于信片		大余(江西)	0	iɛ̃	11	阳平	
建	于信片		大余(江西)	tɕ	iɛ̃	24	去声	
开	于信片		大余(江西)	h/kʰ	uø/uø	33/33	阴平/阴平	白读<br>文读
弊	于信片		大余(江西)	p	i	24	去声	
弌	于信片		大余(江西)	0	ie	5	入声	
弍	于信片		大余(江西)	0	ø	33	阴平	
弓	于信片		大余(江西)	k	əŋ	33	阴平	
引	于信片		大余(江西)	0	iəŋ	42	上声	
弟	于信片		大余(江西)	tʰ	i	42	上声	
张	于信片		大余(江西)	ts	ɔ̃	33	陰平	
弯	于信片		大余(江西)	v	ã	33	阴平	
弱	于信片		大余(江西)	l	io	33	阴平	
張	于信片		大余(江西)	ts	ɔ̃	33	阴平	
強	于信片		大余(江西)	tɕʰ	iɔ̃	11	阳平	强大
强	于信片		大余(江西)	tɕʰ	iɔ̃	11	阳平	强大
彊	于信片		大余(江西)	tɕʰ	iɔ̃	11	阳平	强大
彎	于信片		大余(江西)	v	ã	33	阴平	
归	于信片		大余(江西)	k	ue	33	阴平	
形	于信片		大余(江西)	ɕ	iəŋ	11	阳平	
彪	于信片		大余(江西)	p	iɔ	33	阴平	
彭	于信片		大余(江西)	pʰ	ã	11	阳平	
影	于信片		大余(江西)	0	iã	42	上声	
役	于信片		大余(江西)	0	ie	5	入声	
待	于信片		大余(江西)	tʰ	ø	33	阴平	
律	于信片		大余(江西)	t	iə	33	阴平	
後	于信片		大余(江西)	h	æ	24	去声	前后
徐	于信片		大余(江西)	tɕʰ	y	11	阳平	
得	于信片		大余(江西)	t	e	5	入聲	
從	于信片		大余(江西)	tsʰ	əŋ	11	阳平	从来
徧	于信片		大余(江西)	pʰ	iɛ̃	24	去声	
心	于信片		大余(江西)	ɕ	iəŋ	33	阴平	
忍	于信片		大余(江西)	l	iəŋ	42	上声	
志	于信片		大余(江西)	ts	ɿ	24	去声	
忙	于信片		大余(江西)	m	ɔ̃	11	阳平	
快	于信片		大余(江西)	kʰ	uæ	24	去声	
念	于信片		大余(江西)	l	iɛ̃	33	阴平	
忽	于信片		大余(江西)	h	uə	5	入声	
怕	于信片		大余(江西)	pʰ	a	24	去声	
急	于信片		大余(江西)	tɕ	ie	5	入声	
怪	于信片		大余(江西)	k	uæ	24	去声	
恐	于信片		大余(江西)	kʰ	əŋ	42	上声	
恠	于信片		大余(江西)	k	uæ	24	去声	
恥	于信片		大余(江西)	tsʰ	ɿ	42	上声	
恨	于信片		大余(江西)	h	ɛ̃	24	去声	
恩	于信片		大余(江西)	0	ɛ̃	33	陰平	
