#漢字	音標	解釋	汝城話拼音				
#簡稱	/	汝城	/				
#全稱	/	汝城话	/				
#版本	/	2022-5-7	/				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f	/				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e	/				
#聲調	/	33 1 1a 陰平 ꜀,45 2 1b 陽平 ꜁,21 3 2 上 ꜂,24 5 3a 陰去 ꜄,44 6 3b 陽去 ꜅#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。					
#說明	/	來源：灼灼其华 参考自曾献飞《汝城方言研究》、《汝城县志》、《广韵》、汉典网#HTML格式，僅允許一行，用<br>換行					
分	fuɛn1		fuen1				
分	fuɛn6	名~	fuen6				
乏	fuɛ1		fue1				
公	koŋ1		gong1				
仓	tsʰaŋ1		cang1				
月	ȵyɛ		njye				
氏	sɿ6		sii6				
勿	u6		u6				
欠	tɕʰia5		qia5				
风	foŋ1		fong1				
丹	ta1		da1				
匀	yn2		yn2				
乌	u1		u1				
勾	kəu1		gou1				
凤	foŋ6		fong6				
六	liəu5		liou5				
文	uɛn2		uen2				
亢	kʰaŋ5		kang5				
方	faŋ1		fang1				
火	xu3		hu3				
为	uɛi2		uei2				
斗	təu5	~平（AA制）	dou5				
鬥	təu5	~平（AA制）	dou5				
斗	təu3	~量	dou3				
忆	i5		i5				
计	tɕi5		ji5				
订	tin6		din6				
户	xu6		hu6				
认	ȵin6		njin6				
冗							
讥	tɕi1		ji1				
心	ɕin1		xin1				
尺	tɕʰi5		qi5				
引	in3		in3				
丑	tsʰəu3		cou3				
巴	pɔ1		bo1				
孔	kʰoŋ3		kong3				
队	tuɛi6		duei6				
办	pa6		ba6				
以	i3		i3				
允	yn3		yn3				
予	y3		y3				
邓	tɛn6		den6				
劝	tsʰua5		cua5				
劝	tɕʰya5		qya5				
双	suaŋ1		suang1				
书	ɕy1		xy1				
幻	xua6		hua6				
玉	y6		y6				
刊	kʰa1		ka1				
未	uɛi6		uei6				
末	muɛ3		mue3				
示	sɿ5		sii5				
击	tɕi1	文，打~	ji1				
击	tɕi5	白，电会~人	ji5				
打	tɔ3		do3				
巧	kʰau2	白，刚~子（刚好）	kao2				
巧	tɕʰiau3	文，~克力	qiao3				
正	tsɛn1	~月	zen1				
正	tsɛn5	~确	zen5				
扑	pʰu1		pu1				
卉	xuɛi6		huei6				
扒							
功	koŋ1		gong1				
扔							
去	tɕʰy5	文，~声	qy5				
去	sɿ5		sii5				
甘	kua1		gua1				
世	sɿ5		sii5				
艾	ŋai5		ngai5				
艾	ŋɛi5		ngei5				
古	ku3		gu3				
节	tɕiɛ3		jie3				
本	puɛn3		buen3				
术	suɛ1		sue1				
术	ɕyɛ1		xye1				
可	kʰu3		ku3				
丙	pin3		bin3				
左	tsu3		zu3				
厉	li6		li6				
石	sɿ6		sii6				
右	iəu6		iou6				
布	pu5		bu5				
夯	xaŋ1	~被（抱被子）	hang1				
戊	u6		u6				
龙	lioŋ2		liong2				
平	pin2		bin2				
灭	miɛ1		mie1				
轧	ŋa1		nga1				
东	toŋ1		dong1				
卡	kʰa3	饭~	ka3				
北	pɛ5		be5				
占	tsa5		za5				
凸	tʰuɛi2		tuei2				
卢	lu2		lu2				
业	ȵiɛ		njie				
旧	tɕʰiəu6		qiou6				
帅	suai5		suai5				
归	kuɛi1		guei1				
旦	ta6		da6				
目	mu5		mu5				
且	tɕʰiɔ3		qio3				
叶	iɛ1		ie1				
甲	ka3	手~（手指甲）	ga3				
甲	kɔ3		go3				
申	sɛn3		sen3				
叮	tin1		din1				
电	tia6		dia6				
号	xau6		hao6				
田	tia2		dia2				
由	iəu2		iou2				
只	tɕi3	一~笔	ji3				
只	tɕi1		ji1				
叭	pa1	喇~	ba1				
史	sɿ3		sii3				
央	iaŋ1		iang1				
兄	ɕioŋ1		xiong1				
叽	tɕi1		ji1				
叼	tiau1		diao1				
叫	tɕiau5		jiao5				
叩	kʰəu5		kou5				
叨	tau1		dao1				
另	lɛn6		len6				
叹	tʰa5		ta5				
冉							
皿	min3		min3				
凹							
囚	tɕʰiəu5		qiou5				
四	sɿ5		sii5				
生	saŋ	白，~死	sang				
生	sɛn	文，学~	sen				
矢	sɿ3	~量	sii3				
失	sɛ3		se3				
乍	tsɔ5		zo5				
禾	u2		u2				
丘	tɕʰiəu1		qiou1				
付	fu5		fu5				
仗	tsʰaŋ6		cang6				
代	tai6	万~兴隆	dai6				
代	tuai6	替~	duai6				
仙	ɕia1		xia1				
们	mɛn3	朋友~	men3				
仪	ȵi2		nji2				
白	pɛ6	黑~	be6				
白	pɔ6	~色	bo6				
仔							
他	tʰa1	文，~们	ta1				
斥	tɕi6		ji6				
瓜	kɔ1		go1				
乎	xu1		hu1				
丛	tsʰoŋ2		cong2				
令	lin6		lin6				
用	ioŋ6		iong6				
甩	suai3		suai3				
印	in5		in5				
尔	ŋ1	你	ng1				
尔	ɛ3	文	e3				
乐	lu6	~队，音~	lu6				
句	tɕy5		jy5				
匆	tsʰoŋ1		cong1				
册	tsʰɛ5		ce5				
卯	mau3		mao3				
犯	fa6		fa6				
外	uai6		uai6				
处	tɕʰy5	~所	qy5				
处	tɕʰy3	~理	qy3				
冬	toŋ1		dong1				
鸟	tiau3	白，性交	diao3				
鸟	niau3	文，~类	niao3				
务	u6		u6				
包	pau1		bao1				
饥	tɕi1		ji1				
主	tɕy3		jy3				
市	sɿ6		sii6				
立	liɛ3	站~	lie3				
冯	foŋ2		fong2				
玄	ɕya2		xya2				
闪	sa3		sa3				
兰	la2		la2				
半	pua5		bua5				
汁	tsɛ3	口水~（唾液）	ze3				
汇	xuɛi6		huei6				
头	təu2		dou2				
汉	xua5		hua5				
宁	ȵin2		njin2				
穴	ɕyɛ1		xye1				
它	tʰa1	文，~们	ta1				
讨	tʰau3		tao3				
写	ɕiɔ3		xio3				
让	ȵiaŋ	老派	njiang				
让	iaŋ6	新派	iang6				
礼	li3		li3				
训	ɕyn5		xyn5				
议	ȵi6		nji6				
必	piɛ3		bie3				
必	pi5	文，不~	bi5				
讯	ɕyn5		xyn5				
记	tɕi5		ji5				
永	in1	白，~安（地名）	in1				
司	sɿ1		sii1				
尼	ȵi2		nji2				
民	min2		min2				
弗	puɛ3		bue3				
弘	xoŋ2		hong2				
出	tɕʰyɛ3		qye3				
辽	liau2		liao2				
奶	nai3		nai3				
奴	nu2	~隶	nu2				
召	tsau1		zao1				
加	kɔ1		go1				
皮	pi2		bi2				
边	pia1		bia1				
孕	yn6		yn6				
发	fuɛ3	老派	fue3				
发	fɛ3	新派	fe3				
圣	sɛn5		sen5				
对	tuɛi5	买~（买对联）	duei5				
台	tuai2		duai2				
矛	mau2		mao2				
纠	tɕiəu1		jiou1				
母	mu3		mu3				
幼	iəu6		iou6				
丝	sɿ1		sii1				
邦	paŋ1		bang1				
式	sɿ5		sii5				
迂	y1		y1				
刑	ɕin2		xin2				
戎	ioŋ2		iong2				
动	tʰoŋ1	白，~身	tong1				
动	toŋ6	文，~手术	dong6				
扛	kaŋ1		gang1				
寺	sɿ6	新派	sii6				
寺	tɕʰi6	老派	qi6				
吉	tɕiɛ3		jie3				
扣	kʰəu5		kou5				
考	kʰau3		kao3				
托	tʰu5		tu5				
托	tu1		du1				
老	lau3		lao3				
巩	koŋ3		gong3				
圾	tɕiɛ3	垃~	jie3				
执	tsɛ3	~行	ze3				
