#ɿ
ʦʰ	抽	仇酬瞅愁绸稠筹	丑	臭凑
s	收搜飕馊叟		手首守	兽寿授售受瘦嗽
Ǿ	欧瓯殴		偶藕偶呕	怄沤{(沤麻)}

#an
声调声母	阴平55	阳平213	上声44	去声35
p	斑班颁扳扳般搬帮邦		板版榜	扮瓣辦伴拌半谤傍棒
pʰ	攀襻潘	盘滂螃旁庞		盼绊判叛蚌胖
m		蛮瞒忙芒茫芒	满莽蟒	慢漫幔
f	帆藩翻番方肪芳	凡烦妨房防	反傲纺仿彷访	范犯泛贩饭放
t	丹单当		胆党挡	担淡诞旦弹蛋荡宕
tʰ	坍滩摊汤	谈痰檀壇弹掸堂棠螳唐糖塘	毯坦倘躺	炭叹烫
l		南男溇蓝篮难{(困难)}兰拦栏囊郎廊狼蜋瓤穰然燃	览揽榄缆染冉朗懒壤攘嚷	滥难{(灾难)}烂浪让
k	甘柑泔蚶尴干肝竿乾幹冈岗刚纲钢豇间{(一间房)}			感敢橄港
kʰ	堪龛勘看{(看守)}康糠慷	扛	坎砍	看{(看见)}抗炕
x	酣鼾夯憨	含函咸衔寒韩行航杭	喊罕	撼憾捍程旱汉汗銲翰巷
ʦ	簪沾粘瞻张章樟		斩灒盏氈长{(生长)}涨掌	暂站蘸占佔赞绽栈战葬{(埋葬)}丈仗杖帳胀障瘴
ʦʰ	参餐仓苍昌菖	蚕惨惭谗馋蟾残蝉禅臧藏{(藏宝)}长{(长短)}肠偿	铲产场厂	灿颤畅唱倡
s	三杉钐杉珊山删疝擅掮桑磔嗓操喪{(丧事)}		陕闪散{(散开)}伞裳赏晌饷	散{(分散)}扇善膳单禅{(禅让)}上尚丧{(丧失)}
Ǿ	庵掩安鞍骯	昂	眼{(小洞)}	揞暗岸按案

#ən
声调声母	阴平55	阳平213	上声44	去声35“
p	奔锛逩			笨
pʰ	喷	彭膨盆
m	闷	门
f	分芬纷	焚坟	粉	粪奋份愤忿
t	灯		等	瞪凳镫邓登
tʰ	吞	腾腾藤疼
l	扔	仍能楞人仁	冷忍	嫩刃认勒壬任纤
k	耕庚羹更{(更换)}跟根	耿哽埂		更{(更加)}
kʰ	坑		肯啃{(龈)}恳垦
x	亨	横{(横直)}衡恒痕	很	横{(蛮横)}恨
ʦ	曾征贞侦争筝睁蒸徵增真榛臻珍针斟		震诊疹枕	正政郑证症赠憎振阵镇
ʦʰ	称参{(参差)}	成城诚盛{(盛满)}呈程逞橙丞拯乘橙澄曾{(曾经)}层澄辰晨臣陈尘岑		蹭秤趁衬
s	声生牲笙甥升僧申身伸娠深参{(人参)}森	绳神	省沈审婶	圣盛{(兴盛)}剩胜慎肾葚甚渗
Ǿ	恩			硬

#i
声调声调	阴平55	阳平213	上声44	去声35
p	逼	鼻	彼鄙比秕笔	蔽敝弊币斃蓖陛{(陛下)}闭俾箅{(箅子)}避婢臂庇篦毕必弼碧璧壁
pʰ	批披匹	皮疲脾琵枇		譬屁僻劈
m		迷{(~子)}糜{(糜粥)}弥靡	米	秘泌密蜜
t	低堤滴	嫡笛敌狄耀	底抵	帝地的{(目的)}弟第递
tʰ	踢	梯题提蹄啼	体	替涕{(鼻涕)}剃屉剔擿{挑出，把草从菜秧子里头~出去}
l	璃	厘狸{(狸猫)}离{(离开)}梨泥倪尼犁黎离{(离别)}篱	李里裹理鲤你擬礼	利痢腻匿逆溺例厉励丽{(美丽)}隶荔{(荔枝)}吏立笠粒栗力历
ʨ	击激鸡髻饥肌几基机讥饥几{(茶几)}	极屐积缉集辑疾吉即鲫籍	脊几己挤济	祭际称计继系{(系鞋带)}剂技妓寄冀纪记忌既跡寂绩
ʨʰ	妻欺期沂漆戚	喫吃旗其棋祁鳍畦奇骑齐脐荠	企启起杞祈岂讫乞	气汽砌契岐弃
ɕ	西棲犀溪奚熙兮曦希稀悉息熄惜昔夕蜴析	习袭媳席	洗嬉喜嬉	细系係戏
Ǿ	伊醫衣依	夷姨饴疑乙宜仪移谊	矣已以徛蚁倚椅	艺刈缢瞖意异毅义议易逸忆亿抑翼益亦译易

#ia
声调声母	阴平55	阳平213	上声44	去声35
ʨ	佳家加痂嘉傢	挟夹裌	甲胛假賈	假{(放假)}架驾嫁稼价
ʨʰ	掐	洽恰
ɕ	蝦	瞎辖匣狭峡暇		下夏嚇
Ǿ	鸦丫鸭押压	涯牙芽衙伢	雅哑	轧亚砑

#ie
声调声母	阴平55	阳平213	上声44	去声35
p	憋鳖	别
pʰ			撇
m				蔑灭
t	爹跌	叠蝶牒谍
tʰ			铁帖{(请帖)}贴
l	捏			列烈裂孽聶蹑镊
ʨ	皆階褯稭揭	节截结洁杰劫	姐	借笡藉
ʨʰ			且	切怯
ɕ	些歇蚴	邪斜谐协	写	卸谢泄泻
Ǿ		耶爷	也野	夜噎叶页业

#iau
声调声母	阴平55	阳平213	上声44	去声35
p	膘标彪		表錶	鳔{(鳔胶)}
pʰ	飘瓢	嫖	漂{(漂白)}	票漂{(漂亮)}
m		苗描	渺秒藐	庙妙
t	刁貂雕			钓吊掉调{(音调)}
tʰ	挑	条调{(调和)}		跳
l		聊辽撩瞭燎療	了鸟	寥尿料
ʨ	浇骄娇醮焦蕉椒交郊膠教{(教书)}	嚼	缴侥矫剿绞狡铰搅	叫轿教{(教育)}校{(校对)}较酵窖觉{(睡觉)}
ʨ ʰ	锹敲悄	乔侨桥荞樵	巧	鞘俏
ɕ	枵萧箫嚣消宵霄硝销	淆	晓小	笑孝效校
Ǿ	妖邀腰要{(要求)}幺{(~二三)}吆	尧摇谣窑姚肴	舀咬杳	耀鹞要{(重要)}

#iəu
声调声母	阴平55	阳平213	上声44	去声35
m				谬
t	丢
l	榴{(石榴)}溜馏	流刘留牛硫琉	纽扭柳
ʨ	纠究鸠阄揫		灸九久韭酒	臼舅咎救旧柩就
ʨʰ	丘秋鞦	求球仇囚泅	糗
ɕ	休修羞		朽	嗅秀宿{(星宿)}锈
Ǿ	幽优悠	尤邮由油游犹	有友酉莠	诱又右祐柚鼬釉幼

#iɛn
声调声母	阴平55	阳平213	上声44	去声35
p	边蝙		贬扁匾	变汴便辫遍
pʰ	篇偏	便{(便宜)}		片骗{(欺骗)}
m		眠
t	掂		点	簟店电殿奠佃垫
tʰ	添	甜	腆	垫{衬托，~絮（床上的棉褥子）}
l	蔫拈	黏廉镰簾鲇年怜莲	敛殓脸	念练錬楝
ʨ	肩坚涧锏煎奸监鑑尖歼籤兼艰间{(空间)}		剪检减简裥锏柬揀	见箭溅贱饯件键建健腱践谏剑渐舰间{(间隔)}
ʨʰ	牵千迁签铅	前遣乾虔掮钳嵌	浅	谦欠歉
ɕ	先轩掀仙鲜	贤弦嫌咸{(咸鸭蛋)}	显癣险	现县线羡宪献闲限苋陷馅
ø	烟焉淹阉腌醃	延筵沿言涎颜炎盐阎严	演眼掩魔靥俨	砚燕谚堰雁晏厌艳焰验

#in
声调声母	阴平55	阳平213	上声44	去声35
p	兵殡鬓彬宾槟		饼柄丙秉	并病
pʰ	拼	平坪评贫频姘瓶屏		聘
m		铭名鸣民	皿闽悯敏抿	命
t	靳疔丁钉	朾{撞开}	顶鼎	锭订定
tʰ	听汀	亭停廷庭蜓	艇挺
l	拎	宁灵铃伶翎宁邻鳞嶙林淋临	领岭	佞另令赁吝
ʨ	陉精晶鲸京荆惊揿今金襟津巾斤筋茎经径		景警锦紧仅谨井	劲競境敬竟镜禁浸尽进晋近静靖净颈劲
ʨʰ	倾顷青蜻轻睛清卿亲钦侵	情晴睛擎勤芹秦琴禽擒	请寝	磬庆亲{(亲家)}心
ɕ	星心新鑫芯辛欣	型行{(自行车)}刑形	醒省	性姓幸杏信
Ǿ	英莺鹦樱音荫因姻殷婴缨	吟淫银寅迎盈羸营茔{ (坟墓)}萤策	影饮引隐颖尹	映印

#ian
声调声母	阴平55	阳平213	上声44	去声35
l		娘良凉量糧梁	两辆	釀亮谅量{(数量)}
ʨ	江姜疆僵薑礓缰将{(将军)}		讲蒋奖桨	降酱将{(大奖)}匠
ʨʰ	腔枪	强墙	抢
ɕ		降{(投降)}详祥	享响想鲞{(剖开晾干的鱼)}	项向相{(宰相)}象像橡
Ǿ	央秧殃	羊洋烊杨阳扬疡	仰养	样

#u
声调声母	阴平55	阳平213	上声44	去声35
p		不	補捕卜	部布佈怖步埠步
pʰ	铺{(铺设)}铺{(铺垫)}扑	菩脯仆	蒲谱普浦	曝瀑
m			牡母拇	暮慕墓募幕木目穆牧
f	夫肤孵芙	俘符扶福幅蝠服伏栿	府腑俯甫脯斧抚釜腐辅	父付赋傅赴讣附缚複腹覆復妇负阜富副复
t	督	独读牍犊	堵赌肚笃	杜度渡镀
tʰ	突秃		土吐	兔吐{(呕吐)}
l		庐如儒绿肉	乳辱汝	路露鹭入鹿録怒褥陆
k	姑孤箍估	骨谷	古牯股鼓穀	故固锢雇顾
kʰ	枯窟哭		苦	酷
x	呼乎	胡湖狐壶瓠{(瓠芦)}鬍斛	虎浒	户互護瓠{(瓠子)}
ʦ	租猪苎诸诛蛛株朱硃珠	卒族逐竹足烛	祖组阻煮主	著箸助拄柱驻註住注蛀铸筑祝
ʦʰ	粗初	出除锄厨雏	储褚楚礎处{(相处)}杵	处{(处所)}猝畜促触
s	苏酥疏蔬书舒枢输输殊缩淑	熟粟赎	暑鼠黍署薯数{(数名)}嘱蜀屬	素诉塑庶恕戍豎树述秫术速肃宿漱束数{(数字)}
Ǿ	乌污坞恶巫诬	屋吴蜈吾梧无	五伍午武舞鹉	误悟务雾物勿戊

#ua
声调声母	阴平55	阳平213	上声44	去声35
k	瓜		寡剐	掛卦
kʰ	誇			跨
x	花	划{(划算)}华{(中华)}铧		划化华{(华山)}桦话画
Ǿ	蛙洼蜗	袜	瓦	瓦{(瓦匠)}

#uai
声调声母	阴平55	阳平213	上声44	去声35
k	乖		拐	怪
kʰ				快筷刽桧会{(会计)}块
x		怀槐淮	坏
s				{(拉)}
ʦʰ	揣
s	衰摔			帅
Ǿ	歪			外

#uei
声调声母	阴平55	阳平213	上声44	去声35
l			蘂	芮锐瑞
k	圭闺规龟归		轨癸鬼诡	桂贵
kʰ	盔窥虧	魁奎逵葵傀		溃跪愧櫃
x	恢灰挥辉徽	回茴	悔	秽会{(开会)}绘贿汇晦惠慧讳
ʦ	锥		嘴	罪最缀{(点缀)}赘醉追坠
ʦʰ	催崔吹炊		槌锤	脆翠
s	虽绥	随谁	髓水	税碎岁睡粹遂隧穗
Ǿ	煨微威危	桅为{(作为)}维惟唯违围	伪萎委尾伟苇纬	卫位为味魏畏慰胃谓

#uan
声调声母	阴平55	阳平213	上声44	去声35
t	端		短	段锻缎椴断
tʰ		团糰
l		鸾	软暖卵	乱
k	官棺观冠光恍{(恍榔)}关		管馆广	观{(长春观)}冠{(冠军)}贯灌罐逛惯
kʰ	宽匡筐	狂	款	涮算蒜
x
ʦ	专砖庄装			撰纂撞状壮
ʦʰ	川穿汆窗疮	船床	喘闯	串篡窜创
s	闩酸双霜孀		爽	涮算蒜
Ǿ	豌剜汪弯湾	顽玩完丸王	皖碗枉往晚挽辋	腕忘妄望旺宛万蔓{(瓜蔓)}

#uən
声调声母	阴平55	阳平213	上声44	去声35
t	敦墩蹲			沌盾顿钝遁
tʰ		屯豚臀囤
l		仑伦沦轮		论润闰
k			滚	棍
kʰ	昆坤		綑	困
X	昏婚	魂馄浑	混{(相混)}
ʦ	尊撙遵盹		準准榫
ʦʰ	村皴椿春	存唇脣纯莼醇	忖蠢	寸
s	孙		损	顺舜
Ǿ	温瘟	文纹蚊闻	稳吻刎	问璺

#uŋ
声调声母	阴平55	阳平213	上声44	去声35
p				崩迸
pʰ	烹	篷蓬棚朋	捧	碰
m	蒙懵萌		猛	梦孟
f	封峰蜂锋风枫疯丰	逢缝冯	讽	奉俸缝{(一条缝)}凤
t	冬东		董懂	动洞冻栋
tʰ	通通童瞳	同铜桐	统桶捅筒	痛
l		茸冗浓龙陇戎绒隆农脓侬笼聋齈	垅拢	弄
k	恭供{(供给)}弓躬宫公蚣工功攻		拱巩汞	供{(供养)}共贡
kʰ	空		恐孔	控空{(空缺)}
x	烘轟揈	红洪鸿虹宏弘虹	哄
ʦ	钟盅踪终中忠宗综鬃		种{(种子)}肿总	种{(种树)}纵众重仲中{(射中)}
ʦʰ	舂铳充聪忽葱囱	重{(重复)}从虫崇丛
s	松嵩		怂	诵送宋
Ǿ	翁			甕

#y
声调声母	阴平55	阳平213	上声44	去声35
l		驴	女吕稆旅	虑滤律率
ʨ	蛆居拘驹掬	菊橘锔局	举矩	据锯巨拒聚俱句具
ʨʰ	趋区驱悛黢	渠瞿懼	取娶曲	去趣
ɕ	墟虚嘘须鬚需戌	徐	许	序叙绪絮续恤畜蓄续
Ǿ	吁	鱼渔余馀愚虞娱于盂榆愉	语於与雨宇禹羽	街誉预豫遇寓芋逾愈喻疫役域郁育玉狱欲浴

#ye
声调声母	阴平55	阳平213	上声44	去声35
l		虐瘧略掠
ʨ		爵觉决诀厥憠掘橛绝
ʨʰ		茄{(~子)}
ɕ		血雪穴
Ǿ		悦阅月越曰粤岳

#yo
声调声母	阴平55	阳平213	上声44	去声35
ʨ		脚角
ʨʰ		雀鹊却确
ɕ	削
Ǿ		约药钥跃乐{(音乐)}

#yan
声调声母	阴平55	阳平213	上声44	去声35
l			阮
ʨ	捐绢		捲	倦眷卷圈{(猪圈)}
ʨʰ	圈	全泉	犬	劝券
ɕ	喧楦宣	玄悬	选	眩旋{(旋一圈)}
Ǿ	渊冤	袁辕园援元原源圆员缘	远	怨愿院

#yin
声调声母	阴平55	阳平213	上声44	去声35
ʨ	菌均钧匀军君			俊郡
ʨʰ		裙群
ɕ	熏勋薰	荀旬循筍		训殉逊迅
Ǿ	晕{(晕车)}	云		熨韻运

#yoŋ
声调声母	阴平55	阳平213	上声44	去声35
ʨ			窘
ʨʰ		穷琼
ɕ	胸凶兄	熊雄
Ǿ	雍雝癰庸拥	荣融容蓉镕	允永泳詠甬勇湧	用
