cid	character	initial	final	tone	note
1	多	t	uə	24	
2	拖	th	uə	24	
3	大	t	a	313	
4	锣	l	uə	42	
5	左	ts	uə	55	
6	歌	k	ə	24	
7	个	k	ə	313	
8	可	kh	ə	55	
9	鹅	ɣ	ə	42	
10	饿	ɣ	ə	313	
11	河	x	ə	42	
12	茄	tɕh	iɛ	42	
13	破	ph	uə	313	
14	婆	ph	uə	42	
15	磨	m	uə	42	～刀
15	磨	m	uə	313	～面
16	磨	m	uə	313	
17	躲	t	uə	55	
18	螺	l	uə	42	
19	坐	ts	uə	313	
20	锁	s	uə	55	
21	果	k	uə	55	
22	过	k	uə	313	
23	课	kh	ə	313	
24	火	x	uə	55	
25	货	x	uə	313	
26	祸	x	uə	313	
27	靴	ɕ	yə	24	
28	把	p	a	55	
29	爬	ph	a	42	
30	马	m	a	55	
31	骂	m	a	313	
32	茶	tʂh	a	42	
33	沙	ʂ	a	24	
34	假	tɕ	ia	55	
35	嫁	tɕ	ia	313	
36	牙	∅	ia	42	
37	虾	ɕ	ia	24	
38	下	ɕ	ia	313	
39	夏	ɕ	ia	313	
40	哑	∅	ia	55	
41	姐	ts	iɛ	55	
42	借	ts	iɛ	313	
43	写	s	iɛ	55	
44	斜	s	iɛ	42	
45	谢	s	iɛ	313	
46	车	tʂh	ə	24	
47	蛇	ʂ	a	42	
48	射	ʂ	ə	313	
49	爷	∅	iɛ	42	
50	野	∅	iɛ	55	
51	夜	∅	iɛ	313	
52	瓜	k	ua	24	
53	瓦	∅	ua	55	
54	花	x	ua	24	
55	化	x	ua	313	
56	华	x	ua	42	
57	谱	ph	u	55	
58	布	p	u	313	
59	铺	ph	u	24	
61	步	p	u	313	
62	赌	t	u	55	
63	土	th	u	55	
64	图	th	u	42	
65	杜	t	u	313	
66	奴	n	uŋ	42	
67	路	l	u	313	
68	租	ts	u	24	
69	做	ts	əu	313	～饭
69	做	ts	uə	24	～作业
70	错	tsh	uə	313	
71	箍	k	u	24	
72	古	k	u	55	
73	苦	kh	u	55	
74	裤	kh	u	313	
75	吴	∅	u	42	
76	五	∅	u	55	
77	虎	x	u	55	
78	壶	x	u	42	
79	户	x	u	313	
80	乌	∅	u	24	
81	女	ȵ	y	55	
82	吕	l	y	55	
83	徐	s	y	42	
84	猪	tʂ	u	24	
85	除	tʂh	u	42	
86	初	tʂh	u	24	
87	锄	tʂh	u	42	
88	所	ʂ	uə	55	
89	书	f	u	24	
90	鼠	f	u	55	
91	如	ʐ	u	42	
92	举	tɕ	y	55	
93	锯	tɕ	y	313	
94	去	tɕh	y	313	
95	渠	tɕh	y	42	
96	鱼	∅	y	42	
97	许	ɕ	y	55	
98	余	∅	y	42	
99	府	f	u	55	
100	付	f	u	313	
101	父	f	u	313	
102	武	∅	u	55	
103	雾	∅	u	313	
104	取	tsh	y	55	
105	柱	tʂ	u	313	
106	住	tʂ	u	313	
107	数	ʂ	u	55	
108	数	ʂ	u	313	
109	主	tʂ	u	55	
110	输	ʐ	u	24	～赢
110	输	f	u	24	～液
110	输	ʂ	u	24	运～
111	竖	ʂ	u	313	
112	树	f	u	313	
113	句	tɕ	y	313	
114	区	tɕh	y	24	
115	遇	∅	y	313	
116	雨	∅	y	55	
117	芋	∅	y	313	
118	裕	∅	y	42	
119	胎	th	ɛ	24	
120	台	th	ɛ	42	
121	袋	t	ɛ	313	
122	来	l	ɛ	42	
123	菜	tsh	ɛ	313	
124	财	tsh	ɛ	42	
125	该	k	ɛ	24	
126	改	k	ɛ	55	
127	开	kh	ɛ	24	
128	海	x	ɛ	55	
129	爱	ɣ	ɛ	313	
130	贝	p	ei	313	
131	带	t	ɛ	313	
132	盖	k	ɛ	313	
133	害	x	ɛ	313	
134	拜	p	ɛ	313	
135	排	ph	ɛ	42	
136	埋	m	ɛ	42	
137	戒	tɕ	iɛ	313	
138	摆	p	ɛ	55	
139	派	ph	ɛ	313	
140	牌	ph	ɛ	42	
141	买	m	ɛ	55	
142	卖	m	ɛ	313	
143	柴	tʂh	ɛ	42	
144	晒	ʂ	ɛ	313	
145	街	tɕ	iɛi	24	
146	解	tɕ	iɛ	55	
147	鞋	ɕ	iɛ	42	
148	蟹	ɕ	iɛ	313	
149	矮	∅	iɛi	55	
150	败	p	ɛ	313	
151	币	p	i	313	
152	制	tʂ	ʅ	313	
153	世	ʂ	ʅ	313	
154	艺	∅	i	313	
155	米	m	i	55	
156	低	t	i	24	
157	梯	th	i	24	
158	剃	th	i	313	
159	弟	t	i	313	
160	递	t	i	313	
161	泥	ȵ	i	42	
162	犁	l	i	42	
163	西	s	i	24	
