阿		a	1	
阿		iæʔ	7	
埃		ɛ	1	
埃		iɛ	1	
挨		ɛ	2	
挨		iɛ	2	
哀		ɛ	1	
哀		iɛ	1	
矮		ɛ	3	
矮		iɛ	3	
愛		ɛ	5	
愛		iɛ	5	
艾		ɛ	5	
艾		iɛ	5	
礙		ɛ	5	
安		æ̃	1	
安		iæ̃	1	
案		æ̃	1	
案		iæ̃	1	
庵		iæ̃	1	
暗		iæ̃	5	
岸		æ̃	5	
岸		iæ̃	5	
昂		aŋ	1	
盎		aŋ	1	
熬		ɔ	2	
熬		ə˞	2	疑誤；疑與讀如此音之日母止攝字混淆
鏖		ɔ	2	
鏖		ə˞	2	疑誤；疑與讀如此音之日母止攝字混淆
奧		ɔ	5	
奧		ə˞	5	疑誤；疑與讀如此音之日母止攝字混淆
襖		ɔ	5	
襖		ə˞	5	疑誤；疑與讀如此音之日母止攝字混淆
扎	ts	æʔ	7	
茁	ts	oʔ	7	
閘	ts	æʔ	7	
柵	s	æ̃	1	
乍	ts	a	5	
詐	ts	a	5	
楂	ts	a	1	
叉	tsʰ	a	1	
汊	tsʰ	a	5	
查	tsʰ	a	2	
查	ts	a	1	
差	tsʰ	a	1	
差	tsʰ	ɛ	1	
差	tsʰ	ɹ̩	1	
槎	tsʰ	a	2	
察	tsʰ	æʔ	7	
臿	tsʰ	æʔ	7	
鍤	tsʰ	æʔ	7	
茶	tsʰ	a	2	
岔	tsʰ	a	5	
剎	s	æʔ	7	
詫	tsʰ	a	5	
摘	ts	əʔ	7	
債	ts	ɛ	5	
齋	ts	ɛ	1	
宅	ts	əʔ	7	
翟	t	ik	7	
豸	tɕ	iɛ	5	
寨	ts	ɛ	5	
儕	tsʰ	ɛ	2	
柴	tsʰ	ɛ	2	
蠆	tsʰ	uɛ	5	
豺	tsʰ	ɛ	2	
佔	ts	æ̃	1	疑誤；疑受通語影響；今讀廉纖韻
站	ts	æ̃	5	
苫	tɕ	ĩ	1	
顫	tɕ	ĩ	5	
鸇	tɕ	ĩ	1	
展	tɕ	ĩ	3	
棧	ts	æ̃	5	
盞	ts	æ̃	3	
斬	ts	æ̃	3	
湛	ts	æ̃	5	
戰	tɕ	ĩ	5	
蘸	ts	æ̃	5	
攙	tsʰ	æ̃	1	
讒	tsʰ	æ̃	2	
纏	tsʰ	æ̃	2	疑誤；疑受通語影響；今讀先天韻
禪	tɕ	ĩ	2	
禪	ɕ	iɪ	5	
蟬	tsʰ	æ̃	2	疑誤；疑受通語影響；今讀先天韻
諂	tɕ	ĩ	3	
產	tsʰ	æ̃	3	
鏟	tsʰ	æ̃	3	
蕆	tɕ	i	3	疑誤；疑漏記韻腹
懺	tsʰ	æ̃	5	
讖	tsʰ	æ̃	5	
章	ts	aŋ	1	
帳	ts	aŋ	5	
張	ts	aŋ	1	
倘	tʰ	aŋ	3	
掌	ts	aŋ	3	
丈	tʂ	aŋ	5	
仗	tʂ	aŋ	5	
昌	tsʰ	aŋ	1	
常	tsʰ	aŋ	2	
長	tsʰ	aŋ	2	
長	ts	aŋ	3	
場	tsʰ	aŋ	2	
暢	tsʰ	aŋ	3	
昶	tsʰ	aŋ	3	
鬯	tsʰ	aŋ	5	
召	ts	ɔ	1	
召	s	ɔ	5	
招	ts	ɔ	1	
照	tʂ	ɔ	5	
朝	tsʰ	ɔ	2	
朝	ts	ɔ	1	
嘲	ts	ɔ	1	
爪	ts	ɔ	3	
找	ts	ɔ	3	
兆	ts	ɔ	5	
櫂	ts	ɔ	5	
櫂	ts	wak	7	
罩	ts	ɔ	5	
肇	ts	ɔ	5	
超	tsʰ	ɔ	1	
抄	tsʰ	ɔ	1	
巢	tsʰ	ɔ	2	
遮	tɕ	iɪ	1	
者	ts	ɛ	3	
螫	ʂ	əʔ	7	
折	ts	ieʔ	7	
折	ɕ	ieʔ	7	
浙	tɕ	ieʔ	7	
哲	tɕ	ieʔ	7	
蜇	tɕ	ieʔ	7	
摺	tɕ	ieʔ	7	
蟄	ts	ɹ̩	5	疑誤；今讀入聲
這	tɕ	iɪ	5	
輒	tɕʰ	ieʔ	7	
懾	n	ieʔ	7	
車	tɕʰ	iɪ	1	
車	tɕ	y	1	
撤	tɕʰ	ieʔ	7	
澈	tɕʰ	ieʔ	7	
轍	tɕʰ	ieʔ	7	
扯	tɕʰ	iɪ	3	
掣	tɕʰ	ieʔ	7	
真	ts	ən	1	原書記êng韻
鎮	ts	ən	5	
珍	ts	ən	1	
疹	ts	ən	3	
貞	ts	ən	1	原書記êng韻
榛	ts	ən	1	
臻	ts	ən	1	
針	ts	ən	1	
砧	ts	ən	1	
斟	ts	ən	1	
椹	tsʰ	ən	2	調擬不出
枕	ts	ən	3	原書記êng韻
朕	ts	ən	5	原書記êng韻
振	ts	ən	5	
陣	ts	ən	5	原書記êng韻
臣	tsʰ	ən	2	
沉	tsʰ	ən	2	
沉	s	ən	3	
辰	tsʰ	ən	2	
宸	tsʰ	ən	2	
晨	tsʰ	ən	2	
陳	tsʰ	ən	2	原書記êng韻
趁	tsʰ	ən	5	
襯	tsʰ	ən	5	
赬	tsʰ	ən	1	原書記êng韻
正	ts	ən	1	原書記êng韻
正	ts	ən	5	原書記êng韻
整	ts	ən	3	
掙	ts	ən	5	
㬹	ts	ən	1	
蒸	ts	ən	1	原書記êng韻
鄭	ts	ən	5	原書記êng韻
稱	tsʰ	ən	1	原書記êng韻
蟶	tsʰ	ən	1	
呈	tsʰ	ən	2	
埕	tsʰ	ən	2	原書記êng韻
逞	tsʰ	ən	2	原書記êng韻
承	tsʰ	ən	2	原書記êng韻
成	tsʰ	ən	2	原書記êng韻
城	tsʰ	ən	2	原書記êng韻
乘	tsʰ	ən	2	
棖	tsʰ	ən	2	
橙	tsʰ	ən	2	
塍	tsʰ	ən	2	
懲	ts	ən	1	原書記êng韻
騁	tsʰ	ən	3	
幾	tɕ	i	1	
幾	tɕ	i	3	
畸	tɕʰ	i	2	
雞	tɕ	i	1	
劑	tɕ	i	5	
擠	tɕ	i	3	
薺	tɕʰ	i	2	
齏	tɕ	i	1	
齎	tɕ	i	1	
積	tɕ	ik	7	
積	ts	ɹ̩	5	子智切
几	tɕ	i	3	
及	tɕ	ik	7	
伋	tɕ	ik	7	
岌	tɕ	ik	7	
汲	tɕ	ik	7	
笈	tɕ	ik	7	
級	tɕ	ik	7	
箕	tɕ	i	1	
極	tɕ	ik	7	
殛	tɕ	ik	7	
芰	tɕ	i	5	
屐	tɕ	i	5	
庋	tɕ	i	3	
訖	tɕʰ	ik	7	
羈	tɕ	i	1	
即	tɕ	ik	7	
稽	tɕ	i	1	
稽	tɕʰ	i	2	
笄	tɕ	i	1	
急	tɕ	ik	7	
籍	tɕ	ik	7	
踖	tɕ	ik	7	
劇	tɕ	ik	7	
劇	tɕ	y	5	
集	tɕ	ik	7	
吉	tɕ	ik	7	
疾	tɕ	ik	7	
己	tɕ	i	3	
記	tɕ	i	5	
忌	tɕ	i	5	
給	tɕ	ieʔ	7	
給	k	ɪ	3	
戟	tɕ	ik	7	
寂	tɕ	ik	7	
祭	tɕ	i	5	
計	tɕ	i	5	
楫	tɕ	ieʔ	7	
輯	tɕ	ik	7	
輯	tɕʰ	ik	7	
季	tɕ	i	5	
覬	ɕ	i	5	
棘	tɕ	ik	7	
洎	tɕ	i	5	
繼	tɕ	i	5	
覡	ɕ	ik	7	
麂	tɕ	i	3	
妻	tɕʰ	i	1	
棲	ɕ	i	1	
棲	tɕʰ	i	1	
奇	tɕʰ	i	2	
奇	tɕ	i	1	
綺		i	3	
騎	tɕʰ	i	2	
騎	tɕ	i	5	
綌	ɕ	ik	7	
溪	tɕʰ	i	1	
戚	tɕʰ	ik	7	
漆	tɕʰ	ik	7	
其	tɕʰ	i	2	
期	tɕʰ	i	2	
期	tɕʰ	i	1	
朞	tɕ	i	1	
契	tɕʰ	i	5	
契	ɕ	ieʔ	7	
七	tɕʰ	ik	7	
乞	tɕʰ	ik	7	
氣	tɕʰ	i	5	
畿	tɕ	i	1	
杞	tɕʰ	i	3	
起	tɕʰ	i	3	
屺	tɕʰ	i	3	
齊	tɕʰ	i	2	
臍	tɕʰ	i	2	
畦	ɕ	i	1	
緝	tɕʰ	ik	7	
戢	tɕ	ik	7	
戢	tɕʰ	ik	7	
詰	tɕ	ieʔ	7	
啓	tɕʰ	i	3	
企	tɕʰ	i	5	
泣	tɕʰ	ik	7	
隙	ɕ	ik	7	
湆	ɕ	ik	7	
夾	tɕ	iak	7	
夾	k	ak	7	
挾	ɕ	iak	7	
莢	tɕ	iak	7	
家	tɕ	ia	1	
家	k	a	1	
嫁	tɕ	ia	5	
耞	tɕ	ia	1	疑文讀；俗傳詞連耞用白讀
迦	tɕ	ia	1	
假	tɕ	ia	3	
假	tɕ	ia	5	
嘏	k	u	3	
甲	tɕ	iak	7	
甲	k	ak	7	
戛	ɕ	iak	7	
佳	tɕ	ia	1	
價	tɕ	ia	5	
卡	tɕʰ	ia	3	
掐	tɕʰ	iak	7	
恰	tɕʰ	iak	7	
楷	kʰ	ɛ	3	
江	tɕ	iaŋ	1	
將	tɕ	iaŋ	1	
將	tɕ	iaŋ	5	
薑	tɕ	iaŋ	1	
蔃	tɕ	iaŋ	5	
襁	tɕ	iaŋ	3	
講	tɕ	iaŋ	3	
匠	tɕ	iaŋ	5	
降	ɕ	iaŋ	2	
降	tɕ	iaŋ	5	
嗆	tɕʰ	iaŋ	1	
槍	tɕʰ	iaŋ	1	
蹌	tsʰ	aŋ	1	
羌	tɕʰ	iaŋ	1	
腔	tɕʰ	iaŋ	1	
戕	tɕʰ	iaŋ	1	
牆	tɕʰ	iaŋ	2	
強	tɕʰ	iaŋ	2	
交	tɕ	iɔ	1	
校	tɕ	iɔ	5	
校	ɕ	iɔ	5	
狡	tɕ	iɔ	3	
餃	tɕ	iɔ	3	
焦	tɕ	iɔ	1	
僥	tɕ	iɔ	3	
轎	tɕ	iɔ	5	
教	tɕ	iɔ	1	
教	tɕ	iɔ	5	
剿	tɕ	iɔ	3	
勦	tɕ	iɔ	3	
腳	tɕ	iak	7	
攪	tɕ	iɔ	3	
攪	k	ɔ	3	
叫	tɕ	iɔ	5	
㽱	tɕ	iɔ	3	
窖	tɕ	iɔ	5	
雀	tɕʰ	iak	7	
鵲	tɕʰ	iak	7	
敲	tɕʰ	iɔ	1	
敲	kʰ	ɔ	1	
磽	n	ɔ	2	
蕎	tɕʰ	iɔ	2	
蹺	tɕʰ	iɔ	1	
憔	tɕʰ	iɔ	2	
巧	tɕʰ	iɔ	3	
愀	tɕʰ	iɤ	1	疑受聲符影響；調擬不出
鍬	tɕʰ	iɔ	1	
俏	tɕʰ	iɔ	5	
峭	tɕʰ	iɔ	5	
鞘	ɕ	iɔ	5	
竅	tɕʰ	iɔ	5	
撬	tɕʰ	iɔ	5	
街	k	ɛ	1	
姐	tɕ	iɪ	3	
諧	ɕ	iɛ	2	
階	tɕ	iɛ	1	
階	k	ɛ	1	
浹	ɕ	iak	7	
愒	tɕ	ieʔ	7	疑受聲符影響
揭	tɕ	ieʔ	7	
朅	tɕ	ieʔ	7	
竭	tɕ	ieʔ	7	
嗟	tɕ	iɪ	1	
嗟	tɕ	ya	1	據Giles論文補
拮	tɕ	ieʔ	7	
桔	tɕ	ik	7	
桔	tɕ	ieʔ	7	
結	tɕ	ieʔ	7	
頡	tɕ	ieʔ	7	
節	tɕ	ieʔ	7	
櫛	tɕ	ieʔ	7	
接	tɕ	ieʔ	7	
捷	tɕ	ieʔ	7	
睫	tɕ	ieʔ	7	
恝	tɕ	iak	7	
潔	tɕ	ieʔ	7	
劫	tɕ	ieʔ	7	
截	tɕ	ieʔ	7	
訐	tɕ	ieʔ	7	
解	tɕ	iɛ	3	
解	k	ɛ	3	
解	ts	ɛ	3	
解	ɕ	iɛ	5	
解	x	ɛ	5	
界	tɕ	iɛ	5	
界	ts	ɛ	5	
借	tɕ	iɪ	5	
藉	tɕ	iɪ	5	
憩	tɕʰ	i	5	
切	tɕʰ	ieʔ	7	
竊	tɕʰ	ieʔ	7	
且	tɕʰ	iɪ	3	原書記chie；疑誤與其他官話合併
伽	tɕ	ia	1	
茄	tɕʰ	ia	2	
挈	tɕʰ	ieʔ	7	
怯	tɕʰ	ieʔ	7	
愜	ɕ	iak	7	
篋	ɕ	iak	7	
妾	tɕʰ	ieʔ	7	
揩	kʰ	ɛ	1	
殲	ɕ	ĩ	1	
踐	tɕ	ĩ	5	
餞	tɕ	ĩ	5	
濺	tɕ	ĩ	5	
建	tɕ	ĩ	5	
健	tɕ	ĩ	5	
間	tɕ	iaŋ	1	
間	tɕ	iaŋ	5	
減	tɕ	iaŋ	3	原書另記chien；疑誤與其他官話合併
緘	ɕ	iaŋ	2	疑受聲符影響
剪	tɕ	ĩ	3	
慳	kʰ	ən	1	原書記êng韻
肩	tɕ	ĩ	1	
菅	k	õ	3	疑受聲符影響
菅	ɕ	iaŋ	2	
尖	tɕ	ĩ	1	
漸	tɕ	ĩ	5	
兼	tɕ	ĩ	1	
歉	tɕ	ieʔ	7	
鑑	tɕ	iaŋ	5	
姦	tɕ	iaŋ	1	
雋	tɕ	yiŋ	5	原書記üng韻
鐫	tɕ	ĩ	1	
蹇	tɕ	ĩ	3	
儉	tɕ	ĩ	3	
撿	tɕ	ĩ	3	
繭	tɕ	ĩ	3	
見	tɕ	ĩ	5	
件	tɕ	ĩ	5	
牮	tɕ	ĩ	5	
簽	tɕʰ	ĩ	1	
黔	tɕʰ	ĩ	2	
牽	tɕʰ	ĩ	1	
縴	tɕʰ	ĩ	1	
縴	tɕʰ	ĩ	5	
鉗	tɕʰ	ĩ	2	
嵌	kʰ	æ̃	1	
嵌	kʰ	æ̃	5	
扦	tɕʰ	ĩ	1	
愆	tɕʰ	ĩ	1	
謙	tɕʰ	ĩ	1	
千	tɕʰ	ĩ	1	
鉛	kʰ	æ̃	1	
錢	tɕʰ	ĩ	2	
前	tɕʰ	ĩ	2	
潛	tɕʰ	ĩ	2	
虔	tɕʰ	ĩ	2	
遣	tɕʰ	ĩ	3	
欠	tɕʰ	ĩ	5	
倩	tɕʰ	ĩ	5	
茜	tɕʰ	ĩ	5	
塹	tɕʰ	ĩ	5	
知	ts	ɹ̩	1	
智	ts	ɹ̩	5	
之	ts	ɹ̩	1	
芝	ts	ɹ̩	1	
汁	ts	əʔ	7	
指	ts	ɹ̩	3	
脂	ts	ɹ̩	1	
執	ts	əʔ	7	
縶	ts	ɹ̩	5	疑誤；今讀入聲
縶	ts	əʔ	7	
職	ts	əʔ	7	
侄	ts	əʔ	7	
郅	ts	ɹ̩	5	
止	ts	ɹ̩	3	
治	tsʰ	ɹ̩	2	
治	ts	ɹ̩	5	
值	ts	əʔ	7	原書記êk韻
置	ts	ɹ̩	5	
陟	ts	əʔ	7	
騭	tʂ	əʔ	7	
卮	ts	ɹ̩	1	
擲	ts	əʔ	7	
躑	ts	əʔ	7	
只	ts	ɹ̩	3	
隻	ts	əʔ	7	
雉	ts	ɹ̩	5	
枝	ts	ɹ̩	1	
炙	ts	əʔ	7	
帙	ts	əʔ	7	
帙	t	ieʔ	7	
秩	ts	əʔ	7	
胝	t	i	1	
胝	t	i	3	
質	ts	əʔ	7	
質	ts	ɹ̩	5	陟利切
峙	s	ɹ̩	5	
滯	ts	ɹ̩	5	
滯	tsʰ	ɹ̩	5	
跖	tɕ	iɪ	5	
