pᴀ	3	把								
pᴀ	5	罢								
pʰᴀ	1	趴								
pʰᴀ	2	爬								
pʰᴀ	3	怕								
mᴀ	1	妈								
mᴀ	3	马								
mᴀ	5	麻								
mᴀ	6	骂								
ɸᴀ	1	花								
ɸᴀ	5	化华								
ɸᴀ	6	话=画								
tᴀ	3	打								
tʰᴀ	1	他								
lᴀ	1	拉								
lᴀ	3	惹								
lᴀ	5	拿								
tsᴀ	1	嗟								
tsᴀ	5	炸乍								
tsʰᴀ	1	叉差车								
tsʰᴀ	2	茶查								
tsʰᴀ	3	扯岔								
sᴀ	1	纱沙								
sᴀ	3	撒舍								
sᴀ	5	舍蛇								
sᴀ	6	射社								
kᴀ	1	家佳								
kᴀ	3	假								
kᴀ	5	架价								
kʰᴀ	3	卡								
ŋᴀ	1	鸦								
ŋᴀ	3	亚哑								
ŋᴀ	5	牙芽								
hᴀ	1	虾								
hᴀ	2	霞还								
hᴀ	6	下夏								
tiᴀ	1	爹								
tʰiᴀ	2	提-								
tɕiᴀ	3	姐								
tɕiᴀ	5	借								
tɕʰiᴀ	2	斜茄								
tɕʰiᴀ	3	且								
tɕʰiᴀ	6	藉借								
ɕiᴀ	2	邪								
ɕiᴀ	3	写								
ɕiᴀ	5	泻-								
iᴀ	2	爷								
iᴀ	3	野也								
iᴀ	5	夜								
kuɑ	1	瓜								
kuɑ	3	寡								
kuɑ	5	挂褂								
kʰuɑ	1	夸								
kʰuɑ	3	跨								
uɑ	1	蛙挖								
uɑ	3	瓦								
uɑ	6	话-								
tɕʰyᴀ	2	瘸								
ɕyᴀ	1	靴								
tɕʰiᴇ	2	其-								
tɕʰiᴇ	3	去-								
ɕiᴇ	1	些								
ɕiᴇ	5	泻=								
ȵiᴇ	2	鱼-								
po	1	波菠玻								
po	3	跛								
po	5	播								
pʰo	1	破								
pʰo	2	婆								
pʰo	3	颇破								
mo	1	摸								
mo	5	摩								
mo	6	磨								
ɸo	3	火								
ɸo	5	和货								
ɸo	6	祸								
to	1	多								
to	3	朵								
tʰo	1	拖								
tʰo	2	陀								
tʰo	3	妥								
tʰo	6	舵								
lo	5	罗骡								
tso	3	左								
tso	5	佐								
tsʰo	1	搓								
so	1	蓑								
ko	1	歌								
ko	5	个								
kʰo	3	可								
ŋo	3	我								
ŋo	5	鹅								
ŋo	6	饿								
ho	2	河何								
kuo	1	锅								
kuo	3	果								
kuo	5	过								
kʰuo	1	科颗								
kʰuo	3	课								
ŋuo	6	卧								
uo	1	窝								
pai	3	摆								
pai	5	拜								
pʰai	2	牌								
pʰai	3	派								
pʰai	6	败								
mai	3	买								
mai	5	埋								
mai	6	卖								
ɸai	5	怀								
ɸai	6	坏								
tai	5	带								
tʰai	1	胎								
tʰai	2	台								
tʰai	3	泰太								
tʰai	6	代大待								
lai	3	乃奶								
lai	5	来哪								
lai	6	赖耐奈								
tsai	1	斋灾								
tsai	3	宰载								
tsai	5	再债								
tsʰai	1	猜								
tsʰai	2	才柴								
tsʰai	3	彩采蔡菜								
sai	1	腮鳃								
sai	5	晒赛								
kai	1	该								
kai	3	解改								
kai	5	介界盖								
kʰai	1	开								
kʰai	3	楷概								
kʰai	6	械								
ŋai	2	哀								
ŋai	3	矮								
ŋai	5	爱涯								
ŋai	6	艾碍								
hai	2	谐鞋偕孩								
hai	3	海								
hai	6	亥害								
tsʰuai	3	揣								
suai	1	衰								
suai	5	帅								
kuai	1	乖								
kuai	3	拐								
kuai	5	怪								
kʰuai	3	蒯块快								
kʰuai	6	会								
uai	1	歪								
uai	6	外								
ɸui	1	灰飞徽								
ɸui	3	毁								
ɸui	5	肺费肥								
ɸui	6	会=惠彗汇								
tui	1	堆								
tui	5	对								
tʰui	1	推								
tʰui	3	腿退								
tʰui	6	兑								
lui	3	蕊								
lui	5	雷								
lui	6	内类累								
tsui	1	追								
tsui	3	嘴								
tsui	5	最醉								
tsʰui	1	吹								
tsʰui	2	垂								
tsʰui	3	脆翠悴粹								
tsʰui	6	罪								
sui	1	虽								
sui	3	水								
sui	5	岁税谁								
sui	6	遂睡								
kui	1	归龟规								
kui	3	鬼								
kui	5	桂贵								
kʰui	1	亏								
kʰui	2	葵								
kʰui	6	柜跪								
ui	1	威								
ui	3	委尾=慰								
ui	5	慰畏桅危维惟围微								
ui	6	卫会-味位								
pɑo	1	包								
pɑo	3	保饱宝								
pɑo	5	报								
pʰɑo	1	泡								
pʰɑo	2	袍								
pʰɑo	3	跑炮								
mɑo	3	卯								
mɑo	5	茅毛猫								
mɑo	6	帽貌								
tɑo	1	刀								
tɑo	3	倒岛								
tɑo	5	到								
tʰɑo	2	桃								
tʰɑo	3	讨套								
tʰɑo	6	盗稻道								
lɑo	3	老脑								
lɑo	5	牢								
lɑo	6	闹								
tsɑo	1	糟								
tsɑo	3	早								
tsɑo	5	罩								
tsʰɑo	1	抄								
tsʰɑo	2	曹巢								
tsʰɑo	3	草炒								
tsʰɑo	6	造糙皂								
sɑo	1	骚								
sɑo	3	嫂扫								
sɑo	5	扫								
kɑo	1	高								
kɑo	3	搅								
kɑo	5	告								
kʰɑo	1	敲								
kʰɑo	3	考巧靠								
ŋɑo	3	咬袄								
ŋɑo	5	奥								
hɑo	2	毫								
hɑo	3	好								
hɑo	5	孝								
hɑo	6	校号								
tsĕu	1	周								
tsĕu	3	帚								
tsĕu	5	咒								
tsʰĕu	2	绸仇								
tsʰĕu	3	丑								
sĕu	1	收								
sĕu	3	手								
sĕu	5	兽								
sĕu	6	寿								
pieu	1	彪标								
pieu	3	表								
pʰieu	1	飘								
pʰieu	2	嫖								
pʰieu	3	漂票								
mieu	3	秒								
mieu	6	妙庙								
tieu	1	刁								
tieu	5	钓吊								
tʰieu	1	挑								
tʰieu	2	条调								
tʰieu	3	跳								
tʰieu	6	调								
lieu	3	了								
lieu	5	燎聊								
lieu	6	料								
tɕieu	1	骄								
tɕieu	5	叫								
tɕʰieu	2	桥								
tɕʰieu	3	俏								
tɕʰieu	6	轿								
ȵieu	3	鸟								
ȵieu	5	饶尧								
ɕieu	1	消嚣萧								
ɕieu	3	小晓								
ɕieu	5	笑								
ieu	1	妖								
ieu	3	舀								
ieu	5	要摇								
ieu	6	耀								
mɛu	3	某亩								
mɛu	5	谋								
mɛu	6	茂贸								
ɸɛu	3	否								
ɸɛu	5	浮								
ɸɛu	6	阜								
tɛu	1	兜								
tɛu	3	斗抖								
tɛu	5	斗								
tʰɛu	1	偷								
tʰɛu	2	头								
tʰɛu	3	透								
tʰɛu	6	豆								
lɛu	3	缕绕								
lɛu	5	柔搂								
lɛu	6	漏								
tsɛu	1	朝招								
tsɛu	3	走								
tsɛu	5	奏								
tsʰɛu	1	超								
tsʰɛu	2	朝潮愁								
tsʰɛu	6	赵								
sɛu	1	烧								
sɛu	3	少								
sɛu	5	瘦								
sɛu	6	绍								
kɛu	1	沟								
kɛu	3	狗								
kɛu	5	够								
kʰɛu	3	口扣								
ŋɛu	1	欧								
ŋɛu	3	藕								
hɛu	2	侯								
hɛu	3	吼								
hɛu	6	候后								
tiu	1	丢								
liu	3	柳								
liu	5	流留								
tɕiu	1	鸠纠								
tɕiu	3	九								
tɕiu	5	救								
tɕʰiu	1	秋丘								
tɕʰiu	2	囚球								
tɕʰiu	6	就袖舅旧								
ȵiu	3	纽								
ȵiu	5	牛								
ɕiu	1	休								
ɕiu	3	朽								
ɕiu	5	锈								
iu	1	优								
iu	3	有友								
iu	5	尤由犹幼								
iu	6	又右								
pin	1	兵冰								
pin	3	禀饼丙								
pin	5	并								
pʰin	2	贫平=瓶								
pʰin	3	品聘								
pʰin	6	病=并								
min	3	敏皿								
min	5	名=民明=								
min	6	命=								
tin	1	丁=钉=								
tin	3	顶								
tin	5	钉=								
tʰin	1	听=								
tʰin	2	停亭=廷								
tʰin	3	听=								
tʰin	6	定=								
lin	3	领=								
lin	5	林邻陵宁灵零=								
lin	6	令								
tɕin	1	今巾斤京经津								
tɕin	3	紧井=								
tɕin	5	晋进								
tɕʰin	1	清轻=亲侵钦青								
tɕʰin	2	秦								
tɕʰin	3	请=								
tɕʰin	6	近								
ȵin	5	银凝人								
ȵin	6	认								
ɕin	1	心新欣星兴								
ɕin	3	醒=								
ɕin	5	信性形兴								
ɕin	6	杏幸								
in	1	音因英莺								
in	3	隐引尹								
in	5	盈营萤								
in	6	应								
tɕyin	1	均君军								
tɕyin	3	窘								
tɕyin	5	俊								
tɕʰyin	1	倾								
tɕʰyin	2	群								
tɕʰyin	3	顷								
ɕyin	1	勋								
ɕyin	5	训寻旬								
yin	3	永允								
yin	5	云								
yin	6	运								
ten	1	登								
ten	3	等								
ten	5	凳								
tʰen	1	吞								
tʰen	2	藤								
tʰen	6	邓								
len	3	染								
len	5	然能								
tsen	1	沾增争=								
tsen	3	展								
tsen	5	战								
tsʰen	2	岑缠								
sen	1	生=森僧								
sen	3	陕省								
sen	5	扇蝉								
ken	1	跟庚耕=更=								
ken	3	垠								
ken	5	更								
kʰen	1	坑=								
kʰen	3	肯恳								
ŋen	1	恩								
ŋen	6	硬=								
hen	1	亨								
hen	2	恒								
hen	3	很								
hen	6	恨								
pien	1	边								
pien	3	贬								
pien	5	变								
pʰien	1	偏								
pʰien	2	便								
pʰien	3	片								
pʰien	6	辨								
mien	3	免								
mien	5	棉								
mien	6	面								
tien	1	颠								
tien	3	典								
tien	5	店								
tʰien	1	天添								
tʰien	2	田甜								
tʰien	3	舔								
tʰien	6	电								
lien	3	撵								
lien	5	廉联连								
lien	6	炼恋								
tɕien	1	兼								
tɕien	3	剪茧检								
tɕien	5	建见								
tɕʰien	1	谦千								
tɕʰien	2	钳钱前								
tɕʰien	3	浅欠								
tɕʰien	6	件渐健								
ȵien	1	研								
ȵien	3	研								
ȵien	5	严言年								
ȵien	6	验念砚								
ɕien	1	先仙鲜								
ɕien	3	险显								
ɕien	5	宪献嫌贤								
ɕien	6	县现								
ien	1	烟腌								
ien	3	演								
ien	5	厌								
ien	6	焰								
tɕyen	1	捐								
tɕyen	3	卷								
tɕyen	5	券								
tɕʰyen	1	圈								
tɕʰyen	2	权全								
tɕʰyen	3	犬劝								
tɕʰyen	6	倦								
ȵyen	3	阮软								
ɕyen	1	喧轩掀宣								
ɕyen	3	选								
ɕyen	5	玄弦旋								
yen	1	渊								
yen	3	远								
yen	5	元园缘沿铅								
yen	6	院								
pən	1	奔								
pən	3	本								
pʰən	1	喷								
pʰən	2	盆								
pʰən	6	笨								
mən	5	门们								
mən	6	闷								
ɸən	1	分昏								
ɸən	3	粉								
ɸən	5	奋魂横=								
lən	3	忍								
lən	5	壬仍								
tsən	1	臻征贞侦徵								
tsən	3	整								
tsən	5	正政								
tsʰən	2	沉陈乘=承成								
tsʰən	3	衬趁								
tsʰən	6	郑阵								
sən	1	身								
sən	3	审								
sən	5	神晨辰绳乘-								
sən	6	剩								
tuən	1	敦								
tuən	5	顿								
tʰuən	1	吞								
luən	5	伦								
luən	6	嫩论闰孕								
tsuən	1	尊遵								
tsuən	3	准								
tsʰuən	1	春椿								
tsʰuən	2	存纯								
tsʰuən	3	寸								
suən	1	孙								
suən	3	笋								
suən	5	顺唇								
kuən	3	滚								
kuən	5	棍								
kʰuən	1	坤								
kʰuən	3	捆困								
uən	1	温								
uən	3	吻								
uən	5	文蚊闻								
uən	6	问								
pæn	1	班								
pæn	3	版板								
pʰæn	5	盼								
pʰæn	6	瓣								
mæn	5	蛮								
mæn	6	慢								
ɸæn	1	翻								
ɸæn	5	贩凡烦还环								
ɸæn	6	犯饭范幻								
tæn	1	单								
tæn	3	胆								
tæn	5	旦								
tʰæn	1	滩摊								
tʰæn	2	潭谈坛								
tʰæn	3	坦炭								
tʰæn	6	但								
læn	5	南蓝难								
læn	6	烂难								
tsæn	3	斩								
tsæn	5	站								
tsʰæn	1	餐								
tsʰæn	2	残								
tsʰæn	3	惨产铲								
tsʰæn	6	暂栈								
sæn	1	三山衫删								
sæn	3	散								
sæn	5	散								
kæn	1	监奸间								
kæn	3	减简								
kʰæn	1	铅								
ŋæn	3	眼								
ŋæn	5	宴								
hæn	2	衔咸闲								
hæn	6	限陷								
tsʰuæn	3	篡								
suæn	1	闩								
kuæn	1	鳏关								
kuæn	5	惯								
uæn	1	弯								
uæn	3	晚								
uæn	6	万								
pon	5	半								
pʰon	1	潘								
pʰon	2	盘								
pʰon	3	判								
pʰon	6	伴								
mon	3	满								
mon	5	瞒								
ɸon	1	欢								
ɸon	3	缓								
ton	3	短								
tʰon	1	贪								
tʰon	2	团								
tʰon	6	断								
lon	3	暖								
lon	6	卵								
tson	1	专簪								
tson	3	转								
tson	5	转								
tsʰon	1	川								
tsʰon	2	船蚕								
tsʰon	6	篆								
son	1	酸								
son	5	算								
kon	1	干								
kon	3	感敢								
kʰon	1	看								
kʰon	3	看								
ŋon	1	安庵								
ŋon	5	暗								
ŋon	6	岸								
hon	1	酣								
hon	2	含寒								
hon	5	汉								
hon	6	汗旱								
kʊon	1	官								
kʊon	3	管								
kʰʊon	1	宽								
kʰʊon	3	款								
uon	3	碗皖								
uon	5	丸完								
uon	6	换								
pʰᴀŋ	2	彭-								
pʰᴀŋ	1	烹-								
lᴀŋ	3	冷-								
tsᴀŋ	1	争-								
tsʰᴀŋ	1	撑-								
tsʰᴀŋ	2	橙-								
sᴀŋ	1	生-								
sᴀŋ	5	城-								
kᴀŋ	1	耕-更-								
kʰᴀŋ	1	坑-								
ŋᴀŋ	6	硬-								
pʰiᴀŋ	2	平-								
pʰiᴀŋ	6	病-								
miᴀŋ	5	名-明-								
miᴀŋ	6	命-								
tiᴀŋ	1	丁-钉-								
tiᴀŋ	5	钉-								
tʰiᴀŋ	1	听-								
tʰiᴀŋ	2	亭-								
tʰiᴀŋ	6	定-								
liᴀŋ	3	领-								
liᴀŋ	5	零-								
tɕiᴀŋ	3	井-								
tɕʰiᴀŋ	1	轻-								
tɕʰiᴀŋ	3	请-								
ɕiᴀŋ	1	星-兄-								
ɕiᴀŋ	3	醒-								
uᴀŋ	2	横-								
pɔ:ŋ	1	邦帮								
pʰɔ:ŋ	2	旁								
mɔ:ŋ	5	忙								
ɸɔ:ŋ	1	方芳荒								
ɸɔ:ŋ	3	谎								
ɸɔ:ŋ	5	放防黄								
tɔ:ŋ	1	当								
tɔ:ŋ	3	党								
tʰɔ:ŋ	1	汤								
tʰɔ:ŋ	2	唐								
tʰɔ:ŋ	6	荡								
lɔ:ŋ	3	朗								
lɔ:ŋ	5	郎囊								
lɔ:ŋ	6	浪								
tsɔ:ŋ	1	张庄桩								
tsɔ:ŋ	3	掌								
tsɔ:ŋ	5	帐壮								
tsʰɔ:ŋ	1	窗仓昌								
tsʰɔ:ŋ	2	常床								
tsʰɔ:ŋ	3	厂唱								
tsʰɔ:ŋ	6	撞状								
sɔ:ŋ	1	桑双商								
sɔ:ŋ	3	赏								
sɔ:ŋ	6	上								
kɔ:ŋ	1	江纲刚								
kɔ:ŋ	3	讲								
kʰɔ:ŋ	1	康								
kʰɔ:ŋ	3	抗								
ŋɔ:ŋ	5	昂								
hɔ:ŋ	2	行								
hɔ:ŋ	6	巷项								
liɔ:ŋ	3	两								
liɔ:ŋ	5	良								
liɔ:ŋ	6	亮								
tɕiɔ:ŋ	1	将姜								
tɕiɔ:ŋ	3	奖								
tɕiɔ:ŋ	5	酱								
tɕʰiɔ:ŋ	1	腔								
tɕʰiɔ:ŋ	2	详祥								
tɕʰiɔ:ŋ	3	抢								
tɕʰiɔ:ŋ	6	匠像-								
ȵiɔ:ŋ	3	仰								
ȵiɔ:ŋ	5	娘								
ȵiɔ:ŋ	6	让								
ɕiɔ:ŋ	1	香乡								
ɕiɔ:ŋ	3	想响								
ɕiɔ:ŋ	5	向								
ɕiɔ:ŋ	6	象像=								
iɔ:ŋ	1	央								
iɔ:ŋ	3	痒								
iɔ:ŋ	5	羊阳								
iɔ:ŋ	6	样								
kuoŋ	1	光								
kuoŋ	3	广								
kʰuoŋ	1	匡								
kʰuoŋ	2	狂								
kʰuoŋ	3	况旷								
uoŋ	1	汪								
uoŋ	3	往枉								
uoŋ	5	王忘								
uoŋ	6	忘望								
pʊŋ	1	崩								
pʰʊŋ	2	朋棚篷								
mʊŋ	3	猛								
mʊŋ	5	蒙								
mʊŋ	6	孟梦								
ɸʊŋ	1	薨轰风封								
ɸʊŋ	5	弘宏红冯								
ɸʊŋ	6	奉								
tʊŋ	1	冬东								
tʊŋ	3	董								
tʊŋ	5	冻								
tʰʊŋ	1	通								
tʰʊŋ	2	同								
tʰʊŋ	3	统桶痛								
tʰʊŋ	6	洞动								
lʊŋ	3	拢								
lʊŋ	5	农隆绒龙笼茸								
lʊŋ	6	弄								
tsʊŋ	1	中宗钟								
tsʊŋ	3	总								
tsʊŋ	5	种								
tsʰʊŋ	1	充								
tsʰʊŋ	2	崇从虫								
tsʰʊŋ	3	宠								
sʊŋ	1	松嵩								
sʊŋ	5	送宋诵								
kʊŋ	1	公弓宫恭								
kʊŋ	5	供								
kʰʊŋ	1	空								
kʰʊŋ	3	恐								
kʰʊŋ	6	共								
ʊŋ	1	翁								
tɕʰyʊŋ	2	琼穷								
ɕyʊŋ	1	兄=胸嵩								
ɕyʊŋ	5	熊雄								
yʊŋ	5	荣融								
yʊŋ	6	用								
pit	7	必笔碧逼壁								
pʰit	7	匹僻辟鼻								
mit	7	蜜密								
mɛt	7	墨								
miɛt	7	灭								
pʰiɛt	7	撇别								
ɸɛt	7	或获								
tit	7	的								
tɛt	7	德得								
tiɛt	7	跌								
tʰit	7	笛敌踢								
tʰɛt	7	特忒								
tʰiɛt	7	帖铁								
lit	7	立栗力历								
lyt	7	律								
lɛt	7	勒热								
liɛt	7	列劣								
tsɛt	7	则摘窄								
tsuɛt	7	辍拙								
tsʰɛt	7	贼泽择宅策侧辄辙拆								
sɛt	7	色涩瑟设涉舌								
suɛt	7	刷								
tɕit	7	吉激即急								
tɕyt	7	橘桔								
tɕiɛt	7	接劫结节竭								
tɕyɛt	7	决								
tɕʰit	7	集及极迄七泣戚吃=								
tɕʰyt	7	屈掘								
tɕʰiɛt	7	妾怯切杰								
tɕʰyɛt	7	绝缺								
ȵit	7	逆溺匿日								
ȵiɛt	7	聂业捏孽臬								
ȵyɛt	7	月								
ɕit	7	吸息席惜习锡=								
ɕyt	7	戌恤								
ɕiɛt	7	胁协歇								
ɕyɛt	7	薛血穴雪								
kiɛt	7	革格隔								
kuɛt	7	国								
kʰiɛt	7	刻克客=								
kʰuɛt	7	阔								
ŋiɛt	7	厄额								
hɛt	7	黑核								
it	7	译一邑逸亦揖乙								
yt	7	域疫役								
iɛt	7	叶噎谒								
uɛt	7	或活								
yɛt	7	阅越曰								
pat	7	八								
pœt	7	拨北								
pət	7	不								
pʰat	7	拔								
pʰœt	7	泼								
mœt	7	末								
mət	7	没								
ɸat	7	发伐法								
ɸət	7	拂弗								
ɸuəl	7	忽								
tat	7	答搭								
tʰat	7	塔踏达								
tʰœt	7	脱夺								
tʰuət	7	突								
lat	7	腊纳辣								
lət	7	入日=								
tsat	7	札炸闸轧铡								
tsət	7	质职								
tsuət	7	卒								
tsʰat	7	插杂察								
tsʰət	7	侄直值植殖尺=秩赤								
tsʰuət	7	出								
sat	7	撒刹杀什								
sət	7	识食十式石=失实蚀饰								
suət	7	术								
kat	7	甲夹挟								
kuat	7	刮								
kœt	7	鸽割								
kuəl	7	骨								
kʰat	7	恰								
kʰœt	7	渴磕								
ŋat	7	鸭								
hat	7	狭匣赫瞎								
hœt	7	喝阖盒合盍								
uat	7	滑袜								
uəl	7	物								
pʰuʔ	7	仆扑卜								
muʔ	7	木目								
ɸuʔ	7	福服								
tuʔ	7	笃								
tʰuʔ	7	独读								
luʔ	7	鹿陆辱								
tsuʔ	7	竹足烛								
tsʰuʔ	7	族畜-促触								
suʔ	7	速熟俗-缩								
kuʔ	7	谷								
kʰuʔ	7	哭酷								
uʔ	7	屋沃								
lyuʔ	7	六绿								
yuʔ	7	欲郁育								
tɕʰyuʔ	7	曲局								
tɕyuʔ	7	菊鞠								
ȵyuʔ	7	肉狱								
ɕyuʔ	7	肃畜=俗=旭								
pɛʔ	7	北百=伯								
pʰɛʔ	7	迫拍=白=								
mɛʔ	7	麦=墨=								
pɑʔ	7	百-爸								
pʰɑʔ	7	白-拍-								
mɑʔ	7	麦-墨-								
tsɑʔ	7	摘只-								
tsʰɑʔ	7	尺-								
sɑʔ	7	石-								
kʰɑʔ	7	客-								
piɑʔ	7	壁-								
tɕʰiɑʔ	7	吃-								
ɕiɑʔ	7	锡-								
poʔ	7	剥缚博								
pʰoʔ	7	勃曝瀑								
moʔ	7	莫								
ɸoʔ	7	霍								
tʰoʔ	7	托詑								
loʔ	7	洛若								
tsoʔ	7	做桌捉=着酌								
tsʰoʔ	7	昨								
soʔ	7	缩索								
koʔ	7	各角觉-								
kʰoʔ	7	确壳								
hoʔ	7	学鹤								
ŋoʔ	7	恶岳握								
lioʔ	7	略								
tɕioʔ	7	觉=脚嚼								
tɕʰioʔ	7	雀却								
ɕioʔ	7	削								
ȵioʔ	7	弱虐								
ioʔ	7	约药曰								
kuoʔ	7	郭								
ɕiᴀ	6	谢								
n̩	3	你								
