知	tɕi1		
智	/		
池	ʑi2		
差	/		
支	tsɿ1		
纸	tsɿ3		
侈	tsʰɿ3		
舐	/		
施	sɿ1		
匙	zɿ2		
是	zɿ4		
儿	n̩2		
尔	/		
寄	ki5		
企	/		
骑	ʑi2		
技	ɡi4		
宜	ȵi2		
蚁	n̩4		
义	ȵi6		
牺	ɕi1		
戏	ɕi5		
椅	i3		
移	i2		
易	i6		
悲	pe1		
比	pi3		
庇	pʰi5		
秘	piɛ5		
丕	pʰi1		
屁	pʰi5		
枇	bi2		
鼻	pʰiɛ5		
篦	bi6		
备	bi6		
眉	mi2		
霉	miɛ2		
美	me4		
地	di6		
尼	ȵi2		
梨	di2		
履	/		
利	di6		
资	tsɿ1		
姊	tsɿ3		
次	tsʰɿ5		
瓷	zɿ2		
自	zɿ6		
私	sɿ1		
死	sɿ3		
四	sɿ5		
致	/		
迟	ʑi2		
雉	/		
稚	/		
师	sɿ1		
脂	tsɿ1		
指	tsɿ3		
至	tsɿ5		
示	zɿ6		
尸	sɿ1		
屎	sɿ3		
视	zɿ6		
二	n̩6		
肌	/		
几	/		
冀	/		
器	kʰi5		
祁	ʑi2		
伊	i1		
姨	i2		
肄	i6		
你	n̩4		
狸	di2		
李	di4		
吏	di6		
滋	tsɿ1		
子	tsɿ3		
慈	zɿ2		
字	zɿ6		
丝	sɿ1		
伺	sɿ5		
词	zɿ2		
祀	zɿ4		
寺	zɿ6		
置	tsɿ5		
痴	tsʰɿ1		
耻	tsʰɿ3		
持	zɿ2		
痔	ʑi4		
治	ʑi6		
辎	tsɿ1		
滓	tsɿ3		
柿	zɿ4		
事	zɿ6		
史	sɿ3		
之	tsɿ1		
止	tsɿ3		
志	tsɿ5		
嗤	tsʰɿ1		
齿	tsʰɿ3		
诗	sɿ1		
始	sɿ3		
试	sɿ5		
时	zɿ2		
市	zɿ4		
侍	zɿ6		
而	/		
耳	n̩3		
饵	n̩6		
基	ki1		
纪	ki5		
记	tɕi5		
欺	kʰi1		
起	tɕʰi3		
期	ɡi2		
忌	ɡi6		
疑	ȵi2		
拟	ȵi4		
嬉	ɕi1		
熙	ɕi1		
喜	ɕi3		
医	i1		
意	i6		
矣	i4		
饴	i2		
以	i4		
异	i6		
机	ki1		
几	tɕi3		
既	/		
岂	/		
气	kʰi5		
祈	/		
毅	i6		
稀	ɕi1		
衣	i1		
累	le4		
累	le6		
嘴	tsui3		
髓	ɕiɛ3		
随	zui2		
吹	tsʰəu1		
垂	zəu2		
睡	zəu6		
规	kui1		
诡	kui3		
亏	kʰui1		
跪	ɡui4		
危	ui2		
伪	ui6		
毁	xui3		
委	ve3		
喂	ve5		
为	ve2		
为	ve6		
垒	/		
类	le6		
泪	li6		
醉	tse5		
翠	tsʰui5		
虽	/		
粹	/		
遂	/		
追	/		
槌	zəu2		
坠	/		
摔	/		
帅	sɛ5		
锥	/		
水	se3		
龟	kui1		
轨	kui3		
愧	kʰui5		
季	ki5		
葵	ɡi2		
柜	ɡui6		
位	ui6		
维	ui2		
遗	i2		
唯	ui4		
非	fe1		
匪	fe3		
痱	pi5		
妃	fe1		
费	fe5		
肥	ve2		
翡	/		
微	ve2		
尾	n̩4		
味	ve6		
归	kui1		
鬼	kui3		
贵	kui5		
魏	ui6		
挥	xui1		
讳	xui5		
威	ui1		
慰	ui5		
围	ui2		
苇	ve4		
胃	ui6		
褒	pɔ1		
保	pɛ3		
报	pɛ5		
袍	bɛ2		
抱	bɔ4		
暴	bɛ5		
毛	mɛ2		
冒	mɛ6		
刀	tɛ1		
岛	tɛ3		
到	tɛ5		
掏	tʰɛ1		
讨	tʰɛ3		
套	tʰɛ5		
桃	dɛ2		
稻	dɛ4		
盗	dɛ6		
脑	lɛ4		
劳	lɛ2		
老	lɛ4		
涝	lɛ6		
遭	tsɛ1		
早	tsɛ3		
灶	tsɛ5		
操	tsʰɔ1		
草	tsʰɛ3		
糙	tsʰɛ5		
曹	zɛ2		
造	zɛ4		
臊	sɛ1		
嫂	sɛ3		
扫	sɛ5		
高	kɛ1		
稿	kɛ3		
告	kɛ5		
考	kʰɛ3		
靠	kʰɛ5		
熬	ŋɛ2		
傲	ŋɛ6		
蒿	xɛ1		
好	xɛ3		
耗	xɛ5		
豪	hɛ2		
浩	/		
号	hɛ6		
袄	ŋɛ3		
懊	ɔ5		
包	pɔ1		
饱	pɔ3		
爆	pɔ5		
抛	pʰɔ1		
炮	pʰɔ5		
跑	bɛ2		
鲍	bɛ4		
炮	pʰɔ5		
茅	mɔ2		
猫	mɔ1		
卯	mɔ4		
貌	mɔ6		
挠	/		
闹	lɔ6		
罩	tsɔ5		
抓	tsɔ1		
爪	tsɔ3		
找	tsɔ3		
笊	tsɔ5		
抄	tsʰɔ1		
吵	tsʰɔ3		
巢	zɔ2		
捎	sɔ1		
稍	sɔ5		
交	kiɔ1		
教	kɔ1		
狡	kiɔ3		
搞	/		
教	kiɔ5		
酵	ɕiɔ5		
窖	kiɔ5		
觉	kɔ5		
敲	kʰɔ1		
巧	kʰiɔ3		
咬	ŋɔ3		
孝	ɕiɔ5		
淆	ʑiɔ2		
校	ʑiɔ6		
标	piu1		
表	piu3		
飘	pʰiu1		
漂	pʰiu3		
票	pʰiu5		
瓢	biu2		
苗	miu2		
猫	/		
秒	miu4		
庙	miu6		
燎	/		
疗	diɔ6		
焦	tɕiu1		
锹	tɕʰiu1		
悄	tɕʰiu3		
俏	tɕʰiu5		
瞧	/		
消	ɕiu1		
小	ɕiu3		
笑	ɕiu5		
朝	tɕiɔ1	明朝	
超	tsʰiu1		
潮	ʑiu2		
赵	ʑiu4		
兆	ʑiu4		
召	tsɔ5		
招	tsɔ1		
照	tɕiu5		
烧	ɕiu1		
少	ɕiu3		
少	ɕiu5		
绍	/		
邵	/		
饶	/		
绕	ȵiu6		
娇	tɕiu1		
矫	tɕiu3		
桥	ʑiu2		
轿	ʑiu6		
腰	iu1		
要	iu5		
摇	iu2		
舀	iu3		
耀	iɔ6		
刁	tiu1		
鸟	tiɔ3		
鸟	ȵiɔ4		
钓	tiu5		
挑	tʰiu1		
跳	tʰiu5		
条	diu2		
调	/		
掉	/		
尿	ȵiɔ6		
聊	diɔ2		
了	diɔ4		
料	liu6		
箫	ɕiɔ1		
浇	tɕiu1		
侥	ȵiu3		
叫	tɕiu5		
窍	kʰiɔ5		
尧	ȵiu2		
晓	ɕiɛ3		
幺	iɔ1		
某	mɔ4		
亩	m̩4		
母	m̩4		
牡	mu4		
贸	mɔ6		
兜	/		
抖	ty3		
斗	ty5		
偷	tʰy1		
透	tʰy5		
头	dy2		
豆	dy6		
楼	ləu2		
篓	ləu4		
漏	dy6		
走	tsəu3		
奏	/		
凑	tsʰəu5		
嗽	səu5		
钩	kəu1		
狗	kəu3		
够	kəu5		
彀	uo5		
抠	kʰəu1		
口	kʰəu3		
扣	kʰəu5		
藕	ŋəu4		
偶	ŋəu6		
吼	/		
猴	həu2		
厚	həu4		
候	həu6		
瓯	/		
呕	əu3		
怄	əu5		
富	fu5		
副	fu5		
浮	vu2		
妇	vu4		
复	/		
谋	/		
矛	mɔ2		
纽	ȵy3		
流	dy2		
柳	dy4		
溜	dy5		
廖	diɔ6		
揪	tɕy1		
酒	tɕy3		
秋	tɕʰy1		
就	ʑy6		
修	ɕy1		
锈	ɕy5		
囚	/		
袖	ʑy6		
肘	tsəu3		
昼	tɕy5		
抽	tɕʰy1		
丑	tsʰy3		
绸	ʑy2		
皱	tɕy5		
愁	ʑy2		
馊	səu1		
瘦	ɕy5		
漱	səu5		
周	tɕy1		
帚	tɕy3		
咒	tɕy5		
丑	tɕʰy3		
臭	tɕʰy5		
收	ɕy1		
手	ɕy3		
兽	ɕy5		
仇	ʑy2		
受	ʑy4		
寿	ʑy6		
柔	/		
阄	tɕy1		
九	ky3		
救	ky5		
丘	/		
求	ɡy2		
舅	ʑy4		
旧	ɡy6		
牛	ȵy2		
休	ɕy1		
朽	/		
优	y1		
邮	y2		
有	y4		
又	y6		
油	y2		
酉	y4		
釉	y6		
彪	piu1		
丢	/		
纠	ky3		
幽	y1		
幼	y5		
耽	tɛ̃1		
贪	tʰɛ̃1		
探	tʰɛ5		
潭	dɛ̃2		
男	lɛ̃2		
簪	tsɛ̃1		
参	tsʰɛ̃1		
惨	tsʰɛ̃3		
蚕	zɛ̃2		
感	kɛ̃3		
龛	kʰɛ̃1		
坎	kʰɛ̃3		
勘	/		
含	hɛ̃2		
撼	/		
憾	/		
庵	ŋɛ̃1		
暗	ŋɛ̃5		
担	tæ̃1		
胆	tæ̃3		
担	tæ̃5		
坍	tʰæ̃1		
毯	tʰæ̃3		
谈	dæ̃2		
淡	dæ̃4		
篮	læ̃2		
览	læ̃4		
滥	læ̃6		
惭	zæ̃2		
暂	zæ̃6		
三	sæ̃1		
甘	kɛ̃1		
敢	kɛ̃3		
憨	xɛ̃1		
喊	xæ̃3		
酣	/		
站	tsæ̃5		
赚	zæ̃6		
站	zæ̃6		
斩	tsæ̃3		
蘸	tsæ̃5		
馋	zæ̃2		
杉	sæ̃1		
尴	/		
减	kæ̃3		
碱	kæ̃3		
咸	hæ̃2		
搀	tsʰæ̃1		
衫	sæ̃1		
监	kæ̃1		
衔	hæ̃2		
舰	kʰæ̃3		
贬	piæ̃3		
黏	ȵiæ̃2		
帘	diæ̃2		
敛	diæ̃4		
殓	diæ̃6		
尖	tɕiæ̃1		
签	tɕʰiæ̃1		
渐	ʑiæ̃4		
瞻	/		
占	tsɛ̃5		
陕	sɛ̃3		
闪	sɛ̃3		
染	ȵiæ̃3		
检	kiæ̃3		
脸	diæ̃3		
钳	ɡiæ̃2		
俭	ɡiæ̃3		
验	ȵiæ̃6		
险	ɕiæ̃3		
淹	ŋæ̃1		
掩	iæ̃3		
厌	iæ̃5		
炎	iæ̃2		
盐	iæ̃2		
艳	iæ̃6		
剑	tɕiæ̃5		
严	ȵiæ̃2		
酽	/		
掂	tiæ̃1		
点	tiæ̃3		
店	tiæ̃5		
添	tʰiæ̃1		
舔	tʰiæ̃3		
甜	diæ̃2		
簟	diæ̃4		
鲇	ȵiæ̃2		
念	ȵiæ̃6		
兼	kiæ̃1		
谦	kʰiæ̃1		
嫌	ʑiæ̃2		
凡	væ̃2		
范	væ̃4		
禀	pin3		
品	pʰin3		
赁	lin6		
林	din2		
檩	din4		
浸	tɕin5		
侵	tɕʰin1		
寝	tɕʰin3		
心	ɕin1		
寻	ʑin2		
沉	zən2		
森	sən1		
渗	sən5		
针	tsən1		
枕	tsən3		
深	sən1		
沈	zən2		
任	ȵin2		
任	ȵin6		
今	kən1		
金	kin1		
锦	kin3		
禁	kin5		
钦	kʰin1		
琴	ɡin2		
音	in1		
饮	in3		
荫	in5		
淫	in2		
单	tæ̃1		
掸	tæ̃3		
旦	tæ̃5		
滩	tʰæ̃1		
坦	tʰæ̃3		
炭	tʰæ̃5		
坛	dæ̃2		
蛋	dæ̃6		
难	læ̃2		
难	læ̃6		
兰	læ̃2		
懒	læ̃4		
烂	læ̃6		
赞	tsæ̃5		
餐	tsʰæ̃1		
灿	tsʰæ̃5		
残	zæ̃2		
伞	sæ̃3		
散	sæ̃5		
肝	kɛ̃1		
赶	kɛ̃3		
干	kɛ̃5		
刊	kʰɛ̃1		
看	kʰɛ̃5		
岸	ŋɛ̃6		
汉	xɛ̃5		
寒	hɛ̃2		
旱	hɛ̃4		
汗	hɛ̃6		
安	ɛ̃1		
按	ŋɛ̃5		
扮	pæ̃5		
盼	/		
办	bæ̃6		
盏	tsæ̃3		
铲	tsʰæ̃3		
山	sæ̃1		
产	tsʰæ̃3		
间	kæ̃1		
简	kæ̃3		
眼	ŋæ̃4		
闲	kæ̃1		
限	hæ̃4		
苋	hæ̃6		
班	pæ̃1		
板	pæ̃3		
攀	pʰæ̃1		
襻	pʰæ̃5		
蛮	mæ̃2		
慢	mæ̃6		
删	/		
奸	kæ̃1		
谏	/		
颜	ŋæ̃2		
雁	ŋæ̃6		
晏	ŋæ̃5		
鞭	piæ̃1		
变	piæ̃5		
偏	pʰiæ̃1		
骗	pʰiæ̃5		
便	biæ̃2		
辨	biæ̃4		
便	biæ̃6		
棉	miæ̃2		
免	miæ̃4		
面	miæ̃6		
碾	ȵiæ̃3		
连	diæ̃2		
煎	tɕiæ̃1		
剪	tɕiæ̃3		
箭	tɕiæ̃5		
迁	tɕʰiæ̃1		
浅	tɕʰiæ̃3		
钱	ʑiæ̃2		
贱	ʑiæ̃6		
仙	ɕiæ̃1		
鲜	ɕiæ̃1		
癣	ɕiæ̃3		
线	ɕiæ̃5		
羡	ʑiæ̃6		
展	tsɛ̃3		
缠	/		
毡	tsɛ̃1		
战	tsɛ̃5		
扇	sɛ̃5		
善	zɛ̃4		
然	iæ̃2		
遣	/		
乾	ɡiæ̃2		
件	ɡiæ̃4		
延	iæ̃2		
演	iæ̃4		
犍	/		
建	tɕiæ̃5		
键	tɕiæ̃5		
健	tɕiæ̃5		
言	ȵiæ̃2		
献	ɕiæ̃5		
边	piæ̃1		
扁	piæ̃3		
遍	piæ̃5		
片	pʰiæ̃5		
辫	biæ̃4		
眠	miæ̃2		
面	miæ̃6		
颠	tiæ̃1		
典	tiæ̃3		
天	tʰiæ̃1		
腆	tʰiæ̃3		
田	diæ̃2		
电	diæ̃6		
年	diæ̃6		
撵	/		
莲	diæ̃2		
练	diæ̃6		
笺	tɕiæ̃1		
千	tɕʰiæ̃1		
前	ʑiæ̃2		
先	ɕiæ̃1		
肩	kiæ̃1		
茧	kiæ̃3		
见	/		
牵	tɕʰiæ̃1		
研	ȵiæ̃2		
砚	/		
显	ɕiæ̃3		
贤	ʑiæ̃2		
烟	iæ̃1		
燕	iæ̃5		
搬	pɛ̃1		
半	pɛ̃5		
绊	/		
潘	pʰɛ̃1		
拼	pʰin1		
判	pʰɛ̃5		
盘	bɛ̃2		
伴	bɛ̃4		
叛	pʰɛ̃5		
瞒	mɛ̃2		
满	mɛ̃4		
端	tɛ̃1		
短	tɛ̃3		
锻	tɛ̃5		
团	dɛ̃2		
断	dɛ̃4		
段	dɛ̃6		
暖	lɛ̃4		
卵	lɛ̃4		
乱	lɛ̃6		
钻	tsɛ̃1		
纂	tsɛ̃3		
钻	tsɛ̃1		
汆	tsʰɛ̃1		
窜	tsʰɛ̃5		
酸	sɛ̃1		
算	sɛ̃5		
官	kuɛ̃1		
管	kuɛ̃3		
罐	kuɛ̃5		
宽	kʰuɛ̃1		
款	kʰuɛ̃3		
玩	/		
欢	xuɛ̃1		
唤	/		
完	vɛ̃2		
皖	vɛ̃4		
换	/		
豌	vɛ̃1		
碗	vɛ̃3		
鳏	/		
玩	/		
幻	/		
篡	/		
闩	sɛ̃1		
关	kuæ̃1		
惯	kuæ̃5		
还	uæ̃2	还原	
还	a2	还有	
患	/		
弯	væ̃1		
全	ʑiæ2		
宣	ɕiæ̃1		
选	ɕiæ̃3		
旋	ʑiæ̃2		
转	tsɛ̃3		
转	tsɛ̃5		
传	zɛ̃2		
篆	zɛ̃4		
传	zɛ̃6		
砖	tsɛ̃1		
穿	tsʰɛ̃1		
喘	tsʰɛ̃3		
串	tsʰɛ̃5		
船	zɛ̃2		
软	ȵiæ̃4		
卷	kiæ̃3		
卷	kiæ̃5		
圈	kʰiæ̃1		
权	kʰiæ̃2		
圆	iæ̃2		
院	iæ̃6		
缘	iæ̃2		
铅	kʰæ̃1		
沿	/		
捐	kiæ̃1		
藩	fæ̃1		
反	fæ̃3		
贩	fæ̃5		
翻	fæ̃1		
烦	/		
矾	væ̃2		
饭	væ̃6		
晚	mæ̃3		
万	væ̃6		
劝	kʰiæ̃5		
元	iæ̃2		
阮	iæ̃4		
愿	ȵiæ̃6		
喧	/		
楦	ɕiæ̃5		
冤	iæ̃1		
怨	iæ̃5		
园	iæ̃2		
远	iæ̃4		
犬	kʰiæ̃3		
悬	/		
县	ʑiæ̃6		
渊	/		
吞	tʰən1		
跟	kən1		
垦	kʰən3		
痕	hən2		
很	hən4		
恨	hən6		
恩	ŋən1		
彬	pin1		
鬓	pin5		
贫	bin2		
民	min2		
敏	min4		
邻	din2		
吝	din6		
津	kin1		
尽	tɕin3		
进	tsən5		
晋	tsən5		
亲	tɕʰin1		
亲	tɕʰin5		
秦	zən2		
尽	ʑin6		
新	ɕin1		
信	ɕin5		
珍	tsən1		
镇	tsən5		
趁	tsʰən5		
陈	zən2		
阵	zən6		
衬	tsʰən5		
真	tsən1		
疹	tsən3		
震	tsən5		
神	zən2		
身	sən1		
臣	zən2		
人	ȵin2		
忍	ȵin4		
认	ȵin6		
巾	kin1		
紧	kin3		
银	ȵin2		
因	in1		
印	in5		
寅	in2		
引	in4		
斤	kin1		
谨	kin3		
劲	kin5		
勤	ɡin2		
近	ɡin4		
欣	ɕin1		
殷	in1		
隐	in3		
奔	pən1		
本	pən3		
奔	pən5		
喷	pʰən1		
喷	pʰoŋ5		
盆	bən2		
笨	bən4		
门	mən2		
闷	mən6		
墩	tən1		
顿	tən5		
钝	dən2		
盾	dən6		
嫩	lən6		
论	lən2		
论	lən6		
尊	tsən1		
村	tsʰən1		
寸	tsʰən5		
存	zən2		
蹲	tən1		
孙	sən1		
损	sən3		
昆	kʰun1		
滚	kun3		
棍	kun5		
坤	kʰun1		
捆	kʰun3		
困	kʰun5		
婚	xun1		
魂	hun2		
混	hun4		
温	un1		
稳	un3		
伦	lən2		
遵	tsən1		
俊	/		
皴	tsʰən1		
荀	sən1		
笋	sən3		
迅	/		
巡	zən2		
椿	tsʰən1		
肫	/		
准	tsən3		
春	tsʰən1		
蠢	/		
唇	zən2		
顺	zən6		
舜	sən5		
纯	zən2		
润	ȵin6		
均	kin1		
菌	ɡin4		
匀	in2		
允	/		
分	fən1		
粉	fən3		
粪	fən5		
芬	fən1		
坟	vən2		
愤	/		
份	vən6		
文	vən2		
蚊	/		
问	vən6		
军	kin1		
群	ɡin2		
裙	ɡin2		
熏	/		
荤	xun1		
训	/		
熨	/		
云	in2		
运	in6		
帮	pɒ̃1		
榜	pɒ̃3		
谤	pɒ̃5		
滂	pʰɒ̃1		
旁	bɒ̃2		
忙	mɒ̃2		
莽	mɒ̃4		
当	tɒ̃1		
党	tɒ̃3		
当	tɒ̃5		
汤	tʰɒ̃1		
躺	tʰɒ̃3		
趟	tʰɒ̃5		
堂	dɒ̃2		
荡	dɒ̃4		
宕	dɒ̃6		
狼	lɒ̃2		
朗	lɒ̃4		
浪	lɒ̃6		
脏	tsɒ̃1		
葬	tsɒ̃5		
苍	tsʰɒ̃1		
脏	zɒ̃6		
桑	sɒ̃1		
嗓	sɒ̃3		
丧	sɒ̃5		
缸	kɒ̃1		
杠	kɒ̃5		
康	kʰɒ̃1		
慷	kʰɒ̃3		
抗	kʰɒ̃5		
杭	hɒ̃2		
娘	ȵiɒ̃2		
酿	ȵiɒ̃6		
粮	diɒ̃2		
两	diɒ̃4	斤两	
两	/	两个	
亮	diɒ̃6		
将	tɕiɒ̃1		
奖	tɕiɒ̃3		
酱	tɕiɒ̃5		
枪	tɕʰiɒ̃1		
抢	tɕʰiɒ̃3		
墙	ʑiɒ̃2		
匠	ʑiɒ̃6		
相	ɕiɒ̃1		
想	ɕiɒ̃3		
相	ɕiɒ̃5		
详	ʑiɒ̃2		
象	ʑiɒ̃4		
张	tɕiɒ̃1		
长	tɕiɒ̃3		
帐	tɕiɒ̃5		
畅	tɕʰiɒ̃5		
长	ʑiɒ̃2		
丈	hʑiɒ̃4		
庄	tsɒ̃1		
壮	tsɒ̃5		
疮	tsʰɒ̃1		
闯	tsʰɒ̃3		
创	tsʰɒ̃5		
床	zɒ̃2		
状	zɒ̃6		
霜	sɒ̃1		
爽	sɒ̃3		
章	tsɒ̃1		
掌	tsɒ̃3		
障	tsɒ̃5		
昌	tsʰɒ̃1		
厂	tɕʰiɒ̃3		
唱	tɕʰiɒ̃5		
伤	sɒ̃1		
赏	sɒ̃3		
饷	/		
常	zɒ̃2		
上	zɒ̃4		
尚	zɒ̃6		
壤	/		
让	ȵiɒ̃6		
姜	tɕiɒ̃1		
羌	tɕʰiɒ̃1		
强	ɡiɒ̃2		
强	/		
仰	ȵiɒ̃4		
乡	ɕiɒ̃1		
响	ɕiɒ̃3		
向	ɕiɒ̃5		
央	iɒ̃1		
羊	iɒ̃2		
养	iɒ̃4		
