#备注：《如皋方言研究》（吴凤山）《如皋方言词典》（吴凤山）《如皋县志》《如皋市志》《南通地区方言研究》《如皋方言的音韵》（丁邦新）《如皋方言检字》（吴凤山）《江苏省方言志》《江苏方言总汇》			
#调值	[6]21 [2]35 [3]213 [5]44 [7]44 [8]35 [0]44/21		
#符号说明：-白=文			
#ɿ			
ɕ	[6]荠2{~菜儿}西犀兮徙牺嬉熙系3{篮环绳之类：桶~(桶把之绳)}希稀嘻□{麦芽糖液}𨵤{~缝：露出缝隙}窸{~~察察}咥{戏笑：~~人}咥{胡子根部因笑而动}羲栖 [2]翕{~动：纷纷行动}兮{红肉~~：状伤口外露}畦-携=溪2奚2 [3]洗玺喜死{副词：他~坏的，疑为死}蟢史3{姓，避“死”音“喜”}徙 [5]细□{毛细作用：碗有璺油~出来呀}系2{~统}戏嘻 [0]脐{厴~儿}		
Ø	[6]义议蚁衣依艺伊易-5{~容：容易}勚{磨损}肄2{~业}医毅乂异裔 [2]爷1{异读。1.叔叔；2.老~}仪夷姨宜谊沂饴移遗1疑贻颐懿 [3]已以□{腐败}矣倚{~立}徛矣尾2{马~草}椅1□{延误：事情挨~下来呀}踦{抵住：大门后头~呀块大石头}蚁伊{俗读}里2{西乡的黄市、葛市、江安、胜利、高明、常青、搬经、加力、夏堡、南乡的营防、龙舌、勇敢、新姚、蒲西、花园口音}理-2{西乡的黄市、葛市、江安、胜利、高明、常青、搬经、加力、夏堡、南乡的营防、龙舌、勇敢、新姚、蒲西、花园口音} [5]忆=异易=4{~如反掌}意□{墨迹渲润：笔头儿碰到纸墨就~开来呀，《如皋县志》记作浥，《如皋市志》记作浳}肄1{描画}翼=㱲{凋谢：爪妞儿~掉啊}瞖刈=□{刚开始就终止，本字不明：~nʝ3儿，刚开始就终止的事情}蚁诣瘗		
#β			
p	[3]补捕=[5]布怖佈		
pʰ	[6]步部铺1{~设、~展、胖}簿潽{汤液沸溢}豧{~气：喘息}胕{腐而体积变大}烰{~蛋。蒸嫩蛋脑}孵{本字伏，俗作孵，~蛋}伏{俗作孵，~小鸡}[2]菩哹{~气：吐气}蒲拂{拂拭，本字未知}凫{~水，也作浮}浮{~水，也作凫}[3]甫浦捕-脯辅-普附3{香~子}谱圃哺[5]埠铺2{店~}		
f	[6]父互妇乎1呼呼{鼾声}户1沪护={~送}夫伕衭{襟}麸附2{鬼魂~体}胕{腐而体积变大；疮口发~：腐烂}糊1{~~儿面、~汤}敷{~药}服{量词，一~丸药} [2]胡1{姓、~须}鬍{~须}湖1{太~}糊2{~纸、~涂}㾰{疼，儿语}扶芙荴{芋、菱叶}稃{另读。谷壳}巫1{~婆}诬俘{~虏}浮1烰{~火：火焰上层}胕{~肿}符和2{游~：玩纸牌}𤖱{~头：棺头}狐壶葫瓠1{~芦}孚凫 [3]抚㨭{泼酒；撒}府腑俯腐斧釜虎烰{~炭：家中烧木柴后闷熄形成的木炭}敷{~衍}辅=浒1{水~}肤 [5]负阜戽□{旋转。吹动}付附1{~属}弣{把~：草扎成的加强筋、草把儿}洑赴赋傅富副𥲉{鱼~子：鱼篓}讣 [0]弣{把~：草扎成的加强筋、草把儿}		
v	[6]乌坞污许2{邪邪~}户2{~限：门槛}护-{~短}瓠2{~瓜}呜[2]吴蜈吾梧无胡3{~蜂}毋[3]午户4{门~框：门框的竖料}五伍戊武鹉侮舞忤[5]务□{不~：1.正务之外：上南京~要耍耍；2.意外，非故意}误悟焐{保温：~手；阴燃}恶1{厌~、~嫌}雾晤戊		
t	[6]都{首~、~城}猪2{江安、葛市、石北、高井、常青、场南、长庄、花园、搬经、加力、邓园口音}[2]嘟2{走了：脚脚~：~掉咯}[3]肚1{胃；~子}堵睹赌[5]妒□{衬字：紫~~}嘟1{打~子：唇、舌、小舌颤音}蠹		
tʰ	[6]大6{~布、~板床}杜肚2{腹}度渡镀[2]途塗涂徒屠图荼[3]土1吐1{~痰}[5]吐2{呕：打~子}兔唾{~弃}		
l	[6]路露1{雨~、~水}鹭赂 [2]卢炉芦鸬庐攎{扒取：~钱；轻抚} [3]鲁橹卤蘂{花~}蕊乳1{豆腐~}		
ts	[6]租诸猪1□{塞、肿}朱硃珠诛蛛株[3]主拄祖阻组煮[5]做{[老]~种}著{显~}着1{即著，钉：~纽子}注註驻蛀疰{~夏}贮{盛物于器：把米~啊缸里}铸骤-㝉伫		
tsʰ	[6]住柱1{~子}粗□{粗略揩擦}苎初助箸{筷，~笼}𠿝{当面顶撞，使难堪：长辈挨晚辈~下子心里不好过}□{塞：拿馒头~他的嘴}杵[2]殳{~庄(地名)}刍{反~}除储锄雏□{粗野无礼，当面顶撞}厨橱[3]处1{~理}杵础褚楚鼠暑土2{江安、搬经一带口音}[5]处2{去~}措醋憷{~怛：忌讳}		
s	[6]书苏柱2{柱~棵：柱子}竖树枢酥梳疏蔬舒输𣩷{疏松朽烂}抒 [2]殳殊 [3]数1{动词} [5]戍庶诉恕素嗉塑黍署薯殊漱{~嘴}蔌{菜~}数2{名词}蔬{~菜}殊墅溯熟3{秋~(河口镇音)}夙		
ʐ	[2]如儒襦孺[3]汝乳={母~}蘂{花~}擩{捣击使碎}		
k	[6]咕{一饮而尽}沽{眼泪~~：饱含泪水}牯{公水牛}罟鸪{鹧~}姑婟{~嫪}菇孤1{~独}菰箍□{以棒横击}□{砂~}軱{~拐：踝}[3]古估户3{石~：门框前一对石饰}股1{~东}鼓臌{胀}䀇{砂~}蛊贾{商~}[5]故雇顾固锢		
kʰ	[6]枯□{连鞋入泥水中行走}□{喷气：~气}骷 [2]□{1.隆起，平面的中心区鼓起来；2.丰满；3.膨胀；4.液体涌出}㗅{1.话语含混不清；2.训斥，责备；3.糊涂，糟糕} [3]苦 [5]库裤□{小农具装柄处的套状结构}		
#yᶨ			
t	[6]堆-1堆{雷~(磊䇏)}[3]怼-{~动：痉挛，抖，本字不明}[5]对-碓-1兑-2		
tʰ	[6]兑-1梯1推-1[3]腿-1[5]退-1褪2{~色}蜕3{~化}		
n	[6]内-2{~里、~教、~行}[3]女馁-		
l	[6]虑滤累-1{连~}类-泪-䓞{~草，狼尾草} [2]雷-驴闾{姓}擂--磊{~䇏，即雷堆}□{擦割、拖拉、拉割、研磨，被线或草割开：拉拉藤~人} [3]儡-累-2{积~}垒-磊-2履捋吕铝侣旅缕屡		
tɕ	[6]居车1{~马炮}拘{~束；~礼}𢤫{敬请：~客先享，~礼、~座(恭谨让座)}驹={白~(地名)}距2{老~：老练}榉堆-2榉桊{牛鼻栓}且{旧语助词}雎俱{丁邦新论文记}疽 [3]举={~手}嘴-咀 [5]句=巨拒距1{~离}矩锯据{跟~}具俱惧醉-碓-2对-2□{~床}剧={~毒}谲{辱~}炬		
tɕʰ	[6]句-{说一~}区驱蛆趋崔-催-罪-遂-1{顺~}聚穗-1{麦~~儿}兑-3梯2推-2躯摧岖 [2]徐渠驹-{鲍~(人名)}随-1瞿癯{皮枯瘠多茧}衢劬 [3]取娶腿-2 [5]去悴2啐3{叹词}粹-翠-趣1脆-退-2褪3		
ɕ	[6]吁1{气喘~~}尿1{名词}虚嘘墟觑须需虽-绥-穗-2{五彩~子}荽{芫~}[3]许1{姓}浒2{~澪(地名)}栩煦[5]岁-序绪叙婿碎-絮遂-2{~愿}隧-{~道}粹-2祟1{作~}𬘼{~管儿}		
Ø	[6]于1{关~、~是}吁1{呼~}与{参~}竽迂芋纡玉1於{姓}淤御禦预豫遇裕喻{姓}愈{~合}驭誉寓妪 [2]余{姓}于2{姓}圩1{~田、~岸、李三~}盂鱼渔愚娱虞馀俞{姓}逾愉榆愈{文言副词}围-1{~腰儿}猬-1予隅臾腴舆瑜 [3]与宇羽雨禹语寓誉喻{比~}预{~制，南乡音}隅 [5]尉2{姓}𢲴{添：搓绳~草}饫{喂食}餧喂餵猬-2𤜹{唤猪声}语{告诉}予		
#ɑ			
p	[6]巴1芭妑{女伢儿梳~~儿头}疤钯1{铁~子}粑1{饼}䶕{齿外露：龇~龇~的}豝{长~猪：种母猪}鲃扒1{爬高：~墙；挖东西}爬{~墙头}□{爊~肉：卤肉}爸2{与通州邻界地区音}[2]粑2{~儿：饼，东北乡(李堡)音}[3]把1{~握}靶{打~}㞎{大便}[5]爸1把2{~子：柄}罢=坝霸灞[0]怕{哪~：假设(只要是他送的，~是金子我也不要！)}		
pʰ	[6]扒2{~红蹄}汃{弱：病吖~呀；烂：肉煮啊~呀}趴{匍匐}䇑{矮~~儿}钯2{钉~}耙罢-{~市、打啊~呀}排{竹~，本字簰}簰{竹~}靶-[2]扒3{~儿手}朳筢{笊~、打丝线要传~、~子}妑{~~角儿：女童侧顶髻}𥩙{~~凳儿(矮凳儿)}杷{无齿农具}爬琶牌2{靠~头}䶕{豁~儿：齿缺}[5]怕{害~}		
m	[6]妈1{母}骂马{瞇~、~虎}[2]麻蟆{蝦~}盲{另读。~目}忙{~烦}埋{狗屎~塘}痲[3]马妈2{~祖(神名)；~~儿：妻子，女人}吗2{~啡}码□{略腌、略捆}蟆{三只脚的蝦~}蚂{~蚁}玛[5]妈3{大~：伯母}□{抚慰小孩声}[0]吗{助词}		
f	[6]花2{~生，下原乡某村音}		
v	[6]瓦1{~刀}画-1{动词：~画儿、~符}划-1{~玻璃}蛙娃{旧读}[2]凹{~坎儿：河坡凹处，水下凹岸}划-2{~船}□{向心拉、拨：~草(扒拉草)、~饭}□{黏滑状}哇1{兒啼}娃[3]瓦2{砖~、~解}㧚{割破}搲{~糖}蜗{~牛}我{见于夏堡、邓园、袁桥、磨头、大明等乡}[5]凹2洼漥我{见于马塘(兼)、勇敢、石北、高井、江安、葛市、黄市、搬经、加力、高明、常青、何庄、场南、场北等乡}[0]哇{助词}		
t	[6]大{~小}[2]哒咑[3]打[5]大1{~~：伯父，当作爹；老~}爹{~~：伯父，俗作大}[0]䕢{藞~：叠韵连绵字，不谨饰}		
tʰ	[6]他她它大5{~石桥：地名}		
n	[2]呐1{唢~}拿1 [3]哪=1{~儿}娜 [5]那=1𦛐{网~儿：拖挂不成形的肥肉} [6]喏3{应答声，下河音}		
l	[6]拉垃{~圾}辣{另读。~蓼(草名)}[2]遗{排泄失控，不自觉地流出}来{排泄失控，本字疑为遗}拉{排泄失控，本字疑为遗}拿2{~宝儿：詈语}[3]哪-{~嗨：哪儿}藞{~䕢：不谨饰，叠韵连绵字}喇{~嘛、~叭}[5]那=2		
ts	[6]拃{拇、中指张距}查1{姓}楂渣喳遮蔗挓{张开：~嘴}虘{蛮横，不讲理：~子}齇碴 [3]吒{哪~}渣{碎细}咱 [5]乍1咋诈炸1{~弹}这2{多在双音词首：~嗨、~吖}柞{橡树}榨柘奓{~腮：腮过宽}咤{怒声，怒时音粗}蚱 [0]䕢{藞~，又读}		
tsʰ	[6]叉扠杈钗衩{另读。~口袋}訍{~持人短：他在说大话，挨我一~，他就说不下去呀}车{汽~}蛼{~螯，~虫和：蛤}䞗{升：~旗子}䠡{蹬、蹋：~被单}差1{~别}差 {出~}□{粗莽：武~、急~}茶2{~米、栟~(地名)、晚~(河口镇音)}叉{~喏：作揖} [2]茬查2{调~}茶1搽 [3]扯采{~花、~草}镲{~~儿：铙}□{向旁边拉开}[5]岔□{机会~掉啊；忙嘎出~}唱2{~喏：作揖，乡下读阴平叉}汊杈2衩{衣~}诧		
s	[6]生2{~活：苦头}沙纱莎㸺{~牛：母黄牛}射-{~箭}𧭝{散言，信口说：信嘴~}牐{~栏子：城门栅}□{掉落}煞{~白的}鲨勺{变调音，~儿(汤匙)}傻{丁邦新记老读音}砂痧 [2]佘蛇 [3]洒□{~亮}捨-撒={~种}傻 [5]社-{菩提~（庙名）}厦1嗄{~喉咙}□{叶被虫咬了}赦{放~}赊舍□{塞}		
ʐ	[2]□{示弱：~把他}[3]喏1{唱~}惹[6]喏2{助词}		
k	[6]加-痂-枷-{刑俱}袈-尬家-傢-{~伙}稼-[2]嘎2{叹词；象声词}[3]玍1{~古：脾气特别}贾-{~家儿桥(地名)}[5]架-驾-嫁-价-{整天~}界{不搭~}尬介{南乡音}[0]嘎1{结构助词、语气助词，使用频率高}		
kʰ	[6]咖抲{塞、插}[2]骑{处于两者之间或接续到下一阶段：~月阴；持强控制：~强、~食（贪食多占）。疑为骑、跨、卡}跨{处于两者之间或接续到下一阶段：~月阴；持强控制：~强、~食（贪食多占）。疑为骑、跨、卡}卡{处于两者之间或接续到下一阶段：~月阴；持强控制：~强、~食（贪食多占）。疑为骑、跨、卡}揩{承受不了仍然继续要，本字不明}[3]卡咔揩{~油}喀{~血、~痰}[5]揢{控制、握：~笔。疑为骑、跨}骑{控制、握：~笔。疑为骑、跨}跨{控制、握：~笔。疑为骑、跨}揩{不合理的囤积，本字不明}		
ŋ	[6]丫砑鸦-桠挜2捱{靠近，本字不明}瓦{南乡部分地区音}[2]牙-伢{~儿：小孩}芽-庌{本义：门窗不脗合，开了一点儿：门~啊下；引申义：~捂}□{转门声}蚜-[3]哑我{见于柴湾、南凌、雪岸等乡北部及海安县的西场、李堡一带}瓦{南乡部分地区音}[5]挜1{强予}垩{施肥；吃饱后再多吃一点}我{另读。见于营防乡}		
x	[6]下-1{底~}𢩹{搔挠}蝦-1哈{笑~~；~气：张口呼气}鹤{~儿：水车槽筒木链的一节，连续变调之音。吴语词}夏{~布。北乡音}[2]吭{喘：~气}蝦-2{~蟆乌儿：蝌蚪}□{痴的~气的}霞-{烧~，何庄乡音}还[3]哈{另读。笨~儿(笨人)}[0]许{些~}		
Ø	[6]啊[2]啊[3]也-1啊[5]啊		
#iɑ			
p	[3]𠷨{不正：~腰儿}		
pʰ	[6]□{象声词，状击掌声}□{飘跌状：他挨一掌打啊~下去呀}[3]歪{不正：~七~八的，本字不明}撇{不正：~七~八的，本字不明}𠷨{不正：~七~八的，本字不明}		
m	[6]𥄲{~乎：瞌睡貌}[2]𥄲{极兴奋而闭目：快活嘎~下去呀(快活极了)}[3]乜1{姓}乜{窥视、斜视、监视}[5]咩{羊叫声}		
t	[6]爹[3]嗲[0]嗲{“的呀”合音字}		
n	[6]□{~niɑr³⁵儿：小}[2]□{niɑ²¹~儿：小}[3]你{见于城东、丁堰、白蒲、薛窑等区大部及江边、江安乡、黄市乡、夏堡乡、城西乡、邓园乡}[5]你{见于石庄、江安、黄市、搬经、城西、磨头等区大部，丁堰镇、马塘(兼)、建设(兼)、勇敢、九华、营防等乡}		
tɕ	[6]加=痂=袈={~裟}枷=家=傢=稼=佳嘉[3]姐-贾={姓}假{真~}□{~蝼(另读)：蚱蟟}□{斜}讲=2{说~儿：说民间故事}加{~力：地名}[5]价=借-架=驾=嫁=藉{~故}𢉤{檩数及间距}稼{丁邦新记音}		
tɕʰ	[6]谢-榭笡{斜垂：~头儿(歪脖子)}㓔{凋谢}射{南乡音。排泄，~尿}[2]茄-斜-邪-1{~不压正}详2{不~意：不在意}强{头~啊~的：不服气的样子}强{另读。顽强、强制：他~，我~不住他}强{~如}[5]笡{斜}趄{倾斜，倒向一边}		
ɕ	[6]下=1{~降}夏厦2{~门}蝦=1{鱼~}𡤫{㝞~：反应迟缓}乡{~下}香{~油}些[2]遐暇瑕蝦=2{~蟆}惬{另读。~意}□{~佬儿}霞=[3]写-些[5]下=2{脸上难~}吓2泻-卸-惬{另读。~意}		
Ø	[6]鸦=耶夜-㝞{~𡤫：反应迟缓}爷{父，西南乡音}丫=[2]爷2{1.父：~娘；2.叔叔}牙=芽=蚜=衙崖涯洋{~火}琊[3]也-2邪-2{~~许}雅野-痒{~ɕiɑ0儿}[5]亚□{轻轻地，仔细地}迓讶[0]呀爷{老~货}		
#uɑ			
ts	[6]抓[3]爪1{~子：动物的脚}		
tsʰ	[6]欻{队列步伐声}		
s	[3]耍□{不黏，糯性不强：~的}		
ʐ	[2]弱{示弱：~把他}		
k	[6]瓜呱1{象声词，状叫声：叽~}[3]剐呱2{~嘴，扯~：随便攀谈}寡[5]卦挂褂		
kʰ	[6]夸垮挎 [2]划{刮：~皮，《如皋县志》记作擖，《如皋市志》记作刳}骑{强制：~住他把钱。疑为骑、跨、卡}卡{强制：~住他把钱。疑为骑、跨、卡}跨{强制：~住他把钱。疑为骑、跨、卡}□{打} [3]侉{动作粗野不文雅}胯{两股间：~庰(胯下)} [5]跨		
x	[6]化{把大票子换成小票子，俗写化}𠝐{纵向剖：~木头，俗写化，~板}花1话划=1{~分}画={绘~}画={~糕：加工倒箱儿糕}[2]华{中~；姓}铧桦划=2{~船；估算：~~数儿}黄-2{~六，质差}[3]化{变成溶融状：煮~呀}[5]化{~学}霍{另读。~乱(病)}划3{计~、规~}伙{小~}		
ŋ	[6]瓦{南乡部分地区音}[3]我{乡村多用此说}瓦{南乡部分地区音}[5]我{见于马塘、建设、蒲西、(兼)九华、吴窑、戴庄、何庄、场南、场北等乡}		
#yɑ			
tɕʰ	[2]瘸		
ɕ	[6]靴𢪎{偷藏：~起来呀}[2]𢪎{偷藏：~起来呀}□{打：~你！}		
Ø	[6]曰1𦚢{手足曲病：~手儿；借指懦弱}[2]弱{软弱、被欺：~角儿(无用之人)、捉~}[5]曰2{~口：话中含义}□{悠悠地，稳住：~住嘎}		
#ᴇ			
p	[6]□{~~：父。老派称呼}□{驴子的~~：形容做事不利落}掰=[3]摆䙓[5]拜湃稗=[0]外{另读。里~里：反正、横竖、都}		
pʰ	[6]呸败稗𨂝{浅涉，徒步涉水}[2]排1{~列}排{另读。打：不听话就~你}牌1{挂~、门~}𥱼{筏}[3]排2{(杨)~凤：状女儿粗犷}[5]派		
m	[6]卖䀛{~呆：久视而忘了其他}[2]埋[3]买[5]迈		
v	[6]外歪=□{~儿：蚌、蛤壳}㖞{~嘴儿}□{坐倚貌}[2]怀-[3]崴{脚扭伤}崴{扭动、摇摆}[5]喂{象声词，喊声}		
t	[6]呆{傻}□{停留}怠1{懈~}□{仰头}[3]歹□{~~的：经常地}𠯪{吃、咬：一~一个饱、挨狗子~呀一口}逮2{捉：~住}[5]带带{和、同，本字不明，俗写带}答-{~应}戴襶{褦~}再-大{~夫(医生)}贷=黛=逮=		
tʰ	[6]大3{~斧、~气}态汰-{漂洗：~衣裳}代{~表}袋贷殆苔1{青~}怠2{~慢}胎胎{~谐：指人的素质好，能干}紿{松垂}待埭逮1{~捕}拖{舌头~啊下}黛-[2]台抬苔2{菜~}[3]大4{另读。~鱼，乡村常见音}[5]太汰={淘~}泰大{曹~家(班昭)}		
n	[6]耐{忍~}奈褦{~襶}[3]乃奶[5]耐{咀嚼不合味，难以下噎状：~呀~的(难咽)}奶{《如皋市志》记音}		
l	[6]赖癞籁褦{~襶}烂{~污}[2]来莱[3]咧{~嘴(张大嘴)、展开，本字未知}䐯{~怪形}[0]俫{人称代词复数}		
ts	[6]灾斋栽哉财{~翁(iɔŋ²¹)，本字不明，俗写财}阶=[3]者者{x样，本字不明}宰{1.主~；2.咬定：一口~定吖是他偷的；3.限定：不~~拘}哉{另读。助词：来~}载1{年：三年五~}解=[5]在={好~：所好}再载2{~重、装~}债寨=哉{另读。助词：来~}介=		
tsʰ	[6]尺2{工~谱}在-差1{出~}猜傤{载运量：重~、足~}射{~尿：排小便}钗=[2]才材财1豺裁柴=侪[3]采採{~摘}彩睬踩䜺{玉米~儿}在{不在，在的否定形式}[5]菜蔡察{另读。觉~：觉得}虿		
s	[6]社={~会}射=1{发~}趿{𨃚~儿：一种拖鞋}奢腮鳃筛揌{填塞}麝□{哆嗦，~动，吕四za4}[2]柴-[3]赊=捨=赦{另读，~免}[5]舍{宿~}晒赛{比~}寨-𩴇{灵魂：落~，吕四sa5}塞{要~}赦=		
k	[6]阶该㧡{拨移}赅皆-稭街-枷{连~(农具名)}居{拥有，俗写赅，本字不明}秸垓[3]改解-1{~结、~手}[5]介-芥-疥-戒-械-诫-概溉丐界-届-盖解-3{押~罪犯、~元}锯尬{《如皋县志》《南通地区方言研究》记音}[0]吤		
kʰ	[6]开揩{~抹}[2]餩{~气：吐出胃中之气}[3]慨楷螘{蚜虫}凯铠忾[5]隑{疑为徛，斜靠}徛{斜靠，俗作隑}		
ŋ	[6]艾哀挨1{~近}磑{磨、擦：~来擦去}碍[2]呆2{痴、死板、不灵活}捱埃挨2{~打}癌-[3]矮蔼霭[5]爱隘		
x	[6]亥骇咳1{叹息}咍{笑声}唉嗐{~文章：唱读}害解-2{姓}懈-[2]还1{~有}孩谐-偕-□{~闭眼儿：调皮或蔑视的眨眼}鞋-□{呻吟}[3]海蟹懈{另读，《南通地区方言研究》记作邂。不急：~~儿摇：松~}邂{另读，如皋方言记作懈。不急：~~儿摇：松~}𥁐{碗}桸{料~：网兜}𣖻{木~：建筑涂泥用具}许海{所有、统统，本字不明}骇{又读，丁邦新记音}[0]懈{松~}		
Ø	[6]唉{应答声} [2]唉{疑问声} [3]嗳{反问声} [5]嗳{叹惜声}		
#iɛ			
tɕ	[6]皆=阶=街=嗟 [3]解={~放} [5]介=芥=疥=戒=械=诫=界=届=借=蚧		
tɕʰ	[6]谢=\n[2]茄=邪={淫~}斜=\n[3]且		
ɕ	[6]懈=些=\n[2]谐=偕=鞋=\n[3]写=些=\n[5]泻=卸=		
