奔	poŋ	1	
本	poŋ	3	
盆	pʰoŋ	2	
朋	pʰoŋ	2	
碰	pʰoŋ	5	
分	foŋ	1	
风	foŋ	1	
粉	foŋ	3	
们	moŋ	1	
门	moŋ	2	
明	moŋ	2	~天
闷	moŋ	5	
滚	koŋ	3	
捆	kʰoŋ	3	
困	kʰoŋ	5	
婚	xoŋ	1	
昏	xoŋ	1	
问	uoŋ	5	
文	uoŋ	2	
闻	uoŋ	2	
温	uoŋ	1	
蹲	tən	1	
灯	tən	1	
论	lən	5	
真	tsən	1	
遵	tsən	1	
准	tsən	3	
春	tsʰən	1	
村	tsʰən	1	
成	tsʰən	2	
孙	sən	1	
顺	sən	5	
更	kən	5	
歪	uai	1	
快	kʰuai	5	
怀	xuai	2	
揣	tsʰai	1	
衰	sai	1	
帅	sai	5	
威	uei	1	
堆	tei	1	
腿	tʰei	3	
回	xuei	2	
惠	xuei	5	
追	tsei	1	
吹	tsʰei	1	
水	sei	3	
嘴	tsei	3	
随	sei	2	
睡	sei	5	
岁	sei	5	
营	in	2	
造	tsʰau	5	
详	tɕʰiaŋ	2	
细	ɕi	5	
地	ti	5	
址	tsɿ	3	
街	kai	1	
皆	kai	1	
戒	kai	5	
书	su	1	
面	miᴇ	5	
语	i	3	
一	i	2	
液	i	2	
换	xuɛ	5	
幻	xuɛ	5	
境	tɕin	3	
空	kʰoŋ	1	
间	tɕiᴇ	1	
尖	tɕiᴇ	1	
监	tɕiᴇ	1	
狱	iu	2	
橘	tɕiu	2	
子	tsɿ	3	
严	niᴇ	2	
床	tsʰaŋ	2	
闯	tsʰaŋ	3	
双	saŋ	1	
听	tʰin	1	
端	tɛ	1	
得	tɛ	2	
德	tɛ	2	
段	tɛ	5	
团	tʰɛ	1	
暖	lɛ	3	
卵	lɛ	3	
卵	luɛ	3	
不	pu	2	
些	ɕiᴇ	1	
县	ɕiᴇ	5	
线	ɕiᴇ	5	
现	ɕiᴇ	5	
高	kau	1	
镇	tsən	1	
濛	moŋ	2	
江	tɕiaŋ	1	
社	sɛ	5	
区	tɕʰi	1	
揪	tɕiəu	2	口语
关	kuɛ	1	
管	kuɛ	3	
馆	kuɛ	3	
宽	kʰuɛ	3	
款	kʰuɛ	3	
专	tsɛ	1	
沾	tsɛ	1	
转	tsɛ	3	
者	tsɛ	3	
车	tsʰɛ	1	
穿	tsʰɛ	1	
扯	tsʰɛ	3	
酸	sɛ	1	
算	sɛ	5	
弯	uɛ	1	
万	uɛ	5	
捐	tɕiᴇ	1	
全	tɕʰiᴇ	2	
选	ɕiᴇ	3	
缘	iᴇ	2	
圆	iᴇ	2	
月	iᴇ	2	
颜	iᴇ	2	
也	iᴇ	3	
野	iᴇ	3	
愿	iᴇ	5	
院	iᴇ	5	
夜	iᴇ	5	
你	ni	3	
我	ŋo	3	
吃	tsʰɿ	2	
饭	fɛ	5	
走	tsəu	3	
果	ko	3	
树	su	5	
林	nin	2	
零	nin	2	
七	tɕʰi	2	
八	pa	2	
滴	ti	2	
酒	tɕiəu	3	
花	xua	1	
溪	tɕʰi	1	
过	ko	5	
青	tɕʰin	1	
岩	ŋai	2	
开	kʰai	1	
枇	pʰi	2	
杷	pʰa	1	
大	ta	5	
贵	kuei	5	
州	tsəu	1	
省	sən	3	
马	ma	3	
肉	zu	2	
麻	ma	2	
辣	la	2	
拿	la	2	
念	niᴇ	5	
合	xo	2	
会	xuei	5	
讲	tɕiaŋ	3	
海	xai	3	
椒	tɕiau	1	
教	tɕiau	1	
油	iəu	2	
炒	tsʰau	3	
晓	ɕiau	3	
爸	pa	2	
妈	ma	1	
爷	iᴇ	2	
奶	lai	1	~~
来	lai	2	
猜	tsʰuai	1	~字谜
剧	tɕi	5	
视	sɿ	5	
电	tiᴇ	5	
单	tɛ	1	
这	tsɿ	5	口语
狗	kəu	3	
狗	kiəu	3	
口	kʰiəu	3	
抠	kʰiəu	1	
单	tɛ	5	
难	lɛ	2	
南	lɛ	2	
男	lɛ	2	
钱	tɕʰiᴇ	2	
前	tɕʰiᴇ	2	
黔	tɕʰiᴇ	2	
千	tɕʰiᴇ	1	
牵	tɕʰiᴇ	1	
周	tsəu	1	
兴	ɕin	1	
跑	pʰau	3	
步	pu	5	
哭	kʰu	2	
苦	kʰu	3	
组	tsu	3	
祖	tsu	3	
土	tʰu	3	
刚	kaŋ	1	
时	sɿ	2	
侯	xəu	5	
比	pi	3	
还	xai	2	
火	xo	3	
友	iəu	3	
干	kiɛ	1	
干	kiɛ	5	~嘛
看	kʰiɛ	5	
看	kʰiɛ	5	
喊	xiɛ	3	
安	ŋɛ	1	
安	ŋiɛ	1	
按	ŋiɛ	5	
完	uɛ	2	
玩	uɛ	2	
做	tsəu	5	
做	tsu	5	
爆	pau	5	
竹	tsu	2	
声	sən	1	
中	tsoŋ	1	
除	tsʰu	2	
软	zɛ	3	
船	tsʰɛ	2	
短	tuɛ	3	
胆	tɛ	3	
三	sɛ	1	
山	sɛ	1	
送	soŋ	5	
入	zu	2	
屠	tʰu	2	
苏	su	1	
干	kɛ	5	
去	kʰe	5	
去	kʰi	5	
带	tai	5	
栽	tsai	1	
起	tɕʰi	3	
运	in	5	
动	toŋ	5	
量	niaŋ	5	
很	xən	3	
几	tɕi	3	
道	tau	5	
国	kuɛ	2	
转	tsuɛ	3	
穿	tsʰuɛ	1	
码	ma	3	
买	mai	3	
菜	tsʰai	5	
请	tɕʰin	3	
