a
p[1]巴疤百佰伯柏□(咬)[2]坝霸[3]把靶爸
pʰ[1]白趴帕琶杷拍[2]爬怕啪[5]耙罢
m[1]妈陌[2]骂麻[3]蚂马码玛蟆[5]麦
t[1]只遮[2]蔗[3]打
tʰ[1]尺车[3]扯
l[1]拿拉啦[3]喇
k[1]加枷痂家[2]嫁架价[3]假
kʰ[1]客抲客[2]咔[3]卡
x[1]哈虾吓[2]蛤[3]卸[5]下夏
ŋ[1]㧎(~开口：张开口)丫鸦[2]牙蚜衙[3]哑䰲[5]芽
ts[1]抓楂渣吒铡闸喳摘-[2]炸诈柘榨[3]酢(~肉：米粉肉)
tsʰ[1]拆杈差钗册[2]茶搽查[3]□(~帚：扫帚)[5]叉㿭
s[1]沙杉莎痧纱砂赊挲(~开脚：张开脚)[2]蛇厦=[3]撒洒舍[5]啥社射
Ø[1]啊阿

ɔ
p[1]剥玻播博菠[2]簸鄱
pʰ[1]薄婆[2]破[3]□(用棍子~:用棍子砸)[5]婆(又读)
m[1]摸馍哞漠[2]魔磨(折~)蘑[5]磨(~东西)
t[1]多哆斫□(量词，一~)[3]躲垛
tʰ[1]托拖[2]陀驼沰驮[3]妥椭砣[5]舵堕
l[1]骆络落乐啰挼(搓)[2]罗萝逻锣箩骡螺[3]裸[5]糯
k[1]歌阁搁角各[2]个[3]哥
kʰ[1]科壳苛嗑确[3]课
x[1]学拖-[2]河何和(~平)荷[5]贺
ŋ[1]恶我鳄岳[2]俄哦鹅讹[5]饿□(~鱼：毒杀鱼)
ts[1]捉桌作镯[3]左
tsʰ[1]蹉凿[2]错锉[3]措[5]坐座戳厝
s[1]勺梭缩索嗦杓[2]□(很差)[3]锁琐[5]唢

ɛ
p[1]北八捌
pʰ[1]荸魄
m[1]□(~吽：吆喝牛声)
t[1]得嘚仔的德折浙答搭裕[3]□(炫耀)
tʰ[1]特忒达[2]□(踩)[3]扯
l[1]热勒𠢠(荆棘)辣邀癞腊蜡纳捺[2]□(赶走)
x[1]黑嘿瞎峡狭
ts[1]则责择泽哲鲫扎札眨[2]啧
tsʰ[1]厕侧测策彻撤贼擦插杂
s[1]塞色设摄虱舌杀[3]舐(~碗：舔碗)

ɵ
p[1]拨钵
pʰ[1]泼
m[1]抹脉默
t[1]端
tʰ[1]脱
l[1]捋
k[1]戈鸽割葛
kʰ[1]瞌
x[1]喝盒脱合
ts[1]撮(量词)
tsʰ[1]撮(动词)
s[1]刷涮说
ŋ[5]罯
Ø[2]儿=[3]耳[5]二贰

ai
p[1]跛(~子：下肢瘫痪的人)[2]拜[3]摆
pʰ[2]排派牌[3]□(~屁股：翘起屁股)[5]败
m[1]□(小心翼翼向前爬)[2]埋[3]买[5]卖
t[1]呆[2]带[3]歹
tʰ[2]泰态太[5]大
l[2]来[3]奶(~牛)氖[5]赖耐癞
k[1]阶街[2]介界疥戒届械尬[3]解
kʰ[1]揩[2]□(因好久没有吃到某物而感到难受。)[3]楷凯=
x[2]还[3]解(姓)[5]大-鞋
ŋ[1]挨哀捱[2]雁岩癌[3]矮[5]艾
ts[1]灾斋载栽摘=[2]债寨[3]崽[5]崽(又读)
tsʰ[1]猜差(又读)[2]柴豺蔡[3]踩
s[1]筛[2]赛晒[3]筛(又读)[5]帅

an
p[1]扳颁班掰[2]扮[3]板版
pʰ[5]办
m[2]蛮[5]慢漫
t[1]丹担单耽[2]担(又读)[3]胆掸頕(抬头)
tʰ[1]贪摊滩瘫探[2]弹谈檀叹[3]淡=坦毯[5]旦蛋
l[1]□(用指头抓)[2]兰栏拦蓝篮男南难欄[3]懒览揽监[5]烂滥
k[1]奸间艰尴[2]监鉴[3]拣减碱简
kʰ[1]歌[2]嵌[3]槛[5]□(~子：窗户)
x[1]炭[2]坛闲咸[3]喊淡-[5]限陷
ŋ[2]颜晏[3]眼□(~倒：倒过来)
ts[1]蘸簪沾[2]溅占站[3]斩盏
tsʰ[1]参餐掺餐[2]残蚕馋[3]铲惨[5]赚暂
s[1]三叁山衫删[2]散[3]散产伞[5]单(姓)

ɔn
p[1]搬[2]半
pʰ[1]潘[2]盘[3]拌[5]叛判伴
m[1]搬-[2]馒鳗瞒[3]满
t[1]端专砖[2]□(水开了)转(~身)[3]转(~学)
tʰ[1]穿[2]团传(~达)[5]椽段缎锻
l[3]暖卵[5]乱
k[1]干杆肝甘柑[2]赣干[3]敢赶感
kʰ[1]刊看坎[2]看[5]勘
x[1]憨[2]含韩函涵寒=[3]断[5]汗汉旱焊
ŋ[1]安氨鞍庵[2]暗案阎[3]□(轧、辗)按[5]岸
ts[1]钻[2]钻
tsʰ[1]川串(动词)昨[5]篆
s[1]闩栓拴酸[2]船蒜算

en
p[2]□(靠倚)[3]本
pʰ[2]盆
m[1]焖□(抱东西)[2]门[3]猛[5]闷蚊孟
t[1]灯登瞪毡[3]等茧
tʰ[2]藤腾[5]邓
l[1]□(脚尖着力支起身体)[2]能燃[3]染
x[1]亨哼[2]衡誉恒[3]很狠痕[5]邓(又读)
ts[1]曾增罾[2]甑战[3]展
tsʰ[2]层□(~里：可以了)[3]□(~紧：压紧)[5]□(~钱：垫钱)
s[1]牲参森抻[2]扇擤搧[3]闪陕省[5]赡

au
