cid	character	initial	final	tone	note
1	多	t	o	55	
2	拖	th	o	55	
3	大	t	a	214	
4	锣	l	o	31	
5	左	ts	o	42	
6	歌	k	o	55	
7	个	k	o	214	
8	可	kh	o	42	
9	鹅	∅	uo	31	
10	饿	∅	uo	214	
11	河	x	o	31	
12	茄	tɕh	ye	31	
13	破	ph	o	214	
14	婆	ph	o	31	
15	磨	m	o	31	
16	磨	m	o	214	
17	躲	t	o	42	
18	螺	l	o	31	
19	坐	ts	o	214	
20	锁	s	o	42	
21	果	k	o	42	
22	过	k	o	214	
23	课	kh	o	214	
24	火	x	o	42	
25	货	x	o	214	
26	祸	x	o	214	
27	靴	ɕ	ye	55	
28	把	p	a	42	
29	爬	ph	a	31	～行
29	爬	p	a	55	～山
30	马	m	a	42	
31	骂	m	a	214	
32	茶	tsh	a	31	
33	沙	s	a	55	
34	假	tɕ	ia	42	
35	嫁	tɕ	ia	214	
36	牙	∅	ia	31	
37	虾	ɕ	ia	55	
38	下	ɕ	ia	214	
39	夏	ɕ	ia	214	
40	哑	∅	ia	42	
41	姐	tɕ	ie	42	
42	借	tɕ	ie	214	
43	写	ɕ	ie	42	
44	斜	ɕ	ia	31	
45	谢	ɕ	ie	214	
46	车	tsh	e	55	
47	蛇	s	e	31	
48	射	s	e	214	
49	爷	∅	ie	31	
50	野	∅	ie	42	
51	夜	∅	ie	214	
52	瓜	k	ua	55	
53	瓦	∅	ua	42	
54	花	x	ua	55	
55	化	x	ua	214	
56	华	x	ua	31	
57	谱	ph	u	42	
58	布	p	u	214	
59	铺	ph	u	55	
60	簿	p	u	214	
61	步	p	u	214	
62	赌	t	u	42	
63	土	th	u	42	
64	图	th	u	31	
65	杜	t	u	214	
66	奴	l	u	31	
67	路	l	u	214	
68	租	ts	u	55	
69	做	ts	u	214	
70	错	tsh	o	214	
71	箍	kh	u	55	
72	古	k	u	42	
73	苦	kh	u	42	
74	裤	kh	u	214	
75	吴	∅	u	31	
76	五	∅	u	42	
77	虎	f	u	42	
78	壶	f	u	31	
79	户	f	u	214	
80	乌	∅	u	55	
81	女	l	yi	42	
82	吕	l	uei	42	
83	徐	ɕ	yi	31	
84	猪	ts	u	55	
85	除	tsh	u	31	
86	初	tsh	u	55	
87	锄	tsh	u	31	
88	所	s	o	42	
89	书	s	u	55	
90	鼠	s	u	42	
91	如	z	u	31	
92	举	tɕ	yi	42	
93	锯	tɕ	yi	214	
94	去	tɕh	i	214	
95	渠	tɕh	yu	31	
96	鱼	∅	yi	31	
97	许	ɕ	yi	42	
98	余	∅	yi	31	
99	府	f	u	42	
100	付	f	u	214	
