cid	character	initial	final	tone	note
1	多	t	o	34	
2	拖	th	ua	34	
3	大	t	ua	31	白
3	大	t	ai	25	文
4	锣	l	o	55	
5	左	ts	o	53	
6	歌	k	ua	34	白
6	歌	k	o	34	文
7	个	k	ai	55	一～
7	个	k	o	31	～人
8	可	kh	o	53	
9	鹅	ɡ	o	55	
10	饿	ɡ	o	31	
11	河	h	o	55	
12	茄	k	io	55	白
12	茄	k	ia	34	文，雪～
13	破	pfh	ua	31	
14	婆	pfh	ua	55	老～
14	婆	p	o	55	地名：河～
15	磨	bv	ua	55	
16	磨	b	o	31	
17	躲	t	o	53	
18	螺	l	o	55	
19	坐	ts	o	25	
20	锁	s	o	53	
21	果	k	ue	53	水～
21	果	k	ũã	53	～然
22	过	k	ue	31	
23	课	kh	ue	31	
24	火	h	ue	53	
25	货	h	ue	31	
26	祸	h	ua	25	
27	靴	h	ia	34	
28	把	p	e	53	
29	爬	p	e	55	
30	马	b	e	53	白
30	马	m	ã	53	文
31	骂	m	ẽ	31	
32	茶	t	e	55	
33	沙	s	ua	34	白
33	沙	s	a	34	文
34	假	k	e	53	
35	嫁	k	e	31	
36	牙	ɡ	e	55	
37	虾	h	e	55	
38	下	∅	e	25	
39	夏	h	e	31	
40	哑	∅	e	53	
41	姐	ts	e	53	
42	借	ts	ioʔ	3	
43	写	s	ia	53	
44	斜	s	ia	55	
45	谢	s	ia	31	白
45	谢	ts	ia	31	文
46	车	tsh	ia	34	
47	蛇	ts	ua	55	
48	射	s	ia	31	
49	爷	∅	ia	55	
50	野	∅	ia	53	
52	瓜	k	ue	34	
53	瓦	h	ia	25	
54	花	h	ue	34	名词
54	花	h	ua	31	动词
55	化	h	ue	31	
56	华	h	ua	55	
57	谱	ph	ou	53	
58	布	p	ou	31	名词
58	布	pf	u	31	动词
59	铺	ph	ou	34	
60	簿	ph	ou	25	
61	步	p	ou	31	
62	赌	t	u	53	又
62	赌	t	ou	53	又
63	土	th	ou	53	
64	图	t	ou	55	～书
64	图	th	u	55	企～
65	杜	t	ou	25	
66	奴	n	ãũ	55	
67	路	l	ou	31	
68	租	ts	ou	34	
69	做	ts	o	31	
70	错	tsh	o	31	
71	箍	kh	ou	34	
72	古	k	ou	53	
73	苦	kh	ou	53	
74	裤	kh	ou	31	
75	吴	ɡ	ou	55	
76	五	ŋ	õũ	25	
77	虎	h	õũ	53	
78	壶	h	u	55	
79	户	h	ou	25	
80	乌	∅	ou	34	
81	女	n	ŋ	53	
82	吕	l	u	25	
83	徐	tsh	u	55	
84	猪	t	u	34	
85	除	t	u	55	
86	初	tsh	iu	34	白
86	初	tsh	o	34	文
87	锄	t	u	55	白
87	锄	tsh	o	55	文
88	所	s	o	53	
89	书	ts	u	34	
90	鼠	tsh	u	53	
91	如	dz	u	55	
92	举	k	u	53	
93	锯	k	u	31	
94	去	kh	u	31	
95	渠	kh	u	55	
96	鱼	h	u	55	
97	许	kh	ou	53	姓氏
97	许	h	u	53	允～
98	余	∅	u	55	
99	府	h	u	53	
100	付	h	u	31	
101	父	p	e	25	白
101	父	h	u	25	文，教～
102	武	bv	u	53	
103	雾	bv	u	31	
104	取	tsh	u	53	
105	柱	th	iau	25	
106	住	ts	u	25	
107	数	s	iau	31	白
107	数	s	u	31	文
108	数	s	iau	31	
109	主	ts	u	53	
110	输	s	u	34	
111	竖	s	u	25	
112	树	tsh	iu	31	白
112	树	s	u	25	文
113	句	k	u	31	
114	区	kh	u	34	
115	遇	ŋ	ũ	25	
116	雨	h	ou	25	白
116	雨	∅	u	53	文
117	芋	∅	ou	31	白
117	芋	∅	u	34	文
118	裕	dz	u	25	
119	胎	th	o	34	
120	台	th	ai	55	
121	袋	t	o	31	
122	来	l	ai	55	
123	菜	tsh	ai	31	
124	财	tsh	ai	55	
125	该	k	ai	34	
126	改	k	oi	53	
127	开	kh	ui	34	白
127	开	kh	ai	34	文
128	海	h	ai	53	
129	爱	∅	ãĩ	31	
130	贝	pf	ue	31	宝～
130	贝	pf	ue	25	～壳
131	带	t	ua	31	
132	盖	kh	ãĩ	31	
133	害	h	ai	31	
134	拜	p	ai	31	
135	排	p	ai	55	
136	埋	m	ãĩ	55	
137	戒	k	ai	31	
138	摆	p	ai	53	
139	派	ph	ai	31	
140	牌	p	ai	55	
141	买	b	oi	53	
142	卖	b	oi	31	
143	柴	tsh	a	55	
144	晒	s	ai	31	
145	街	k	oi	34	
146	解	k	oi	53	
147	鞋	∅	oi	55	
148	蟹	h	oi	25	
149	矮	∅	oi	53	
150	败	p	ai	31	
151	币	p	i	31	
152	制	ts	i	31	
153	世	s	i	31	
154	艺	ɡ	oi	31	
155	米	b	i	53	
156	低	t	i	34	
157	梯	th	ui	34	
158	剃	th	i	53	
159	弟	t	i	25	
160	递	t	i	55	
161	泥	n	ĩ	55	
162	犁	l	oi	55	
163	西	s	ai	34	～方
163	西	s	i	34	～瓜
164	洗	s	oi	53	
165	鸡	k	oi	34	
166	溪	kh	oi	34	
167	契	kh	oi	31	
168	系	h	i	25	
169	杯	pf	ue	34	
170	配	pfh	ue	31	
171	赔	pf	ue	55	
