字	片	区	小片	方言点	声母	韵母	调值	调类	备注
事	莆仙区			仙游(城关话)	ɬ/t	o/ai	21	阳去	文读，事致：事情。
二	莆仙区			仙游(城关话)	ts	i	21	阳去	
于	莆仙区			仙游(城关话)	0	u/y	24	阳平	文读，姓。
亏	莆仙区			仙游(城关话)	kʰ	ui	54	阴平	
互	莆仙区			仙游(城关话)	h	ɔu	21	阳去	
五	莆仙区			仙游(城关话)	k/ŋ	ɔu	32/21	上声/阳去	
井	莆仙区			仙游(城关话)	ts	ã/iŋ	32	上声	
亚	莆仙区			仙游(城关话)	0	a	52	阴去	
亞	莆仙区			仙游(城关话)	0	a	52	阴去	
亡	莆仙区			仙游(城关话)	m	ɒŋ	24	阳平	
交	莆仙区			仙游(城关话)	k	au	54	阴平	
亥	莆仙区			仙游(城关话)	h	ai	21	阳去	
产	莆仙区			仙游(城关话)	ɬ	aŋ	32	上声	
亨	莆仙区			仙游(城关话)	pʰ	ɛŋ	24	阳平	
享	莆仙区			仙游(城关话)	h	yøŋ	32	上声	
京	莆仙区			仙游(城关话)	k	iã/iŋ	54	阴平	文读，上京：地名。
亭	莆仙区			仙游(城关话)	t	ɛŋ	24	阳平	
亮	莆仙区			仙游(城关话)	l	yøŋ	21	阳去	
亵	莆仙区			仙游(城关话)	ɬ	ɛʔ	2	阴入	亵渎。
亿	莆仙区			仙游(城关话)	0	i	52	阴去	
什	莆仙区			仙游(城关话)	ɬ	iʔ	4	阳入	
仁	莆仙区			仙游(城关话)	ts	iŋ	24	阳平	
仃	莆仙区			仙游(城关话)	t	ɛŋ	54	阴平	
仄	莆仙区			仙游(城关话)	ts	a	21	阳去	
仅	莆仙区			仙游(城关话)	k	iŋ	21	阳去	
仇	莆仙区			仙游(城关话)	k	iu	24	阳平	
今	莆仙区			仙游(城关话)	k	iŋ	54	阴平	
介	莆仙区			仙游(城关话)	k	ai	52	阴去	
仑	莆仙区			仙游(城关话)	l	uoŋ	24	阳平	
仓	莆仙区			仙游(城关话)	tsʰ	ŋ/ɒŋ	54	阴平	
仕	莆仙区			仙游(城关话)	ɬ	o	21	阳去	
仗	莆仙区			仙游(城关话)	t	yøŋ	21	阳去	
仙	莆仙区			仙游(城关话)	ɬ	iŋ/ɛŋ	54	阴平	文读，一仙菩萨：量词。
代	莆仙区			仙游(城关话)	t	ai	21	阳去	
令	莆仙区			仙游(城关话)	l	iŋ	21	阳去	
以	莆仙区			仙游(城关话)	0	i	32	上声	
仰	莆仙区			仙游(城关话)	ŋ	yøŋ	32	上声	
仲	莆仙区			仙游(城关话)	t	yøŋ	21	阳去	
件	莆仙区			仙游(城关话)	k	yã	21	阳去	
任	莆仙区			仙游(城关话)	ts	iŋ	21	阳去	
仿	莆仙区			仙游(城关话)	h	ɒŋ	32	上声	
企	莆仙区			仙游(城关话)	kʰ	i	32	上声	
伍	莆仙区			仙游(城关话)	k/ŋ	ɔu	32/21	上声/阳去	
伏	莆仙区			仙游(城关话)	h/pʰ	aʔ/ɒʔ	4/2	阳入/阴入	
伐	莆仙区			仙游(城关话)	h	uoʔ	4	阳入	
休	莆仙区			仙游(城关话)	h	iu	54	阴平	
会	莆仙区			仙游(城关话)	h	uoi	21	阳去	开会。
伞	莆仙区			仙游(城关话)	ɬ	uã	32	上声	
伟	莆仙区			仙游(城关话)	0	ui	32	上声	
传	莆仙区			仙游(城关话)	t	uĩ	52	阴去	自传。
伤	莆仙区			仙游(城关话)	ɬ	iũ/yøŋ	54	阴平	文读，过份、太。
伦	莆仙区			仙游(城关话)	l	uoŋ	24	阳平	
伪	莆仙区			仙游(城关话)	k	ui	21	阳去	
伯	莆仙区			仙游(城关话)	p	a/ɛʔ	21/2	阳去/阴入	
估	莆仙区			仙游(城关话)	k	ɔu	32	上声	
伱	莆仙区			仙游(城关话)	n	i	32	上声	
伴	莆仙区			仙游(城关话)	p/pʰ	uoŋ/uã	21	阳去	文读，作伴。
伶	莆仙区			仙游(城关话)	l	ɛŋ	24	阳平	
伸	莆仙区			仙游(城关话)	ɬ/tsʰ	iŋ/uoŋ	54	阴平	
似	莆仙区			仙游(城关话)	ɬ	o	21	阳去	
佈	莆仙区			仙游(城关话)	p	ɔu	52	阴去	
位	莆仙区			仙游(城关话)	0	ui	21	阳去	
低	莆仙区			仙游(城关话)	t	e	54	阴平	
住	莆仙区			仙游(城关话)	t/ts	ɔu/y	52/21	阴去/阳去	
佐	莆仙区			仙游(城关话)	ts	ɒ	32	上声	
佑	莆仙区			仙游(城关话)	0	iu	21	阳去	
佚	莆仙区			仙游(城关话)	0	iʔ	4	阳入	
佛	莆仙区			仙游(城关话)	h	uoʔ	4	阳入	佛祖。
你	莆仙区			仙游(城关话)	n	i	32	上声	
佩	莆仙区			仙游(城关话)	p	uoi	21	阳去	
佳	莆仙区			仙游(城关话)	k	a	54	阴平	
使	莆仙区			仙游(城关话)	ɬ	ai/o	32	上声	
侃	莆仙区			仙游(城关话)	kʰ	aŋ	32	上声	
來	莆仙区			仙游(城关话)	l	i/ai	24	阳平	
侈	莆仙区			仙游(城关话)	tsʰ	i	32	上声	
例	莆仙区			仙游(城关话)	l	e	21	阳去	
侍	莆仙区			仙游(城关话)	ɬ	ai/i/o	21	阳去	
侖	莆仙区			仙游(城关话)	l	uoŋ	24	阳平	
供	莆仙区			仙游(城关话)	k	yøŋ	21	阳去	供应。
依	莆仙区			仙游(城关话)	0	i	54	阴平	
侠	莆仙区			仙游(城关话)	h	ieʔ	4	阳入	
侥	莆仙区			仙游(城关话)	h	ieu	54	阴平	否认、不认帐。
侦	莆仙区			仙游(城关话)	ts	iŋ	54	阴平	
侧	莆仙区			仙游(城关话)	tsʰ	ɛʔ	2	阴入	
侨	莆仙区			仙游(城关话)	k	ieu	24	阳平	
侬	莆仙区			仙游(城关话)	n	aŋ	24	阳平	原作人。
侮	莆仙区			仙游(城关话)	p	u	32	上声	
侯	莆仙区			仙游(城关话)	h	ieu	24	阳平	
侵	莆仙区			仙游(城关话)	tsʰ	iŋ	54	阴平	
便	莆仙区			仙游(城关话)	p	ɛŋ	24	阳平	便宜。
促	莆仙区			仙游(城关话)	tsʰ	yøʔ	2	阴入	
俄	莆仙区			仙游(城关话)	k	ɒ	24	阳平	
俊	莆仙区			仙游(城关话)	ts	uoŋ	52	阴去	
俏	莆仙区			仙游(城关话)	tsʰ	ieu	52	阴去	
俗	莆仙区			仙游(城关话)	ɬ	yøʔ	4	阳入	
俘	莆仙区			仙游(城关话)	h	u	24	阳平	
保	莆仙区			仙游(城关话)	p	au/ɒ	32	上声	
俞	莆仙区			仙游(城关话)	ts	ɔu/y	24	阳平	文读，姓。
俟	莆仙区			仙游(城关话)	ɬ	o	21	阳去	
俠	莆仙区			仙游(城关话)	h	ieʔ	4	阳入	
信	莆仙区			仙游(城关话)	ɬ	ɛŋ	52	阴去	
俨	莆仙区			仙游(城关话)	ŋ	ieŋ	32	上声	
俭	莆仙区			仙游(城关话)	k	ieŋ	21	阳去	
修	莆仙区			仙游(城关话)	ɬ	iu	54	阴平	
俯	莆仙区			仙游(城关话)	h	u	32	上声	
俸	莆仙区			仙游(城关话)	h	ɒŋ	32	上声	
倉	莆仙区			仙游(城关话)	tsʰ	ŋ/ɒŋ	54	阴平	
個	莆仙区			仙游(城关话)	k/kʰ	o/ɒ	52	阴去	个人，量词（原作本字不明）。
倒	莆仙区			仙游(城关话)	t	o/ɒ	32	上声	打倒，倒下。
倚	莆仙区			仙游(城关话)	0	ua/i	32	上声	文读，梯「靠」墙。
倦	莆仙区			仙游(城关话)	k	yøŋ	21	阳去	
倩	莆仙区			仙游(城关话)	tsʰ	ɛŋ	52	阴去	
倫	莆仙区			仙游(城关话)	l	uoŋ	24	阳平	
债	莆仙区			仙游(城关话)	ts	ua/ai	52	阴去	债务，白读。
倾	莆仙区			仙游(城关话)	kʰ	iŋ/yŋ	24/32	阳平/上声	右倾，倾茶：倒茶。
假	莆仙区			仙游(城关话)	k	ɒ	32	上声	假装。
偉	莆仙区			仙游(城关话)	0	ui	32	上声	
偏	莆仙区			仙游(城关话)	pʰ	ɛŋ	54	阴平	
停	莆仙区			仙游(城关话)	t	ɛŋ	24	阳平	
健	莆仙区			仙游(城关话)	k	yã/yøŋ	21	阳去	单字读，勇健。
側	莆仙区			仙游(城关话)	tsʰ	ɛʔ	2	阴入	
偵	莆仙区			仙游(城关话)	ts	iŋ	54	阴平	
偶	莆仙区			仙游(城关话)	k	ieu	32	上声	
偷	莆仙区			仙游(城关话)	tʰ	au/ieu	24	阳平	
偿	莆仙区			仙游(城关话)	ɬ	yøŋ	24	阳平	
傑	莆仙区			仙游(城关话)	k	ɛʔ	4	阳入	
傘	莆仙区			仙游(城关话)	ɬ	uã	32	上声	
備	莆仙区			仙游(城关话)	p	i	21	阳去	
储	莆仙区			仙游(城关话)	tʰ	y	24	阳平	
催	莆仙区			仙游(城关话)	tsʰ	ui	54	阴平	
傲	莆仙区			仙游(城关话)	k	ɒ	21	阳去	
傳	莆仙区			仙游(城关话)	t	uĩ	52	阴去	自传。
債	莆仙区			仙游(城关话)	ts	ua/ai	52	阴去	债务，白读。
傷	莆仙区			仙游(城关话)	ɬ	iũ/yøŋ	54	阴平	文读，过份、太。
傾	莆仙区			仙游(城关话)	kʰ	iŋ/yŋ	24/32	阳平/上声	右倾，倾茶：倒茶。
僅	莆仙区			仙游(城关话)	k	iŋ	21	阳去	
僑	莆仙区			仙游(城关话)	k	ieu	24	阳平	
僞	莆仙区			仙游(城关话)	k	ui	21	阳去	
僥	莆仙区			仙游(城关话)	h	ieu	54	阴平	否认、不认帐。
僵	莆仙区			仙游(城关话)	k	yøŋ	54	阴平	
價	莆仙区			仙游(城关话)	k	a	52/32	阴去/上声	他读，文读，白读，自个儿。
僻	莆仙区			仙游(城关话)	pʰ	ia/iʔ	21/2	阳去/阴入	
儀	莆仙区			仙游(城关话)	k	i	24	阳平	
儂	莆仙区			仙游(城关话)	n	aŋ	24	阳平	原作人。
億	莆仙区			仙游(城关话)	0	i	52	阴去	
儉	莆仙区			仙游(城关话)	k	ieŋ	21	阳去	
償	莆仙区			仙游(城关话)	ɬ	yøŋ	24	阳平	
優	莆仙区			仙游(城关话)	0	iu	54	阴平	
儲	莆仙区			仙游(城关话)	tʰ	y	24	阳平	
儼	莆仙区			仙游(城关话)	ŋ	ieŋ	32	上声	
兀	莆仙区			仙游(城关话)	k	uoʔ	4	阳入	
允	莆仙区			仙游(城关话)	0	yŋ	32	上声	
元	莆仙区			仙游(城关话)	ŋ	uĩ/yŋ	24	阳平	文读，状元。
兄	莆仙区			仙游(城关话)	h	iã/iŋ	54	阴平	
充	莆仙区			仙游(城关话)	tsʰ	yøŋ	54	阴平	
先	莆仙区			仙游(城关话)	ɬ	ĩ/ɛŋ	54	阴平	占先：占便宜，白读。
光	莆仙区			仙游(城关话)	k	ŋ/ɒŋ	54	阴平	
克	莆仙区			仙游(城关话)	kʰ	ɛʔ	2	阴入	
兌	莆仙区			仙游(城关话)	t	ui	52	阴去	
免	莆仙区			仙游(城关话)	m	ɛŋ	32	上声	
兒	莆仙区			仙游(城关话)	ts	i	24	阳平	
兔	莆仙区			仙游(城关话)	tʰ	ɔu	52	阴去	
兜	莆仙区			仙游(城关话)	t	au	54	阴平	
入	莆仙区			仙游(城关话)	l/ts	iʔ	4	阳入	入声，入党。
內	莆仙区			仙游(城关话)	l	i/uoi	52/21	阴去/阳去	
全	莆仙区			仙游(城关话)	ts	ỹ/yøŋ	24	阳平	
兩	莆仙区			仙游(城关话)	l/n	ŋ/yøŋ/iũ	32	上声	文读，斤两，两斤：数词。
八	莆仙区			仙游(城关话)	p	ɛʔ/aʔ	2	阴入	文读，认识。
公	莆仙区			仙游(城关话)	k	aŋ/ɒŋ	54	阴平	文读，公母。
六	莆仙区			仙游(城关话)	l	aʔ/yøʔ	4	阳入	
兰	莆仙区			仙游(城关话)	l	aŋ	24	阳平	
关	莆仙区			仙游(城关话)	k	uĩ/uoŋ	54	阴平	
兴	莆仙区			仙游(城关话)	h	iŋ	54	阴平	兴旺。
兵	莆仙区			仙游(城关话)	p	iŋ	54	阴平	
具	莆仙区			仙游(城关话)	k	y	21	阳去	
典	莆仙区			仙游(城关话)	t	ɛŋ	32	上声	
兹	莆仙区			仙游(城关话)	ts	o	54	阴平	
兼	莆仙区			仙游(城关话)	k	ieŋ	54	阴平	
兽	莆仙区			仙游(城关话)	ɬ	iu	52	阴去	
冀	莆仙区			仙游(城关话)	k	i	52	阴去	
内	莆仙区			仙游(城关话)	l	i/uoi	52/21	阴去/阳去	
冈	莆仙区			仙游(城关话)	k	ɒŋ	54	阴平	
冊	莆仙区			仙游(城关话)	tsʰ	a/ɛʔ	21/2	阳去/阴入	文读，书。
册	莆仙区			仙游(城关话)	tsʰ	a/ɛʔ	21/2	阳去/阴入	文读，书。
再	莆仙区			仙游(城关话)	ts	ai	52	阴去	
冑	莆仙区			仙游(城关话)	t	iu	52	阴去	
冗	莆仙区			仙游(城关话)	l	aŋ	52	阴去	不密、间隔（原作[上宀下良]）。
写	莆仙区			仙游(城关话)	ɬ	ia	32	上声	
军	莆仙区			仙游(城关话)	k	uoŋ	54	阴平	
农	莆仙区			仙游(城关话)	n	ɒŋ	24	阳平	
冠	莆仙区			仙游(城关话)	k	uoŋ	54	阴平	衣冠。
冤	莆仙区			仙游(城关话)	0	yøŋ	54	阴平	
冥	莆仙区			仙游(城关话)	m	a/ɛŋ	24	阳平	文读，夜晚。
冰	莆仙区			仙游(城关话)	p	iŋ	54	阴平	
冶	莆仙区			仙游(城关话)	0	ia	32	上声	
冷	莆仙区			仙游(城关话)	l	ɛŋ	32	上声	
准	莆仙区			仙游(城关话)	ts	uoŋ	32	上声	
凊	莆仙区			仙游(城关话)	tsʰ	iŋ	52	阴去	凉。
凋	莆仙区			仙游(城关话)	t	ieu	54	阴平	
凌	莆仙区			仙游(城关话)	l	iŋ	24	阳平	
凝	莆仙区			仙游(城关话)	ŋ	ɛŋ/iŋ	24	阳平	文读，手凝凝：手很冰（原作严）。
几	莆仙区			仙游(城关话)	k	i	32	上声	
凡	莆仙区			仙游(城关话)	h	aŋ	24	阳平	
凤	莆仙区			仙游(城关话)	h	ɒŋ	21	阳去	
凯	莆仙区			仙游(城关话)	kʰ	ai	32	上声	
凰	莆仙区			仙游(城关话)	h	ɒŋ	24	阳平	
凱	莆仙区			仙游(城关话)	kʰ	ai	32	上声	
凳	莆仙区			仙游(城关话)	t	ɛŋ	52	阴去	
凶	莆仙区			仙游(城关话)	h	yøŋ	54	阴平	
凸	莆仙区			仙游(城关话)	tʰ	ɔu	32	上声	
击	莆仙区			仙游(城关话)	kʰ	iʔ	2	阴入	
函	莆仙区			仙游(城关话)	h	aŋ	24	阳平	
凿	莆仙区			仙游(城关话)	tsʰ	aʔ	4	阳入	
刀	莆仙区			仙游(城关话)	t	o/ɒ	54	阴平	
刁	莆仙区			仙游(城关话)	t	ieu	54	阴平	
刃	莆仙区			仙游(城关话)	ts	iŋ	21	阳去	
分	莆仙区			仙游(城关话)	h/p	uoŋ	54	阴平	
切	莆仙区			仙游(城关话)	tsʰ	ɛʔ	2	阴入	
刊	莆仙区			仙游(城关话)	kʰ	aŋ	54	阴平	
刎	莆仙区			仙游(城关话)	m	uoŋ	32	上声	
刑	莆仙区			仙游(城关话)	h	iŋ	24	阳平	
刘	莆仙区			仙游(城关话)	l	au	24	阳平	
则	莆仙区			仙游(城关话)	ts	ɛʔ	2	阴入	
刚	莆仙区			仙游(城关话)	k	ɒŋ	54	阴平	
初	莆仙区			仙游(城关话)	tsʰ	ø	54	阴平	
删	莆仙区			仙游(城关话)	ɬ	aŋ	54	阴平	
判	莆仙区			仙游(城关话)	pʰ	uã/uoŋ	52	阴去	
別	莆仙区			仙游(城关话)	p	ɛʔ	2	阴入	区别。
刪	莆仙区			仙游(城关话)	ɬ	aŋ	54	阴平	
刮	莆仙区			仙游(城关话)	k	uoʔ	2	阴入	
刷	莆仙区			仙游(城关话)	ɬ	uoʔ	2	阴入	
券	莆仙区			仙游(城关话)	k	yøŋ	52	阴去	
刻	莆仙区			仙游(城关话)	kʰ	ɛʔ	2	阴入	
刽	莆仙区			仙游(城关话)	k	uoi	52	阴去	
剃	莆仙区			仙游(城关话)	tʰ	i	52	阴去	
則	莆仙区			仙游(城关话)	ts	ɛʔ	2	阴入	
削	莆仙区			仙游(城关话)	ɬ	ia/yøʔ	21/2	阳去/阴入	剥削，白读。
前	莆仙区			仙游(城关话)	ɬ/ts	ĩ/ɛŋ	24	阳平	
剎	莆仙区			仙游(城关话)	ɬ	aʔ	2	阴入	
剐	莆仙区			仙游(城关话)	0	ua	54	阴平	
剔	莆仙区			仙游(城关话)	tʰ	ɛʔ	2	阴入	
剛	莆仙区			仙游(城关话)	k	ɒŋ	54	阴平	
剝	莆仙区			仙游(城关话)	p	ɒʔ	2	阴入	
剧	莆仙区			仙游(城关话)	k	iʔ	4	阳入	戏剧。
剩	莆仙区			仙游(城关话)	ɬ	iŋ	21	阳去	
剪	莆仙区			仙游(城关话)	ts	ieŋ	32	上声	
剮	莆仙区			仙游(城关话)	0	ua	54	阴平	
割	莆仙区			仙游(城关话)	k	ɛʔ	2	阴入	
剿	莆仙区			仙游(城关话)	ts	ieu	24	阳平	
劃	莆仙区			仙游(城关话)	0/h	uoʔ/ɛʔ	4	阳入	单字读，笔划（原作本字不明）。
劇	莆仙区			仙游(城关话)	k	iʔ	4	阳入	戏剧。
劈	莆仙区			仙游(城关话)	pʰ	ɛʔ/iʔ	2	阴入	
劉	莆仙区			仙游(城关话)	l	au	24	阳平	
劊	莆仙区			仙游(城关话)	k	uoi	52	阴去	
劍	莆仙区			仙游(城关话)	k	ieŋ	52	阴去	
劒	莆仙区			仙游(城关话)	k	ieŋ	52	阴去	
劔	莆仙区			仙游(城关话)	k	ieŋ	52	阴去	
劝	莆仙区			仙游(城关话)	kʰ	uĩ/yøŋ	52	阴去	
办	莆仙区			仙游(城关话)	p	aŋ	21	阳去	
功	莆仙区			仙游(城关话)	k	aŋ/ɒŋ	54	阴平	
加	莆仙区			仙游(城关话)	k	a	54	阴平	
务	莆仙区			仙游(城关话)	p	u	21	阳去	
劣	莆仙区			仙游(城关话)	l	ɛʔ	2	阴入	
动	莆仙区			仙游(城关话)	t	aŋ/ɒŋ	21	阳去	
助	莆仙区			仙游(城关话)	ts	ø	21	阳去	拧人。
劫	莆仙区			仙游(城关话)	k	ieʔ	2	阴入	
励	莆仙区			仙游(城关话)	l	e	21	阳去	
劲	莆仙区			仙游(城关话)	k	iŋ	52	阴去	
劳	莆仙区			仙游(城关话)	l	ɒ	24	阳平	
势	莆仙区			仙游(城关话)	ɬ	e	52	阴去	
勁	莆仙区			仙游(城关话)	k	iŋ	52	阴去	
勃	莆仙区			仙游(城关话)	p	ɒʔ/uoʔ	4	阳入	
勇	莆仙区			仙游(城关话)	0	yøŋ	32	上声	
勉	莆仙区			仙游(城关话)	m	ɛŋ	32	上声	
勋	莆仙区			仙游(城关话)	h	uoŋ	54	阴平	
勒	莆仙区			仙游(城关话)	l	ɛʔ	2	阴入	
務	莆仙区			仙游(城关话)	p	u	21	阳去	
勛	莆仙区			仙游(城关话)	h	uoŋ	54	阴平	
勞	莆仙区			仙游(城关话)	l	ɒ	24	阳平	
募	莆仙区			仙游(城关话)	p	ɔu	21	阳去	
勢	莆仙区			仙游(城关话)	ɬ	e	52	阴去	
勤	莆仙区			仙游(城关话)	kʰ	yŋ	24	阳平	
勳	莆仙区			仙游(城关话)	h	uoŋ	54	阴平	
勵	莆仙区			仙游(城关话)	l	e	21	阳去	
勸	莆仙区			仙游(城关话)	kʰ	uĩ/yøŋ	52	阴去	
勺	莆仙区			仙游(城关话)	k/ɬ	ya/yøʔ	24/2	阳平/阴入	文读，水勺（原作桸）。
勻	莆仙区			仙游(城关话)	0/ɬ	uoŋ	24	阳平	
包	莆仙区			仙游(城关话)	p	au	54	阴平	
匏	莆仙区			仙游(城关话)	p	u	24	阳平	南瓜（原作瓠）。
化	莆仙区			仙游(城关话)	h	ua	52	阴去	
北	莆仙区			仙游(城关话)	p	ɒ/aʔ	21/2	阳去/阴入	文读，坑北：地名。
匙	莆仙区			仙游(城关话)	ɬ	i	24	阳平	
匠	莆仙区			仙游(城关话)	ts	yøŋ	21	阳去	
匡	莆仙区			仙游(城关话)	kʰ	ɒŋ	54	阴平	
匪	莆仙区			仙游(城关话)	h	i	54	阴平	
匹	莆仙区			仙游(城关话)	pʰ	iʔ	2	阴入	
区	莆仙区			仙游(城关话)	kʰ	y	54	阴平	
匾	莆仙区			仙游(城关话)	p	aŋ/ɛŋ	32	上声	文读，匾额。
區	莆仙区			仙游(城关话)	kʰ	y	54	阴平	
十	莆仙区			仙游(城关话)	ɬ	ɛʔ/ieʔ/iʔ	4	阳入	单字读，单字读，做十：做寿。
升	莆仙区			仙游(城关话)	ɬ	ã/iŋ	32/54	上声/阴平	文读，一升米：量词。
午	莆仙区			仙游(城关话)	k	ɔu	32	上声	
半	莆仙区			仙游(城关话)	p	uã/uoŋ	52	阴去	
协	莆仙区			仙游(城关话)	h	ieʔ	4	阳入	
卑	莆仙区			仙游(城关话)	p	i	54	阴平	
卓	莆仙区			仙游(城关话)	t	ɒʔ/o	21/2	阴入/阳去	文读，姓。
協	莆仙区			仙游(城关话)	h	ieʔ	4	阳入	
卖	莆仙区			仙游(城关话)	m/p	ai/e	21	阳去	
南	莆仙区			仙游(城关话)	n	aŋ	24	阳平	
博	莆仙区			仙游(城关话)	pʰ	ɒʔ	4	阳入	博士。
占	莆仙区			仙游(城关话)	ts	ieŋ	54	阴平	占卜。
卢	莆仙区			仙游(城关话)	l	ɔu	24	阳平	
卦	莆仙区			仙游(城关话)	k	ua	52	阴去	
卯	莆仙区			仙游(城关话)	p	au	32	上声	
印	莆仙区			仙游(城关话)	0	iŋ	52	阴去	
危	莆仙区			仙游(城关话)	k	ui	24	阳平	
即	莆仙区			仙游(城关话)	ts	iʔ	2	阴入	
卵	莆仙区			仙游(城关话)	l/n	ɛŋ/uoŋ/ỹ	32/21	上声/阳去	文读，蛋，阴茎。
卸	莆仙区			仙游(城关话)	ɬ	ia	52	阴去	
卻	莆仙区			仙游(城关话)	kʰ	yøʔ	2	阴入	
卿	莆仙区			仙游(城关话)	kʰ	iŋ	54	阴平	
厅	莆仙区			仙游(城关话)	tʰ	iã	54	阴平	
历	莆仙区			仙游(城关话)	l	ɛʔ	4	阳入	
厉	莆仙区			仙游(城关话)	l	i/e	52/21	阴去/阳去	
压	莆仙区			仙游(城关话)	0	ɛʔ/aʔ	2	阴入	
厚	莆仙区			仙游(城关话)	h/k	ieu/au	21	阳去	
原	莆仙区			仙游(城关话)	ŋ	uĩ/yŋ	24	阳平	
厲	莆仙区			仙游(城关话)	l	i/e	52/21	阴去/阳去	
县	莆仙区			仙游(城关话)	h	ĩ/yøŋ	24	阳平	文读，悬蚊帐，高。
参	莆仙区			仙游(城关话)	ɬ	ieŋ	54	阴平	人参。
參	莆仙区			仙游(城关话)	ɬ	ieŋ	54	阴平	人参。
又	莆仙区			仙游(城关话)	0	iu	21	阳去	
及	莆仙区			仙游(城关话)	k	iʔ	4	阳入	
友	莆仙区			仙游(城关话)	0	iu	32	上声	
叔	莆仙区			仙游(城关话)	ɬ/ts	yøʔ	2	阴入	叔伯，叔叔。
取	莆仙区			仙游(城关话)	tsʰ	y	32	上声	
受	莆仙区			仙游(城关话)	ɬ	iu	21	阳去	
变	莆仙区			仙游(城关话)	p	iŋ/ɛŋ	52	阴去	文读，变面：变脸。
叛	莆仙区			仙游(城关话)	pʰ	uoŋ	21	阳去	
叟	莆仙区			仙游(城关话)	ɬ	ieu	32	上声	
叢	莆仙区			仙游(城关话)	ts	aŋ	24	阳平	量词。
口	莆仙区			仙游(城关话)	kʰ	au	32	上声	户口。
