cid	character	initial	final	tone	note
1	多	t	u	24	
2	拖	th	u	24	
3	大	th	u	55	
4	锣	l	u	53	
5	左	ts	u	213	
6	歌	k	u	24	
7	个	k	u	213	
8	可	kh	u	213	
9	鹅	ŋ	u	53	
10	饿	ŋ	u	55	
11	河	x	u	53	
12	茄	tɕh	iᴀ	53	
13	破	ph	u	213	
14	婆	ph	u	53	
15	磨	m	u	53	
16	磨	m	u	55	
17	躲	t	u	213	
18	螺	l	u	53	
19	坐	tsh	u	213	
20	锁	s	u	213	
21	果	k	u	213	
22	过	k	u	213	
23	课	kh	u	213	
24	火	x	u	213	
25	货	x	u	213	
26	祸	x	u	213	
27	靴	s	uᴀ	24	
28	把	p	ɔ	213	
29	爬	ph	ɛ	53	
30	马	m	ɔ	213	
32	茶	tsh	ɔ	53	
33	沙	s	ɔ	24	
34	假	tɕ	iᴀ	213	
35	嫁	k	ɔ	213	
36	牙	ŋ	ɔ	53	
37	虾	x	uɔ	24	
38	下	x	ɔ	213	
39	夏	x	ɔ	55	
40	哑	∅	uɔ	213	
41	姐	tɕ	iᴀ	55	
42	借	tɕ	iᴀ	213	
43	写	ɕ	iᴀ	213	
45	谢	tɕh	iᴀ	213	白
45	谢	ɕ	i	55	文
46	车	tsh	ɔ	24	
47	蛇	s	ɔ	53	
48	射	s	ɔ	55	
49	爷	∅	iᴀ	53	白
49	爷	∅	i	53	文
50	野	∅	iᴀ	213	
51	夜	∅	iᴀ	55	
52	瓜	k	uɔ	24	
53	瓦	ŋ	ɔ	213	
54	花	x	uɔ	24	
55	化	x	uɔ	213	
56	华	x	uɔ	53	
57	谱	ph	u	213	
58	布	p	u	213	
59	铺	ph	u	24	
60	簿	ph	u	213	白
60	簿	ph	o	55	文
61	步	ph	u	55	
62	赌	t	u	213	
63	土	th	u	213	
64	图	th	u	53	
65	杜	th	u	213	
66	奴	l	u	53	
67	路	l	u	55	
68	租	ts	u	24	
69	做	ts	u	213	
70	错	tsh	u	213	
71	箍	kh	u	24	
72	古	k	u	213	
73	苦	kh	u	213	
74	裤	kh	u	213	
75	吴	∅	u	53	
76	五	∅	u	213	
77	虎	f	u	213	
78	壶	∅	u	53	
79	户	f	u	213	
80	乌	∅	u	24	
81	女	ȵ	i	213	白
81	女	ȵ	y	213	文
82	吕	ȵ	y	213	
83	徐	tɕh	y	53	
84	猪	tɕ	y	24	
85	除	tɕh	y	53	
86	初	tsh	u	24	
87	锄	s	u	53	
88	所	s	u	213	
89	书	s	u	24	
90	鼠	s	u	213	
91	如	∅	y	53	
92	举	tɕ	y	213	
93	锯	k	i	213	
94	去	kh	i	213	白
94	去	tɕh	y	213	文
96	鱼	∅	y	53	
97	许	ɕ	y	213	
98	余	∅	y	53	
99	府	f	u	213	
100	付	f	u	55	动词，付钱
100	付	f	u	213	姓
101	父	f	u	213	
102	武	∅	u	213	
103	雾	∅	u	55	
104	取	tɕh	y	213	
105	柱	tɕh	y	213	
106	住	tɕh	y	55	
107	数	s	u	213	
108	数	s	u	213	
109	主	ts	u	213	
110	输	s	u	24	
111	竖	s	u	213	
112	树	s	u	55	
113	句	tɕ	y	213	
114	区	tɕh	y	24	
115	遇	∅	y	55	
116	雨	∅	y	213	
117	芋	∅	y	213	
118	裕	∅	y	55	
119	胎	th	ᴀ	24	
120	台	th	ᴀ	53	
121	袋	th	ᴀ	55	
122	来	l	ᴀ	53	
123	菜	tsh	ᴀ	213	
124	财	tsh	ᴀ	53	
125	该	k	ᴀ	24	
126	改	k	ᴀ	213	
127	开	kh	ᴀ	24	
128	海	x	ᴀ	213	
129	爱	ŋ	ᴀ	213	
130	贝	p	i	55	
131	带	t	ᴀ	213	
132	盖	k	ᴀ	213	
133	害	x	ᴀ	55	
134	拜	p	ᴀ	213	
135	排	ph	ᴀ	53	
136	埋	m	ᴀ	53	
137	戒	k	ᴀ	213	
138	摆	p	ᴀ	213	
139	派	ph	ᴀ	213	
140	牌	ph	ᴀ	53	
141	买	m	ᴀ	213	
142	卖	m	ᴀ	55	
143	柴	s	ᴀ	53	
144	晒	s	ɔ	213	
145	街	k	ᴀ	24	
146	解	k	ᴀ	213	
147	鞋	x	ᴀ	53	
148	蟹	x	ᴀ	213	
149	矮	ŋ	ᴀ	213	
150	败	ph	ᴀ	55	
151	币	ph	i	55	
152	制	ts	ɿ	213	
153	世	s	ɿ	213	
154	艺	∅	i	213	
155	米	m	i	213	
156	低	t	i	24	
157	梯	th	ᴀ	24	
158	剃	th	i	213	
159	弟	th	i	213	
160	递	th	i	55	
161	泥	ȵ	i	53	
162	犁	l	i	53	
163	西	ʂ	ʅ	24	
164	洗	ʂ	ʅ	213	
165	鸡	ts	ɿ	24	
166	溪	tsh	ɿ	24	
167	契	tsh	ɿ	213	
168	系	ʂ	ʅ	213	
169	杯	p	ᴀ	24	
170	配	ph	ᴀ	213	
171	赔	ph	ᴀ	53	
172	背	ph	ᴀ	55	
173	煤	m	ᴀ	53	
174	妹	m	ᴀ	213	
175	对	t	i	213	
176	雷	l	ᴀ	53	
177	罪	tsh	ᴀ	213	
178	碎	s	ᴀ	213	
179	灰	x	uᴀ	24	
180	回	x	uᴀ	53	
181	外	∅	uᴀ	55	
182	会	x	uᴀ	55	
183	怪	k	uᴀ	213	
184	块	kh	uᴀ	213	
185	怀	x	uᴀ	53	
186	坏	x	uᴀ	55	
187	拐	k	uᴀ	213	
188	挂	k	uɔ	213	
189	歪	∅	uᴀ	24	
190	画	x	uɔ	55	
191	快	kh	uᴀ	213	
192	话	x	uɔ	55	
193	岁	s	uɪi	213	
194	卫	∅	uɪi	55	白
194	卫	∅	uɪi	213	文
195	肺	f	ɪi	213	
196	桂	k	uɪi	213	
197	碑	p	ᴀ	24	
198	皮	ph	ɿ	53	
199	被	ph	ɿ	213	
200	紫	ts	ɿ	213	
201	刺	tsh	ɿ	213	
202	知	ts	ɿ	24	
203	池	tsh	ɿ	53	
204	纸	ts	ɿ	213	
205	儿	∅	ɜɻ	53	
206	寄	ts	ɿ	213	
207	骑	tsh	ɿ	53	
208	蚁	∅	i	213	
209	义	ȵ	i	55	白
209	义	∅	i	213	文
210	戏	ʂ	ʅ	213	
211	移	∅	i	53	
212	比	p	i	213	
213	屁	ph	ɿ	213	
214	鼻	ph	ɿ	55	
215	眉	m	i	53	
216	地	th	i	55	
217	梨	l	i	53	
218	资	ts	ɿ	24	
219	死	s	ɿ	213	
220	四	s	ɿ	213	
221	迟	tsh	ɿ	53	
222	师	s	ɿ	24	
223	指	ts	ɿ	213	
224	二	∅	ɜɻ	55	
225	饥	ts	ɿ	24	
226	器	tsh	ɿ	213	
227	姨	∅	i	53	
228	李	l	i	213	
229	子	ts	ɿ	213	
230	字	tsh	ɿ	55	
231	丝	s	ɿ	24	
232	祠	s	ɿ	53	
233	寺	tsh	ɿ	55	
234	治	ts	ɿ	213	
235	柿	s	ɿ	213	
236	事	s	ɿ	55	
237	使	s	ɿ	213	
238	试	s	ɿ	213	
239	时	s	ɿ	53	
240	市	s	ɿ	213	
241	耳	∅	ɜɻ	213	
242	记	ts	ɿ	213	
243	棋	tsh	ɿ	53	
244	喜	ʂ	ʅ	213	
245	意	∅	i	213	
246	几	ts	ɿ	213	
247	气	tsh	ɿ	213	
248	希	ʂ	ʅ	24	
249	衣	∅	i	24	
250	嘴	ts	uɪi	213	
251	随	s	uɪi	53	
252	吹	tsh	uɪi	24	
253	垂	tsh	uɪi	53	
254	规	k	uɪi	24	
255	亏	kh	uɪi	24	
256	跪	kh	uɪi	213	
257	危	∅	uɪi	53	
258	类	l	ᴀ	55	
259	醉	ts	uɪi	213	
260	追	ts	uɪi	24	
261	锤	tsh	uɪi	53	
262	水	s	uɪi	213	
263	龟	k	uɪi	24	
264	季	ts	ɿ	213	
265	柜	kh	uɪi	55	
266	位	∅	uɪi	55	
267	飞	f	ɪi	24	
268	费	f	ɪi	213	
269	肥	f	ɪi	53	
270	尾	m	i	213	白
270	尾	∅	uɪi	213	文
271	味	∅	uɪi	55	
272	鬼	k	uɪi	213	
273	贵	k	uɪi	213	
274	围	∅	uɪi	53	
275	胃	∅	uɪi	55	
276	宝	p	ɔ	213	
278	毛	m	ɔ	53	
279	帽	m	ɔ	55	
280	刀	t	ɔ	24	
281	讨	th	ɔ	213	
282	桃	th	ɔ	53	
283	道	th	ɔ	213	
284	脑	l	ɔ	213	
285	老	l	ɔ	213	
286	早	ts	ɔ	213	
287	灶	ts	ɔ	213	
288	草	tsh	ɔ	213	
289	糙	tsh	ɔ	213	
290	造	tsh	ɔ	213	
291	嫂	s	ɔ	213	
292	高	k	ɔ	24	
293	靠	kh	ɔ	213	
294	熬	ŋ	ɔ	53	
295	好	x	ɔ	213	
296	号	x	ɔ	55	
297	包	p	ɔ	24	
298	饱	p	ɔ	213	
299	炮	ph	ɔ	213	
300	猫	m	iɔ	24	
301	闹	l	ɔ	55	
302	罩	ts	ɔ	213	
303	抓	ts	ɔ	24	白
303	抓	ts	uᴀ	24	文
304	找	ts	ɔ	213	
305	抄	tsh	ɔ	24	
306	交	tɕ	iɔ	24	
307	敲	kh	ɔ	24	白
307	敲	tɕh	iɔ	24	文
308	孝	ɕ	iɔ	213	
309	校	ɕ	iɔ	55	
310	表	p	iɔ	213	
311	票	ph	iɔ	213	
312	庙	m	iɔ	55	
313	焦	tɕ	iɔ	24	
314	小	ɕ	iɔ	213	
315	笑	ɕ	iɔ	213	
316	朝	tɕh	iɔ	53	
317	照	tɕ	iɔ	213	
318	烧	ɕ	iɔ	24	
319	绕	ȵ	iɔ	213	
320	桥	tɕh	iɔ	53	
321	轿	tɕh	iɔ	55	
322	腰	∅	iɔ	24	
323	要	∅	iɔ	213	
324	摇	∅	iɔ	53	
325	鸟	t	iɔ	213	
326	钓	t	iɔ	213	
327	条	th	iɔ	53	
