tsɿ	1	滋之芝支咨姿资
tsɿ	3	只[～有]齿子趾紫纸姊脂旨指
tsɿ	5	制製痔志痣置翅稚[幼～]至致
tsʰɿ	1	字自赐
tsʰɿ	2	持慈磁[～石]词辞饲池驰迟瓷[～器]餈[～巴]
tsʰɿ	3	止址耻此
tsʰɿ	5	巳[辰～]似治秩刺次
sɿ	1	事柿是诗丝司思匙[钥～]施斯撕师狮尸私士仕试寺视示式
sɿ	2	时
sɿ	3	史使驶始屎死式
sɿ	5	逝誓世势侍氏四肆
pi	3	比[～较]
pi	5	笔碧壁=蔽币毙敝弊蓖[～麻]闭陛[～下]必毕臂痹[麻～]
pʰi	1	备鼻篦批披撇[～开]
pʰi	2	皮疲脾枇[～杷]琵[～琶]匹[一～布；一～马]
pʰi	3	被[～卧；～子]彼
pʰi	5	被[～打]避辟僻屁
ti	1	低丢竹=
ti	3	底抵
ti	5	敌滴=嫡的[目～]帝
tʰi	1	地
tʰi	2	题蹄堤
tʰi	3	体
tʰi	5	啼弟=第笛递隶屉[抽～；笼～]替
li	1	溜[一～]泪痢溜[滑行；～走；順着]滤虑粒肉
li	2	倪犁黎厘离[～别]璃[玻～]篱离[～开半寸]梨牛刘流留琉[～璃]硫[～黄]榴[石～]馏
li	3	你=礼狸[～猫]李里[一～]理裏[～子]鲤柳
li	5	曆歷立笠厉励丽[美～]力栗吏荔[～枝]利六-
tsi	1	绩
tsi	2	疾
tsi	3	挤韭酒嘴
tsi	5	籍藉[狼～]积跡集辑[编～]际祭剂[一～药；面～子]济缀[点～]醉□[扭]
tsʰi	1	□[瞅]妻鞦[～韆]秋[～天]蛆[生～]漆膝七
tsʰi	2	齐脐
tsʰi	3	取娶
tsʰi	5	寂戚脆趣翠
tsʰi	1	西犀修虽=鬚绥熄粟
si	3	洗
si	5	夕席昔惜析锡习袭息媳悉细壻[女～]袖秀绣锈[铁～]岁絮
tɕi	1	稽纠[～正]州周洲粥
tɕi	3	九久
tɕi	5	究救咒烛
tɕʰi	1	轴
tɕʰi	2	求球仇囚酬
tɕʰi	3	舅醜丑
tɕʰi	5	臭[香～]昼畜[～牲]
ɕi	1	希稀休受寿授收-赎
ɕi	3	手守
ɕi	5	锡=熟[煮～；～悉]畜[～牧]兽-
i	1	优右忧
i	2	疑=沂=议=仪=凝=遗饴[高梁～]宜=移姨揉油游尤
i	3	已以酉友有
i	5	艺逸毅异谊幼釉
pu	3	补
pu	5	簸[顛～；～箕；～一～]布佈怖[恐～]不
pʰu	1	簿部鋪[～设]舖[店～]復[～原]卜扑
pʰu	2	脯[胸～]蒲甫辅朴樸
pʰu	3	剖捕谱浦普
pʰu	5	步赴僕
tu	1	都[～城；～是]督
tu	3	堵赌肚[鱼～；猪～]
tu	5	毒肚[腹～]杜妒
tʰu	1	度=渡=秃突
tʰu	2	徒=涂=途屠=
tʰu	3	土=
tʰu	5	独=兔=吐[呕～；～痰]讀=
lu	1	路鹿
lu	2	搂[～取]庐[茅～；～山]驴卢芦[～苇]炉奴
lu	3	虏鲁滷橹努
lu	5	六=陆露錄绿禄怒
tsu	1	租
tsu	3	阻组祖
tsu	5	竹=筑足祝促
tsʰu	1	助初粗
tsʰu	2	锄
tsʰu	3	楚
tsʰu	5	束-卒[兵～]触族醋猝[仓～]
su	1	苏酥缩=[～短]属疏梳蔬
su	3	数[动词]
su	5	束=诉素数[名词]续速叔淑漱俗宿肃
ku	1	姑孤箍估[～计]枯穀谷
ku	3	盬[～子]古股牯鼓
ku	5	窟[～窿]顾固故雇
kʰu	1	哭
kʰu	3	苦
kʰu	5	酷库裤
xu	1	妇夫肤敷呼復[～兴；～原]父仆[～倒]
xu	2	徒=涂=屠=乎扶芙[～蓉]符俘[～虏]狐胡壶湖瓠[～芦]菩[～萨]图
xu	3	土府斧俯腑腐虎浒[水～]
xu	5	複读度=渡=兔=瓠[～子；～瓜]戽[～水]获户幅福蝠[蝙～]伏服彿[彷～]富负副腹覆[反～]付傅附互护
u	2	无鬍吴梧[～桐]蜈[～蚣]
u	3	抚武鹉[鹦～]舞五午伍吾
u	5	娱务雾误悟勿物
tʃʮ˗	1	追居猪朱珠硃株蛛俱栀[～子花]
tʃʮ˗	2	橘
tʃʮ˗	3	嘱拄[～拐杖]举[～起来；选～]煮矩[规～]主
tʃʮ˗	5	菊局剧[～烈；戏～]剧住据巨拒距著[显～]句具惧注蛀驻註拘
tʃʰʮ˗	1	帚柜吹炊趋区[区～]出
tʃʰʮ˗	2	储[～蓄]髓锤垂除渠厨瞿槌徐
tʃʰʮ˗	3	柱处[相～]
tʃʰʮ˗	5	麴[酒～]屈曲[歌～；～折]去=[来～；～皮]苧[～麻]聚处[～所]
ʃʮ˗	1	虽-树书舒虚嘘[吹～]输[～运]须需蓄[储～]朮[白～；仓～]戌恤
ʃʮ˗	2	随谁薯[白～]殊
ʃʮ˗	3	水署[专～]暑鼠许
ʃʮ˗	5	述術瑞税睡竖庶序叙绪
ʮ˗	1	芋盂律率[效～]
ʮ˗	2	如鱼渔余餘於[～此]愚于
ʮ˗	3	辱汝女吕旅[军～；～行]语与[及；给～]乳宇羽雨禹
ʮ˗	5	役疫育郁玉狱浴欲慾域餵-喻入预誉[荣～]豫寓遇裕愈[～好；病～]
tʃɿ˗	1	鸡机基飢[～餓]肌技溪杞鸠枝肢知蜘[～蛛]急织
tʃɿ˗	2	击激渠[他]幾[～乎]
tʃɿ˗	3	幾[～个]已几[茶～]
tʃɿ˗	5	吸-级及极职汁计继繫[～鞋带]季既记纪[～律；世～]忌寄妓实执质智
tʃʰɿ˗	1	欺就旧抽宙乞
tʃʰɿ˗	2	期[时～]其棋旗奇骑祁祈企绸稠筹
tʃʰɿ˗	3	倚启岂起
tʃʰɿ˗	5	蛰[惊～]泣契[～约]植殖直值姪气汽器[瓷～]去-
ʃɿ˗	1	熙牺系豉[豆～]吸湿失室
ʃɿ˗	3	喜
