#ɿ
ts [55]支枝[344]糍祠[33]纸姊指{～头}趾[13]係是[53]翅痔痣照[21]字寺柿
tsʰ [33]齿[53]刺
s [55]撕私师狮尸司丝诗烧[344]匙时[33]死屎[53]四肆试[21]豉事侍

#i
p [55]碑标[344]皮瓢嫖便[33]比表表[13]被[21]篦
pʰ [55]披飘[53]屁票漂
m [344]迷苗[33]尾[21]谜味庙
f [55]飞[344]肥[53]痱
t [55]知刁[344]迟[33]指{～方向}鸟[53]题条钓吊[21]地
tʰ [53]跳
n [344]疑[13]你[21]尿
l [344]离{～别}璃离{～开半寸}梨厘□{绰}[13]礼里{一～路}里{～面}理鲤□{绞}了[53]□{丢东西}□{扔}[21]利料廖
ts [55]焦蕉椒
tsʰ [55]锹
s [55]消宵销[53]嬉笑
tʃ [55]楂杞饥{～荒}[344]奇骑棋期旗[33]纪几[13]轿[53]计寄记叫
tʃʰ [55]欺
ȵ [33]耳
ʃ [55]希稀[33]起喜[53]戏气汽[21]舌
k [55]饥{～饿}
∅ [55]椅医衣[344]移姨遗[33]蚁[21]易二贰

#u
p[344]婆簿赔[33]脯补[53]布贝倍辈背[21]部步
pʰ [55]铺{～设}[53]铺{店～}配剖
m [21]妹外
f [55]窠夫麸[344]壶葫胡敷符扶芙浮[33]火伙苦虎斧[53]裤戽付富副[21]户瓠傅幅
t [55]堆[344]徒锤[53]对碓队
tʰ [55]推□{流}[53]退褪
l [344]雷[13]卤
ts [55]追锥[344]锄[33]嘴蚤[13]罪[53]醉
tsʰ [55]催崔吹
s [33]水[53]碎[21]睡
k [55]寡姑孤故[33]果箍古牯股鼓固[53]过
kʰ [55]枯
∅ [55]乌巫[13]武舞[53]禾[21]雾

#y
t[55]猪[344]厨[13]柱[21]箸住
n [13]女
l [344]驴鹿[13]吕旅[21]滤泪
tʃ [55]车{象棋}朱硃珠[344]除[33]煮主矩[13]聚[53]锯蛀句[21]绝
tʃʰ [55]蛆[33]取[53]去看{～守}看
ʃ [55]书舒虚嘘须输腮鳃[33]鼠[13]竖[53]暑[21]树
∅ [13]雨[21]芋玉

#a
p [55]包胞[33]饱[13]□{掉}[53]豹爆[21]鉋□{丢东西}□{跌}魄白[42]剥北百柏伯
pʰ [55]泡{一～尿}[53]炮泡{～在水里}[42]拍
m [21]猫□{睁眼}[42]墨麦脉
f [21]化画划[42]阔
t [55]蔸□{舀}兜[33]斗陡绊[21]姐豆□{掷}[42]得
tʰ [55]偷
n [13]哪[53]皱[21]闹
l [55]□{掏}[33]□{搅}[21]漏[42]肋
ts [55]差{～别，～不多}争[33]走爪[13]昨[53]□{妈}罩[21]赚贼宅[42]摘
tsʰ [55]□{钹}[33]炒吵[53]凑衬撑[42]拆
s [55]□{讨东西}搜馊寻生牲甥[33]□{抖}[53]潲嗽瘦[42]虱塞色
tʃ [42]蛰
tʃʰ [55]叉
ʃ [55]参
k [55]膏交胶缴勾钩沟□{阄}更{～换，五～}粳羹耕[33]搞狗枸[53]教窖觉够[42]各角格隔
kʰ [55]敲抠[53]扣[21]咳[42]刻
ŋ [55]□{鈀}[53]更{～加}[21]硬[42]额
