#ɿ
ts [1]知蜘资芝姿 [3]紫只纸子指址止籽趾 [5]自字志至制致痣治智稚 
tsʰ [1]痴 [2]迟磁瓷词糍持慈池辞祠 [3]此耻齿 [5]刺赐次伺翅 
s [1]斯丝司思诗师私施撕□{茅~:厕所} [2]时 [3]使史屎始驶死 [5]四世试事柿视是市誓匙似士豉

#ʅ
tʃ[7]直值织这{白}
tʃʰ [7]尺吃斥
ʃ[7]十食石湿失实
ʒ [7]日

#i
p [1]逼 [3]比彼 [5]毙敝币备 [7]鼻毕笔壁滗{挡住液体内的杂物将液体过滤倒出}
pʰ  [1]屄 [2]皮脾啤疲 [3]痞□{~断，折断} [5]屁 [7]僻劈
m [1]咪眯 [2]迷谜糜眉篾 [3]米 [5]沕{~水} [7]秘蜜密觅
t [1]爹低堤 [3]底抵 [5]地{土~}帝蒂弟第递隶 [7]滴笛敌迪涤
tʰ [1]梯 [2]提题蹄啼 [3]体 [334]替剃屉涕 [7]踢剔
n  [2]犁黎离篱璃梨厘 [3]礼李理里鲤狸 [5]例厉励丽吏荔利 [7]立粒笠力历栗
ȵ [2]泥倪宜尼疑 [3]你拟 [5]腻谊 [7]逆
tɕ [1]鸡稽饥肌机讥饥基箕几{茶~} [3]姐挤己纪几{~个} [5]寂借记忌祭际济剂计继寄妓技既季 [7]集急级及疾吉即鲫极迹绩击积极
tɕʰ [1]期妻欺 [2]茄齐奇骑棋旗其 [3]企启岂起且 [5]器弃气汽砌 [7]七漆戚
ɕ [1]些西希稀 [2]邪 [3]写洗喜 [5]细系戏卸谢 [7]习膝悉息熄昔惜席析
kʰ  [7]去{白}
Ø  [1]伊衣依医[2]移姨夷遗爷[3]椅以已野[5]易意异忆亿液夜[7]一乙逸翼益译

#uᶹ
p [3]补捕 [5]怖布部步
pʰ [1]铺{~盖，被子} [2]葡菩蒲 [3]普谱脯甫浦[5]铺{店~}
m [2]模膜牟[3]母拇姆牡[5]幕墓暮
f [1]呼夫肤敷麸 [2]湖胡糊胡壶符扶浮 [3]虎浒斧府腑抚辅 [5]傅付赴户沪护互附富副负妇 
v [1]乌污坞巫 [2]吴梧蜈无 [3]五午伍舞武 
ts [1]租猪诸株蛛珠朱 [3]祖组阻煮主 [5]助驻注柱住蛀做 
tsʰ  [1]粗初 [2]除锄橱厨储 [3]楚础处{~分} [5]醋处{到~}
s [1]苏酥输疏梳蔬书舒殊 [3]鼠暑薯署数{~东西} [5]素塑诉恕墅竖树数{~学} 
z [2]如乳儒 [3]辱乳 [7]入肉
t [1]嘟都{成~} [3]堵赌肚{~子，一种器官，胃} [5]妒杜度渡肚{~皮}
tʰ [2]屠途图徒涂 [3]吐土 [5]兔 
n[2]奴炉卢庐驴[3]鲁努卤[5]路怒露
k [1]菇孤姑[3]古估鼓股[5]固故雇顾
kʰ [1]枯箍[2]跍{~倒：蹲着，蹲下}[3]苦[5]酷库裤

#u̜ᵝ
p [7]不
pʰ [7]朴扑
m [7]木目牧没{~收}
f  [7]复佛福复幅覆服伏袱
ts  [7]竹筑逐祝烛轴触
tsʰ [7]出族促畜{~牲}
s [7]速述叔熟属
z [7]入肉
t [7]督笃毒独读
tʰ [7]凸秃突 
n [7]律鹿绿禄六陆
k [7]谷骨
kʰ [7]哭
x [7]忽 
w [7]屋物勿

#y
ȵ [3]女旅
tɕ [1]居拘驹锥{白，被细小的东西刺：被蚊子~了一下}  [3]举矩 [5]锯拒距聚句具惧剧
tɕʰ [1]屈趋区驱蛆 [2]渠瞿 [3]娶取 [5]趣
ɕ [1]靴墟虚须 [2]徐[3]许 [5]絮序绪
Ø [1]淤迂[2]鱼渔于余娱虞愚愉榆[3]语与雨羽[5]御预遇芋愈喻裕玉

#ᴀ
p [1]疤巴粑 [2]爸 [3]把 [5]坝霸罢
pʰ  [1]□{软} [2]爬爬 [3]趴 [5]怕
m [1]妈 [2]麻 [3]马码 [5]骂
ts [1]渣{~~:垃圾} [3]□{~肉，一种蒸菜菜名，粉蒸肉} [5]炸爆诈蔗栅
tsʰ [1]差叉 [2]茶查搽 [3]□{~开，张开} [5]岔
s [1]沙纱痧杉 [3]洒撒 [5]啥
t [3]打 [5]大{~小}
tʰ [1]她他它
n [1]啦拉[2]拿[3]喇擠{~事：能干、勤快}
k [2]□{肉~~:肉}
kʰ [1]喀旮{~~:角落}[2]□{跨} [3]卡 [5]胯{~裆：裤裆}
x [1]哈 [2]□{~叽叽：挠痒痒}还{白，∽是} [3]傻[5]下{表数量，打了他一~}
Ø [1]啊

#o
p [1]菠波玻 [3]跛簸 [5]卜播
pʰ [1]坡 [2]婆 [3]□{~得：形容人很能吃苦耐劳} [5]破
m [1]摸[2]魔磨[3]抹□{一~多：很多}[5]磨{~子}
ts [3]左佐 [5]座坐
tsʰ [1]搓 [2]矬{动词，～七弄八：动来动去，不安分} [5]错挫措
s [1]蓑梭唆 [2]睃{瞧} [3]索琐锁所
t [1]多[3]躲朵[5]舵剁惰
tʰ [1]拖[2]驼陀坨佗[3]妥
n [2]挪锣箩罗萝螺
k[1]歌哥锅[3]果裹[5]个过
kʰ [1]棵科搁[3]可颗[5]课
x [1]喝呵[2]何河荷禾和[3]伙火[5]货祸□{动词，把东西搅拌混在一起}
ŋ[3]我
Ø [1]窝[2]蛾鹅俄[5]饿

#iᴀ
pʰ [3]□{东西~了：东西瘪了}
n [1]嗲{撒娇的样子}
tɕ [1]家嘉加佳[3]贾假[5]架价驾嫁
ɕ [1]虾[2]霞斜蛤{~蟆}[5]夏下{方位}
Ø [1]押鸦丫[2]牙芽涯[3]哑雅[5]亚压讶

#uᴀ
ts [1]抓[3]爪{文}
s [3]耍
k[1]瓜[3]寡[5]挂卦
kʰ [1]夸[3]垮[5]跨{文}
x[1]花[2]华划[5]化话
Ø [1]蛙洼蛙挖[2]娃[3]瓦

#e
p [7]北伯白百
pʰ [7]拍
m [7]墨默麦脉
ts [7]折哲浙则窄
tsʰ [7]彻撤侧测拆择泽策册
s [7]涉涩折舌色设虱折{~本}
z[7]热
t [7]得德
tʰ[7]特 
n [7]劣肋勒
k [7]格骼革隔
kʰ[7]客刻克咳
x [7]核黑吓{白}
ŋ [7]额

#ɚ 
Ø [2]儿而 [3]耳饵 [5]二

#ɵ
p [7]不钵博薄剥驳
pʰ [7]泼剖
m [7]末莫
ts [7]作桌昨捉卓
tsʰ [7]着
s [7]说缩
z [7]若偌
t [7]夺
tʰ [7]托脱拓
n [7]烙落洛络乐{快~}
k [7]鸽割国角各郭
kʰ  [7]磕壳搁渴
x [7]活盒合鹤或获
ŋ [7]恶

#yɵ
tɕ [7]脚绝觉蕨角{货币单位}
tɕʰ [7]缺确雀瘸鹊却
ɕ [7]学薛削雪屑
Ø [7]月越约岳药悦阅乐{音~}疫{一派}役{一派}

#ie
p [7]别
pʰ [7]撇□{~~:发卡；～上去：别上去}
m [7]灭
t [7]迭碟谍跌
tʰ [7]帖贴铁
n [7]猎列裂烈
ȵ[7]业聂摄孽捏逆
tɕ [7]接揭竭杰节结洁
tɕʰ [7]切劫妾切
ɕ  [7]胁协歇血穴
Ø [7]叶页一{老}

#ai
p [1]拜{再见，～}[3]摆[5]败稗拜{动词}
pʰ [2]牌排[5]派
m [2]埋[3]买[5]卖
ts [1]栽灾斋[3]宰载[5]再在债寨
tsʰ  [1]猜钗差{出~}[2]材财裁柴才[3]踩采彩[5]蔡菜
s [1]腮鳃筛[2]□{~得：形容一个人很能吃}[5]赛晒塞
t [1]呆[3]逮歹[5]带戴贷代袋待
tʰ [1]胎 [2]台苔抬 [3]大 [5]太泰态
n[2]来 [3]奶乃 [5]赖耐奈癞
k [1]该 [3]改 [5]钙盖丐
kʰ [1]开揩 [3]凯楷 [5]概慨
x [2]还鞋孩[3]海蟹{白}[5]害亥
ŋ [1]哀挨[2]崖捱岩{白} [3]矮 [5]爱艾隘碍

#uai
ts [1]栽{白，摔} [3]拽
tsʰ [1]揣
s [1]衰 [3]甩 [5]帅
k[1]乖 [3]拐 [5]怪
kʰ [3]块 [5]刽块快筷
x [2]淮怀槐 [5]坏
Ø [1]歪 [5]外

#ei
p [1]杯卑碑悲背{动词，~东西}[5]辈倍贝背{名词}
pʰ  [1]胚坯披[2]陪赔培[5]配
m [2]媒梅煤枚霉[3]每美[5]昧妹
f [1]非飞妃[2]肥 [3]匪[5]废肺吠费
ts [1]遮[3]者
tsʰ [1]车[3]扯
s[1]赊奢[2]蛇[3]舍[5]社射
z[42]惹

#uei
ts [1]追锥椎 [2]贼 [3]嘴 [5]醉坠最罪缀
tsʰ [1]吹炊崔催[2]锤槌垂[5]粹翠碎脆
s [2]随隋 [3]水 [5]睡税岁
z [5]瑞蕊锐睿
t [1]堆[3]趸{把商品批发全部倒给别人贩卖，~菜}[5]对碓队兑
tʰ [1]推[2]颓[3]腿 [5]退褪蜕
n [2]雷 [3]垒儡屡 [5]累泪类内
k [1]规龟归闺 [3]诡癸轨鬼 [5]跪桂柜贵
kʰ [1]亏魁盔 [2]奎傀葵 [5]愧溃
x [1]灰挥辉徽 [2]回 [3]毁悔 [5]穗贿汇秽惠慧会{开~}
Ø  [1]威煨危 [2]伪围违维唯微为{行~} [3]尾委伟纬 [5]未味魏卫畏胃谓为{~了}

#æ̞
p [7]八拔
m [7]抹
f [7]法乏发发罚伐
ts [7]杂闸札扎
tsʰ[7]插擦察
s [7]杀煞
t [7]答搭达
tʰ [7]坍塔塌獭
n[7]纳蜡腊辣他{白}

#iæ̞
tɕ [7]夹夹胛甲荚
tɕʰ  [7]恰掐洽
ɕ [7]狭峡侠挟瞎辖
Ø [7]鸭押

#uæ̞
