字	音	注
捕	pʰu[3]	
普	pʰu[3]	
谱	pʰu[3]	
甫	pʰu[3]	
脯	pʰu[3]	
铺	pʰu[5]	店～
步	pʰu[6]	
簿	pʰu[6]	
埠	pʰu[6]	
部	pʰu[6]	
摸	mu[1]	白读
母	mu[3]	
□	mu[5]	小瓮
暮	mu[6]	
慕	mu[6]	
募	mu[6]	
戊	mu[6]	
都	tu[1]	
嘟	tu[1]	
笃	tu[2]	
赌	tu[3]	
堵	tu[3]	
贮	tu[3]	～饭
昼	tu[5]	食～
徒	tʰu[2]	
途	tʰu[2]	
塗	tʰu[2]	
图	tʰu[2]	
屠	tʰu[2]	
荼	tʰu[2]	
涂	tʰu[2]	
土	tʰu[3]	
肚	tʰu[3]	
苎	tʰu[4]	
吐	tʰu[5]	
兔	tʰu[5]	
度	tʰu[6]	
镀	tʰu[6]	
渡	tʰu[6]	
肚	tʰu[6]	
杜	tʰu[6]	
奴	lu[2]	
卢	lu[2]	
炉	lu[2]	
芦	lu[2]	
努	lu[2]	
鲁	lu[4]	
橹	lu[4]	
滷	lu[4]	
卤	lu[4]	
怒	lu[6]	
露	lu[6]	文读
路	lu[6]	
租	tsu[1]	
祖	tsu[3]	
组	tsu[3]	
阻	tsu[3]	
粗	tsʰu[1]	
醋	tsʰu[5]	
□	tsʰu[5]	碱～，即油条
苏	su[1]	
酥	su[1]	
舒	su[1]	
甦	su[1]	
速	su[2]	
缩	su[2]	
素	su[5]	
诉	su[5]	
塑	su[5]	
漱	su[5]	
周	tʃu[1]	
舟	tʃu[1]	
洲	tʃu[1]	
州	tʃu[1]	
帚	tʃu[3]	
初	tʃʰu[1]	
锄	tʃʰu[2]	
酬	tʃʰu[2]	
仇	tʃʰu[2]	
触	tʃʰu[2]	
粟	tʃʰu[2]	白读
楚	tʃʰu[3]	
礎	tʃʰu[3]	
醜	tʃʰu[3]	
臭	tʃʰu[5]	
助	tʃʰu[6]	
梳	ʃu[1]	
疏	ʃu[1]	
收	ʃu[1]	
手	ʃu[3]	
所	ʃu[3]	
守	ʃu[3]	
数	ʃu[5]	
兽	ʃu[5]	
寿	ʃu[6]	
受	ʃu[6]	
授	ʃu[6]	
绶	ʃu[6]	
姑	ku[1]	
辜	ku[1]	
孤	ku[1]	
□	ku[2]	～lu?5底下：胳肢窝
谷	ku[2]	
穀	ku[2]	
古	ku[3]	
估	ku[3]	
股	ku[3]	
鼓	ku[3]	
祜	ku[3]	
牯	ku[3]	
固	ku[6]	
故	ku[6]	
雇	ku[6]	
顾	ku[6]	
枯	kʰu[1]	
箍	kʰu[1]	
哭	kʰu[2]	
壳	kʰu[2]	
虎	kʰu[3]	
苦	kʰu[3]	
库	kʰu[5]	
裤	kʰu[5]	
愚	kʰu[6]	白读，笨
跍	kʰu[6]	
夫	xu[1]	文读
肤	xu[1]	
敷	xu[1]	
麸	xu[1]	
呼	xu[1]	
蝴	xu[2]	
胡	xu[2]	
符	xu[2]	
湖	xu[2]	
糊	xu[2]	
葫	xu[2]	
鬍	xu[2]	
狐	xu[2]	
壶	xu[2]	
福	xu[2]	
府	xu[3]	
腑	xu[3]	
俯	xu[3]	
斧	xu[3]	
脯	xu[3]	
辅	xu[3]	
虎	xu[3]	文读
雨	xu[3]	白读
□	xu[4]	狗～
復	xu[4]	
讣	xu[5]	
付	xu[5]	
附	xu[5]	
富	xu[5]	
副	xu[5]	
扶	xu[6]	
护	xu[6]	
户	xu[6]	
腐	xu[6]	
傅	xu[6]	
父	xu[6]	
妇	xu[6]	文读
负	xu[6]	
互	xu[6]	
吴	ŋu[2]	
梧	ŋu[2]	
误	ŋu[6]	
悟	ŋu[6]	
乌	∅u[1]	
屋	∅u[2]	
无	∅u[2]	文读
伍	∅u[4]	入～
舞	∅u[4]	
午	∅u[4]	
武	∅u[4]	
握	∅u[4]	
恶	∅u[5]	可～
雾	∅u[6]	
务	∅u[6]	
芋	∅u[6]	白读
资	tsɿ[1]	
姿	tsɿ[1]	
子	tsɿ[3]	
紫	tsɿ[3]	
兹	tsʰɿ[1]	
滋	tsʰɿ[1]	
瓷	tsʰɿ[2]	
糍	tsʰɿ[2]	
慈	tsʰɿ[2]	
磁	tsʰɿ[2]	
辞	tsʰɿ[2]	
雌	tsʰɿ[2]	
此	tsʰɿ[3]	
刺	tsʰɿ[5]	
次	tsʰɿ[5]	
思	sɿ[1]	
斯	sɿ[1]	
撕	sɿ[1]	
私	sɿ[1]	
司	sɿ[1]	
丝	sɿ[1]	
狮	sɿ[1]	文读
师	sɿ[1]	
饲	sɿ[2]	
词	sɿ[2]	
祠	sɿ[2]	
辞	sɿ[2]	
史	sɿ[3]	
使	sɿ[3]	文读
驶	sɿ[3]	
赐	sɿ[5]	
思	sɿ[5]	意～
自	sɿ[6]	文读
似	sɿ[6]	
祀	sɿ[6]	
事	sɿ[6]	文读
士	sɿ[6]	
仕	sɿ[6]	
浮	pʰai[2]	
否	pʰai[3]	
痞	pʰai[3]	
谋	mai[2]	
某	mai[3]	
亩	mai[3]	
茂	mai[6]	
贸	mai[6]	
兜	tai[1]	
呆	tai[1]	书～
斗	tai[3]	
抖	tai[3]	
陡	tai[3]	
歹	tai[3]	
鬥	tai[6]	
偷	tʰai[1]	
头	tʰai[2]	～等
投	tʰai[2]	
透	tʰai[5]	
头	tʰai[5]	人～
豆	tʰai[6]	
痘	tʰai[6]	
逗	tʰai[6]	
楼	lai[2]	
耧	lai[2]	
搂	lai[2]	
篓	lai[3]	𬔬
漏	lai[4]	
糟	tsai[1]	白读，酒～
邹	tsai[1]	
走	tsai[3]	
鸟	tsai[5]	
灶	tsai[5]	
奏	tsai[5]	
骤	tsai[5]	
皱	tsai[5]	
绉	tsai[5]	
凑	tsʰai[5]	
扫	sai[5]	白读
馊	tʃʰai[1]	
柱	tʃʰai[2]	白读
搜	ʃai[1]	
愁	ʃai[2]	
瘦	ʃai[5]	
勾	kai[1]	
钩	kai[1]	
沟	kai[1]	
狗	kai[3]	
苟	kai[3]	
枸	kai[3]	
诟	kai[3]	
够	kai[5]	
构	kai[5]	
购	kai[5]	
媾	kai[5]	
骰	kʰai[2]	
猴	kʰai[2]	白读
口	kʰai[3]	
叩	kʰai[5]	
扣	kʰai[5]	
寇	kʰai[5]	
孩	xai[2]	
侯	xai[2]	
喉	xai[2]	
猴	xai[2]	文读
厚	xai[4]	白读
厚	xai[5]	文读
后	xai[5]	
侯	xai[5]	
呆	ŋai[2]	
歪	ŋai[2]	
呆	ŋai[2]	～板
偶	ŋai[3]	～然
藕	ŋai[3]	
艾	ŋai[5]	姓
欧	∅ai[1]	
呕	∅ai[1]	
沤	∅ai[1]	
区	∅ai[1]	姓
包	pau[1]	
饱	pau[3]	
豹	pau[5]	
爆	pau[5]	
鲍	pau[5]	
雹	pau[5]	
抛	pʰau[1]	
跑	pʰau[3]	
鳔	pʰau[4]	
□	pʰau[4]	lau11～忘记
泡	pʰau[5]	
□	pʰau[5]	原文无注释
炮	pʰau[5]	
鲍	pʰau[6]	
刨	pʰau[6]	
锚	mau[1]	
茅	mau[2]	
矛	mau[2]	
卯	mau[3]	
猫	mau[5]	
貌	mau[6]	
冒	mau[6]	
捣	tau[3]	
□	tau[4]	～蚊蛤蟆
吊	tau[5]	白读
道	tau[6]	完了
贴	tʰau[2]	一～药
瞜	lau[1]	看
了	lau[2]	白读，～phau 忘记
挠	lau[3]	
绕	lau[3]	
料	lau[4]	
闹	lau[4]	
糟	tsau[1]	～糕
躁	tsau[5]	
笑	tsʰau[5]	白读
樵	tsʰau[5]	白读
□	tsʰau[5]	触动
萧	sau[1]	
骚	sau[1]	
搔	sau[1]	
稍	sau[1]	
捎	sau[1]	
扫	sau[3]	文读
招	tʃau[1]	
召	tʃau[1]	
朝	tʃau[1]	
爪	tʃau[3]	
肘	tʃau[3]	
焦	tʃau[4]	文读乾
照	tʃau[5]	
罩	tʃau[5]	
抄	tʃʰau[1]	
钞	tʃʰau[1]	
烧	tʃʰau[1]	
巢	tʃʰau[2]	
吵	tʃʰau[3]	
炒	tʃʰau[3]	
燥	tʃʰau[4]	白读，衣服～了，即衣服干了
柴	tʃʰau[5]	
躁	ʃau[1]	急～发牌气
少	ʃau[3]	多～
少	ʃau[5]	年～
绍	ʃau[6]	
邵	ʃau[6]	
□	ʃau[6]	找寻
交	kau[1]	
郊	kau[1]	
胶	kau[1]	
膏	kau[1]	
茭	kau[1]	
铰	kau[1]	
稿	kau[3]	
搞	kau[3]	
搅	kau[3]	
绞	kau[3]	文读
教	kau[5]	
较	kau[5]	
酵	kau[5]	
硣	kau[5]	
校	kau[5]	～正
骹	kʰau[1]	
巧	kʰau[3]	
烤	kʰau[5]	
靠	kʰau[5]	
敲	kʰau[5]	白读，～竹杠
咬	xau[4]	
孝	xau[5]	
校	xau[6]	学～
效	xau[6]	
傲	ŋau[6]	
标	piau[1]	
彪	piau[1]	
表	piau[3]	
飘	pʰiau[1]	
漂	pʰiau[1]	
缥	pʰiau[2]	
瓢	pʰiau[2]	
漂	pʰiau[3]	～亮
票	pʰiau[5]	
漂	pʰiau[5]	
苗	miau[2]	
描	miau[2]	
秒	miau[3]	
渺	miau[3]	
庙	miau[6]	
妙	miau[6]	
谬	miau[6]	
缪	miau[6]	
朝	tiau[1]	～夕
刁	tiau[1]	
貂	tiau[1]	
雕	tiau[1]	
吊	tiau[5]	文读
钓	tiau[5]	
弔	tiau[5]	
掉	tiau[5]	
调	tiau[5]	～动
超	tʰiau[1]	
挑	tʰiau[1]	
条	tʰiau[2]	
潮	tʰiau[2]	
调	tʰiau[2]	～和
朝	tʰiau[2]	～代
糶	tʰiau[5]	
跳	tʰiau[5]	
俏	tʰiau[5]	
赵	tʰiau[6]	
兆	tʰiau[6]	
聊	liau[2]	
辽	liau[2]	
疗	liau[2]	
了	liau[3]	～解
鸟	liau[3]	文读
焦	tsiau[1]	
蕉	tsiau[1]	
椒	tsiau[1]	
剿	tsiau[3]	
醮	tsiau[5]	
敲	tsʰiau[1]	
锹	tsʰiau[1]	
缲	tsʰiau[1]	
瞧	tsʰiau[3]	
樵	tsʰiau[3]	文读
俏	tsʰiau[5]	美
峭	tsʰiau[5]	
嚣	siau[1]	
消	siau[1]	
霄	siau[1]	
宵	siau[1]	
硝	siau[1]	
销	siau[1]	
箫	siau[1]	
小	siau[3]	
笑	siau[5]	文读
泅	siau[5]	
骄	kiau[1]	
娇	kiau[1]	
浇	kiau[1]	
纠	kiau[3]	
狡	kiau[3]	
缴	kiau[3]	
饺	kiau[3]	
叫	kiau[5]	
桥	kʰiau[2]	
乔	kʰiau[2]	
侨	kʰiau[2]	
荞	kʰiau[2]	文读
巧	kʰiau[3]	
窍	kʰiau[5]	
轿	kʰiau[6]	
晓	xiau[3]	
妖	∅iau[1]	
邀	∅iau[1]	
要	∅iau[1]	～求
腰	∅iau[1]	
幺	∅iau[1]	
饶	∅iau[2]	
摇	∅iau[2]	
谣	∅iau[2]	
窑	∅iau[2]	
遥	∅iau[2]	
肴	∅iau[2]	
姚	∅iau[2]	
扰	∅iau[3]	
舀	∅iau[3]	
淆	∅iau[3]	
要	∅iau[5]	
尿	∅iau[6]	
丢	tiu[1]	
昼	tiu[5]	文读
抽	tʰiu[1]	
绸	tʰiu[2]	
稠	tʰiu[2]	
筹	tʰiu[2]	
丑	tʰiu[3]	
溜	liu[1]	
流	liu[2]	
刘	liu[2]	
留	liu[2]	
榴	liu[2]	
硫	liu[2]	
琉	liu[2]	
馏	liu[2]	
纽	liu[3]	
扭	liu[3]	
柳	liu[4]	
揪	tsiu[1]	
酒	tsiu[3]	
揪	tsiu[5]	白读，～紧
就	tsiu[6]	
秋	tsʰiu[1]	
鬚	tsʰiu[1]	
鸠	tsʰiu[1]	
修	siu[1]	
羞	siu[1]	
秀	siu[5]	
绣	siu[5]	
锈	siu[5]	
宿	siu[5]	星～
袖	siu[6]	
住	tʃiu[6]	白读
纠	kiu[1]	
□	kiu[1]	原文无注释
九	kiu[3]	
久	kiu[3]	文读
韭	kiu[3]	
灸	kiu[3]	
救	kiu[5]	
究	kiu[5]	
丘	kʰiu[1]	
求	kʰiu[2]	
球	kʰiu[2]	
囚	kʰiu[2]	
休	xiu[1]	
朽	xiu[3]	
忧	∅iu[1]	
优	∅iu[1]	
幽	∅iu[1]	
悠	∅iu[1]	
柔	∅iu[2]	
尤	∅iu[2]	
由	∅iu[2]	
油	∅iu[2]	
游	∅iu[2]	
遊	∅iu[2]	
犹	∅iu[2]	
有	∅iu[4]	
友	∅iu[4]	
酉	∅iu[4]	
幼	∅iu[5]	
又	∅iu[6]	
右	∅iu[6]	
祐	∅iu[6]	
釉	∅iu[6]	
囿	∅iu[6]	
班	paŋ[1]	
斑	paŋ[1]	
颁	paŋ[1]	
般	paŋ[1]	
搬	paŋ[1]	
板	paŋ[1]	
板	paŋ[3]	
版	paŋ[3]	
半	paŋ[5]	
攀	pʰaŋ[1]	
潘	pʰaŋ[1]	
盘	pʰaŋ[2]	
扮	pʰaŋ[5]	
拌	pʰaŋ[5]	
盼	pʰaŋ[5]	
判	pʰaŋ[5]	
襻	pʰaŋ[5]	
办	pʰaŋ[6]	
瓣	pʰaŋ[6]	
蛮	maŋ[2]	
瞒	maŋ[2]	
馒	maŋ[2]	
鳗	maŋ[2]	
满	maŋ[3]	
慢	maŋ[6]	
蔓	maŋ[6]	
漫	maŋ[6]	
幔	maŋ[6]	
丹	taŋ[1]	
单	taŋ[1]	
坍	taŋ[1]	
旦	taŋ[5]	
蛋	taŋ[5]	
天	tʰaŋ[1]	
摊	tʰaŋ[1]	
滩	tʰaŋ[1]	
檀	tʰaŋ[2]	
弹	tʰaŋ[2]	～琴
谈	tʰaŋ[2]	
磹	tʰaŋ[2]	
坛	tʰaŋ[2]	
炭	tʰaŋ[5]	
叹	tʰaŋ[5]	
但	tʰaŋ[6]	
难	laŋ[2]	～易
兰	laŋ[2]	
拦	laŋ[2]	
栏	laŋ[2]	
懒	laŋ[4]	
漤	laŋ[4]	
□	laŋ[4]	～口水
烂	laŋ[6]	
难	laŋ[6]	灾～
赞	tsaŋ[6]	
站	tsaŋ[6]	
栈	tsaŋ[6]	
佔	tsaŋ[6]	
残	tsʰaŋ[2]	
筅	tsʰaŋ[3]	
先	saŋ[1]	
伞	saŋ[3]	
散	saŋ[3]	丸～
散	saŋ[5]	
正	tʃaŋ[1]	～月
盏	tʃaŋ[3]	
展	tʃaŋ[3]	
崭	tʃaŋ[3]	
绽	tʃaŋ[5]	
缠	tʃʰaŋ[2]	
铲	tʃʰaŋ[3]	
懒	tʃʰaŋ[4]	
赚	tʃʰaŋ[6]	
山	ʃaŋ[1]	
删	ʃaŋ[1]	
成	ʃaŋ[2]	白读
产	ʃaŋ[3]	
陕	ʃaŋ[3]	
肝	kaŋ[1]	
干	kaŋ[1]	
竿	kaŋ[1]	
姦	kaŋ[1]	
奸	kaŋ[1]	
间	kaŋ[1]	
桿	kaŋ[3]	
稈	kaŋ[3]	
赶	kaŋ[3]	
简	kaŋ[3]	
柬	kaŋ[3]	
谏	kaŋ[3]	
碱	kaŋ[3]	
干	kaŋ[5]	
涧	kaŋ[5]	
间	kaŋ[5]	～断
坎	kʰaŋ[3]	
砍	kʰaŋ[3]	
看	kʰaŋ[5]	
鼾	xaŋ[1]	
寒	xaŋ[2]	
韩	xaŋ[2]	
间	xaŋ[2]	
闲	xaŋ[2]	
娴	xaŋ[2]	
还	xaŋ[2]	
汉	xaŋ[5]	
汗	xaŋ[6]	
限	xaŋ[6]	
旱	xaŋ[6]	
苋	xaŋ[6]	
颜	ŋaŋ[2]	
昂	ŋaŋ[2]	
岩	ŋaŋ[2]	
癌	ŋaŋ[2]	
眼	ŋaŋ[3]	
岸	ŋaŋ[6]	
雁	ŋaŋ[6]	
按	∅aŋ[1]	
桉	∅aŋ[1]	
鞍	∅aŋ[1]	
䯈	∅aŋ[1]	
按	∅aŋ[5]	
案	∅aŋ[5]	
晏	∅aŋ[5]	
饼	piaŋ[3]	
平	pʰiaŋ[2]	白读
坪	pʰiaŋ[2]	
□	pʰiaŋ[6]	靠着站立
名	miaŋ[5]	白读
命	miaŋ[6]	白读
鼎	tiaŋ[3]	
听	tʰiaŋ[1]	白读
厅	tʰiaŋ[1]	
呈	tʰiaŋ[2]	
程	tʰiaŋ[2]	
郑	tʰiaŋ[6]	
订	tʰiaŋ[6]	白读
定	tʰiaŋ[6]	白读
锭	tʰiaŋ[6]	白读
领	liaŋ[4]	白读
岭	liaŋ[4]	
井	tsiaŋ[3]	
清	tsʰiaŋ[1]	白读
请	tsʰiaŋ[3]	
䭕	tsʰiaŋ[4]	
倩	tsʰiaŋ[5]	僱
姓	siaŋ[5]	白读
惊	kiaŋ[1]	白读
行	kiaŋ[2]	白读
镜	kiaŋ[5]	
赢	∅iaŋ[2]	
萤	∅iaŋ[2]	
迎	∅iaŋ[2]	
眏	∅iaŋ[5]	看守
官	kuaŋ[1]	
关	kuaŋ[1]	
观	kuaŋ[1]	
冠	kuaŋ[1]	
棺	kuaŋ[1]	
管	kuaŋ[3]	
馆	kuaŋ[3]	
箢	kuaŋ[3]	米～
贯	kuaŋ[5]	
灌	kuaŋ[5]	
罐	kuaŋ[5]	
惯	kuaŋ[5]	
观	kuaŋ[5]	寺～
宽	kʰuaŋ[1]	
款	kʰuaŋ[3]	
翻	xuaŋ[1]	
番	xuaŋ[1]	
欢	xuaŋ[1]	
獾	xuaŋ[1]	
幡	xuaŋ[1]	
凡	xuaŋ[2]	
烦	xuaŋ[2]	
繁	xuaŋ[2]	
礬	xuaŋ[2]	
还	xuaŋ[2]	文读
环	xuaŋ[2]	
帆	xuaŋ[2]	
反	xuaŋ[3]	
㨪	xuaŋ[3]	
换	xuaŋ[5]	
贩	xuaŋ[5]	
唤	xuaŋ[5]	
焕	xuaŋ[5]	
涣	xuaŋ[5]	
缓	xuaŋ[6]	
患	xuaŋ[6]	
宦	xuaŋ[6]	
饭	xuaŋ[6]	文读
范	xuaŋ[6]	
弯	∅uaŋ[1]	
湾	∅uaŋ[1]	
玩	∅uaŋ[2]	
顽	∅uaŋ[2]	
碗	∅uaŋ[3]	
剜	∅uaŋ[3]	
豌	∅uaŋ[3]	
晚	∅uaŋ[3]	
挽	∅uaŋ[3]	
腕	∅uaŋ[3]	
万	∅uaŋ[6]	
兵	piŋ[1]	
宾	piŋ[1]	
冰	piŋ[1]	
槟	piŋ[1]	
傧	piŋ[1]	
丙	piŋ[3]	
秉	piŋ[3]	
禀	piŋ[3]	
炳	piŋ[3]	
殡	piŋ[5]	
并	piŋ[5]	
併	piŋ[5]	
鬓	piŋ[5]	
拼	pʰiŋ[1]	
平	pʰiŋ[2]	文读
频	pʰiŋ[2]	
评	pʰiŋ[2]	
凭	pʰiŋ[2]	
屏	pʰiŋ[2]	
萍	pʰiŋ[2]	
贫	pʰiŋ[2]	
苹	pʰiŋ[2]	
品	pʰiŋ[3]	
聘	pʰiŋ[5]	
病	pʰiŋ[6]	文读
民	miŋ[2]	
眠	miŋ[2]	文读
明	miŋ[2]	文读
鸣	miŋ[2]	
名	miŋ[2]	
铭	miŋ[2]	
茗	miŋ[2]	
闽	miŋ[2]	
萌	miŋ[2]	
敏	miŋ[3]	
命	miŋ[6]	
珍	tiŋ[1]	
贞	tiŋ[1]	
侦	tiŋ[1]	
丁	tiŋ[1]	
砧	tiŋ[1]	
徵	tiŋ[1]	
顶	tiŋ[3]	
鼎	tiŋ[3]	
听	tʰiŋ[1]	文读
沉	tʰiŋ[2]	
陈	tʰiŋ[2]	
尘	tʰiŋ[2]	
廷	tʰiŋ[2]	
庭	tʰiŋ[2]	
停	tʰiŋ[2]	
挺	tʰiŋ[3]	
艇	tʰiŋ[3]	
定	tʰiŋ[6]	文读
陈	tʰiŋ[6]	
棱	liŋ[2]	
陵	liŋ[2]	
凌	liŋ[2]	
菱	liŋ[2]	
伶	liŋ[2]	
燐	liŋ[2]	
邻	liŋ[2]	
灵	liŋ[2]	
临	liŋ[2]	
龄	liŋ[2]	
凝	liŋ[2]	
琳	liŋ[2]	
淋	liŋ[2]	
鳞	liŋ[2]	
宁	liŋ[2]	
林	liŋ[2]	
领	liŋ[3]	文读
履	liŋ[3]	白读，～历
另	liŋ[6]	
令	liŋ[6]	
吝	liŋ[6]	
精	tsiŋ[1]	
津	tsiŋ[1]	
侵	tsiŋ[1]	
晶	tsiŋ[1]	
旌	tsiŋ[1]	
睛	tsiŋ[1]	
进	tsiŋ[5]	
亲	tsʰiŋ[1]	
声	tsʰiŋ[1]	白读
清	tsʰiŋ[1]	文读
青	tsʰiŋ[1]	文读
情	tsʰiŋ[2]	文读
晴	tsʰiŋ[2]	文读
秦	tsʰiŋ[2]	
寝	tsʰiŋ[3]	
清	tsʰiŋ[4]	白读稀
瀙	tsʰiŋ[5]	
净	tsʰiŋ[6]	
静	tsʰiŋ[6]	
尽	tsʰiŋ[6]	
侭	tsʰiŋ[6]	
心	siŋ[1]	
新	siŋ[1]	
星	siŋ[1]	文读
辛	siŋ[1]	
薪	siŋ[1]	
腥	siŋ[1]	
莘	siŋ[1]	
蟳	siŋ[2]	
醒	siŋ[3]	
信	siŋ[6]	
性	siŋ[6]	
姓	siŋ[6]	
讯	siŋ[6]	
迅	siŋ[6]	
蒸	tʃiŋ[1]	
真	tʃiŋ[1]	
针	tʃiŋ[1]	
斟	tʃiŋ[1]	
征	tʃiŋ[1]	
榛	tʃiŋ[1]	
枕	tʃiŋ[3]	
颈	tʃiŋ[3]	
疹	tʃiŋ[3]	
诊	tʃiŋ[3]	
整	tʃiŋ[3]	
振	tʃiŋ[3]	
震	tʃiŋ[3]	
正	tʃiŋ[5]	
证	tʃiŋ[5]	
症	tʃiŋ[5]	
政	tʃiŋ[5]	
称	tʃʰiŋ[1]	～呼
惩	tʃʰiŋ[2]	
衬	tʃʰiŋ[5]	
趁	tʃʰiŋ[5]	
衬	tʃʰiŋ[6]	～衣
声	ʃiŋ[1]	文读
身	ʃiŋ[1]	
申	ʃiŋ[1]	
伸	ʃiŋ[1]	
升	ʃiŋ[1]	～起
晨	ʃiŋ[2]	
辰	ʃiŋ[2]	
臣	ʃiŋ[2]	
神	ʃiŋ[2]	
城	ʃiŋ[2]	
成	ʃiŋ[2]	文读
诚	ʃiŋ[2]	
乘	ʃiŋ[2]	
承	ʃiŋ[2]	
丞	ʃiŋ[2]	
婶	ʃiŋ[3]	
沈	ʃiŋ[3]	
审	ʃiŋ[3]	
渖	ʃiŋ[3]	
圣	ʃiŋ[5]	
胜	ʃiŋ[5]	
甚	ʃiŋ[6]	
肾	ʃiŋ[6]	
慎	ʃiŋ[6]	
盛	ʃiŋ[6]	
剩	ʃiŋ[6]	文读
经	kiŋ[1]	
今	kiŋ[1]	
金	kiŋ[1]	
京	kiŋ[1]	
巾	kiŋ[1]	
斤	kiŋ[1]	
惊	kiŋ[1]	文读
襟	kiŋ[1]	
荆	kiŋ[1]	
筋	kiŋ[1]	
紧	kiŋ[3]	
仅	kiŋ[3]	
景	kiŋ[3]	
警	kiŋ[3]	
囝	kiŋ[3]	文读
禁	kiŋ[5]	～止
劲	kiŋ[5]	
竟	kiŋ[5]	
敬	kiŋ[5]	
竞	kiŋ[5]	
境	kiŋ[6]	
顷	kʰiŋ[1]	
倾	kʰiŋ[1]	
岑	kʰiŋ[1]	
琼	kʰiŋ[2]	
琴	kʰiŋ[2]	
禽	kʰiŋ[2]	
擒	kʰiŋ[2]	
勤	kʰiŋ[2]	
芹	kʰiŋ[2]	
胗	kʰiŋ[4]	
庆	kʰiŋ[5]	
磐	kʰiŋ[5]	
近	kʰiŋ[6]	文读
兴	xiŋ[1]	
形	xiŋ[2]	
刑	xiŋ[2]	
型	xiŋ[2]	
邢	xiŋ[2]	
兴	xiŋ[5]	高～
衅	xiŋ[5]	
银	ŋiŋ[2]	
认	ŋiŋ[6]	
鹰	∅iŋ[1]	
音	∅iŋ[1]	
阴	∅iŋ[1]	
因	∅iŋ[1]	
姻	∅iŋ[1]	
殷	∅iŋ[1]	
鹦	∅iŋ[1]	
婴	∅iŋ[1]	
樱	∅iŋ[1]	
缨	∅iŋ[1]	
英	∅iŋ[1]	
荫	∅iŋ[1]	～凉
婴	∅iŋ[1]	
人	∅iŋ[2]	
迎	∅iŋ[2]	文读
仁	∅iŋ[2]	
银	∅iŋ[2]	
盈	∅iŋ[2]	
龈	∅iŋ[2]	
寅	∅iŋ[2]	
仍	∅iŋ[2]	
壬	∅iŋ[2]	
淫	∅iŋ[2]	
蝇	∅iŋ[2]	文读
吟	∅iŋ[2]	
引	∅iŋ[4]	
蚓	∅iŋ[4]	
瘾	∅iŋ[4]	文读
影	∅iŋ[4]	
忍	∅iŋ[4]	
饮	∅iŋ[4]	
隐	∅iŋ[4]	
应	∅iŋ[5]	
印	∅iŋ[5]	
荫	∅iŋ[5]	
任	∅iŋ[6]	
刃	∅iŋ[6]	
孕	∅iŋ[6]	
赁	∅iŋ[6]	
耳	∅iŋ[6]	白读
枋	puŋ[1]	
坊	puŋ[1]	文读
捧	puŋ[3]	
放	puŋ[5]	文读
蜂	pʰuŋ[1]	白读
冯	pʰuŋ[2]	
篷	pʰuŋ[2]	
蓬	pʰuŋ[2]	
缝	pʰuŋ[2]	～衣
捧	pʰuŋ[3]	
碰	pʰuŋ[5]	
缝	pʰuŋ[6]	～隙
蒙	muŋ[2]	
檬	muŋ[2]	
朦	muŋ[2]	
梦	muŋ[6]	文读
望	muŋ[6]	白读
东	tuŋ[1]	
冬	tuŋ[1]	
董	tuŋ[3]	
懂	tuŋ[3]	
冻	tuŋ[5]	
栋	tuŋ[5]	
通	tʰuŋ[1]	
同	tʰuŋ[2]	
桐	tʰuŋ[2]	
童	tʰuŋ[2]	
瞳	tʰuŋ[2]	
筒	tʰuŋ[2]	
铜	tʰuŋ[2]	
桶	tʰuŋ[3]	
捅	tʰuŋ[3]	
统	tʰuŋ[3]	
动	tʰuŋ[4]	白读
重	tʰuŋ[4]	白读，～量
痛	tʰuŋ[5]	
虫	tʰuŋ[5]	
动	tʰuŋ[6]	文读
洞	tʰuŋ[6]	
农	luŋ[2]	
浓	luŋ[2]	文读
笼	luŋ[2]	
聋	luŋ[2]	文读
隆	luŋ[2]	
陇	luŋ[2]	
垄	luŋ[2]	
砻	luŋ[2]	
拢	luŋ[3]	
脓	luŋ[6]	
弄	luŋ[6]	
棕	tsuŋ[1]	
鬃	tsuŋ[1]	
踪	tsuŋ[1]	
宗	tsuŋ[1]	
衷	tsuŋ[1]	
总	tsuŋ[3]	
粽	tsuŋ[5]	
聪	tsʰuŋ[1]	
忽	tsʰuŋ[1]	
葱	tsʰuŋ[1]	
囱	tsʰuŋ[1]	
鬆	suŋ[1]	
松	suŋ[1]	文读
嵩	suŋ[1]	
送	suŋ[5]	
宋	suŋ[5]	
诵	suŋ[5]	
终	tʃuŋ[1]	
钟	tʃuŋ[1]	
盅	tʃuŋ[1]	
舂	tʃuŋ[1]	
种	tʃuŋ[3]	～类
肿	tʃuŋ[3]	
准	tʃuŋ[3]	
众	tʃuŋ[5]	
种	tʃuŋ[5]	
充	tʃʰuŋ[1]	
冲	tʃʰuŋ[1]	
春	tʃʰuŋ[1]	
椿	tʃʰuŋ[1]	
深	tʃʰuŋ[1]	白读
崇	tʃʰuŋ[2]	
宠	tʃʰuŋ[3]	
撞	tʃʰuŋ[6]	
双	ʃuŋ[1]	
醇	ʃuŋ[2]	
纯	ʃuŋ[2]	
聋	ʃuŋ[5]	
舜	ʃuŋ[5]	
顺	ʃuŋ[6]	
颂	ʃuŋ[6]	
讼	ʃuŋ[6]	
公	kuŋ[1]	
工	kuŋ[1]	
功	kuŋ[1]	
攻	kuŋ[1]	
贡	kuŋ[5]	
空	kʰuŋ[1]	
